"rownum","Id","Icon_DDSFile","Stats","Stat1Value","Stat2Value","Stat3Value","Stat4Value","PassiveSkillGraphId","Name","Characters","IsKeystone","IsNotable","FlavourText","IsJustIcon","AchievementItem","IsJewelSocket","AscendancyKey","IsAscendancyStartingNode","ReminderStrings","SkillPointsGranted","IsMultipleChoice","IsMultipleChoiceOption","Stat5Value","PassiveSkillBuffs","GrantedEffectsPerLevel","IsAnointmentOnly","i32","IsExpansion","IsProxyPassive","SkillType","MasteryGroup","Group","SoundEffect","string","i32","i32","i32","i32","i32","bool","[rid]","i32","[rid]","bool","rid","rid"
2718,"mastery_shield212","Art/2DArt/SkillIcons/passives/MasteryGroupShield.dds",[],0,0,0,0,25535,"Shield Mastery",[],"","","",1,8881,"","","",[],0,"","",0,[],"","",0,"","",0,48,"","","",0,0,0,0,0,"",[],0,[],"","",""
2719,"mastery_shield213","Art/2DArt/SkillIcons/passives/MasteryGroupShield.dds",[],0,0,0,0,38921,"Block Mastery",[],"","","",1,8881,"","","",[],0,"","",0,[],"","",0,"","",0,10,"","","",0,0,0,0,0,"",[],0,[],"","",""
2720,"mastery_shield214","Art/2DArt/SkillIcons/passives/MasteryGroupShield.dds",[],0,0,0,0,38436,"Shield Mastery",[],"","","",1,8881,"","","",[],0,"","",0,[],"","",0,"","",0,48,"","","",0,0,0,0,0,"",[],0,[],"","",""
2721,"mastery_shield215","Art/2DArt/SkillIcons/passives/AreaofEffectSpellsMastery.dds",[],0,0,0,0,27733,"Caster Mastery",[],"","","",1,8881,"","","",[],0,"","",0,[],"","",0,"","",0,13,"","","",0,0,0,0,0,"",[],0,[],"","",""
2722,"mastery_shield216","Art/2DArt/SkillIcons/passives/MasteryGroupShield.dds",[],0,0,0,0,45558,"Shield Mastery",[],"","","",1,8881,"","","",[],0,"","",0,[],"","",0,"","",0,48,"","","",0,0,0,0,0,"",[],0,[],"","",""
2723,"mastery_shield217","Art/2DArt/SkillIcons/passives/MasteryGroupShield.dds",[],0,0,0,0,16810,"Shield Mastery",[],"","","",1,8881,"","","",[],0,"","",0,[],"","",0,"","",0,48,"","","",0,0,0,0,0,"",[],0,[],"","",""
2724,"mastery_staff218","Art/2DArt/SkillIcons/passives/MasteryGroupStaff.dds",[],0,0,0,0,62416,"Staff Mastery",[],"","","",1,8881,"","","",[],0,"","",0,[],"","",0,"","",0,49,"","","",0,0,0,0,0,"",[],0,[],"","",""
2725,"mastery_staff219","Art/2DArt/SkillIcons/passives/MasteryGroupStaff.dds",[],0,0,0,0,5230,"Staff Mastery",[],"","","",1,8881,"","","",[],0,"","",0,[],"","",0,"","",0,49,"","","",0,0,0,0,0,"",[],0,[],"","",""
2726,"mastery_staff220","Art/2DArt/SkillIcons/passives/AreaofEffectSpellsMastery.dds",[],0,0,0,0,32509,"Caster Mastery",[],"","","",1,8881,"","","",[],0,"","",0,[],"","",0,"","",0,13,"","","",0,0,0,0,0,"",[],0,[],"","",""
2727,"mastery_staff221","Art/2DArt/SkillIcons/passives/MasteryGroupStaff.dds",[],0,0,0,0,6968,"Staff Mastery",[],"","","",1,8881,"","","",[],0,"","",0,[],"","",0,"","",0,49,"","","",0,0,0,0,0,"",[],0,[],"","",""
2728,"mastery_staff222","Art/2DArt/SkillIcons/passives/MasteryGroupStaff.dds",[],0,0,0,0,48349,"Staff Mastery",[],"","","",1,8881,"","","",[],0,"","",0,[],"","",0,"","",0,49,"","","",0,0,0,0,0,"",[],0,[],"","",""
2729,"mastery_staff223","Art/2DArt/SkillIcons/passives/MasteryGroupEnergyShield.dds",[],0,0,0,0,10729,"Energy Shield Mastery",[],"","","",1,8881,"","","",[],0,"","",0,[],"","",0,"","",0,25,"","","",0,0,0,0,0,"",[],0,[],"","",""
2730,"mastery_staff224","Art/2DArt/SkillIcons/passives/MasteryGroupStaff.dds",[],0,0,0,0,39332,"Staff Mastery",[],"","","",1,8881,"","","",[],0,"","",0,[],"","",0,"","",0,49,"","","",0,0,0,0,0,"",[],0,[],"","",""
2731,"mastery_sword225","Art/2DArt/SkillIcons/passives/MasteryGroupSword.dds",[],0,0,0,0,26697,"Sword Mastery",[],"","","",1,8881,"","","",[],0,"","",0,[],"","",0,"","",0,52,"","","",0,0,0,0,0,"",[],0,[],"","",""
2732,"mastery_sword226","Art/2DArt/SkillIcons/passives/MasteryGroupSword.dds",[],0,0,0,0,31291,"Sword Mastery",[],"","","",1,8881,"","","",[],0,"","",0,[],"","",0,"","",0,52,"","","",0,0,0,0,0,"",[],0,[],"","",""
2733,"mastery_sword227","Art/2DArt/SkillIcons/passives/MasteryGroupSword.dds",[],0,0,0,0,63184,"Sword Mastery",[],"","","",1,8881,"","","",[],0,"","",0,[],"","",0,"","",0,52,"","","",0,0,0,0,0,"",[],0,[],"","",""
2734,"mastery_sword228","Art/2DArt/SkillIcons/passives/MasteryGroupEnergyShieldMana.dds",[],0,0,0,0,20730,"Spell Suppression Mastery",[],"","","",1,8881,"","","",[],0,"","",0,[],"","",0,"","",0,51,"","","",0,0,0,0,0,"",[],0,[],"","",""
2735,"mastery_sword229","Art/2DArt/SkillIcons/passives/MasteryGroupSword.dds",[],0,0,0,0,10204,"Sword Mastery",[],"","","",1,8881,"","","",[],0,"","",0,[],"","",0,"","",0,52,"","","",0,0,0,0,0,"",[],0,[],"","",""
2736,"mastery_totem230","Art/2DArt/SkillIcons/passives/AttackTotemMastery.dds",[],0,0,0,0,34487,"Totem Mastery",[],"","","",1,8881,"","","",[],0,"","",0,[],"","",0,"","",0,53,"","","",0,0,0,0,0,"",[],0,[],"","",""
2737,"mastery_totem231","Art/2DArt/SkillIcons/passives/AttackTotemMastery.dds",[],0,0,0,0,55152,"Totem Mastery",[],"","","",1,8881,"","","",[],0,"","",0,[],"","",0,"","",0,53,"","","",0,0,0,0,0,"",[],0,[],"","",""
2738,"mastery_totem232","Art/2DArt/SkillIcons/passives/AttackTotemMastery.dds",[],0,0,0,0,26608,"Totem Mastery",[],"","","",1,8881,"","","",[],0,"","",0,[],"","",0,"","",0,53,"","","",0,0,0,0,0,"",[],0,[],"","",""
2739,"mastery_totem233","Art/2DArt/SkillIcons/passives/AttackTotemMastery.dds",[],0,0,0,0,48508,"Totem Mastery",[],"","","",1,8881,"","","",[],0,"","",0,[],"","",0,"","",0,53,"","","",0,0,0,0,0,"",[],0,[],"","",""
2740,"mastery_totem234","Art/2DArt/SkillIcons/passives/AttackTotemMastery.dds",[],0,0,0,0,38377,"Totem Mastery",[],"","","",1,8881,"","","",[],0,"","",0,[],"","",0,"","",0,53,"","","",0,0,0,0,0,"",[],0,[],"","",""
2741,"mastery_totem235","Art/2DArt/SkillIcons/passives/AttackTotemMastery.dds",[],0,0,0,0,65154,"Totem Mastery",[],"","","",1,8881,"","","",[],0,"","",0,[],"","",0,"","",0,53,"","","",0,0,0,0,0,"",[],0,[],"","",""
2742,"mastery_trap236","Art/2DArt/SkillIcons/passives/MasteryTraps.dds",[],0,0,0,0,10429,"Trap Mastery",[],"","","",1,8881,"","","",[],0,"","",0,[],"","",0,"","",0,54,"","","",0,0,0,0,0,"",[],0,[],"","",""
2743,"mastery_trap237","Art/2DArt/SkillIcons/passives/MasteryTraps.dds",[],0,0,0,0,17906,"Trap Mastery",[],"","","",1,8881,"","","",[],0,"","",0,[],"","",0,"","",0,54,"","","",0,0,0,0,0,"",[],0,[],"","",""
2744,"mastery_trap238_","Art/2DArt/SkillIcons/passives/MasteryTraps.dds",[],0,0,0,0,37616,"Trap Mastery",[],"","","",1,8881,"","","",[],0,"","",0,[],"","",0,"","",0,54,"","","",0,0,0,0,0,"",[],0,[],"","",""
2745,"mastery_trap239","Art/2DArt/SkillIcons/passives/MasteryTraps.dds",[],0,0,0,0,44540,"Trap Mastery",[],"","","",1,8881,"","","",[],0,"","",0,[],"","",0,"","",0,54,"","","",0,0,0,0,0,"",[],0,[],"","",""
2746,"mastery_trap240","Art/2DArt/SkillIcons/passives/MasteryGroupEnergyShieldMana.dds",[],0,0,0,0,43495,"Leech Mastery",[],"","","",1,8881,"","","",[],0,"","",0,[],"","",0,"","",0,32,"","","",0,0,0,0,0,"",[],0,[],"","",""
2747,"mastery_trap241","Art/2DArt/SkillIcons/passives/MasteryRecovery.dds",[],0,0,0,0,61529,"Recovery Mastery",[],"","","",1,8881,"","","",[],0,"","",0,[],"","",0,"","",0,45,"","","",0,0,0,0,0,"",[],0,[],"","",""
2748,"mastery_twohand242","Art/2DArt/SkillIcons/passives/MasteryGroupTwoHands.dds",[],0,0,0,0,35118,"Two Hand Mastery",[],"","","",1,8881,"","","",[],0,"","",0,[],"","",0,"","",0,55,"","","",0,0,0,0,0,"",[],0,[],"","",""
2749,"mastery_twohand243","Art/2DArt/SkillIcons/passives/MasteryGroupTwoHands.dds",[],0,0,0,0,6912,"Two Hand Mastery",[],"","","",1,8881,"","","",[],0,"","",0,[],"","",0,"","",0,55,"","","",0,0,0,0,0,"",[],0,[],"","",""
2750,"mastery_twohand244","Art/2DArt/SkillIcons/passives/MasteryGroupTwoHands.dds",[],0,0,0,0,25934,"Two Hand Mastery",[],"","","",1,8881,"","","",[],0,"","",0,[],"","",0,"","",0,55,"","","",0,0,0,0,0,"",[],0,[],"","",""
2751,"mastery_twohand245_","Art/2DArt/SkillIcons/passives/MasteryGroupTwoHands.dds",[],0,0,0,0,39338,"Two Hand Mastery",[],"","","",1,8881,"","","",[],0,"","",0,[],"","",0,"","",0,55,"","","",0,0,0,0,0,"",[],0,[],"","",""
2752,"mastery_wand246","Art/2DArt/SkillIcons/passives/MasteryGroupWand.dds",[],0,0,0,0,53828,"Wand Mastery",[],"","","",1,8881,"","","",[],0,"","",0,[],"","",0,"","",0,56,"","","",0,0,0,0,0,"",[],0,[],"","",""
2753,"mastery_wand247","Art/2DArt/SkillIcons/passives/MasteryGroupWand.dds",[],0,0,0,0,48411,"Wand Mastery",[],"","","",1,8881,"","","",[],0,"","",0,[],"","",0,"","",0,56,"","","",0,0,0,0,0,"",[],0,[],"","",""
2754,"mastery_wand248","Art/2DArt/SkillIcons/passives/MasteryGroupWand.dds",[],0,0,0,0,35038,"Wand Mastery",[],"","","",1,8881,"","","",[],0,"","",0,[],"","",0,"","",0,56,"","","",0,0,0,0,0,"",[],0,[],"","",""
2755,"mastery_wand249","Art/2DArt/SkillIcons/passives/MasteryGroupWand.dds",[],0,0,0,0,56128,"Wand Mastery",[],"","","",1,8881,"","","",[],0,"","",0,[],"","",0,"","",0,56,"","","",0,0,0,0,0,"",[],0,[],"","",""
2756,"mastery_warcry250","Art/2DArt/SkillIcons/passives/WarcryMastery.dds",[],0,0,0,0,25031,"Warcry Mastery",[],"","","",1,8881,"","","",[],0,"","",0,[],"","",0,"","",0,57,"","","",0,0,0,0,0,"",[],0,[],"","",""
2757,"mastery_warcry251","Art/2DArt/SkillIcons/passives/WarcryMastery.dds",[],0,0,0,0,35977,"Warcry Mastery",[],"","","",1,8881,"","","",[],0,"","",0,[],"","",0,"","",0,57,"","","",0,0,0,0,0,"",[],0,[],"","",""
2758,"mastery_warcry252_","Art/2DArt/SkillIcons/passives/PassiveStunMastery.dds",[],0,0,0,0,53216,"Stun Mastery",[],"","","",1,8881,"","","",[],0,"","",0,[],"","",0,"","",0,50,"","","",0,0,0,0,0,"",[],0,[],"","",""
2759,"mastery_warcry253","Art/2DArt/SkillIcons/passives/WarcryMastery.dds",[],0,0,0,0,62015,"Warcry Mastery",[],"","","",1,8881,"","","",[],0,"","",0,[],"","",0,"","",0,57,"","","",0,0,0,0,0,"",[],0,[],"","",""
2760,"mastery_warcry254","Art/2DArt/SkillIcons/passives/WarcryMastery.dds",[],0,0,0,0,8460,"Warcry Mastery",[],"","","",1,8881,"","","",[],0,"","",0,[],"","",0,"","",0,57,"","","",0,0,0,0,0,"",[],0,[],"","",""
2761,"mastery_attributes255","Art/2DArt/SkillIcons/passives/WarcryMastery.dds",[],0,0,0,0,4492,"Attributes Mastery",[],"","","",1,8881,"","","",[],0,"","",0,[],"","",0,"","",0,5,"","","",0,0,0,0,0,"",[],0,[],"","",""
2762,"mastery_attributes256","Art/2DArt/SkillIcons/passives/WarcryMastery.dds",[],0,0,0,0,8370,"Attributes Mastery",[],"","","",1,8881,"","","",[],0,"","",0,[],"","",0,"","",0,5,"","","",0,0,0,0,0,"",[],0,[],"","",""
2763,"mastery_attributes257","Art/2DArt/SkillIcons/passives/WarcryMastery.dds",[],0,0,0,0,28284,"Attributes Mastery",[],"","","",1,8881,"","","",[],0,"","",0,[],"","",0,"","",0,5,"","","",0,0,0,0,0,"",[],0,[],"","",""
2764,"mastery_resistance258","Art/2DArt/SkillIcons/passives/MasteryPoison.dds",[],0,0,0,0,33657,"Protection Mastery",[],"","","",1,8881,"","","",[],0,"","",0,[],"","",0,"","",0,47,"","","",0,0,0,0,0,"",[],0,[],"","",""
2765,"mastery_resistance259","Art/2DArt/SkillIcons/passives/MasteryPoison.dds",[],0,0,0,0,31818,"Protection Mastery",[],"","","",1,8881,"","","",[],0,"","",0,[],"","",0,"","",0,47,"","","",0,0,0,0,0,"",[],0,[],"","",""
2766,"mastery_resistance260","Art/2DArt/SkillIcons/passives/MasteryPoison.dds",[],0,0,0,0,17127,"Protection Mastery",[],"","","",1,8881,"","","",[],0,"","",0,[],"","",0,"","",0,47,"","","",0,0,0,0,0,"",[],0,[],"","",""
2767,"mastery_resistance261","Art/2DArt/SkillIcons/passives/MasteryPoison.dds",[],0,0,0,0,12503,"Protection Mastery",[],"","","",1,8881,"","","",[],0,"","",0,[],"","",0,"","",0,47,"","","",0,0,0,0,0,"",[],0,[],"","",""
2768,"mastery_resistance262","Art/2DArt/SkillIcons/passives/MasteryPoison.dds",[],0,0,0,0,12873,"Protection Mastery",[],"","","",1,8881,"","","",[],0,"","",0,[],"","",0,"","",0,47,"","","",0,0,0,0,0,"",[],0,[],"","",""
2769,"mastery_resistance263","Art/2DArt/SkillIcons/passives/PassiveStunMastery.dds",[],0,0,0,0,19725,"Stun Mastery",[],"","","",1,8881,"","","",[],0,"","",0,[],"","",0,"","",0,50,"","","",0,0,0,0,0,"",[],0,[],"","",""
2770,"mastery_damageovertime264","Art/2DArt/SkillIcons/passives/BloodMastery.dds",[],0,0,0,0,2828,"Damage Over Time Mastery",[],"","","",1,8881,"","","",[],0,"","",0,[],"","",0,"","",0,21,"","","",0,0,0,0,0,"",[],0,[],"","",""
2771,"mastery_damageovertime265","Art/2DArt/SkillIcons/passives/BloodMastery.dds",[],0,0,0,0,22067,"Damage Over Time Mastery",[],"","","",1,8881,"","","",[],0,"","",0,[],"","",0,"","",0,21,"","","",0,0,0,0,0,"",[],0,[],"","",""
2772,"mastery_curse_265","Art/2DArt/SkillIcons/passives/MasteryCurse.dds",[],0,0,0,0,62506,"Curse Mastery",[],"","","",1,8881,"","","",[],0,"","",0,[],"","",0,"","",0,19,"","","",0,0,0,0,0,"",[],0,[],"","",""
2773,"mastery_recovery266","Art/2DArt/SkillIcons/passives/MasteryRecovery.dds",[],0,0,0,0,10414,"Recovery Mastery",[],"","","",1,8881,"","","",[],0,"","",0,[],"","",0,"","",0,45,"","","",0,0,0,0,0,"",[],0,[],"","",""
2774,"mastery_recovery267","Art/2DArt/SkillIcons/passives/MasteryRecovery.dds",[],0,0,0,0,10141,"Recovery Mastery",[],"","","",1,8881,"","","",[],0,"","",0,[],"","",0,"","",0,45,"","","",0,0,0,0,0,"",[],0,[],"","",""
2775,"mastery_link268","Art/2DArt/SkillIcons/passives/MinionMastery.dds",[],0,0,0,0,12244,"Link Mastery",[],"","","",1,8881,"","","",[],0,"","",0,[],"","",0,"","",0,34,"","","",0,0,0,0,0,"",[],0,[],"","",""
2776,"mastery_link269","Art/2DArt/SkillIcons/passives/MinionMastery.dds",[],0,0,0,0,9213,"Link Mastery",[],"","","",1,8881,"","","",[],0,"","",0,[],"","",0,"","",0,34,"","","",0,0,0,0,0,"",[],0,[],"","",""
2777,"mastery_attack270","Art/2DArt/SkillIcons/passives/AttackBlindMastery.dds",[],0,0,0,0,45372,"Attack Mastery",[],"","","",1,8881,"","","",[],0,"","",0,[],"","",0,"","",0,4,"","","",0,0,0,0,0,"",[],0,[],"","",""
2778,"mastery_attack271","Art/2DArt/SkillIcons/passives/AttackBlindMastery.dds",[],0,0,0,0,33037,"Attack Mastery",[],"","","",1,8881,"","","",[],0,"","",0,[],"","",0,"","",0,4,"","","",0,0,0,0,0,"",[],0,[],"","",""
2779,"mastery_cold272","Art/2DArt/SkillIcons/passives/MasteryGroupCold.dds",[],0,0,0,0,38207,"Cold Mastery",[],"","","",1,8881,"","","",[],0,"","",0,[],"","",0,"","",0,17,"","","",0,0,0,0,0,"",[],0,[],"","",""
2780,"mastery_stun273","Art/2DArt/SkillIcons/passives/PassiveStunMastery.dds",[],0,0,0,0,37698,"Stun Mastery",[],"","","",1,8881,"","","",[],0,"","",0,[],"","",0,"","",0,50,"","","",0,0,0,0,0,"",[],0,[],"","",""
2781,"mastery_banner_274","Art/2DArt/SkillIcons/passives/PassiveStunMastery.dds",[],0,0,0,0,55281,"Banner Mastery",[],"","","",1,8881,"","","",[],0,"","",0,[],"","",0,"","",0,7,"","","",0,0,0,0,0,"",[],0,[],"","",""
2782,"mastery_banner_275","Art/2DArt/SkillIcons/passives/PassiveStunMastery.dds",[],0,0,0,0,32242,"Banner Mastery",[],"","","",1,8881,"","","",[],0,"","",0,[],"","",0,"","",0,7,"","","",0,0,0,0,0,"",[],0,[],"","",""
2783,"mastery_banner_276","Art/2DArt/SkillIcons/passives/PassiveStunMastery.dds",[],0,0,0,0,35321,"Banner Mastery",[],"","","",1,8881,"","","",[],0,"","",0,[],"","",0,"","",0,7,"","","",0,0,0,0,0,"",[],0,[],"","",""
2784,"mastery_banner_277","Art/2DArt/SkillIcons/passives/PassiveStunMastery.dds",[],0,0,0,0,43307,"Banner Mastery",[],"","","",1,8881,"","","",[],0,"","",0,[],"","",0,"","",0,7,"","","",0,0,0,0,0,"",[],0,[],"","",""
2785,"mastery_rage278","Art/2DArt/SkillIcons/passives/RageMastery.dds",[],0,0,0,0,9471,"Rage Mastery",[],"","","",1,8881,"","","",[],0,"","",0,[],"","",0,"","",0,59,"","","",0,0,0,0,0,"",[],0,[],"","",""
2786,"mastery_rage279","Art/2DArt/SkillIcons/passives/RageMastery.dds",[],0,0,0,0,52061,"Rage Mastery",[],"","","",1,8881,"","","",[],0,"","",0,[],"","",0,"","",0,59,"","","",0,0,0,0,0,"",[],0,[],"","",""
2787,"mastery_rage280","Art/2DArt/SkillIcons/passives/RageMastery.dds",[],0,0,0,0,40698,"Rage Mastery",[],"","","",1,8881,"","","",[],0,"","",0,[],"","",0,"","",0,59,"","","",0,0,0,0,0,"",[],0,[],"","",""
2788,"mastery_rage281","Art/2DArt/SkillIcons/passives/RageMastery.dds",[],0,0,0,0,7528,"Rage Mastery",[],"","","",1,8881,"","","",[],0,"","",0,[],"","",0,"","",0,59,"","","",0,0,0,0,0,"",[],0,[],"","",""
2789,"mastery_bleed_282","Art/2DArt/SkillIcons/passives/BloodMastery.dds",[],0,0,0,0,37956,"Bleeding Mastery",[],"","","",1,8881,"","","",[],0,"","",0,[],"","",0,"","",0,8,"","","",0,0,0,0,0,"",[],0,[],"","",""
2790,"mastery_bleed_283","Art/2DArt/SkillIcons/passives/BloodMastery.dds",[],0,0,0,0,22295,"Bleeding Mastery",[],"","","",1,8881,"","","",[],0,"","",0,[],"","",0,"","",0,8,"","","",0,0,0,0,0,"",[],0,[],"","",""
2791,"mastery_impale_284","Art/2DArt/SkillIcons/passives/ImpaleMasterySymbol.dds",[],0,0,0,0,31400,"Impale Mastery",[],"","","",1,8881,"","","",[],0,"","",0,[],"","",0,"","",0,31,"","","",0,0,0,0,0,"",[],0,[],"","",""
2792,"mastery_reservation_285","Art/2DArt/SkillIcons/passives/MasteryAuras.dds",[],0,0,0,0,46495,"Reservation Mastery",[],"","","",1,8881,"","","",[],0,"","",0,[],"","",0,"","",0,46,"","","",0,0,0,0,0,"",[],0,[],"","",""
2793,"mastery_mana_286","Art/2DArt/SkillIcons/passives/MasteryGroupMana.dds",[],0,0,0,0,3571,"Mana Mastery",[],"","","",1,8881,"","","",[],0,"","",0,[],"","",0,"","",0,37,"","","",0,0,0,0,0,"",[],0,[],"","",""
2794,"mastery_mana_287","Art/2DArt/SkillIcons/passives/MasteryGroupMana.dds",[],0,0,0,0,65395,"Mana Mastery",[],"","","",1,8881,"","","",[],0,"","",0,[],"","",0,"","",0,37,"","","",0,0,0,0,0,"",[],0,[],"","",""
2795,"mastery_tincture_288","Art/2DArt/SkillIcons/passives/MasteryGroupMana.dds",[],0,0,0,0,56519,"Tincture Mastery",[],"","","",1,8881,"","","",[],0,"","",0,[],"","",0,"","",0,60,"","","",0,0,0,0,0,"",[],0,[],"","",""
2796,"mastery_tincture_289","Art/2DArt/SkillIcons/passives/MasteryGroupMana.dds",[],0,0,0,0,44206,"Tincture Mastery",[],"","","",1,8881,"","","",[],0,"","",0,[],"","",0,"","",0,60,"","","",0,0,0,0,0,"",[],0,[],"","",""
2797,"mastery_tincture_294","Art/2DArt/SkillIcons/passives/MasteryGroupMana.dds",[],0,0,0,0,38622,"Tincture Mastery",[],"","","",1,8881,"","","",[],0,"","",0,[],"","",0,"","",0,60,"","","",0,0,0,0,0,"",[],0,[],"","",""
2798,"mastery_dualwield_290_","Art/2DArt/SkillIcons/passives/MasteryGroupDualWield.dds",[],0,0,0,0,52018,"Dual Wielding Mastery",[],"","","",1,8881,"","","",[],0,"","",0,[],"","",0,"","",0,22,"","","",0,0,0,0,0,"",[],0,[],"","",""
2799,"mastery_block_291_","Art/2DArt/SkillIcons/passives/MasteryGroupShield.dds",[],0,0,0,0,22480,"Block Mastery",[],"","","",1,8881,"","","",[],0,"","",0,[],"","",0,"","",0,10,"","","",0,0,0,0,0,"",[],0,[],"","",""
2800,"mastery_block_292","Art/2DArt/SkillIcons/passives/MasteryGroupShield.dds",[],0,0,0,0,5368,"Block Mastery",[],"","","",1,8881,"","","",[],0,"","",0,[],"","",0,"","",0,10,"","","",0,0,0,0,0,"",[],0,[],"","",""
2801,"mastery_leech_293","Art/2DArt/SkillIcons/passives/MasteryGroupLifeMana.dds",[],0,0,0,0,40383,"Leech Mastery",[],"","","",1,8881,"","","",[],0,"","",0,[],"","",0,"","",0,32,"","","",0,0,0,0,0,"",[],0,[],"","",""
2802,"mastery_llife_294","Art/2DArt/SkillIcons/passives/MasteryGroupLife.dds",[],0,0,0,0,33941,"Life Mastery",[],"","","",1,8881,"","","",[],0,"","",0,[],"","",0,"","",0,33,"","","",0,0,0,0,0,"",[],0,[],"","",""
2803,"mastery_warcry_295","Art/2DArt/SkillIcons/passives/WarcryMastery.dds",[],0,0,0,0,60992,"Warcry Mastery",[],"","","",1,8881,"","","",[],0,"","",0,[],"","",0,"","",0,57,"","","",0,0,0,0,0,"",[],0,[],"","",""
2804,"mastery_bleeding_296","Art/2DArt/SkillIcons/passives/BloodMastery.dds",[],0,0,0,0,40170,"Bleeding Mastery",[],"","","",1,8881,"","","",[],0,"","",0,[],"","",0,"","",0,8,"","","",0,0,0,0,0,"",[],0,[],"","",""
2805,"mastery_impale_297","Art/2DArt/SkillIcons/passives/ImpaleMasterySymbol.dds",[],0,0,0,0,49677,"Impale Mastery",[],"","","",1,8881,"","","",[],0,"","",0,[],"","",0,"","",0,31,"","","",0,0,0,0,0,"",[],0,[],"","",""
2806,"mastery_resistances_298","Art/2DArt/SkillIcons/passives/MasteryPoison.dds",[],0,0,0,0,42792,"Protection Mastery",[],"","","",1,8881,"","","",[],0,"","",0,[],"","",0,"","",0,47,"","","",0,0,0,0,0,"",[],0,[],"","",""
2807,"mastery_tincture_299","Art/2DArt/SkillIcons/passives/MasteryGroupMana.dds",[],0,0,0,0,44330,"Tincture Mastery",[],"","","",1,8881,"","","",[],0,"","",0,[],"","",0,"","",0,60,"","","",0,0,0,0,0,"",[],0,[],"","",""
2808,"mastery_tincture_300","Art/2DArt/SkillIcons/passives/MasteryGroupMana.dds",[],0,0,0,0,15697,"Tincture Mastery",[],"","","",1,8881,"","","",[],0,"","",0,[],"","",0,"","",0,60,"","","",0,0,0,0,0,"",[],0,[],"","",""
2809,"mastery_warcry_301","Art/2DArt/SkillIcons/passives/WarcryMastery.dds",[],0,0,0,0,26154,"Warcry Mastery",[],"","","",1,8881,"","","",[],0,"","",0,[],"","",0,"","",0,57,"","","",0,0,0,0,0,"",[],0,[],"","",""
2810,"blight_special_notable1","Art/2DArt/SkillIcons/passives/EyesOfThePowerful.dds","[572,1359,117,123]",30,16,16,16,38706,"Way of the Warrior",[],"",1,"","",6954,"","","",[],0,"","",0,[],"",1,0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
2811,"blight_special_notable2","Art/2DArt/SkillIcons/passives/EyesOfTheDeadly.dds","[578,497,120,123]",30,16,18,12,41307,"Deadly Inclinations",[],"",1,"","",6954,"","","",[],0,"","",0,[],"",1,0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
2812,"blight_special_notable3","Art/2DArt/SkillIcons/passives/EyesOfTheSavant.dds","[575,25,130,133]",30,16,25,14,62596,"Mystic Talents",[],"",1,"","",6954,"","","",[],0,"","",0,[],"",1,0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
2813,"blight_special_notable4","Art/2DArt/SkillIcons/passives/HeartofChaos.dds","[63,596]",27,7,0,0,48556,"Heart of Darkness",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
2814,"blight_special_notable5","Art/2DArt/SkillIcons/passives/Boomerang.dds",[18648],150,0,0,0,57006,"Vengeant Cascade",[],"",1,"","",6954,"","","",[],0,"","",0,[],"",1,0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
2815,"blight_special_notable6","Art/2DArt/SkillIcons/passives/StrikeSkillsNotable.dds",[1246],1,0,0,0,27119,"Tribal Fury",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
2816,"blight_special_notable7","Art/2DArt/SkillIcons/passives/BloodPact.dds","[124,10291]",5,1,0,0,52282,"Tenacity",[],"",1,"","",6954,"","","",[],0,"","",0,[],"",1,0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
2817,"blight_special_notable8","Art/2DArt/SkillIcons/passives/SoulPact.dds","[134,10292]",5,1,0,0,16246,"Tranquility",[],"",1,"","",6954,"","","",[],0,"","",0,[],"",1,0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
2818,"blight_special_notable9","Art/2DArt/SkillIcons/passives/MindPact.dds","[128,10293]",8,1,0,0,5624,"Crusader",[],"",1,"","",6954,"","","",[],0,"","",0,[],"",1,0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
2819,"blight_special_notable10","Art/2DArt/SkillIcons/passives/ShrugOff.dds","[1174,10313]",-10,-1,0,0,40849,"Persistence",[],"",1,"","",6954,"","","",[],0,"","",0,[],"",1,0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
2820,"blight_special_notable11","Art/2DArt/SkillIcons/passives/DarkestHour.dds","[398,10318]",15,-25,0,0,56207,"Hardened Scars",[],"",1,"","",6954,"","","",[],0,"","",0,[],"",1,0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
2821,"blight_special_notable12","Art/2DArt/SkillIcons/passives/ChaoticPotential.dds",[6123],1,0,0,0,53759,"Cleansed Thoughts",[],"",1,"","",6954,"","","",[],0,"","",0,[],"",1,0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
