"rownum","Id","i32","Text"
1358,"DivinationCardAModestRequest",32357,"<size:25>{Cede all power and wealth to me and serve me in perpetuity.\r\nA minor inconvenience I assure you.}"
1359,"DivinationCardLuminousTrove",53859,"<size:24>{Plenty enter, dreaming of treasure\r\nTwenty bled, slain as they fled\r\nShadows loom, half left doomed\r\nThe blind cries, five lost eyes\r\nCareless twins, a lich's new prize\r\nOne as a decoy, none pass the king\r\nGehennix feeds only on whispers}"
1360,"DivinationCardTheHook",54432,"Every obsession began with a single, innocent taste."
1361,"DivinationCardTheLastSupper",45633,"\""Bino's brief career as a chef at Axiom saved the executioner a lot of work.\"""
1362,"DivinationCardTheEmptiness_",29672,"He appeared before the Light Eater, and at once knew his soul was damned."
1363,"DivinationCardASeaOfBlue",30606,"The harvest ended, the floods began."
1364,"DivinationCardTheOffspring",62708,"The swarm began with just a couple of children. Now, it is her entire existence."
1365,"DivinationCardThePriceOfPrescience",9521,"<size:26>{The strange voice showed Aul a future where his legacy was forgotten, where new cultures broke themselves upon Aul's ruined world.}"
1366,"DivinationCardTheMindsEyes",26285,"<size:28>{Through the eyes of a person, \r\nyou can see their soul\r\nThrough the eyes of a jewel, \r\nyou can see the universe}"
1367,"DivinationCardTerribleSecretOfSpace",43600,"They said they were here to protect us."
1368,"DivinationCardTheBlessingOfMoosh",27503,"While the Labyrinth traps have claimed countless adventurers, they were not designed with felines in mind."
1369,"DivinationCardCostlyCurio",39210,"\""Oh no, I couldn't possibly afford this fine artefact. I'm... just looking.\"""
1370,"DivinationCardLachrymalNecrosis",48067,"Without the ability to weep, the heart hardens against both the pure and the corrupt."
1371,"DivinationCardDementophobia",33003,"<size:28>{I never truly understood the depths of my insanity,\r\nuntil I realized the voices beckoning me towards the abyss,\r\nwere none other than my own.}"
1372,"DivinationCardAmbitiousObsession",30513,"The most pathetic person in the world is someone who has sight, but no vision."
1373,"UniqueShieldStr11",32047,"\""It's not Karui, Azmeri or even Vaal in origin,\r\nbut one thing is certain. It is very, very old.\""\r\n- Icius Perandus, Antiquities Collection, Item 46"
1374,"UniqueFlask22",47309,"The summer sun dries the soil and burns the leaves.\r\nThe autumn rain extinguishes the flames.\r\nThe spring bloom shades the wet earth.\r\nNature is an eternal tug of war."
1375,"UniqueOneHandSword25",18970,"<<HBGAa>><<HBG01>><<HBGAf>><<HBG02>><<HBGAc>><<HBG03>><<HBGAo>>\r\n<<HBGAa>><<HBG01>><<HBGAf>><<HBG02>><<HBGAb>><<HBG03>><<HBGAv>>\r\n<<HBGAa>><<HBG01>><<HBGAf>><<HBG02>><<HBGAw>><<HBG03>><<HBGAx>>\r\n<<HBGAf>><<HBG02>><<HBGAw>><<HBG03>><<HBGAy>>"
1376,"QuestSilverLocket",149,"From Weylam to Meredith:\r\nI shall love thee as I love the sea."
1377,"QuestKisharaStar",45362,"To the wily Kishara's eye, a star brighter than the sun."
1378,"QuestObsidianKey",11945,"\""The cool blanket of shadows preserves our treasures.\""\r\n - Inquisitor Maligaro"
1379,"QuestMaligaroMap",55389,"\""Certain maps can only be rendered in the most vivid of viscera.\""\r\n - Inquisitor Maligaro"
1380,"QuestGreustNecklace",853,"\""A boy becomes a man when he has faced the animal\r\nin his heart and wet the forest floor with its blood.\""\r\n - Azmeri Proverb"
1381,"QuestBlackVenom",41901,"\""The spider is not defined by how\r\nit lives, but by how it kills.\""\r\n - Inquisitor Maligaro"
1382,"QuestFirefly1",59805,"In all things living, the light burns bright."
1383,"QuestFirefly2",24789,"A passionate fire that consumes the heart."
1384,"QuestFirefly3",5185,"The Spirit, it radiates not from above."
1385,"QuestFirefly4",51306,"It is the warmth that draws you ever inward."
1386,"QuestFirefly5",3570,"Where rest the truest colours of life."
1387,"QuestFirefly6",18023,"Gold of the organ. Green of the throat. Red of the vein."
1388,"QuestFirefly7",52277,"The myriad wet rainbow of the Spirit's domain."
1389,"QuestKaruiEye",1802,"\""Weakness must be purged lest it\r\npoison the blood of all Karui.\""\r\n - Prayer to Tukohama"
1390,"QuestBestelManuscript",50699,"\""A stranger's kiss on a moonlit night.\r\nDost thou believe in love at first sight?\"""
1391,"QuestBlackFlag",34233,"\""May the lubbers feel fear in their\r\nnethers, and may our blades follow.\""\r\n - Rot-tooth's Rallying Cry"
1392,"QuestMiasmeter",37741,"\""We shall peer at these cosmic wonderments as they\r\nwake and writhe within that deep and nameless dark.\""\r\n - Vilenta, 'Miasmeter: A Thesis'"
1393,"QuestTemplarCourtKey",11507,"Eyes blazing with holy flame, the Pilgrim saw\r\na great palace descend from the burgeoning sky,\r\nits gates barred against the unfaithful."
1394,"QuestKitavaKey",52811,"Wrought from blood and gold, Innocence fashioned a weapon of tempered purity,\r\ncapable of banishing darkness, and bringing order to the chaos in men's hearts."
1395,"QuestSunOrb",28949,"\""The sun is a devoted mother. She casts her golden blessings on\r\nthe crops of the pious and makes barren the fields of heresy.\r\nSunlight is belief. Sunlight is life.\""\r\n - The Solar Verses"
1396,"QuestMoonOrb",41090,"\""Moonlight is a wise mother. The moon which bathes us in soft,\r\ncooling light, does so with the intent of illuminating our paths.\r\nMoonlight is wisdom. Moonlight is life.\""\r\n - The Lunar Verses"
1397,"QuestAnkhOfEternity",58114,"\""The amulet, it... whispers to me. Horrible things...\"""
1398,"QuestWingsOfVastiri",40164,"And mounting her mighty Roc, Garukhan, holy queen of the sky,\r\ndescended upon her enemies and their armies of darkness."
1399,"TemporaryTutorialSupport",33904,"This gem is only temporary, and only for the tutorial."
1400,"DivineVessel",30121,"Power is a curious thing. \r\nIt can be contained, hidden, locked away, \r\nand yet it always breaks free."
1401,"QuestSekhemaFeather",45753,"\""And how shall we know a sekhema worthy of rule? \r\nBy the anointing of the Great Roc, under whose wings we grow and soar.\""\r\n - Maraketh Coronation Ritual"
1402,"QuestStormSword",21896,"Garukhan sought madness and knowledge amongst the billowing clouds of a \r\nblackened sky. A vulture of pride, she would not be refused, and so the\r\nstratosphere divulged unto her eldritch secrets of its tumultuous past."
1403,"QuestA9Ingredient1",18386,"\""Blow it all down! The emperor must have his gems, no matter the cost!\"""
1404,"QuestA9Ingredient2",42448,"Nobility once thought to capture the Basilisks and keep them as exotic pets.\r\nThis only served to fatten the vileness of their hearts, and with a hateful\r\nacid that festered inside, the creatures became soured to their very bones."
1405,"QuestCalendar",40752,"The King looked upon images swirling atop the ancient stone dial.\r\n\""You look peaceful\"" he told his bride-to-be, \""So peaceful, asleep in our wedding bed.\""\r\nBut in phantasm, she did not slumber, and what he saw was not a place for dreams,\r\nrather, a wooden box... about to be closed and lowered into earthy depths.\r\n - Maraketh Legend"
1406,"QuestBottledStorm",39882,"\""One should not entice the storm; one cannot invite the storm, or give warrant\r\nto its tyrant-soul. We survive only by appeasing the storm, with gifts and\r\nofferings of adoration. We hope that, in its mercy, it shall pass us by.\""\r\n- Tempestology of the Maraketh, Repudion IV "
1407,"QuestPotion",55326,"Famous for her many lovers, those that did not\r\ncome willing to Atziri, came by liquid persuasion."
1408,"QuestTeardrop",30104,"\""T'gnagn iia y r'ngusla ph'tu Tsoatha nga mekghul'an.\""\r\n - Indecipherable verse"
1409,"QuestAvariusStaff_",9875,"\""Worry not for the heathens. They are devoid of soul.\r\nMade vessels of wrath, they are damned by holy design.\""\r\n- High Templar Avarius"
1410,"UniqueJewel1b",18846,"In the end, time comes for all of us.\r\nFor some, it comes much sooner."
1411,"UniqueJewel107b",13170,"\""Would you leave an orchard of apples to rot unharvested?\r\nA cemetery is no different.\"" \r\n-Kadavrus, Surgeon to the Umbra"
1412,"UniqueBootsStr9",57078,"Like lightning, the Ezomyte cavalry need never strike twice."
1413,"UniqueGlovesStr8",5653,"The monstrous men of yore used bows too,\r\ntheirs were just bigger."
1414,"UniqueHelmetInt13",43554,"Countless men proclaimed themselves the masters of death,\r\nand each one succumbed to it."
1415,"UniqueStaff21",41737,"\""Creation is the act of making the intangible tangible.\r\nTo work backwards, to make the tangible intangible,\r\nis to step into the mind of a god.\""\r\n- Doryani, Queen's Thaumaturgist"
1416,"UniqueBelt25",22325,"<<HBGAa>><<HBG02>><<HBGAb>><<HBG03>><<HBG02>><<HBGAc>><<HBG03>><<HBGAd>>\r\n<<HBGAa>><<HBG02>><<HBGAb>><<HBG03>><<HBG02>><<HBGAc>><<HBG03>><<HBGAe>>\r\n<<HBGAa>><<HBG01>><<HBGAf>><<HBG02>><<HBGAg>><<HBG03>><<HBGAa>><<HBG01>><<HBGAb>>"
1417,"UniqueShieldStrInt10",11781,"<<HBGAh>><<HBG01>><<HBGAe>><<HBG00>><<HBGAp>>\r\n<<HBGAa>><<HBG02>><<HBGAq>><<HBGAr>><<HBG03>><<HBGAl>>\r\n<<HBGAa>><<HBG01>><<HBGAs>><<HBG00>><<HBG04>><<HBGAt>>"
1418,"UniqueQuiver13",3084,"<<HBGAa>><<HBG01>><<HBGAc>><<HBG01>><<HBGAo>>\r\n<<HBGAa>><<HBG01>><<HBGAe>><<HBG00>><<HBGAl>>\r\n<<HBGAa>><<HBG01>><<HBGAf>><<HBG02>><<HBGAm>><<HBG03>><<HBGAc>><<HBG01>><<HBGAo>>"
1419,"UniqueHelmetDexInt8",15316,"<<HBGAh>><<HBG01>><<HBGAe>><<HBG00>><<HBGAi>>\r\n<<HBGAa>><<HBG02>><<HBGAj>><<HBGAk>>\r\n<<HBGAa>><<HBG01>><<HBGAf>><<HBG02>><<HBGAl>><<HBG03>><<HBGAa>>\r\n<<HBGAa>><<HBG01>><<HBGAf>><<HBG02>><<HBGAm>><<HBG03>><<HBGAa>><<HBG01>><<HBGAn>>"
1420,"UniqueStaff20",49425,"<<HBGAa>><<HBG02>><<HBGAq>><<HBG03>><<HBGAl>>\r\n<<HBGAa>><<HBG01>><<HBGAn>><<HBG02>><<HBGAu>><<HBG00>><<HBGAv>>\r\n<<HBGAa>><<HBG01>><<HBGAl>><<HBG02>><<HBG04>><<HBGAt>>\r\n<<HBGAa>><<HBG01>><<HBGAn>><<HBG00>><<HBGAv>><<HBG02>><<HBGAu>><<HBG03>><<HBGAa>><<HBG01>><<HBGAf>><<HBG01>><<HBGAn>>"
1421,"UniqueMapHarbinger",32175,"<<HBGAa>><<HBG01>><<HBGAf>><<HBG02>><<HBGAm>><<HBG03>><<HBGAo>>\r\n<<HBG02>><<HBGAt>><<HBG03>><<HBGAy>>"
1422,"DivineVesselBrineKing1",10354,"Though his mind decayed with each passing wave,\r\nthe Brine King stood steadfast in his hatred,\r\nand wore it like a shell, protecting himself \r\nfrom his failure to sire a worthy heir."
1423,"DivineVesselBrineKing2",65155,"The fish-wives of Tsoatha rejoiced loudly as\r\nthe Brine King descended into the great abyss,\r\nmaking merry while his blasphemous offspring\r\nslithered 'neath the icy waters..."
1424,"DivineVesselBrineKing3",12967,"Slumbering in the breach between worlds,\r\nthe Brine King dreamt of a day he would rise,\r\nin triumph from the shivering depths and take\r\nback the Kingdom he once so ruthlessly culled."
1425,"DivineVesselArakaali1",26418,"There is a story held by the ancient Vaal, in which the\r\nbeautiful seductress Arakaali strode through towns, stealing\r\nthe hearts of men, and turning to ash their lovers' desires.\r\n- \""Legends of the Vaal\"" by Eramir, Scholar at Theopolis"
1426,"DivineVesselArakaali2",61338,"When the cold was at its strongest, Arakaali came,\r\nand like a farmer leading cattle to the slaughter,\r\nshe drove her victims into the outer darkness.\r\n- \""Legends of the Vaal\"" by Eramir, Scholar at Theopolis"
1427,"DivineVesselArakaali3",12988,"Records of Arakaali's violent reign suggest she kept her citizens\r\nsedated with 'juices of lust' and venoms of the spider. Perhaps her\r\nguise of seductress was in fact her way of farming those 'juices'.\r\n- \""Legends of the Vaal\"" by Eramir, Scholar at Theopolis"
1428,"DivineVesselSolaris1",47323,"The mud is cracked and dry. The fields now burn beneath the blistering sun.\r\nEven our children are dying in the streets! We've angered Solaris and so\r\nwe pay tribute to appease her fiery heart..."
1429,"DivineVesselSolaris2",32929,"When Solaris is angered, there must always be sacrifice. Our women\r\nhave taken to mourning, they drag themselves through ash and glass,\r\nnot wanting to give up our youth to the all-consuming flame."
1430,"DivineVesselSolaris3",24000,"To take from the sun is to invite her wrath, and we've more than warranted her curse.\r\nThe granaries were vacant, so we lessened our tribute to the sun thinking it would\r\nsave our children, but they will die now regardless."
1431,"DivineVesselLunaris1",29200,"Once beneath a moonlit sky, Lunaris bathed her child in the ocean's tide.\r\nThough the waters were frigid with icy death, the boy was sick and\r\ncouldn't be healthy until he was silent, clean and still..."
1432,"DivineVesselLunaris2",47998,"And so it was, that Lunaris, in her compulsion to nurture and protect,\r\nkilled her son beneath the light of a waning moon. She stood silent, in\r\ntrial before her tribe, as her fiery sister fought in vain to defend her..."
