"rownum","BaseItemTypesKey","StackSize","CurrencyUseType","Action","Directions","FullStack_BaseItemTypesKey","Description","Usage_AchievementItemsKeys","Scroll","CosmeticTypeName","Possession_AchievementItemsKey","[rid]","[i32]","CurrencyTab_StackSize","XBoxDirections","i32","rid","rid","ModifyMapsAchievements","ModifyContractsAchievements","CombineAchievements","i32","[i32]","ShopTag","ChangedForHardmode","DescriptionHardmode","IsGold","bool"
4581,4039,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Mist Helmet. Mist spirits spawn around you and are absorbed into your helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],575,"","","",""
4582,4040,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Mist Boots.",[],"","Boots Skin","",[],[],0,"",0,"",2,[],[],[],9,[12],575,"","","",""
4583,4041,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Mist Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",2,[],[],[],8,[11],575,"","","",""
4584,4042,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Mist Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"",2,[],[],[],4,[9],575,"","","",""
4585,4043,1,1,"grant_micro","","","Adds the Mist Wings back attachment to any equipped body armour. The wings leave trails of mist that are longer the higher your movement speed.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],575,"","","",""
4586,4044,1,1,"grant_micro","","","Adds the Mist Weapon Effect to any equipped weapon. Mist bursts out of rare enemies you kill.",[],"","Weapon Effect","",[],[],0,"",0,"",3,[],[],[],2,"[2,5]",575,"","","",""
4587,4045,1,1,"grant_micro","","","Adds the Mist Weapon Effect II to any equipped weapon.",[],"","Weapon Effect","",[],[],0,"",0,"",3,[],[],[],2,"[2,5]",575,"","","",""
4588,4046,1,1,"grant_micro","","","Adds the Mist Weapon Effect III to any equipped weapon.",[],"","Weapon Effect","",[],[],0,"",0,"",3,[],[],[],2,"[2,5]",575,"","","",""
4589,4047,1,1,"grant_micro","","","Attaches the Mist Character Effect to your belt. Mist spurts from you when you are hit.",[],"","Character Effect","",[],[],0,"",0,"",2,[],[],[],16,[15],575,"","","",""
4590,4048,1,1,"grant_micro","","","Adds Mist Footprints to any equipped pair of boots. Leave pools of mist in your wake that disperse when an enemy steps on them.",[],"","Boots Modifier","",[],[],0,"",0,"",2,[],[],[],10,[13],575,"","","",""
4591,4049,1,1,"grant_micro","","","This character's portals use the Mist Portal Effect. It has different effects depending on whether the portal leads to an outdoor or indoor area, or a town or hideout.",[],"","Portal Modification","",[],[],0,"",0,"",2,[],[],[],11,[20],575,"","","",""
4592,4050,1,1,"grant_micro","","","Adds the Tencent Streamer Portrait Frame to this character.",[],"","Portrait Frame Modification","",[],[],0,"",0,"",2,[],[],[],12,[17],387,"","","",""
4593,4051,1,1,"grant_micro","","","Adds the Botanist's Enduring back attachment to any equipped body armour. Endurance Charges attach to a tree that just so happens to be growing out of your back.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],459,"","","",""
4594,4052,1,1,"grant_micro","","","Adds the Botanist's Frenzied back attachment to any equipped body armour. Frenzy Charges attach to a tree that just so happens to be growing out of your back.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],459,"","","",""
4595,4053,1,1,"grant_micro","","","Adds the Botanist's Powerful back attachment to any equipped body armour. Power Charges attach to a tree that just so happens to be growing out of your back.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],459,"","","",""
4596,4054,1,1,"grant_micro","","","[DNT]",[],"","Helmet Skin","",[],[],0,"",0,"","",[],[],[],6,[7],433,"","","",""
4597,4055,1,1,"grant_micro","","","[DNT]",[],"","Boots Skin","",[],[],0,"",0,"","",[],[],[],9,[12],433,"","","",""
4598,4056,1,1,"grant_micro","","","[DNT]",[],"","Gloves Skin","",[],[],0,"",0,"","",[],[],[],8,[11],433,"","","",""
4599,4057,1,1,"grant_micro","","","[DNT]",[],"","Body Armour Skin","",[],[],0,"",0,"","",[],[],[],4,[9],433,"","","",""
4600,4059,1,1,"grant_micro","","","Your Galvanic Field becomes a Celestial Effect.",[],"","Galvanic Field Skin","",[],[],0,"",0,"","",[],[],[],17,[37],371,"","","",""
4601,4060,1,1,"grant_micro","","","Your Lightning Conduit becomes a Celestial Effect.",[],"","Lightning Conduit Skin","",[],[],0,"",0,"","",[],[],[],17,[37],371,"","","",""
4602,4061,1,1,"grant_micro","","","Your Alchemist's Mark becomes a Sunprism Effect.",[],"","Alchemist's Mark Skin","",[],[],0,"",0,"","",[],[],[],17,[37],479,"","","",""
4603,4062,1,1,"grant_micro","","","Your Lightning Conduit becomes an Automaton Effect.",[],"","Lightning Conduit Skin","",[],[],0,"",0,"","",[],[],[],17,[37],419,"","","",""
4604,4063,1,1,"grant_micro","","","Your Lightning Tendrils becomes an Automaton Effect.",[],"","Lightning Tendrils Skin","",[],[],0,"",0,"",2,[],[],[],17,[37],419,"","","",""
4605,4064,1,1,"grant_micro","","","Your Galvanic Field becomes an Automaton Effect.",[],"","Galvanic Field Skin","",[],[],0,"",0,"","",[],[],[],17,[37],419,"","","",""
4606,4065,1,1,"grant_micro","","","Your Cobra Lash becomes an Illusionist Effect.",[],"","Cobra Lash Skin","",[],[],0,"",0,"","",[],[],[],17,[37],486,"","","",""
4607,4066,1,1,"grant_micro","","","Your Whirling Blades becomes an Illusionist Effect.",[],"","Whirling Blades Skin","",[],[],0,"",0,"","",[],[],[],17,[37],486,"","","",""
4608,4067,1,1,"grant_micro","","","Your Caustic Arrow becomes an Oblivion Effect.",[],"","Caustic Arrow Skin","",[],[],0,"",0,"",2,[],[],[],17,[37],535,"","","",""
4609,4068,1,1,"grant_micro","","","Your Kinetic Blast becomes a Heritage Effect.",[],"","Kinetic Blast Skin","",[],[],0,"",0,"","",[],[],[],17,[37],558,"","","",""
4610,4069,1,1,"grant_micro","","","Your Venom Gyre becomes an Illusionist Effect.",[],"","Venom Gyre Skin","",[],[],0,"",0,"","",[],[],[],17,[37],486,"","","",""
4611,4070,1,1,"grant_micro","","","Your Righteous Fire becomes a Transcendence Effect, which changes based on your percentage of current life.",[],"","Righteous Fire Skin","",[],[],0,"",0,"","",[],[],[],17,[37],475,"","","",""
4612,4072,1,1,"grant_micro","","","Your Volley or Greater Volley becomes a Cannonade Effect.",[],"","Volley Skin","",[],[],0,"",0,"",2,[],[],[],17,[37],435,"","","",""
4613,4071,1,1,"grant_micro","","","Your Spell or Ballista totem becomes a Ghastly Mariner's totem.",[],"","Totem Skin","",[],[],0,"",0,"",2,[],[],[],17,[37],435,"","","",""
4614,4073,1,1,"grant_micro","","","Your Lightning Strike becomes a Void Emperor Effect.",[],"","Lightning Strike Skin","",[],[],0,"",0,"","",[],[],[],17,[37],492,"","","",""
4615,4074,1,1,"grant_micro","","","Your Reap becomes a Starfall Effect.",[],"","Reap Skin","",[],[],0,"",0,"",2,[],[],[],17,[37],547,"","","",""
4616,4075,1,1,"grant_micro","","","Your Rage Vortex becomes a Starfall Effect.",[],"","Rage Vortex Skin","",[],[],0,"",0,"",2,[],[],[],17,[37],547,"","","",""
4617,4076,1,1,"grant_micro","","","Your Poisonous Concoction becomes an Alchemist Effect.",[],"","Poisonous Concoction Skin","",[],[],0,"",0,"",2,[],[],[],17,[37],612,"","","",""
4618,4077,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Gemling Artificer Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],610,"","","",""
4619,4078,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Gemling Artificer Boots.",[],"","Boots Skin","",[],[],0,"",0,"",2,[],[],[],9,[12],610,"","","",""
4620,4079,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Gemling Artificer Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",2,[],[],[],8,[11],610,"","","",""
4621,4080,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Gemling Artificer Body Armour, which is inlaid with gems matching those socketed in your body armour. Crafting gems with gemcutter's prisms or vaal orbs plays extra effects for all to see.",[],"","Body Armour Skin","",[],[],0,"",0,"",2,[],[],[],4,[9],610,"","","",""
4622,4081,1,1,"grant_micro","","","Adds the Gemling Sage Wings I to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",3,[],[],[],5,[10],610,"","","",""
4623,4082,1,1,"grant_micro","","","Adds the Gemling Sage Wings II to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",3,[],[],[],5,[10],610,"","","",""
4624,4083,1,1,"grant_micro","","","Adds the Gemling Sage Wings III to any equipped body armour. Its effects and appearance becomes more grand as the highest total gem levels in your equipment increases.",[],"","Body Armour Attachment","",[],[],0,"",0,"",3,[],[],[],5,[10],610,"","","",""
4625,4084,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Forgeguard Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],610,"","","",""
4626,4085,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Forgeguard Boots.",[],"","Boots Skin","",[],[],0,"",0,"",2,[],[],[],9,[12],610,"","","",""
4627,4086,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Forgeguard Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",2,[],[],[],8,[11],610,"","","",""
4628,4087,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Forgeguard Body Armour, which comes with a hammer and anvil to assist your crafting projects.",[],"","Body Armour Skin","",[],[],0,"",0,"",2,[],[],[],4,[9],610,"","","",""
4629,4091,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Victorious Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"","",[],[],[],6,[7],576,"","","",""
4630,4092,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Victorious Boots.",[],"","Boots Skin","",[],[],0,"",0,"","",[],[],[],9,[12],576,"","","",""
4631,4093,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Victorious Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"","",[],[],[],8,[11],576,"","","",""
4632,4094,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Victorious Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"","",[],[],[],4,[9],576,"","","",""
4633,4095,1,1,"grant_micro","","","Adds the Hunter Back Attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"","",[],[],[],5,[10],352,"","","",""
4634,4096,1,1,"grant_micro","","","Adds the Shark Fin Back Attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"","",[],[],[],5,[10],387,"","","",""
4635,4097,1,1,"grant_micro","","","Changes the appearance of any equipped Wand to the Coven's Polymorphing Wand. It grants you a skill that can target party members in towns or anyone in your hideout to temporarily transform them into a cat.",[],"","Weapon Skin","",[],[],0,"",0,"",2,[],[],[],0,"[1,4]",610,"","","",""
4636,4098,1,1,"grant_micro","","","Changes the appearance of any equipped Wand to the Regal Polymorphing Wand. It grants you a skill that can target party members in towns or anyone in your hideout to temporarily transform them into a cat.",[],"","Weapon Skin","",[],[],0,"",0,"",2,[],[],[],0,"[1,4]",610,"","","",""
4637,4099,1,1,"grant_micro","","","Changes the appearance of any equipped Wand to the Snowy Polymorphing Wand. It grants you a skill that can target party members in towns or anyone in your hideout to temporarily transform them into a cat.",[],"","Weapon Skin","",[],[],0,"",0,"",2,[],[],[],0,"[1,4]",610,"","","",""
4638,4100,1,1,"grant_micro","","","Changes the appearance of any equipped Wand to the Void-charged Polymorphing Wand. It grants you a skill that can target party members in towns or anyone in your hideout to temporarily transform them into a cat.",[],"","Weapon Skin","",[],[],0,"",0,"",2,[],[],[],0,"[1,4]",610,"","","",""
4639,4101,1,1,"grant_micro","","","Changes the appearance of any equipped Wand to the Feral Polymorphing Wand. It grants you a skill that can target party members in towns or anyone in your hideout to temporarily transform them into a cat.",[],"","Weapon Skin","",[],[],0,"",0,"",2,[],[],[],0,"[1,4]",610,"","","",""
4640,4088,1,1,"grant_micro","","","Your Anger Aura visuals are replaced with a patch of burning ground at your feet.",[],"","Anger Skin","",[],[],0,"",0,"",2,[],[],[],17,[37],610,"","","",""
4641,4089,1,1,"grant_micro","","","Your Wrath Aura visuals are replaced with a patch of electrified ground at your feet.",[],"","Wrath Skin","",[],[],0,"",0,"",2,[],[],[],17,[37],610,"","","",""
4642,4090,1,1,"grant_micro","","","Your Hatred Aura visuals are replaced with a patch of icy ground at your feet.",[],"","Hatred Skin","",[],[],0,"",0,"",2,[],[],[],17,[37],610,"","","",""
4643,4102,1,1,"grant_micro","","","Change the appearance of your equipped ring to the Ritual Summoning Ring. Imbues your minions with a ritual surge when summoned.",[],"","Ring Skin","",[],[],0,"",0,"",2,[],[],[],28,"[31,32]",610,"","","",""
4644,4103,1,1,"grant_micro","","","Change the appearance of your equipped ring to the Infernal Summoning Ring. Imbues your minions with an infernal surge when summoned.",[],"","Ring Skin","",[],[],0,"",0,"",2,[],[],[],28,"[31,32]",610,"","","",""
4645,4104,1,1,"grant_micro","","","Change the appearance of your equipped ring to the Necrotic Summoning Ring. Imbues your minions with a necrotic surge when summoned.",[],"","Ring Skin","",[],[],0,"",0,"",2,[],[],[],28,"[31,32]",610,"","","",""
4646,4105,1,1,"grant_micro","","","Change the appearance of your equipped ring to the Divine Summoning Ring. Imbues your minions with a divine surge when summoned.",[],"","Ring Skin","",[],[],0,"",0,"",2,[],[],[],28,"[31,32]",610,"","","",""
4647,4106,1,1,"grant_micro","","","The Reinforced Topaz Resistance Flask causes your Topaz Flask to project a shield wall while active.",[],"","Topaz Flask Skin","",[],[],0,"",0,"",2,[],[],[],26,"[26,27,28,29,30]",610,"","","",""
4648,4107,1,1,"grant_micro","","","The Reinforced Sapphire Resistance Flask causes your Sapphire Flask to project a shield wall while active.",[],"","Sapphire Flask Skin","",[],[],0,"",0,"",2,[],[],[],26,"[26,27,28,29,30]",610,"","","",""
4649,4108,1,1,"grant_micro","","","The Reinforced Ruby Resistance Flask causes your Ruby Flask to project a shield wall while active.",[],"","Ruby Flask Skin","",[],[],0,"",0,"",2,[],[],[],26,"[26,27,28,29,30]",610,"","","",""
4650,4109,1,1,"grant_micro","","","The Reinforced Amethyst Resistance Flask causes your Amethyst Flask to project a shield wall while active.",[],"","Amethyst Flask Skin","",[],[],0,"",0,"",2,[],[],[],26,"[26,27,28,29,30]",610,"","","",""
4651,4110,1,1,"grant_micro","","","Attaches the Electroswarm Character Effect to your belt. Floating jellyfish become charged with electricity over time and funnel that electricity into your character whenever you use a lightning skill.",[],"","Character Effect","",[],[],0,"",0,"",2,[],[],[],16,[15],610,"","","",""
4652,4111,1,1,"grant_micro","","","Attaches the Project Electroswarm Character Effect to your belt. Floating jellyfish become charged with electricity over time and funnel that electricity into your character whenever you use a lightning skill.",[],"","Character Effect","",[],[],0,"",0,"",2,[],[],[],16,[15],610,"","","",""
4653,4112,1,1,"grant_micro","","","Attaches the Siren Electroswarm Character Effect to your belt. Floating jellyfish become charged with electricity over time and funnel that electricity into your character whenever you use a lightning skill.",[],"","Character Effect","",[],[],0,"",0,"",2,[],[],[],16,[15],610,"","","",""
4654,4113,1,1,"grant_micro","","","Attaches the Void Emperor Electroswarm Character Effect to your belt. Floating jellyfish become charged with electricity over time and funnel that electricity into your character whenever you use a lightning skill.",[],"","Character Effect","",[],[],0,"",0,"",2,[],[],[],16,[15],610,"","","",""
4655,4114,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Vulcan Flamestrider Boots. These leave a trail of fire in your wake as you run, blazing hotter and longer the faster you move.",[],"","Boots Skin","",[],[],0,"",0,"",2,[],[],[],9,[12],610,"","","",""
4656,4115,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Automaton Flamestrider Boots. These leave a trail of fire in your wake as you run, blazing hotter and longer the faster you move.",[],"","Boots Skin","",[],[],0,"",0,"",2,[],[],[],9,[12],610,"","","",""
