"rownum","Id","DisplayedName","Description","ActionType","Icon_DDSFile","ActiveSkillTargetTypes","ActiveSkillTypes","WeaponRestriction_ItemClassesKeys","WebsiteDescription","WebsiteImage","bool","string","bool","SkillTotemId","IsManuallyCasted","Input_StatKeys","Output_StatKeys","MinionActiveSkillTypes","bool","bool","[rid]","i32","AlternateSkillTargetingBehavioursKey","bool","AIFile","[rid]","bool","bool","bool","TransfigureBase"
730,"earthquake_alt_y","[DNT] EarthquakeAltY","Smashes the ground, dealing damage in an area and cracking the earth. The crack will erupt in a powerful aftershock after a duration. Cracks created before the first one has erupted will not generate their own aftershocks. Requires an Axe, Mace, Sceptre, Staff or Unarmed.",426,"Art/2DArt/SkillIcons/QuakeSlam.dds","[1,2]","[0,7,19,23,8,91,31,14]","[11,12,32,14,16,17,36,57]","","",1,"Earthquake","",22,1,"[4068,4348,4376,12184,17942]","[24,215,433,12183,17865]",[],1,1,[],8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1,728
731,"vaal_earthquake_old","Vaal Earthquake","",427,"Art/2DArt/SkillIcons/QuakeSlam.dds","[1,2]","[0,7,19,8,37,91,14,121]","[11,12,32,14,16,17,36,57]","","",1,"VaalEarthquake","",22,1,"[4068,4348,4376,12184,17942]","[24,215,433,12183,17865]",[],1,1,[],8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1,""
732,"vaal_earthquake","Vaal Earthquake","Smashes the ground, dealing damage in an area and cracking the earth. The crack will erupt in a powerful aftershock after a short duration. After using this skill, your steps will deal damage around you, cracking the earth if the previous cracks have erupted. This effect ends after a secondary duration, or after a maximum number of aftershocks. Requires an Axe, Mace, Sceptre, Staff or Unarmed.",428,"Art/2DArt/SkillIcons/QuakeSlam.dds","[1,2]","[0,7,19,8,37,91,14,121]","[11,12,32,14,16,17,36,57]","","",1,"VaalEarthquakeFootstep","",22,1,"[4068,4348,4376,12184,17942]","[24,215,433,12183,17865]",[],1,1,[],8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1,""
733,"earthquake_triggerable","","",426,"","[1,2]","[0,7,19,23,8,36,31,91]",[],"","",1,"","",22,1,[],[],[],1,1,[],8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1,""
734,"animated_weapon_explosive","","",429,"",[4],[],[],"","",1,"","",22,"",[],[],[],1,"",[],8,"","","",[],"","",1,""
735,"contagion","Contagion","Unleashes a vile contagion on enemies, dealing chaos damage over time. If an enemy dies while affected by Contagion, the debuff spreads to other enemies.",430,"Art/2DArt/SkillIcons/Contagion.dds","[1,2,22]","[1,7,8,13,14,34,41,21,31,15,48,55,69,71]",[],"","",1,"Contagion",1,22,1,"[4064,4344,4371]","[24,215,433]",[],1,1,[18057],8,"","","","[16,10,11,17,12,13]","","",1,""
736,"contagion_alt_x","Contagion of Subsiding","Unleashes a vile contagion on enemies, dealing chaos damage over time. If an enemy dies while affected by Contagion, the debuff spreads to other enemies, but each time it spreads, it only deals three quarters as much damage as before.",430,"Art/2DArt/SkillIcons/Contagion.dds","[1,2,22]","[1,7,8,13,14,34,41,21,31,15,48,55,69,71]",[],"","",1,"Contagion",1,22,1,"[4064,4344,4371]","[24,215,433]",[],1,1,[18057],8,"","","","[16,10,11,17,12,13]","","",1,735
737,"contagion_alt_y","Contagion of Transference","Unleashes a vile contagion on enemies, dealing chaos damage over time. If an enemy is hit while affected by Contagion, the debuff spreads to other enemies.",430,"Art/2DArt/SkillIcons/Contagion.dds","[1,2,22]","[1,7,8,13,14,34,41,21,31,15,48,55,69,71]",[],"","",1,"Contagion",1,22,1,"[4064,4344,4371]","[24,215,433]",[],1,1,[18057],8,"","","","[16,10,11,17,12,13]","","",1,735
738,"wither_old","Wither","Casts a debilitating effect on enemies in an area, Hindering their movement and applying a stacking Withered debuff that increases the Chaos Damage they take. This effect can stack up to 15 times.",431,"Art/2DArt/SkillIcons/Wither.dds","[1,2]","[1,7,8,14,41,71]",[],"","",1,"Wither","",22,1,"[4346,4372]","[215,433]",[],1,1,[],8,"","","","[16,10,11,17]","","",1,""
739,"wither","Wither","Casts a debilitating debuff on enemies in an area, hindering their movement and also inflicts the Withered debuff, which increases the Chaos Damage they take and can stack up to 15 times.",432,"Art/2DArt/SkillIcons/Wither.dds","[1,18,17]","[1,7,8,14,41,47,71]",[],"","",1,"Wither","",22,1,"[4346,4372]","[215,433]",[],1,1,[],8,"","","Metadata/Monsters/Totems/WitherTotem.ais","[16,10,11,17]","","",1,""
740,"essence_drain","Essence Drain","Fires a projectile that applies a damage over time debuff when it hits. You are healed for a portion of the debuff damage. The debuff is spread by Contagion.",433,"Art/2DArt/SkillIcons/Siphon.dds","[1,2]","[1,2,56,8,14,21,34,41,6,31,69,7,71,13,15]",[],"","",1,"EssenceDrain","",22,1,"[4063,4345,18284,18285]","[24,215,175,173]",[],1,1,[],8,"","","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1,""
741,"essence_drain_alt_x","Essence Drain of Desperation","Fires a projectile that applies a damage over time debuff when it hits. You lose Life and Energy Shield equal to a portion of the debuff damage. The debuff is spread by Contagion.",433,"Art/2DArt/SkillIcons/Siphon.dds","[1,2]","[1,2,56,8,14,21,34,41,6,31,69,7,71,13,15]",[],"","",1,"EssenceDrain","",22,1,"[4063,4345,18284,18285]","[24,215,175,173]",[],1,1,[],8,"","","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1,740
742,"essence_drain_alt_y","Essence Drain of Wickedness","Fires a piercing projectile that applies a damage over time debuff when it hits. You are healed for a portion of the debuff damage.",433,"Art/2DArt/SkillIcons/Siphon.dds","[1,2]","[1,2,56,8,14,21,34,41,6,31,69,7,71,13,15]",[],"","",1,"EssenceDrain","",22,1,"[4063,4345,18284,18285]","[24,215,175,173]",[],1,1,[],8,"","","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1,740
743,"word_of_inferno_on_kill","Word of Inferno","Drops a meteor from above on a nearby foe, dealing fire damage in an area around them.",434,"Art/2DArt/SkillIcons/Ascendancy.dds",[4],"[1,7,28,31,36,71,89,49]",[],"","",1,"","",22,"",[],[],[],1,"",[],8,"","","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1,""
744,"edict_of_inferno_on_kill","Edict of Inferno","Drops a meteor from above on a nearby foe, dealing fire damage in an area around them.",434,"Art/2DArt/SkillIcons/Ascendancy.dds",[4],"[1,7,28,31,36,71,89,49]",[],"","",1,"","",22,"",[],[],[],1,"",[],8,"","","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1,""
745,"decree_of_inferno_on_kill","Decree of Inferno","Drops a meteor from above on a nearby foe, dealing fire damage in an area around them.",434,"Art/2DArt/SkillIcons/Ascendancy.dds",[4],"[1,7,28,31,36,71,89,49]",[],"","",1,"","",22,"",[],[],[],1,"",[],8,"","","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1,""
746,"commandment_of_inferno_on_kill","Commandment of Inferno","Drops a meteor from above on a nearby foe, dealing fire damage in an area around them.",434,"Art/2DArt/SkillIcons/Ascendancy.dds",[4],"[1,7,28,31,36,71,89,49]",[],"","",1,"","",22,"",[],[],[],1,"",[],8,"","","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1,""
747,"revive_after_duration","","",435,"",[4],"[1,31]",[],"","",1,"","",22,1,[],[],[],1,1,[],8,"","","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1,""
748,"grasping_ornaments","","",436,"","[1,2]","[1,7,8,6,71]",[],"","",1,"","",22,1,[],[],[],1,1,[],8,"","","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1,""
749,"offering_of_judgement","","",437,"","[1,2]","[1,7,8,6,71,31]",[],"","",1,"","",22,1,[],[],[],1,1,[],8,"","","",[],"","",1,""
750,"player_projectile_spell","","",438,"","[1,2]","[1,2,31]",[],"","",1,"","",22,1,[],[],[],1,1,[],8,"","","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1,""
751,"word_of_frost","Word of Frost","Fire icy projectiles around you in all directions.",438,"Art/2DArt/SkillIcons/Ascendancy.dds","[1,2]","[1,2,31,36,56,89,49]",[],"","",1,"","",22,"",[],[],[],1,"",[],8,"","","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1,""
752,"edict_of_frost","Edict of Frost","Fire icy projectiles around you in all directions.",438,"Art/2DArt/SkillIcons/Ascendancy.dds","[1,2]","[1,2,31,36,56,89,49]",[],"","",1,"","",22,"",[],[],[],1,"",[],8,"","","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1,""
753,"decree_of_frost","Decree of Frost","Fire icy projectiles around you in all directions.",438,"Art/2DArt/SkillIcons/Ascendancy.dds","[1,2]","[1,2,31,36,56,89,49]",[],"","",1,"","",22,"",[],[],[],1,"",[],8,"","","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1,""
754,"commandment_of_frost","Commandment of Frost","Fire icy projectiles around you in all directions.",438,"Art/2DArt/SkillIcons/Ascendancy.dds","[1,2]","[1,2,31,36,56,89,49]",[],"","",1,"","",22,"",[],[],[],1,"",[],8,"","","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1,""
755,"word_of_blades","Word of Blades","Fires a chaining burst of ethereal blades.",438,"Art/2DArt/SkillIcons/Ascendancy.dds","[1,2]","[1,2,31,36,56,89,49]",[],"","",1,"","",22,"",[],[],[],1,"",[],8,"","","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1,""
756,"edict_of_blades","Edict of Blades","Fires a chaining burst of ethereal blades.",438,"Art/2DArt/SkillIcons/Ascendancy.dds","[1,2]","[1,2,31,36,56,89,49]",[],"","",1,"","",22,"",[],[],[],1,"",[],8,"","","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1,""
757,"decree_of_blades","Decree of Blades","Fires a chaining burst of ethereal blades.",438,"Art/2DArt/SkillIcons/Ascendancy.dds","[1,2]","[1,2,31,36,56,89,49]",[],"","",1,"","",22,"",[],[],[],1,"",[],8,"","","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1,""
758,"commandment_of_blades","Commandment of Blades","Fires a chaining burst of ethereal blades.",438,"Art/2DArt/SkillIcons/Ascendancy.dds","[1,2]","[1,2,31,36,56,89,49]",[],"","",1,"","",22,"",[],[],[],1,"",[],8,"","","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1,""
759,"word_of_spite_when_hit","Word of Spite","Releases a circle of projectiles based on your weapon, leaving chilled ground in their wake.",439,"Art/2DArt/SkillIcons/Ascendancy.dds","[1,2]","[0,40,2,36,31,67,29,81,89,49]","[13,6,7,37,11,12,9,32,14,10,16,17,15,8,57,56]","","",1,"","",22,"",[],[],[],1,"",[],8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1,""
760,"edict_of_spite_when_hit","Edict of Spite","Releases a circle of projectiles based on your weapon, leaving chilled ground in their wake.",439,"Art/2DArt/SkillIcons/Ascendancy.dds","[1,2]","[0,40,2,36,31,67,29,81,89,49]","[13,6,7,37,11,12,9,32,14,10,16,17,15,8,57,56]","","",1,"","",22,"",[],[],[],1,"",[],8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1,""
761,"decree_of_spite_when_hit","Decree of Spite","Releases a circle of projectiles based on your weapon, leaving chilled ground in their wake.",439,"Art/2DArt/SkillIcons/Ascendancy.dds","[1,2]","[0,40,2,36,31,67,29,81,89,49]","[13,6,7,37,11,12,9,32,14,10,16,17,15,8,57,56]","","",1,"","",22,"",[],[],[],1,"",[],8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1,""
762,"commandment_of_spite_when_hit","Commandment of Spite","Releases a circle of projectiles based on your weapon, leaving chilled ground in their wake.",439,"Art/2DArt/SkillIcons/Ascendancy.dds","[1,2]","[0,40,2,36,31,67,29,81,89,49]","[13,6,7,37,11,12,9,32,14,10,16,17,15,8,57,56]","","",1,"","",22,"",[],[],[],1,"",[],8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1,""
763,"word_of_fury_on_hit","Word of Fury","Repeatedly fires a piercing projectile based on your weapon, converting some physical damage to fire. The projectiles form an arc in front of you.",439,"Art/2DArt/SkillIcons/Ascendancy.dds","[1,2]","[0,40,2,36,31,28,81,89,49]","[13,6,7,37,11,12,9,32,14,10,16,17,15,8,57,56]","","",1,"","",22,"",[],[],[],1,"",[],8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1,""
764,"edict_of_fury_on_hit","Edict of Fury","Repeatedly fires a piercing projectile based on your weapon, converting some physical damage to fire. The projectiles form an arc in front of you.",439,"Art/2DArt/SkillIcons/Ascendancy.dds","[1,2]","[0,40,2,36,31,28,81,89,49]","[13,6,7,37,11,12,9,32,14,10,16,17,15,8,57,56]","","",1,"","",22,"",[],[],[],1,"",[],8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1,""
765,"decree_of_fury_on_hit","Decree of Fury","Repeatedly fires a piercing projectile based on your weapon, converting some physical damage to fire. The projectiles form an arc in front of you.",439,"Art/2DArt/SkillIcons/Ascendancy.dds","[1,2]","[0,40,2,36,31,28,81,89,49]","[13,6,7,37,11,12,9,32,14,10,16,17,15,8,57,56]","","",1,"","",22,"",[],[],[],1,"",[],8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1,""
766,"commandment_of_fury_on_hit","Commandment of Fury","Repeatedly fires a piercing projectile based on your weapon, converting some physical damage to fire. The projectiles form an arc in front of you.",439,"Art/2DArt/SkillIcons/Ascendancy.dds","[1,2]","[0,40,2,36,31,28,81,89,49]","[13,6,7,37,11,12,9,32,14,10,16,17,15,8,57,56]","","",1,"","",22,"",[],[],[],1,"",[],8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1,""
767,"siege_ballista","Siege Ballista","Summons a ballista totem that attacks with piercing arrows. Requires a Bow.",440,"Art/2DArt/SkillIcons/CrossBowTotem.dds","[1,2,20]","[0,2,56,40,13,15,25,82,113]",[13],"","",1,"SiegeBallista","",12,1,"[4292,4072,4365,18087,18088,3642]","[1340,24,70,18032,18033,20153]",[],1,1,[],8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1,""
768,"siege_ballista_alt_x","Siege Ballista of Splintering","Summons a ballista totem that attacks with forking arrows.\nRequires a Bow.",440,"Art/2DArt/SkillIcons/CrossBowTotem.dds","[1,2,20]","[0,2,56,40,13,15,25,82,113]",[13],"","",1,"SiegeBallista","",12,1,"[4292,4072,4365,18087,18088,3642]","[1340,24,70,18032,18033,20153]",[],1,1,[],8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1,767
769,"siege_ballista_alt_y","[DNT] SiegeBallistaAltY","Summons a ballista totem that attacks with piercing arrows. Requires a Bow.",440,"Art/2DArt/SkillIcons/CrossBowTotem.dds","[1,2,20]","[0,2,56,40,13,15,25,82,113]",[13],"","",1,"SiegeBallista","",12,1,"[4292,4072,4365,18087,18088,3642]","[1340,24,70,18032,18033,20153]",[],1,1,[],8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1,767
770,"lb_edge_trap","","",441,"",[1],[0],[],"","",1,"","",22,1,[],[],[],1,1,[],8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1,""
771,"drop_bear_desecration","","",442,"","[2,4]","[1,7,8,41,71]",[],"","",1,"DropBearDesecration","",22,1,[],[],[],1,1,[],8,"","","","[16,10,11,17]","","",1,""
772,"lb_beam_trap","","",443,"",[1],[0],[],"","",1,"","",22,1,[],[],[],1,1,[],8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1,""
773,"ancestral_protector","Ancestral Protector","Summons an Ancestor Totem which attacks enemies with melee strikes while you're near it. Being near it grants you more attack speed. Requires a Melee Weapon or Unarmed.",444,"Art/2DArt/SkillIcons/AncestorTotemSkill.dds","[1,2,20]","[0,25,20,19,23]","[6,7,9,10,11,12,32,14,15,16,17,36,57,56]","","",1,"","",13,1,"[4508,4509,4510]","[24,1340,1832]",[],1,1,[],8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1,""
774,"ancestral_protector_alt_x","[DNT] MeleeTotemAltX","Summons an Ancestor Totem which attacks enemies with melee strikes while you're near it. Being near it grants you more attack speed. Requires a Melee Weapon or Unarmed.",444,"Art/2DArt/SkillIcons/AncestorTotemSkill.dds","[1,2,20]","[0,25,20,19,23]","[6,7,9,10,11,12,32,14,15,16,17,36,57,56]","","",1,"","",13,1,"[4508,4509,4510]","[24,1340,1832]",[],1,1,[],8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1,773
775,"ancestral_protector_alt_y","[DNT] MeleeTotemAltY","Summons an Ancestor Totem which attacks enemies with melee strikes while you're near it. Being near it grants you more attack speed. Requires a Melee Weapon or Unarmed.",444,"Art/2DArt/SkillIcons/AncestorTotemSkill.dds","[1,2,20]","[0,25,20,19,23]","[6,7,9,10,11,12,32,14,15,16,17,36,57,56]","","",1,"","",13,1,"[4508,4509,4510]","[24,1340,1832]",[],1,1,[],8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1,773
776,"storm_cloud_lightning_warp","Storm Cloud Lightning Warp","WIP",445,"",[4],"[1,6,7,8,33,30,71]",[],"","",1,"StormCloudLightningWarp","",22,1,[],[],[],1,1,[],8,0,"","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1,""
777,"lb_boss_flee","","",446,"",[15],[0],[],"","",1,"","",22,1,[],[],[],1,1,[],8,"","","",[],"","",1,""
778,"vinktar_hide","","",447,"",[4],[],[],"","",1,"","",22,1,[],[],[],1,1,[],8,"","","",[],"","",1,""
779,"vinktar_lightning_bond","Vinktar Lightning Bond","WIP",448,"",[3],"[1,30,8,34]",[],"","",1,"VinktarLightningBond","",22,1,[],[],[],1,1,[],8,"","","","[16,10,11,17]","","",1,""
780,"shadow_blades","Shadow Blades","WIP",449,"Art/2DArt/SkillIcons/barrage.dds","[1,2]","[1,6,2,14,13,15,21,31]",[],"","",1,"ShadowBlades","",22,1,[],[],[],1,1,[],8,"","","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1,""
781,"summon_specific_monsters_from_mortar","","",450,"",[4],"[1,2,21,31]",[],"","",1,"","",22,1,[],[],[],1,1,[],8,"","","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1,""
782,"lb_boss_summon_lieutenants","","",451,"",[4],[1],[],"","",1,"","",22,1,[],[],[],1,1,[],8,"","","",[],"","",1,""
783,"lb_boss_spirit_mortar","","",452,"","[2,1]","[2,1,6,7,13,14,15,21,31,71]",[],"","",1,"","",22,1,[],[],[],1,1,[],8,"","","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1,""
784,"triggered_explosion","Fire Burst","Release a fire nova when you kill an enemy.",453,"Art/2DArt/BuffIcons/buffonfire.dds",[4],"[28,1,36,7,31,49,71,89]",[],"","",1,"TriggeredExplosion","",22,"",[],[],[],1,"",[],8,"","","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1,""
785,"lb_boss_shield","","",454,"",[4],[1],[],"","",1,"","",22,1,[],[],[],1,1,[],8,"","","",[],"","",1,""
786,"iron_oven_spawner","","",455,"",[4],"[1,21,31]",[],"","",1,"","",22,1,[],[],[],1,1,[],8,"","","",[],"","",1,""
787,"summon_specific_monsters_in_front","","",455,"",[4],"[1,21,31]",[],"","",1,"","",22,1,[],[],[],1,1,[],8,"","","",[],"","",1,""
788,"izaro_taunt","","",456,"",[2],[],[],"","",1,"","",22,1,[],[],[],1,1,[],8,"","","",[],"","",1,""
789,"shrink","","",457,"","[4,1,2]","[1,7,8,14,71]",[],"","",1,"","",22,1,[],[],[],1,1,[],8,"","","",[],"","",1,""
790,"shrink_no_los","","",457,"","[4,1,2]","[1,7,8,14,71]",[],"","",1,"","",22,1,[],[],[],1,1,[],8,"","","",[],"","",1,""
791,"monster_slam","","",458,"","[1,2]","[0,7,31]",[],"","",1,"","",22,1,"[5444,5447,7643]","[3335,24,433]",[],1,1,[],8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1,""
792,"rigwald_wolf_form","","",459,"",[2],"[8,1]",[],"","",1,"","",22,1,[],[],[],1,1,[],8,"","","",[],"","",1,""
793,"rigwald_wolf_barrage","","",460,"",[2],"[0,2,6,40,56]",[],"","",1,"","",22,1,[],[],[],1,1,[],8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1,""
794,"rigwald_teleport","","",271,"",[4],[1],[],"","",1,"","",22,1,[],[],[],1,1,[],8,"","","",[],"","",1,""
795,"oak_sunder","","",461,"Art/2DArt/SkillIcons/ShockwaveSlam.dds","[1,2,10]","[0,7,23,19]","[12,32,14,17,11,16,57]","","",1,"","",22,1,"[4366,4074,4380]","[70,24,433]",[],1,1,[],8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1,""
796,"sunder_old","Sunder","Slams the ground with a Mace, Sceptre, Axe or Staff, creating a wave of broken ground that damages enemies in an area in front of you. Enemies hit by the wave will release a circular shockwave, dealing damage to other enemies around them.",462,"Art/2DArt/SkillIcons/ShockwaveSlam.dds","[1,2,10]","[0,7,23,19,91,14]","[12,32,14,17,11,16,36,57]","","",1,"","",22,1,"[4366,4074,4380,17982]","[70,24,433,11419]",[],1,1,[],8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1,""
797,"sunder","Sunder","Slams the ground, creating a slow wave of churning terrain that damages enemies in a sequence of areas in front of you. A number of enemies hit by the wave will release a shockwave, damaging other enemies around them. Using the skill again will stop the previous wave. Requires a Mace, Sceptre, Axe, Staff or Unarmed.",463,"Art/2DArt/SkillIcons/ShockwaveSlam.dds","[1,2,10]","[0,7,23,19,91,14]","[12,32,14,17,11,16,36,57]","","",1,"","",22,1,"[4366,4074,4380,17982]","[70,24,433,11419]",[],1,1,[12189],8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1,""
798,"sunder_alt_x","Sunder of Earthbreaking","Slams the ground, creating a wave of churning terrain that damages enemies in a sequence of areas in front of you. A number of enemies hit by the wave will release a shockwave, damaging other enemies around them. Requires a Mace, Sceptre, Axe, Staff or Unarmed.",463,"Art/2DArt/SkillIcons/ShockwaveSlam.dds","[1,2,10]","[0,7,23,19,91,14]","[12,32,14,17,11,16,36,57]","","",1,"","",22,1,"[4366,4074,4380,17982]","[70,24,433,11419]",[],1,1,[12189],8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1,797
