"rownum","Id","IsSupport","AllowedActiveSkillTypes","SupportGemLetter","AddedActiveSkillTypes","ExcludedActiveSkillTypes","SupportsGemsOnly","HASH32","CannotBeSupported","LifeLeech","CastTime","ActiveSkill","IgnoreMinionTypes","CooldownNotRecoverDuringActive","AddedMinionActiveSkillTypes","Animation","MultiPartAchievement","bool","RegularVariant","bool","i32","i32","i32","bool","StatSet","AdditionalStatSets","Audio","CostTypes","bool","[i32]","i32","SupportWeaponRestrictions"
3368,"EASRhinoElephant90Right","",[],"",[],[],"",0,"",2,1000,334,"","",[],70,"","","","",0,0,0,"",3409,[],"",[],1,[],-1,[]
3369,"EASRhinoElephant45Left","",[],"",[],[],"",0,"",2,1000,296,"","",[],71,"","","","",0,0,0,"",3409,[],"",[],1,[],-1,[]
3370,"EASRhinoElephant45Right","",[],"",[],[],"",0,"",2,1000,296,"","",[],72,"","","","",0,0,0,"",3409,[],"",[],1,[],-1,[]
3371,"EASGreatWhiteOneDive","",[],"",[],[],"",0,"",2,2670,296,"","",[],96,"","","","",0,0,0,"",3410,[],"",[],1,[],-1,[]
3372,"EASHunkerSpikes","",[],"",[],[],"",0,"",2,1000,296,"","",[],21,"","","","",0,0,0,"",3411,[],"",[],1,[],-1,[]
3373,"EASArenaBeastBossFissureSlams","",[],"",[],[],"",0,"",2,1000,296,"","",[],57,"","","","",0,0,0,"",3485,[],"",[],1,[],-1,[]
3374,"EASArenaBeastBossFissureSlamsPoEM","",[],"",[],[],"",0,"",2,1000,296,"","",[],57,"","","","",0,0,0,"",3485,[],"",[],1,[],-1,[]
3375,"EASGoblinGiantBossMultiSlam","",[],"",[],[],"",0,"",2,1000,296,"","",[],33,"","","","",0,0,0,"",3412,[],"",[],1,[],-1,[]
3376,"EASGoblinGiantBossMultiStomp","",[],"",[],[],"",0,"",2,1000,296,"","",[],34,"","","","",0,0,0,"",3413,[],"",[],1,[],-1,[]
3377,"EASGoblinGiantBossEatSulphite","",[],"",[],[],"",0,"",2,1000,296,"","",[],35,"","","","",0,0,0,"",3414,[],"",[],1,[],-1,[]
3378,"EASGoblinGiantBossSulphiteVomit","",[],"",[],[],"",0,"",2,1000,296,"","",[],36,"","","","",0,0,0,"",3415,[],"",[],1,[],-1,[]
3379,"EASGoblinDance","",[],"",[],[],"",0,"",2,1000,296,"","",[],82,"","","","",0,0,0,"",3702,[],"",[],1,[],-1,[]
3380,"EASNecromancerRevive","",[],"",[],[],"",0,"",2,1000,296,"","",[],36,"","","","",0,0,0,"",3416,[],"",[],1,[],-1,[]
3381,"EASLeftTurn90","",[],"",[],[],"",0,"",2,1000,296,"","",[],38,"","","","",0,0,0,"",3417,[],"",[],1,[],-1,[]
3382,"EASLeftTurn180","",[],"",[],[],"",0,"",2,1000,296,"","",[],39,"","","","",0,0,0,"",3418,[],"",[],1,[],-1,[]
3383,"EASRightTurn90","",[],"",[],[],"",0,"",2,1000,296,"","",[],40,"","","","",0,0,0,"",3419,[],"",[],1,[],-1,[]
3384,"EASRightTurn180","",[],"",[],[],"",0,"",2,1000,296,"","",[],41,"","","","",0,0,0,"",3420,[],"",[],1,[],-1,[]
3385,"EASGoblinGiantStompForward_LeftFootForward","",[],"",[],[],"",0,"",2,1000,296,"","",[],57,"","","","",0,0,0,"",3421,[],"",[],1,[],-1,[]
3386,"EASGoblinGiantStompForward_RightFootForward","",[],"",[],[],"",0,"",2,1000,296,"","",[],58,"","","","",0,0,0,"",3421,[],"",[],1,[],-1,[]
3387,"EASGoblinGiantStompRight_LeftFootForward","",[],"",[],[],"",0,"",2,1000,296,"","",[],40,"","","","",0,0,0,"",3421,[],"",[],1,[],-1,[]
3388,"EASGoblinGiantStompRight_RightFootForward","",[],"",[],[],"",0,"",2,1000,296,"","",[],44,"","","","",0,0,0,"",3421,[],"",[],1,[],-1,[]
3389,"EASGoblinGiantStompLeft_LeftFootForward","",[],"",[],[],"",0,"",2,1000,296,"","",[],38,"","","","",0,0,0,"",3421,[],"",[],1,[],-1,[]
3390,"EASGoblinGiantStompLeft_RightFootForward","",[],"",[],[],"",0,"",2,1000,296,"","",[],42,"","","","",0,0,0,"",3421,[],"",[],1,[],-1,[]
3391,"EASGoblinGiantStompBehind_LeftFootForward","",[],"",[],[],"",0,"",2,1000,296,"","",[],39,"","","","",0,0,0,"",3421,[],"",[],1,[],-1,[]
3392,"EASGoblinGiantStompBehind_RightFootForward","",[],"",[],[],"",0,"",2,1000,296,"","",[],41,"","","","",0,0,0,"",3421,[],"",[],1,[],-1,[]
3393,"EASGoblinGiantStompEnd_RightFootForward","",[],"",[],[],"",0,"",2,1000,296,"","",[],29,"","","","",0,0,0,"",3421,[],"",[],1,[],-1,[]
3394,"EASGoblinGiantStompEnd_LeftFootForward","",[],"",[],[],"",0,"",2,1000,296,"","",[],30,"","","","",0,0,0,"",3421,[],"",[],1,[],-1,[]
3395,"EASSirenBossWaveSmash","",[],"",[],[],"",0,"",2,1000,296,"","",[],26,"","","","",0,0,0,"",3422,[],"",[],1,[],-1,[]
3396,"EASSirenBossJumpSlash","",[],"",[],[],"",0,"",2,1000,296,"","",[],23,"","","","",0,0,0,"",3702,[],"",[],1,[],-1,[]
3397,"EASSirenBossGeyserChase","",[],"",[],[],"",0,"",2,4000,296,"","",[],31,"","","","",0,0,0,"",3423,[],"",[],1,[],-1,[]
3398,"EASKaruiSoulCasterMinionProjectile","",[],"",[],[],"",0,"",2,1000,296,"","",[],21,"","","","",0,0,0,"",3424,[],"",[],1,[],-1,[]
3399,"EASSudokuTotemFaceTurnLeft","",[],"",[],[],"",0,"",2,1000,296,"","",[],98,"","","","",0,0,0,"",3417,[],"",[],1,[],-1,[]
3400,"EASSudokuTotemFaceTurnRight","",[],"",[],[],"",0,"",2,1000,296,"","",[],99,"","","","",0,0,0,"",3419,[],"",[],1,[],-1,[]
3401,"EASSudokuTotemDoEverything","",[],"",[],[],"",0,"",2,1000,296,"","",[],23,"","","","",0,0,0,"",3425,[],"",[],1,[],-1,[]
3402,"EASMedicineWomanSummon","",[],"",[],[],"",0,"",2,1000,296,"","",[],24,"","","","",0,0,0,"",3426,[],"",[],1,[],-1,[]
3403,"EASMedicineWomanHeal","",[],"",[],[],"",0,"",2,1000,296,"","",[],102,"","","","",0,0,0,"",3427,[],"",[],1,[],-1,[]
3404,"EASParasiteHostCommandAttack","",[],"",[],[],"",0,"",2,1000,296,"","",[],33,"","","","",0,0,0,"",3702,[],"",[],1,[],-1,[]
3405,"EASParasiteHostCommandFeed","",[],"",[],[],"",0,"",2,1000,296,"","",[],34,"","","","",0,0,0,"",3702,[],"",[],1,[],-1,[]
3406,"EASParasiteHostCommandProtect","",[],"",[],[],"",0,"",2,4000,296,"","",[],35,"","","","",0,0,0,"",3428,[],"",[],1,[],-1,[]
3407,"EASBloodFeverBloaterPustuleSpread","",[],"",[],[],"",0,"",2,1000,296,"","",[],23,"","","","",0,0,0,"",3429,[],"",[],1,[],-1,[]
3408,"EASBloodFeverBloaterRightrousFlier","",[],"",[],[],"",0,"",2,1000,296,"","",[],33,"","","","",0,0,0,"",3430,[],"",[],1,[],-1,[]
3409,"EASKaruiHornSlam","",[],"",[],[],"",0,"",2,3000,296,"","",[],61,"","","","",0,0,0,"",3431,[],"",[],1,[],-1,[]
3410,"EASBloodFeverCaptainWarcry","",[],"",[],[],"",0,"",2,1000,296,"","",[],24,"","","","",0,0,0,"",3702,[],"",[],1,[],-1,[]
3411,"EASBloodFeverCaptainHookMultiSlam","",[],"",[],[],"",0,"",2,1000,296,"","",[],61,"","","","",0,0,0,"",3702,[],"",[],1,[],-1,[]
3412,"EASBloodFeverCaptainPillarRip","",[],"",[],[],"",0,"",2,1000,296,"","",[],9,"","","","",0,0,0,"",3702,[],"",[],1,[],-1,[]
3413,"EASBaronBossHumanCombo01","",[],"",[],[],"",0,"",2,1000,296,"","",[],33,"","","","",0,0,0,"",3702,[],"",[],1,[],-1,[]
3414,"EASBaronBossHumanCombo02","",[],"",[],[],"",0,"",2,1000,296,"","",[],34,"","","","",0,0,0,"",3702,[],"",[],1,[],-1,[]
3415,"EASBaronBossHumanCombo03","",[],"",[],[],"",0,"",2,1000,296,"","",[],35,"","","","",0,0,0,"",3702,[],"",[],1,[],-1,[]
3416,"EASBaronBossHumanShapeshiftToWolf","",[],"",[],[],"",0,"",2,1000,296,"","",[],42,"",1,"","",0,0,0,"",3702,[],"",[],1,[],-1,[]
3417,"EASBaronBossHumanShapeshiftFromWolf","",[],"",[],[],"",0,"",2,2266,296,"","",[],43,"",1,"","",0,0,0,"",3574,[],"",[],1,[],-1,[]
3418,"EASTwilightGuardBossAxeToss","",[],"",[],[],"",0,"",2,1000,296,"","",[],46,"","","","",0,0,0,"",3432,[],"",[],1,[],-1,[]
3419,"EASTwilightGuardBossBoulderToss","",[],"",[],[],"",0,"",2,1000,296,"","",[],113,"","","","",0,0,0,"",3433,[],"",[],1,[],-1,[]
3420,"EASTwilightOfficerWarCryCold","",[],"",[],[],"",0,"",2,1000,296,"","",[],24,"","","","",0,0,0,"",3434,[],"",[],1,[],-1,[]
3421,"EASTwilightOfficerFrozenLegion","",[],"",[],[],"",0,"",2,1000,296,"","",[],24,"","","","",0,0,0,"",3435,[],"",[],1,[],-1,[]
3422,"EAATwilightKaruiVolcanicSlam","",[],"",[],[],"",0,"",2,1000,333,"","",[],13,"","","","",0,0,0,"",3436,[],"",[],1,[],-1,[]
3423,"EASScarecrowCrowStorm","",[],"",[],[],"",0,"",2,1000,42,"","",[],43,"","","","",0,0,0,"",832,[],"",[],1,[],-1,[]
3424,"EASScarecrowCrowRunToFly","",[],"",[],[],"",0,"",2,1000,296,"","",[],43,"","","","",0,0,0,"",3702,[],"",[],1,[],-1,[]
3425,"EASIceHoundBreathStart","",[],"",[],[],"",0,"",2,1000,296,"","",[],100,"","","","",0,0,0,"",3437,[],"",[],1,[],-1,[]
3426,"EASIceHoundBreathEnd","",[],"",[],[],"",0,"",2,1000,296,"","",[],101,"","","","",0,0,0,"",3438,[],"",[],1,[],-1,[]
3427,"EASIceHoundBreathEndLeft","",[],"",[],[],"",0,"",2,1000,296,"","",[],98,"","","","",0,0,0,"",3439,[],"",[],1,[],-1,[]
3428,"EASIceHoundBreathEndRight","",[],"",[],[],"",0,"",2,1000,296,"","",[],99,"","","","",0,0,0,"",3440,[],"",[],1,[],-1,[]
3429,"EASRootedStartSpores","",[],"",[],[],"",0,"",2,1000,296,"","",[],113,"","","","",0,0,0,"",3441,[],"",[],1,[],-1,[]
3430,"EASCarnivorousPlantPath","",[],"",[],[],"",0,"",2,1000,296,"","",[],23,"","","","",0,0,0,"",3442,[],"",[],1,[],-1,[]
3431,"EASFallenGodSplitLeft","",[],"",[],[],"",0,"",2,1000,296,"","",[],98,"","","","",0,0,0,"",3443,[],"",[],1,[],-1,[]
3432,"EASFallenGodSplitRight","",[],"",[],[],"",0,"",2,1000,296,"","",[],99,"","","","",0,0,0,"",3444,[],"",[],1,[],-1,[]
3433,"EASPerennialKingBeaconToss","",[],"",[],[],"",0,"",2,1000,296,"","",[],33,"","","","",0,0,0,"",3445,[],"",[],1,[],-1,[]
3434,"EASPerennialKingSandstorm","",[],"",[],[],"",0,"",2,1000,296,"","",[],34,"","","","",0,0,0,"",3702,[],"",[],1,[],-1,[]
3435,"EASPerennialKingBeaconBolts","",[],"",[],[],"",0,"",2,1000,296,"","",[],35,"","","","",0,0,0,"",3702,[],"",[],1,[],-1,[]
3436,"EASPerennialKingLightningSpray","",[],"",[],[],"",0,"",2,1000,296,"","",[],36,"","","","",0,0,0,"",3702,[],"",[],1,[],-1,[]
3437,"EASPerennialKingBeaconOrbitStart","",[],"",[],[],"",0,"",2,1000,296,"","",[],42,"","","","",0,0,0,"",3702,[],"",[],1,[],-1,[]
3438,"EASPerennialKingBeaconOrbitRecall","",[],"",[],[],"",0,"",2,1000,296,"","",[],43,"","","","",0,0,0,"",3702,[],"",[],1,[],-1,[]
3439,"EASCocoonLightingCharge","",[],"",[],[],"",0,"",2,1000,296,"","",[],23,"","","","",0,0,0,"",3446,[],"",[],1,[],-1,[]
3440,"EASImperialGraveyardKnightFireSwordSlam","",[],"",[],[],"",0,"",2,1000,296,"","",[],25,"","","","",0,0,0,"",3447,[],"",[],1,[],-1,[]
3441,"EASImperialGraveyardKnightLightningSwordCleave","",[],"",[],[],"",0,"",2,1000,296,"","",[],27,"","","","",0,0,0,"",3448,[],"",[],1,[],-1,[]
3442,"EASImperialGraveyardKnightPhysSwordFlicker","",[],"",[],[],"",0,"",2,1000,296,"","",[],33,"","","","",0,0,0,"",3449,[],"",[],1,[],-1,[]
3443,"EASImperialGraveyardKnightFireSwordDegen","",[],"",[],[],"",0,"",2,1000,296,"","",[],35,"","","","",0,0,0,"",3450,[],"",[],1,[],-1,[]
3444,"EASImperialGraveyardKnightMinionSwordSummon","",[],"",[],[],"",0,"",2,1000,296,"","",[],36,"","","","",0,0,0,"",3451,[],"",[],1,[],-1,[]
3445,"EASImperialGraveyardKnightRecallSwords","",[],"",[],[],"",0,"",2,1000,296,"","",[],23,"","","","",0,0,0,"",3702,[],"",[],1,[],-1,[]
3446,"EASCocoonSporeRelease","",[],"",[],[],"",0,"",2,1000,296,"","",[],24,"","","","",0,0,0,"",3452,[],"",[],1,[],-1,[]
3447,"EASBirdFishermanBirdRelease","",[],"",[],[],"",0,"",2,1000,296,"","",[],24,"","","","",0,0,0,"",3453,[],"",[],1,[],-1,[]
3448,"EASVaalBossStatueLaserCrisCross","",[],"",[],[],"",0,"",2,1000,296,"","",[],35,"","","","",0,0,0,"",3454,[],"",[],1,[],-1,[]
3449,"EASIceWendigoColdHyperNova","",[],"",[],[],"",0,"",2,1000,296,"","",[],23,"","","","",0,0,0,"",3702,[],"",[],1,[],-1,[]
3450,"EASIceWendigoColdBreath","",[],"",[],[],"",0,"",2,1000,296,"","",[],33,"","","","",0,0,0,"",3702,[],"",[],1,[],-1,[]
3451,"EASIceWendigoTailSwipe","",[],"",[],[],"",0,"",2,1000,296,"","",[],34,"","","","",0,0,0,"",3702,[],"",[],1,[],-1,[]
3452,"EASIceWendigoHide","",[],"",[],[],"",0,"",2,1000,296,"","",[],35,"","","","",0,0,0,"",3702,[],"",[],1,[],-1,[]
3453,"EASIceWendigoEmergeAttack","",[],"",[],[],"",0,"",2,1000,296,"","",[],36,"","","","",0,0,0,"",3702,[],"",[],1,[],-1,[]
3454,"EASIceWendigoPillarLeap","",[],"",[],[],"",0,"",2,1000,296,"","",[],21,"","","","",0,0,0,"",3702,[],"",[],1,[],-1,[]
3455,"EASGemlingArcherBossSurroundSnipe","",[],"",[],[],"",0,"",2,1000,296,"","",[],36,"","","","",0,0,0,"",3455,[],"",[],1,[],-1,[]
3456,"EASGemlingArcherBossAlleyOfDeathSnipe","",[],"",[],[],"",0,"",2,1000,296,"","",[],21,"","","","",0,0,0,"",3456,[],"",[],1,[],-1,[]
3457,"EASPrisonerBossBloodTendrils","",[],"",[],[],"",0,"",2,1000,296,"","",[],21,"","","","",0,0,0,"",3457,[],"",[],1,[],-1,[]
3458,"EASPrisonerBossSpearGroundslamMega","",[],"",[],[],"",0,"",2,1000,296,"","",[],118,"","","","",0,0,0,"",3458,[],"",[],1,[],-1,[]
3459,"EASPrisonerBossBallistaBolt","",[],"",[],[],"",0,"",2,1000,296,"","",[],21,"","","","",0,0,0,"",3702,[],"",[],1,[],-1,[]
3460,"EASTullinaCheck","",[],"",[],[],"",0,"",2,1000,296,"","",[],23,"","","","",0,0,0,"",3702,[],"",[],1,[],-1,[]
3461,"EASTullinaStop","",[],"",[],[],"",0,"",2,1000,296,"","",[],33,"","","","",0,0,0,"",3702,[],"",[],1,[],-1,[]
3462,"EASScientist5ShieldBuff","",[],"",[],[],"",0,"",2,1000,296,"","",[],33,"","","","",0,0,0,"",3702,[],"",[],1,[],-1,[]
3463,"EASSoulGemlingBeam","",[],"",[],[],"",0,"",2,1000,296,"","",[],23,"","","","",0,0,0,"",3702,[],"",[],1,[],-1,[]
3464,"EASIncenseCasterBurst","",[],"",[],[],"",0,"",2,1000,296,"","",[],33,"","","","",0,0,0,"",3459,[],"",[],1,[],-1,[]
3465,"EASForsakenSonDoubleLacerate","",[],"",[],[],"",0,"",2,1000,296,"","",[],69,"","","","",0,0,0,"",3460,[],"",[],1,[],-1,[]
3466,"EASForsakenSonDoubleLacerateFire","",[],"",[],[],"",0,"",2,1000,296,"","",[],70,"","","","",0,0,0,"",3460,[],"",[],1,[],-1,[]
3467,"EASForsakenSonDoubleSlam","",[],"",[],[],"",0,"",2,1000,296,"","",[],13,"","","","",0,0,0,"",3461,[],"",[],1,[],-1,[]
3468,"EASForsakenSonDoubleSlamFire","",[],"",[],[],"",0,"",2,1000,296,"","",[],118,"","","","",0,0,0,"",3461,[],"",[],1,[],-1,[]
3469,"EASForsakenSonFireShield","",[],"",[],[],"",0,"",2,1000,296,"","",[],70,"","","","",0,0,0,"",3702,[],"",[],1,[],-1,[]
3470,"EASGladiatorPitbullSandToss","",[],"",[],[],"",0,"",2,1000,296,"","",[],23,"","","","",0,0,0,"",3462,[],"",[],1,[],-1,[]
3471,"EASMutantBirdSpit","",[],"",[],[],"",0,"",2,1000,296,"","",[],22,"","","","",0,0,0,"",3465,[],"",[],1,[],-1,[]
3472,"EAAMutantBirdFaceSmash","",[],"",[],[],"",0,"",2,1000,333,"","",[],13,"","","","",0,0,0,"",3466,[],"",[],1,[],-1,[]
3473,"EASPrisonerBossBallistaFront1","",[],"",[],[],"",0,"",2,1000,319,"","",[],98,"","","","",0,0,0,"",3467,[],"",[],1,[],-1,[]
3474,"EASPrisonerBossBallistaFront2","",[],"",[],[],"",0,"",2,1000,320,"","",[],98,"","","","",0,0,0,"",3467,[],"",[],1,[],-1,[]
3475,"EASPrisonerBossBallistaBack1","",[],"",[],[],"",0,"",2,1000,319,"","",[],99,"","","","",0,0,0,"",3467,[],"",[],1,[],-1,[]
3476,"EASPrisonerBossBallistaBack2","",[],"",[],[],"",0,"",2,1000,320,"","",[],99,"","","","",0,0,0,"",3467,[],"",[],1,[],-1,[]
3477,"EAAMutantBirdVomitPeck","",[],"",[],[],"",0,"",2,1000,333,"","",[],61,"","","","",0,0,0,"",3468,[],"",[],1,[],-1,[]
3478,"EASMutantBirdDodgeBack","",[],"",[],[],"",0,"",2,1000,296,"","",[],101,"","","","",0,0,0,"",3702,[],"",[],1,[],-1,[]
3479,"EASCaptainRothWheelSpin","",[],"",[],[],"",0,"",2,1000,320,"","",[],42,"","","","",0,0,1018,"",3702,[],"",[],1,[],-1,[]
3480,"EASVaalStatueBossSnakeBarrage","",[],"",[],[],"",0,"",2,1000,296,"","",[],61,"","","","",0,0,0,"",3469,[],"",[],1,[],-1,[]
3481,"EASVaalStatueBossSnakeBarrageBwd","",[],"",[],[],"",0,"",2,1000,296,"","",[],16,"","","","",0,0,0,"",3470,[],"",[],1,[],-1,[]
3482,"EASVaalStatueBossTurnLeft180","",[],"",[],[],"",0,"",2,1000,296,"","",[],99,"","","","",0,0,0,"",2603,[],"",[],1,[],-1,[]
3483,"EASVaalStatueBossTurnRight180","",[],"",[],[],"",0,"",2,1000,296,"","",[],100,"","","","",0,0,0,"",2604,[],"",[],1,[],-1,[]
3484,"EASGoblinArenaBeastCombo","",[],"",[],[],"",0,"",2,1000,296,"","",[],33,"","","","",0,0,0,"",3471,[],"",[],1,[],-1,[]
3485,"EASMagmaHarpyFireToss","",[],"",[],[],"",0,"",2,1000,296,"","",[],21,"","","","",0,0,0,"",3472,[],"",[],1,[],-1,[]
3486,"EASIgnagdukBogWitchLeftDrift","",[],"",[],[],"",0,"",2,1000,296,"","",[],98,"","","","",0,0,0,"",3473,[],"",[],1,[],-1,[]
3487,"EASIgnagdukBogWitchRightDrift","",[],"",[],[],"",0,"",2,1000,296,"","",[],99,"","","","",0,0,0,"",3473,[],"",[],1,[],-1,[]
3488,"EASChimeraBossGroundDiveBomb","",[],"",[],[],"",0,"",2,1000,296,"","",[],42,"","","","",0,0,0,"",3702,[],"",[],1,[],-1,[]
3489,"EASChimeraBossPillarDiveBomb","",[],"",[],[],"",0,"",2,1000,296,"","",[],44,"","","","",0,0,0,"",3702,[],"",[],1,[],-1,[]
3490,"EASChimeraBossTakeOff","",[],"",[],[],"",0,"",2,1000,296,"","",[],45,"","","","",0,0,0,"",3702,[],"",[],1,[],-1,[]
3491,"EASChimeraBossIceGroundBreath","",[],"",[],[],"",0,"",2,1000,296,"","",[],34,"","","","",0,0,0,"",3702,[],"",[],1,[],-1,[]
3492,"EASChimeraBossIceHalfpipe","",[],"",[],[],"",0,"",2,1000,296,"","",[],74,"","","","",0,0,0,"",3702,[],"",[],1,[],-1,[]
3493,"EASVaalStatueBossComboLaser","",[],"",[],[],"",0,"",2,1000,296,"","",[],37,"","","","",0,0,0,"",3474,[],"",[],1,[],-1,[]
3494,"EASVaalStatueBossDoubleJab","",[],"",[],[],"",0,"",2,1000,296,"","",[],52,"","","","",0,0,0,"",3475,[],"",[],1,[],-1,[]
3495,"EASIgnagdukBossFireWave","",[],"",[],[],"",0,"",2,1000,317,"","",[],61,"","","","",0,0,0,"",3702,[],"",[],1,[],-1,[]
3496,"EASHyenaCentaurCliffToss","",[],"",[],[],"",0,"",2,1000,298,"","",[],21,"","","","",0,0,0,"",3702,[],"",[],1,[],-1,[]
3497,"EASHyenaCliffJump","",[],"",[],[],"",0,"",2,1000,298,"","",[],100,"","","","",0,0,0,"",3702,[],"",[],1,[],-1,[]
3498,"EASHyenaCliffFlee","",[],"",[],[],"",0,"",2,1000,298,"","",[],101,"","","","",0,0,0,"",3702,[],"",[],1,[],-1,[]
3499,"EASGoblinDrummerEarthquake","",[],"",[],[],"",0,"",2,1000,296,"","",[],13,"","","","",0,0,0,"",3476,[],"Audio/Sound Effects/Combat/OnHit/Monster/OnHit_ElementalSG",[],1,[],-1,[]
3500,"EASMoltenImpTaunt","",[],"",[],[],"",0,"",2,1000,296,"","",[],34,"","","","",0,0,0,"",3702,[],"",[],1,[],-1,[]
3501,"EAAVolcanicGolemPulse","",[],"",[],[],"",0,"",2,5670,334,"","",[],69,"","","","",0,0,0,"",3477,[],"",[],1,[],-1,[]
3502,"EASPrisonerBossIceGroundPound","",[],"",[],[],"",0,"",2,8000,296,"","",[],61,"","","","",0,0,0,"",3478,[],"",[],1,[],-1,[]
3503,"EASPrisonerBossTripleIceSlam","",[],"",[],[],"",0,"",2,1000,296,"","",[],35,"","","","",0,0,0,"",3479,[],"",[],1,[],-1,[]
3504,"EASPrisonerBossChillDonut","",[],"",[],[],"",0,"",2,1000,296,"","",[],33,"","","","",0,0,0,"",3702,[],"",[],1,[],-1,[]
3505,"EASCaptainRothMinionCannonBarrage","",[],"",[],[],"",0,"",2,1000,296,"","",[],23,"","","","",0,0,0,"",3480,[],"",[],1,[],-1,[]
3506,"EASMutantBirdDogSadnessTime","",[],"",[],[],"",0,"",2,1000,296,"","",[],140,"","","","",0,0,0,"",3481,[],"",[],1,[],-1,[]
3507,"EASPaleCrawlerExplode","",[],"",[],[],"",0,"",2,1000,296,"","",[],34,"","","","",0,0,0,"",3482,[],"",[],1,[],-1,[]
3508,"EASIgnagdukBoomTheWalls","",[],"",[],[],"",0,"",2,1000,296,"","",[],36,"","","","",0,0,0,"",3702,[],"",[],1,[],-1,[]
3509,"EASGladiatorHornBlow","",[],"",[],[],"",0,"",2,1000,296,"","",[],"","","","","",0,0,0,"",3483,[],"",[],1,[],-1,[]
3510,"EASCrawlerFireGrenades","",[],"",[],[],"",0,"",2,1000,296,"","",[],23,"","","","",0,0,0,"",3484,[],"",[],1,[],-1,[]
3511,"EASQuadrillaTaunt","",[],"",[],[],"",0,"",2,1000,296,"","",[],24,"","","","",0,0,0,"",3702,[],"",[],1,[],-1,[]
3512,"EASBaronBossHowlFogFade","",[],"",[],[],"",0,"",2,1000,296,"","",[],33,"","","","",0,0,0,"",3486,[],"",[],1,[],-1,[]
3513,"EASBaronBossHowlJumpIn","",[],"",[],[],"",0,"",2,1000,296,"","",[],34,"","","","",0,0,0,"",3702,[],"",[],1,[],-1,[]
3514,"EASFallenGodBlasphamy","",[],"",[],[],"",0,"",2,1000,296,"","",[],24,"","","","",0,0,0,"",3487,[],"",[],1,[],-1,[]
3515,"EASHarborBossDivineShield","",[],"",[],[],"",0,"",2,1000,296,"","",[],33,"","","","",0,0,0,"",3702,[],"",[],1,[],-1,[]
3516,"EASHarborBossFlamewall","",[],"",[],[],"",0,"",2,1000,296,"","",[],34,"","","","",0,0,0,"",3702,[],"",[],1,[],-1,[]
3517,"EASFallenGodBossMinionResurrection","",[],"",[],[],"",0,"",2,1000,297,"","",[],33,"","","","",0,0,0,"",3488,[],"",[],1,[],-1,[]
3518,"EASFallenGodBossMinionAddBuff","",[],"",[],[],"",0,"",2,1000,297,"","",[],34,"","","","",0,0,0,"",3488,[],"",[],1,[],-1,[]
3519,"EASFallenGodBossMinionRerollBuff","",[],"",[],[],"",0,"",2,1000,297,"","",[],35,"","","","",0,0,0,"",3488,[],"",[],1,[],-1,[]
3520,"EASFallenGodBossMinionSiphonHeal","",[],"",[],[],"",0,"",2,1000,297,"","",[],36,"","","","",0,0,0,"",3702,[],"",[],1,[],-1,[]
3521,"EASFallenGodKillMinions","",[],"",[],[],"",0,"",2,1000,296,"","",[],23,"","","","",0,0,0,"",3702,[],"",[],1,[],-1,[]
3522,"EASFountainStatueBossSkullBarrage","",[],"",[],[],"",0,"",2,1000,296,"","",[],23,"","","","",0,0,0,"",3702,[],"",[],1,[],-1,[]
3523,"EASFountainStatueBossGoopEruption","",[],"",[],[],"",0,"",2,1000,296,"","",[],33,"","","","",0,0,0,"",3702,[],"",[],1,[],-1,[]
3524,"EASVaalHumanoidPyraHandsEMP","",[],"",[],[],"",0,"",2,1000,296,"","",[],35,"","","","",0,0,0,"",3702,[],"",[],1,[],-1,[]
3525,"EASCyclopsBossBallSpin","",[],"",[],[],"",0,"",2,1000,296,"","",[],23,"","","","",0,0,0,"",3702,[],"",[],1,[],-1,[]
3526,"EASTwilightOrderHighPriestDemonSummon","",[],"",[],[],"",0,"",2,1000,296,"","",[],33,"","","","",0,0,0,"",3702,[],"",[],1,[],-1,[]
3527,"EASTwilightOrderHighPriestRuneTeleport","",[],"",[],[],"",0,"",2,1000,296,"","",[],34,"","","","",0,0,0,"",3702,[],"",[],1,[],-1,[]
3528,"EASTwilightOrderHighPriestRuneTeleportMulti","",[],"",[],[],"",0,"",2,1000,296,"","",[],35,"","","","",0,0,0,"",3702,[],"",[],1,[],-1,[]
3529,"EASTwilightOrderHighPriestVacuumOrb","",[],"",[],[],"",0,"",2,1000,296,"","",[],36,"","","","",0,0,0,"",3702,[],"",[],1,[],-1,[]
3530,"EASTwilightOrderHighPriestLasers","",[],"",[],[],"",0,"",2,1000,296,"","",[],25,"","","","",0,0,0,"",3702,[],"",[],1,[],-1,[]
3531,"EASFallenGodChaosBeam","",[],"",[],[],"",0,"",2,1000,296,"","",[],25,"","","","",0,0,0,"",3702,[],"",[],1,[],-1,[]
3532,"EASFallenGodExaltBeam","",[],"",[],[],"",0,"",2,1000,296,"","",[],26,"","","","",0,0,0,"",3702,[],"",[],1,[],-1,[]
3533,"EASFallenGodDivineBeam","",[],"",[],[],"",0,"",2,1000,296,"","",[],27,"","","","",0,0,0,"",3702,[],"",[],1,[],-1,[]
3534,"EASTwilightOrderHighPriestPizzaStrike","",[],"",[],[],"",0,"",2,1000,296,"","",[],27,"","","","",0,0,0,"",3702,[],"",[],1,[],-1,[]
3535,"EAAFountainStatueBossCombo","",[],"",[],[],"",0,"",2,1000,333,"","",[],34,"","","","",0,0,0,"",3489,[],"",[],1,[],-1,[]
