"rownum","Id","Characters","Text","[string]","row","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","bool","i32","i32","bool","i32","i32","i32"
9122,"KalandraOnPlayerDeathRandom",[],"Death is not the worst fate this lake can inflict.","[""Audio/Dialogue/NPC/KalandraGlyph/Kalandra_32A.ogg""]",338,22151168,0,65536,0,65536,65536,0,-834273280,40,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",2674262,0,100
9123,"KalandraOnPlayerDeath2",[],"Have no fear. Another will continue in your place...","[""Audio/Dialogue/NPC/KalandraGlyph/Kalandra_32B.ogg""]",338,22151168,0,65536,0,65536,65536,0,-815792128,40,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",2674544,0,100
9124,"EvilandraOnPlayerDeathRandom",[],"One step closer...","[""Audio/Dialogue/NPC/KalandraGlyph/Kalandra_33A.ogg""]",338,22151168,0,65536,0,65536,65536,0,-800980992,40,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",2674770,0,100
9125,"EvilandraOnPlayerDeath2",[],"Foolish creature!","[""Audio/Dialogue/NPC/KalandraGlyph/Kalandra_33B.ogg""]",338,22151168,0,65536,0,65536,65536,0,-786956288,40,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",2674984,0,100
9126,"EvilandraEndgameRandom",[],"Who do you think you are?","[""Audio/Dialogue/NPC/Kalandra/Kalandra_34A.ogg""]",338,22151168,0,65536,0,65536,65536,0,-772669440,40,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",2675202,0,100
9127,"EvilandraEndgame2",[],"Who do you think I am?","[""Audio/Dialogue/NPC/Kalandra/Kalandra_34B.ogg""]",338,22151168,0,65536,0,65536,65536,0,-759431168,40,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",2675404,0,100
9128,"EvilandraEndgame3",[],"You have no idea what forces you toy with.","[""Audio/Dialogue/NPC/Kalandra/Kalandra_34C.ogg""]",338,22151168,0,65536,0,65536,65536,0,-743571456,40,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",2675646,0,100
9129,"EvilandraEndgame4",[],"I cannot let you leave here!","[""Audio/Dialogue/NPC/Kalandra/Kalandra_34D.ogg""]",338,22151168,0,65536,0,65536,65536,0,-729546752,40,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",2675860,0,100
9130,"EvilandraEndgame5",[],"End of all hope!","[""Audio/Dialogue/NPC/Kalandra/Kalandra_34E.ogg""]",338,22151168,0,65536,0,65536,65536,0,-717094912,40,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",2676050,0,100
9131,"EvilandraEndgame6",[],"You must be destroyed!","[""Audio/Dialogue/NPC/Kalandra/Kalandra_34F.ogg""]",338,22151168,0,65536,0,65536,65536,0,-703856640,40,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",2676252,0,100
9132,"EvilandraEndgame7",[],"You are a flawed creation!","[""Audio/Dialogue/NPC/Kalandra/Kalandra_34G.ogg""]",338,22151168,0,65536,0,65536,65536,0,-690094080,40,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",2676462,0,100
9133,"EvilandraEndgame8",[],"Neither of us will ever leave this place.","[""Audio/Dialogue/NPC/Kalandra/Kalandra_34H.ogg""]",338,22151168,0,65536,0,65536,65536,0,-674365440,40,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",2676702,0,100
9134,"EvilandraEndgameQuestRandom",[],"You seek to shape this world to further your own goals. We are not unalike.","[""Audio/Dialogue/NPC/Kalandra/Kalandra_31A.ogg""]",338,22151168,0,65536,0,65536,65536,0,-652869632,40,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",2677030,0,100
9135,"MelPetIdleRandom",[],"","[""Audio/Dialogue/NPC/Mel/Idle1.ogg""]",338,22151168,0,65536,0,65536,65536,0,-644481024,40,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",2677158,0,100
9136,"MelPetIdle2",[],"","[""Audio/Dialogue/NPC/Mel/Idle2.ogg""]",338,22151168,0,65536,0,65536,65536,0,-636747776,40,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",2677276,0,100
9137,"MelPetIdle3",[],"","[""Audio/Dialogue/NPC/Mel/Idle3.ogg""]",338,22151168,0,65536,0,65536,65536,0,-629014528,40,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",2677394,0,100
9138,"MelPetDismiss",[],"","[""Audio/Dialogue/NPC/Mel/Dismissed.ogg""]",338,22151168,0,65536,0,65536,65536,0,-620494848,40,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",2677524,0,100
9139,"MelPetDivineDrop",[],"","[""Audio/Dialogue/NPC/Mel/DropDivine.ogg""]",338,22151168,0,65536,0,65536,65536,0,-611450880,40,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",2677662,0,100
9140,"MelPetToHideout",[],"","[""Audio/Dialogue/NPC/Mel/EnterHideout.ogg""]",338,22151168,0,65536,0,65536,65536,0,-602275840,40,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",2677802,0,100
9141,"MelPetRareKill",[],"","[""Audio/Dialogue/NPC/Mel/KillRare.ogg""]",338,22151168,0,65536,0,65536,65536,0,-593756160,40,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",2677932,0,100
9142,"MelPetMirrorDrop",[],"","[""Audio/Dialogue/NPC/Mel/DropMirror.ogg""]",338,22151168,0,65536,0,65536,65536,0,-584712192,40,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",2678070,0,100
9143,"MelPetEmblemDrop",[],"","[""Audio/Dialogue/NPC/Mel/DropEmblem.ogg""]",338,22151168,0,65536,0,65536,65536,0,-575668224,40,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",2678208,0,100
9144,"MelPetPlayerDeath",[],"","[""Audio/Dialogue/NPC/Mel/PlayerDeath.ogg""]",338,22151168,0,65536,0,65536,65536,0,-566362112,40,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",2678350,0,100
9145,"MelPetSummon",[],"","[""Audio/Dialogue/NPC/Mel/Summoned.ogg""]",338,22151168,0,65536,0,65536,65536,0,-558104576,40,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",2678476,0,100
9146,"MelPetUniqueKill",[],"","[""Audio/Dialogue/NPC/Mel/KillRare.ogg""]",338,22151168,0,65536,0,65536,65536,0,-554172416,40,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",2678536,0,100
9147,"CadiroOnChaosOrb1",[],"You know... I thought about making a deal with Chaos, but the price was too high. Prospero is a much better master. ","[""Audio/Dialogue/NPC/CadiroNew/Cadiro_320_01_01.ogg""]",338,22151168,0,65536,0,65536,65536,0,-527958016,40,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",2678936,0,100
9148,"CadiroOnChaosOrb2",[],"It's been well over a century since I've bargained with the entity known as Chaos.","[""Audio/Dialogue/NPC/CadiroNew/Cadiro_320_01_02.ogg""]",338,22151168,0,65536,0,65536,65536,0,-506200064,40,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",2679268,0,100
9149,"CadiroOnDivineOrb1",[],"I see you've got a Divine Orb there. Ah, that would make a fine addition to the Perandus cache...","[""Audio/Dialogue/NPC/CadiroNew/Cadiro_320_02_01.ogg""]",338,22151168,0,65536,0,65536,65536,0,-482344960,40,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",2679632,0,100
9150,"CadiroOnDivineOrb2",[],"I see you've got a Divine Orb there. One of the most coveted currencies in the realm, to be sure.","[""Audio/Dialogue/NPC/CadiroNew/Cadiro_320_02_02.ogg""]",338,22151168,0,65536,0,65536,65536,0,-458489856,40,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",2679996,0,100
9151,"CadiroOnExaltedOrb1",[],"An Exalted Orb? These used to be worth a lot more, you know.","[""Audio/Dialogue/NPC/CadiroNew/Cadiro_320_03_01.ogg""]",338,22151168,0,65536,0,65536,65536,0,-439353344,40,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",2680288,0,100
9152,"CadiroOnExaltedOrb2",[],"Exalted Orbs were once revered by the people of Wraeclast, celebrated in pure exaltation. But now that the ceremonies have ceased, their worth is waning.","[""Audio/Dialogue/NPC/CadiroNew/Cadiro_320_03_02.ogg""]",338,22151168,0,65536,0,65536,65536,0,-408027136,40,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",2680766,0,100
9153,"CadiroOnSacredOrb1",[],"A Sacred Orb? A considerably rare piece of currency. ","[""Audio/Dialogue/NPC/CadiroNew/Cadiro_320_04_01.ogg""]",338,22151168,0,65536,0,65536,65536,0,-389939200,40,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",2681042,0,100
9154,"CadiroOnSacredOrb2",[],"A Sacred Orb? Best left to the highly experienced.","[""Audio/Dialogue/NPC/CadiroNew/Cadiro_320_04_02.ogg""]",338,22151168,0,65536,0,65536,65536,0,-372244480,40,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",2681312,0,100
9155,"CadiroOnVaalOrb1",[],"I don't deal in currency I don't understand.","[""Audio/Dialogue/NPC/CadiroNew/Cadiro_320_05_01.ogg""]",338,22151168,0,65536,0,65536,65536,0,-355598336,40,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",2681566,0,100
9156,"CadiroOnVaalOrb2",[],"I don't know what that piece of currency is... and honestly, it looks unnerving.","[""Audio/Dialogue/NPC/CadiroNew/Cadiro_320_05_02.ogg""]",338,22151168,0,65536,0,65536,65536,0,-334233600,40,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",2681892,0,100
9157,"CadiroOnMirrorOfKalandra1",[],"Rumour has it that Kalandra is an ancient being, eternally trapped in a lake that exists outside Wraeclast, possessing the body of an owl and the head of a human. Sounds a bit ridiculous to me.","[""Audio/Dialogue/NPC/CadiroNew/Cadiro_320_06_01.ogg""]",338,22151168,0,65536,0,65536,65536,0,-296878080,40,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",2682462,0,100
9158,"CadiroOnMirrorOfKalandra2",[],"You have a Mirror of Kalandra? An exceptionally rare find. I've only ever seen one before, and I've seen almost everything.","[""Audio/Dialogue/NPC/CadiroNew/Cadiro_320_06_02.ogg""]",338,22151168,0,65536,0,65536,65536,0,-268697600,40,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",2682892,0,100
9159,"CadiroOnRoguesMarker1",[],"A Rogue's Marker? That will take you straight to a den of thieves. Can't say I'm affiliated with common scoundrels, but I know a discerning eye when I see one. ","[""Audio/Dialogue/NPC/CadiroNew/Cadiro_320_07_01.ogg""]",338,22151168,0,65536,0,65536,65536,0,-236191744,40,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",2683388,0,100
9160,"CadiroOnRoguesMarker2",[],"Rogue's Markers? I hear those will buy you all kinds of mischief in the Rogue Harbour.","[""Audio/Dialogue/NPC/CadiroNew/Cadiro_320_07_02.ogg""]",338,22151168,0,65536,0,65536,65536,0,-213385216,40,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",2683736,0,100
9161,"CadiroOnSoulTaker1",[],"Soul Taker... It's rumoured that axe claims the souls of its victims. ","[""Audio/Dialogue/NPC/CadiroNew/Cadiro_320_08_01.ogg""]",338,22151168,0,65536,0,65536,65536,0,-193069056,40,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",2684046,0,100
9162,"CadiroOnSoulTaker2",[],"Soul Taker... It's rumoured that axe chills the souls of its victims.","[""Audio/Dialogue/NPC/CadiroNew/Cadiro_320_08_02.ogg""]",338,22151168,0,65536,0,65536,65536,0,-172883968,40,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",2684354,0,100
9163,"CadiroOnActum",[],"You're not particularly bright, are you? But I'd rather not get on your bad side while you're wielding that... thing.","[""Audio/Dialogue/NPC/CadiroNew/Cadiro_320_09.ogg""]",338,22151168,0,65536,0,65536,65536,0,-147456000,40,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",2684742,0,100
9164,"CadiroOnKingmaker",[],"A weapon symbolising pure rebellion. I'd be careful with the sharp end, if I were you. You might end up overthrowing an empire.","[""Audio/Dialogue/NPC/CadiroNew/Cadiro_320_10.ogg""]",338,22151168,0,65536,0,65536,65536,0,-120193024,40,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",2685158,0,100
9165,"CadiroOnDoomfletch",[],"It's said that arrows loosed from Doomfletch channel the primordial elements themselves.","[""Audio/Dialogue/NPC/CadiroNew/Cadiro_320_11.ogg""]",338,22151168,0,65536,0,65536,65536,0,-97910784,40,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",2685498,0,100
9166,"CadiroOnIronCommander",[],"Ah, I remember when entire legions were commanded by the Eternal holding that bow...","[""Audio/Dialogue/NPC/CadiroNew/Cadiro_320_12.ogg""]",338,22151168,0,65536,0,65536,65536,0,-75759616,40,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",2685836,0,100
9167,"CadiroOnTheGluttonousTide",[],"Oh, to lose oneself in gorging upon the riches of a crumbling empire... It wasn't until I entered the service of Prospero that I began to relax a little.","[""Audio/Dialogue/NPC/CadiroNew/Cadiro_320_13.ogg""]",338,22151168,0,65536,0,65536,65536,0,-44040192,40,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",2686320,0,100
9168,"CadiroOnReachOfTheCouncil",[],"There is immense power in unity. Never forget this. A lone Undying is as mindless as an automaton, but a legion of Undying is a force to be reckoned with.","[""Audio/Dialogue/NPC/CadiroNew/Cadiro_320_14.ogg""]",338,22151168,0,65536,0,65536,65536,0,-12189696,40,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",2686806,0,100
9169,"CadiroOnWindripper",[],"It is said that Windripper contains the very essence of the tempests themselves.","[""Audio/Dialogue/NPC/CadiroNew/Cadiro_320_15.ogg""]",338,22151168,0,65536,0,65536,65536,0,9043968,41,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",2687130,0,100
9170,"CadiroOnLawOfTheWilds",[],"The Law of the Wilds... an inevitable strengthening process in which the powerful are rewarded, and the weak are exterminated.","[""Audio/Dialogue/NPC/CadiroNew/Cadiro_320_16.ogg""]",338,22151168,0,65536,0,65536,65536,0,36700160,41,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",2687552,0,100
9171,"CadiroOnArakaalisFang",[],"Make no mistake, my Azmeri ancestors worshipped Arakaali long before the Vaal did, although I'm not entirely sure why. She was hardly a goddess of love or fertility; no, she was naught but a predator, ensnaring her victims in silk and sedating them with venom.","[""Audio/Dialogue/NPC/CadiroNew/Cadiro_320_17.ogg""]",338,22151168,0,65536,0,65536,65536,0,81920000,41,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",2688242,0,100
9172,"CadiroOnTheHiddenBlade",[],"The Hidden Blade is aptly named. Your enemies won't know what hit them.","[""Audio/Dialogue/NPC/CadiroNew/Cadiro_320_18.ogg""]",338,22151168,0,65536,0,65536,65536,0,102498304,41,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",2688556,0,100
9173,"CadiroOnSongOfTheSirens",[],"The Song of the Sirens... almost as alluring as the clinking of gold coins in a nobleman's pocket. And just as elusive...","[""Audio/Dialogue/NPC/CadiroNew/Cadiro_320_19.ogg""]",338,22151168,0,65536,0,65536,65536,0,129761280,41,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",2688972,0,100
9174,"CadiroOnReefbane",[],"Only a fool goes looking for a fortune at the bottom of a lake.","[""Audio/Dialogue/NPC/CadiroNew/Cadiro_320_20.ogg""]",338,22151168,0,65536,0,65536,65536,0,148504576,41,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",2689258,0,100
9175,"CadiroOnMjolner",[],"An almighty mace. I hope your foes enjoy the calm before the storm.","[""Audio/Dialogue/NPC/CadiroNew/Cadiro_320_21.ogg""]",338,22151168,0,65536,0,65536,65536,0,167641088,41,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",2689550,0,100
9176,"CadiroOnTrypanon",[],"It's a little odd to see you wielding the Trypanon, given that it once resided in the Perandus stronghold. Icius was always a little wary of it, given its, ahem, previous applications...","[""Audio/Dialogue/NPC/CadiroNew/Cadiro_320_22.ogg""]",338,22151168,0,65536,0,65536,65536,0,202506240,41,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",2690082,0,100
9177,"CadiroOnMarohiErqi",[],"Ah yes, Marohi Erqi. It once fell into the hands of the Perandus family while we were on a brief excursion to the Karui Archipelago.","[""Audio/Dialogue/NPC/CadiroNew/Cadiro_320_23.ogg""]",338,22151168,0,65536,0,65536,65536,0,230555648,41,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",2690510,0,100
9178,"CadiroOnAtzirisRule",[],"Atziri's Rule! A leftover relic from the Vaal Empire. As formidable a staff as the Vaal Queen herself.\r\n","[""Audio/Dialogue/NPC/CadiroNew/Cadiro_320_24.ogg""]",338,22151168,0,65536,0,65536,65536,0,255066112,41,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",2690884,0,100
9179,"CadiroOnPledgeOfHands",[],"It's ironic that Queen Atziri's advisor placed such high value on forming alliances, given that the Queen's subjects were being sacrificed to power the Vaal empire...","[""Audio/Dialogue/NPC/CadiroNew/Cadiro_320_25.ogg""]",338,22151168,0,65536,0,65536,65536,0,287965184,41,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",2691386,0,100
9180,"CadiroOnVarunastra",[],"Varunastra... Another relic that was within the grasp of our family for a time. Yet now you brandish it, as if ignorant of its true value...","[""Audio/Dialogue/NPC/CadiroNew/Cadiro_320_26.ogg""]",338,22151168,0,65536,0,65536,65536,0,317063168,41,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",2691830,0,100
9181,"CadiroOnTheSaviour",[],"History never clarifies who is the saviour and who is the tyrant.","[""Audio/Dialogue/NPC/CadiroNew/Cadiro_320_27.ogg""]",338,22151168,0,65536,0,65536,65536,0,336330752,41,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",2692124,0,100
9182,"CadiroOnParadoxica",[],"Ah yes, Paradoxica. One of many relics that the Order of the Djinn fought to protect. They thought they operated in secret, but Perandus coin unveils all secrets in time.","[""Audio/Dialogue/NPC/CadiroNew/Cadiro_320_28.ogg""]",338,22151168,0,65536,0,65536,65536,0,369360896,41,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",2692628,0,100
9183,"CadiroOnCosprisMalice",[],"Never before have I encountered a weapon that chills the very air around it. If only I were still in the manor, I'd have one of the servants light a fire...","[""Audio/Dialogue/NPC/CadiroNew/Cadiro_320_29.ogg""]",338,22151168,0,65536,0,65536,65536,0,400949248,41,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",2693110,0,100
9184,"CadiroOnStarforge",[],"You've stumbled upon old Starforge, hmm? It's said that this blade was forged by the Order of the Djinn and given to the Watchers of Decay, who used it to seal away the Elder. Not quite sure how it ended up in your possession, but wield it with caution.","[""Audio/Dialogue/NPC/CadiroNew/Cadiro_320_30.ogg""]",338,22151168,0,65536,0,65536,65536,0,444727296,41,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",2693778,0,100
9185,"CadiroOnVoidBattery",[],"Void Battery – a hideous instrument used for a variety of unpleasant ends. It was a favourite tool of Inquisitor Maligaro. He was a very nasty man.","[""Audio/Dialogue/NPC/CadiroNew/Cadiro_320_31.ogg""]",338,22151168,0,65536,0,65536,65536,0,474873856,41,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",2694238,0,100
9186,"CadiroOnGreedsEmbrace",[],"Greed's Embrace gleams golden even in the evening light, which is fitting, given the wealth of currency it attracts. Needless to say, I am rather fond of this one.","[""Audio/Dialogue/NPC/CadiroNew/Cadiro_320_32.ogg""]",338,22151168,0,65536,0,65536,65536,0,507379712,41,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",2694734,0,100
9187,"CadiroOnVentorsGamble",[],"Bear in mind that even the most perilous of risks can be worth taking, given the level of calculation done prior.","[""Audio/Dialogue/NPC/CadiroNew/Cadiro_320_33.ogg""]",338,22151168,0,65536,0,65536,65536,0,533331968,41,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",2695130,0,100
9188,"CadiroOnLioneyesVision",[],"Ah, you're wearing the platemail of that old sod. Marceus Lioneye had about as much military vision as he did actual sight, which is to say, very little. He lost Lioneye's Watch to a siege by savages... A colossal failure.","[""Audio/Dialogue/NPC/CadiroNew/Cadiro_320_34.ogg""]",338,22151168,0,65536,0,65536,65536,0,573702144,41,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",2695746,0,100
9189,"CadiroOnKaomsHeart",[],"Kaom's Heart? Rotten to the core. I genuinely can't believe that madman commanded an army... ruled through barbarism and coercion, no doubt.","[""Audio/Dialogue/NPC/CadiroNew/Cadiro_320_35.ogg""]",338,22151168,0,65536,0,65536,65536,0,602800128,41,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",2696190,0,100
9190,"CadiroOnTabulaRasa",[],"Are you encased in a white sheet? Oh, I see. You're wearing Tabula Rasa. Suffice it to say, you blend in. You could be anything.","[""Audio/Dialogue/NPC/CadiroNew/Cadiro_320_36.ogg""]",338,22151168,0,65536,0,65536,65536,0,630325248,41,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",2696610,0,100
