"rownum","Id","Icon_DDSFile","Stats","Stat1Value","Stat2Value","Stat3Value","Stat4Value","PassiveSkillGraphId","Name","Characters","IsKeystone","IsNotable","FlavourText","IsJustIcon","AchievementItem","IsJewelSocket","Ascendancy","IsAscendancyStartingNode","ReminderStrings","SkillPointsGranted","IsMultipleChoice","IsMultipleChoiceOption","Stat5Value","PassiveSkillBuffs","IsAnointmentOnly","i32","IsExpansion","IsProxyPassive","SkillType","MasteryGroup","Group","SoundEffect","AtlasnodeGroup","i32","i32","i32","i32","i32","bool","[rid]","i32","[rid]","bool","KeystoneId","bool","IsAttribute","AtlasSubTree","IsRootOfAtlasTree","GrantedSkill","WeaponPointsGranted"
2516,"melee25","Art/2DArt/SkillIcons/passives/MeleeAoENode.dds",[1322],8,0,0,0,33556,"Melee Damage",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2517,"melee26","Art/2DArt/SkillIcons/passives/MeleeAoENode.dds",[72],3,0,0,0,48531,"Melee Attack Speed",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2518,"melee27","Art/2DArt/SkillIcons/passives/MeleeAoENode.dds",[1322],8,0,0,0,56761,"Melee Damage",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2519,"melee28","Art/2DArt/SkillIcons/passives/MeleeAoENode.dds",[1315],10,0,0,0,38663,"Melee Critical Chance",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2520,"melee29","Art/2DArt/SkillIcons/passives/MeleeAoENode.dds",[],0,0,0,0,9966,"Melee",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2521,"melee30_","Art/2DArt/SkillIcons/passives/MeleeAoENode.dds","[72,83]",8,30,0,0,7604,"Rapid Strike",[],"",1,"","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2522,"melee31","Art/2DArt/SkillIcons/passives/MeleeAoENode.dds","[19699,8791]",30,10,0,0,36085,"Serrated Edges",[],"",1,"","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2523,"melee32","Art/2DArt/SkillIcons/passives/MeleeAoENode.dds","[1322,19212]",20,25,0,0,34308,"Personal Touch",[],"",1,"","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2524,"melee33","Art/2DArt/SkillIcons/passives/MeleeAoENode.dds",[14503],40,0,0,0,57379,"In Your Face",[],"",1,"","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2525,"melee34","Art/2DArt/SkillIcons/passives/MeleeAoENode.dds","[72,566]",8,10,0,0,65193,"Viciousness",[],"",1,"","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2526,"melee35","Art/2DArt/SkillIcons/passives/MeleeAoENode.dds","[4732,1322,9130]",10,10,20,0,31375,"[DNT] Melee Notable",[],"",1,"","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2527,"melee36_","Art/2DArt/SkillIcons/passives/MeleeAoENode.dds","[328,332,1193]",10,10,2,0,38888,"Unerring Impact",[],"",1,"","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2528,"melee37_","Art/2DArt/SkillIcons/passives/MeleeAoENode.dds","[1322,560,9130]",15,15,15,0,41512,"Heavy Weaponry",[],"",1,"","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2529,"melee38","Art/2DArt/SkillIcons/passives/MeleeAoENode.dds","[1322,1193]",25,2,0,0,17372,"Reaching Strike",[],"",1,"","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2530,"melee39","Art/2DArt/SkillIcons/passives/MeleeAoENode.dds","[1315,1316]",20,20,0,0,49618,"Deadly Flourish",[],"",1,"","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2531,"melee40","Art/2DArt/SkillIcons/passives/MeleeAoENode.dds","[1359,20001]",30,16,0,0,23227,"Initiative",[],"",1,"","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2532,"melee41","Art/2DArt/SkillIcons/passives/MeleeAoENode.dds",[1322],10,0,0,0,39564,"Melee Damage",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2533,"melee42","Art/2DArt/SkillIcons/passives/MeleeAoENode.dds",[1322],10,0,0,0,62039,"Melee Damage",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2534,"melee43","Art/2DArt/SkillIcons/passives/MeleeAoENode.dds",[1322],10,0,0,0,3516,"Melee Damage",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2535,"melee44","Art/2DArt/SkillIcons/passives/MeleeAoENode.dds",[1322],10,0,0,0,55473,"Melee Damage",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2536,"melee45_","Art/2DArt/SkillIcons/passives/MeleeAoENode.dds",[1322],10,0,0,0,17138,"Melee Damage",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2537,"melee46","Art/2DArt/SkillIcons/passives/MeleeAoENode.dds",[1322],10,0,0,0,43164,"Melee Damage",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2538,"melee47","Art/2DArt/SkillIcons/passives/MeleeAoENode.dds",[1322],10,0,0,0,53308,"Melee Damage",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2539,"melee48_","Art/2DArt/SkillIcons/passives/MeleeAoENode.dds",[1322],10,0,0,0,51903,"Melee Damage",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2540,"melee49","Art/2DArt/SkillIcons/passives/MeleeAoENode.dds","[17918,6609]",30,15,0,0,39347,"Breaking Blows",[],"",1,"","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2541,"melee50","Art/2DArt/SkillIcons/passives/MeleeAoENode.dds",[1322],10,0,0,0,3490,"Melee Damage",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2542,"melee51_","Art/2DArt/SkillIcons/passives/MeleeAoENode.dds","[19212,19215]",50,25,0,0,48014,"Honourless",[],"",1,"","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2543,"melee52","Art/2DArt/SkillIcons/passives/MeleeAoENode.dds",[19212],20,0,0,0,55058,"Melee Damage against Immobilised",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2544,"melee53","Art/2DArt/SkillIcons/passives/MeleeAoENode.dds",[19212],20,0,0,0,63790,"Melee Damage against Immobilised",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2545,"melee54","Art/2DArt/SkillIcons/passives/MeleeAoENode.dds",[1322],10,0,0,0,58528,"Melee Damage",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2546,"melee55","Art/2DArt/SkillIcons/passives/PhysicalDamageOverTimeNotable.dds","[1322,19393]",20,40,0,0,45363,"Smash",[],"",1,"","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2547,"melee56","Art/2DArt/SkillIcons/passives/MeleeAoENode.dds",[1322],10,0,0,0,19011,"Melee Damage",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2548,"melee57","Art/2DArt/SkillIcons/passives/MeleeAoENode.dds",[],0,0,0,0,14511,"Melee",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2549,"melee58","Art/2DArt/SkillIcons/passives/MeleeAoENode.dds",[],0,0,0,0,54999,"Melee",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2550,"melee59_","Art/2DArt/SkillIcons/passives/MeleeAoENode.dds",[],0,0,0,0,64900,"Melee",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2551,"melee60","Art/2DArt/SkillIcons/passives/MeleeAoENode.dds",[],0,0,0,0,30780,"Melee",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2552,"attack1","Art/2DArt/SkillIcons/passives/damage.dds",[2528],10,0,0,0,11057,"Attack Damage",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2553,"attack2","Art/2DArt/SkillIcons/passives/damage.dds","[2528,171]",8,2,0,0,25055,"Attack Damage and Movement Speed",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2554,"attack3","Art/2DArt/SkillIcons/passives/damage.dds","[2528,19435]",8,4,0,0,13799,"Attack Damage and Slow Effect",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2555,"attack4","Art/2DArt/SkillIcons/passives/damage.dds",[2528],8,0,0,0,18545,"Attack Damage",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2556,"attack5","Art/2DArt/SkillIcons/passives/damage.dds","[2528,5220]",25,25,0,0,41580,"Maiming Strike",[],"",1,"","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2557,"attack6","Art/2DArt/SkillIcons/passives/damage.dds",[2528],10,0,0,0,36576,"Attack Damage",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2558,"attack7","Art/2DArt/SkillIcons/passives/damage.dds","[2528,209]",8,8,0,0,30820,"Attack Damage and Skill Duration",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2559,"attack8","Art/2DArt/SkillIcons/passives/damage.dds",[2528],10,0,0,0,8246,"Attack Damage",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2560,"attack9","Art/2DArt/SkillIcons/passives/damage.dds",[2528],10,0,0,0,13056,"Attack Damage",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2561,"attack10","Art/2DArt/SkillIcons/passives/damage.dds","[2528,209]",8,8,0,0,25170,"Attack Damage and Skill Duration",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2562,"attack11","Art/2DArt/SkillIcons/passives/damage.dds","[2528,209,12344]",16,16,-10,0,19442,"Prolonged Assault",[],"",1,"","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2563,"attack12","Art/2DArt/SkillIcons/passives/damage.dds",[2528],10,0,0,0,23620,"Attack Damage",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2564,"attack13_","Art/2DArt/SkillIcons/passives/damage.dds",[2528],10,0,0,0,46782,"Attack Damage",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2565,"attack14","Art/2DArt/SkillIcons/passives/damage.dds",[2528],10,0,0,0,53698,"Attack Damage",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2566,"attack15","Art/2DArt/SkillIcons/passives/damage.dds",[2528],10,0,0,0,29777,"Attack Damage",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2567,"attack16","Art/2DArt/SkillIcons/passives/damage.dds","[2528,6424]",24,10,0,0,20916,"Blinding Strike",[],"",1,"","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2568,"attack17","Art/2DArt/SkillIcons/passives/damage.dds",[2528],10,0,0,0,17589,"Attack Damage",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2569,"attack18","Art/2DArt/SkillIcons/passives/damage.dds",[2528],10,0,0,0,45012,"Attack Damage",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2570,"attack19","Art/2DArt/SkillIcons/passives/damage.dds",[2528],10,0,0,0,2611,"Attack Damage",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2571,"attack20","Art/2DArt/SkillIcons/passives/CriticalStrikesNotable.dds",[7107],40,0,0,0,36819,"Opportunist",[],"",1,"","","","","","",[],0,"","",0,[],"",0,"","",0,4,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2572,"attack21","Art/2DArt/SkillIcons/passives/damage.dds",[2528],10,0,0,0,2397,"Attack Damage",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2573,"attack22","Art/2DArt/SkillIcons/passives/damage.dds",[2528],10,0,0,0,42750,"Attack Damage",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2574,"attack23_","Art/2DArt/SkillIcons/passives/damage.dds",[2528],10,0,0,0,19223,"Attack Damage",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2575,"attack24","Art/2DArt/SkillIcons/passives/damage.dds",[2528],10,0,0,0,37691,"Attack Damage",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2576,"attack25","Art/2DArt/SkillIcons/passives/damage.dds",[19972],16,0,0,0,9050,"Attack Damage with nearby Ally",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2577,"attack26","Art/2DArt/SkillIcons/passives/damage.dds",[19972],16,0,0,0,25213,"Attack Damage with nearby Ally",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2578,"attack27","Art/2DArt/SkillIcons/passives/damage.dds","[11368,18815]",30,50,0,0,56453,"Killer Instinct",[],"",1,"","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2579,"attack28","Art/2DArt/SkillIcons/passives/accuracystr.dds","[2528,84]",6,5,0,0,27270,"Attack Damage and Accuracy",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2580,"attack29","Art/2DArt/SkillIcons/passives/damage.dds","[19972,18251]",35,100,0,0,37872,"Presence Present",[],"",1,"","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2581,"attack30","Art/2DArt/SkillIcons/passives/damage.dds",[19972],10,0,0,0,21871,"Attack Damage",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2582,"attack31","Art/2DArt/SkillIcons/passives/accuracystr.dds","[2528,84]",6,5,0,0,51847,"Attack Damage and Accuracy",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2583,"attack32_","Art/2DArt/SkillIcons/passives/accuracystr.dds","[2528,84]",6,5,0,0,33974,"Attack Damage and Accuracy",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2584,"attack33_","Art/2DArt/SkillIcons/passives/accuracystr.dds","[2528,7105]",10,1,0,0,31189,"Unexpected Finesse",[],"",1,"","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2585,"attack34","Art/2DArt/SkillIcons/passives/accuracystr.dds","[2528,84]",6,5,0,0,64665,"Attack Damage and Accuracy",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2586,"attack35","Art/2DArt/SkillIcons/passives/damage.dds",[2528],10,0,0,0,26068,"Attack Damage",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2587,"attack36","Art/2DArt/SkillIcons/passives/damage.dds",[2528],10,0,0,0,37389,"Attack Damage",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2588,"attack37","Art/2DArt/SkillIcons/passives/damage.dds",[2528],10,0,0,0,54437,"Attack Damage",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2589,"attack38_","Art/2DArt/SkillIcons/passives/damage.dds",[2528],10,0,0,0,16111,"Attack Damage",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2590,"attack39","Art/2DArt/SkillIcons/passives/damage.dds",[2528],10,0,0,0,5324,"Attack Damage",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2591,"attack40","Art/2DArt/SkillIcons/passives/damage.dds",[2528],10,0,0,0,46268,"Attack Damage",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2592,"ranged1","Art/2DArt/SkillIcons/passives/projectilespeed.dds",[487],10,0,0,0,33053,"Projectile Damage",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2593,"ranged2","Art/2DArt/SkillIcons/passives/projectilespeed.dds",[487],10,0,0,0,4844,"Projectile Damage",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2594,"ranged3","Art/2DArt/SkillIcons/passives/projectilespeed.dds",[17918],15,0,0,0,17726,"Stun Buildup",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2595,"ranged4","Art/2DArt/SkillIcons/passives/projectilespeed.dds",[487],10,0,0,0,58013,"Projectile Damage",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2596,"ranged5","Art/2DArt/SkillIcons/passives/projectilespeed.dds",[487],10,0,0,0,33245,"Projectile Damage",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2597,"ranged6","Art/2DArt/SkillIcons/passives/projectilespeed.dds",[487],10,0,0,0,22049,"Projectile Damage",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2598,"ranged7","Art/2DArt/SkillIcons/passives/projectilespeed.dds",[11420],25,0,0,0,9151,"Forking Projectiles",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2599,"ranged8","Art/2DArt/SkillIcons/passives/projectilespeed.dds",[19397],5,0,0,0,45331,"Chaining Projectiles",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2600,"ranged9","Art/2DArt/SkillIcons/passives/projectilespeed.dds",[18942],15,0,0,0,31918,"Pierce Chance",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2601,"ranged10","Art/2DArt/SkillIcons/passives/projectilespeed.dds",[487],10,0,0,0,6792,"Projectile Damage",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2602,"ranged11","Art/2DArt/SkillIcons/passives/projectilespeed.dds",[169],8,0,0,0,47677,"Projectile Speed",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2603,"ranged12","Art/2DArt/SkillIcons/passives/projectilespeed.dds",[487],10,0,0,0,14045,"Projectile Damage",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2604,"ranged13","Art/2DArt/SkillIcons/passives/projectilespeed.dds",[169],8,0,0,0,33848,"Projectile Speed",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2605,"ranged14","Art/2DArt/SkillIcons/passives/AreaDmgNode.dds",[4732],8,0,0,0,31991,"Attack Area",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2606,"ranged15","Art/2DArt/SkillIcons/passives/projectilespeed.dds",[487],10,0,0,0,65176,"Projectile Damage",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2607,"ranged16","Art/2DArt/SkillIcons/passives/AreaDmgNode.dds",[4732],8,0,0,0,36070,"Attack Area",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2608,"ranged17","Art/2DArt/SkillIcons/passives/projectilespeed.dds",[487],10,0,0,0,53539,"Projectile Damage",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2609,"ranged18","Art/2DArt/SkillIcons/passives/projectilespeed.dds",[487],10,0,0,0,46705,"Projectile Damage",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2610,"ranged19_","Art/2DArt/SkillIcons/passives/projectilespeed.dds",[487],10,0,0,0,45650,"Projectile Damage",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2611,"ranged20","Art/2DArt/SkillIcons/passives/projectilespeed.dds",[487],10,0,0,0,9572,"Projectile Damage",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2612,"ranged21","Art/2DArt/SkillIcons/passives/projectilespeed.dds",[487],10,0,0,0,12822,"Projectile Damage",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
2613,"ranged22","Art/2DArt/SkillIcons/passives/projectilespeed.dds",[487],10,0,0,0,64345,"Projectile Damage",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
