"rownum","Type","HASH32","DDSFile","Category","[i32]_32","i32_48","[i32]_52"
4423,4423,2866436124,"Art/2DItems/Effects/Wings/CeruleanCrabBackAttachment.dds",5,[7],0,[10]
4424,4424,193894191,"Art/2DItems/Effects/Wings/CoralCrabBackAttachment.dds",5,[7],0,[10]
4425,4425,3923136939,"Art/2DItems/Effects/Hats/CoralCrabHelmetAlt.dds",6,[4],0,[7]
4426,4426,3872352,"Art/2DItems/Effects/Hats/CoralCrabHelmet.dds",6,[4],0,[7]
4427,4427,2667956907,"Art/2DItems/Effects/shoes/CoralCrabBoots.dds",9,[9],0,[12]
4428,4428,109810314,"Art/2DItems/Effects/gloves/CoralCrabGloves.dds",8,[8],0,[11]
4429,4429,1596352688,"Art/2DItems/Effects/BodyArmour/CoralCrabBodyArmour.dds",4,[6],0,[9]
4430,4430,3495696274,"Art/2DItems/Effects/Hats/KrampusHelmet.dds",6,[4],0,[7]
4431,4431,1146088898,"Art/2DItems/Effects/shoes/KrampusBoots.dds",9,[9],0,[12]
4432,4432,2119848399,"Art/2DItems/Effects/gloves/KrampusGloves.dds",8,[8],0,[11]
4433,4433,2626511681,"Art/2DItems/Effects/BodyArmour/KrampusBody.dds",4,[6],0,[9]
4434,4434,2871616271,"Art/2DItems/Effects/ChestOpenExtraFishEffect.dds",31,[25],0,[35]
4435,4435,3454692258,"Art/2DItems/Effects/ChestOpenExtraBeesEffect.dds",31,[25],0,[35]
4436,4436,2561689974,"Art/2DItems/Effects/ChestOpenExtraWispsEffect.dds",31,[25],0,[35]
4437,4437,2515066280,"Art/2DItems/Effects/Wings/BlackFaeLeafWings.dds",5,[7],0,[10]
4438,4438,1446257766,"Art/2DItems/Effects/Wings/GreenFaeLeafWings.dds",5,[7],0,[10]
4439,4439,1051183630,"Art/2DItems/Effects/Wings/RedFaeLeafWings.dds",5,[7],0,[10]
4440,4440,1335331082,"Art/2DItems/Effects/Wings/MavenChargeBackAttachmentPink.dds",5,[7],0,[10]
4441,4441,996492197,"Art/2DItems/Effects/Wings/MavenChargeBackAttachmentRed.dds",5,[7],0,[10]
4442,4442,4293862619,"Art/2DItems/Effects/Wings/MavenChargeBackAttachmentGreen.dds",5,[7],0,[10]
4443,4443,2907772922,"Art/2DItems/Effects/Wings/MavenChargeBackAttachmentBlue.dds",5,[7],0,[10]
4444,4444,66875924,"Art/2DItems/Effects/Portals/GargoylePortalEffect.dds",11,[16],0,[20]
4445,4445,1717927542,"Art/2DItems/Effects/Portals/GoldGargoylePortalEffect.dds",11,[16],0,[20]
4446,4446,2217454122,"Art/2DItems/Effects/Portals/MarbleGargoylePortalEffect.dds",11,[16],0,[20]
4447,4447,2391093262,"Art/2DItems/Effects/Portals/OvergrownGargoylePortalEffect.dds",11,[16],0,[20]
4448,4448,1145000682,"Art/2DItems/Effects/Weapon/ShatteringCrystalWeaponEffect.dds",2,[2],0,"[2,5,37,40,43,46]"
4449,4449,3806132245,"Art/2DItems/Effects/Weapon/ShatteringJadeWeaponEffect.dds",2,[2],0,"[2,5,37,40,43,46]"
4450,4450,2134881622,"Art/2DItems/Effects/Weapon/ShatteringObsidianWeaponEffect.dds",2,[2],0,"[2,5,37,40,43,46]"
4451,4451,3341494590,"Art/2DItems/Effects/Hats/GhostVeilHelmet.dds",6,[4],0,[7]
4452,4452,2914405672,"Art/2DItems/Effects/shoes/GhostVeilBoots.dds",9,[9],0,[12]
4453,4453,827098186,"Art/2DItems/Effects/gloves/GhostVeilGloves.dds",8,[8],0,[11]
4454,4454,3611367546,"Art/2DItems/Effects/BodyArmour/GhostVeilBody.dds",4,[6],0,[9]
4455,4455,2333966156,"Art/2DItems/Effects/Hats/LegionCommanderHelmet.dds",6,[4],0,[7]
4456,4456,3124559986,"Art/2DItems/Effects/shoes/LegionCommanderBoots.dds",9,[9],0,[12]
4457,4457,3977330075,"Art/2DItems/Effects/gloves/LegionCommanderGloves.dds",8,[8],0,[11]
4458,4458,2882486772,"Art/2DItems/Effects/BodyArmour/LegionCommanderBodyArmour.dds",4,[6],0,[9]
4459,4459,587293867,"Art/2DItems/Effects/Wings/LegionCommanderBackAttachment.dds",5,[7],0,[10]
4460,4460,2537876552,"Art/2DItems/Effects/Hats/BoneLegionCommanderHelmet.dds",6,[4],0,[7]
4461,4461,1062655754,"Art/2DItems/Effects/shoes/BoneLegionCommanderBoots.dds",9,[9],0,[12]
4462,4462,3170311350,"Art/2DItems/Effects/gloves/BoneLegionCommanderGloves.dds",8,[8],0,[11]
4463,4463,3286503137,"Art/2DItems/Effects/BodyArmour/BoneLegionCommanderBodyArmour.dds",4,[6],0,[9]
4464,4464,1225899299,"Art/2DItems/Effects/Wings/BoneLegionCommanderBackAttachment.dds",5,[7],0,[10]
4465,4465,4267093023,"Art/2DItems/Rings/SiriusDieRing.dds",28,[22],0,"[31,32]"
4466,4466,1954433376,"Art/2DItems/Rings/FlameThrowerRing.dds",28,[22],0,"[31,32]"
4467,4467,3262317709,"Art/2DItems/Rings/DisguiseRing.dds",28,[22],0,"[31,32]"
4468,4468,4263221907,"Art/2DItems/Effects/Weapon/LethalLacerationsRareFinisherEffect.dds",3,[3],0,"[3,6,38,41,44,47]"
4469,4469,2114591334,"Art/2DItems/Effects/Weapon/DivineJudgementUniqueFinisherEffect.dds",3,[3],0,"[3,6,38,41,44,47]"
4470,4470,2004028850,"Art/2DItems/Effects/Weapon/BloodTornadoRareFinisherEffect.dds",3,[3],0,"[3,6,38,41,44,47]"
4471,4471,2257359859,"Art/2DItems/Effects/Weapon/PlummetingKahuturoaUniqueFinisherEffect.dds",3,[3],0,"[3,6,38,41,44,47]"
4472,4472,1722956177,"Art/2DItems/Effects/Weapon/PummellerKaomUniqueFinisherEffect.dds",3,[3],0,"[3,6,38,41,44,47]"
4473,4473,1424065401,"Art/2DItems/Effects/Weapon/HeartcrusherRareFinisherEffect.dds",3,[3],0,"[3,6,38,41,44,47]"
4474,4474,155291135,"Art/2DItems/Effects/Auras/PurityofIce.dds",17,[27],0,[49]
4475,4475,2273651074,"Art/2DItems/Effects/Auras/PurityofFire.dds",17,[27],0,[49]
4476,4476,2469854782,"Art/2DItems/Effects/Auras/PurityofLightning.dds",17,[27],0,[49]
4477,4477,1619983662,"Art/2DItems/Effects/Auras/PurityofElements.dds",17,[27],0,[49]
4478,4478,504853534,"Art/2DItems/Effects/Weapon/weapon_PaladinEffect.dds",2,[2],0,"[2,5,37,40,43,46]"
4479,4479,2325762287,"Art/2DItems/Effects/Character/GhoulCharacterEffect.dds",16,[12],0,[15]
4480,4480,4186437367,"Art/2DItems/Effects/Character/DemonicGhoulCharacterEffect.dds",16,[12],0,[15]
4481,4481,2149302953,"Art/2DItems/Effects/Character/GhostflameGhoulCharacterEffect.dds",16,[12],0,[15]
4482,4482,2901887325,"Art/2DItems/Effects/Character/StygianGhoulCharacterEffect.dds",16,[12],0,[15]
4483,4483,4016938498,"Art/2DItems/Effects/Wings/PenanceBackAttachment.dds",5,[7],0,[10]
4484,4484,2579569057,"Art/2DItems/Effects/Hats/DivinePaladinHelmet.dds",6,[4],0,[7]
4485,4485,2773121260,"Art/2DItems/Effects/shoes/DivinePaladinBoots.dds",9,[9],0,[12]
4486,4486,4261758439,"Art/2DItems/Effects/gloves/DivinePaladinGloves.dds",8,[8],0,[11]
4487,4487,1454026668,"Art/2DItems/Effects/BodyArmour/DivinePaladinBody.dds",4,[6],0,[9]
4488,4488,3762319341,"Art/2DItems/Effects/Wings/DivinePaladinBackAttachment.dds",5,[7],0,[10]
4489,4489,3895667612,"Art/2DItems/Effects/Character/DivinePaladinTier1.dds",16,[12],0,[15]
4490,4490,1015202892,"Art/2DItems/Effects/Character/DivinePaladinTier2.dds",16,[12],0,[15]
4491,4491,1974531477,"Art/2DItems/Effects/Character/DivinePaladinTier3.dds",16,[12],0,[15]
4492,4492,1059934034,"Art/2DItems/Effects/Hats/AcolytesPennanceHelmet.dds",6,[4],0,[7]
4493,4493,2747253626,"Art/2DItems/Effects/shoes/AcolytesPennanceBoots.dds",9,[9],0,[12]
4494,4494,2649910688,"Art/2DItems/Effects/gloves/AcolytesPennanceGloves.dds",8,[8],0,[11]
4495,4495,1826016468,"Art/2DItems/Effects/BodyArmour/AcolytesPennanceBody.dds",4,[6],0,[9]
4496,4496,1881043888,"Art/2DItems/Effects/Wings/ClericsBellBackAttachment.dds",5,[7],0,[10]
4497,4497,3342574656,"Art/2DItems/Effects/Frames/Penance.dds",12,[14],0,[17]
4498,4498,1730547910,"Art/2DItems/Effects/Frames/AcolytesPenance.dds",12,[14],0,[17]
4499,4499,1320658923,"Art/2DItems/Effects/Frames/ZealotsPenance.dds",12,[14],0,[17]
4500,4500,3019270705,"Art/2DItems/Effects/Frames/Paladin.dds",12,[14],0,[17]
4501,4501,2671499256,"Art/2DItems/Effects/Frames/DivinePaladin.dds",12,[14],0,[17]
4502,4502,1757790096,"Art/2DItems/Effects/Frames/SacredPaladin.dds",12,[14],0,[17]
4503,4503,3915710754,"Art/2DItems/Effects/Wings/CelestialWarlordBackAttachment.dds",5,[7],0,[10]
4504,4504,2672860263,"Art/2DItems/Effects/Wings/CelestialEmperorBackAttachment.dds",5,[7],0,[10]
4505,4505,257915953,"Art/2DItems/Hideout/HideoutPlaceholder.dds",2,[2],0,"[2,5,37,40,43,46]"
4506,4506,2936791360,"Art/2DItems/Effects/Portals/OpalJellyfishPortalEffect.dds",11,[16],0,[20]
4507,4507,2190154518,"Art/2DItems/Effects/Portals/TurquoiseJellyfishPortalEffect.dds",11,[16],0,[20]
4508,4508,4262343427,"Art/2DItems/Effects/Portals/AmberJellyfishPortalEffect.dds",11,[16],0,[20]
4509,4509,1857331948,"Art/2DItems/Effects/Weapon/VerisiumKnightFinisherEffect.dds",3,[3],0,"[3,6,38,41,44,47]"
4510,4510,4009334712,"Art/2DItems/Effects/Weapon/weapon_runebind.dds",2,[2],0,"[2,5,37,40,43,46]"
4511,4511,4260183209,"Art/2DItems/Effects/Portals/ZealotsMadnessPortalEffect.dds",11,[16],0,[20]
4512,4512,2540074270,"Art/2DItems/Effects/Wings/AtzoatlBackAttachment.dds",5,[7],0,[10]
4513,4513,2602309398,"Art/2DItems/Effects/Wings/GoldAtzoatlBackAttachment.dds",5,[7],0,[10]
4514,4514,4085009722,"Art/2DItems/Effects/Wings/RubyAtzoatlBackAttachment.dds",5,[7],0,[10]
4515,4515,2270260346,"Art/2DItems/Effects/Hats/WuzhiqiHelmet.dds",6,[4],0,[7]
4516,4516,3109758991,"Art/2DItems/Effects/shoes/WuzhiqiBoots.dds",9,[9],0,[12]
4517,4517,4277146895,"Art/2DItems/Effects/gloves/WuzhiqiGloves.dds",8,[8],0,[11]
4518,4518,224794575,"Art/2DItems/Effects/BodyArmour/WuzhiqiBodyArmour.dds",4,[6],0,[9]
4519,4519,2068751766,"Art/2DItems/Effects/BodyArmour/WuzhiqiBodyArmour.dds",4,[6],0,[9]
4520,4520,1463807433,"Art/2DItems/Effects/Wings/WuzhiqiWings.dds",5,[7],0,[10]
4521,4521,15837294,"Art/2DItems/Effects/Wings/WuzhiqiBackAttachment.dds",5,[7],0,[10]
4522,4522,4085688784,"Art/2DItems/Effects/Weapon/WuzhiqiWeaponSkin.dds",0,[1],0,"[1,4,36,39,42,45]"
4523,4523,1685230470,"Art/2DItems/Effects/Shields/WuzhiqiShield.dds",0,[1],0,"[1,4,36,39,42,45]"
4524,4524,1501701575,"Art/2DItems/Effects/Portals/WuzhiqiPortal.dds",11,[16],0,[20]
4525,4525,1977729994,"Art/2DItems/Effects/Footprints/WaterGolbinMonkeyFootprints.dds",10,[10],0,[13]
4526,4526,2282179691,"Art/2DItems/Effects/Character/WaterGoblinMonkeyCharacterEffect.dds",16,[12],0,[15]
4527,4527,4019777244,"Art/2DItems/Effects/Weapon/weaponeffect_Wuzhiqi.dds",2,[2],0,"[2,5,37,40,43,46]"
4528,4528,2851532954,"Art/2DItems/Effects/Character/WaterGoblinApparition.dds",15,[11],0,[14]
4529,4529,2094298438,"Art/2DItems/Effects/Frames/WaterGoblinMonkeyPortraitFrame.dds",12,[14],0,[17]
4530,4530,937140523,"Art/2DItems/Currency/TencentWuzhiqiCrystalFragment.dds",19,[],0,[]
4531,4531,3858455818,"Art/2DItems/Flasks/WuzhiqiPolymorphPotion.dds",31,[25],0,[35]
4532,4532,830717334,"Art/2DItems/Effects/Shields/GoldFlutteringScarabShield.dds",0,[1],0,"[1,4,36,39,42,45]"
4533,4533,1812466372,"Art/2DItems/Effects/Shields/IronFlutteringScarabShield.dds",0,[1],0,"[1,4,36,39,42,45]"
4534,4534,3362325363,"Art/2DItems/Effects/Shields/RoyalFlutteringScarabShield.dds",0,[1],0,"[1,4,36,39,42,45]"
4535,4535,1832865866,"Art/2DItems/Effects/PrimalAlchemistMarkSkillEffect.dds",17,[27],0,[49]
4536,4536,4208910555,"Art/2DItems/Effects/PrimalPoacherMarkSkillEffect.dds",17,[27],0,[49]
4537,4537,101173927,"Art/2DItems/Effects/PrimalAssassinMarkSkillEffect.dds",17,[27],0,[49]
4538,4538,2493801063,"Art/2DItems/Effects/PrimalSniperMarkSkillEffect.dds",17,[27],0,[49]
4539,4539,96634689,"Art/2DItems/Effects/PrimalWarlordMarkSkillEffect.dds",17,[27],0,[49]
4540,4540,3359236046,"Art/2DItems/Effects/Wings/LuteBackAttachment.dds",5,[7],0,[10]
4541,4541,1071657455,"Art/2DItems/Effects/Wings/BlackLuteBackAttachment.dds",5,[7],0,[10]
4542,4542,1146424196,"Art/2DItems/Effects/Wings/MetalLuteBackAttachment.dds",5,[7],0,[10]
4543,4543,3749734770,"Art/2DItems/Effects/Hats/CelestialWarlordHelmet.dds",6,[4],0,[7]
4544,4544,1265726512,"Art/2DItems/Effects/shoes/CelestialWarlordBoots.dds",9,[9],0,[12]
4545,4545,2033407349,"Art/2DItems/Effects/gloves/CelestialWarlordGloves.dds",8,[8],0,[11]
4546,4546,2713853800,"Art/2DItems/Effects/BodyArmour/CelestialWarlordBodyArmour.dds",4,[6],0,[9]
4547,4547,3088973411,"Art/2DItems/Effects/Hats/CelestialEmperorHelmet.dds",6,[4],0,[7]
4548,4548,411414895,"Art/2DItems/Effects/shoes/CelestialEmperorBoots.dds",9,[9],0,[12]
4549,4549,561198965,"Art/2DItems/Effects/gloves/CelestialEmperorGloves.dds",8,[8],0,[11]
4550,4550,2588428805,"Art/2DItems/Effects/BodyArmour/CelestialEmperorBodyArmour.dds",4,[6],0,[9]
4551,4551,1894093555,"Art/2DItems/Effects/Hats/VioletClayMageHelmet.dds",6,[4],0,[7]
4552,4552,2386450571,"Art/2DItems/Effects/shoes/VioletClayMageBoots.dds",9,[9],0,[12]
4553,4553,1800279649,"Art/2DItems/Effects/gloves/VioletClayMageGloves.dds",8,[8],0,[11]
4554,4554,3668436310,"Art/2DItems/Effects/BodyArmour/VioletClayMageBodyArmour.dds",4,[6],0,[9]
4555,4555,2915757625,"Art/2DItems/Effects/Hats/ScarletClayMageHelmet.dds",6,[4],0,[7]
4556,4556,172247656,"Art/2DItems/Effects/shoes/ScarletClayMageBoots.dds",9,[9],0,[12]
4557,4557,1419694234,"Art/2DItems/Effects/gloves/ScarletClayMageGloves.dds",8,[8],0,[11]
4558,4558,3975569787,"Art/2DItems/Effects/BodyArmour/ScarletClayMageBodyArmour.dds",4,[6],0,[9]
4559,4559,467403989,"Art/2DItems/Effects/Footprints/BloodTendrilsFootprintsEffect.dds",10,[10],0,[13]
4560,4560,39179741,"Art/2DItems/Effects/Footprints/WebTendrilsFootprintsEffect.dds",10,[10],0,[13]
4561,4561,1116310735,"Art/2DItems/Effects/Footprints/InkTendrilsFootprintsEffect.dds",10,[10],0,[13]
4562,4562,1970212128,"Art/2DItems/Effects/HarpyFlyoverLevelUpEffect.dds",31,[25],0,[35]
4563,4563,4039101832,"Art/2DItems/Effects/Frames/Tencent7YearPortraitFrame.dds",12,[14],0,[17]
4564,4564,2764485126,"Art/2DItems/Effects/Portals/KingsmarchPortalEffect.dds",11,[16],0,[20]
4565,4565,2902815837,"Art/2DItems/Effects/Wings/KalguuranCape.dds",5,[7],0,[10]
4566,4566,1219875930,"Art/2DItems/Effects/Character/RunebindCharacterEffect.dds",16,[12],0,[15]
4567,4567,4231628931,"Art/2DItems/Effects/Hats/RotShamanHelmet.dds",6,[4],0,[7]
4568,4568,3927364401,"Art/2DItems/Effects/shoes/RotShamanBoots.dds",9,[9],0,[12]
4569,4569,2241628444,"Art/2DItems/Effects/gloves/RotShamanGloves.dds",8,[8],0,[11]
4570,4570,314324303,"Art/2DItems/Effects/BodyArmour/RotShamanBody.dds",4,[6],0,[9]
4571,4571,4274877983,"Art/2DItems/Effects/Wings/RotShamanBackAttachment.dds",5,[7],0,[10]
4572,4572,827036140,"Art/2DItems/Effects/Hats/WarlordOfTheKaruiAltHelmet.dds",6,[4],0,[7]
4573,4573,3917910960,"Art/2DItems/Effects/Hats/WarlordOfTheKaruiHelmet.dds",6,[4],0,[7]
4574,4574,2246507950,"Art/2DItems/Effects/shoes/WarlordOfTheKaruiBoots.dds",9,[9],0,[12]
4575,4575,1932313352,"Art/2DItems/Effects/gloves/WarlordOfTheKaruiGloves.dds",8,[8],0,[11]
4576,4576,1525869045,"Art/2DItems/Effects/BodyArmour/WarlordOfTheKaruiBody.dds",4,[6],0,[9]
4577,4577,1123650741,"Art/2DItems/Effects/Weapon/WarlordOfTheKaruiFInisher.dds",3,[3],0,"[3,6,38,41,44,47]"
4578,4578,1795222644,"Art/2DItems/Effects/Hats/LordOfOghamHelmet.dds",6,[4],0,[7]
4579,4579,2459898924,"Art/2DItems/Effects/shoes/LordOfOghamBoots.dds",9,[9],0,[12]
4580,4580,2616361840,"Art/2DItems/Effects/gloves/LordOfOghamGloves.dds",8,[8],0,[11]
4581,4581,1278832388,"Art/2DItems/Effects/BodyArmour/LordOfOghamBodyArmour.dds",4,[6],0,[9]
4582,4582,10715391,"Art/2DItems/Effects/Hats/KingOfTheFaridunHelmet.dds",6,[4],0,[7]
4583,4583,3837935107,"Art/2DItems/Effects/shoes/KingOfTheFaridunBoots.dds",9,[9],0,[12]
4584,4584,2659320244,"Art/2DItems/Effects/gloves/KingOfTheFaridunGloves.dds",8,[8],0,[11]
4585,4585,3341310162,"Art/2DItems/Effects/BodyArmour/KingOfTheFaridunBodyArmour.dds",4,[6],0,[9]
4586,4586,1497868590,"Art/2DItems/Effects/Hats/ThaumaturgeoftheVaalHelmet.dds",6,[4],0,[7]
4587,4587,3442495214,"Art/2DItems/Effects/shoes/ThaumaturgeoftheVaalBoots.dds",9,[9],0,[12]
4588,4588,4196597626,"Art/2DItems/Effects/gloves/ThaumaturgeoftheVaalGloves.dds",8,[8],0,[11]
4589,4589,3154011073,"Art/2DItems/Effects/BodyArmour/ThaumaturgeoftheVaalBodyArmour.dds",4,[6],0,[9]
4590,4590,1745379481,"Art/2DItems/Effects/Hats/LiberatorOfWraeclastHelmetAttachment.dds",7,[5],0,"[8,21]"
4591,4591,2674168344,"Art/2DItems/Effects/Hats/LiberatorOfWraeclastHelmet.dds",6,[4],0,[7]
4592,4592,136685795,"Art/2DItems/Effects/shoes/LiberatorOfWraeclastBoots.dds",9,[9],0,[12]
4593,4593,3345381043,"Art/2DItems/Effects/gloves/LiberatorOfWraeclastGloves.dds",8,[8],0,[11]
4594,4594,2741530729,"Art/2DItems/Effects/BodyArmour/LiberatorOfWraeclastBodyArmour.dds",4,[6],0,[9]
4595,4595,269381907,"Art/2DItems/Effects/Wings/LiberatorOfWraeclastBackAttachment.dds",5,[7],0,[10]
4596,4596,1531807705,"Art/2DItems/Effects/Wings/ThaumaturgeoftheVaalBackAttachment.dds",5,[7],0,[10]
4597,4597,1010567182,"Art/2DItems/Effects/Wings/WarlordOfTheKaruiBackAttachment.dds",5,[7],0,[10]
4598,4598,3625735456,"Art/2DItems/Effects/Wings/LordOfOghamBackAttachment.dds",5,[7],0,[10]
4599,4599,765125838,"Art/2DItems/Effects/Weapon/SoulcoreWeaponEffect.dds",2,[2],0,"[2,5,37,40,43,46]"
4600,4600,2153816047,"Art/2DItems/Effects/DeshretsBlessingLevelUpEffect.dds",31,[25],0,[35]
4601,4601,3623752889,"Art/2DItems/Effects/Portals/RustKingsPortal.dds",11,[16],0,[20]
4602,4602,683441288,"Art/2DItems/Effects/Portals/TwilightWindowPortal.dds",11,[16],0,[20]
4603,4603,3354798981,"Art/2DItems/Effects/Weapon/CountsZweihander.dds",0,[1],0,"[1,4,36,39,42,45]"
4604,4604,1635425180,"Art/2DItems/Effects/Weapon/TyrannysEndSpearSkin.dds",0,[1],0,"[1,4,36,39,42,45]"
4605,4605,1233966673,"Art/2DItems/Effects/Weapon/FaridunsGloryBowSkin.dds",0,[1],0,"[1,4,36,39,42,45]"
4606,4606,7753363,"Art/2DItems/Effects/Weapon/WandOfTheThaumaturge.dds",0,[1],0,"[1,4,36,39,42,45]"
4607,4607,362866738,"Art/2DItems/Effects/Weapon/RoyalSacrificialDagger.dds",0,[1],0,"[1,4,36,39,42,45]"
4608,4608,3113235864,"Art/2DItems/Effects/Weapon/AkoyasFellingAxeSkin.dds",0,[1],0,"[1,4,36,39,42,45]"
4609,4609,3115142516,"Art/2DItems/Effects/Weapon/TukohamasCrusherMaceSkin.dds",0,[1],0,"[1,4,36,39,42,45]"
4610,4610,2155150833,"Art/2DItems/Effects/Shields/DoryanisShieldFocus.dds",0,[1],0,"[1,4,36,39,42,45]"
4611,4611,511574172,"Art/2DItems/Effects/Weapon/LumeriusScepter.dds",0,[1],0,"[1,4,36,39,42,45]"
4612,4612,3936616141,"Art/2DItems/Effects/Weapon/LumeriusCrossbow.dds",0,[1],0,"[1,4,36,39,42,45]"
4613,4613,2939702654,"Art/2DItems/Effects/Weapon/LumeriusFlail.dds",0,[1],0,"[1,4,36,39,42,45]"
4614,4614,2424120131,"Art/2DItems/Effects/Shields/LumeriusSHield.dds",0,[1],0,"[1,4,36,39,42,45]"
4615,4615,3487677751,"Art/2DItems/Effects/Wings/KingOfTheFaridunBackAttachment.dds",5,[7],0,[10]
4616,4616,2761287008,"Art/2DItems/Effects/Frames/LordOfOgham.dds",12,[14],0,[17]
4617,4617,244690543,"Art/2DItems/Effects/Frames/KingOfTheFaridun.dds",12,[14],0,[17]
4618,4618,4079937642,"Art/2DItems/Effects/Frames/ThaumaturgeOfTheVaal.dds",12,[14],0,[17]
4619,4619,3418746654,"Art/2DItems/Effects/Frames/WarlordOfTheKarui.dds",12,[14],0,[17]
4620,4620,458837630,"Art/2DItems/Effects/Frames/LiberatorOfWraeclast.dds",12,[14],0,[17]
4621,4621,1815188679,"Art/2DItems/Effects/Wings/GigaHandsBackAttachment.dds",5,[7],0,[10]
4622,4622,3740944047,"Art/2DItems/Effects/Portals/TemporalLordsPortalEffect.dds",11,[16],0,[20]
4623,4623,497897830,"Art/2DItems/Flasks/Utilities/UtilityShock.dds",26,[21],1,"[26,27,28,29,30]"
4624,4624,3625101350,"Art/2DItems/Effects/Hats/HaloOfTheRighteousHelmetAttachment.dds",7,[5],0,"[8,21]"
4625,4625,3882482838,"Art/2DItems/Effects/Hats/ZodiacDragonDuelistHelmet.dds",6,[4],0,[7]
4626,4626,1250867344,"Art/2DItems/Effects/shoes/ZodiacDragonDuelistBoots.dds",9,[9],0,[12]
4627,4627,265422563,"Art/2DItems/Effects/gloves/ZodiacDragonDuelistGloves.dds",8,[8],0,[11]
4628,4628,2009208026,"Art/2DItems/Effects/BodyArmour/ZodiacDragonDuelistBodyArmour.dds",4,[6],0,[9]
4629,4629,3037264069,"Art/2DItems/Effects/Hats/ZodiacDragonMarauderHelmet.dds",6,[4],0,[7]
4630,4630,2669180521,"Art/2DItems/Effects/shoes/ZodiacDragonMarauderBoots.dds",9,[9],0,[12]
4631,4631,1288059490,"Art/2DItems/Effects/gloves/ZodiacDragonMarauderGloves.dds",8,[8],0,[11]
4632,4632,239681072,"Art/2DItems/Effects/BodyArmour/ZodiacDragonMarauderBodyArmour.dds",4,[6],0,[9]
4633,4633,37007267,"Art/2DItems/Effects/Hats/ZodiacDragonTemplarHelmet.dds",6,[4],0,[7]
4634,4634,142502760,"Art/2DItems/Effects/shoes/ZodiacDragonTemplarBoots.dds",9,[9],0,[12]
4635,4635,2752108969,"Art/2DItems/Effects/gloves/ZodiacDragonTemplarGloves.dds",8,[8],0,[11]
4636,4636,1390520470,"Art/2DItems/Effects/BodyArmour/ZodiacDragonTemplarBodyArmour.dds",4,[6],0,[9]
4637,4637,2948601712,"Art/2DItems/Effects/Hats/ZodiacDragonWitchHelmet.dds",6,[4],0,[7]
4638,4638,2681252872,"Art/2DItems/Effects/shoes/ZodiacDragonWitchBoots.dds",9,[9],0,[12]
4639,4639,1539091153,"Art/2DItems/Effects/gloves/ZodiacDragonWitchGloves.dds",8,[8],0,[11]
4640,4640,3891233002,"Art/2DItems/Effects/BodyArmour/ZodiacDragonWitchBodyArmour.dds",4,[6],0,[9]
4641,4641,2918778733,"Art/2DItems/Effects/Hats/ZodiacDragonScionHelmet.dds",6,[4],0,[7]
4642,4642,1291531388,"Art/2DItems/Effects/shoes/ZodiacDragonScionBoots.dds",9,[9],0,[12]
4643,4643,2076972667,"Art/2DItems/Effects/gloves/ZodiacDragonScionGloves.dds",8,[8],0,[11]
4644,4644,470722156,"Art/2DItems/Effects/BodyArmour/ZodiacDragonScionBodyArmour.dds",4,[6],0,[9]
4645,4645,1333230345,"Art/2DItems/Effects/Hats/ZodiacDragonShadowHelmet.dds",6,[4],0,[7]
4646,4646,4251125495,"Art/2DItems/Effects/shoes/ZodiacDragonShadowBoots.dds",9,[9],0,[12]
4647,4647,1956285631,"Art/2DItems/Effects/gloves/ZodiacDragonShadowGloves.dds",8,[8],0,[11]
4648,4648,1814387386,"Art/2DItems/Effects/BodyArmour/ZodiacDragonShadowBodyArmour.dds",4,[6],0,[9]
4649,4649,2812342332,"Art/2DItems/Effects/Hats/ZodiacDragonRangerHelmet.dds",6,[4],0,[7]
4650,4650,1097308921,"Art/2DItems/Effects/shoes/ZodiacDragonRangerBoots.dds",9,[9],0,[12]
4651,4651,2020145925,"Art/2DItems/Effects/gloves/ZodiacDragonRangerGloves.dds",8,[8],0,[11]
4652,4652,3238660047,"Art/2DItems/Effects/BodyArmour/ZodiacDragonRangerBodyArmour.dds",4,[6],0,[9]
4653,4665,1930949266,"Art/2DItems/Effects/Footprints/ZodiacDragonFootprints.dds",10,[10],0,[13]
4654,4666,2182189330,"Art/2DItems/Effects/Character/ZodiacDragonCharacterEffect.dds",16,[12],0,[15]
4655,4667,186935454,"Art/2DItems/Effects/Character/ZodiacDragonApparitionEffect.dds",15,[11],0,[14]
4656,4668,1337787502,"Art/2DItems/Effects/Weapon/weapon_zodiacweaponeffect.dds",2,[2],0,"[2,5,37,40,43,46]"
4657,4669,2120250568,"Art/2DItems/Flasks/ZodiacSetFlask.dds",26,[21],1,"[26,27,28,29,30]"
4658,4670,19847289,"Art/2DItems/Effects/Wings/ZodiacDragonBackAttachment.dds",5,[7],0,[10]
4659,4671,1868558020,"Art/2DItems/Effects/Weapon/ZodiacWeaponSkin.dds",0,[1],0,"[1,4,36,39,42,45]"
4660,4672,3305068724,"Art/2DItems/Effects/Shields/ZodiacDragonShield.dds",0,[1],0,"[1,4,36,39,42,45]"
4661,4673,2514188663,"Art/2DItems/Effects/ZodiacDragonChargeEffect.dds",30,[24],0,[34]
4662,4674,3530995536,"Art/2DItems/Effects/Portals/ZodiacDragonPortalEffect.dds",11,[16],0,[20]
4663,4675,1025842059,"Art/2DItems/Effects/Weapon/ZodiacDragonRareFinisherEffect.dds",3,[3],0,"[3,6,38,41,44,47]"
