"rownum","Id","MonsterPacksKey","Flag","Weight","MonsterVarietiesKey","string_45"
3787,"Monster3791",1938,1,60,537,""
3788,"Monster3792",1938,1,40,505,""
3789,"Monster3793",1939,1,25,4433,""
3790,"Monster3794",1939,1,50,4440,""
3791,"Monster3795",1939,1,25,4446,""
3792,"Monster3796",2494,"",2,8682,""
3793,"Monster3797",2494,"",2,8685,""
3794,"Monster3798",2494,"",2,8687,""
3795,"Monster3799",2494,"",2,8689,""
3796,"Monster3800",2495,"",2,8685,""
3797,"Monster3801",2495,"",2,8687,""
3798,"Monster3802",2495,"",2,8691,""
3799,"Monster3803",2521,"",2,8728,""
3800,"Monster3804",2496,"",3,8685,""
3801,"Monster3805",2496,"",3,8687,""
3802,"Monster3806",2496,"",1,8691,""
3803,"Monster3807",2496,"",1,8693,""
3804,"Monster3808",2497,"",3,8682,""
3805,"Monster3809",2497,"",3,8689,""
3806,"Monster3810",2497,"",1,8691,""
3807,"Monster3811",2497,"",1,8693,""
3808,"Monster3812",2498,"",4,8682,""
3809,"Monster3813",2498,"",2,8691,""
3810,"Monster3814",2498,"",1,8697,""
3811,"Monster3815",2499,"",4,8685,""
3812,"Monster3816",2499,"",2,8691,""
3813,"Monster3817",2499,"",1,8695,""
3814,"Monster3818",2500,"",4,8687,""
3815,"Monster3819",2500,"",2,8689,""
3816,"Monster3820",2500,"",1,8699,""
3817,"Monster3821",2501,"",4,8689,""
3818,"Monster3822",2502,"",4,8682,""
3819,"Monster3823",2503,"",2,8693,""
3820,"Monster3824",2504,"",2,8691,""
3821,"Monster3825",2505,"",2,8756,""
3822,"Monster3826",2505,"",2,8760,""
3823,"Monster3827",2505,"",3,8764,""
3824,"Monster3828",2506,"",2,8758,""
3825,"Monster3829",2506,"",4,8762,""
3826,"Monster3830",2506,"",1,8768,""
3827,"Monster3831",2507,"",3,8758,""
3828,"Monster3832",2507,"",1,8768,""
3829,"Monster3833",2507,"",2,8766,""
3830,"Monster3834",2508,"",1,8778,""
3831,"Monster3835",2508,"",3,8760,""
3832,"Monster3836",2508,"",2,8766,""
3833,"Monster3837",2509,"",1,8782,""
3834,"Monster3838",2509,"",2,8756,""
3835,"Monster3839",2509,"",2,8764,""
3836,"Monster3840",2510,"",1,8784,""
3837,"Monster3841",2510,"",4,8762,""
3838,"Monster3842",2510,"",1,8768,""
3839,"Monster3843",2511,"",1,8780,""
3840,"Monster3844",2511,"",2,8758,""
3841,"Monster3845",2511,"",2,8760,""
3842,"Monster3846",2511,"",2,8762,""
3843,"Monster3847",2512,"",2,8756,""
3844,"Monster3848",2512,"",2,8764,""
3845,"Monster3849",2513,"",4,8762,""
3846,"Monster3850",2514,"",1,8782,""
3847,"Monster3851",2514,"",1,8784,""
3848,"Monster3852",2515,"",2,8778,""
3849,"Monster3853",2516,"",7,8804,""
3850,"Monster3854",2517,"",2,8806,""
3851,"Monster3855",2518,"",1,8831,""
3852,"Monster3856",2519,"",1,8833,""
3853,"Monster3857",2520,"",1,8832,""
3854,"Monster3858",2522,"",2,8720,""
3855,"Monster3859",2522,"",2,8723,""
3856,"Monster3860",2522,"",2,8725,""
3857,"Monster3861",2523,"",2,8716,""
3858,"Monster3862",2523,"",1,8718,""
3859,"Monster3863",2523,"",1,8725,""
3860,"Monster3864",2524,"",2,8753,""
3861,"Monster3865",2525,"",2,8728,""
3862,"Monster3866",2526,"",1,8777,""
3863,"Monster3867",2526,"",1,8776,""
3864,"Monster3868",2526,1,50,8771,""
3865,"Monster3869",2526,1,50,8770,""
3866,"Monster3870",2527,1,30,8775,""
3867,"Monster3871",2527,1,30,8772,""
3868,"Monster3872",2527,1,40,8773,""
3869,"Monster3873",2527,"",1,8789,""
3870,"Monster3874",2528,1,10,5727,""
3871,"Monster3875",2528,1,10,5728,""
3872,"Monster3876",2528,1,10,5729,""
3873,"Monster3877",2528,1,10,5730,""
3874,"Monster3878",2528,1,10,5731,""
3875,"Monster3879",2528,1,10,5732,""
3876,"Monster3880",2528,1,10,5733,""
3877,"Monster3881",2528,1,10,5734,""
3878,"Monster3882",2528,1,10,5735,""
3879,"Monster3883",2528,1,10,5736,""
3880,"Monster3884",2528,1,10,5737,""
3881,"Monster3885",2528,1,10,5740,""
3882,"Monster3886",2528,1,10,5743,""
3883,"Monster3887",2528,1,10,5746,""
3884,"Monster3888",2528,1,10,5749,""
3885,"Monster3889",2528,1,10,5752,""
3886,"Monster3890",2528,1,10,5755,""
3887,"Monster3891",2528,1,10,5758,""
3888,"Monster3892",2528,1,10,5761,""
3889,"Monster3893",2529,"",6,7176,""
3890,"Monster3894",2058,"",1,4417,""
3891,"Monster3895",2058,1,50,6921,""
3892,"Monster3896",2058,1,50,6923,""
3893,"Monster3897",2530,1,33,1167,""
3894,"Monster3898",2530,1,33,1168,""
3895,"Monster3899",2530,1,34,1169,""
3896,"Monster3900",2531,1,100,466,""
3897,"Monster3901",2532,1,20,703,""
3898,"Monster3902",2532,1,20,704,""
3899,"Monster3903",2532,1,20,705,""
3900,"Monster3904",2532,1,20,706,""
3901,"Monster3905",2532,1,20,566,""
3902,"Monster3906",2533,1,33,1263,""
3903,"Monster3907",2533,1,33,1264,""
3904,"Monster3908",2533,1,34,1265,""
3905,"Monster3909",2534,1,100,682,""
3906,"Monster3910",2535,1,100,663,""
3907,"Monster3911",2536,1,100,636,""
3908,"Monster3912",2537,1,100,128,""
3909,"Monster3913",2538,1,50,1999,""
3910,"Monster3914",2538,1,50,2070,""
3911,"Monster3915",2539,1,20,779,""
3912,"Monster3916",2539,1,15,703,""
3913,"Monster3917",2539,1,15,704,""
3914,"Monster3918",2539,1,15,705,""
3915,"Monster3919",2539,1,10,706,""
3916,"Monster3920",2539,1,25,566,""
3917,"Monster3921",2540,1,75,3964,""
3918,"Monster3922",2540,1,25,4079,""
3919,"Monster3923",2541,1,50,4111,""
3920,"Monster3924",2541,1,50,4101,""
3921,"Monster3925",2542,1,50,603,""
3922,"Monster3926",2542,1,50,604,""
3923,"Monster3927",2543,1,25,6001,""
3924,"Monster3928",2543,1,75,645,""
3925,"Monster3929",2544,1,25,6120,""
3926,"Monster3930",2544,1,75,645,""
3927,"Monster3931",2545,1,100,9150,""
3928,"Monster3932",2546,1,34,9123,""
3929,"Monster3933",2546,1,33,9126,""
3930,"Monster3934",2546,1,33,9130,""
3931,"Monster3935",2547,1,66,9123,""
3932,"Monster3936",2547,1,34,9130,""
3933,"Monster3937",2548,1,50,9133,""
3934,"Monster3938",2548,1,7,9137,""
3935,"Monster3939",2548,1,21,9138,""
3936,"Monster3940",2548,1,22,9142,""
3937,"Monster3941",2549,1,50,9133,""
3938,"Monster3942",2549,1,50,9142,""
3939,"Monster3943",2550,1,50,9133,""
3940,"Monster3944",2550,1,5,9137,""
3941,"Monster3945",2550,1,45,9142,""
3942,"Monster3946",2551,1,30,9130,""
3943,"Monster3947",2551,1,10,9137,""
3944,"Monster3948",2551,1,25,9138,""
3945,"Monster3949",2551,1,35,9150,""
3946,"Monster3950",2552,1,50,9144,""
3947,"Monster3951",2552,1,50,9147,""
3948,"Monster3952",2553,1,100,9166,""
3949,"Monster3953",2554,1,100,9170,""
3950,"Monster3954",2555,1,100,9152,""
3951,"Monster3955",2556,1,100,9175,""
3952,"Monster3956",2557,1,100,9162,""
3953,"Monster3957",2558,1,100,9178,""
3954,"Monster3958",2559,1,100,9156,""
3955,"Monster3959",2560,1,100,9159,""
3956,"Monster3960",2561,1,40,167,""
3957,"Monster3961",2561,1,20,169,""
3958,"Monster3962",2561,1,10,177,""
3959,"Monster3963",2561,1,20,192,""
3960,"Monster3964",2561,1,10,5909,""
3961,"Monster3965",2562,1,100,9214,""
3962,"Monster3966",2563,1,60,9150,""
3963,"Monster3967",2563,1,20,9144,""
3964,"Monster3968",2563,1,20,9147,""
3965,"Monster3969",2564,1,34,9123,""
3966,"Monster3970",2564,1,33,9126,""
3967,"Monster3971",2564,1,33,9130,""
3968,"Monster3972",2565,1,50,9133,""
3969,"Monster3973",2565,1,7,9137,""
3970,"Monster3974",2565,1,21,9138,""
3971,"Monster3975",2565,1,22,9142,""
3972,"Monster3976",2566,1,30,9130,""
3973,"Monster3977",2566,1,5,9137,""
3974,"Monster3978",2566,1,30,9138,""
3975,"Monster3979",2566,1,35,9150,""
3976,"Monster3980",2567,1,20,9144,""
3977,"Monster3981",2567,1,80,9147,""
3978,"Monster3982",2568,1,100,9150,""
3979,"Monster3983",2569,1,40,9123,""
3980,"Monster3984",2569,1,40,9126,""
3981,"Monster3985",2569,1,20,9130,""
3982,"Monster3986",2570,1,50,9133,""
3983,"Monster3987",2570,1,7,9137,""
3984,"Monster3988",2570,1,17,9138,""
3985,"Monster3989",2570,1,26,9142,""
3986,"Monster3990",2571,1,50,9133,""
3987,"Monster3991",2571,1,7,9137,""
3988,"Monster3992",2571,1,17,9138,""
3989,"Monster3993",2571,1,26,9142,""
3990,"Monster3994",2572,1,40,9123,""
3991,"Monster3995",2572,1,40,9126,""
3992,"Monster3996",2572,1,20,9130,""
3993,"Monster3997",2573,1,100,9150,""
3994,"Monster3998",2574,1,20,9144,""
3995,"Monster3999",2574,1,80,9147,""
3996,"5890",3082,1,25,9167,""
3997,"5889",3082,1,25,9163,""
3998,"5884",3082,1,25,9153,""
3999,"5895",3082,1,25,9157,""
4000,"Monster4000",3006,1,100,9145,""
4001,"Monster4001",3007,1,75,9134,""
4002,"Monster4002",3007,1,25,9139,""
4003,"Monster4003",3008,1,75,9134,""
4004,"Monster4004",3008,1,25,9139,""
4005,"Monster4005",3009,1,50,9124,""
4006,"Monster4006",3009,1,50,9127,""
4007,"Monster4007",3010,1,100,9131,""
4008,"Monster4008",3011,1,50,9124,""
4009,"Monster4009",3011,1,50,9127,""
4010,"Monster4010",3012,1,100,9148,""
4011,"Monster4011",3013,1,100,9145,""
4012,"Monster4012",2575,1,35,9238,""
4013,"Monster4013",2575,1,65,9241,""
4014,"Monster4014",2576,1,50,9241,""
4015,"Monster4015",2576,1,50,9244,""
4016,"Monster4016",2577,1,35,9238,""
4017,"Monster4017",2577,1,65,9244,""
4018,"Monster4018",2578,1,35,9238,""
4019,"Monster4019",2578,1,65,9241,""
4020,"Monster4020",2580,1,35,9238,""
4021,"Monster4021",2580,1,65,9241,""
4022,"Monster4022",2579,1,50,9241,""
4023,"Monster4023",2579,1,50,9244,""
4024,"Monster4024",2581,1,50,9241,""
4025,"Monster4025",2581,1,50,9244,""
4026,"Monster4026",2582,1,50,9256,""
4027,"Monster4027",2582,1,50,9259,""
4028,"Monster4028",2583,1,50,9259,""
4029,"Monster4029",2583,1,50,9262,""
4030,"Monster4030",2584,1,50,9262,""
4031,"Monster4031",2584,1,50,9265,""
4032,"Monster4032",2585,1,50,9256,""
4033,"Monster4033",2585,1,50,9262,""
4034,"Monster4034",2587,1,50,9256,""
4035,"Monster4035",2587,1,50,9262,""
4036,"Monster4036",2586,1,50,9259,""
4037,"Monster4037",2586,1,50,9265,""
4038,"Monster4038",2588,1,50,9259,""
4039,"Monster4039",2588,1,50,9265,""
4040,"Monster4040",2589,1,50,9275,""
4041,"Monster4041",2589,1,50,9278,""
4042,"Monster4042",2590,1,50,9278,""
4043,"Monster4043",2590,1,50,9280,""
4044,"Monster4044",2591,1,50,9275,""
4045,"Monster4045",2591,1,50,9280,""
4046,"Monster4046",2592,1,50,9275,""
4047,"Monster4047",2592,1,50,9278,""
4048,"Monster4048",2594,1,50,9275,""
4049,"Monster4049",2594,1,50,9278,""
4050,"Monster4050",2593,1,50,9278,""
4051,"Monster4051",2593,1,50,9280,""
4052,"Monster4052",2595,1,50,9278,""
4053,"Monster4053",2595,1,50,9280,""
4054,"Monster4054",2596,1,50,9241,""
4055,"Monster4055",2596,1,50,9244,""
4056,"Monster4056",2599,1,35,9238,""
4057,"Monster4057",2599,1,65,9244,""
4058,"Monster4058",2602,1,50,9256,""
4059,"Monster4059",2602,1,50,9262,""
4060,"Monster4060",2605,1,50,9259,""
4061,"Monster4061",2605,1,50,9265,""
4062,"Monster4062",2608,1,50,9275,""
4063,"Monster4063",2608,1,50,9278,""
4064,"Monster4064",2611,1,50,9278,""
4065,"Monster4065",2611,1,50,9280,""
4066,"Monster4066",2597,1,50,9241,""
4067,"Monster4067",2597,1,50,9244,""
4068,"Monster4068",2600,1,35,9238,""
4069,"Monster4069",2600,1,65,9244,""
4070,"Monster4070",2603,1,50,9256,""
4071,"Monster4071",2603,1,50,9262,""
4072,"Monster4072",2606,1,50,9259,""
4073,"Monster4073",2606,1,50,9265,""
4074,"Monster4074",2609,1,50,9275,""
4075,"Monster4075",2609,1,50,9278,""
4076,"Monster4076",2612,1,50,9278,""
4077,"Monster4077",2612,1,50,9280,""
4078,"Monster4078",2598,1,50,9241,""
4079,"Monster4079",2598,1,50,9244,""
4080,"Monster4080",2601,1,35,9238,""
4081,"Monster4081",2601,1,65,9244,""
4082,"Monster4082",2604,1,50,9256,""
4083,"Monster4083",2604,1,50,9262,""
4084,"Monster4084",2607,1,50,9259,""
4085,"Monster4085",2607,1,50,9265,""
4086,"Monster4086",2610,1,50,9275,""
4087,"Monster4087",2610,1,50,9278,""
4088,"Monster4088",2613,1,50,9278,""
4089,"Monster4089",2613,1,50,9280,""
4090,"Monster4090",2614,"",7,6942,""
4091,"Monster4091",2615,"",7,6942,""
4092,"Monster4092",2616,"",7,6975,""
4093,"Monster4093",2617,"",7,6975,""
4094,"Monster4094",2618,1,33,9297,""
4095,"Monster4095",2618,1,33,9298,""
4096,"Monster4096",2618,1,33,9299,""
4097,"Monster4097",2619,1,100,9300,""
4098,"Monster4098",2620,1,50,9313,""
4099,"Monster4099",2620,1,50,9314,""
4100,"Monster4100",2621,1,100,9315,""
4101,"Monster4101",2622,1,70,9307,""
4102,"Monster4102",2622,1,30,9308,""
4103,"Monster4103",2623,1,33,1162,""
4104,"Monster4104",2623,1,33,1164,""
4105,"Monster4105",2623,1,33,1166,""
4106,"Monster4106",2624,1,30,9303,""
4107,"Monster4107",2624,1,70,9302,""
4108,"Monster4108",2625,1,30,9303,""
4109,"Monster4109",2625,1,70,9302,""
4110,"Monster4110",2626,1,33,1162,""
4111,"Monster4111",2626,1,33,1164,""
4112,"Monster4112",2626,1,33,1166,""
4113,"Monster4113",2627,1,50,9309,""
4114,"Monster4114",2627,1,50,9310,""
4115,"Monster4115",2628,1,10,1199,""
4116,"Monster4116",2628,1,10,1202,""
4117,"Monster4117",2628,1,10,1205,""
4118,"Monster4118",2628,1,10,1193,""
4119,"Monster4119",2628,1,10,1195,""
4120,"Monster4120",2628,1,10,1197,""
4121,"Monster4121",2629,1,80,9307,""
4122,"Monster4122",2629,1,20,9308,""
4123,"Monster4123",2630,1,50,9309,""
4124,"Monster4124",2630,1,50,9310,""
4125,"Monster4125",2631,1,100,465,""
4126,"Monster4126",2632,1,33,1193,""
4127,"Monster4127",2632,1,33,1195,""
4128,"Monster4128",2632,1,33,1197,""
4129,"Monster4129",2633,1,50,684,""
4130,"Monster4130",2633,1,50,555,""
4131,"Monster4131",2634,1,33,1193,""
4132,"Monster4132",2634,1,33,1195,""
4133,"Monster4133",2634,1,33,1197,""
4134,"Monster4134",2635,1,100,684,""
4135,"Monster4135",2636,1,50,9309,""
4136,"Monster4136",2636,1,50,9310,""
4137,"Monster4137",2637,1,50,9309,""
4138,"Monster4138",2637,1,50,9310,""
4139,"Monster4139",2638,1,33,1193,""
4140,"Monster4140",2638,1,33,1195,""
4141,"Monster4141",2638,1,33,1197,""
4142,"Monster4142",2639,1,100,684,""
4143,"Monster4143",2640,1,50,696,""
4144,"Monster4144",2640,1,50,555,""
4145,"Monster4145",2641,1,70,9302,""
4146,"Monster4146",2641,1,30,9303,""
4147,"Monster4147",2642,1,100,569,""
4148,"Monster4148",2643,1,60,5514,""
4149,"Monster4149",2643,1,40,5518,""
4150,"Monster4150",2644,1,45,693,""
4151,"Monster4151",2644,1,10,424,""
4152,"Monster4152",2644,1,45,578,""
4153,"Monster4153",2645,1,33,1267,""
4154,"Monster4154",2645,1,33,1269,""
4155,"Monster4155",2645,1,33,1271,""
4156,"Monster4156",2646,1,45,693,""
4157,"Monster4157",2646,1,10,433,""
4158,"Monster4158",2646,1,45,586,""
4159,"Monster4159",2647,1,50,620,""
4160,"Monster4160",2647,1,50,666,""
4161,"Monster4161",2648,1,33,1267,""
4162,"Monster4162",2648,1,33,1269,""
4163,"Monster4163",2648,1,33,1271,""
4164,"Monster4164",2649,1,80,9307,""
4165,"Monster4165",2649,1,20,9308,""
4166,"Monster4166",2650,1,100,1276,""
4167,"Monster4167",2651,1,10,175,""
4168,"Monster4168",2651,1,45,165,""
4169,"Monster4169",2651,1,45,190,""
4170,"Monster4170",2652,1,50,9309,""
4171,"Monster4171",2652,1,50,9310,""
4172,"Monster4172",2653,1,50,186,""
4173,"Monster4173",2653,1,50,179,""
4174,"Monster4174",2654,1,50,9309,""
4175,"Monster4175",2654,1,50,9310,""
4176,"Monster4176",2655,1,100,1276,""
4177,"Monster4177",2656,1,50,183,""
4178,"Monster4178",2656,1,50,186,""
4179,"Monster4179",2657,1,20,886,""
4180,"Monster4180",2657,1,16,888,""
4181,"Monster4181",2657,1,16,890,""
4182,"Monster4182",2657,1,16,892,""
4183,"Monster4183",2657,1,16,894,""
4184,"Monster4184",2657,1,16,896,""
4185,"Monster4185",2658,1,100,183,""
4186,"Monster4186",2659,1,40,687,""
4187,"Monster4187",2659,1,15,656,""
4188,"Monster4188",2659,1,15,627,""
4189,"Monster4189",2659,1,15,631,""
4190,"Monster4190",2659,1,15,674,""
4191,"Monster4191",2660,1,33,656,""
4192,"Monster4192",2660,1,16,627,""
4193,"Monster4193",2660,1,16,631,""
4194,"Monster4194",2660,1,33,674,""
4195,"Monster4195",2662,1,33,1252,""
4196,"Monster4196",2662,1,33,1254,""
4197,"Monster4197",2662,1,33,1256,""
4198,"Monster4198",2661,"",1,424,""
4199,"Monster4199",2661,1,100,580,""
4200,"Monster4200",2663,1,33,823,""
4201,"Monster4201",2663,"",1,435,""
4202,"Monster4202",2663,1,33,681,""
4203,"Monster4203",2663,1,33,666,""
4204,"Monster4204",2664,1,33,867,""
4205,"Monster4205",2664,1,33,841,""
4206,"Monster4206",2664,1,33,837,""
4207,"Monster4207",2665,1,100,190,""
4208,"Monster4208",2666,1,50,650,""
4209,"Monster4209",2666,1,50,802,""
4210,"Monster4210",2666,"",1,1641,""
4211,"Monster4211",2667,1,50,670,""
4212,"Monster4212",2667,1,50,834,""
4213,"Monster4213",2667,"",1,439,""
4214,"Monster4214",2668,1,50,684,""
4215,"Monster4215",2668,1,50,555,""
4216,"Monster4216",2669,1,33,1228,""
4217,"Monster4217",2669,1,33,1231,""
4218,"Monster4218",2669,1,33,1234,""
4219,"Monster4219",2670,1,50,3937,""
4220,"Monster4220",2670,1,50,3939,""
4221,"Monster4221",2671,1,20,2140,""
4222,"Monster4222",2671,1,40,2136,""
4223,"Monster4223",2671,1,40,2138,""
4224,"Monster4224",2672,1,40,2147,""
4225,"Monster4225",2672,1,60,2149,""
4226,"Monster4226",2673,1,100,1931,""
4227,"Monster4227",2674,1,50,1475,""
4228,"Monster4228",2674,1,50,1495,""
4229,"Monster4229",2675,1,33,1443,""
4230,"Monster4230",2675,1,33,1461,""
4231,"Monster4231",2675,1,33,1465,""
4232,"Monster4232",2676,1,100,1632,""
4233,"Monster4233",2677,1,50,2117,""
4234,"Monster4234",2677,1,50,1649,""
4235,"Monster4235",2678,1,100,465,""
4236,"Monster4236",2679,"",1,1639,""
4237,"Monster4237",2679,1,40,1684,""
4238,"Monster4238",2679,1,60,799,""
4239,"Monster4239",2680,"",1,1645,""
4240,"Monster4240",2680,1,20,629,""
4241,"Monster4241",2680,1,20,631,""
4242,"Monster4242",2680,1,60,1688,""
4243,"Monster4243",2681,1,60,684,""
4244,"Monster4244",2681,1,20,1677,""
4245,"Monster4245",2681,1,20,676,""
4246,"Monster4246",2682,"",1,778,""
4247,"Monster4247",2682,1,100,1674,""
4248,"Monster4248",2683,1,33,2049,""
4249,"Monster4249",2683,1,33,2014,""
4250,"Monster4250",2683,1,34,2001,""
4251,"Monster4251",2684,1,50,2131,""
4252,"Monster4252",2684,1,50,2129,""
4253,"Monster4253",2685,1,50,9311,""
4254,"Monster4254",2685,1,50,9312,""
4255,"Monster4255",2686,1,100,4022,""
4256,"Monster4256",2687,1,100,5428,""
4257,"Monster4257",2688,1,60,2140,""
4258,"Monster4258",2688,1,40,2136,""
4259,"Monster4259",2689,1,20,3996,""
4260,"Monster4260",2689,1,40,3982,""
4261,"Monster4261",2689,1,40,3963,""
4262,"Monster4262",2690,1,20,4000,""
4263,"Monster4263",2690,1,40,3982,""
4264,"Monster4264",2690,1,40,3963,""
4265,"Monster4265",2690,"",1,4058,""
4266,"Monster4266",2691,1,40,4094,""
4267,"Monster4267",2691,1,40,4108,""
4268,"Monster4268",2691,1,20,4113,""
4269,"Monster4269",2691,"",1,4132,""
4270,"Monster4270",2692,1,40,4094,""
4271,"Monster4271",2692,1,40,4108,""
4272,"Monster4272",2692,1,20,4113,""
4273,"Monster4273",2692,"",1,4123,""
4274,"Monster4274",2693,1,40,4096,""
4275,"Monster4275",2693,1,20,4117,""
4276,"Monster4276",2693,1,40,4110,""
4277,"Monster4277",2693,"",1,4136,""
4278,"Monster4278",2694,1,50,4394,""
4279,"Monster4279",2694,1,50,4389,""
4280,"Monster4280",2695,1,100,1634,""
4281,"Monster4281",2696,1,50,1288,""
4282,"Monster4282",2696,1,50,1291,""
4283,"Monster4283",2697,1,40,600,""
4284,"Monster4284",2697,1,60,764,""
4285,"Monster4285",2697,"",1,4609,""
4286,"Monster4286",2698,1,60,4299,""
4287,"Monster4287",2698,1,40,4307,""
4288,"Monster4288",2699,1,40,602,""
4289,"Monster4289",2699,1,60,767,""
4290,"Monster4290",2700,1,100,1934,""
4291,"Monster4291",2701,1,100,1952,""
4292,"Monster4292",2702,1,50,4457,""
4293,"Monster4293",2702,1,50,4455,""
4294,"Monster4294",2703,1,100,5428,""
4295,"Monster4295",2704,1,20,5508,""
4296,"Monster4296",2704,1,40,5554,""
4297,"Monster4297",2704,1,40,5556,""
4298,"Monster4298",2705,1,20,5510,""
4299,"Monster4299",2705,1,40,5554,""
4300,"Monster4300",2705,1,40,5556,""
4301,"Monster4301",2706,1,20,5151,""
4302,"Monster4302",2706,1,40,5554,""
4303,"Monster4303",2706,1,40,5556,""
4304,"Monster4304",2707,1,20,5154,""
4305,"Monster4305",2707,1,40,5554,""
4306,"Monster4306",2707,1,40,5556,""
4307,"Monster4307",2708,1,40,5255,""
4308,"Monster4308",2708,1,60,5257,""
4309,"Monster4309",2709,1,20,5485,""
4310,"Monster4310",2709,1,20,5492,""
4311,"Monster4311",2709,1,20,5494,""
4312,"Monster4312",2709,1,20,5460,""
4313,"Monster4313",2709,1,20,5468,""
4314,"Monster4314",2710,1,33,5867,""
4315,"Monster4315",2710,1,33,5872,""
4316,"Monster4316",2710,1,33,5870,""
4317,"Monster4317",2711,1,20,5546,""
4318,"Monster4318",2711,1,80,5257,""
4319,"Monster4319",2712,1,20,1430,""
4320,"Monster4320",2712,1,80,5257,""
4321,"Monster4321",2713,1,50,5134,""
4322,"Monster4322",2713,1,50,5132,""
4323,"Monster4323",2714,1,20,5248,""
4324,"Monster4324",2714,1,80,5257,""
4325,"Monster4325",2715,1,40,691,""
4326,"Monster4326",2715,1,40,689,""
4327,"Monster4327",2715,1,20,6000,""
4328,"Monster4328",2716,1,40,691,""
4329,"Monster4329",2716,1,40,689,""
4330,"Monster4330",2716,1,20,783,""
4331,"Monster4331",2717,1,40,691,""
4332,"Monster4332",2717,1,40,689,""
4333,"Monster4333",2717,1,20,6118,""
4334,"Monster4334",2718,1,33,5967,""
4335,"Monster4335",2718,1,33,5969,""
4336,"Monster4336",2718,1,33,5971,""
4337,"Monster4337",2719,1,100,713,""
4338,"Monster4338",2720,1,30,5947,""
4339,"Monster4339",2720,1,20,5955,""
4340,"Monster4340",2720,1,30,5943,""
4341,"Monster4341",2720,1,20,5951,""
4342,"Monster4342",2721,1,30,5949,""
4343,"Monster4343",2721,1,20,5957,""
4344,"Monster4344",2721,1,30,5945,""
4345,"Monster4345",2721,1,20,5953,""
4346,"Monster4346",2722,1,25,3151,""
4347,"Monster4347",2722,1,25,3153,""
4348,"Monster4348",2722,1,25,3155,""
4349,"Monster4349",2722,1,25,3157,""
4350,"Monster4350",2723,1,33,5867,""
4351,"Monster4351",2723,1,33,5872,""
4352,"Monster4352",2723,1,33,5870,""
4353,"Monster4353",2724,1,100,5933,""
4354,"Monster4354",2725,1,100,3939,""
4355,"Monster4355",2726,1,100,9309,""
4356,"Monster4356",2727,1,100,4684,""
4357,"Monster4357",2728,1,50,5518,""
4358,"Monster4358",2728,1,50,5514,""
4359,"Monster4359",2729,1,50,204,""
4360,"Monster4360",2729,1,50,165,""
4361,"Monster4361",2730,1,100,2121,""
4362,"Monster4362",2731,1,25,5485,""
4363,"Monster4363",2731,1,25,5492,""
4364,"Monster4364",2731,1,25,5460,""
4365,"Monster4365",2731,1,25,5470,""
4366,"Monster4366",2732,1,25,5490,""
