"rownum","Mtx","VisualEffect","VisualIdentity","Stats","ItemClasses","BaseItemTypes","bool_96","[i32]_97","[i32]_113","bool_129","Name","bool_146","[rid]_147","Character","GrantedEffect","OnKillEffect","rid_211","bool_227","EffectSlotType","VisualEffectType","bool_260","GameObjectTask","i32_277"
2313,2802,"","","[348,9314]",[],"[1712,1838,1713,1714,1715,1837,1716,1836,1717,1718,1719,1720,1724,1835,1787,1789,1791,1868,2054,2390,1788,1790,1792,1973,1972,1985,1987,2008,2004,2103,2104,2105,2106,2114]","","[-50,60]",[27],"",[],"",[],[],[],[],"","",0,"","","",0
2314,2803,"","",[348],[],[1605],"",[4],[27],"",[],"",[],[],[],[],"","",0,"","","",0
2315,2804,"",6278,[],[25],[],"",[],[5],"",[],"",[],[],[],[],"","","","","","",0
2316,2805,"",6279,[],[25],[],"",[],[4],"",[],"",[],[],[],[],"","","","","","",0
2317,2806,"",6280,[],[23],[],"",[],[9],"",[],"",[],[],[],[],"","","","","","",0
2318,2807,"",6281,[],[22],[],"",[],[8],"",[],"",[],[],[],[],"","","","","","",0
2319,2808,"",6282,[],[24],[],"",[],[6],"",[],"",[],[],[],[],"","","","","","",0
2320,2809,"",6283,[],[24],[],"",[],[7],"",[],"",[],[],[],[],"","","","","","",0
2321,2810,"",6284,[],[24],[],"",[],[7],"",[],"",[],[],[],[],"","","","","","",0
2322,2811,"","",[348],[],"[1849,1850,1851,1853,1852]","",[20],[27],"",[],"",[],[],[],[],"","",0,"","","",0
2323,2813,190,"",[1374],[23],[],"",[83],[10],"",[],"",[],[],[],[],"","","","","","",0
2324,2814,"",6285,[],"[7,56,6,8,14,57,11,16,12,17,9,10,15,32]",[],"",[],[1],"",[],"",[],[],[],[],"","","","","","",0
2325,2815,"","",[348],[],"[1603,1822]","",[7],[27],"",[],"",[],[],[],[],"","",0,"","","",0
2326,2816,"",6286,[],[25],[],"",[],[5],"",[],"",[],[],[],[],"","","","","","",0
2327,2817,"",6287,[],[25],[],"",[],[4],"",[],"",[],[],[],[],"","","","","","",0
2328,2818,"",6288,[],[25],[],"",[],[4],"",[],"",[],[],[],[],"","","","","","",0
2329,2819,"",6289,[],[23],[],"",[],[9],"",[],"",[],[],[],[],"","","","","","",0
2330,2820,"",6290,[],[22],[],"",[],[8],"",[],"",[],[],[],[],"","","","","","",0
2331,2821,"",6291,[],[24],[],"",[],[6],"",[],"",[],[],[],[],"","","","","","",0
2332,2823,"",6292,[10028],[24],[],"",[166],[7],"",[],"",[],[],[],[],"","","","","","",0
2333,2822,"",6293,[],[24],[],"",[],[7],"",[],"",[],[],[],[],"","","","","","",0
2334,2824,"",6294,[],"[9,10,12,11,15,16,17,32]",[],"",[],[1],"",[],"",[],[],[],[],"","","","","","",0
2335,2826,"","",[],[],[],"",[],[16],"",[],"",[],[],[],[],"","","","","","",0
2336,2827,"","","[348,12577]",[],[1964],"","[4,-1]",[27],"",[],"",[],[],[],[],"","",0,"","","",0
2337,2828,"","","[348,2725,9314,3654]",[],"[1704,2324]","","[2,16,71,23]",[27],"",[],"",[],[],[],[],"","",0,"","","",0
2338,2829,"",6295,[],[25],[],"",[],[5],"",[],"",[],[],[],[],"","","","","","",0
2339,2830,"",6296,[],[25],[],"",[],[4],"",[],"",[],[],[],[],"","","","","","",0
2340,2831,"",6297,[],[23],[],"",[],[9],"",[],"",[],[],[],[],"","","","","","",0
2341,2832,"",6298,[],[22],[],"",[],[8],"",[],"",[],[],[],[],"","","","","","",0
2342,2833,"",6299,[],[24],[],"",[],[6],"",[],"",[],[],[],[],"","","","","","",0
2343,2834,"",6300,[],[24],[],"",[],[7],"",[],"",[],[],[],[],"","","","","","",0
2344,2835,"",6301,[],"[7,56,8,6,9,10,11,12,15,16,17,32]",[],"",[],[1],"",[],"",[],[],[],[],"","","","","","",0
2345,2837,"",6302,[],[26],[],"",[],[1],"",[],"",[],[],[],[],"","","","","","",0
2346,2838,"",6303,[],[24],[],"",[],[7],"",[],"",[],[],[],[],"","","","","","",0
2347,2839,"",6304,[],[26],[],"",[],[1],"",[],"",[],[],[],[],"","","","","","",0
2348,2840,"",6305,[],[25],[],"",[],[4],"",[],"",[],[],[],[],"","","","","","",0
2349,2842,"",6306,[],[26],[],"",[],[1],"",[],"",[],[],[],[],"","","","","","",0
2350,2843,"",6307,[],[24],[],"",[],[7],"",[],"",[],[],[],[],"","","","","","",0
2351,2844,"","",[348],[],[2086],"",[1],[27],"",[],"",[],[],[],[],"","",0,"","","",0
2352,2845,"",6308,[],[24],[],"",[],[7],"",[],"",[],[],[],[],"","","","","","",0
2353,2846,"",6309,[],[24],[],"",[],[7],"",[],"",[],[],[],[],"","","","","","",0
2354,2848,"","","[348,2725,9314]",[],"[1596,1810]","","[22,4,33]",[27],"",[],"",[],[],[],[],"","",0,"","","",0
2355,2849,"","",[1227],[],"[1731,1748,1733,1734,1740,1746,1741,1766,1888,2030,2026,2325]","",[14],[27],"",[],"",[],[],[],[],"","",1,"","","",0
2356,2850,"","","[348,2725,8809]",[],[1961],"","[2,8,2]",[27],"",[],"",[],[],[],[],"","",0,"","","",0
2357,2851,"","",[12270],[],[2080],"",[3],[27],"",[],"",[],[],[],[],"","",0,"","","",0
2358,2852,"","",[348],[],"[1962,2316]","",[1],[27],"",[],"",[],[],[],[],"","",0,"","","",0
2359,2854,"",6310,[],[25],[],"",[],[4],"",[],"",[],[],[],[],"","","","","","",0
2360,2856,"",6311,[],[25],[],"",[],[4],"",[],"",[],[],[],[],"","","","","","",0
2361,2857,"",6312,[],[25],[],"",[],[4],"",[],"",[],[],[],[],"","","","","","",0
2362,2858,"",6313,[],[23],[],"",[],[9],"",[],"",[],[],[],[],"","","","","","",0
2363,2859,"",6314,[],[22],[],"",[],[8],"",[],"",[],[],[],[],"","","","","","",0
2364,2860,"",6315,[],[24],[],"",[],[6],"",[],"",[],[],[],[],"","","","","","",0
2365,2861,"",6316,[],[24],[],"",[],[7],"",[],"",[],[],[],[],"","","","","","",0
2366,2862,"",6317,[],[24],[],"",[],[7],"",[],"",[],[],[],[],"","","","","","",0
2367,2863,"",6318,[],[25],[],"",[],[5],"",[],"",[],[],[],[],"","","","","","",0
2368,2864,"",6319,[],"[7,56,8,6,9,10,11,12,15,17,16,32,14,57]",[],"",[],[1],"",[],"",[],[],[],[],"","","","","","",0
2369,2865,198,"",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],[2],"",[],"",[],[],[],[],"","","","","","",0
2370,2866,"",6320,[],[21],[],"",[],[12],"",[],"",[],[],[],[],"","","","","","",0
2371,2867,199,"",[1374],[23],[],"",[84],[10],"",[],"",[],[],[],[],"","","","","","",0
2372,2869,"","","[348,9314]",[],"[1712,1838,1713,1714,1715,1837,1716,1836,1717,1718,1719,1720,1724,1835,1787,1789,1791,1868,2054,2390,1788,1790,1792,1973,1972,1985,1987,2008,2004,2103,2104,2105,2106,2114]","","[-53,66]",[27],"",[],"",[],[],[],[],"","",0,"","","",0
2373,2870,"","","[348,1308]",[],"[1638,1841]","","[8,4]",[27],"",[],"",[],[],[],[],"","",0,"","","",0
2374,2871,"","",[348],[],"[1864,1866,1865,1867,1895]","",[-3],[27],"",[],"",[],[],[],[],"","",0,"","","",0
2375,2872,"",6321,[],[25],[],"",[],[4],"",[],"",[],[],[],[],"","","","","","",0
2376,2873,"",6322,[],[25],[],"",[],[4],"",[],"",[],[],[],[],"","","","","","",0
2377,2874,"",6323,[],[23],[],"",[],[9],"",[],"",[],[],[],[],"","","","","","",0
2378,2875,"",6324,[],[22],[],"",[],[8],"",[],"",[],[],[],[],"","","","","","",0
2379,2876,"",6325,[],[24],[],"",[],[6],"",[],"",[],[],[],[],"","","","","","",0
2380,2877,"",6326,[],[24],[],"",[],[7],"",[],"",[],[],[],[],"","","","","","",0
2381,2878,"",6327,[],[24],[],"",[],[7],"",[],"",[],[],[],[],"","","","","","",0
2382,2879,"",6328,[],[25],[],"",[],[5],"",[],"",[],[],[],[],"","","","","","",0
2383,2880,"",6329,[],"[9,10,11,15,16,17,14,57,12,32]",[],"",[],[1],"",[],"",[],[],[],[],"","","","","","",0
2384,2881,200,"",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],[2],"",[],"",[],[],[],[],"","","","","","",0
2385,2882,"",6330,[],[21],[],"",[],[12],"",[],"",[],[],[],[],"","","","","","",0
2386,2883,201,"",[1374],[23],[],"",[85],[10],"",[],"",[],[],[],[],"","","","","","",0
2387,2885,"","","[348,9314]",[],"[1712,1838,1713,1714,1715,1837,1716,1836,1717,1718,1719,1720,1724,1835,1787,1789,1791,1868,2054,2390,1788,1790,1792,1973,1972,1985,1987,2008,2004,2103,2104,2105,2106,2114]","","[-54,67]",[27],"",[],"",[],[],[],[],"","",0,"","","",0
2388,2886,"","",[1227],[],"[1731,1748,1733,1734,1740,1746,1741,1766,1888,2030,2026,2325]","",[15],[27],"",[],"",[],[],[],[],"","",1,"","","",0
2389,2887,"","",[348],[],"[1761,1818]","",[17],[27],"",[],"",[],[],[],[],"","",0,"","","",0
2390,2888,"","",[348],[],"[1864,1866,1865,1867,1895]","",[-4],[27],"",[],"",[],[],[],[],"","",0,"","","",0
2391,2889,"",6331,[],[25],[],"",[],[4],"",[],"",[],[],[],[],"","","","","","",0
2392,2890,"",6332,[],[25],[],"",[],[4],"",[],"",[],[],[],[],"","","","","","",0
2393,2891,"",6333,[],[23],[],"",[],[9],"",[],"",[],[],[],[],"","","","","","",0
2394,2892,"",6334,[],[22],[],"",[],[8],"",[],"",[],[],[],[],"","","","","","",0
2395,2893,"",6335,[],[24],[],"",[],[6],"",[],"",[],[],[],[],"","","","","","",0
2396,2894,"",6336,[],[24],[],"",[],[7],"",[],"",[],[],[],[],"","","","","","",0
2397,2895,"",6337,[],[24],[],"",[],[7],"",[],"",[],[],[],[],"","","","","","",0
2398,2896,"",6338,[],[21],[],"",[],[12],"",[],"",[],[],[],[],"","","","","","",0
2399,2898,202,"",[1374],[23],[],"",[86],[10],"",[],"",[],[],[],[],"","","","","","",0
2400,2899,"",6342,[],[25],[],"",[],[4],"",[],"",[],[],[],[],"","","","","","",0
2401,2900,"",6343,[],[25],[],"",[],[4],"",[],"",[],[],[],[],"","","","","","",0
2402,2901,"",6344,[],[23],[],"",[],[9],"",[],"",[],[],[],[],"","","","","","",0
2403,2902,"",6345,[],[22],[],"",[],[8],"",[],"",[],[],[],[],"","","","","","",0
2404,2903,"",6346,[],[24],[],"",[],[6],"",[],"",[],[],[],[],"","","","","","",0
2405,2904,"",6347,[],[24],[],"",[],[7],"",[],"",[],[],[],[],"","","","","","",0
2406,2905,"","","[348,12193]",[],[1964],"","[5,23]",[27],"",[],"",[],[],[],[],"","",0,"","","",0
2407,2906,"","","[348,16234]",[],[2096],"","[2,2]",[27],"",[],"",[],[],[],[],"","",0,"","","",0
2408,2922,"",6348,[],[24],[],"",[],[6],"",[],"",[],[],[],[],"","","","","","",0
2409,2923,"",6349,[],[24],[],"",[],[6],"",[],"",[],[],[],[],"","","","","","",0
2410,2924,"",6350,[],[24],[],"",[],[6],"",[],"",[],[],[],[],"","","","","","",0
2411,2925,"",6351,[14351],[25],[],"",[1],[4],"",[],"",[],[],[],[],"","","","","","",0
2412,2926,"",6352,[14351],[23],[],"",[1],[9],"",[],"",[],[],[],[],"","","","","","",0
2413,2927,"",6353,[14351],[22],[],"",[1],[8],"",[],"",[],[],[],[],"","","","","","",0
2414,2928,"",6354,[14351],[24],[],"",[1],[6],"",[],"",[],[],[],[],"","","","","","",0
2415,2929,"",6355,[14351],[24],[],"",[1],[7],"",[],"",[],[],[],[],"","","","","","",0
2416,2930,"",6356,[14351],[24],[],"",[1],[7],"",[],"",[],[],[],[],"","","","","","",0
2417,2931,"",6357,[14352],"[6,7,56,8,9,10,11,12,13,14,57,15,16,17,32]",[],"",[1],[1],"",[],"",[],[],[],[],"","","","","","",0
2418,2932,203,"",[14353],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[1],[2],"",[],"",[],[],[],[],"","","","","","",0
2419,2933,"","","[320,14351]",[4],[],"","[168,1]",[11],"",[],"",[],[],[],[],"","","","","","",0
2420,2936,204,"","[1374,14351]",[23],[],"","[90,1]",[10],"",[],"",[],[],[],[],"","","","","","",0
2421,2935,"",6358,[14351],[21],[],"",[1],[12],"",[],"",[],[],[],[],"","","","","","",0
2422,2938,"",6359,[],[25],[],"",[],[4],"",[],"",[],[],[],[],"","","","","","",0
2423,2939,"",6360,[],[23],[],"",[],[9],"",[],"",[],[],[],[],"","","","","","",0
2424,2940,"",6361,[],[22],[],"",[],[8],"",[],"",[],[],[],[],"","","","","","",0
2425,2941,"",6362,[],[24],[],"",[],[6],"",[],"",[],[],[],[],"","","","","","",0
2426,2942,"",6363,[],[24],[],"",[],[7],"",[],"",[],[],[],[],"","","","","","",0
2427,2943,"",6364,[],"[11,16,9,10,15,17,14,57,13,12,17,32]",[],"",[],[1],"",[],"",[],[],[],[],"","","","","","",0
2428,2944,"",6365,[],[26],[],"",[],[1],"",[],"",[],[],[],[],"","","","","","",0
2429,2945,"",6366,[],[21],[],"",[],[12],"",[],"",[],[],[],[],"","","","","","",0
2430,2947,"","",[348],[],[2091],"",[2],[27],"",[],"",[],[],[],[],"","",0,"","","",0
2431,2946,"","","[348,1308,9444]",[],"[1621,2323]","","[3,1,-1]",[27],"",[],"",[],[],[],[],"","",0,"","","",0
2432,2948,"","",[348],[],[1938],"",[6],[27],"",[],"",[],[],[],[],"","",0,"","","",0
2433,2949,"",6367,[],[25],[],"",[],[4],"",[],"",[],[],[],[],"","","","","","",0
2434,2950,"",6368,[],[23],[],"",[],[9],"",[],"",[],[],[],[],"","","","","","",0
2435,2951,"",6369,[],[22],[],"",[],[8],"",[],"",[],[],[],[],"","","","","","",0
2436,2952,"",6370,[],[24],[],"",[],[6],"",[],"",[],[],[],[],"","","","","","",0
2437,2953,"",6371,[],[24],[],"",[],[7],"",[],"",[],[],[],[],"","","","","","",0
2438,2954,"",6372,[],"[7,56,6,8,9,10,11,12,32,15]",[],"",[],[1],"",[],"",[],[],[],[],"","","","","","",0
2439,2955,"","","[348,4896]",[],"[1860,1859]","","[5,31]",[27],"",[],"",[],[],[],[],"","",0,"","","",0
2440,2956,"","","[348,9314]",[],"[1712,1838,1713,1714,1715,1837,1716,1836,1717,1718,1719,1720,1724,1835,1787,1789,1791,1868,2054,2390,1788,1790,1792,1973,1972,1985,1987,2008,2004,2103,2104,2105,2106,2114]","","[-55,70]",[27],"",[],"",[],[],[],[],"","",0,"","","",0
2441,2957,"","","[348,1308]",[],[1899],"","[3,5]",[27],"",[],"",[],[],[],[],"","",0,"","","",0
2442,2958,"","",[348],[],[1900],"",[3],[27],"",[],"",[],[],[],[],"","",0,"","","",0
2443,2959,"","","[348,1308]",[],"[1901,1957]","","[2,6]",[27],"",[],"",[],[],[],[],"","",0,"","","",0
2444,2960,"","","[348,1308]",[],[1902],"","[7,5]",[27],"",[],"",[],[],[],[],"","",0,"","","",0
2445,2961,"","","[348,9314,2725,1762,14393]",[],[1983],"","[1,73,-3,4,1]",[27],"",[],"",[],[],[],[],"","",0,"","","",0
2446,2962,"","","[348,2725,14143,1308]",[],[1709],"","[1,4,2,1]",[27],"",[],"",[],[],[],[],"","",0,"","","",0
2447,2963,"",6339,[],[26],[],"",[],[1],"",[],"",[],[],[],[],"","","","","","",0
2448,2964,"",6340,[],[24],[],"",[],[7],"",[],"",[],[],[],[],"","","","","","",0
2449,2965,"","",[348],[],[2029],"",[3],[27],"",[],"",[],[],[],[],"","",0,"","","",0
2450,2967,"","",[348],[],[1990],"",[2],[27],"",[],"",[],[],[],[],"","",0,"","","",0
2451,2968,"","",[348],[],[2095],"",[1],[27],"",[],"",[],[],[],[],"","",0,"","","",0
2452,2969,"",6341,[],[21],[],"",[],[12],"",[],"",[],[],[],[],"","","","","","",0
2453,2970,"","","[348,9314,2725,1762,14393]",[],[1983],"","[2,72,9,5,2]",[27],"",[],"",[],[],[],[],"","",0,"","","",0
2454,2971,"","",[348],[],[1982],"",[2],[27],"",[],"",[],[],[],[],"","",0,"","","",0
2455,2972,"","",[348],[],"[1804,1805,1806,2129]","",[1],[27],"",[],"",[],[],[],[],"","",0,"","","",0
2456,2973,"",6373,[],[24],[],"",[],[7],"",[],"",[],[],[],[],"","","","","","",0
2457,2974,"","","[348,1308]",[],[1613],"","[1,1]",[27],"",[],"",[],[],[],[],"","",0,"","","",0
2458,2975,"","",[348],[],[2013],"",[1],[27],"",[],"",[],[],[],[],"","",0,"","","",0
2459,2976,206,"",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],[2],1,[],"",[],[],[],[],"","","","","","",0
2460,2978,"",6374,[],[25],[],"",[],[4],"",[],"",[],[],[],[],"","","","","","",0
2461,2979,"",6375,[],[23],[],"",[],[9],"",[],"",[],[],[],[],"","","","","","",0
2462,2980,"",6376,[],[22],[],"",[],[8],"",[],"",[],[],[],[],"","","","","","",0
2463,2981,"",6377,[],[24],[],"",[],[6],"",[],"",[],[],[],[],"","","","","","",0
2464,2984,"",6378,[],"[14,57,11,16,13,12,17,32,9,13,10]",[],"",[],[1],1,[],"",[],[],[],[],"","","","","","",0
2465,2986,207,"",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],[2],1,[],"",[],[],[],[],"","","","","","",0
2466,2988,"",6379,[],[25],[],"",[],[4],"",[],"",[],[],[],[],"","","","","","",0
2467,2989,"",6380,[],[23],[],"",[],[9],"",[],"",[],[],[],[],"","","","","","",0
2468,2990,"",6381,[],[22],[],"",[],[8],"",[],"",[],[],[],[],"","","","","","",0
2469,2991,"",6382,[],[24],[],"",[],[6],"",[],"",[],[],[],[],"","","","","","",0
2470,2992,"",6383,[],[24],[],"",[],[7],"",[],"",[],[],[],[],"","","","","","",0
2471,2995,"",6384,[],"[9,15,17,16,10,11,12,32]",[],"",[],[1],1,[],"",[],[],[],[],"","","","","","",0
2472,2997,223,"",[1374],[23],[],"",[92],[10],"",[],"",[],[],[],[],"","","","","","",0
2473,2998,208,"",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],[2],1,[],"",[],[],[],[],"","","","","","",0
2474,3000,"",6386,[],[25],[],"",[],[4],"",[],"",[],[],[],[],"","","","","","",0
2475,3001,"",6387,[],[25],[],"",[],[4],"",[],"",[],[],[],[],"","","","","","",0
2476,3002,"",6388,[],[25],[],"",[],[4],"",[],"",[],[],[],[],"","","","","","",0
2477,3003,"",6389,[],[23],[],"",[],[9],"",[],"",[],[],[],[],"","","","","","",0
2478,3004,"",6390,[],[22],[],"",[],[8],"",[],"",[],[],[],[],"","","","","","",0
2479,3005,"",6391,[],[24],[],"",[],[6],"",[],"",[],[],[],[],"","","","","","",0
2480,3006,"",6392,[],[24],[],"",[],[7],"",[],"",[],[],[],[],"","","","","","",0
2481,3007,"",6393,[],[24],[],"",[],[7],"",[],"",[],[],[],[],"","","","","","",0
2482,3008,"",6394,[],"[7,8,6,9,10,11,12,32,15,56]",[],"",[],[1],"",[],"",[],[],[],[],"","","","","","",0
2483,3009,209,"",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],[2],"",[],"",[],[],[],[],"","","","","","",0
2484,3010,"",6395,[],[21],[],"",[],[12],"",[],"",[],[],[],[],"","","","","","",0
2485,3012,210,"",[1374],[23],[],"",[88],[10],"",[],"",[],[],[],[],"","","","","","",0
2486,3013,"","",[348],[],[1635],"",[1],[27],"",[],"",[],[],[],[],"","",0,"","","",0
2487,3014,"","","[348,9314]",[],"[1712,1838,1713,1714,1715,1837,1716,1836,1717,1718,1719,1720,1724,1835,1787,1789,1791,1868,2054,2390,1788,1790,1792,1973,1972,1985,1987,2008,2004,2103,2104,2105,2106,2114]","","[-56,81]",[27],"",[],"",[],[],[],[],"","",0,"","","",0
2488,3015,"",6396,[],[25],[],"",[],[4],"",[],"",[],[],[],[],"","","","","","",0
2489,3016,"",6397,[],[25],[],"",[],[4],"",[],"",[],[],[],[],"","","","","","",0
2490,3017,"",6398,[],[23],[],"",[],[9],"",[],"",[],[],[],[],"","","","","","",0
2491,3018,"",6399,[],[22],[],"",[],[8],"",[],"",[],[],[],[],"","","","","","",0
2492,3019,"",6400,[],[24],[],"",[],[6],"",[],"",[],[],[],[],"","","","","","",0
2493,3020,"",6401,[],[24],[],"",[],[7],"",[],"",[],[],[],[],"","","","","","",0
2494,3021,"",6402,[],[24],[],"",[],[7],"",[],"",[],[],[],[],"","","","","","",0
2495,3022,"",6403,[],"[7,56,8,6,14,57,13,20]",[],"",[],[1],"",[],"",[],[],[],[],"","","","","","",0
2496,3023,211,"",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],[2],"",[],"",[],[],[],[],"","","","","","",0
2497,3024,"",6404,[],[21],[],"",[],[12],"",[],"",[],[],[],[],"","","","","","",0
2498,3026,212,"",[1374],[23],[],"",[89],[10],"",[],"",[],[],[],[],"","","","","","",0
2499,3027,"","","[348,9314]",[],"[1614,1824]","","[4,83]",[27],"",[],"",[],[],[],[],"","",0,"","","",0
2500,3028,"","","[348,9314]",[],"[1712,1838,1713,1714,1715,1837,1716,1836,1717,1718,1719,1720,1724,1835,1787,1789,1791,1868,2054,2390,1788,1790,1792,1973,1972,1985,1987,2008,2004,2103,2104,2105,2106,2114]","","[-57,80]",[27],"",[],"",[],[],[],[],"","",0,"","","",0
2501,3029,"",6405,[],[25],[],"",[],[4],"",[],"",[],[],[],[],"","","","","","",0
2502,3030,"",6406,[],[25],[],"",[],[4],"",[],"",[],[],[],[],"","","","","","",0
2503,3031,"",6407,[],[23],[],"",[],[9],"",[],"",[],[],[],[],"","","","","","",0
2504,3032,"",6408,[],[22],[],"",[],[8],"",[],"",[],[],[],[],"","","","","","",0
2505,3033,"",6409,[],[24],[],"",[],[6],"",[],"",[],[],[],[],"","","","","","",0
2506,3034,"",6410,[],[24],[],"",[],[7],"",[],"",[],[],[],[],"","","","","","",0
2507,3035,"",6411,[],[24],[],"",[],[7],"",[],"",[],[],[],[],"","","","","","",0
2508,3036,213,"",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],[2],"",[],"",[],[],[],[],"","","","","","",0
2509,3038,"",6412,[],[21],[],"",[],[12],"",[],"",[],[],[],[],"","","","","","",0
2510,3039,214,"",[1374],[23],[],"",[91],[10],"",[],"",[],[],[],[],"","","","","","",0
2511,3040,"","",[348],[],[1612],"",[6],[27],"",[],"",[],[],[],[],"","",0,"","","",0
2512,3041,"","",[348],[],"[1890,1892]","",[8],[27],"",[],"",[],[],[],[],"","",0,"","","",0
2513,3042,218,"",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],[2],"",[],"",[],[],[],[],"","","","","","",0
2514,3043,219,"",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],[2],"",[],"",[],[],[],[],"","","","","","",0
2515,3044,220,"",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],[2],"",[],"",[],[],[],[],"","","","","","",0
2516,3045,221,"",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],[2],"",[],"",[],[],[],[],"","","","","","",0
2517,3046,"","","[348,1308]",[],[2074],"","[3,3]",[27],"",[],"",[],[],[],[],"","",0,"","","",0
2518,3047,"","",[348],[],[1887],"",[7],[27],"",[],"",[],[],[],[],"","",0,"","","",0
2519,3048,"","","[348,2725,1308,12193]",[],"[1721,1813]","","[1,19,1,32]",[27],"",[],"",[],[],[],[],"","",0,"","","",0
2520,3049,"",6413,[],[25],[],"",[],[4],"",[],"",[],[],[],[],"","","","","","",0
2521,3050,"",6414,[],[23],[],"",[],[9],"",[],"",[],[],[],[],"","","","","","",0
2522,3051,"",6415,[],[22],[],"",[],[8],"",[],"",[],[],[],[],"","","","","","",0
2523,3052,"",6416,[],[24],[],"",[],[6],"",[],"",[],[],[],[],"","","","","","",0
2524,3053,"",6417,[],[25],[],"",[],[4],"",[],"",[],[],[],[],"","","","","","",0
2525,3054,"",6418,[],[23],[],"",[],[9],"",[],"",[],[],[],[],"","","","","","",0
2526,3055,"",6419,[],[22],[],"",[],[8],"",[],"",[],[],[],[],"","","","","","",0
2527,3056,"",6420,[],[24],[],"",[],[6],"",[],"",[],[],[],[],"","","","","","",0
2528,3057,"",6421,[],[25],[],"",[],[4],"",[],"",[],[],[],[],"","","","","","",0
2529,3058,"",6422,[],[23],[],"",[],[9],"",[],"",[],[],[],[],"","","","","","",0
2530,3059,"",6423,[],[22],[],"",[],[8],"",[],"",[],[],[],[],"","","","","","",0
2531,3060,"",6424,[],[24],[],"",[],[6],"",[],"",[],[],[],[],"","","","","","",0
2532,3061,"",6425,[],[25],[],"",[],[4],"",[],"",[],[],[],[],"","","","","","",0
2533,3062,"",6426,[],[23],[],"",[],[9],"",[],"",[],[],[],[],"","","","","","",0
2534,3063,"",6427,[],[22],[],"",[],[8],"",[],"",[],[],[],[],"","","","","","",0
2535,3064,"",6428,[],[24],[],"",[],[6],"",[],"",[],[],[],[],"","","","","","",0
2536,3065,"",6429,[],[25],[],"",[],[4],"",[],"",[],[],[],[],"","","","","","",0
2537,3066,"",6430,[],[23],[],"",[],[9],"",[],"",[],[],[],[],"","","","","","",0
2538,3067,"",6431,[],[22],[],"",[],[8],"",[],"",[],[],[],[],"","","","","","",0
2539,3068,"",6432,[],[24],[],"",[],[6],"",[],"",[],[],[],[],"","","","","","",0
2540,3069,"",6433,[],[24],[],"",[],[7],"",[],"",[],[],[],[],"","","","","","",0
2541,3070,"",6434,[],[24],[],"",[],[7],"",[],"",[],[],[],[],"","","","","","",0
2542,3071,"",6435,[],[24],[],"",[],[7],"",[],"",[],[],[],[],"","","","","","",0
2543,3072,"",6436,[],[24],[],"",[],[7],"",[],"",[],[],[],[],"","","","","","",0
2544,3073,"",6437,[],[24],[],"",[],[7],"",[],"",[],[],[],[],"","","","","","",0
2545,3074,"",6438,[],[24],[],"",[],[7],"",[],"",[],[],[],[],"","","","","","",0
2546,3075,"",6439,[],[24],[],"",[],[7],"",[],"",[],[],[],[],"","","","","","",0
2547,3076,"",6440,[],[24],[],"",[],[7],"",[],"",[],[],[],[],"","","","","","",0
2548,3077,"",6441,[],[24],[],"",[],[7],"",[],"",[],[],[],[],"","","","","","",0
2549,3078,"",6442,[],[24],[],"",[],[7],"",[],"",[],[],[],[],"","","","","","",0
2550,3079,"",6443,[],"[9,10,11,15,16,12,17,7,56,8,6,14,57,13,32]",[],"",[],[1],"",[],"",[],[],[],[],"","","","","","",0
2551,3080,215,"",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],[2],"",[],"",[],[],[],[],"","","","","","",0
2552,3081,"","",[348],[],[1611],"",[2],[27],"",[],"",[],[],[],[],"","",0,"","","",0
2553,3082,"","",[348],[],"[1601,1840]","",[1],[27],"",[],"",[],[],[],[],"","",0,"","","",0
2554,3083,"","","[348,2725,12193]",[],[1658],"","[1,4,26]",[27],"",[],"",[],[],[],[],"","",0,"","","",0
