"rownum","Id","Audio","[i32]_24","VolumePercentage","QuestFlag1","QuestFlag2","i32_76","i32_80"
183,"AncestralTawhanukuHellos","[""Audio/Dialogue/Leagues/TrialOfTheAncestors/Tawhanuku/Tawhanuku_Greeting/Tawhanuku_Greeting_01_01.ogg"",""Audio/Dialogue/Leagues/TrialOfTheAncestors/Tawhanuku/Tawhanuku_Greeting/Tawhanuku_Greeting_01_02.ogg"",""Audio/Dialogue/Leagues/TrialOfTheAncestors/Tawhanuku/Tawhanuku_Greeting/Tawhanuku_Greeting_01_03.ogg"",""Audio/Dialogue/Leagues/TrialOfTheAncestors/Tawhanuku/Tawhanuku_Greeting/Tawhanuku_Greeting_01_04.ogg"",""Audio/Dialogue/Leagues/TrialOfTheAncestors/Tawhanuku/Tawhanuku_Greeting/Tawhanuku_Greeting_01_05.ogg"",""Audio/Dialogue/Leagues/TrialOfTheAncestors/Tawhanuku/Tawhanuku_Greeting/Tawhanuku_Greeting_01_06.ogg"",""Audio/Dialogue/Leagues/TrialOfTheAncestors/Tawhanuku/Tawhanuku_Greeting/Tawhanuku_Greeting_02_01.ogg"",""Audio/Dialogue/Leagues/TrialOfTheAncestors/Tawhanuku/Tawhanuku_Greeting/Tawhanuku_Greeting_02_02.ogg"",""Audio/Dialogue/Leagues/TrialOfTheAncestors/Tawhanuku/Tawhanuku_Greeting/Tawhanuku_Greeting_02_03.ogg"",""Audio/Dialogue/Leagues/TrialOfTheAncestors/Tawhanuku/Tawhanuku_Greeting/Tawhanuku_Greeting_02_04.ogg"",""Audio/Dialogue/Leagues/TrialOfTheAncestors/Tawhanuku/Tawhanuku_Greeting/Tawhanuku_Greeting_02_05.ogg"",""Audio/Dialogue/Leagues/TrialOfTheAncestors/Tawhanuku/Tawhanuku_Greeting/Tawhanuku_Greeting_02_06.ogg"",""Audio/Dialogue/Leagues/TrialOfTheAncestors/Tawhanuku/Tawhanuku_Greeting/Tawhanuku_Greeting_03_01.ogg"",""Audio/Dialogue/Leagues/TrialOfTheAncestors/Tawhanuku/Tawhanuku_Greeting/Tawhanuku_Greeting_03_02.ogg"",""Audio/Dialogue/Leagues/TrialOfTheAncestors/Tawhanuku/Tawhanuku_Greeting/Tawhanuku_Greeting_03_03.ogg"",""Audio/Dialogue/Leagues/TrialOfTheAncestors/Tawhanuku/Tawhanuku_Greeting/Tawhanuku_Greeting_03_04.ogg"",""Audio/Dialogue/Leagues/TrialOfTheAncestors/Tawhanuku/Tawhanuku_Greeting/Tawhanuku_Greeting_03_05.ogg"",""Audio/Dialogue/Leagues/TrialOfTheAncestors/Tawhanuku/Tawhanuku_Greeting/Tawhanuku_Greeting_03_06.ogg""]",[],100,"","",1770,1770
184,"AncestralTawhanukuGoodbyes","[""Audio/Dialogue/Leagues/TrialOfTheAncestors/Tawhanuku/Tawhanuku_Greeting/Tawhanuku_Farewell_01_01.ogg"",""Audio/Dialogue/Leagues/TrialOfTheAncestors/Tawhanuku/Tawhanuku_Greeting/Tawhanuku_Farewell_01_02.ogg"",""Audio/Dialogue/Leagues/TrialOfTheAncestors/Tawhanuku/Tawhanuku_Greeting/Tawhanuku_Farewell_01_03.ogg"",""Audio/Dialogue/Leagues/TrialOfTheAncestors/Tawhanuku/Tawhanuku_Greeting/Tawhanuku_Farewell_01_04.ogg"",""Audio/Dialogue/Leagues/TrialOfTheAncestors/Tawhanuku/Tawhanuku_Greeting/Tawhanuku_Farewell_01_05.ogg"",""Audio/Dialogue/Leagues/TrialOfTheAncestors/Tawhanuku/Tawhanuku_Greeting/Tawhanuku_Farewell_02_01.ogg"",""Audio/Dialogue/Leagues/TrialOfTheAncestors/Tawhanuku/Tawhanuku_Greeting/Tawhanuku_Farewell_02_02.ogg"",""Audio/Dialogue/Leagues/TrialOfTheAncestors/Tawhanuku/Tawhanuku_Greeting/Tawhanuku_Farewell_02_03.ogg"",""Audio/Dialogue/Leagues/TrialOfTheAncestors/Tawhanuku/Tawhanuku_Greeting/Tawhanuku_Farewell_02_04.ogg"",""Audio/Dialogue/Leagues/TrialOfTheAncestors/Tawhanuku/Tawhanuku_Greeting/Tawhanuku_Farewell_02_05.ogg"",""Audio/Dialogue/Leagues/TrialOfTheAncestors/Tawhanuku/Tawhanuku_Greeting/Tawhanuku_Farewell_03_01.ogg"",""Audio/Dialogue/Leagues/TrialOfTheAncestors/Tawhanuku/Tawhanuku_Greeting/Tawhanuku_Farewell_03_02.ogg"",""Audio/Dialogue/Leagues/TrialOfTheAncestors/Tawhanuku/Tawhanuku_Greeting/Tawhanuku_Farewell_03_03.ogg"",""Audio/Dialogue/Leagues/TrialOfTheAncestors/Tawhanuku/Tawhanuku_Greeting/Tawhanuku_Farewell_03_04.ogg"",""Audio/Dialogue/Leagues/TrialOfTheAncestors/Tawhanuku/Tawhanuku_Greeting/Tawhanuku_Farewell_03_05.ogg""]",[],100,"","",1770,1770
185,"WildwoodVendorHellos","[""Audio/Dialogue/Leagues/Affliction/Wildwood_Vendor/WildwoodVendor_Hello_01_01.ogg"",""Audio/Dialogue/Leagues/Affliction/Wildwood_Vendor/WildwoodVendor_Hello_01_02.ogg"",""Audio/Dialogue/Leagues/Affliction/Wildwood_Vendor/WildwoodVendor_Hello_01_03.ogg"",""Audio/Dialogue/Leagues/Affliction/Wildwood_Vendor/WildwoodVendor_Hello_02_01.ogg"",""Audio/Dialogue/Leagues/Affliction/Wildwood_Vendor/WildwoodVendor_Hello_02_02.ogg"",""Audio/Dialogue/Leagues/Affliction/Wildwood_Vendor/WildwoodVendor_Hello_02_03.ogg"",""Audio/Dialogue/Leagues/Affliction/Wildwood_Vendor/WildwoodVendor_Hello_02_04.ogg"",""Audio/Dialogue/Leagues/Affliction/Wildwood_Vendor/WildwoodVendor_Hello_03_01.ogg"",""Audio/Dialogue/Leagues/Affliction/Wildwood_Vendor/WildwoodVendor_Hello_03_02.ogg"",""Audio/Dialogue/Leagues/Affliction/Wildwood_Vendor/WildwoodVendor_Hello_03_03.ogg"",""Audio/Dialogue/Leagues/Affliction/Wildwood_Vendor/WildwoodVendor_Hello_04_01.ogg"",""Audio/Dialogue/Leagues/Affliction/Wildwood_Vendor/WildwoodVendor_Hello_04_02.ogg"",""Audio/Dialogue/Leagues/Affliction/Wildwood_Vendor/WildwoodVendor_Hello_04_03.ogg""]",[],100,"","",1770,1770
186,"WildwoodVendorGoodbyes","[""Audio/Dialogue/Leagues/Affliction/Wildwood_Vendor/WildwoodVendor_Goodbye_02_01.ogg"",""Audio/Dialogue/Leagues/Affliction/Wildwood_Vendor/WildwoodVendor_Goodbye_02_02.ogg"",""Audio/Dialogue/Leagues/Affliction/Wildwood_Vendor/WildwoodVendor_Goodbye_04_01.ogg"",""Audio/Dialogue/Leagues/Affliction/Wildwood_Vendor/WildwoodVendor_Goodbye_04_02.ogg"",""Audio/Dialogue/Leagues/Affliction/Wildwood_Vendor/WildwoodVendor_Goodbye_04_03.ogg"",""Audio/Dialogue/Leagues/Affliction/Wildwood_Vendor/WildwoodVendor_Goodbye_04_04.ogg""]",[],100,"","",1770,1770
187,"WardenOfEavesHellos","[""Audio/Dialogue/Leagues/Affliction/Greeneyes/Greeneyes_Greeting/Greeneyes_Greeting_01_01.ogg"",""Audio/Dialogue/Leagues/Affliction/Greeneyes/Greeneyes_Greeting/Greeneyes_Greeting_01_02.ogg"",""Audio/Dialogue/Leagues/Affliction/Greeneyes/Greeneyes_Greeting/Greeneyes_Greeting_01_03.ogg"",""Audio/Dialogue/Leagues/Affliction/Greeneyes/Greeneyes_Greeting/Greeneyes_Greeting_01_04.ogg"",""Audio/Dialogue/Leagues/Affliction/Greeneyes/Greeneyes_Greeting/Greeneyes_Greeting_02_01.ogg"",""Audio/Dialogue/Leagues/Affliction/Greeneyes/Greeneyes_Greeting/Greeneyes_Greeting_02_02.ogg"",""Audio/Dialogue/Leagues/Affliction/Greeneyes/Greeneyes_Greeting/Greeneyes_Greeting_02_03.ogg"",""Audio/Dialogue/Leagues/Affliction/Greeneyes/Greeneyes_Greeting/Greeneyes_Greeting_02_04.ogg"",""Audio/Dialogue/Leagues/Affliction/Greeneyes/Greeneyes_Greeting/Greeneyes_Greeting_03_01.ogg"",""Audio/Dialogue/Leagues/Affliction/Greeneyes/Greeneyes_Greeting/Greeneyes_Greeting_03_02.ogg"",""Audio/Dialogue/Leagues/Affliction/Greeneyes/Greeneyes_Greeting/Greeneyes_Greeting_03_03.ogg"",""Audio/Dialogue/Leagues/Affliction/Greeneyes/Greeneyes_Greeting/Greeneyes_Greeting_03_04.ogg"",""Audio/Dialogue/Leagues/Affliction/Greeneyes/Greeneyes_Greeting/Greeneyes_Greeting_04_01.ogg"",""Audio/Dialogue/Leagues/Affliction/Greeneyes/Greeneyes_Greeting/Greeneyes_Greeting_04_02.ogg"",""Audio/Dialogue/Leagues/Affliction/Greeneyes/Greeneyes_Greeting/Greeneyes_Greeting_04_03.ogg"",""Audio/Dialogue/Leagues/Affliction/Greeneyes/Greeneyes_Greeting/Greeneyes_Greeting_04_04.ogg""]",[],100,"","",1770,1770
188,"WardenOfEavesGoodbyes","[""Audio/Dialogue/Leagues/Affliction/Greeneyes/Greeneyes_Greeting/Greeneyes_Farewell_01_01.ogg"",""Audio/Dialogue/Leagues/Affliction/Greeneyes/Greeneyes_Greeting/Greeneyes_Farewell_01_02.ogg"",""Audio/Dialogue/Leagues/Affliction/Greeneyes/Greeneyes_Greeting/Greeneyes_Farewell_01_03.ogg"",""Audio/Dialogue/Leagues/Affliction/Greeneyes/Greeneyes_Greeting/Greeneyes_Farewell_01_04.ogg"",""Audio/Dialogue/Leagues/Affliction/Greeneyes/Greeneyes_Greeting/Greeneyes_Farewell_02_01.ogg"",""Audio/Dialogue/Leagues/Affliction/Greeneyes/Greeneyes_Greeting/Greeneyes_Farewell_02_02.ogg"",""Audio/Dialogue/Leagues/Affliction/Greeneyes/Greeneyes_Greeting/Greeneyes_Farewell_02_03.ogg"",""Audio/Dialogue/Leagues/Affliction/Greeneyes/Greeneyes_Greeting/Greeneyes_Farewell_02_04.ogg"",""Audio/Dialogue/Leagues/Affliction/Greeneyes/Greeneyes_Greeting/Greeneyes_Farewell_03_01.ogg"",""Audio/Dialogue/Leagues/Affliction/Greeneyes/Greeneyes_Greeting/Greeneyes_Farewell_03_02.ogg"",""Audio/Dialogue/Leagues/Affliction/Greeneyes/Greeneyes_Greeting/Greeneyes_Farewell_03_04.ogg"",""Audio/Dialogue/Leagues/Affliction/Greeneyes/Greeneyes_Greeting/Greeneyes_Farewell_04_01.ogg"",""Audio/Dialogue/Leagues/Affliction/Greeneyes/Greeneyes_Greeting/Greeneyes_Farewell_04_02.ogg"",""Audio/Dialogue/Leagues/Affliction/Greeneyes/Greeneyes_Greeting/Greeneyes_Farewell_04_03.ogg"",""Audio/Dialogue/Leagues/Affliction/Greeneyes/Greeneyes_Greeting/Greeneyes_Farewell_04_04.ogg""]",[],100,"","",1770,1770
189,"BreakerHellos","[""Audio/Dialogue/Leagues/Affliction/Dromion/Dromion_Greeting/Dromion_Greeting_01_01.ogg"",""Audio/Dialogue/Leagues/Affliction/Dromion/Dromion_Greeting/Dromion_Greeting_01_02.ogg"",""Audio/Dialogue/Leagues/Affliction/Dromion/Dromion_Greeting/Dromion_Greeting_01_03.ogg"",""Audio/Dialogue/Leagues/Affliction/Dromion/Dromion_Greeting/Dromion_Greeting_01_04.ogg"",""Audio/Dialogue/Leagues/Affliction/Dromion/Dromion_Greeting/Dromion_Greeting_01_05.ogg"",""Audio/Dialogue/Leagues/Affliction/Dromion/Dromion_Greeting/Dromion_Greeting_02_01.ogg"",""Audio/Dialogue/Leagues/Affliction/Dromion/Dromion_Greeting/Dromion_Greeting_02_02.ogg"",""Audio/Dialogue/Leagues/Affliction/Dromion/Dromion_Greeting/Dromion_Greeting_02_03.ogg"",""Audio/Dialogue/Leagues/Affliction/Dromion/Dromion_Greeting/Dromion_Greeting_02_04.ogg"",""Audio/Dialogue/Leagues/Affliction/Dromion/Dromion_Greeting/Dromion_Greeting_02_05.ogg"",""Audio/Dialogue/Leagues/Affliction/Dromion/Dromion_Greeting/Dromion_Greeting_02_06.ogg"",""Audio/Dialogue/Leagues/Affliction/Dromion/Dromion_Greeting/Dromion_Greeting_03_01.ogg"",""Audio/Dialogue/Leagues/Affliction/Dromion/Dromion_Greeting/Dromion_Greeting_03_02.ogg"",""Audio/Dialogue/Leagues/Affliction/Dromion/Dromion_Greeting/Dromion_Greeting_03_03.ogg"",""Audio/Dialogue/Leagues/Affliction/Dromion/Dromion_Greeting/Dromion_Greeting_03_04.ogg"",""Audio/Dialogue/Leagues/Affliction/Dromion/Dromion_Greeting/Dromion_Greeting_03_05.ogg"",""Audio/Dialogue/Leagues/Affliction/Dromion/Dromion_Greeting/Dromion_Greeting_03_06.ogg"",""Audio/Dialogue/Leagues/Affliction/Dromion/Dromion_Greeting/Dromion_Greeting_04_01.ogg"",""Audio/Dialogue/Leagues/Affliction/Dromion/Dromion_Greeting/Dromion_Greeting_04_02.ogg"",""Audio/Dialogue/Leagues/Affliction/Dromion/Dromion_Greeting/Dromion_Greeting_04_03.ogg"",""Audio/Dialogue/Leagues/Affliction/Dromion/Dromion_Greeting/Dromion_Greeting_04_04.ogg"",""Audio/Dialogue/Leagues/Affliction/Dromion/Dromion_Greeting/Dromion_Greeting_04_05.ogg"",""Audio/Dialogue/Leagues/Affliction/Dromion/Dromion_Greeting/Dromion_Greeting_04_06.ogg""]",[],100,"","",1770,1770
190,"BreakerGoodbyes","[""Audio/Dialogue/Leagues/Affliction/Dromion/Dromion_Greeting/Dromion_Farewell_01_01.ogg"",""Audio/Dialogue/Leagues/Affliction/Dromion/Dromion_Greeting/Dromion_Farewell_01_02.ogg"",""Audio/Dialogue/Leagues/Affliction/Dromion/Dromion_Greeting/Dromion_Farewell_01_03.ogg"",""Audio/Dialogue/Leagues/Affliction/Dromion/Dromion_Greeting/Dromion_Farewell_01_04.ogg"",""Audio/Dialogue/Leagues/Affliction/Dromion/Dromion_Greeting/Dromion_Farewell_01_05.ogg"",""Audio/Dialogue/Leagues/Affliction/Dromion/Dromion_Greeting/Dromion_Farewell_02_01.ogg"",""Audio/Dialogue/Leagues/Affliction/Dromion/Dromion_Greeting/Dromion_Farewell_02_02.ogg"",""Audio/Dialogue/Leagues/Affliction/Dromion/Dromion_Greeting/Dromion_Farewell_02_03.ogg"",""Audio/Dialogue/Leagues/Affliction/Dromion/Dromion_Greeting/Dromion_Farewell_02_04.ogg"",""Audio/Dialogue/Leagues/Affliction/Dromion/Dromion_Greeting/Dromion_Farewell_02_05.ogg"",""Audio/Dialogue/Leagues/Affliction/Dromion/Dromion_Greeting/Dromion_Farewell_02_06.ogg"",""Audio/Dialogue/Leagues/Affliction/Dromion/Dromion_Greeting/Dromion_Farewell_03_02.ogg"",""Audio/Dialogue/Leagues/Affliction/Dromion/Dromion_Greeting/Dromion_Farewell_03_03.ogg"",""Audio/Dialogue/Leagues/Affliction/Dromion/Dromion_Greeting/Dromion_Farewell_03_04.ogg"",""Audio/Dialogue/Leagues/Affliction/Dromion/Dromion_Greeting/Dromion_Farewell_03_05.ogg"",""Audio/Dialogue/Leagues/Affliction/Dromion/Dromion_Greeting/Dromion_Farewell_03_06.ogg"",""Audio/Dialogue/Leagues/Affliction/Dromion/Dromion_Greeting/Dromion_Farewell_04_01.ogg"",""Audio/Dialogue/Leagues/Affliction/Dromion/Dromion_Greeting/Dromion_Farewell_04_02.ogg"",""Audio/Dialogue/Leagues/Affliction/Dromion/Dromion_Greeting/Dromion_Farewell_04_03.ogg"",""Audio/Dialogue/Leagues/Affliction/Dromion/Dromion_Greeting/Dromion_Farewell_04_04.ogg"",""Audio/Dialogue/Leagues/Affliction/Dromion/Dromion_Greeting/Dromion_Farewell_04_05.ogg"",""Audio/Dialogue/Leagues/Affliction/Dromion/Dromion_Greeting/Dromion_Farewell_04_06.ogg""]",[],100,"","",1770,1770
191,"PrimalistHellos","[""Audio/Dialogue/Leagues/Affliction/Flavia/Flavia_Greeting/Flavia_Greeting_01_01.ogg"",""Audio/Dialogue/Leagues/Affliction/Flavia/Flavia_Greeting/Flavia_Greeting_01_02.ogg"",""Audio/Dialogue/Leagues/Affliction/Flavia/Flavia_Greeting/Flavia_Greeting_01_03.ogg"",""Audio/Dialogue/Leagues/Affliction/Flavia/Flavia_Greeting/Flavia_Greeting_01_04.ogg"",""Audio/Dialogue/Leagues/Affliction/Flavia/Flavia_Greeting/Flavia_Greeting_01_05.ogg"",""Audio/Dialogue/Leagues/Affliction/Flavia/Flavia_Greeting/Flavia_Greeting_01_06.ogg"",""Audio/Dialogue/Leagues/Affliction/Flavia/Flavia_Greeting/Flavia_Greeting_02_01.ogg"",""Audio/Dialogue/Leagues/Affliction/Flavia/Flavia_Greeting/Flavia_Greeting_02_02.ogg"",""Audio/Dialogue/Leagues/Affliction/Flavia/Flavia_Greeting/Flavia_Greeting_02_03.ogg"",""Audio/Dialogue/Leagues/Affliction/Flavia/Flavia_Greeting/Flavia_Greeting_02_04.ogg"",""Audio/Dialogue/Leagues/Affliction/Flavia/Flavia_Greeting/Flavia_Greeting_02_06.ogg"",""Audio/Dialogue/Leagues/Affliction/Flavia/Flavia_Greeting/Flavia_Greeting_03_01.ogg"",""Audio/Dialogue/Leagues/Affliction/Flavia/Flavia_Greeting/Flavia_Greeting_03_02.ogg"",""Audio/Dialogue/Leagues/Affliction/Flavia/Flavia_Greeting/Flavia_Greeting_03_03.ogg"",""Audio/Dialogue/Leagues/Affliction/Flavia/Flavia_Greeting/Flavia_Greeting_03_04.ogg"",""Audio/Dialogue/Leagues/Affliction/Flavia/Flavia_Greeting/Flavia_Greeting_03_05.ogg"",""Audio/Dialogue/Leagues/Affliction/Flavia/Flavia_Greeting/Flavia_Greeting_03_06.ogg"",""Audio/Dialogue/Leagues/Affliction/Flavia/Flavia_Greeting/Flavia_Greeting_04_01.ogg"",""Audio/Dialogue/Leagues/Affliction/Flavia/Flavia_Greeting/Flavia_Greeting_04_02.ogg"",""Audio/Dialogue/Leagues/Affliction/Flavia/Flavia_Greeting/Flavia_Greeting_04_03.ogg"",""Audio/Dialogue/Leagues/Affliction/Flavia/Flavia_Greeting/Flavia_Greeting_04_04.ogg"",""Audio/Dialogue/Leagues/Affliction/Flavia/Flavia_Greeting/Flavia_Greeting_04_05.ogg""]",[],100,"","",1770,1770
192,"PrimalistGoodbyes","[""Audio/Dialogue/Leagues/Affliction/Flavia/Flavia_Greeting/Flavia_Farewell_01_01.ogg"",""Audio/Dialogue/Leagues/Affliction/Flavia/Flavia_Greeting/Flavia_Farewell_01_02.ogg"",""Audio/Dialogue/Leagues/Affliction/Flavia/Flavia_Greeting/Flavia_Farewell_01_03.ogg"",""Audio/Dialogue/Leagues/Affliction/Flavia/Flavia_Greeting/Flavia_Farewell_01_04.ogg"",""Audio/Dialogue/Leagues/Affliction/Flavia/Flavia_Greeting/Flavia_Farewell_01_05.ogg"",""Audio/Dialogue/Leagues/Affliction/Flavia/Flavia_Greeting/Flavia_Farewell_02_01.ogg"",""Audio/Dialogue/Leagues/Affliction/Flavia/Flavia_Greeting/Flavia_Farewell_02_02.ogg"",""Audio/Dialogue/Leagues/Affliction/Flavia/Flavia_Greeting/Flavia_Farewell_02_03.ogg"",""Audio/Dialogue/Leagues/Affliction/Flavia/Flavia_Greeting/Flavia_Farewell_02_04.ogg"",""Audio/Dialogue/Leagues/Affliction/Flavia/Flavia_Greeting/Flavia_Farewell_02_05.ogg"",""Audio/Dialogue/Leagues/Affliction/Flavia/Flavia_Greeting/Flavia_Farewell_03_01.ogg"",""Audio/Dialogue/Leagues/Affliction/Flavia/Flavia_Greeting/Flavia_Farewell_03_02.ogg"",""Audio/Dialogue/Leagues/Affliction/Flavia/Flavia_Greeting/Flavia_Farewell_03_04.ogg"",""Audio/Dialogue/Leagues/Affliction/Flavia/Flavia_Greeting/Flavia_Farewell_03_05.ogg"",""Audio/Dialogue/Leagues/Affliction/Flavia/Flavia_Greeting/Flavia_Farewell_04_01.ogg"",""Audio/Dialogue/Leagues/Affliction/Flavia/Flavia_Greeting/Flavia_Farewell_04_02.ogg"",""Audio/Dialogue/Leagues/Affliction/Flavia/Flavia_Greeting/Flavia_Farewell_04_03.ogg"",""Audio/Dialogue/Leagues/Affliction/Flavia/Flavia_Greeting/Flavia_Farewell_04_04.ogg"",""Audio/Dialogue/Leagues/Affliction/Flavia/Flavia_Greeting/Flavia_Farewell_04_05.ogg"",""Audio/Dialogue/Leagues/Affliction/Flavia/Flavia_Greeting/Flavia_Farewell_04_06.ogg""]",[],100,"","",1770,1770
193,"UndertakerHellos","[""Audio/Dialogue/Leagues/Necropolis/Undertaker/Undertaker_Greeting/Undertaker_Greeting_01_01.ogg"",""Audio/Dialogue/Leagues/Necropolis/Undertaker/Undertaker_Greeting/Undertaker_Greeting_01_02.ogg"",""Audio/Dialogue/Leagues/Necropolis/Undertaker/Undertaker_Greeting/Undertaker_Greeting_01_03.ogg"",""Audio/Dialogue/Leagues/Necropolis/Undertaker/Undertaker_Greeting/Undertaker_Greeting_01_04.ogg"",""Audio/Dialogue/Leagues/Necropolis/Undertaker/Undertaker_Greeting/Undertaker_Greeting_02_01.ogg"",""Audio/Dialogue/Leagues/Necropolis/Undertaker/Undertaker_Greeting/Undertaker_Greeting_02_02.ogg"",""Audio/Dialogue/Leagues/Necropolis/Undertaker/Undertaker_Greeting/Undertaker_Greeting_02_03.ogg"",""Audio/Dialogue/Leagues/Necropolis/Undertaker/Undertaker_Greeting/Undertaker_Greeting_02_04.ogg"",""Audio/Dialogue/Leagues/Necropolis/Undertaker/Undertaker_Greeting/Undertaker_Greeting_03_01.ogg"",""Audio/Dialogue/Leagues/Necropolis/Undertaker/Undertaker_Greeting/Undertaker_Greeting_03_02.ogg"",""Audio/Dialogue/Leagues/Necropolis/Undertaker/Undertaker_Greeting/Undertaker_Greeting_03_03.ogg"",""Audio/Dialogue/Leagues/Necropolis/Undertaker/Undertaker_Greeting/Undertaker_Greeting_03_04.ogg"",""Audio/Dialogue/Leagues/Necropolis/Undertaker/Undertaker_Greeting/Undertaker_Greeting_04_01.ogg"",""Audio/Dialogue/Leagues/Necropolis/Undertaker/Undertaker_Greeting/Undertaker_Greeting_04_02.ogg"",""Audio/Dialogue/Leagues/Necropolis/Undertaker/Undertaker_Greeting/Undertaker_Greeting_04_03.ogg"",""Audio/Dialogue/Leagues/Necropolis/Undertaker/Undertaker_Greeting/Undertaker_Greeting_04_04.ogg""]",[],100,"","",1770,1770
194,"UndertakerGoodbyes","[""Audio/Dialogue/Leagues/Necropolis/Undertaker/Undertaker_Greeting/Undertaker_Farewell_01_01.ogg"",""Audio/Dialogue/Leagues/Necropolis/Undertaker/Undertaker_Greeting/Undertaker_Farewell_01_02.ogg"",""Audio/Dialogue/Leagues/Necropolis/Undertaker/Undertaker_Greeting/Undertaker_Farewell_01_03.ogg"",""Audio/Dialogue/Leagues/Necropolis/Undertaker/Undertaker_Greeting/Undertaker_Farewell_01_04.ogg"",""Audio/Dialogue/Leagues/Necropolis/Undertaker/Undertaker_Greeting/Undertaker_Farewell_02_01.ogg"",""Audio/Dialogue/Leagues/Necropolis/Undertaker/Undertaker_Greeting/Undertaker_Farewell_02_02.ogg"",""Audio/Dialogue/Leagues/Necropolis/Undertaker/Undertaker_Greeting/Undertaker_Farewell_02_03.ogg"",""Audio/Dialogue/Leagues/Necropolis/Undertaker/Undertaker_Greeting/Undertaker_Farewell_02_03.ogg"",""Audio/Dialogue/Leagues/Necropolis/Undertaker/Undertaker_Greeting/Undertaker_Farewell_02_04.ogg"",""Audio/Dialogue/Leagues/Necropolis/Undertaker/Undertaker_Greeting/Undertaker_Farewell_03_01.ogg"",""Audio/Dialogue/Leagues/Necropolis/Undertaker/Undertaker_Greeting/Undertaker_Farewell_03_02.ogg"",""Audio/Dialogue/Leagues/Necropolis/Undertaker/Undertaker_Greeting/Undertaker_Farewell_03_03.ogg"",""Audio/Dialogue/Leagues/Necropolis/Undertaker/Undertaker_Greeting/Undertaker_Farewell_03_04.ogg"",""Audio/Dialogue/Leagues/Necropolis/Undertaker/Undertaker_Greeting/Undertaker_Farewell_04_01.ogg"",""Audio/Dialogue/Leagues/Necropolis/Undertaker/Undertaker_Greeting/Undertaker_Farewell_04_02.ogg"",""Audio/Dialogue/Leagues/Necropolis/Undertaker/Undertaker_Greeting/Undertaker_Farewell_04_03.ogg"",""Audio/Dialogue/Leagues/Necropolis/Undertaker/Undertaker_Greeting/Undertaker_Farewell_04_04.ogg""]",[],100,"","",1770,1770
