"rownum","Id","IsSupport","AllowedActiveSkillTypes","SupportGemLetter","Attribute","AddedActiveSkillTypes","ExcludedActiveSkillTypes","SupportsGemsOnly","i32_70","[i32]_74","CannotBeSupported","i32_91","CastTime","ActiveSkill","IgnoreMinionTypes","bool_116","AddedMinionActiveSkillTypes","Animation","MultiPartAchievement","bool_165","SupportWeaponRestrictions","RegularVariant","i32_190","i32_194","i32_198","bool_202","StatSet1","StatSet2"
5781,"FrostboltMercenary","",[],"",3,[],[],"",0,[],"",2,750,819,"","",[],"","","",[],"",0,0,0,"",5788,[]
5782,"FrostBolt","",[],"",3,[],[],"",775673988,[],"",2,750,819,"","",[],"","","",[],"",0,0,0,"",5789,[]
5783,"FrostBoltAltX","",[],"",3,[],[],"",-1558999394,[],"",2,750,820,"","",[],"","","",[],"",0,0,0,"",5790,[]
5784,"FrostBoltAltY","",[],"",3,[],[],"",310900656,[],"",2,750,821,"","",[],"","","",[],"",0,0,0,"",5791,[]
5785,"FrostBoltRoyale","",[],"",3,[],[],"",2016139009,[],"",2,750,819,"","",[],"","","",[],"",0,0,0,"",5792,[]
5786,"SeawitchFrostbolt","",[],"",3,[],[],"",0,[],"",2,1333,819,"","",[],"","","",[],"",0,0,0,"",5793,[]
5787,"DockworkerChampionFrostbolt","",[],"",3,[],[],"",0,[],"",2,750,819,"","",[],"","","",[],"",0,0,0,"",5794,[]
5788,"AtlasFrostboltSpace","",[],"",3,[],[],"",0,[],"",2,750,819,"","",[],"","","",[],"",0,1,0,"",5795,[]
5789,"AtlasFrostboltSpaceShaperInfluence","",[],"",3,[],[],"",0,[],"",2,1000,819,"","",[],"","","",[],"",0,1,0,"",5796,[]
5790,"AtlasFrostboltSpaceShaperInfluenceBoss","",[],"",3,[],[],"",0,[],"",2,1000,819,"","",[],"","","",[],"",0,1,0,"",5797,[]
5791,"ShaperQuestSpaceFrostbolt","",[],"",3,[],[],"",0,[],"",2,750,819,"","",[],"","","",[],"",0,1,0,"",5798,[]
5792,"ShaperQuestSpaceFrostboltNova","",[],"",3,[],[],"",0,[],"",2,1000,819,"","",[],"","","",[],"",0,1,0,"",5799,[]
5793,"ShaperQuestSpaceFrostboltRuckus","",[],"",3,[],[],"",0,[],"",2,1000,819,"","",[],"","","",[],"",0,1,0,"",5800,[]
5794,"AtlasFrostboltSpaceRuckus","",[],"",3,[],[],"",0,[],"",2,750,819,"","",[],"","","",[],"",0,1,0,"",5801,[]
5795,"WaterElementalFrostbolt","",[],"",3,[],[],"",0,[],"",2,750,819,"","",[],"","","",[],"",0,2,0,"",5802,[]
5796,"WaterElementalFrostboltNoPierce","",[],"",3,[],[],"",0,[],"",2,1000,819,"","",[],"","","",[],"",0,2,0,"",5803,[]
5797,"WaterPoolFrostbolt","",[],"",3,[],[],"",0,[],"",2,750,819,"","",[],"","","",[],"",0,3,0,"",5804,[]
5798,"ClockworkGolemFrostbolt","",[],"",3,[],[],"",0,[],"",2,750,819,"","",[],"","","",[],"",0,1,0,"",5805,[]
5799,"MaelstromCellBossFrostbolt","",[],"",3,[],[],"",0,[],"",2,750,819,"","",[],"","","",[],"",0,1,0,"",5806,[]
5800,"ExileWitchFrostbolt","",[],"",3,[],[],"",0,[],"",2,750,819,"","",[],"","","",[],"",0,2,0,"",5807,[]
5801,"ExileTemplarFrostbolt","",[],"",3,[],[],"",0,[],"",2,750,819,"","",[],"","","",[],"",0,1,0,"",5808,[]
5802,"ProphecyFrostBolt","",[],"",3,[],[],"",0,[],"",2,750,819,"","",[],"","","",[],"",0,0,0,"",5809,[]
5803,"TotemMapBossFrostBolt","",[],"",3,[],[],"",0,[],"",2,750,819,"","",[],"","","",[],"",0,0,0,"",5810,[]
5804,"TotemMapBossFrostBoltTotems","",[],"",3,[],[],"",0,[],"",2,750,819,"","",[],"","","",[],"",0,0,0,"",5811,[]
5805,"GhostWarcasterElementalFrostbolt","",[],"",3,[],[],"",0,[],"",2,750,819,"","",[],"","","",[],"",0,0,0,"",5812,[]
5806,"ReliquaryMonsterTempFrostbolt","",[],"",3,[],[],"",0,[],"",2,1670,819,"","",[],"","","",[],"",0,0,0,"",5813,[]
5807,"WestFrostboltDaemon","",[],"",3,[],[],"",0,[],"",2,750,819,"","",[],"","","",[],"",0,0,0,"",5814,[]
5808,"FrostBoltChannel","",[],"",3,[],[],"",770182986,[],"",2,300,822,"","",[],"","","",[],"",0,0,0,"",5815,[]
5809,"VortexMercenary","",[],"",3,[],[],"",0,[],"",2,750,823,"","",[],"","","",[],"",1,0,0,"",5816,[]
5810,"VortexMercenaryEncounter","",[],"",3,[],[],"",0,[],"",2,750,823,"","",[],"","","",[],"",1,0,0,"",5817,[]
5811,"GigaVortexTrapMercenary","",[],"",3,[],[],"",0,[],"",2,750,823,"",1,[],40,"","",[],"",1,0,0,"",5818,[]
5812,"GigaVortexTrapMercenaryEncounter","",[],"",3,[],[],"",0,[],"",2,750,823,"",1,[],40,"","",[],"",1,0,0,"",5819,[]
5813,"Vortex","",[],"",3,[],[],"",1183729690,[],"",2,600,823,"","",[],"","","",[],"",1,0,0,"",5820,[]
5814,"VortexAltX","",[],"",3,[],[],"",-507886920,[],"",2,600,824,"","",[],"","","",[],"",1,0,0,"",5821,[]
5815,"VortexAltY","",[],"",3,[],[],"",-1269532332,[],"",2,600,825,"","",[],"","","",[],"",1,0,0,"",5822,[]
5816,"VortexRoyale","",[],"",3,[],[],"",-934720519,[],"",2,750,823,"","",[],"","","",[],"",1,0,0,"",5823,[]
5817,"AnomalyFrostboltNovaSpace","",[],"",4,[],[],"",0,[],"",2,1000,823,"","",[],"","","",[],"",0,1,0,"",5824,[]
5818,"AnomalyFrostboltNovaSpaceStandalone","",[],"",4,[],[],"",0,[],"",2,1000,823,"","",[],"","","",[],"",0,1,0,"",5825,[]
5819,"AnomalyFrostboltNovaSpaceUber","",[],"",4,[],[],"",0,[],"",2,1000,823,"","",[],"","","",[],"",0,1,0,"",5826,[]
5820,"AnomalyFrostboltNovaSpaceShaperInfluence","",[],"",4,[],[],"",0,[],"",2,1000,823,"","",[],"","","",[],"",0,1,0,"",5827,[]
5821,"AnomalyVortexUniqueRing","",[],"",4,[],[],"",0,[],"",2,1000,823,"","",[],"","","",[],"",0,1,0,"",5828,[]
5822,"AnomalyFrostboltNovaSpaceFromDaemon","",[],"",4,[],[],"",0,[],"",2,1000,823,"","",[],"","","",[],"",0,1,0,"",5829,[]
5823,"FrostboltNovaSpaceInfluence","",[],"",4,[],[],"",0,[],"",2,1000,823,"","",[],"","","",[],"",0,1,0,"",5830,[]
5824,"FrostboltNovaSpaceInfluenceTriggered","",[],"",4,[],[],"",0,[],"",2,1000,823,"","",[],"","","",[],"",1,1,0,"",5831,[]
5825,"FrostboltNovaSpaceInfluenceTriggeredLaboratory","",[],"",4,[],[],"",0,[],"",2,1000,823,"","",[],"","","",[],"",0,1,0,"",5832,[]
5826,"HydraMinionFrostBoltNova","",[],"",4,[],[],"",0,[],"",2,1000,823,"","",[],"","","",[],"",0,0,0,"",5833,[]
5827,"EssenceDaemonFrostBoltNova","",[],"",4,[],[],"",0,[],"",2,900,823,"","",[],"","","",[],"",0,1,0,"",5834,[]
5828,"WaterElementalVortex","",[],"",3,[],[],"",0,[],"",2,900,823,"","",[],"","","",[],"",0,0,0,"",5835,[]
5829,"BestiaryParasiticSquidVortex","",[],"",3,[],[],"",0,[],"",2,900,823,"","",[],"","","",[],"",0,0,0,"",5836,[]
5830,"StrongboxCelestialVortex","",[],"",3,[],[],"",0,[],"",2,900,823,"","",[],"","","",[],"",0,1,0,"",5837,[]
5831,"MaelstromCellBossVortex","",[],"",3,[],[],"",0,[],"",2,900,823,"","",[],"","","",[],"",1,1,0,"",5838,[]
5832,"WaterElementalVortexBoss","",[],"",3,[],[],"",0,[],"",2,900,823,"","",[],"","","",[],"",0,0,0,"",5839,[]
5833,"WaterElementalVortexOnDeath","",[],"",3,[],[],"",0,[],"",2,900,823,"","",[],"","","",[],"",0,0,0,"",5840,[]
5834,"DockworkerChampionVortex","",[],"",3,[],[],"",0,[],"",2,900,823,"","",[],"","","",[],"",0,0,0,"",5841,[]
5835,"FigureheadChestBossVortex","",[],"",3,[],[],"",0,[],"",2,900,823,"","",[],"","","",[],"",0,0,0,"",5842,[]
5836,"ExileTemplarVortex","",[],"",3,[],[],"",0,[],"",2,900,823,"","",[],"","","",[],"",1,1,0,"",5843,[]
5837,"UltimatumVortexLightning","",[],"",3,[],[],"",0,[],"",2,3330,823,"","",[],"","","",[],"",2,3,0,"",5844,[]
5838,"UltimatumVortexCold","",[],"",3,[],[],"",0,[],"",2,3330,823,"","",[],"","","",[],"",0,2,0,"",5845,[]
5839,"UltimatumVortexLightningRuin","",[],"",3,[],[],"",0,[],"",2,3330,823,"","",[],"","","",[],"",2,4,0,"",5846,[]
5840,"UltimatumVortexColdRuin","",[],"",3,[],[],"",0,[],"",2,3330,823,"","",[],"","","",[],"",0,4,0,"",5847,[]
5841,"LakeBossVortex","",[],"",3,[],[],"",0,[],"",2,1600,823,"","",[],33,"","",[],"",0,0,0,"",5848,[]
5842,"SupportCastLinkedCursesOnCurse",1,[68],"C",4,[36],"[5,49,122]","",-355930399,[],"",2,1000,"","","",[],"","","",[],"",0,0,0,"",5849,[]
5843,"SupportElementalFocus",1,"[6,0,24,66]","F",3,[],[],"",-1572490483,[],"",2,1000,"","","",[],"","","",[],"",0,0,0,"",5850,[]
5844,"SupportMinefield",1,[35],"M",3,[],[],"",-1677585684,[],"",2,1000,"","","",[],"","","",[],"",0,0,0,"",5851,[]
5845,"BlightMercenary","",[],"",3,[],[],"",0,[],"",2,300,826,"","",[],"","","",[],"",0,0,0,"",5852,[]
5846,"BlightMercenaryEncounter","",[],"",3,[],[],"",0,[],"",2,300,826,"","",[],"","","",[],"",0,0,0,"",5853,[]
5847,"Blight","",[],"",3,[],[],"",994816571,[],"",2,300,826,"","",[],"","","",[],"",0,0,0,"",5854,[]
5848,"BlightAltX","",[],"",3,[],[],"",-958449597,[],"",2,200,827,"","",[],"","","",[],"",1,0,0,"",5855,[]
5849,"BlightAltY","",[],"",3,[],[],"",-1877329647,[],"",2,300,828,"","",[],"","","",[],"",0,0,0,"",5856,[]
5850,"BlightRoyale","",[],"",3,[],[],"",1981185170,[],"",2,300,826,"","",[],"","","",[],"",0,0,0,"",5857,[]
5851,"FlamebearerBlight","",[],"",3,[],[],"",0,[],"",2,210,826,"","",[],"","","",[],"",0,0,0,"",5858,[]
5852,"FlamebearerBlightAtlasUber","",[],"",3,[],[],"",0,[],"",2,210,826,"","",[],"","","",[],"",0,0,0,"",5859,[]
5853,"BellyTotemBlight","",[],"",3,[],[],"",0,[],"",2,210,826,"","",[],"","","",[],"",0,0,0,"",5860,[]
5854,"ProphecyBossBlight","",[],"",3,[],[],"",0,[],"",2,210,830,"","",[],"","","",[],"",0,0,0,"",5861,[]
5855,"Riptide","",[],"",3,[],[],"",395786192,[],"",2,750,831,"","",[],"","","",[],"",0,0,0,"",5862,[]
5856,"WaterSpiralBloodRiptide","",[],"",3,[],[],"",0,[],"",2,1200,831,"","",[],"","","",[],"",0,1,0,"",5863,[]
5857,"TriggeredMoltenStrike","",[],"",1,[],[],"",985575615,[],"",2,1000,832,"","",[],"","","",[],"",0,0,0,"",5864,[]
5858,"IzaroTemporalChains","",[],"",2,[],[],"",0,[],"",2,500,167,"","",[],"","","",[],"",0,0,0,"",5865,[]
5859,"IzaroVulnerability","",[],"",2,[],[],"",0,[],"",2,500,176,"","",[],"","","",[],"",0,0,0,"",5866,[]
5860,"IzaroElementalWeakness","",[],"",2,[],[],"",0,[],"",2,500,168,"","",[],"","","",[],"",0,0,0,"",5867,[]
5861,"SupportAdvancedTraps",1,[32],"R",2,[],[],"",-815466612,[],"",2,1000,"","","",[],"","","",[],"",0,0,0,"",5868,[]
5862,"SupportAdvancedTrapsRoyale",1,[32],"R",2,[],[],"",173366022,[],"",2,1000,"","","",[],"","","",[],"",0,0,0,"",5869,[]
5863,"ScionHelmSupport",1,[],"",4,[],[],"",108924834,[],"",2,1000,"","","",[],"","","",[],"",0,0,0,"",5870,[]
5864,"HierophantHelmSupport",1,[],"",4,[],[],"",835214997,[],"",2,1000,"","","",[],"","","",[],"",0,0,0,"",5871,[]
5865,"HierophantGlovesSupport",1,[],"",4,[],[],"",-2003024045,[],"",2,1000,"","","",[],"","","",[],"",0,0,0,"",5872,[]
5866,"HierophantBootsSupport",1,[],"",4,[],[],"",1002672376,[],"",2,1000,"","","",[],"","","",[],"",0,0,0,"",5873,[]
5867,"EnchantmentOfIreWhenHit","",[],"",2,[],[],"",1726436371,[],1,2,500,833,"","",[],"","","",[],"",0,0,0,"",5874,[]
5868,"EnchantmentOfIreWhenHit2","",[],"",2,[],[],"",872985287,[],1,2,500,834,"","",[],"","","",[],"",0,0,0,"",5875,[]
5869,"EnchantmentOfIreWhenHit3","",[],"",2,[],[],"",-539571630,[],1,2,500,835,"","",[],"","","",[],"",0,0,0,"",5876,[]
5870,"EnchantmentOfIreWhenHit4","",[],"",2,[],[],"",-1349235009,[],1,2,500,836,"","",[],"","","",[],"",0,0,0,"",5877,[]
5871,"ProphecyEnchantmentOfIreOnHit","",[],"",2,[],[],"",0,[],"",2,500,833,"","",[],"","","",[],"",0,0,0,"",5878,[]
5872,"IzaroAbsorbElemental","",[],"",4,[],[],"",0,[],"",2,1000,837,"","",[],"","","",[],"",0,0,0,"",5879,[]
5873,"BladeFlurry","",[],"",2,[],[],"",-1104663965,[],"",2,1000,839,"","",[],"","","",[],"",0,0,0,"",5880,[]
5874,"BladeFlurryAltX","",[],"",2,[],[],"",2105656646,[],"",2,1000,840,"","",[],"","","",[],"",0,0,0,"",5881,[]
5875,"BladeFlurryAltY","",[],"",2,[],[],"",1692440316,[],"",2,1000,841,"","",[],"","","",[],"",0,0,0,"",5882,[]
5876,"BladeFlurryRoyale","",[],"",2,[],[],"",208207481,[],"",2,1000,839,"","",[],"","","",[],"",0,0,0,"",5883,[]
5877,"ChargedAttackBanditBoss","",[],"",2,[],[],"",0,[],"",2,1000,839,"","",[],"","","",[],"",0,0,0,"",5884,[]
5878,"ChargedAttackBanditMapBoss","",[],"",2,[],[],"",0,[],"",2,1000,839,"","",[],"","","",[],"",0,0,0,"",5885,[]
5879,"RepeatingShockwave","",[],"",4,[],[],"",392447339,[],"",2,1000,843,"","",[],"","","",[],"",0,0,0,"",5886,[]
5880,"ViolentPace","",[],"",4,[],[],"",-1828940672,[],"",2,1000,844,"","",[],"","","",[],"",1,1,0,"",5887,[]
5881,"AwakenGargoyle","",[],"",4,[],[],"",0,[],"",2,1000,845,"","",[],"","","",[],"",0,0,0,"",5888,[]
5882,"SpiritOffering","",[],"",3,[],[],"",-796857509,[],"",2,1000,846,"","",[],"","","",[],"",0,0,0,"",5889,[]
5883,"SpiritOfferingTriggeredUnique","",[],"",3,[],[],"",-61809020,[],"",2,1000,846,"","",[],"","","",[],"",0,0,0,"",5890,[]
5884,"SpiritOfferingMapNecromancer","",[],"",3,[],[],"",0,[],"",2,1100,846,"","",[],"","","",[],"",0,0,0,"",5891,[]
5885,"ProphecySpiritOffering","",[],"",3,[],[],"",0,[],"",2,1000,846,"","",[],"","","",[],"",0,0,0,"",5892,[]
5886,"GemlingSpiritOffering","",[],"",3,[],[],"",0,[],"",2,1000,846,"","",[],"","","",[],"",0,0,0,"",5893,[]
5887,"IzaroPedestalBuff","",[],"",4,[],[],"",0,[],"",2,1000,848,"","",[],"","","",[],"",0,0,0,"",5894,[]
5888,"DoomArrow","",[],"",2,[],[],"",335664526,[],"",2,1000,849,"","",[],"","","",[],"",0,0,0,"",5895,[]
5889,"HydraDoomArrow","",[],"",2,[],[],"",0,[],"",2,1000,850,"","",[],"","","",[],"",0,0,0,"",5896,[]
5890,"AzmeriHydraDoomArrow","",[],"",2,[],[],"",0,[],"",2,1000,850,"","",[],"","","",[],"",0,0,0,"",5897,[]
5891,"IguanaDoomArrow","",[],"",2,[],[],"",0,[],"",2,1000,850,"","",[],"","","",[],"",0,1,0,"",5898,[]
5892,"Icefire","",[],"",3,[],[],"",-729236241,[],"",2,1000,851,"","",[],"","","",[],"",0,0,0,"",5899,[]
5893,"MapBossIcefire","",[],"",3,[],[],"",0,[],"",2,1000,851,"","",[],"","","",[],"",0,0,0,"",5900,[]
5894,"FaceLastTarget","",[],"",4,[],[],"",0,[],"",2,10,852,"","",[],"","","",[],"",0,0,0,"",5901,[]
5895,"GoddessOfJusticeFaceLastTarget","",[],"",4,[],[],"",0,[],"",2,10,852,"","",[],"","","",[],"",0,0,0,"",5902,[]
5896,"SynthesisDroneFaceLastTarget","",[],"",4,[],[],"",0,[],"",2,10,852,"","",[],"","","",[],"",0,0,0,"",5903,[]
5897,"VenariusGuardianFaceGuardian","",[],"",4,[],[],"",0,[],"",2,10,852,"","",[],"","","",[],"",0,0,0,"",5904,[]
5898,"AtlasOrionFaceLastTarget","",[],"",4,[],[],"",0,[],"",2,10,852,"","",[],"","","",[],"",0,0,0,"",5905,[]
5899,"LightningGolemWrath","",[],"",3,[],[],"",0,[],"",2,800,853,"","",[],"","","",[],"",0,0,0,"",5906,[]
5900,"LightningGolemWrathIzaro","",[],"",3,[],[],"",0,[],"",2,800,853,"","",[],"","","",[],"",0,0,0,"",5907,[]
5901,"LightningGolemArcSummoned","",[],"",3,[],[],"",0,[],"",2,800,854,"","",[],"","","",[],"",0,0,0,"",5908,[]
5902,"LightningGolemArc","",[],"",3,[],[],"",0,[],"",2,800,854,"","",[],"","","",[],"",0,0,0,"",5909,[]
5903,"MonsterLightningGolemArc","",[],"",3,[],[],"",0,[],"",2,800,854,"","",[],"","","",[],"",0,0,0,"",5910,[]
5904,"ProphecyLightningGolemArc","",[],"",3,[],[],"",0,[],"",2,800,854,"","",[],"","","",[],"",0,0,0,"",5911,[]
5905,"LightningGolemMapBossArc","",[],"",3,[],[],"",0,[],"",2,1600,854,"","",[],"","","",[],"",0,0,0,"",5912,[]
5906,"LightningGolemArcIzaro","",[],"",3,[],[],"",0,[],"",2,800,88,"","",[],"","","",[],"",0,0,0,"",5913,[]
5907,"SummonLightningGolem","",[],"",3,[],[],"",819777184,[],"",2,1000,855,"","",[],"","","",[],"",0,0,0,"",5914,[]
5908,"SummonLightningGolemAltX","",[],"",3,[],[],"",-1987961113,[],"",2,1000,856,"","",[],"","","",[],"",0,0,0,"",5915,[]
5909,"SummonLightningGolemAltY","",[],"",3,[],[],"",1230137288,[],"",2,1000,857,"","",[],"","","",[],"",0,0,0,"",5916,[]
5910,"ProphecySummonLightningGolem","",[],"",3,[],[],"",0,[],"",2,1000,855,"","",[],"","","",[],"",0,0,0,"",5917,[]
5911,"ChronosStatuesCast","",[],"",4,[],[],"",0,[],"",2,1000,858,"","",[],"","","",[],"",0,0,0,"",5918,[]
5912,"WindSlashMercenary","",[],"",1,[],[],"",0,[],"",2,1000,862,"","",[],"","","",[],"",0,0,0,"",5919,[]
5913,"WindSlashMercenaryEncounter","",[],"",1,[],[],"",0,[],"",2,1000,862,"","",[],"","","",[],"",0,0,0,"",5920,[]
5914,"IzaroReave","",[],"",4,[],[],"",0,[],"",2,1000,862,"","",[],"","","",[],"",0,0,0,"",5921,[]
5915,"EDAIzaroReave","",[],"",4,[],[],"",0,[],"",2,1000,1447,"","",[],9,"","",[],"",55,0,0,"",5922,[]
5916,"EDAHellscapeDemonBossFissureSlam","",[],"",4,[],[],"",0,[],"",2,1000,1447,"","",[],25,"","",[],"",56,0,0,"",5923,[]
5917,"FissureSlamMercenary","",[],"",1,[],[],"",0,[],"",2,1000,1447,"","",[],13,"","",[],"",56,0,0,"",5924,[]
5918,"EnrageMercenary","",[],"",1,[],[],"",0,[],"",2,300,863,"","",[],"","","",[],"",0,0,0,"",5925,[]
5919,"Enrage","",[],"",4,[],[],"",0,[],"",2,1000,863,"","",[],"","","",[],"",0,0,0,"",5926,[]
5920,"MinotaurEnrage","",[],"",4,[],[],"",0,[],"",2,1000,863,"","",[],"",49,"",[],"",0,0,0,"",5927,[]
5921,"BanditEnrage","",[],"",4,[],[],"",0,[],"",2,1000,863,"","",[],"","","",[],"",0,0,0,"",5928,[]
5922,"HellionEnrage","",[],"",4,[],[],"",0,[],"",2,1000,863,"","",[],"","","",[],"",0,1,0,"",5929,[]
5923,"DropBearBossEnrage","",[],"",4,[],[],"",0,[],"",2,1000,863,"","",[],"","","",[],"",0,0,0,"",5930,[]
5924,"MapDropBearBossEnrage","",[],"",4,[],[],"",0,[],"",2,1000,863,"","",[],"","","",[],"",0,0,0,"",5931,[]
5925,"IzaroWarp","",[],"",4,[],[],"",0,[],"",2,3000,866,"","",[],"","","",[],"",0,0,0,"",5932,[]
5926,"IzarpWarpMap","",[],"",4,[],[],"",0,[],"",2,3000,866,"","",[],"","","",[],"",0,0,0,"",5933,[]
5927,"SwampWarp","",[],"",4,[],[],"",0,[],"",2,3333,866,"","",[],23,"","",[],"",1,1,0,"",5934,[]
5928,"AncestorTotemSlash","",[],"",1,[],[],"",469876129,[],"",2,1000,869,"","",[],"","","",[],"",0,0,0,"",5935,[]
5929,"AncestralWarchief","",[],"",1,[],[],"",1731423594,[],"",2,1000,870,"","",[],"","","",[],"",0,0,0,"",5936,[]
5930,"AncestralWarchiefAltX","",[],"",1,[],[],"",-1090780077,[],"",2,1000,871,"","",[],"","","",[],"",0,0,0,"",5937,[]
5931,"AncestralWarchiefAltY","",[],"",1,[],[],"",-326560020,[],"",2,1000,872,"","",[],"","","",[],"",0,0,0,"",5938,[]
5932,"AncestralWarchiefRoyale","",[],"",1,[],[],"",1662042755,[],"",2,1000,870,"","",[],"","","",[],"",0,0,0,"",5939,[]
5933,"WalkingDoubleSlash","",[],"",2,[],[],"",0,[],"",2,1000,877,"","",[],"","","",[],"",0,2,0,"",5940,[]
5934,"LacerateMercenary","",[],"",2,[],[],"",0,[],"",2,1000,874,"","",[],"","","",[],"",1,0,0,"",5941,[]
5935,"Lacerate","",[],"",2,[],[],"",-501994579,[],"",2,1000,874,"","",[],"","","",[],"",1,0,0,"",5942,[]
5936,"LacerateAltX","",[],"",2,[],[],"",544480624,[],"",2,1000,875,"","",[],"","","",[],"",2,0,0,"",5943,[]
5937,"LacerateAltY","",[],"",2,[],[],"",-882415039,[],"",2,1000,876,"","",[],"","","",[],"",3,0,0,"",5944,[]
5938,"LacerateRoyale","",[],"",2,[],[],"",884036293,[],"",2,1000,874,"","",[],"","","",[],"",1,0,0,"",5945,[]
5939,"DoubleSlashAnimatedWeapon","",[],"",2,[],[],"",0,[],"",2,1000,874,"","",[],"","","",[],"",0,0,0,"",5946,[]
5940,"AzmeriDoubleSlashAnimatedWeapon","",[],"",2,[],[],"",0,[],"",2,1000,874,"","",[],"","","",[],"",0,0,0,"",5947,[]
5941,"DoubleSlashWarHero","",[],"",2,[],[],"",0,[],"",2,1000,874,"","",[],"","","",[],"",0,0,0,"",5948,[]
5942,"DoubleSlashBloodwing","",[],"",2,[],[],"",0,[],"",2,1000,874,"","",[],"","","",[],"",0,1,0,"",5949,[]
5943,"DoubleSlashBloodwingMap","",[],"",2,[],[],"",0,[],"",2,1000,874,"","",[],"","","",[],"",0,1,0,"",5950,[]
5944,"ElementalProjectiles","",[],"",3,[],[],"",259338601,[],"",2,1000,878,"","",[],"","","",[],"",0,0,0,"",5951,[]
5945,"MonsterAuraSlow","",[],"",4,[],[],"",0,[],"",2,1000,879,"","",[],"","","",[],"",0,0,0,"",5952,[]
5946,"MonsterAuraPhysicalDegeneration","",[],"",4,[],[],"",0,[],"",2,1000,880,"","",[],"","","",[],"",0,0,0,"",5953,[]
5947,"DarkPactMercenary","",[],"",3,[],[],"",0,[],"",2,500,881,"","",[],"","","",[],"",0,0,0,"",5954,[]
5948,"DarkPact","",[],"",3,[],[],"",-453590560,[],"",2,500,881,"","",[],"","","",[],"",0,0,0,"",5955,[]
5949,"DarkPactAltX","",[],"",3,[],[],"",1374693619,[],"",2,500,882,"","",[],"","","",[],"",1,0,0,"",5956,[]
5950,"DarkPactAltY","",[],"",3,[],[],"",-328163292,[],"",2,500,883,"","",[],"","","",[],"",0,0,0,"",5957,[]
5951,"DarkPactRoyale","",[],"",3,[],[],"",71472483,[],"",2,500,881,"","",[],"","","",[],"",0,0,0,"",5958,[]
5952,"AvatarSkeletalChains","",[],"",3,[],[],"",0,[],"",2,500,881,"","",[],"","","",[],"",0,0,0,"",5959,[]
5953,"ExileDarkPact","",[],"",3,[],[],"",0,[],"",2,625,881,"","",[],"","","",[],"",0,0,0,"",5960,[]
5954,"AuraIncreasedDamageTaken","",[],"",4,[],[],"",0,[],"",2,1000,884,"","",[],"","","",[],"",0,0,0,"",5961,[]
5955,"AuraDamageTakenOnMovementSkillUse","",[],"",4,[],[],"",0,[],"",2,1000,886,"","",[],"","","",[],"",0,0,0,"",5962,[]
5956,"FlaskChargeNova","",[],"",4,[],[],"",0,[],"",2,1000,887,"","",[],"","","",[],"",0,0,0,"",5963,[]
5957,"BleedNova","",[],"",4,[],[],"",0,[],"",2,1000,888,"","",[],"","","",[],"",0,0,0,"",5964,[]
5958,"Kill","",[],"",4,[],[],"",0,[],"",2,1000,889,"","",[],"","","",[],"",0,0,0,"",5965,[]
5959,"ProphecyBossTotemKill","",[],"",4,[],[],"",0,[],"",2,1000,889,"",1,[],"","","",[],"",0,0,0,"",5966,[]
5960,"EssenceKillSelf","",[],"",4,[],[],"",0,[],"",2,1000,889,"","",[],"","","",[],"",0,0,0,"",5967,[]
5961,"EssenceTotemKillSelf","",[],"",4,[],[],"",0,[],"",2,1000,889,"","",[],"","","",[],"",0,0,0,"",5968,[]
5962,"WandTeleport","",[],"",4,[],[],"",-1063997902,[],"",2,1000,890,"","",[],"","","",[],"",0,0,0,"",5969,[]
5963,"SupportCastOnManaSpent",1,"[1,31,73]","&",3,"[36,89]","[32,35,25,38,49]","",-1549145752,[],"",2,1000,"","","",[],"","","",[],"",0,0,0,"",5970,[]
5964,"SupportCastOnLifeSpent",1,"[1,31,73]","&",3,"[36,89]","[32,35,25,38,49]","",-880978011,[],"",2,1000,"","","",[],"","","",[],"",0,0,0,"",5971,[]
5965,"GoddessWarp","",[],"",4,[],[],"",0,[],"",2,3000,891,"","",[],"","","",[],"",0,0,0,"",5973,[]
5966,"GoddessWarpNoSlow","",[],"",4,[],[],"",0,[],"",2,3000,891,"","",[],"","","",[],"",0,0,0,"",5974,[]
5967,"SupportSummonMaximumNumberOfSocketedTotems",1,[25],"~",4,[],[],"",-705745145,[],"",2,1000,"","","",[],"","","",[],"",0,0,0,"",5975,[]
5968,"GoddessBeam","",[],"",4,[],[],"",0,[],"",2,1000,892,"","",[],"","","",[],"",0,0,0,"",5976,[]
5969,"AzmeriGoddessBeam","",[],"",4,[],[],"",0,[],"",2,1000,892,"","",[],"","","",[],"",0,0,0,"",5977,[]
5970,"SummonDaemonAtLocators","",[],"",4,[],[],"",0,[],"",2,50,885,"","",[],"","","",[],"",0,0,0,"",5978,[]
5971,"MonsterThrowRandomWeapon","",[],"",4,[],[],"",0,[],"",2,1500,893,"","",[],"","","",[],"",0,0,0,"",5979,[]
5972,"MonsterThrowRandomWeaponProjectiles","",[],"",4,[],[],"",0,[],"",2,1500,893,"","",[],"","","",[],"",0,0,0,"",5980,[]
5973,"WhirlingCharge","",[],"",4,[],[],"",0,[],"",2,1000,895,"","",[],"","","",[],"",0,0,0,"",5981,[]
5974,"BoneStalkerWhirlingCharge","",[],"",4,[],[],"",0,[],"",2,1000,895,"","",[],"","","",[],"",0,4,0,"",5982,[]
5975,"BoneStalkerWhirlingChargeLichMinion","",[],"",4,[],[],"",0,[],"",2,1000,895,"","",[],"","","",[],"",0,4,0,"",5983,[]
