"rownum","Id","Animation","HitEffect","i32_36","i32_40","i32_44","i32_48","i32_52","bool_56","i32_57","i32_61","i32_65","bool_69","bool_70","[rid]_71","i32_87","i32_91","i32_95","i32_99","i32_103","i32_107","bool_111","bool_112","i32_113","i32_117","bool_121","i32_122","bool_126","BuffDefinition","BuffValues","i32_159","bool_163","bool_164","BuffVisual","bool_181","[i32]_182","bool_198","bool_199","GeometryChannel","bool_216","bool_217","[rid]_218","bool_234","bool_235","bool_236","bool_237","i32_238","bool_242","bool_243","i32_244","i32_248","i32_252","bool_256","ExecuteGeal","GroundEffect","MonsterVariety"
818,841,[5838],[],0,1,4,20,0,1,13,13,0,1,"",[],3,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
819,842,[],[],0,3,3,25,8,1,4,2,0,"","",[],1,0,4,0,1,0,"","",0,7,"",0,"","",[],1,"","","","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
820,843,[],[],0,3,3,25,8,1,4,2,0,"","",[],1,0,4,0,1,0,"","",0,7,"",0,"","",[],1,"","","","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
821,844,[],[],0,2,2,26,0,1,4,2,0,"","",[],1,0,4,0,1,0,"","",270,7,"",0,"","",[],1,"","","","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
822,845,[],[],0,2,2,16,0,1,4,2,0,"","",[],1,0,4,0,1,0,"","",280,7,"",0,"","",[],1,"","","","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
823,846,[5854],[],0,1,2,8,0,1,13,13,0,1,"",[],1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
824,847,[5857],[],0,3,3,35,9,1,3,2,0,1,"",[],1,0,4,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
825,848,[5859],[],700,4,6,108,40,1,4,2,-40,1,"",[],1,0,4,0,1,0,"","",25,7,"",50,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
826,849,[5919],[],0,1,3,25,0,1,13,13,0,1,"",[],3,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
827,850,[5861],[],0,1,4,7,0,1,13,13,0,1,"",[],1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
828,851,[5862],[],0,3,3,92,10,1,6,2,100,1,"",[],3,0,4,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
829,852,[1671],[],0,1,3,8,0,1,13,13,10,1,"",[],3,0,4,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
830,853,[],[],0,1,3,14,0,1,13,13,0,1,"",[],1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
831,854,[438],[],0,1,3,11,0,1,13,13,0,1,"",[],3,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
832,855,[5917],[],0,1,4,25,0,1,13,13,0,1,"",[],1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
833,856,[5917],[],0,1,4,15,0,1,13,13,0,1,"",[],1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
834,857,[],[],110,2,2,11,0,1,6,2,100,"","",[],1,0,4,0,1,0,"","",115,7,"",33,"","",[],4,"","","","",[],"",1,"","","",[],"","",1,"",0,"","",0,0,0,1,"","",[]
835,858,[],[],120,2,2,16,0,1,6,2,100,"","",[],1,0,4,0,1,0,"","",147,7,"",33,"","",[],3,"","","","",[],"",1,"","","",[],"","",1,"",0,"","",0,0,0,1,"","",[]
836,859,[],[],140,2,2,16,0,1,6,2,100,"","",[],1,0,4,0,1,0,"","",134,7,"",33,"","",[],3,"","","","",[],"",1,"","","",[],"","",1,"",0,"","",0,0,0,1,"","",[]
837,860,[],[],100,2,2,20,0,1,6,2,100,"","",[],1,0,4,0,1,0,"","",127,7,"",33,"","",[],3,"","","","",[],"",1,"","","",[],"","",1,"",0,"","",0,0,0,1,"","",[]
838,861,[],[],100,3,3,20,6,1,6,3,40,"","",[],1,0,4,0,1,0,"","",0,7,"",33,"","",[],1,"","","","",[],"",1,"","","",[],"","",1,"",0,"","",0,0,0,1,"","",[]
839,862,[],[],0,1,4,5,0,1,13,13,0,1,"",[],1,0,4,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
840,863,[],[],200,2,2,25,0,1,6,2,100,1,"",[],1,0,4,0,1,0,"","",180,7,"",33,"","",[],3,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
841,864,[6088],[],600,2,3,85,0,1,3,2,85,1,"",[],3,0,4,0,1,0,1,"",25,7,"",50,"",1964,[3],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
842,865,[6076],[],225,2,2,30,0,1,6,2,100,1,"",[],3,0,4,0,1,0,1,"",225,7,"",33,"",1984,"[-50,-50,-50]",3,1,1,"","",[],"",1,"","","",[],"","",1,1,0,"",1,0,0,0,1,"","",[]
843,866,[6075],[],0,1,4,20,0,1,13,13,0,1,"",[],1,0,4,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
844,867,[6074],[],0,1,4,20,0,1,13,13,0,1,"",[],1,0,4,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
845,868,[],[],0,1,4,20,0,1,13,13,0,"","",[],1,0,4,0,1,0,"","",0,7,"",0,"","",[],1,"","","","",[],"",1,"","","",[],"","","",1,0,"","",0,0,0,1,"","",[]
846,869,[],[],300,3,2,0,19,1,4,2,0,"","",[],1,0,4,0,1,0,"","",0,7,"",33,"",1932,"[-15,15]",1,"","","","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
847,870,[],[],0,1,4,11,0,1,13,13,0,1,"",[],1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"","","","","",[],"","","","",0,"","",0,0,0,1,"","",[]
848,871,[],[],0,1,4,13,0,1,13,13,0,1,"",[],1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"","","","","",[],"","","","",0,"","",0,0,0,1,"","",[]
849,872,[],[],0,1,4,15,0,1,13,13,0,1,"",[],1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"","","","","",[],"","","","",0,"","",0,0,0,1,"","",[]
850,873,[6089],[],0,1,3,23,0,1,13,13,0,1,"",[],1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
851,874,[6090],[],0,1,3,18,0,1,13,13,0,1,"",[],1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
852,875,[6091],[],0,1,3,18,0,1,13,13,0,1,"",[],1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
853,876,[6092],[],0,3,3,55,18,1,6,2,100,1,"",[],1,0,4,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[200],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
854,877,[6077],[],200,1,2,40,0,1,13,13,0,"","",[],1,0,7,0,1,0,"","",0,7,"",33,"","",[],1,"","","","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
855,878,[6086],[],0,1,3,11,0,1,13,13,0,1,"",[],1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
856,879,[6087],[],0,1,3,11,0,1,13,13,0,1,"",[],1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
857,880,[],[],0,3,2,65,10,1,4,2,0,1,"",[],1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
858,881,[],[],0,2,2,48,0,1,6,2,100,"","",[],1,0,7,0,1,0,"","",103,7,"",0,"","",[],1,"","","","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
859,882,[],[],300,2,3,55,0,1,6,2,100,"","",[],3,0,4,0,1,0,"","",55,7,"",50,"","",[],1,"","","","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
860,883,[],[],200,4,2,70,22,1,6,2,100,1,"",[],3,0,4,0,1,0,"","",90,7,"",50,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
861,884,[6084],[],0,1,4,10,0,1,13,13,0,1,"",[],1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"","","","","",[],"","","","",0,"","",0,0,0,1,"","",[]
862,885,[6144],[],0,3,3,64,9,1,6,2,100,1,"",[],3,0,4,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[50],1,1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
863,886,[],[],0,3,2,20,10,1,6,2,100,1,"",[],1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
864,887,[6147],[],0,2,3,40,0,1,6,3,100,1,"",[],1,0,4,0,1,0,1,"",120,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
865,888,[391],[],350,1,2,20,0,1,13,13,0,1,"",[],1,0,7,0,1,0,1,"",0,7,"",33,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
866,889,[],[],200,2,2,35,0,1,6,2,100,1,"",[],3,0,4,0,1,0,"","",90,7,"",50,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
867,890,[6157],[],0,1,3,28,0,1,13,13,0,1,"",[],1,0,4,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
868,891,[],[],0,3,3,29,9,1,10,2,0,1,"",[],1,0,4,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
869,892,[],[],200,1,2,28,0,1,6,2,100,"","",[],1,0,4,0,1,0,"","",270,7,"",33,"","",[],4,"","","","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
870,893,[],[],250,1,2,28,0,1,6,2,100,"","",[],1,0,4,0,1,0,"","",270,7,"",33,"","",[],3,"","","","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
871,894,[],[],250,1,2,28,0,1,6,2,100,"","",[],1,0,4,0,1,0,"","",270,7,"",33,"","",[],4,"","","","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
872,895,[6188],[],0,1,3,30,0,1,13,13,0,1,"",[],1,0,4,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
873,896,[],[],0,4,4,23,20,1,13,13,0,1,"",[],1,0,4,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
874,897,[],[],0,3,3,45,10,1,6,2,100,1,"",[],3,0,4,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
875,898,[],[],0,1,3,12,0,1,13,13,0,"","",[],1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,"","","","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
876,899,[6191],[],0,2,3,35,0,1,3,2,0,1,"",[],1,0,4,0,1,0,1,"",150,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
877,900,[6218],[],0,1,4,10,0,1,13,13,0,"","",[],1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,"","","","",[],"","","","","",[],"","","","",0,"","",0,0,0,1,"","",[]
878,901,[6225],[],0,1,4,23,0,1,13,13,0,1,"",[],4,15,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"","","","","",[],"","","","",0,"","",0,0,0,1,"","",[]
879,902,[6099],[],0,1,4,11,0,1,13,13,0,1,"",[],1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"","","","","",[],"","","","",0,"","",0,0,0,1,"","",[]
880,903,[],[],0,1,4,5,0,1,13,13,0,"","",[],1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,"","","","",[],"","","","","",[],"","","","",0,"","",0,0,0,1,"","",[]
881,904,[6229],[],0,1,3,14,0,1,13,13,0,1,"",[],1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
882,905,[6245],[],0,1,2,16,0,1,13,13,0,1,"",[],1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
883,906,[6246],[],0,1,3,7,0,1,13,13,0,1,"",[],3,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
884,907,[6244],[],0,1,4,7,0,1,13,13,0,1,"",[],1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
885,908,[6327],[],0,1,3,18,0,1,13,13,0,1,"",[],1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
886,909,[6360],[],340,3,3,69,20,1,6,2,100,1,"",[],1,0,4,0,1,0,1,"",0,7,1,33,"","",[],1,1,1,"","",[220],1,1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
887,910,[6252],[],0,1,4,16,0,1,13,13,0,1,"",[],4,15,4,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
888,911,[6253],[],0,1,3,18,0,1,13,13,0,1,"",[],3,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
889,912,[4142],[],0,1,4,15,0,1,13,13,0,1,"",[],1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
890,913,[],[],0,2,2,16,0,1,6,2,100,"","",[],1,0,4,0,1,0,"","",45,7,"",0,"","",[],1,"","","","",[],"",1,"","","",[],"","",1,"",0,"","",0,0,0,1,"","",[]
891,914,[6297],[],150,1,2,30,0,1,13,13,0,1,"",[],2,12,7,0,1,0,1,"",0,7,"",33,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
892,915,[6312],[],0,1,3,14,0,1,13,13,0,1,"",[],1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
893,916,[],[],300,3,3,45,20,1,6,2,100,1,"",[],1,0,4,0,1,0,1,"",0,7,"",40,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
894,917,[6322],[],0,1,3,40,0,1,13,13,0,1,"",[],1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
895,918,[],[],0,1,2,1,0,1,13,13,0,1,"",[],1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,19,"","",[],"","","","",0,"","",0,0,0,1,"","",[]
896,919,[6325],[],150,1,4,16,0,1,13,13,0,1,"",[],3,0,7,0,1,0,1,"",0,7,"",33,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
897,920,[6326],[],150,1,4,24,0,1,13,13,0,1,"",[],3,0,7,0,1,0,1,"",0,7,"",33,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
898,921,[6323],[],0,1,4,10,0,1,13,13,0,1,"",[],1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"",1,"",[],"","","","",0,"","",0,0,0,1,"","",[]
899,922,[6336],[],0,1,3,7,0,1,13,13,0,1,"",[],1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
900,923,[6337],[],0,3,4,35,12,1,6,2,100,"","",[],1,0,4,0,1,0,"","",0,7,"",0,"","",[],1,"","","","",[],"","","","","",[],"","","","",0,1,"",0,0,0,1,"","",[]
901,924,[],[],0,2,2,130,0,1,6,2,100,"","",[],1,0,4,0,1,0,"","",60,7,"",0,"","",[],1,"","","","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
902,925,[6350],[],0,3,3,110,15,1,6,2,100,1,"",[],3,0,4,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
903,926,[6351],[],0,1,3,46,0,1,13,13,0,1,"",[],1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
904,927,[6359],[],0,1,3,16,0,1,13,13,0,1,"",[],1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
905,928,[],[],0,1,3,12,0,1,13,13,0,1,"",[],1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
906,929,[6372],[],0,2,3,46,0,1,6,3,100,1,"",[],1,0,4,0,1,0,1,"",60,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
907,930,[6380],[],0,1,3,20,0,1,13,13,0,1,"",[],1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
908,931,[6390],[],0,3,4,10,10,1,6,2,100,1,"",[],1,0,4,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"","","","","",[],"","","","",0,1,"",0,0,0,1,"","",[]
909,932,[6412],[],1966,1,3,12,0,1,13,13,0,1,"",[],1,0,7,0,1,0,1,"",0,7,"",1966,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
910,933,[6393],[],0,1,3,14,0,1,13,13,0,1,"",[],3,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
911,934,[6351],[],0,1,3,46,0,1,13,13,0,1,"",[],1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
912,935,[6408],[],0,1,3,18,0,1,13,13,0,1,"",[],1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
913,936,[],[],800,3,2,0,21,1,4,2,0,"","",[],1,0,4,0,1,0,"","",0,7,"",100,"","",[],1,"","","","",[],"",1,"","","",[],"",1,"","",0,"","",0,0,0,1,"","",[]
914,937,[6397],[],0,1,2,18,0,1,13,13,0,1,"",[],1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
915,938,[6398],[],1400,2,2,74,0,1,4,2,0,1,"",[],1,0,4,0,1,0,"","",30,7,"",100,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
916,939,[6414],[],0,1,2,83,0,1,13,13,0,1,"",[],1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
917,940,[6446],[],0,1,4,4,0,1,13,13,0,1,"",[],1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"",1,"",[],"","","","",0,"","",0,0,0,1,"","",[]
918,941,[6447],[],1820,1,4,15,0,1,13,13,0,1,"",[],1,0,1,0,1,0,"","",0,7,"",1820,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
919,942,[],[],0,1,3,12,0,1,13,13,0,1,"",[],1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
920,943,[],[],300,3,12,92,15,1,4,12,0,"","",[],1,0,7,0,1,0,"","",0,7,"",40,"","",[],1,"","","","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
921,944,[6456],[],300,1,2,101,0,1,13,13,0,1,"",[],1,0,7,0,1,0,1,"",0,7,"",40,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
922,945,[],[],0,3,12,0,15,1,4,12,0,"","",[],1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,"","","","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
923,946,[],[],0,1,12,20,0,1,13,13,0,"","",[],1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,"","","","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
924,947,[74],[],0,1,4,30,0,1,13,13,0,1,"",[],4,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
925,948,[],[],0,1,2,14,0,1,13,13,0,"","",[],1,0,7,0,1,0,1,"",0,7,"",0,"",1785,"[-10,1,1]",1,"","","","",[],"",1,"",1,"",[],"","","","",0,"","",0,0,0,1,"","",[]
926,949,[6414],[],0,1,2,83,0,1,13,13,0,1,"",[],1,0,7,0,1,0,1,"",0,7,"",0,"",2062,"[-50,-50]",1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
927,950,[5029],[],300,3,2,90,14,1,3,2,20,1,"",[],3,0,4,0,1,0,"","",0,7,"",50,"",506,"[6,1]",1,1,1,"","",[150],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
928,951,[2271],[],0,1,4,14,0,1,13,13,0,1,"",[],1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
929,952,[2634],[],0,1,3,29,0,1,13,13,0,1,"",[],1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
930,953,[6896],[],100,2,3,21,0,1,3,2,0,1,"",[],3,0,4,0,1,0,1,"",240,7,"",40,"","",[],4,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
931,954,[6897],[],100,2,3,19,0,1,3,2,0,1,"",[],3,0,4,0,1,0,1,"",240,7,"",40,"","",[],4,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
932,955,[6935],[],100,3,2,110,7,1,6,2,20,"","",[],3,0,2,0,1,0,1,"",0,7,"",100,"","",[],1,"","","","",[],1,1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
933,956,[2537],[2538],0,1,4,16,0,1,13,13,0,1,"",[],1,0,4,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
934,957,[5298],[],600,3,3,62,10,1,6,2,10,1,"",[],3,0,4,0,1,0,1,"",0,7,"",100,"","",[],1,1,1,"","",[],1,1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
935,958,[4430],[],0,1,3,28,0,1,13,13,0,1,"",[],1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
936,959,[6912],[],0,1,4,8,0,1,13,13,0,1,"",[],1,0,4,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"","","","","",[],"","","","",0,"","",0,0,0,1,"","",[]
937,960,[6934],[],0,1,4,20,0,1,13,13,0,1,"",[],1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
938,961,[3575],[],0,3,3,36,36,1,4,3,0,"","",[],1,0,4,0,1,0,"","",0,7,1,0,1,"",[],1,"","","","",[],"","","","","",[],"","","","",0,"","",0,0,0,1,"","",[]
939,962,[],[],0,1,3,15,0,1,13,13,0,1,"",[],1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
940,963,[],[],0,3,12,0,6,1,4,12,0,"","",[],1,0,7,0,1,0,"","",0,7,1,0,"",2159,[15],1,"","","","",[],"","","","","",[],"","","","",0,"","",0,0,0,1,"","",[]
941,964,[],[],0,3,3,110,8,1,6,2,20,"","",[],1,0,4,0,1,0,"","",0,7,"",0,"","",[],1,"","","","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
942,965,[4846],[],100,1,2,32,0,1,13,13,0,1,"",[],1,0,7,0,1,0,1,"",0,7,"",100,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
943,966,[],[],0,1,3,16,0,1,13,13,0,1,"",[],1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
944,967,[6829],[],1700,3,3,65,19,1,6,3,120,1,"",[],1,0,2,0,2,0,"","",0,7,"",100,"","",[],1,1,1,"","",[],"",1,"","","",[],1,"","","",0,"","",0,0,0,1,"","",[]
945,968,[6813],[],0,1,4,10,0,1,13,13,0,1,"",[],1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
