"rownum","Id","EffectVirtualPath","PreloadGroupsKeys","EffectHASH32","i32_36","ObjectHASH32"
1215,"MicrotransactionStygianWaypoint","Metadata/MiscellaneousObjects/Waypoints/StygianWaypoint",[],2912994964,4,2075553019
1216,"MicrotransactionStygianWaypointHelper","Metadata/MiscellaneousObjects/Waypoints/StygianWaypointHelper",[],4079375899,4,2772091529
1217,"HideoutBoxingRing","Metadata/Terrain/Doodads/Hideouts/BoxingRing/BoxingRing",[],471258154,4,3224245161
1218,"CrucibleMoltenPool","Metadata/MiscellaneousObjects/Crucible/MoltenPool",[66],3830688026,4,2948227763
1219,"CrucibleFissure","Metadata/MiscellaneousObjects/Crucible/Fissure",[66],1974458432,4,945474768
1220,"MicrotransactionChieftainPortal","Metadata/MiscellaneousObjects/Portals/ChieftainApparitionPortal",[],3598527483,4,1070925563
1221,"HideoutEaterOfWorldsTentacle","Metadata/Terrain/Missions/Hideouts/ArenaEaterOfWorlds/Objects/HideoutTentacle",[],3919825351,4,3326480209
1222,"RageSlashVortex","Metadata/Effects/Spells/rage_slash/vortex",[],1351848355,4,2856504743
1223,"CrucibleScorchMark","Metadata/Terrain/Leagues/Crucible/Objects/CrucibleScorch",[66],2073621854,4,2654422370
1224,"HideoutDemonicCraftingBench","Metadata/Terrain/Missions/Hideouts/Objects/HideoutCraftingBenchDemonic",[],4167861226,4,4086047726
1225,"HideoutArcaneCraftingBench","Metadata/Terrain/Missions/Hideouts/Objects/HideoutCraftingBenchArcane",[],3687401441,4,658240687
1226,"DragonHoardStashAttachedDragon","Metadata/Effects/Microtransactions/Hideout/DragonHoardCurrencyStash/attachments/Dragon",[],1397259858,4,3360230986
1227,"LegendsHideoutStatue","Metadata/MiscellaneousObjects/Hideout/LegendsHideoutStatue",[],3921614121,4,3876594485
1228,"ChampionsHideoutStatue","Metadata/MiscellaneousObjects/Hideout/ChampionsHideoutStatue",[],4157801541,4,1852345945
1229,"VictorsHideoutStatue","Metadata/MiscellaneousObjects/Hideout/VictorsHideoutStatue",[],3586962450,4,982463769
1230,"ChallengersHideoutStatue","Metadata/MiscellaneousObjects/Hideout/ChallengersHideoutStatue",[],2991055627,4,1958098086
1231,"SunApparitionPortal","Metadata/MiscellaneousObjects/Portals/SunApparitionPortal",[],3077239316,4,1201458823
1232,"SkywardSwordOnKill","Metadata/Effects/Microtransactions/Misc/rarekill_skyward_swords/SkywardSwordsMTX",[],1433410649,4,3028819798
1233,"BirdDispersionOnKill","Metadata/Effects/Microtransactions/Misc/rarekill_birds_dispersion/BirdDispersionMTX",[],3428619171,4,395573106
1234,"AncestralPortalApparition","Metadata/MiscellaneousObjects/AncestralMapDeviceApparition",[],150540455,4,3791593086
1235,"CrucibleStash","Metadata/MiscellaneousObjects/StashSkins/CrucibleStash",[],917952782,4,2893660264
1236,"CrucibleGuildStash","Metadata/MiscellaneousObjects/StashSkins/CrucibleGuildStash",[],536444375,4,4255878690
1237,"LunarApparitionPortal","Metadata/MiscellaneousObjects/Portals/LunarApparitionPortal",[],2963119005,4,3606555877
1238,"DemonicApparitionPortal","Metadata/MiscellaneousObjects/Portals/DemonicApparitionPortal",[],1643518966,4,2950933373
1239,"AncestralTrialRespawnTotem","Metadata/MiscellaneousObjects/AncestralTrial/RespawnTotem",[67],1199505705,4,3889559519
1240,"AncestralTrialChieftainTotem","Metadata/MiscellaneousObjects/AncestralTrial/ChieftainTotem",[],297553970,4,2132245711
1241,"TransitionableTargetMarker","Metadata/MiscellaneousObjects/TransitionableTargetMarker",[],1809423872,4,1685124250
1242,"TransitionableTargetMarkerAbyss","Metadata/MiscellaneousObjects/TransitionableTargetMarkerAbyss",[],2132037788,4,96915710
1243,"CrucibleForgePortal","Metadata/Effects/Microtransactions/Town_Portals/CrucibleFountain_Portal/CrucibleFountainPortal",[],3780557034,4,1737832460
1244,"DivineOrbWaypoint","Metadata/MiscellaneousObjects/Waypoints/DivineOrbWaypoint",[],3316135081,4,677142180
1245,"AncestralTrialFreezingWave","Metadata/MiscellaneousObjects/AncestralTrial/FieldItems/FreezingWave",[],4049209704,4,783599961
1246,"AncestralTrialCremation","Metadata/MiscellaneousObjects/AncestralTrial/FieldItems/Cremation",[],1521726936,4,913954153
1247,"AncestralTrialMultiHook","Metadata/MiscellaneousObjects/AncestralTrial/FieldItems/MultiHook",[],769958569,4,376232263
1248,"DemonicCraftingBenchAttachment","Metadata/Terrain/Missions/Hideouts/Objects/HideoutCraftingBenchDemonicAttachment",[],3314787614,4,577050853
1249,"DemonicCraftingBenchDemon","Metadata/Terrain/Missions/Hideouts/Objects/HideoutCraftingBenchDemon",[],4046529626,4,1197191882
1250,"AncestralTrialTotemRevival","Metadata/MiscellaneousObjects/AncestralTrial/FieldItems/TotemRevival",[],3934384563,4,871277140
1251,"AncestralTrialTotemRevivalSingle","Metadata/MiscellaneousObjects/AncestralTrial/FieldItems/TotemRevivalSingle",[],1883173745,4,224655271
1252,"AncestralTrialHealingAura","Metadata/MiscellaneousObjects/AncestralTrial/FieldItems/HealingAura",[],466918693,4,3678007489
1253,"AncestralTrialHealAll","Metadata/MiscellaneousObjects/AncestralTrial/FieldItems/HealAll",[],1576526681,4,3079757661
1254,"AncestralFeastOnFlesh","Metadata/MiscellaneousObjects/AncestralTrial/FieldItems/FeastOnFlesh",[],820769034,4,242220504
1255,"AncestralCircleOfJade","Metadata/MiscellaneousObjects/AncestralTrial/FieldItems/CircleOfJade",[],1309506545,4,3728657340
1256,"AncestralInvulnerability","Metadata/MiscellaneousObjects/AncestralTrial/FieldItems/Invulnerability",[],2416744193,4,3914199178
1257,"AncestralWall","Metadata/MiscellaneousObjects/AncestralTrial/FieldItems/WoodenWall",[],56948661,4,3019961995
1258,"AncestralTidalWave","Metadata/MiscellaneousObjects/AncestralTrial/FieldItems/TidalWave",[],1395727638,4,1099960789
1259,"AncestralDivineIre","Metadata/MiscellaneousObjects/AncestralTrial/FieldItems/DivineIre",[],2906767033,4,3297160564
1260,"AncestralRewardChest","Metadata/MiscellaneousObjects/AncestralTrial/RewardChest",[],3616605015,4,3068846911
1261,"MicrotransactionBellTowerMapDevice","Metadata/Terrain/Missions/Hideouts/Objects/MapDeviceVariants/BellTowerMapDevice",[],376476758,4,1547415719
1262,"MicrotransactionBellTowerMapDeviceButton","Metadata/MiscellaneousObjects/BellTowerMapDeviceButton",[],514404641,4,651563392
1263,"AncestralStash","Metadata/MiscellaneousObjects/StashSkins/AncestralStash",[],2278768537,4,2802380403
1264,"AncestralGuildStash","Metadata/MiscellaneousObjects/StashSkins/AncestralGuildStash",[],2345049224,4,909435356
1265,"GatesOfHellPortal","Metadata/MiscellaneousObjects/Portals/GatesOfHellPortal",[],1815070022,4,1568952769
1266,"TreeHorticraftingStation","Metadata/MiscellaneousObjects/Harvest/Mtx/TreeHorticraftingStation",[],684719595,4,2087563823
1267,"TreeHorticraftingStationTree","Metadata/MiscellaneousObjects/Harvest/Mtx/TreeHorticraftingStation_TreeAttachment",[],2074435788,4,2217381923
1268,"MicrotransactionStopwatchMapDevice","Metadata/Terrain/Missions/Hideouts/Objects/MapDeviceVariants/StopwatchMapDevice",[],432274117,4,3642997947
1269,"MicrotransactionStopwatchMapDeviceSilver","Metadata/Terrain/Missions/Hideouts/Objects/MapDeviceVariants/StopwatchMapDeviceSilver",[],2012205169,4,2731259682
1270,"MicrotransactionStopwatchMapDeviceGold","Metadata/Terrain/Missions/Hideouts/Objects/MapDeviceVariants/StopwatchMapDeviceGold",[],1659161514,4,2922648622
1271,"MicrotransactionStopwatchMapDeviceButton","Metadata/MiscellaneousObjects/StopwatchMapDeviceButton",[],2514923865,4,541576022
1272,"MicrotransactionStopwatchMapDeviceButtonGold","Metadata/MiscellaneousObjects/StopwatchMapDeviceButtonGold",[],1886653989,4,2652217333
1273,"MicrotransactionStopwatchMapDeviceButtonSilver","Metadata/MiscellaneousObjects/StopwatchMapDeviceButtonSilver",[],36877576,4,3498969580
1274,"SilverCoinPortal","Metadata/MiscellaneousObjects/AncestralTrial/CoinPortal",[],331767199,4,2341610673
1275,"HarbingerPortal","Metadata/Effects/Microtransactions/Town_Portals/HarbingerPortal/HarbingerPortal",[],1046142930,4,472351186
1276,"MtxHarbinger","Metadata/Effects/Microtransactions/Town_Portals/HarbingerPortal/MtxHarbinger",[],1906437033,4,3144658820
1277,"GoblinBandLyre","Metadata/Pet/GoblinBand/GoblinBandLyre",[],1324926429,4,4055680232
1278,"GoblinBandDrums","Metadata/Pet/GoblinBand/GoblinBandDrums",[],2304201140,4,3682404350
1279,"MicrotransactionFireflyCursorLight","Metadata/Effects/Microtransactions/Misc/FireflyCursor/FireflyCursor",[],3053545527,4,2468386363
1280,"MicrotransactionStopwatchMapDevicePlay","Metadata/MapDevices/StopwatchMapDevice/attachments/StopwatchMapDevicePlayPause",[],4047966774,4,2504269511
1281,"MicrotransactionStopwatchMapDeviceReset","Metadata/MapDevices/StopwatchMapDevice/attachments/StopwatchMapDeviceReset",[],1334151912,4,3285033413
1282,"AncestralTotemHook","Metadata/MiscellaneousObjects/AncestralTrial/FieldItems/TotemHook",[],4226486770,4,777573249
1283,"AncestralTasalioBlessing","Metadata/MiscellaneousObjects/AncestralTrial/FieldItems/TasalioBlessing",[],1002101423,4,4283741012
1284,"AncestralArohonguiBlessing","Metadata/MiscellaneousObjects/AncestralTrial/FieldItems/ArohonguiBlessing",[],738583123,4,1503916996
1285,"TrapdoorSpiderPortal","Metadata/MiscellaneousObjects/Portals/TrapdoorSpiderPortal",[],4164639164,4,4102665117
1286,"AncestralShockField","Metadata/MiscellaneousObjects/AncestralTrial/FieldItems/ShockField",[],283605583,4,3905036231
1287,"AncestralRockSmash","Metadata/MiscellaneousObjects/AncestralTrial/FieldItems/RockSmash",[],3755569090,4,4277567885
1288,"AncestralTotemImmunity","Metadata/MiscellaneousObjects/AncestralTrial/FieldItems/TotemImmunity",[],1857174536,4,3031773589
1289,"StarfallHarbingerPortal","Metadata/Effects/Microtransactions/Town_Portals/HarbingerPortal/Starfall/HarbingerPortal",[],4087233373,4,269849829
1290,"MtxStarfallHarbinger","Metadata/Effects/Microtransactions/Town_Portals/HarbingerPortal/Starfall/MtxHarbinger",[],3998219452,4,1320934101
1291,"SunprismHarbingerPortal","Metadata/Effects/Microtransactions/Town_Portals/HarbingerPortal/Sunprism/HarbingerPortal",[],2425748007,4,1085734428
1292,"MtxSunprismHarbinger","Metadata/Effects/Microtransactions/Town_Portals/HarbingerPortal/Sunprism/MtxHarbinger",[],2130554377,4,3417386011
1293,"VoidEmperorHarbingerPortal","Metadata/Effects/Microtransactions/Town_Portals/HarbingerPortal/VoidEmperor/HarbingerPortal",[],2222205724,4,2944099934
1294,"MtxVoidEmperorHarbinger","Metadata/Effects/Microtransactions/Town_Portals/HarbingerPortal/VoidEmperor/MtxHarbinger",[],89344137,4,1588634664
1295,"MicrotransactionHideoutMonsterStatue","Metadata/MiscellaneousObjects/Hideout/HideoutMonsterStatue",[],3639946196,4,2573266353
1296,"AncestralTeamMartyr","Metadata/MiscellaneousObjects/AncestralTrial/FieldItems/TeamMartyr",[],1612667464,4,351054562
1297,"AncestralAllyReturn","Metadata/MiscellaneousObjects/AncestralTrial/FieldItems/AllyReturn",[],957430105,4,1964670446
1298,"AncestralProximityShield","Metadata/MiscellaneousObjects/AncestralTrial/FieldItems/ProximityShield",[],4087787244,4,2465292694
1299,"AncestralCleanse","Metadata/MiscellaneousObjects/AncestralTrial/FieldItems/Cleanse",[],1989562287,4,3417584657
1300,"AncestralBoarStampede","Metadata/MiscellaneousObjects/AncestralTrial/FieldItems/BoarStampede",[],2822157179,4,2896238030
1301,"AncestralTotemLeeching","Metadata/MiscellaneousObjects/AncestralTrial/FieldItems/TotemLeeching",[],1140691734,4,1265731942
1302,"AncestralSappingSpirit","Metadata/MiscellaneousObjects/AncestralTrial/FieldItems/SappingSpirit",[],983355690,4,3479963634
1303,"AncestralTailwindTornado","Metadata/MiscellaneousObjects/AncestralTrial/FieldItems/TailwindTornado",[],2749767977,4,1476915153
1304,"AncestralFishingTrap","Metadata/MiscellaneousObjects/TrapFishing",[],771974856,4,3077831281
1305,"MonsterStatueCreatorIndicator","Metadata/MiscellaneousObjects/Microtransactions/MonsterStatueCreatorIndicator/MonsterStatueCreatorIndicator",[],2154865851,4,3425244456
1306,"MicrotransactionSpiderSpawns","Metadata/Effects/Microtransactions/Town_Portals/SpiderPortal/SpiderPortalSpawn",[],539308582,4,2365429383
1307,"MicrotransactionHallOfTheDeadPortal","Metadata/Effects/Microtransactions/Town_Portals/AncestorPortal/AncestorPortal",[],130600959,4,1588210217
1308,"HideoutCurrencyRainLow","Metadata/Terrain/Doodads/Hideouts/CurrencyRain/CurrencyRainLow",[],2774968737,4,3191268612
1309,"HideoutCurrencyRainMedium","Metadata/Terrain/Doodads/Hideouts/CurrencyRain/CurrencyRainMedium",[],1965120957,4,746424670
1310,"HideoutCurrencyRainHigh","Metadata/Terrain/Doodads/Hideouts/CurrencyRain/CurrencyRainHigh",[],3648026152,4,3505207483
1311,"MicrotransactionBlackholeObject","Metadata/Effects/Microtransactions/Misc/uniques/BlackHole/blackhole",[],844873661,4,2452041027
1312,"MicrotransactionDragonObject","Metadata/Effects/Microtransactions/on_kill/Dragon_Fire/dragon",[],1233070653,4,225073010
1313,"AzmeriWoodsEntrance","Metadata/Terrain/Leagues/Azmeri/WoodsEntrance",[68],2158383139,4,4081752502
1314,"AzmeriWoodsEntranceTransition","Metadata/Terrain/Leagues/Azmeri/WoodsEntranceTransition",[68],4274124615,4,2144601841
1315,"SwampBehemothPodAzmeri1","Metadata/Monsters/LeagueAzmeri/BeehiveBehemoth/Objects/VinePod",[],2240435344,4,3770918012
1316,"SwampBehemothPodAzmeri2","Metadata/Monsters/LeagueAzmeri/BeehiveBehemoth/Objects/VinePod2",[],70837459,4,3033740820
1317,"SwampBehemothPodAzmeri3","Metadata/Monsters/LeagueAzmeri/BeehiveBehemoth/Objects/VinePod3",[],17582290,4,1352573428
1318,"HideoutLabyrinthEntranceway","Metadata/Terrain/Doodads/Hideouts/LeagueEntranceways/LeagueEntrancewaysLabyrinth",[],2142222849,4,3433348469
1319,"HideoutBestiaryEntranceway","Metadata/Terrain/Doodads/Hideouts/LeagueEntranceways/LeagueEntrancewaysBestiary",[],4021198952,4,3634261069
1320,"HideoutDelveEntranceway","Metadata/Terrain/Doodads/Hideouts/LeagueEntranceways/LeagueEntrancewaysDelve",[],3093888660,4,194672992
1321,"HideoutSanctumEntranceway","Metadata/Terrain/Doodads/Hideouts/LeagueEntranceways/LeagueEntrancewaysSanctum",[],762929910,4,3311509089
1322,"HideoutAncestorEntranceway","Metadata/Terrain/Doodads/Hideouts/LeagueEntranceways/LeagueEntrancewaysAncestor",[],3754487481,4,1477414849
1323,"AzmeriResourceRed","Metadata/MiscellaneousObjects/Azmeri/AzmeriResourceBase",[68],3837989837,4,2142912658
1324,"AzmeriResourceGreen","Metadata/MiscellaneousObjects/Azmeri/AzmeriResourceBase",[68],3837989837,4,3654489143
1325,"AzmeriResourceBlue","Metadata/MiscellaneousObjects/Azmeri/AzmeriResourceBase",[68],3837989837,4,2997960998
1326,"Speedtest","Metadata/Utility/PlayerSpeedTest",[],2913791124,4,2809949257
1327,"MicrotransactionMarakethSlaveDriverMapDevice","Metadata/Terrain/Missions/Hideouts/Objects/MapDeviceVariants/MarakethSlaveDriverMapDevice",[],1729187896,4,3503345001
1328,"MicrotransactionMarakethSlaveDriverButton","Metadata/MiscellaneousObjects/MarakethSlaveDriverMapDeviceButton",[],649247951,4,4143600149
1329,"LegendsHideoutStatue2","Metadata/MiscellaneousObjects/Hideout/LegendsHideoutStatue2",[],3496450223,4,3219306154
1330,"ChampionsHideoutStatue2","Metadata/MiscellaneousObjects/Hideout/ChampionsHideoutStatue2",[],107569217,4,409669755
1331,"VictorsHideoutStatue2","Metadata/MiscellaneousObjects/Hideout/VictorsHideoutStatue2",[],399951105,4,749862926
1332,"ChallengersHideoutStatue2","Metadata/MiscellaneousObjects/Hideout/ChallengersHideoutStatue2",[],3857897342,4,3799454925
1333,"ScourgeApparitionEffect","Metadata/Effects/Microtransactions/Aura/ScourgeApparition/ScourgeApparition",[],4143369807,4,51151881
1334,"MicrotransactionVaalPalmObject","Metadata/Effects/Microtransactions/Misc/rare_unique_kill/vaal_judgement_palm/vaal_judgement_palm",[],1046409143,4,552724114
1335,"FirewallMovingEffect","Metadata/Monsters/Anomalies/FirewallMoving",[],3890510367,4,2986752474
1336,"MicrotransactionKalguuranPianoKey","Metadata/Terrain/Doodads/Hideouts/KalguuranPianoKeys/KalguuranPianoKeys",[],1400414804,4,2799439336
1337,"MicrotransactionVaalSerpentGodMapDevice","Metadata/Terrain/Missions/Hideouts/Objects/MapDeviceVariants/VaalSerpentGodMapDevice",[],249418623,4,3168451259
1338,"MicrotransactionVaalSerpentGodMapDeviceButton","Metadata/MiscellaneousObjects/VaalSerpentGodMapDeviceButton",[],167550450,4,2317960368
1339,"FootprintsHarvest","Metadata/Effects/Microtransactions/foot_prints/harvest02/footprints_harvest",[],310632767,4,201215381
1340,"AzmeriRootSpiderHole","Metadata/Monsters/LeagueAzmeri/Gruthkul/RootSpiderHole/Hole",[],2097815215,4,3408004680
1341,"FootprintsDelirium","Metadata/Effects/Microtransactions/foot_prints/delirium/footprints_delirium",[],2654309174,4,2799238689
1342,"FootprintsSynthesis","Metadata/Effects/Microtransactions/foot_prints/synthesis/footprints_synthesis",[],1228484617,4,765174822
1343,"FootprintsBlight","Metadata/Effects/Microtransactions/foot_prints/blight/footprints_blight",[],1104368107,4,877691917
1344,"AzmeriVolatileSpawnerTree","Metadata/Monsters/LeagueAzmeri/TendrilSentinel/TendrilSentinelVolatileTreeSpawner",[],2893838740,4,2417723803
1345,"PortalToggleableNew","Metadata/MiscellaneousObjects/PortalToggleableNew",[],3105149023,4,301308927
1346,"AzmeriPictBowPodExplode","Metadata/Effects/Spells/monsters_effects/League_Azmeri/monsters/PictFemaleBow/BloomPod",[],3035061990,4,639276781
1347,"MicrotransactionNecroticFinisherObject","Metadata/Effects/Microtransactions/on_kill/NecroticFlames/NecroticFlames",[],4277380597,4,2441063605
1348,"MicrotransactionBlackstarFinisherObject","Metadata/Effects/Microtransactions/on_kill/BlackstarMeteor/BlackstarMeteor",[],2610702190,4,1100014082
1349,"MicrotransactionAesirZeusLightningObject","Metadata/Effects/Microtransactions/on_kill/AesirLightning/AesirLightning",[],698743597,4,1066206302
1350,"HideoutKaruiWeatherControlTotem","Metadata/Effects/Microtransactions/Hideout/Weather_Control/Object/KaruiWeatherControl",[],2747826989,4,4083928715
1351,"AzmeriCarnivorousPlantVineWall","Metadata/Monsters/LeagueAzmeri/CarnivorousPlantEater/WallVine",[],1977437957,4,1181221713
1352,"AzmeriSwampToadSpawner","Metadata/Monsters/LeagueAzmeri/CrazedCannibalPicts/CrazedCannibalPicts_Female/Staff/Objects/SwampGroundSpawner",[],1753618338,4,3448572342
1353,"HideoutRaisingDoor","Metadata/MiscellaneousObjects/EpicDoorRaising",[],554980679,4,2773266941
1354,"HideoutSlidingDoor","Metadata/MiscellaneousObjects/EpicDoorSliding",[],1928298362,4,3694533364
1355,"HideoutHuntingGateDoor","Metadata/MiscellaneousObjects/EpicDoorHuntingGate",[],1444036956,4,3488333899
1356,"HideoutVaultDoor","Metadata/MiscellaneousObjects/EpicDoorVault",[],2102534287,4,1988664078
1357,"AzmiriPortal","Metadata/Effects/Microtransactions/Town_Portals/AzmeriPortal/AzmeriPortal",[],4154108720,4,2027054274
1358,"GiantToadPortal","Metadata/Effects/Microtransactions/Town_Portals/GiantToadPortal/GiantToadPortal",[],47033334,4,1286578042
1359,"HideoutKalguuranCraftingBench","Metadata/Terrain/Missions/Hideouts/Objects/HideoutCraftingBenchKalguuran",[],3293644592,4,510145369
1360,"HideoutKalguuranCraftingBenchAttachment","Metadata/Terrain/Doodads/Hideouts/KalguuranWorkshopCraftingBench/Workbench",[],1258946568,4,3503091160
1361,"MicrotransactionCelestialEmperorFinisherObject","Metadata/Effects/Microtransactions/on_kill/CelestialEmperor/CelestialEmperorFinisher",[],3146160808,4,766553026
1362,"MicrotransactionSulphiteFinsherObject","Metadata/Effects/Microtransactions/on_kill/SulphiteShatter/SulphiteFinsherObject",[],725761909,4,1802425842
1363,"MicrotransactionShaperFinsherObject","Metadata/Effects/Microtransactions/on_kill/Shaper_Voidborn/ShaperFinisherObject",[],648836717,4,3294237601
1364,"MicrotransactionPillarOfFlameOnKill","Metadata/Effects/Microtransactions/on_kill/PillarOfFlame/PillarOfFlameObject",[],1093374245,4,2287398398
1365,"AzmeriRootSpiderBloodGround","Metadata/Monsters/LeagueAzmeri/Gruthkul/RootSpiderHole/BloodGround",[],1308112440,4,1038798585
1366,"MicrotransactionKalguuranAltar","Metadata/Terrain/Doodads/Hideouts/KalguuranCraftingAltar/KalguuranCraftingAltar",[],574804094,4,2384919498
