"rownum","Id","Tier","Mod","NodeSpawnLocation","Tags","Icon","Type","Achievements"
1547,"ArcaneSurgeEffectReducedSelfBuffExpiry",1,34931,"[3,4]",[3],"Art/2DArt/SkillIcons/passives/ManaandArcaneSurge.dds",0,[]
1548,"ArcaneSurgeEffectReducedSelfBuffExpiry",2,34932,"[3,4]",[3],"Art/2DArt/SkillIcons/passives/ManaandArcaneSurge.dds",0,[]
1549,"ArcaneSurgeEffectReducedSelfBuffExpiry2h",1,34933,"[3,4]",[3],"Art/2DArt/SkillIcons/passives/ManaandArcaneSurge.dds",0,[]
1550,"ArcaneSurgeEffectReducedSelfBuffExpiry2h",2,34934,"[3,4]",[3],"Art/2DArt/SkillIcons/passives/ManaandArcaneSurge.dds",0,[]
1551,"OnslaughtSurgeEffectReducedSelfBuffExpiry",1,34935,"[3,4]",[1],"Art/2DArt/SkillIcons/passives/AttackDamangeAndEvasionNotableIcon.dds",0,[]
1552,"OnslaughtSurgeEffectReducedSelfBuffExpiry",2,34936,"[3,4]",[1],"Art/2DArt/SkillIcons/passives/AttackDamangeAndEvasionNotableIcon.dds",0,[]
1553,"OnslaughtSurgeEffectReducedSelfBuffExpiry2h",1,34937,"[3,4]",[1],"Art/2DArt/SkillIcons/passives/AttackDamangeAndEvasionNotableIcon.dds",0,[]
1554,"OnslaughtSurgeEffectReducedSelfBuffExpiry2h",2,34938,"[3,4]",[1],"Art/2DArt/SkillIcons/passives/AttackDamangeAndEvasionNotableIcon.dds",0,[]
1555,"OnslaughtOnKillReducedOnslaughtEffect",1,34939,"[3,4]",[1],"Art/2DArt/SkillIcons/passives/AttackDamangeAndEvasionNotableIcon.dds",0,[]
1556,"OnslaughtOnKillReducedOnslaughtEffect",2,34940,"[3,4]",[1],"Art/2DArt/SkillIcons/passives/AttackDamangeAndEvasionNotableIcon.dds",0,[]
1557,"OnslaughtOnKillReducedOnslaughtEffect2h",1,34941,"[3,4]",[1],"Art/2DArt/SkillIcons/passives/AttackDamangeAndEvasionNotableIcon.dds",0,[]
1558,"OnslaughtOnKillReducedOnslaughtEffect2h",2,34942,"[3,4]",[1],"Art/2DArt/SkillIcons/passives/AttackDamangeAndEvasionNotableIcon.dds",0,[]
1559,"UnholyMightChanceReducedSelfBuffExpiry",1,34943,"[3,4]",[4],"Art/2DArt/SkillIcons/passives/ChaosDamage2.dds",0,[]
1560,"UnholyMightChanceReducedSelfBuffExpiry",2,34944,"[3,4]",[4],"Art/2DArt/SkillIcons/passives/ChaosDamage2.dds",0,[]
1561,"UnholyMightChanceReducedSelfBuffExpiry2h",1,34945,"[3,4]",[4],"Art/2DArt/SkillIcons/passives/ChaosDamage2.dds",0,[]
1562,"UnholyMightChanceReducedSelfBuffExpiry2h",2,34946,"[3,4]",[4],"Art/2DArt/SkillIcons/passives/ChaosDamage2.dds",0,[]
1563,"PhasingOnKillReducedSelfBuffExpiry",1,34947,"[3,4]",[1],"Art/2DArt/SkillIcons/passives/EvasionAndPhasingNotable.dds",0,[]
1564,"PhasingOnKillReducedSelfBuffExpiry",2,34948,"[3,4]",[1],"Art/2DArt/SkillIcons/passives/EvasionAndPhasingNotable.dds",0,[]
1565,"PhasingOnKillReducedSelfBuffExpiry2h",1,34949,"[3,4]",[1],"Art/2DArt/SkillIcons/passives/EvasionAndPhasingNotable.dds",0,[]
1566,"PhasingOnKillReducedSelfBuffExpiry2h",2,34950,"[3,4]",[1],"Art/2DArt/SkillIcons/passives/EvasionAndPhasingNotable.dds",0,[]
1567,"LocalStunThresholdEnduranceChargeOnMeleeStun",1,34951,"[3,4]",[2],"Art/2DArt/SkillIcons/passives/StunMastery.dds",0,[]
1568,"LocalStunThresholdEnduranceChargeOnMeleeStun",2,34952,"[3,4]",[2],"Art/2DArt/SkillIcons/passives/StunMastery.dds",0,[]
1569,"DoubleStunDurationEnemyStunThreshold",1,34953,"[3,4]",[2],"Art/2DArt/SkillIcons/passives/StunMastery.dds",0,[]
1570,"DoubleStunDurationEnemyStunThreshold",2,34954,"[3,4]",[2],"Art/2DArt/SkillIcons/passives/StunMastery.dds",0,[]
1571,"DoubleStunDurationEnemyStunThreshold2h",1,34955,"[3,4]",[2],"Art/2DArt/SkillIcons/passives/StunMastery.dds",0,[]
1572,"DoubleStunDurationEnemyStunThreshold2h",2,34956,"[3,4]",[2],"Art/2DArt/SkillIcons/passives/StunMastery.dds",0,[]
1573,"FortifyOnMeleeStunChanceReducedFortifyDuration",1,34957,"[3,4]",[2],"Art/2DArt/SkillIcons/passives/FortifyNotable1.dds",0,[]
1574,"FortifyOnMeleeStunChanceReducedFortifyDuration",2,34958,"[3,4]",[2],"Art/2DArt/SkillIcons/passives/FortifyNotable1.dds",0,[]
1575,"FortifyOnMeleeStunChanceReducedFortifyDuration2h",1,34959,"[3,4]",[2],"Art/2DArt/SkillIcons/passives/FortifyNotable1.dds",0,[]
1576,"FortifyOnMeleeStunChanceReducedFortifyDuration2h",2,34960,"[3,4]",[2],"Art/2DArt/SkillIcons/passives/FortifyNotable1.dds",0,[]
1577,"SkillEffectDurationReducedCooldownRecovery",1,34961,"[3,4]",[4],"Art/2DArt/SkillIcons/passives/potencyofwill.dds",0,[]
1578,"SkillEffectDurationReducedCooldownRecovery",2,34962,"[3,4]",[4],"Art/2DArt/SkillIcons/passives/potencyofwill.dds",0,[]
1579,"SkillEffectDurationReducedCooldownRecovery2h",1,34963,"[3,4]",[4],"Art/2DArt/SkillIcons/passives/potencyofwill.dds",0,[]
1580,"SkillEffectDurationReducedCooldownRecovery2h",2,34964,"[3,4]",[4],"Art/2DArt/SkillIcons/passives/potencyofwill.dds",0,[]
1581,"CooldownRecoveryReducedSkillEffectDuration",1,34965,"[3,4]",[4],"Art/2DArt/SkillIcons/passives/ReducedSkillEffectDurationNotable.dds",0,[]
1582,"CooldownRecoveryReducedSkillEffectDuration",2,34966,"[3,4]",[4],"Art/2DArt/SkillIcons/passives/ReducedSkillEffectDurationNotable.dds",0,[]
1583,"CooldownRecoveryReducedSkillEffectDuration2h",1,34967,"[3,4]",[4],"Art/2DArt/SkillIcons/passives/ReducedSkillEffectDurationNotable.dds",0,[]
1584,"CooldownRecoveryReducedSkillEffectDuration2h",2,34968,"[3,4]",[4],"Art/2DArt/SkillIcons/passives/ReducedSkillEffectDurationNotable.dds",0,[]
1585,"FlaskChargeOnCriticalStrikeReducedFlaskEffect",1,34969,"[3,4]",[1],"Art/2DArt/SkillIcons/passives/FlaskNotableFlasksLastLonger.dds",0,[]
1586,"FlaskChargeOnCriticalStrikeReducedFlaskEffect",2,34970,"[3,4]",[1],"Art/2DArt/SkillIcons/passives/FlaskNotableFlasksLastLonger.dds",0,[]
1587,"FlaskChargeOnCriticalStrikeReducedFlaskEffect2h",1,34971,"[3,4]",[1],"Art/2DArt/SkillIcons/passives/FlaskNotableFlasksLastLonger.dds",0,[]
1588,"FlaskChargeOnCriticalStrikeReducedFlaskEffect2h",2,34972,"[3,4]",[1],"Art/2DArt/SkillIcons/passives/FlaskNotableFlasksLastLonger.dds",0,[]
1589,"FlaskEffectReducedFlaskChargesGained",1,34973,"[3,4]",[1],"Art/2DArt/SkillIcons/passives/FlaskNotableFlasksLastLonger.dds",0,[]
1590,"FlaskEffectReducedFlaskChargesGained",2,34974,"[3,4]",[1],"Art/2DArt/SkillIcons/passives/FlaskNotableFlasksLastLonger.dds",0,[]
1591,"FlaskEffectReducedFlaskChargesGained2h",1,34975,"[3,4]",[1],"Art/2DArt/SkillIcons/passives/FlaskNotableFlasksLastLonger.dds",0,[]
1592,"FlaskEffectReducedFlaskChargesGained2h",2,34976,"[3,4]",[1],"Art/2DArt/SkillIcons/passives/FlaskNotableFlasksLastLonger.dds",0,[]
1593,"CurseEffectIfMostlyExpiredReducedCurseEffect",1,34977,"[3,4]",[4],"Art/2DArt/SkillIcons/passives/CurseAreaOfEffectNotable.dds",0,[]
1594,"CurseEffectIfMostlyExpiredReducedCurseEffect",2,34978,"[3,4]",[4],"Art/2DArt/SkillIcons/passives/CurseAreaOfEffectNotable.dds",0,[]
1595,"CurseEffectIfMostlyExpiredReducedCurseEffect2h",1,34979,"[3,4]",[4],"Art/2DArt/SkillIcons/passives/CurseAreaOfEffectNotable.dds",0,[]
1596,"CurseEffectIfMostlyExpiredReducedCurseEffect2h",2,34980,"[3,4]",[4],"Art/2DArt/SkillIcons/passives/CurseAreaOfEffectNotable.dds",0,[]
1597,"CurseEffectIncreasedCurseEffectOnSelf",1,34981,"[3,4]",[4],"Art/2DArt/SkillIcons/passives/CurseAreaOfEffectNotable.dds",0,[]
1598,"CurseEffectIncreasedCurseEffectOnSelf",2,34982,"[3,4]",[4],"Art/2DArt/SkillIcons/passives/CurseAreaOfEffectNotable.dds",0,[]
1599,"CurseEffectIncreasedCurseEffectOnSelf2h",1,34983,"[3,4]",[4],"Art/2DArt/SkillIcons/passives/CurseAreaOfEffectNotable.dds",0,[]
1600,"CurseEffectIncreasedCurseEffectOnSelf2h",2,34984,"[3,4]",[4],"Art/2DArt/SkillIcons/passives/CurseAreaOfEffectNotable.dds",0,[]
1601,"CurseDurationReducedCurseAreaOfEffect",1,34985,"[3,4]",[4],"Art/2DArt/SkillIcons/passives/CurseAreaOfEffectNotable.dds",0,[]
1602,"CurseDurationReducedCurseAreaOfEffect",2,34986,"[3,4]",[4],"Art/2DArt/SkillIcons/passives/CurseAreaOfEffectNotable.dds",0,[]
1603,"CurseDurationReducedCurseAreaOfEffect2h",1,34987,"[3,4]",[4],"Art/2DArt/SkillIcons/passives/CurseAreaOfEffectNotable.dds",0,[]
1604,"CurseDurationReducedCurseAreaOfEffect2h",2,34988,"[3,4]",[4],"Art/2DArt/SkillIcons/passives/CurseAreaOfEffectNotable.dds",0,[]
1605,"QuiverModEffect2h",1,34989,"[3,4]",[1],"Art/2DArt/SkillIcons/passives/kingofthehill.dds",0,[]
1606,"QuiverModEffect2h",2,34990,"[3,4]",[1],"Art/2DArt/SkillIcons/passives/kingofthehill.dds",0,[]
1607,"MineDetonateTwiceChance",1,34991,"[3,4]",[0],"Art/2DArt/SkillIcons/passives/MineAreaOfEffectNotable.dds",0,[]
1608,"MineDetonateTwiceChance",2,34992,"[3,4]",[0],"Art/2DArt/SkillIcons/passives/MineAreaOfEffectNotable.dds",0,[]
1609,"MineDetonateTwiceChance2h",1,34993,"[3,4]",[0],"Art/2DArt/SkillIcons/passives/MineAreaOfEffectNotable.dds",0,[]
1610,"MineDetonateTwiceChance2h",2,34994,"[3,4]",[0],"Art/2DArt/SkillIcons/passives/MineAreaOfEffectNotable.dds",0,[]
1611,"MineAuraEffect",1,34995,"[3,4]",[0],"Art/2DArt/SkillIcons/passives/MineManaReservationNotable.dds",0,[]
1612,"MineAuraEffect",2,34996,"[3,4]",[0],"Art/2DArt/SkillIcons/passives/MineManaReservationNotable.dds",0,[]
1613,"MineAuraEffect2h",1,34997,"[3,4]",[0],"Art/2DArt/SkillIcons/passives/MineManaReservationNotable.dds",0,[]
1614,"MineAuraEffect2h",2,34998,"[3,4]",[0],"Art/2DArt/SkillIcons/passives/MineManaReservationNotable.dds",0,[]
1615,"TrapThrowingSpeed",1,34999,"[3,4]",[1],"Art/2DArt/SkillIcons/passives/mastersapper.dds",0,[]
1616,"TrapThrowingSpeed",2,35000,"[3,4]",[1],"Art/2DArt/SkillIcons/passives/mastersapper.dds",0,[]
1617,"TrapThrowingSpeed2h",1,35001,"[3,4]",[1],"Art/2DArt/SkillIcons/passives/mastersapper.dds",0,[]
1618,"TrapThrowingSpeed2h",2,35002,"[3,4]",[1],"Art/2DArt/SkillIcons/passives/mastersapper.dds",0,[]
1619,"TrapsThrowInACircle",1,35003,"[3,4]",[1],"Art/2DArt/SkillIcons/passives/expeditiousmunitions.dds",0,[]
1620,"TrapsThrowInACircle2h",1,35004,"[3,4]",[1],"Art/2DArt/SkillIcons/passives/expeditiousmunitions.dds",0,[]
1621,"BrandAreaOfEffectAtLowDuration",1,35005,"[3,4]",[3],"Art/2DArt/SkillIcons/passives/Brand2.dds",0,[]
1622,"BrandAreaOfEffectAtLowDuration",2,35006,"[3,4]",[3],"Art/2DArt/SkillIcons/passives/Brand2.dds",0,[]
1623,"BrandAreaOfEffectAtLowDuration2h",1,35007,"[3,4]",[3],"Art/2DArt/SkillIcons/passives/Brand2.dds",0,[]
1624,"BrandAreaOfEffectAtLowDuration2h",2,35008,"[3,4]",[3],"Art/2DArt/SkillIcons/passives/Brand2.dds",0,[]
1625,"BrandSearchRange",1,35009,"[3,4]",[3],"Art/2DArt/SkillIcons/passives/ExplosiveRunes.dds",0,[]
1626,"BrandSearchRange",2,35010,"[3,4]",[3],"Art/2DArt/SkillIcons/passives/ExplosiveRunes.dds",0,[]
1627,"BrandSearchRange2h",1,35011,"[3,4]",[3],"Art/2DArt/SkillIcons/passives/ExplosiveRunes.dds",0,[]
1628,"BrandSearchRange2h",2,35012,"[3,4]",[3],"Art/2DArt/SkillIcons/passives/ExplosiveRunes.dds",0,[]
1629,"TotemChanceToSpawnTwo",1,35013,"[3,4]",[0],"Art/2DArt/SkillIcons/passives/totemandbrandrange.dds",0,[]
1630,"TotemChanceToSpawnTwo",2,35014,"[3,4]",[0],"Art/2DArt/SkillIcons/passives/totemandbrandrange.dds",0,[]
1631,"TotemChanceToSpawnTwo2h",1,35015,"[3,4]",[0],"Art/2DArt/SkillIcons/passives/totemandbrandrange.dds",0,[]
1632,"TotemChanceToSpawnTwo2h",2,35016,"[3,4]",[0],"Art/2DArt/SkillIcons/passives/totemandbrandrange.dds",0,[]
1633,"TotemExplodeOnDeath",1,35017,"[3,4]",[0],"Art/2DArt/SkillIcons/passives/ironwoodtotem.dds",0,[]
1634,"TotemExplodeOnDeath",2,35018,"[3,4]",[0],"Art/2DArt/SkillIcons/passives/ironwoodtotem.dds",0,[]
1635,"TotemExplodeOnDeath2h",1,35019,"[3,4]",[0],"Art/2DArt/SkillIcons/passives/ironwoodtotem.dds",0,[]
1636,"TotemExplodeOnDeath2h",2,35020,"[3,4]",[0],"Art/2DArt/SkillIcons/passives/ironwoodtotem.dds",0,[]
1637,"UnaffectedByChillWhileChannelling",1,35021,"[3,4]",[1],"Art/2DArt/SkillIcons/passives/ChannellingDamage.dds",0,[]
1638,"UnaffectedByShockWhileChannelling",1,35022,"[3,4]",[3],"Art/2DArt/SkillIcons/passives/ChannellingSpeed.dds",0,[]
1639,"WarcryBuffEffect",1,35023,"[3,4]",[2],"Art/2DArt/SkillIcons/passives/NaturalAuthorityNotable.dds",0,[]
1640,"WarcryBuffEffect",2,35024,"[3,4]",[2],"Art/2DArt/SkillIcons/passives/NaturalAuthorityNotable.dds",0,[]
1641,"WarcryBuffEffect2h",1,35025,"[3,4]",[2],"Art/2DArt/SkillIcons/passives/NaturalAuthorityNotable.dds",0,[]
1642,"WarcryBuffEffect2h",2,35026,"[3,4]",[2],"Art/2DArt/SkillIcons/passives/NaturalAuthorityNotable.dds",0,[]
1643,"WarcryDamagePerWarcryUsedRecently",1,35027,"[3,4]",[2],"Art/2DArt/SkillIcons/passives/EmpoweredAttackWarcryNode1.dds",0,[]
1644,"WarcryDamagePerWarcryUsedRecently",2,35028,"[3,4]",[2],"Art/2DArt/SkillIcons/passives/EmpoweredAttackWarcryNode1.dds",0,[]
1645,"WarcryDamagePerWarcryUsedRecently2h",1,35029,"[3,4]",[2],"Art/2DArt/SkillIcons/passives/EmpoweredAttackWarcryNode1.dds",0,[]
1646,"WarcryDamagePerWarcryUsedRecently2h",2,35030,"[3,4]",[2],"Art/2DArt/SkillIcons/passives/EmpoweredAttackWarcryNode1.dds",0,[]
1647,"ScorchChanceCannotIgnite",1,35031,"[3,4]",[0],"Art/2DArt/SkillIcons/passives/IncreasedFireDamage.dds",0,[9490]
1648,"ScorchChanceCannotIgnite",2,35032,"[3,4]",[0],"Art/2DArt/SkillIcons/passives/IncreasedFireDamage.dds",0,[9490]
1649,"ScorchChanceCannotIgnite2h",1,35033,"[3,4]",[0],"Art/2DArt/SkillIcons/passives/IncreasedFireDamage.dds",0,[9490]
1650,"ScorchChanceCannotIgnite2h",2,35034,"[3,4]",[0],"Art/2DArt/SkillIcons/passives/IncreasedFireDamage.dds",0,[9490]
1651,"BrittleChanceCannotFreezeChill",1,35035,"[3,4]",[1],"Art/2DArt/SkillIcons/passives/IncreasedColdDamage.dds",0,[9490]
1652,"BrittleChanceCannotFreezeChill",2,35036,"[3,4]",[1],"Art/2DArt/SkillIcons/passives/IncreasedColdDamage.dds",0,[9490]
1653,"BrittleChanceCannotFreezeChill2h",1,35037,"[3,4]",[1],"Art/2DArt/SkillIcons/passives/IncreasedColdDamage.dds",0,[9490]
1654,"BrittleChanceCannotFreezeChill2h",2,35038,"[3,4]",[1],"Art/2DArt/SkillIcons/passives/IncreasedColdDamage.dds",0,[9490]
1655,"SapChanceCannotShock",1,35039,"[3,4]",[3],"Art/2DArt/SkillIcons/passives/IncreasedLightningDamage.dds",0,[9490]
1656,"SapChanceCannotShock",2,35040,"[3,4]",[3],"Art/2DArt/SkillIcons/passives/IncreasedLightningDamage.dds",0,[9490]
1657,"SapChanceCannotShock2h",1,35041,"[3,4]",[3],"Art/2DArt/SkillIcons/passives/IncreasedLightningDamage.dds",0,[9490]
1658,"SapChanceCannotShock2h",2,35042,"[3,4]",[3],"Art/2DArt/SkillIcons/passives/IncreasedLightningDamage.dds",0,[9490]
1659,"FireExposureOnHit",1,35043,"[3,4]",[0],"Art/2DArt/SkillIcons/passives/IncreasedFireDamage.dds",0,[]
1660,"ColdExposureOnHit",1,35044,"[3,4]",[1],"Art/2DArt/SkillIcons/passives/IncreasedColdDamage.dds",0,[]
1661,"LightningExposureOnHit",1,35045,"[3,4]",[3],"Art/2DArt/SkillIcons/passives/IncreasedLightningDamage.dds",0,[]
1662,"AllExposureOnHit",1,35046,"[3,4]","[0,1,3]","Art/2DArt/SkillIcons/passives/IncreasedElementalDamage.dds",0,[]
1663,"WitherOnHitChance",1,35047,"[3,4]",[4],"Art/2DArt/SkillIcons/passives/IncreasedChaosDamage.dds",0,[]
1664,"WitherOnHitChance",2,35048,"[3,4]",[4],"Art/2DArt/SkillIcons/passives/IncreasedChaosDamage.dds",0,[]
1665,"WitherOnHitChance2h",1,35049,"[3,4]",[4],"Art/2DArt/SkillIcons/passives/IncreasedChaosDamage.dds",0,[]
1666,"WitherOnHitChance2h",2,35050,"[3,4]",[4],"Art/2DArt/SkillIcons/passives/IncreasedChaosDamage.dds",0,[]
1667,"Overwhelm",1,35051,"[3,4]",[2],"Art/2DArt/SkillIcons/passives/IncreasedPhysicalDamage.dds",0,[]
1668,"Overwhelm",2,35052,"[3,4]",[2],"Art/2DArt/SkillIcons/passives/IncreasedPhysicalDamage.dds",0,[]
1669,"Overwhelm2h",1,35053,"[3,4]",[2],"Art/2DArt/SkillIcons/passives/IncreasedPhysicalDamage.dds",0,[]
1670,"Overwhelm2h",2,35054,"[3,4]",[2],"Art/2DArt/SkillIcons/passives/IncreasedPhysicalDamage.dds",0,[]
1671,"StunDuration",1,35055,"[3,4]",[2],"Art/2DArt/SkillIcons/passives/StunMastery.dds",0,[]
1672,"StunDuration",2,35056,"[3,4]",[2],"Art/2DArt/SkillIcons/passives/StunMastery.dds",0,[]
1673,"StunDuration2h",1,35057,"[3,4]",[2],"Art/2DArt/SkillIcons/passives/StunMastery.dds",0,[]
1674,"StunDuration2h",2,35058,"[3,4]",[2],"Art/2DArt/SkillIcons/passives/StunMastery.dds",0,[]
1675,"FreezeDuration",1,35059,"[3,4]",[1],"Art/2DArt/SkillIcons/passives/ColdDamageOverTimeNotable.dds",0,[]
1676,"FreezeDuration",2,35060,"[3,4]",[1],"Art/2DArt/SkillIcons/passives/ColdDamageOverTimeNotable.dds",0,[]
1677,"FreezeDuration2h",1,35061,"[3,4]",[1],"Art/2DArt/SkillIcons/passives/ColdDamageOverTimeNotable.dds",0,[]
1678,"FreezeDuration2h",2,35062,"[3,4]",[1],"Art/2DArt/SkillIcons/passives/ColdDamageOverTimeNotable.dds",0,[]
1679,"IgniteDuration",1,35063,"[3,4]",[0],"Art/2DArt/SkillIcons/passives/arsonist.dds",0,[]
1680,"IgniteDuration",2,35064,"[3,4]",[0],"Art/2DArt/SkillIcons/passives/arsonist.dds",0,[]
1681,"IgniteDuration2h",1,35065,"[3,4]",[0],"Art/2DArt/SkillIcons/passives/arsonist.dds",0,[]
1682,"IgniteDuration2h",2,35066,"[3,4]",[0],"Art/2DArt/SkillIcons/passives/arsonist.dds",0,[]
1683,"BleedDuration",1,35067,"[3,4]",[2],"Art/2DArt/SkillIcons/passives/Blood2.dds",0,[]
1684,"BleedDuration",2,35068,"[3,4]",[2],"Art/2DArt/SkillIcons/passives/Blood2.dds",0,[]
1685,"BleedDuration2h",1,35069,"[3,4]",[2],"Art/2DArt/SkillIcons/passives/Blood2.dds",0,[]
1686,"BleedDuration2h",2,35070,"[3,4]",[2],"Art/2DArt/SkillIcons/passives/Blood2.dds",0,[]
1687,"PoisonDuration",1,35071,"[3,4]",[4],"Art/2DArt/SkillIcons/passives/Poison.dds",0,[]
1688,"PoisonDuration",2,35072,"[3,4]",[4],"Art/2DArt/SkillIcons/passives/Poison.dds",0,[]
1689,"PoisonDuration2h",1,35073,"[3,4]",[4],"Art/2DArt/SkillIcons/passives/Poison.dds",0,[]
1690,"PoisonDuration2h",2,35074,"[3,4]",[4],"Art/2DArt/SkillIcons/passives/Poison.dds",0,[]
1691,"ChillEffect",1,35075,"[3,4]",[1],"Art/2DArt/SkillIcons/passives/ColdDamageOverTimeNotable.dds",0,[]
1692,"ChillEffect",2,35076,"[3,4]",[1],"Art/2DArt/SkillIcons/passives/ColdDamageOverTimeNotable.dds",0,[]
1693,"ChillEffect2h",1,35077,"[3,4]",[1],"Art/2DArt/SkillIcons/passives/ColdDamageOverTimeNotable.dds",0,[]
1694,"ChillEffect2h",2,35078,"[3,4]",[1],"Art/2DArt/SkillIcons/passives/ColdDamageOverTimeNotable.dds",0,[]
1695,"ShockEffect",1,35079,"[3,4]",[3],"Art/2DArt/SkillIcons/passives/staticshield.dds",0,[]
1696,"ShockEffect",2,35080,"[3,4]",[3],"Art/2DArt/SkillIcons/passives/staticshield.dds",0,[]
1697,"ShockEffect2h",1,35081,"[3,4]",[3],"Art/2DArt/SkillIcons/passives/staticshield.dds",0,[]
1698,"ShockEffect2h",2,35082,"[3,4]",[3],"Art/2DArt/SkillIcons/passives/staticshield.dds",0,[]
1699,"ImpaleEffect",1,35083,"[3,4]",[2],"Art/2DArt/SkillIcons/passives/ImpaleNotable1.dds",0,[]
1700,"ImpaleEffect",2,35084,"[3,4]",[2],"Art/2DArt/SkillIcons/passives/ImpaleNotable1.dds",0,[]
1701,"ImpaleEffect2h",1,35085,"[3,4]",[2],"Art/2DArt/SkillIcons/passives/ImpaleNotable1.dds",0,[]
1702,"ImpaleEffect2h",2,35086,"[3,4]",[2],"Art/2DArt/SkillIcons/passives/ImpaleNotable1.dds",0,[]
1703,"LocalReducedAttributeRequirements",1,35087,"[3,4]",[5],"Art/2DArt/SkillIcons/passives/Ascendants/SkillPoint.dds",0,[9491]
1704,"LocalReducedAttributeRequirements",2,35088,"[3,4]",[5],"Art/2DArt/SkillIcons/passives/Ascendants/SkillPoint.dds",0,[9491]
1705,"DexterityAndNoInherentBonusFromDexterity",1,35089,"[3,4]",[1],"Art/2DArt/SkillIcons/passives/plusdexterity.dds",0,[9491]
1706,"DexterityAndNoInherentBonusFromDexterity",2,35090,"[3,4]",[1],"Art/2DArt/SkillIcons/passives/plusdexterity.dds",0,[9491]
1707,"DexterityAndNoInherentBonusFromDexterity2h",1,35091,"[3,4]",[1],"Art/2DArt/SkillIcons/passives/plusdexterity.dds",0,[9491]
1708,"DexterityAndNoInherentBonusFromDexterity2h",2,35092,"[3,4]",[1],"Art/2DArt/SkillIcons/passives/plusdexterity.dds",0,[9491]
1709,"IntelligenceAndNoInherentBonusFromIntelligence",1,35093,"[3,4]",[3],"Art/2DArt/SkillIcons/passives/plusintelligence.dds",0,[9491]
1710,"IntelligenceAndNoInherentBonusFromIntelligence",2,35094,"[3,4]",[3],"Art/2DArt/SkillIcons/passives/plusintelligence.dds",0,[9491]
1711,"IntelligenceAndNoInherentBonusFromIntelligence2h",1,35095,"[3,4]",[3],"Art/2DArt/SkillIcons/passives/plusintelligence.dds",0,[9491]
1712,"IntelligenceAndNoInherentBonusFromIntelligence2h",2,35096,"[3,4]",[3],"Art/2DArt/SkillIcons/passives/plusintelligence.dds",0,[9491]
1713,"StrengthAndNoInherentBonusFromStrength",1,35097,"[3,4]",[0],"Art/2DArt/SkillIcons/passives/plusstrength.dds",0,[9491]
1714,"StrengthAndNoInherentBonusFromStrength",2,35098,"[3,4]",[0],"Art/2DArt/SkillIcons/passives/plusstrength.dds",0,[9491]
1715,"StrengthAndNoInherentBonusFromStrength2h",1,35099,"[3,4]",[0],"Art/2DArt/SkillIcons/passives/plusstrength.dds",0,[9491]
1716,"StrengthAndNoInherentBonusFromStrength2h",2,35100,"[3,4]",[0],"Art/2DArt/SkillIcons/passives/plusstrength.dds",0,[9491]
1717,"PercentDexterityAndIntelligence",1,35101,"[3,4]","[1,3]","Art/2DArt/SkillIcons/passives/plusintelligencedexterity.dds",0,[9491]
1718,"PercentDexterityAndIntelligence",2,35102,"[3,4]","[1,3]","Art/2DArt/SkillIcons/passives/plusintelligencedexterity.dds",0,[9491]
1719,"PercentDexterityAndIntelligence2h",1,35103,"[3,4]","[1,3]","Art/2DArt/SkillIcons/passives/plusintelligencedexterity.dds",0,[9491]
1720,"PercentDexterityAndIntelligence2h",2,35104,"[3,4]","[1,3]","Art/2DArt/SkillIcons/passives/plusintelligencedexterity.dds",0,[9491]
1721,"PercentDexterityAndStrength",1,35105,"[3,4]","[1,0]","Art/2DArt/SkillIcons/passives/plusstrengthdexterity.dds",0,[9491]
1722,"PercentDexterityAndStrength",2,35106,"[3,4]","[1,0]","Art/2DArt/SkillIcons/passives/plusstrengthdexterity.dds",0,[9491]
1723,"PercentDexterityAndStrength2h",1,35107,"[3,4]","[1,0]","Art/2DArt/SkillIcons/passives/plusstrengthdexterity.dds",0,[9491]
1724,"PercentDexterityAndStrength2h",2,35108,"[3,4]","[1,0]","Art/2DArt/SkillIcons/passives/plusstrengthdexterity.dds",0,[9491]
1725,"PercentStrengthAndIntelligence",1,35109,"[3,4]","[0,3]","Art/2DArt/SkillIcons/passives/plusstrengthintelligence.dds",0,[9491]
1726,"PercentStrengthAndIntelligence",2,35110,"[3,4]","[0,3]","Art/2DArt/SkillIcons/passives/plusstrengthintelligence.dds",0,[9491]
1727,"PercentStrengthAndIntelligence2h",1,35111,"[3,4]","[0,3]","Art/2DArt/SkillIcons/passives/plusstrengthintelligence.dds",0,[9491]
1728,"PercentStrengthAndIntelligence2h",2,35112,"[3,4]","[0,3]","Art/2DArt/SkillIcons/passives/plusstrengthintelligence.dds",0,[9491]
1729,"MovementSpeedIfLowDexterity",1,35113,"[3,4]",[1],"Art/2DArt/SkillIcons/passives/quickstep.dds",0,[9491]
1730,"MovementSpeedIfLowDexterity",2,35114,"[3,4]",[1],"Art/2DArt/SkillIcons/passives/quickstep.dds",0,[9491]
1731,"MovementSpeedIfLowDexterity2h",1,35115,"[3,4]",[1],"Art/2DArt/SkillIcons/passives/quickstep.dds",0,[9491]
1732,"MovementSpeedIfLowDexterity2h",2,35116,"[3,4]",[1],"Art/2DArt/SkillIcons/passives/quickstep.dds",0,[9491]
1733,"AreaOfEffectIfLowIntelligence",1,35117,"[3,4]",[3],"Art/2DArt/SkillIcons/passives/blastradius.dds",0,[9491]
