"rownum","Id","ImplicitStats","ConstantStats","ConstantStatsValues","BaseEffectiveness","f32_60","IncrementalEffectiveness"
7939,"EmptyActionAttackHakuSlashes","[1118,7429,7430]","[1967,325]","[-25,20]",1,0,0
7940,"EmptyActionAttackHakuSlam","[1118,7429,7430]","[1967,325]","[-25,40]",1,0,0
7941,"EmptyActionAttackKeemaFireWalls","[1118,7429,7430]","[1967,325]","[-25,20]",1,0,0
7942,"EmptyActionSpellKeemaMortar","[7429,7430]",[],[],1,0,0
7943,"EmptyActionAttackThaneCombo1","[1118,7429,7430]",[1967],[-25],1,0,0
7944,"EmptyActionAttackThaneCombo2","[1118,7429,7430]",[1967],[-25],1,0,0
7945,"EmptyActionAttackVaganCleave","[1118,7429,7430]",[1967],[-25],1,0,0
7946,"EmptyActionAttackVoriciWhirl","[1118,7429,7430]",[1967],[-25],1,0,0
7947,"EmptyActionAttackVoriciMultiform","[7429,7430]",[],[],1,0,0
7948,"EmptyActionAttackCloneSlide","[7428,7429,7430]",[],[],1,0,0
7949,"EmptyActionAttackCloneWatch","[7428,7429,7430]",[],[],1,0,0
7950,"EmptyActionAttackGraviciusCombo","[1118,7429,7430]",[1967],[-25],1,0,0
7951,"EmptyActionAttackGrennCombo1","[1118,7429,7430]",[1967],[-25],1,0,0
7952,"EmptyActionAttackGrennCombo2","[1118,7429,7430]","[1967,325]","[-25,60]",1,0,0
7953,"EmptyActionAttackLeoCombo","[1118,7429,7430]",[1967],[-25],1,0,0
7954,"EmptyActionAttackAislinBackflip","[1118,7429,7430]",[1967],[-25],1,0,0
7955,"EmptyActionAttackAislinBombThrow","[1118,7429,7430]",[1967],[-25],1,0,0
7956,"EmptyActionAttackRinMultiProjectile","[1118,7429,7430]",[1967],[-25],1,0,0
7957,"EmptyActionAttackRikerJumpShot","[1118,7429,7430]",[1967],[-25],1,0,0
7958,"EmptyActionAttackRikerMultiShot","[1118,7429,7430]",[1967],[-25],1,0,0
7959,"EmptyActionDashWraith",[],[],[],1,0,0
7960,"EmptyActionDashWraith2",[],[],[],1,0,0
7961,"EmptyActionDashWraithRuin",[14056],[],[],1,0,0
7962,"EmptyActionArmourFirestorm",[],[],[],1,0,0
7963,"EmptyActionProtoVaalRuckus",[],[],[],1,0,0
7964,"EmptyActionSonicPulse",[],[],[],1,0,0
7965,"EmptyActionMonkeyThrow","[7428,7429,7430]",[],[],1,0,0
7966,"EmptyActionFlameTornadoSummon","[7428,7429,7430]",[],[],1,0,0
7967,"EmptyActionFlameSwipes","[7428,7429,7430]",[],[],1,0,0
7968,"EmptyActionDelveNecromancer1","[7428,7429,7430]",[],[],1,0,0
7969,"EmptyActionDelveNecromancer2","[7428,7429,7430]",[],[],1,0,0
7970,"EmptyActionDelveNecromancer3","[7428,7429,7430]",[],[],1,0,0
7971,"EmptyActionDelveDweller","[7428,7429,7430]",[],[],1,0,0
7972,"EmptyActionTaowuGeyserSpam","[7428,7429,7430]",[],[],1,0,0
7973,"EmptyActionBetrayalJanusCascade","[7429,7430]",[],[],1,0,0
7974,"EmptyActionSynthesisColdCascade","[7429,7430]",[],[],1,0,0
7975,"EmptyActionSynthesisEnrageDrones","[7429,7430]",[],[],1,0,0
7976,"EmptyActionBetrayalJanusSpellBuff","[7429,7430]",[],[],1,0,0
7977,"EmptyActionBetrayalBreachProjectile","[7429,7430]",[],[],1,0,0
7978,"EmptyActionAbsorbProjectile","[7428,7429,7430]",[],[],1,0,0
7979,"EmptyActionNinjaCopFlip","[7429,7430]",[],[],1,0,0
7980,"EmptyActionNinjaCopTornado","[7429,7430]",[],[],1,0,0
7981,"EmptyActionNinjaCopQuicksand","[7429,7430]",[],[],1,0,0
7982,"EmptyActionZanaMeleeScourge","[7428,7429,7430]",[],[],1,0,0
7983,"EmptyActionProtoVaalGeyserSpam","[7428,7429,7430]",[],[],1,0,0
7984,"EmptyActionBetrayalSkeletonCannonDeploy","[1118,7428,7429,7430]",[],[],1,0,0
7985,"EmptyActionBetrayalSkeletonCannonBombard","[7428,7429,7430]",[],[],1,0,0
7986,"EmptyActionSpellVaganKnives","[7429,7430]",[],[],1,0,0
7987,"EmptyActionSpellAislinVines","[7429,7430]",[],[],1,0,0
7988,"EmptyActionAttackSecretPoliceDaggers",[1118],[325],[60],1,0,0
7989,"EmptyActionSpellCameriaOrbShatter","[7429,7430]",[],[],1,0,0
7990,"EmptyActionAttackHillockMegaStomp","[1118,7429,7430]",[1967],[-25],1,0,0
7991,"EmptyActionAttackBreachCombo","[7429,7430]",[1967],[-25],1,0,0
7992,"EmptyActionCatarinaStance1","[7429,7430]",[],[],1,0,0
7993,"EmptyActionSynthesisDashFront","[7429,7430]",[],[],1,0,0
7994,"EmptyActionSynthesisDashBack","[7429,7430]",[],[],1,0,0
7995,"EmptyActionSynthesisDashLeft","[7429,7430]",[],[],1,0,0
7996,"EmptyActionSynthesisDashRight","[7429,7430]",[],[],1,0,0
7997,"EmptyActionSynthesisGuardian1","[7429,7430]",[],[],1,0,0
7998,"EmptyActionSynthesisTurretWave","[7429,7430]",[662],[200],1,0,0
7999,"EmptyActionSynthesisGuardian3Spin","[7429,7430]",[],[],1,0,0
8000,"EmptyActionSynthesisSoulstealerArc","[7429,7430]",[],[],1,0,0
8001,"EmptyActionSynthesisMinionPhase","[7429,7430,7428]",[],[],1,0,0
8002,"EmptyActionSynthesisGolemMinionPhase","[7429,7430,7428]",[],[],1,0,0
8003,"EmptyActionAzmeriGolemMinionPhase","[7429,7430,7428,12730]",[],[],1,0,0
8004,"EmptyActionAttackSynthesisGolemVSlam","[1118,7429,7430,7428]","[325,1967]","[50,-25]",1,0,0
8005,"EmptyActionAttackAzmeriGolemVSlam","[7429,7430,7428,12730]","[325,1967]","[50,-25]",1,0,0
8006,"EmptyActionSynthesisSpinSlam","[7429,7430]",[],[],1,0,0
8007,"EmptyActionSynthesisSlashBeamRuckus","[7429,7430]",[],[],1,0,0
8008,"EmptyActionSynthesisSummonBuffBombs","[7429,7430]",[],[],1,0,0
8009,"EmptyActionSynthesisBombBuff","[7429,7430]",[],[],1,0,0
8010,"EmptyActionSynthesisGuardian4Rotating","[7429,7430]",[],[],1,0,0
8011,"EmptyActionSynthesisGuardian4Gun","[7429,7430]",[],[],1,0,0
8012,"EmptyActionAzmeriGuardian4Gun","[7429,7430]",[],[],1,0,0
8013,"EmptyActionSynthesisGuardian4GunGeo","[7429,7430]",[],[],1,0,0
8014,"EmptyActionVenariusMapDeviceEradicate","[7429,7430]",[],[],1,0,0
8015,"EmptyActionVenariusBossSummon1","[7429,7430]",[],[],1,0,0
8016,"EmptyActionVenariusBossSummon2","[7429,7430]",[],[],1,0,0
8017,"EmptyActionVenariusMapDeviceSummon","[7429,7430]",[],[],1,0,0
8018,"EmptyActionAttackOssuaryWitchLance",[1118],[1236],[30],1,0,0
8019,"EmptyActionSynthesisSpikerBreath","[7429,7430]",[],[],1,0,0
8020,"EmptyActionSynthesisGolemWhip","[1118,7429,7430]","[1967,325]","[-25,25]",1,0,0
8021,"EmptyActionAzmeriGolemWhip","[7429,7430,12730]",[325],[25],1,0,0
8022,"EmptyActionUnused",[],[],[],1,0,0
8023,"EmptyActionLegionKaruiMelee","[1118,7429,7430]",[1236],[15],1,0,0
8024,"EmptyActionLegionKaruiSnipeRain","[1118,7429,7430]",[],[],1,0,0
8025,"EmptyActionLegionMarakethSandstorm","[1118,7429,7430]",[],[],1,0,0
8026,"EmptyActionLegionTemplarDash","[1118,7429,7430]",[1236],[50],1,0,0
8027,"EmptyActionLegionTemplarGeneralComboDash","[1118,7429,7430]","[1236,1967]","[15,-25]",1,0,0
8028,"EmptyActionLegionEternalEmpireCombo","[1118,7429,7430]",[1236],[10],1,0,0
8029,"EmptyActionLegionLioneyeCircleOfDeath","[1118,7429,7430]",[1967],[-25],1,0,0
8030,"EmptyActionLegionLioneyeBarrage","[1118,7429,7430]",[1967],[-25],1,0,0
8031,"EmptyActionLegionKaruiAxeCombo","[1118,7429,7430]",[1236],[25],1,0,0
8032,"EmptyActionLegionMultiShieldBash","[1118,7429,7430]","[1967,1236]","[-25,80]",1,0,0
8033,"EmptyActionLegionHyrrisFishRocketJump","[7429,7430]",[],[],1,0,0
8034,"EmptyActionLegionTemplarHolyRuckus","[7429,7430]",[],[],1,0,0
8035,"EmptyActionVaalViperWaveCombo","[7429,7430]",[],[],1,0,0
8036,"EmptyActionVaalViperLeftRightCombo","[7429,7430]",[],[],1,0,0
8037,"EmptyActionVaalViperSpinningSlam","[7429,7430]",[],[],1,0,0
8038,"EmptyActionLegionLioneyeAttackLeft",[1118],[1967],[-25],1,0,0
8039,"EmptyActionLegionLioneyeAttackRight",[1118],[1967],[-25],1,0,0
8040,"EmptyActionLegionLioneyeAttackBack",[1118],[1967],[-25],1,0,0
8041,"EmptyActionSanctumLioneyeAttackLeft",[1118],[1967],[-25],1,0,0
8042,"EmptyActionSanctumLioneyeAttackRight",[1118],[1967],[-25],1,0,0
8043,"EmptyActionSanctumLioneyeAttackBack",[1118],[1967],[-25],1,0,0
8044,"EmptyActionSanctumLioneyeFlareStorm",[1118],[1967],[-25],1,0,0
8045,"EmptyActionLegionLioneyeBurningArrow","[1118,7429,7430]",[1967],[-25],1,0,0
8046,"EmptyActionSpellDweller","[7429,7430]",[],[],1,0,0
8047,"EmptyActionAttackCoconutCrabEmerge","[1118,7428,7429,7430]",[325],[20],1,0,0
8048,"EmptyActionVaalSergeantSoulrendCleave","[1118,7429,7430]",[1236],[70],1,0,0
8049,"EmptyActionVaalSergeantMortarSpam","[1118,7429,7430]",[1236],[70],1,0,0
8050,"EmptyActionLegionVaalReversePulse","[7429,7430]",[],[],1,0,0
8051,"EmptyActionLegionVaalViperProjectileSpam","[7429,7430]",[],[],1,0,0
8052,"EmptyActionSpellMassRaiseZombie","[7429,7430]",[],[],1,0,0
8053,"EmptyActionLegionMultipleShoot","[1118,7429,7430,851,7213]",[1967],[-25],1,0,0
8054,"EmptyActionFemaleDemonProjectiles",[1118],[1236],[40],1,0,0
8055,"EmptyActionFemaleDemonProjectilesAhead",[1118],[1236],[40],1,0,0
8056,"EmptyActionOtherworldlyThralProjectiles",[1118],[1236],[40],1,0,0
8057,"EmptyActionOtherworldlyThralProjectilesAhead",[1118],[1236],[40],1,0,0
8058,"EmptyActionMarakethRangedDashLeft","[1118,7429,7430]",[1967],[50],1,0,0
8059,"EmptyActionMarakethRangedDashRight","[1118,7429,7430]",[1967],[50],1,0,0
8060,"EmptyActionMarakethRangedMultiShot","[1118,7429,7430]",[],[],1,0,0
8061,"EmptyActionMarakethGeneralScreech",[],[],[],1,0,0
8062,"EmptyActionEternalStampedeDaemon",[],[],[],1,0,0
8063,"EmptyActionFairgravesCommand",[],[],[],1,0,0
8064,"EmptyActionBlightSummonedCopterBeam",[],[],[],1,0,0
8065,"EmptyActionBlightFireballTower",[],[],[],1,0,0
8066,"EmptyActionBlightFreezeBoltTower",[],[],[],1,0,0
8067,"EmptyActionBlightLightningStormTowerRuckus",[],[],[],1,0,0
8068,"EmptyActionBlightIceMonsterConglomerate",[],[],[],1,0,0
8069,"EmptyActionSpellBlightSpiderEmerge","[7429,7428,7430]",[],[],1,0,0
8070,"EmptyActionSpellBlightChieftainBossEnrage","[7429,7428,7430]",[216],[4],1,0,0
8071,"EmptyActionSpellBlightSnakeBossMortar",[],[],[],1,0,0
8072,"EmptyActionAttackBlightWolfIceSlam",[1118],[],[],1,0,0
8073,"EmptyActionSpellCrusaderRuneDetonation","[7429,7430]",[],[],1,0,0
8074,"EmptyActionAttackBrutusMultiSlam",[12730],[1967],[-25],1,0,0
8075,"EmptyActionAttackEyrieCleave1",[1118],"[1967,1236]","[-25,15]",1,0,0
8076,"EmptyActionAttackEyrieCleave2",[1118],"[1967,1236]","[-25,15]",1,0,0
8077,"EmptyActionSpellEyrieWhirl",[],[],[],1,0,0
8078,"EmptyActionSpellEyrieDash",[],[],[],1,0,0
8079,"EmptyActionSpellEyrieBulletDive",[],[],[],1,0,0
8080,"EmptyActionSpellOrionBeam",[],[],[],1,0,0
8081,"EmptyActionSpellCrusaderMageguard","[7428,7429]",[662],[-40],1,0,0
8082,"EmptyActionAttackGorgonSpin",[1118],[],[],1,0,0
8083,"EmptyActionSpellOrionMultiBeam","[7429,7430]",[],[],1,0,0
8084,"EmptyActionSpellOrionMultiBeam2","[7429,7430]",[],[],1,0,0
8085,"EmptyActionSpellOrionCloneBeam","[7429,7430]",[],[],1,0,0
8086,"EmptyActionSpellOrionCloneBeamUber","[7429,7430]",[],[],1,0,0
8087,"EmptyActionAttackBasiliskProjectileBarrage",[1118],"[1967,1236]","[-25,100]",1,0,0
8088,"EmptyActionAttackBasiliskProjectileBarrageAzmeri",[12730],"[1967,1236]","[-25,100]",1,0,0
8089,"EmptyActionAttackBasiliskProjectileBarrageLarge",[1118],"[1967,1236]","[-25,100]",1,0,0
8090,"EmptyActionAttackBasiliskProjectileBarrageLargeAzmeri",[12730],"[1967,1236]","[-25,100]",1,0,0
8091,"EmptyActionAttackBasiliskProjectileLarge",[1118],"[1967,1236]","[-25,100]",1,0,0
8092,"EmptyActionAttackBasiliskProjectileLargeAzmeri",[12730],"[1967,1236]","[-25,100]",1,0,0
8093,"EmptyActionAttackBasiliskWyvern",[1118],"[1967,1236]","[-25,100]",1,0,0
8094,"EmptyActionAttackBasiliskWyvernAzmeri",[12730],"[1967,1236]","[-25,100]",1,0,0
8095,"EmptyActionAttackBasiliskDecapitate",[1118],[1967],[-25],1,0,0
8096,"EmptyActionAttackBasiliskDecapitateAzmeri",[12730],[1967],[-25],1,0,0
8097,"EmptyActionAttackBasiliskSpinAttack",[1118],[1967],[-25],1,0,0
8098,"EmptyActionAttackBasiliskSpinAttackAzmeri",[12730],[1967],[-25],1,0,0
8099,"EmptyActionSpellWarlordCascade",[],[],[],1,0,0
8100,"EmptyActionSpellWarlordRubbleSlam",[],[],[],1,0,0
8101,"EmptyActionSpellWarlordRubbleSlam2",[],[],[],1,0,0
8102,"EmptyActionSpellWarlordRubbleSlam3",[],[],[],1,0,0
8103,"EmptyActionSpellWarlordRubbleSlam4",[],[],[],1,0,0
8104,"EmptyActionSpellWarlordSummonBanner",[],[],[],1,0,0
8105,"EmptyActionSpellWarlordSummonBanner2",[],[],[],1,0,0
8106,"EmptyActionSpellWarlordSummonBanner3",[],[],[],1,0,0
8107,"EmptyActionAttackWarlordMelee",[1118],[1967],[-25],1,0,0
8108,"EmptyActionAttackCrusaderFallenAngel",[1118],[1236],[10],1,0,0
8109,"EmptyActionAttackEyrieArcherTrickshot",[1118],[],[],1,0,0
8110,"EmptyActionAttackEyrieFighter",[1118],[1236],[25],1,0,0
8111,"EmptyActionAttackWarlordGrandmaster",[1118],[],[],1,0,0
8112,"EmptyActionSpellWarlordGrandmaster",[],[],[],1,0,0
8113,"EmptyActionSpellAtlasExileSummonStampede",[],[],[],1,0,0
8114,"EmptyActionAttackAfflictionPhysBossSweepCleave",[1118],[1236],[40],1,0,0
8115,"EmptyActionAttackAfflictionPhysBossMultiSlam",[1118],[1236],[30],1,0,0
8116,"EmptyActionAttackAfflictionPhysBossGroundSlam",[1118],[1236],[30],1,0,0
8117,"EmptyActionSpellAfflictionDemonColdGroundSpear",[],[],[],1,0,0
8118,"EmptyActionSpellAfflictionDemonColdSpearToss",[],[],[],1,0,0
8119,"EmptyActionSpellAfflictionSkillDaemon",[],[],[],1,0,0
8120,"EmptyActionSpellAfflictionSkillDaemonFire",[],[],[],1,0,0
8121,"EmptyActionSpellAfflictionSkillDaemonCold",[],[],[],1,0,0
8122,"EmptyActionSpellAfflictionSkillDaemonLightning",[],[],[],1,0,0
8123,"EmptyActionSpellAfflictionDaemonSoulMortar",[],[],[],1,0,0
8124,"EmptyActionSpellAfflictionDemonPhysWeaponToss",[],[],[],1,0,0
8125,"EmptyActionAttackAfflictionMinionTripleSlam",[1118],[],[],1,0,0
8126,"EASAfflictionLightningModDemon",[],[],[],1,0,0
8127,"EmptyActionSpellGigaBall",[],[],[],1,0,0
8128,"EASAfflictionSoulMortarDaemon",[],[],[],1,0,0
8129,"EASAfflictionCascadeDaemon",[],[],[],1,0,0
8130,"EASAfflictionLightningBallBombard",[],[],[],1,0,0
8131,"EASAfflictionSlamma",[],[],[],1,0,0
8132,"EASAfflictionNoodleBeams",[],[],[],1,0,0
8133,"EmptyActionSpellDaemonDeleteMinions",[],[],[],1,0,0
8134,"EAAHarvestSpiderLacerate",[1118],[1236],[15],1,0,0
8135,"EASHarvestGrubProjectiles",[],[],[],1,0,0
8136,"EAAHarvestBeastDoubleSlam",[1118],[1236],[8],1,0,0
8137,"EASHarvestChieftainVolatileSpawnToss",[],[],[],1,0,0
8138,"EASHarvestHulkEnrage",[],[],[],1,0,0
8139,"EASHarvestEmerge",[],[],[],1,0,0
8140,"EASHarvestHoundFlamethrower",[],[],[],1,0,0
8141,"EAAHarvestRhexDashSlash",[1118],[1236],[50],1,0,0
8142,"EASHarvestRhexScreech",[],[],[],1,0,0
8143,"EASHarvestIguanaSpikeRain",[],[],[],1,0,0
8144,"EASHarvestKitavaDemonExplosion",[],[],[],1,0,0
8145,"EAAHarvestKitavaDemonEarthquake",[1118],[],[],1,0,0
8146,"EASHarvestSquidNoodleBeams",[],[],[],1,0,0
8147,"EASHarvestShieldCrabBubbleShield",[],[],[],1,0,0
8148,"EASHarvestBeastMegaSlam",[],[],[],1,0,0
8149,"EAAHeistTibbsSmash",[1118],[],[],1,0,0
8150,"TEMP_EASHeistNilesMindControlCombat",[],[],[],1,0,0
8151,"EASThaumaturgistTriggerRatSpawners",[],[],[],1,0,0
8152,"TEMP_EASHeistGiannaTransform",[],[],[],1,0,0
8153,"EASHeistMilitaryCasterBallLightning",[],[662],[-50],1,0,0.03
8154,"EASHeistMilitaryMinibossFireCloneWall","[7428,7429,7430]",[],[],1,0,0
8155,"EASHeistEngineerThrowBridge","[7429,7430]",[],[],1,0,0
8156,"EASHeistMilitaryMinibossProjCleave",[],[],[],1,0,0
8157,"EASSanctumGuardProjCleave",[],[],[],1,0,0
8158,"EASHeistAgilityClimbUp","[7429,7430]",[],[],1,0,0
8159,"EASHeistAgilityClimbInFloor","[7429,7430]",[],[],1,0,0
8160,"EASHeistAgilityClimbDown","[7429,7430]",[],[],1,0,0
8161,"EASHeistAgilityClimbOutFloor","[7429,7430]",[],[],1,0,0
8162,"EASHeistAgilityAssassinateGuard","[1118,7429,7430]",[325],[-7],1,0,0
8163,"EASHeistThugTorchBreath",[],[],[],1,0,0
8164,"EAAHeistRoboDogSlam",[1118],[1236],[40],1,0,0
8165,"EAAHeistThugMelee3Lacerate",[1118],[],[],1,0,0
8166,"EAAHeistThugRangedExplosiveArrowBarrage",[1118],[],[],1,0,0
8167,"EAAHeistThugRangedExplosiveArrowBarrageChokepoint",[1118],[],[],1,0,0
8168,"EASHeistThugTrapperDetonateBomb",[],[],[],1,0,0
8169,"EASHeistThugTrapperLightningMines",[],[],[],1,0,0
8170,"EASHeistScienceUnarmedGasTime","[7428,7429,7430]",[],[],1,0,0
8171,"EAAHeistRobotStormcallerSlam",[1118],[],[],1,0,0
8172,"EASHeistScienceRedCanisterCarpetBomb",[],[],[],1,0,0
8173,"EASHeistRobotDroneDashBack","[7429,7430]",[],[],1,0,0
8174,"EASHeistRobotDroneDashLeft","[7429,7430]",[],[],1,0,0
8175,"EASHeistRobotDroneDashRight","[7429,7430]",[],[],1,0,0
8176,"EASHeistRobotDroneDashForward","[7429,7430]",[],[],1,0,0
8177,"EASHeistRobotPyreBeamSweep","[7429,7430]",[],[],1,0,0
8178,"EASHeistRobotAutomatonTripleShot",[],[662],[-50],1,0,0
8179,"EAAHeistJamanraSwordThrow",[1118],[],[],1,0,0
8180,"EASHeistRobotSkitterbotEmerge",[],[],[],1,0,0
8181,"EASHeistFriedrichSummonMinions",[],[],[],1,0,0
8182,"EAAHeistFriedrichGroundProjectiles",[1118],[1236],[30],1,0,0
8183,"EASHeistUndeadAtFormationMarker",[],[],[],1,0,0
8184,"EASSwampBehemothBarrage",[],[],[],1,0,0
8185,"EASSwampBehemothBackup","[7429,7430]",[],[],1,0,0
8186,"EASSwampBehemothTreeThrow","[7429,7430]",[],[],1,0,0
8187,"EASThaumaturgistCorpseRain","[7429,7430]",[],[],1,0,0
8188,"EASThaumaturgistCorpseRainAtlasUber","[7429,7430]",[],[],1,0,0
8189,"EASRitualDaemonChaosProjectileRuckus",[],[],[],1,0,0
8190,"EASReaperWraithCoffinExplosion",[],[],[],1,0,0
8191,"EASRitualDaemonGrowBeam",[],[],[],1,0,0
8192,"EASMavenBossHeal",[],[662],[200],1,0,0
8193,"EASRitualNextSpeedStage",[],[],[],1,0,0
8194,"EASRitualLightningPylonCast",[],[],[],1,0,0
8195,"EASRitualDischargeEndurance",[],[],[],1,0,0
8196,"EASRitualDischargePower",[],[],[],1,0,0
8197,"EASRitualDischargeFrenzy",[],[],[],1,0,0
8198,"EAAThaumaturgyZombieSuicideExplosion",[1118],[],[],1,0,0
8199,"EASMavenMapBossDecayBuff",[],[],[],1,0,0
8200,"EASMavenBossNewMonsterWave",[],[],[],1,0,0
8201,"EASMavenSpawnKeystoneBoss",[],[],[],1,0,0
8202,"EASMavenOrbGroundExplode",[],[],[],1,0,0
8203,"EASTrialMasterBossElementalMortar",[],[],[],1,0,0
8204,"EASTrialMasterBossSpikeTether",[],[],[],1,0,0
8205,"EAATrialMasterSummonSpear",[12730],[1236],[50],1,0,0
8206,"EASExpeditionRatSummon",[],[],[],1,0,0
8207,"EASRhoaTaunt",[15702],[],[],1,0,0
8208,"EAAExpeditionVoranaCyclone","[7429,7430,1118]",[1236],[40],1,0,0
8209,"EAAAzmeriReaperCyclone","[7429,7430,1118]",[1236],[40],1,0,0
8210,"EAAExpeditionVoranaDualStrike",[1118],[1236],[50],1,0,0
8211,"EAAAzmeriReaperDualStrike",[1118],[1236],[50],1,0,0
8212,"EAASanctumReaperCyclone","[7429,7430,1118]",[1236],[50],1,0,0
8213,"EAASanctumReaperDualStrike",[1118],[1236],[50],1,0,0
8214,"EAAExpeditionMedvedComboAttack","[12730,7429,7430]",[1236],[20],1,0,0
8215,"EAAExpeditionMedvedSpiderGeyser","[12730,7429,7430]",[1236],[50],1,0,0
8216,"EAASummonedReaperComboAttack","[7429,7430]",[1236],[3],1,0,0
8217,"EAAVoranaComboAttack","[7429,7430,1118]",[1236],[3],1,0,0
8218,"EAAAzmeriReaperComboAttack","[7429,7430,1118]",[1236],[3],1,0,0
8219,"EAASanctumReaperComboAttack","[7429,7430,1118]",[1236],[3],1,0,0
8220,"EASVoranaTeleport","[7428,7429,7430]",[],[],1,0,0
8221,"EASVoranaTeleportFast","[7428,7429,7430]",[662],[1000],1,0,0
8222,"EASVoranaStormSubmerge",[],[662],[1000],1,0,0
8223,"EASVoranaStormEmerge",[],[662],[1000],1,0,0
8224,"EAAHellscapeFleshFodderSlam",[1118],[1236],[15],1,0,0
8225,"EASChieftainBossEnrage",[],[],[],1,0,0
8226,"EASHellscapePaleDogmanChargeUp",[],[],[],1,0,0
8227,"EAAHellscapeStabbyStab",[12730],[],[],1,0,0
8228,"EASHellscapeDemonElite1Screech",[],[662],[-40],1,0,0
8229,"EAAHellscapeFleshElite2Combo1",[12730],[],[],1,0,0
8230,"EAAHellscapeFleshElite2Combo2",[12730],[],[],1,0,0
8231,"HellscapeFleshTentacleGrab","[12730,7428,7429,7430]",[],[],1,0,0
8232,"EASHellscapePaleBossAxeToss",[],[662],[-60],1,0,0
8233,"EASBlackStarSpawnCasterClone",[13700],[],[],1,0,0
8234,"EASBlackStarSpawnMeleeClone",[13700],[],[],1,0,0
8235,"EASCleansingBossBugBarrage",[12730],[],[],1,0,0
8236,"EASCleansingBossMurderLantern",[12730],[],[],1,0,0
8237,"EASDoomBossSlam",[12730],[662],[-50],1,0,0
8238,"EASArchnemesisCreateClones",[],[],[],1,0,0
8239,"EASArchnemesisObeliskCast",[12730],[],[],1,0,0
8240,"EASArchnemesisHexPoleSpawnCurseZones",[],[],[],1,0,0
8241,"EASArchnemesisHexPoleSpawnTeleport",[12730],[],[],1,0,0
8242,"EASConsumeBossBonked",[12730],[],[],1,0,0
8243,"EASArchnemesisVoodooPoleCreateDoll",[12730],[],[],1,0,0
8244,"EASArchnemesisChargeGeneration",[],[],[],1,0,0
8245,"EASArchnemesisChargeGenerationMagic",[],[],[],1,0,0
8246,"EASArchnemesisRejuvenatingChargeUp",[],[],[],1,0,0
8247,"EASArchnemesisVoodooPoleTeleport",[12730],[],[],1,0,0
8248,"EASArchnemesisCurseZoneTeleport",[12730],[662],[200],1,0,0
8249,"EASBreachOverlordFireSkill",[],[],[],1,0,0
8250,"EASBreachOverlordColdSkill",[],[],[],1,0,0
8251,"EASBreachOverlordLightningSkill",[],[],[],1,0,0
8252,"EASBreachOverlordPhysicalSkill",[],[],[],1,0,0
8253,"EASBreachOverlordChaosSkill",[],[],[],1,0,0
8254,"EASConsumeBossOmegaTentacles",[],[],[],1,0,0
8255,"EASConsumeBossOmegaTentacleSlam",[],[],[],1,0,0
8256,"EASConsumeBossSummonStalkerOrbs",[],[],[],1,0,0
8257,"EASArchnemesisHexPoleSpawnerCurseZone",[],[],[],1,0,0
8258,"EASConsumeBossUberBeam",[],[],[],1,0,0
8259,"EASDoedreSentinelNovas",[],[],[],1,0,0
8260,"EAASanctumRinSnipe","[7429,7430,1118]",[1967],[-25],1,0,0
8261,"EAASanctumDanaiSweep",[1118],[],[],1,0,0
8262,"EAASanctumSpinningSlam","[7429,7430,12730]","[1967,1236]","[-25,15]",1,0,0
8263,"EAASanctumRevenantTeleport","[7429,7430,12730]",[],[],1,0,0
8264,"EASSanctumGargoyleFlameBreath","[7429,7430,12730]",[662],[-40],1,0,0
8265,"EAASanctumLyciaOverheadSlash",[1118],[1236],[30],1,0,0
8266,"EAASanctumLyciaDoubleSpin",[1118],[1236],[30],1,0,0
8267,"EAASanctumLyciaTeleportSlam",[1118],[1236],[30],1,0,0
8268,"EASTrackingBeam","[7429,7430,12730]",[],[],1,0,0
8269,"EAASanctumLyciaDash",[1118],[1236],[50],1,0,0
8270,"EAASanctumSentinelMaceMarkerSlam",[1118],[1236],[30],1,0,0
8271,"EASSanctumLycia2MoveVortexes",[],[],[],1,0,0
8272,"EASSanctumLyciaWindTunnel","[7429,7430,12730]",[],[],1,0,0
8273,"EAASanctumSentinelFootSlam",[1118],[1236],[50],1,0,0
8274,"EASCrucibleBatFlameBreath",[],[],[],1,0,0
8275,"EASCrucibleSquidNoodleBeams",[],[662],[-40],1,0,0
8276,"EASCrucibleGrapplerGrantSelfEnduranceCharges",[],[],[],1,0,0
8277,"EAACrucibleFourLeggedDemonMultiSlam","[7429,7430,12730]",[1236],[5],1,0,0
8278,"EASCrucibleWickerManSelfExplode",[],[],[],1,0,0
8279,"EASCrucibleIceElementalCycloneBegin",[],[],[],1,0,0
8280,"EASCrucibleVendigoEnrage",[],[],[],1,0,0
8281,"EASCrucibleBasiliskTripleSpit",[],[662],[-40],1,0,0
8282,"EAACrucibleBeastSlam",[12730],[1236],[40],1,0,0
8283,"EAACrucibleBeastSlamAtlasUber",[12730],[1236],[40],1,0,0
8284,"EASCrucibleLightningCone","[7429,7430,12730]",[662],[-50],1,0,0
8285,"EAACrucibleBoneGolemMutliWave",[12730],[1236],[40],1,0,0
8286,"EASCrucibleBoneGolemEnrage",[12730],[],[],1,0,0
8287,"EASAncestralBattlehornAllyRevive",[12730],[662],[-90],1,0,0
8288,"EAAAncestralHulkSlam",[12730],[662],[-40],1,0,0
8289,"EASReviveAlly",[12730],[662],[0],1,0,0
8290,"EASAncestralHealTotem",[12730],[662],[-88],1,0,0
