"rownum","Metadata","AreaLevel","SpawnsMonsters","i32_28","i32_32","i32_36","i32_40","i32_44","i32_48","i32_52","i32_56","bool_60","bool_61","bool_62","bool_63","bool_64","bool_65","i32_66","i32_70","i32_74","i32_78","rid_82","bool_98","bool_99","Script1","bool_108","bool_109","Script2","[i32]_118","i32_134","i32_138","i32_142","i32_146","i32_150","i32_154","i32_158","i32_162"
1290,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_templar_mixed2_3",25,"[8059,8063,8064]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,9,0,"",1,"","","","","","[5,3,1]",0,0,0,0,15,15,1,1
1291,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_templar_mixed2_3",40,"[8059,8063,8064]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","","[5,3,1]",0,0,0,0,15,15,1,1
1292,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_templar_mixed2_3",55,"[8059,8063,8064]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","","[5,3,1]",0,0,0,0,15,15,1,1
1293,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_templar_mixed2_3",68,"[8059,8063,8064]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","","[5,3,1]",0,0,0,0,15,15,1,1
1294,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_templar_mixed2_3",73,"[8059,8063,8064]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","","[5,3,1]",0,0,0,0,15,15,1,1
1295,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_templar_mixed2_3",78,"[8059,8063,8064]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","","[5,3,1]",0,0,0,0,15,15,1,1
1296,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_templar_mixed2_3",80,"[8059,8063,8064]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","","[5,3,1]",0,0,0,0,15,15,1,1
1297,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_templar_mixed2_3",83,"[8059,8063,8064]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","","[5,3,1]",0,0,0,0,15,15,1,1
1298,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_templar_mixed3_1",1,"[8060,8061,8062,8064]",0,0,0,900,1450,0,0,65792,"",1,"","","","",0,0,0,0,"",1,"","","","","","[3,3,4,1]",0,0,0,0,20,20,1,1
1299,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_templar_mixed3_1",4,"[8060,8061,8062,8064]",0,0,0,874,1408,0,0,65792,"",1,"","","","",0,0,0,0,"",1,"","","","","","[3,3,4,1]",0,0,0,0,20,20,1,1
1300,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_templar_mixed3_1",9,"[8060,8061,8062,8064]",0,0,0,832,1338,0,0,65792,"",1,"","","","",0,0,7,0,"",1,"","","","","","[3,3,4,1]",0,0,0,0,20,20,1,1
1301,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_templar_mixed3_1",13,"[8060,8061,8062,8064]",0,0,0,798,1282,0,0,65792,"",1,"","","","",0,0,10,3,"",1,"","","","","","[3,3,4,1]",0,0,0,0,20,20,1,1
1302,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_templar_mixed3_1",25,"[8060,8061,8062,8064]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,13,4,"",1,"","","","","","[3,3,4,1]",0,0,0,0,20,20,1,1
1303,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_templar_mixed3_1",40,"[8060,8061,8062,8064]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,15,5,"",1,"","","","","","[3,3,4,1]",0,0,0,0,20,20,1,1
1304,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_templar_mixed3_1",55,"[8060,8061,8062,8064]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,15,5,"",1,"","","","","","[3,3,4,1]",0,0,0,0,20,20,1,1
1305,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_templar_mixed3_1",68,"[8060,8061,8062,8064]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,16,5,"",1,"","","","","","[3,3,4,1]",0,0,0,0,20,20,1,1
1306,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_templar_mixed3_1",73,"[8060,8061,8062,8064]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,17,5,"",1,"","","","","","[3,3,4,1]",0,0,0,0,20,20,1,1
1307,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_templar_mixed3_1",78,"[8060,8061,8062,8064]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,18,5,"",1,"","","","","","[3,3,4,1]",0,0,0,0,20,20,1,1
1308,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_templar_mixed3_1",80,"[8060,8061,8062,8064]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,19,5,"",1,"","","","","","[3,3,4,1]",0,0,0,0,20,20,1,1
1309,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_templar_mixed3_1",83,"[8060,8061,8062,8064]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,20,5,"",1,"","","","","","[3,3,4,1]",0,0,0,0,20,20,1,1
1310,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_templar_mixed3_2",1,"[8060,8061,8063,8064]",0,0,0,900,1450,0,0,65792,"",1,"","","","",0,0,0,0,"",1,"","","","","","[3,3,4,1]",0,0,0,0,20,20,1,1
1311,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_templar_mixed3_2",4,"[8060,8061,8063,8064]",0,0,0,874,1408,0,0,65792,"",1,"","","","",0,0,0,0,"",1,"","","","","","[3,3,4,1]",0,0,0,0,20,20,1,1
1312,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_templar_mixed3_2",9,"[8060,8061,8063,8064]",0,0,0,832,1338,0,0,65792,"",1,"","","","",0,0,7,0,"",1,"","","","","","[3,3,4,1]",0,0,0,0,20,20,1,1
1313,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_templar_mixed3_2",13,"[8060,8061,8063,8064]",0,0,0,798,1282,0,0,65792,"",1,"","","","",0,0,10,3,"",1,"","","","","","[3,3,4,1]",0,0,0,0,20,20,1,1
1314,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_templar_mixed3_2",25,"[8060,8061,8063,8064]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,13,4,"",1,"","","","","","[3,3,4,1]",0,0,0,0,20,20,1,1
1315,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_templar_mixed3_2",40,"[8060,8061,8063,8064]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,15,5,"",1,"","","","","","[3,3,4,1]",0,0,0,0,20,20,1,1
1316,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_templar_mixed3_2",55,"[8060,8061,8063,8064]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,15,5,"",1,"","","","","","[3,3,4,1]",0,0,0,0,20,20,1,1
1317,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_templar_mixed3_2",68,"[8060,8061,8063,8064]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,16,5,"",1,"","","","","","[3,3,4,1]",0,0,0,0,20,20,1,1
1318,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_templar_mixed3_2",73,"[8060,8061,8063,8064]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,17,5,"",1,"","","","","","[3,3,4,1]",0,0,0,0,20,20,1,1
1319,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_templar_mixed3_2",78,"[8060,8061,8063,8064]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,18,5,"",1,"","","","","","[3,3,4,1]",0,0,0,0,20,20,1,1
1320,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_templar_mixed3_2",80,"[8060,8061,8063,8064]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,19,5,"",1,"","","","","","[3,3,4,1]",0,0,0,0,20,20,1,1
1321,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_templar_mixed3_2",83,"[8060,8061,8063,8064]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,20,5,"",1,"","","","","","[3,3,4,1]",0,0,0,0,20,20,1,1
1322,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_templar_mixed4_1",1,"[8060,8061,8062]",0,0,0,900,1450,0,0,65792,"",1,"","","","",0,0,0,0,"",1,"","ModifyState( spawn_count, +1 );","","","","[3,3,2]",0,0,0,0,25,25,1,1
1323,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_templar_mixed4_1",4,"[8060,8061,8062]",0,0,0,874,1408,0,0,65792,"",1,"","","","",0,0,0,0,"",1,"","ModifyState( spawn_count, +1 );","","","","[3,3,2]",0,0,0,0,25,25,1,1
1324,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_templar_mixed4_1",9,"[8060,8061,8062]",0,0,0,832,1338,0,0,65792,"",1,"","","","",0,0,7,0,"",1,"","ModifyState( spawn_count, +1 );","","","","[3,3,2]",0,0,0,0,25,25,1,1
1325,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_templar_mixed4_1",13,"[8060,8061,8062]",0,0,0,798,1282,0,0,65792,"",1,"","","","",0,0,10,3,"",1,"","ModifyState( spawn_count, +1 );","","","","[3,3,2]",0,0,0,0,25,25,1,1
1326,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_templar_mixed4_1",25,"[8060,8061,8062]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,13,4,"",1,"","ModifyState( spawn_count, +1 );","","","","[3,3,2]",0,0,0,0,25,25,1,1
1327,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_templar_mixed4_1",40,"[8060,8061,8062]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,15,5,"",1,"","ModifyState( spawn_count, +1 );","","","","[3,3,2]",0,0,0,0,25,25,1,1
1328,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_templar_mixed4_1",55,"[8060,8061,8062]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,15,5,"",1,"","ModifyState( spawn_count, +1 );","","","","[3,3,2]",0,0,0,0,25,25,1,1
1329,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_templar_mixed4_1",68,"[8060,8061,8062]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,16,5,"",1,"","ModifyState( spawn_count, +1 );","","","","[3,3,2]",0,0,0,0,25,25,1,1
1330,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_templar_mixed4_1",73,"[8060,8061,8062]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,17,5,"",1,"","ModifyState( spawn_count, +1 );","","","","[3,3,2]",0,0,0,0,25,25,1,1
1331,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_templar_mixed4_1",78,"[8060,8061,8062]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,18,5,"",1,"","ModifyState( spawn_count, +1 );","","","","[3,3,2]",0,0,0,0,25,25,1,1
1332,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_templar_mixed4_1",80,"[8060,8061,8062]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,19,5,"",1,"","ModifyState( spawn_count, +1 );","","","","[3,3,2]",0,0,0,0,25,25,1,1
1333,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_templar_mixed4_1",83,"[8060,8061,8062]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,20,5,"",1,"","ModifyState( spawn_count, +1 );","","","","[3,3,2]",0,0,0,0,25,25,1,1
1334,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_templar_mixed4_2",1,"[8060,8061,8063]",0,0,0,900,1450,0,0,65792,"",1,"","","","",0,0,0,0,"",1,"","ModifyState( spawn_count, +1 );","","","","[3,3,2]",0,0,0,0,25,25,1,1
1335,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_templar_mixed4_2",4,"[8060,8061,8063]",0,0,0,874,1408,0,0,65792,"",1,"","","","",0,0,0,0,"",1,"","ModifyState( spawn_count, +1 );","","","","[3,3,2]",0,0,0,0,25,25,1,1
1336,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_templar_mixed4_2",9,"[8060,8061,8063]",0,0,0,832,1338,0,0,65792,"",1,"","","","",0,0,7,0,"",1,"","ModifyState( spawn_count, +1 );","","","","[3,3,2]",0,0,0,0,25,25,1,1
1337,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_templar_mixed4_2",13,"[8060,8061,8063]",0,0,0,798,1282,0,0,65792,"",1,"","","","",0,0,10,3,"",1,"","ModifyState( spawn_count, +1 );","","","","[3,3,2]",0,0,0,0,25,25,1,1
1338,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_templar_mixed4_2",25,"[8060,8061,8063]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,13,4,"",1,"","ModifyState( spawn_count, +1 );","","","","[3,3,2]",0,0,0,0,25,25,1,1
1339,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_templar_mixed4_2",40,"[8060,8061,8063]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,15,5,"",1,"","ModifyState( spawn_count, +1 );","","","","[3,3,2]",0,0,0,0,25,25,1,1
1340,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_templar_mixed4_2",55,"[8060,8061,8063]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,15,5,"",1,"","ModifyState( spawn_count, +1 );","","","","[3,3,2]",0,0,0,0,25,25,1,1
1341,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_templar_mixed4_2",68,"[8060,8061,8063]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,16,5,"",1,"","ModifyState( spawn_count, +1 );","","","","[3,3,2]",0,0,0,0,25,25,1,1
1342,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_templar_mixed4_2",73,"[8060,8061,8063]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,17,5,"",1,"","ModifyState( spawn_count, +1 );","","","","[3,3,2]",0,0,0,0,25,25,1,1
1343,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_templar_mixed4_2",78,"[8060,8061,8063]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,18,5,"",1,"","ModifyState( spawn_count, +1 );","","","","[3,3,2]",0,0,0,0,25,25,1,1
1344,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_templar_mixed4_2",80,"[8060,8061,8063]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,19,5,"",1,"","ModifyState( spawn_count, +1 );","","","","[3,3,2]",0,0,0,0,25,25,1,1
1345,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_templar_mixed4_2",83,"[8060,8061,8063]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,20,5,"",1,"","ModifyState( spawn_count, +1 );","","","","[3,3,2]",0,0,0,0,25,25,1,1
1346,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_templar_boss",1,[8065],0,0,0,200,300,0,0,65792,"",1,"","","","",0,0,0,0,3,1,"","","","","",[],0,0,0,0,1,1,1,1
1347,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_goatman_slow",1,[8069],0,0,0,900,1450,0,0,65792,"",1,"","","","",0,0,0,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1348,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_goatman_slow",4,[8069],0,0,0,874,1408,0,0,65792,"",1,"","","","",0,0,0,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1349,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_goatman_slow",9,[8069],0,0,0,832,1338,0,0,65792,"",1,"","","","",0,0,5,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1350,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_goatman_slow",13,[8069],0,0,0,798,1282,0,0,65792,"",1,"","","","",0,0,7,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1351,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_goatman_slow",25,[8069],0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,9,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1352,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_goatman_slow",40,[8069],0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1353,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_goatman_slow",55,[8069],0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1354,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_goatman_slow",68,[8069],0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1355,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_goatman_slow",73,[8069],0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1356,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_goatman_slow",78,[8069],0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1357,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_goatman_slow",80,[8069],0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1358,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_goatman_slow",83,[8069],0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1359,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_goatman_mixed",1,"[8066,8067,8068]",0,0,0,900,1450,0,0,65792,"",1,"","","","",0,0,0,0,"",1,"","","","","","[5,1,5]",0,0,0,0,15,15,1,1
1360,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_goatman_mixed",4,"[8066,8067,8068]",0,0,0,874,1408,0,0,65792,"",1,"","","","",0,0,0,0,"",1,"","","","","","[5,1,5]",0,0,0,0,15,15,1,1
1361,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_goatman_mixed",9,"[8066,8067,8068]",0,0,0,832,1338,0,0,65792,"",1,"","","","",0,0,5,0,"",1,"","","","","","[5,1,5]",0,0,0,0,15,15,1,1
1362,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_goatman_mixed",13,"[8066,8067,8068]",0,0,0,798,1282,0,0,65792,"",1,"","","","",0,0,7,0,"",1,"","","","","","[5,1,5]",0,0,0,0,15,15,1,1
1363,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_goatman_mixed",25,"[8066,8067,8068]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,9,0,"",1,"","","","","","[5,1,5]",0,0,0,0,15,15,1,1
1364,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_goatman_mixed",40,"[8066,8067,8068]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","","[5,1,5]",0,0,0,0,15,15,1,1
1365,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_goatman_mixed",55,"[8066,8067,8068]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","","[5,1,5]",0,0,0,0,15,15,1,1
1366,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_goatman_mixed",68,"[8066,8067,8068]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","","[5,1,5]",0,0,0,0,15,15,1,1
1367,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_goatman_mixed",73,"[8066,8067,8068]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","","[5,1,5]",0,0,0,0,15,15,1,1
1368,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_goatman_mixed",78,"[8066,8067,8068]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","","[5,1,5]",0,0,0,0,15,15,1,1
1369,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_goatman_mixed",80,"[8066,8067,8068]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","","[5,1,5]",0,0,0,0,15,15,1,1
1370,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_goatman_mixed",83,"[8066,8067,8068]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","","[5,1,5]",0,0,0,0,15,15,1,1
1371,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_goatman_mixed2",1,"[8066,8067,8068]",0,0,0,900,1450,0,0,65792,"",1,"","","","",0,0,0,0,"",1,"","","","","","[5,1,5]",0,0,0,0,20,20,1,1
1372,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_goatman_mixed2",4,"[8066,8067,8068]",0,0,0,874,1408,0,0,65792,"",1,"","","","",0,0,0,0,"",1,"","","","","","[5,1,5]",0,0,0,0,20,20,1,1
1373,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_goatman_mixed2",9,"[8066,8067,8068]",0,0,0,832,1338,0,0,65792,"",1,"","","","",0,0,7,0,"",1,"","","","","","[5,1,5]",0,0,0,0,20,20,1,1
1374,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_goatman_mixed2",13,"[8066,8067,8068]",0,0,0,798,1282,0,0,65792,"",1,"","","","",0,0,10,3,"",1,"","","","","","[5,1,5]",0,0,0,0,20,20,1,1
1375,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_goatman_mixed2",25,"[8066,8067,8068]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,13,4,"",1,"","","","","","[5,1,5]",0,0,0,0,20,20,1,1
1376,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_goatman_mixed2",40,"[8066,8067,8068]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,15,5,"",1,"","","","","","[5,1,5]",0,0,0,0,20,20,1,1
1377,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_goatman_mixed2",55,"[8066,8067,8068]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,15,5,"",1,"","","","","","[5,1,5]",0,0,0,0,20,20,1,1
1378,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_goatman_mixed2",68,"[8066,8067,8068]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,16,5,"",1,"","","","","","[5,1,5]",0,0,0,0,20,20,1,1
1379,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_goatman_mixed2",73,"[8066,8067,8068]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,17,5,"",1,"","","","","","[5,1,5]",0,0,0,0,20,20,1,1
1380,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_goatman_mixed2",78,"[8066,8067,8068]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,18,5,"",1,"","","","","","[5,1,5]",0,0,0,0,20,20,1,1
1381,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_goatman_mixed2",80,"[8066,8067,8068]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,19,5,"",1,"","","","","","[5,1,5]",0,0,0,0,20,20,1,1
1382,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_goatman_mixed2",83,"[8066,8067,8068]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,20,5,"",1,"","","","","","[5,1,5]",0,0,0,0,20,20,1,1
1383,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_goatman_slammer",1,[8070],0,0,0,900,1450,0,0,65792,"",1,"","","","",0,0,0,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1384,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_goatman_slammer",4,[8070],0,0,0,874,1408,0,0,65792,"",1,"","","","",0,0,0,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1385,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_goatman_slammer",9,[8070],0,0,0,832,1338,0,0,65792,"",1,"","","","",0,0,8,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1386,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_goatman_slammer",13,[8070],0,0,0,798,1282,0,0,65792,"",1,"","","","",0,0,11,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1387,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_goatman_slammer",25,[8070],0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,14,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1388,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_goatman_slammer",40,[8070],0,0,0,567,903,0,0,65792,"",1,"","","","",0,0,15,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1389,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_goatman_slammer",55,[8070],0,0,0,328,510,0,0,65792,"",1,"","","","",0,0,15,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1390,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_goatman_slammer",68,[8070],0,0,0,328,510,0,0,65792,"",1,"","","","",0,0,15,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1391,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_goatman_slammer",73,[8070],0,0,0,285,440,0,0,65792,"",1,"","","","",0,0,15,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1392,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_goatman_slammer",78,[8070],0,0,0,243,370,0,0,65792,"",1,"","","","",0,0,15,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1393,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_goatman_slammer",80,[8070],0,0,0,226,342,0,0,65792,"",1,"","","","",0,0,15,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1394,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_goatman_slammer",83,[8070],0,0,0,200,300,0,0,65792,"",1,"","","","",0,0,15,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
