"rownum","Id","AOFile","PreloadGroupsKeys","EffectCategory","i32_36","HASH32"
5300,"UltimatumWraithIceNova","Metadata/Effects/Spells/monsters_effects/League_Ultimatum/general_combat/vaal_wraith/ice_nova.ao",[],4,210,781497543
5301,"UltimatumWraithIceNovaRuin","Metadata/Effects/Spells/monsters_effects/League_Ultimatum/general_combat/vaal_wraith/ice_nova_ruin.ao",[],4,210,459714868
5302,"UltimatumBloodChieftainBuffAoE","Metadata/Effects/Spells/monsters_effects/League_Ultimatum/general_combat/vaal_ape/ape_chief_buff.ao",[],4,500,120430615
5303,"UltimatumBloodChieftainSlam","Metadata/Effects/Spells/monsters_effects/League_Ultimatum/general_combat/vaal_ape/ape_chief_slam.ao",[],4,400,433814030
5304,"UltimatumBloodChieftainSlamRuin","Metadata/Effects/Spells/monsters_effects/League_Ultimatum/general_combat/vaal_ape/ape_chief_slam_ruin.ao",[],4,400,4134308810
5305,"UltimatumBloodApeSuicideExplosion","Metadata/Effects/Spells/monsters_effects/League_Ultimatum/general_combat/vaal_ape/ape_suicide_aoe.ao",[],4,150,3493254769
5306,"UltimatumBloodApeSuicideExplosionRuin","Metadata/Effects/Spells/monsters_effects/League_Ultimatum/general_combat/vaal_ape/ape_suicide_aoe_ruin.ao",[],4,150,2836384957
5307,"FirestormCelestialLite","Metadata/Effects/Microtransactions/Spells/celestial_firestorm/meteor_shower_noSmoke.ao",[],4,0,1321233980
5308,"FirestormCelestial","Metadata/Effects/Microtransactions/Spells/celestial_firestorm/meteor_shower.ao",[],4,0,1448044636
5309,"FirestormCelestialSmall","Metadata/Effects/Microtransactions/Spells/celestial_firestorm/meteor_shower_shards.ao",[],4,0,3169843150
5310,"FirestormCelestialImpact","Metadata/Effects/Microtransactions/Spells/celestial_firestorm/meteor_aoe.ao",[],4,350,3037001485
5311,"FirestormCelestialImpactSmallLite","Metadata/Effects/Microtransactions/Spells/celestial_firestorm/meteor_aoe_shards_spam.ao",[],4,100,3890300449
5312,"FirestormCelestialImpactLite","Metadata/Effects/Microtransactions/Spells/celestial_firestorm/meteor_aoe_spam.ao",[],4,350,185472986
5313,"FirestormCelestialImpactSmall","Metadata/Effects/Microtransactions/Spells/celestial_firestorm/meteor_aoe_shards.ao",[],4,100,1906288038
5314,"FirestormCelestialSurge","Metadata/Effects/Microtransactions/Spells/celestial_firestorm/meteor_surge.ao",[],4,0,3436502357
5315,"UltimatumGuardArrowExplosion","Metadata/Effects/Spells/monsters_effects/League_Ultimatum/general_combat/vaal_guards/proj_explode.ao",[],4,300,2975314393
5316,"UltimatumGuardArrowExplosionRuin","Metadata/Effects/Spells/monsters_effects/League_Ultimatum/general_combat/vaal_guards/proj_explode_ruin.ao",[],4,300,2368696665
5317,"UltimatumGuardArrowCone","Metadata/Effects/Spells/monsters_effects/League_Ultimatum/general_combat/vaal_guards/vaal_guard_arrow_cone.ao",[],4,420,285271824
5318,"UltimatumGuardFissureSlam1","Metadata/Effects/Spells/monsters_effects/League_Ultimatum/general_combat/vaal_guards/vaal_fissure_slam_01.ao",[],4,0,4116563744
5319,"UltimatumGuardFissureSlam2","Metadata/Effects/Spells/monsters_effects/League_Ultimatum/general_combat/vaal_guards/vaal_fissure_slam_02.ao",[],4,0,1188614836
5320,"UltimatumGuardFissureSlam3","Metadata/Effects/Spells/monsters_effects/League_Ultimatum/general_combat/vaal_guards/vaal_fissure_slam_03.ao",[],4,0,3284824098
5321,"UltimatumGuardFissureSlamRuin1","Metadata/Effects/Spells/monsters_effects/League_Ultimatum/general_combat/vaal_guards/vaal_fissure_slam_ruin_01.ao",[],4,0,3147750912
5322,"UltimatumGuardFissureSlamRuin2","Metadata/Effects/Spells/monsters_effects/League_Ultimatum/general_combat/vaal_guards/vaal_fissure_slam_ruin_02.ao",[],4,0,1742964072
5323,"UltimatumGuardFissureSlamRuin3","Metadata/Effects/Spells/monsters_effects/League_Ultimatum/general_combat/vaal_guards/vaal_fissure_slam_ruin_03.ao",[],4,0,3787053485
5324,"MicrotransactionLightbringerSurge","Metadata/Effects/Microtransactions/Aura/nightbane_lightbringer/surge.ao",[],4,0,73079347
5325,"MicrotransactionDarkshardSurge","Metadata/Effects/Microtransactions/Aura/nightbane_darkshard/surge.ao",[],4,0,1109085664
5326,"UltimatumSerpentEmergeNova","Metadata/Effects/Spells/monsters_effects/League_Ultimatum/general_combat/vaal_snakehead/emerge_nova.ao",[],4,250,3053612464
5327,"UltimatumSerpentEmergeNovaRuin","Metadata/Effects/Spells/monsters_effects/League_Ultimatum/general_combat/vaal_snakehead/emerge_nova_ruin.ao",[],4,250,3298849814
5328,"BloodTendrilsBeam","Metadata/Effects/Spells/blood_tendrils/beam.ao",[],4,0,4112661732
5329,"BloodTendrilsSurge","Metadata/Effects/Spells/blood_tendrils/surge.ao",[],4,0,2600357702
5330,"UltimatumLightningRuneExplosionLarge","Metadata/Effects/Spells/monsters_effects/League_Ultimatum/mechanics/rune_trap_01_aoe.ao",[],4,320,2343770501
5331,"UltimatumLightningRuneExplosionSmall","Metadata/Effects/Spells/monsters_effects/League_Ultimatum/mechanics/rune_trap_01_aoe_extra.ao",[],4,150,3663073180
5332,"UltimatumChaosDegenZone","Metadata/Effects/Spells/monsters_effects/League_Ultimatum/mechanics/poison_cloud.ao",[],4,175,3370709459
5333,"BloodTendrilsOnHitEffect","Metadata/Effects/Spells/blood_tendrils/hitfx.ao",[],4,0,2205137890
5334,"BloodSurgeSurge","Metadata/Effects/Spells/corrupted_blood_stream/blood_surge.ao",[],4,0,4163223155
5335,"ArcPurpleSurge","Metadata/Effects/Spells/arc_purple/surge.ao",[],4,0,26165570
5336,"RadiantSurge","Metadata/Effects/Spells/surge/yw_lightning_surge.ao",[],4,0,4029500700
5337,"UltimatumDaemonLocator","Metadata/Effects/Spells/monsters_effects/League_Ultimatum/mechanics/daemon_locator.ao",[57],4,1300,3573964918
5338,"TrialmasterTether","Metadata/Effects/Spells/monsters_effects/League_Ultimatum/trialmaster_boss/tether_chain.ao",[57],4,0,39174374
5339,"TrialmasterChaosShrineDamagePulse","Metadata/Effects/Spells/monsters_effects/League_Ultimatum/trialmaster_boss/reward_bait_nova_aoe.ao",[57],4,200,2483143367
5340,"BloodScytheScythe","Metadata/Effects/Spells/blood_scythe/BloodScythe_Slash.ao",[],4,275,2723131286
5341,"SpikeSlamSpikeBeamVerdant","Metadata/Effects/Microtransactions/Spells/spike_slam/Verdant/Ao/groundvine.ao",[],4,0,1949376070
5342,"SpikeSlamSpikeBeamEmpoweredVerdant","Metadata/Effects/Microtransactions/Spells/spike_slam/Verdant/Ao/Ao_fistofwar/groundvine.ao",[],4,0,759015589
5343,"UltimatumGolemColdBeam","Metadata/Effects/Spells/monsters_effects/League_Ultimatum/general_combat/vaal_golem/searing_bond_cold.ao",[],4,0,1909942161
5344,"UltimatumGolemLightningBeam","Metadata/Effects/Spells/monsters_effects/League_Ultimatum/general_combat/vaal_golem/searing_bond_lightning.ao",[],4,0,2305442331
5345,"UltimatumGolemChaosBeam","Metadata/Effects/Spells/monsters_effects/League_Ultimatum/general_combat/vaal_golem/searing_bond_chaos.ao",[],4,0,3909198280
5346,"UltimatumVortexCold","Metadata/Effects/Spells/monsters_effects/League_Ultimatum/general_combat/vaal_golem/skitter_vortex_cold.ao",[],4,235,1236759312
5347,"UltimatumVortexLightning","Metadata/Effects/Spells/monsters_effects/League_Ultimatum/general_combat/vaal_golem/skitter_vortex_lightning.ao",[],4,235,47844863
5348,"UltimatumVortexRuin","Metadata/Effects/Spells/monsters_effects/League_Ultimatum/general_combat/vaal_golem/skitter_vortex_ruin.ao",[],4,235,3196449791
5349,"UltimatumSpiderCyclone","Metadata/Effects/Spells/monsters_effects/League_Ultimatum/general_combat/vaal_spider/disc_cyclone.ao",[],4,150,1402021296
5350,"UltimatumSpiderCycloneRuin","Metadata/Effects/Spells/monsters_effects/League_Ultimatum/general_combat/vaal_spider/disc_cyclone_ruin.ao",[],4,150,519615903
5351,"UltimatumPointer","Metadata/Effects/Spells/monsters_effects/League_Ultimatum/mechanics/koh_arrow.ao",[57],4,0,4236378687
5352,"MicrotransactionMerchantSurge","Metadata/Effects/Microtransactions/Aura/merchant/surge.ao",[],4,0,21097763
5353,"AncestralSlamAncestorStygian","Metadata/Effects/Microtransactions/Spells/ancestral_slam/stygian/ancestor.ao",[],4,0,679727646
5354,"UltimatumSerpentWave","Metadata/Effects/Spells/monsters_effects/League_Ultimatum/general_combat/vaal_snakehead/mortar_wave.ao",[],4,0,2025709623
5355,"UltimatumSerpentWaveRuin","Metadata/Effects/Spells/monsters_effects/League_Ultimatum/general_combat/vaal_snakehead/mortar_wave_ruin.ao",[],4,0,2406440860
5356,"UltimatumSpawnWave","Metadata/Effects/Spells/monsters_effects/League_Ultimatum/mechanics/spawning_wave.ao",[57],4,1090,1189744970
5357,"UltimatumSpiderCycloneBeam1","Metadata/Effects/Spells/monsters_effects/League_Ultimatum/general_combat/vaal_spider/disc_projectile.ao",[],4,0,250378882
5358,"UltimatumSpiderCycloneBeam2","Metadata/Effects/Spells/monsters_effects/League_Ultimatum/general_combat/vaal_spider/disc_projectile_02.ao",[],4,0,2790521047
5359,"UltimatumSpiderCycloneBeam1Ruin","Metadata/Effects/Spells/monsters_effects/League_Ultimatum/general_combat/vaal_spider/disc_projectile_ruin.ao",[],4,0,1217087890
5360,"UltimatumSpiderCycloneBeam2Ruin","Metadata/Effects/Spells/monsters_effects/League_Ultimatum/general_combat/vaal_spider/disc_projectile_ruin_02.ao",[],4,0,2584930473
5361,"UltimatumTimeStopWave","Metadata/Effects/Spells/monsters_effects/League_Ultimatum/mechanics/time_stop_fx.ao",[57],4,0,1708990876
5362,"UltimatumTimeStopPlayer","Metadata/Effects/Spells/monsters_effects/League_Ultimatum/mechanics/TimeStop_Dynamic.ao",[57],4,0,1501517032
5363,"UltimatumTimeStopEnd","Metadata/Effects/Spells/monsters_effects/League_Ultimatum/mechanics/TimeStop_Dynamic.ao",[57],4,0,2298808737
5364,"PurgeWaveCelestial","Metadata/Effects/Spells/Celestial_Conviction/small_moving_cone.ao",[],4,925,4069528815
5365,"PurgeSurgeCelestial","Metadata/Effects/Spells/Celestial_Conviction/purge_surge.ao",[],4,250,2929322763
5366,"PurgeWaveStygian","Metadata/Effects/Spells/Stygian_Conviction/small_moving_cone.ao",[],4,925,3034383443
5367,"PurgeSurgeStygian","Metadata/Effects/Spells/Stygian_Conviction/purge_surge.ao",[],4,250,806621230
5368,"SlitherStartDemonic","Metadata/Effects/Microtransactions/Spells/slither/Demonic/withering_wave.ao",[],4,375,2455952285
5369,"SlitherWitherDemonic","Metadata/Effects/Microtransactions/Spells/slither/Demonic/withering_aura.ao",[],4,400,2838928734
5370,"SlitherEyesDemonic","Metadata/Effects/Microtransactions/Spells/slither/Demonic/slither.ao",[],4,0,3448088695
5371,"UltimatumMonsterRemovalBlood","Metadata/Effects/Spells/monsters_effects/League_Ultimatum/mechanics/decal_hq.ao",[57],4,0,29931495
5372,"UltimatumGuardArrowConeCold","Metadata/Effects/Spells/monsters_effects/League_Ultimatum/general_combat/vaal_guards/vaal_guard_arrow_cone_cold.ao",[],4,420,1862567842
5373,"UltimatumGuardArrowConeFire","Metadata/Effects/Spells/monsters_effects/League_Ultimatum/general_combat/vaal_guards/vaal_guard_arrow_cone_fire.ao",[],4,420,3421669773
5374,"BloodScytheBeam","Metadata/Effects/Spells/blood_scythe/beam.ao",[],4,0,2140076678
5375,"BloodScytheCharge","Metadata/Effects/Spells/blood_scythe/charges.ao",[],4,0,911884453
5376,"CelestialWaveOfConvictionSurge","Metadata/Effects/Spells/surge/CelestialSurge_Conviction/celestialSurge_Conviction.ao",[],4,0,4047692045
5377,"StygianWaveOfConvictionSurge","Metadata/Effects/Spells/surge/StygianSurge_Conviction/StygianSurge_Conviction.ao",[],4,0,3468114025
5378,"ToxicRainProjectileOblivion","Metadata/Effects/Microtransactions/Spells/OblivionToxicRain/arrow.ao",[],4,0,2795027685
5379,"RainOfSporesArrowUpOblivion","Metadata/Effects/Microtransactions/Spells/OblivionToxicRain/shooting_lotus.ao",[],4,0,184307158
5380,"RainOfSporesArrowDownOblivion","Metadata/Effects/Microtransactions/Spells/OblivionToxicRain/lotus_arrow_drop.ao",[],4,0,2924888168
5381,"RainOfSporesExplodeOblivion","Metadata/Effects/Microtransactions/Spells/OblivionToxicRain/lotus_aoe.ao",[],4,175,265276762
5382,"RainOfSporesVineBeamOblivion","Metadata/Effects/Microtransactions/Spells/OblivionToxicRain/lotus_vines.ao",[],4,0,1085375930
5383,"RainOfSporesPlaceOblivion","Metadata/Effects/Microtransactions/Spells/OblivionToxicRain/lotus_roots.ao",[],4,0,1187735783
5384,"StygianFistOfWarLeapSlamAudio","Metadata/Effects/Microtransactions/Spells/ancestral_slam/stygian/LeapSlamAudio.ao",[],4,0,630886135
5385,"UltimatumFrostInfectionAoE","Metadata/Effects/Spells/monsters_effects/League_Ultimatum/mechanics/frost_infection_aoe.ao",[],4,150,1081523250
5386,"SunprismSiphonProjectileImpact","Metadata/Effects/Microtransactions/Spells/SunprismEssenceDrain/aoe_impact.ao",[],4,75,836792563
5387,"ContagionCastSunprism","Metadata/Effects/Microtransactions/Spells/SunprismContagion/sunprism_contagion_main.ao",[],4,195,3581551372
5388,"ContagionSpreadSunprism","Metadata/Effects/Microtransactions/Spells/SunprismContagion/sunprism_contagion_sml.ao",[],4,50,589632840
5389,"ContagionCastScientist","Metadata/Effects/Microtransactions/Spells/ScientistContagion/contagion_main.ao",[],4,195,3154002305
5390,"ContagionSpreadScientist","Metadata/Effects/Microtransactions/Spells/ScientistContagion/contagion_sml.ao",[],4,50,1732201107
5391,"BlightHandSunprism","Metadata/Effects/Microtransactions/Spells/SunprismBlight/caster_hand/blight_caster_hand.ao",[],4,0,4044279576
5392,"BlightConeSunprism","Metadata/Effects/Microtransactions/Spells/SunprismBlight/channelling/blight_channelling.ao",[],4,0,761209479
5393,"BlightParticlesSunprism","Metadata/Effects/Microtransactions/Spells/SunprismBlight/channelling/blight_channelling_prtcl.ao",[],4,0,1078593914
5394,"BlightHorrifySunprism","Metadata/Effects/Microtransactions/Spells/SunprismBlight/horrify/horrify.ao",[],4,0,1914404365
5395,"BlightHandScientist","Metadata/Effects/Microtransactions/Spells/ScientistBlight/caster_hand/blight_caster_hand.ao",[],4,0,3378128997
5396,"BlightConeScientist","Metadata/Effects/Microtransactions/Spells/ScientistBlight/channelling/blight_channelling.ao",[],4,0,2501549592
5397,"BlightParticlesScientist","Metadata/Effects/Microtransactions/Spells/ScientistBlight/channelling/blight_channelling_prtcl.ao",[],4,0,4221260000
5398,"BlightHorrifyScientist","Metadata/Effects/Microtransactions/Spells/ScientistBlight/horrify/horrify.ao",[],4,0,2809859875
5399,"WitherSunprism","Metadata/Effects/Microtransactions/Spells/SunprismWither/SunprismWither.ao",[],4,195,1619961965
5400,"WitherSurgeSunprism","Metadata/Effects/Microtransactions/Spells/SunprismWither/SunprismWitherSurge.ao",[],4,0,4114111542
5401,"WitherScientist","Metadata/Effects/Microtransactions/Spells/ScientistWither/aoe/rig.ao",[],4,195,302405271
5402,"WitherSurgeScientist","Metadata/Effects/Microtransactions/Spells/ScientistWither/surge/withersurge.ao",[],4,0,1667773938
5403,"UltimatumFrostInfection","Metadata/Effects/Spells/monsters_effects/League_Ultimatum/mechanics/frost_infection_hover.ao",[],4,0,228787788
5404,"BlackHoleTickEffectVaal","Metadata/Effects/Spells/vaalOrbVoidSphere/void_shockwave.ao",[],4,500,1472216239
5405,"BlackHoleSpawnEffectVaal","Metadata/Effects/Spells/vaalOrbVoidSphere/void_cast.ao",[],4,500,3303880883
5406,"MirageArcherAppearSuffering","Metadata/Effects/Microtransactions/Spells/mirage_archer/Suffering/Ao/suffering_appear.ao",[],4,0,1621452655
5407,"MirageArcherDisappearSuffering","Metadata/Effects/Microtransactions/Spells/mirage_archer/Suffering/Ao/suffering_cast.ao",[],4,0,3916066223
5408,"MirageArcherDetachedIndicatorSuffering","Metadata/Effects/Microtransactions/Spells/mirage_archer/Suffering/Ao/mirage_area.ao",[],4,225,3504330864
5409,"DarkRitualScientist","Metadata/Effects/Microtransactions/Spells/ScientistBane/impact.ao",[],4,280,71652028
5410,"DarkRitualImpactScientist","Metadata/Effects/Microtransactions/Spells/ScientistBane/dotdebuff.ao",[],4,0,3366168121
5411,"DarkRitualLiteScientist","Metadata/Effects/Microtransactions/Spells/ScientistBane/impact_monster.ao",[],4,280,1643241027
5412,"DarkRitualImpactProject","Metadata/Effects/Microtransactions/Spells/dark_ritual/project/project_debuff.ao",[],4,0,1649482295
5413,"CorpseEruptionProjectileImpactDarkwood","Metadata/Effects/Spells/corpse_eruption/Darkwood/DarkwoodCorpseMortarExplode_01.ao",[],4,175,633627467
5414,"CorpseEruptionGeyserDarkwood","Metadata/Effects/Spells/corpse_eruption/Darkwood/DarkwoodCorpseGroundFX.ao",[],4,0,1261771897
5415,"CorpseEruptionExplodeDarkwood","Metadata/Effects/Spells/corpse_eruption/Darkwood/DarkwoodCorpseExplode.ao",[],4,175,26833985
5416,"MuzzleFlashFrenzyArcane","Metadata/Effects/Microtransactions/Spells/frenzy_02/Arcane/muzzleflash.ao",[],4,0,613072052
5417,"FrenzyArrowSurgeArcane","Metadata/Effects/Microtransactions/Spells/frenzy_02/Arcane/arrowsurge.ao",[],4,0,3754481891
5418,"FrenzyEffectArcane","Metadata/Effects/Microtransactions/Spells/frenzy_02/Arcane/player_spiral.ao",[],4,0,1026946743
5419,"FrenzyGainEffectArcane","Metadata/Effects/Microtransactions/Spells/frenzy_02/Arcane/frenzy_gain.ao",[],4,0,125143425
5420,"FrenzyMeleeImpactArcane","Metadata/Effects/Microtransactions/Spells/frenzy_02/Arcane/melee/frenzy_melee_impact.ao",[],4,0,24916428
5421,"UltimatumFinishWave","Metadata/Effects/Spells/monsters_effects/League_Ultimatum/mechanics/victory_blast.ao",[57],4,1090,3987966048
5422,"OfferingSpiritSoulBeamCelestial","Metadata/Effects/Spells/offering/soul/soul_Celestial.ao",[],4,0,1371345501
5423,"OfferingSpiritClientVisualCelestial","Metadata/Effects/Spells/offering_celestial/offering_celestial_souls.ao",[],4,0,859771843
5424,"DemonSpiderWebBeam","Metadata/Effects/Spells/monsters_effects/Act2_FOUR/MeleeSpider/beam_web.ao",[],4,0,3512000483
5425,"WebEnsnaringArrowStuckInGround","Metadata/Effects/Spells/monsters_effects/Act2_FOUR/MeleeSpider/snare_decal.ao",[],4,0,1580931098
5426,"WebEnsnaringArrowTetheringBeam","Metadata/Effects/Spells/monsters_effects/Act2_FOUR/MeleeSpider/snare.ao",[],4,0,830250906
5427,"MeleeSpiderDeathPuddle","Metadata/Effects/Spells/monsters_effects/Act2_FOUR/MeleeSpider/puddle.ao",[],4,0,1258937129
5428,"BloodScytheHitEffect","Metadata/Effects/Spells/blood_scythe/BloodScythe_Slash_HitFx.ao",[],4,0,3962471394
5429,"BloodScytheHitEffectConsole","Metadata/Effects/Spells/blood_scythe/BloodScythe_Slash_HitFx_console.ao",[],4,0,870432503
5430,"CloneShotArrowMerchant","Metadata/Effects/Microtransactions/Spells/blink_mirror_arrow/merchant/arrow_down.ao",[],4,0,1653462352
5431,"CloneShotLandingMerchant","Metadata/Effects/Microtransactions/Spells/blink_mirror_arrow/merchant/clone_inout.ao",[],4,0,1159293993
5432,"CloneDeathMerchant","Metadata/Effects/Microtransactions/Spells/blink_mirror_arrow/merchant/clone_inout.ao",[],4,0,752331803
5433,"CloneShotArrowUpMerchant","Metadata/Effects/Microtransactions/Spells/blink_mirror_arrow/merchant/arrow.ao",[],4,0,3655313225
5434,"CloneShotArrowUpFlashMerchant","Metadata/Effects/Microtransactions/Spells/blink_mirror_arrow/merchant/shootyflash.ao",[],4,0,1780487208
5435,"SummonRavenSurge","Metadata/Effects/Microtransactions/Spells/summonraven/summonraven.ao",[],4,0,3200181484
5436,"SummonBloodRavenSurge","Metadata/Effects/Microtransactions/Spells/summonraven/summonbloodravensurge.ao",[],4,0,1906799672
5437,"SummonBeesSurge","Metadata/Effects/Spells/surge/bees_surge.ao",[],4,0,849254712
5438,"CelestialSummonRagingSpiritSurge","Metadata/Effects/Microtransactions/Spells/summon_raging_spirits_celestial/CelestialSkullSurge.ao",[],4,0,2596215739
5439,"UltimatumSummonPhantasmAura","Metadata/Effects/Spells/monsters_effects/League_Faridun/mechanics/ultimatum_modifier/farudin_ultimatum_modifier.ao",[],4,245,227084079
5440,"OblivionToxicRainHitEffect","Metadata/Effects/Microtransactions/Spells/OblivionToxicRain/hitFx.ao",[],4,0,1945499141
5441,"PainSuppressionSurge","Metadata/Effects/Spells/pain_suppression/bloodbarrier_surge.ao",[],4,0,122390051
5442,"UltimatumFlameSpitterWave","Metadata/Effects/Spells/monsters_effects/League_Ultimatum/mechanics/fire_spitter_wave.ao",[],4,900,3630567874
5443,"UltimatumSummonPhantasmAuraRuin","Metadata/Effects/Spells/monsters_effects/League_Faridun/mechanics/ultimatum_modifier/farudin_ultimatum_modifier_blue.ao",[],4,245,64426402
