"rownum","Id","bool_8","IsLocal","IsWeaponLocal","Semantics","bool_15","IsVirtual","MainHandAlias_StatsKey","OffHandAlias_StatsKey","bool_33","HASH32","BelongsActiveSkillsKey","Category","bool_70","bool_71","IsScalable","ContextFlags","DotFlag"
11109,"melee_critical_strike_multiplier_+%_if_warcried_recently","","","",1,"","","","","",-141796709,[],4,"","",1,[],[]
11110,"additional_physical_damage_reduction_if_warcried_in_past_8_seconds","","","",1,"","","","","",983221565,[],11,"","",1,[],[]
11111,"warcry_skill_area_of_effect_+%","","","",1,"","","","","",-550731052,[],18,"","",1,[],[]
11112,"taunt_also_applies_unnerve","","","",4,"",1,"","","",691068203,[],1,"","","",[1],[]
11113,"taunt_also_applies_intimidate","","","",4,"",1,"","","",-1156431728,[],1,"","","",[1],[]
11114,"skill_is_rain_skill",1,"","",4,1,"","","",1,1170230506,[],"","","","",[],[]
11115,"cold_damage_+%_per_25_strength","","","",1,"","","","","",1169532119,[],1,"","",1,[],[]
11116,"cold_damage_+%_per_25_dexterity","","","",1,"","","","","",-1534661388,[],1,"","",1,[],[]
11117,"cold_damage_+%_per_25_intelligence","","","",1,"","","","","",98456118,[],1,"","",1,[],[]
11118,"chaos_damage_+%_per_100_max_mana_up_to_80","","","",1,"","","","","",-714155287,[],1,"","",1,[],[]
11119,"minion_summoned_recently_movement_speed_+%",1,"","",1,1,"","","",1,1989607199,[],12,"","",1,[],[]
11120,"minion_summoned_recently_attack_and_cast_speed_+%",1,"","",1,1,"","","",1,-677245337,[],12,"","",1,[],[]
11121,"minion_summoned_recently_cannot_be_damaged",1,"","",4,1,"","","",1,-1764120849,[],12,"","","",[],[]
11122,"attack_damage_+%_vs_maimed_enemies","","","",1,"","","","","",-1571803389,[],1,"","",1,[],[]
11123,"critical_strike_chance_+%_vs_taunted_enemies","","","",1,"","","","","",-1143512704,[],4,"","",1,[],[]
11124,"critical_strike_multiplier_+_vs_taunted_enemies","","","",1,"","","","","",1411954146,[],4,"","",1,[],[]
11125,"remove_bleed_on_life_flask_use",1,"","",4,"","","","","",27724354,[],17,"","","",[],[]
11126,"movement_speed_+%_while_not_using_flask","","","",1,"","","","","",-273566097,[],17,"","",1,[],[]
11127,"life_flask_charges_recovered_per_3_seconds",1,"","",3,"","","","","",182307352,[],17,"","",1,[],[]
11128,"additional_physical_damage_reduction_%_during_life_or_mana_flask_effect","","","",1,"","","","","",908623937,[],11,"","",1,[],[]
11129,"attack_ailment_damage_+%","","","",1,"","","","","",15636808,[],2,"","",1,[],[]
11130,"impale_debuff_effect_+%_from_hits_that_also_inflict_bleeding","","","",1,"","","","","",1548733695,[],18,"","",1,[],[]
11131,"aoe_+%_per_second_while_stationary_up_to_50",1,"","",1,"","","","","",-1683325280,[],18,"","",1,[],[]
11132,"critical_strike_%_chance_to_deal_double_damage","","","",1,"","","","","",1467610775,[],4,"","",1,[],[]
11133,"chill_effect_+%_with_critical_strikes","","","",1,"","","","","",734282390,[],2,"","",1,[],[]
11134,"shock_effect_+%_with_critical_strikes","","","",1,"","","","",1,634435108,[],2,"","",1,[],[]
11135,"minion_physical_damage_%_to_add_as_fire",1,"","",1,1,"","","",1,-461904512,[],12,"","",1,[],[]
11136,"chance_to_deal_double_damage_while_on_full_life_%",1,"","",1,"","","","",1,1178757449,[],"","","",1,[],[]
11137,"minion_chance_to_deal_double_damage_while_on_full_life_%",1,"","",1,"","","","",1,-1456068684,[],12,"","",1,[],[]
11138,"minion_chance_to_ignite_%",1,"","",1,"","","","",1,1429616825,[],12,"","",1,[],[]
11139,"minion_damage_against_ignited_enemies_+%",1,"","",1,"","","","",1,-2120813428,[],12,"","",1,[],[]
11140,"minion_chance_to_impale_on_attack_hit_%",1,"","",1,"","","","",1,-1110729934,[],12,"","",1,[],[]
11141,"summoned_skeleton_%_physical_to_chaos",1,"","",1,"","","","",1,-1431927438,[],12,"","",1,[],[]
11142,"summoned_skeleton_%_chance_to_wither_for_2_seconds",1,"","",1,"","","","",1,-935940871,[],12,"","",1,[],[]
11143,"raised_zombie_%_chance_to_taunt",1,"","",1,"","","","",1,996370746,[],12,"","",1,[],[]
11144,"using_life_flask",1,"","",4,"","","","","",1167553261,[],"","","","",[],[]
11145,"totem_placement_range_+%",1,"","",1,1,"","","",1,1324600254,[],13,"","",1,[],[]
11146,"totem_chaos_immunity",1,"","",4,"","","","","",-231108726,[],13,"","","",[],[]
11147,"totem_spells_damage_+%",1,"","",1,"","","","","",1393446001,[],13,"","",1,[],[]
11148,"damage_+%_while_affected_by_a_herald","","","",1,"","","","","",937852993,[],1,"","",1,[],[]
11149,"elemental_damage_+%_while_affected_by_a_herald","","","",1,"","","","","",-1043409004,[],1,"","",1,[],[]
11150,"damage_over_time_+%_while_affected_by_a_herald","","","",1,"","","","","",1160757324,[],1,"","",1,[],[]
11151,"minion_damage_+%_while_affected_by_a_herald","","","",1,"","","","","",-363549842,[],1,"","",1,[],[]
11152,"damage_+%_for_each_herald_affecting_you","","","",1,"","","","","",-326148498,[],1,"","",1,[],[]
11153,"chance_to_freeze_shock_ignite_%_while_affected_by_a_herald","","","",1,"","","","","",-843922718,[],18,"","",1,[],[]
11154,"minion_movement_velocity_+%_for_each_herald_affecting_you","","","",1,"","","","","",-1156205201,[],3,"","",1,[],[]
11155,"additional_physical_damage_reduction_%_per_summoned_sentinel_of_purity","","","",1,"","","","","",871535228,[],9,"","",1,[],[]
11156,"dot_multiplier_+_with_bow_skills","","","",3,"","","","","",1778786427,[],1,"","",1,[],[]
11157,"skill_effect_duration_+%_with_bow_skills","","","",1,"","","","","",390870699,[],18,"","",1,[],[]
11158,"status_ailments_you_inflict_duration_+%_with_bows","","","",1,"","","","","",-1349589859,[],2,"","",1,[],[]
11159,"area_of_effect_+%_with_bow_skills","","","",1,"","","","","",979331754,[],18,"","",1,[],[]
11160,"wand_physical_damage_%_to_add_as_chaos","","","",1,"","","","","",1949194193,[],1,"","",1,[],[]
11161,"wand_physical_damage_%_to_convert_to_lightning","","","",1,"","","","","",1805630722,[],18,"","",1,[],[]
11162,"two_handed_melee_area_of_effect_+%","","","",1,"","","","","",1557656238,[],18,"","",1,[],[]
11163,"two_handed_melee_area_damage_+%","","","",1,"","","","","",-884204555,[],1,"","",1,[],[]
11164,"have_used_a_travel_skill_recently","","","",4,"","","","","",297782421,[],"","","","",[],[]
11165,"track_have_used_a_travel_skill_recently","","","",4,"",1,"","","",1726216385,[],"","","","",[36],[]
11166,"have_cast_a_spell_recently","","","",4,"","","","","",-700679756,[],"","","","",[],[]
11167,"track_have_cast_a_spell_recently","","","",4,"",1,"","","",-344572827,[],"","","","",[36],[]
11168,"have_cursed_an_enemy_recently","","","",4,"","","","","",-169195544,[],"","","","",[],[]
11169,"track_have_cursed_an_enemy_recently","","","",4,"",1,"","","",82762764,[],"","","","",[36],[]
11170,"have_chilled_an_enemy_recently","","","",4,"","","","","",1079669957,[],"","","","",[],[]
11171,"track_have_chilled_an_enemy_recently","","","",4,"",1,"","","",1397040073,[],"","","","",[36],[]
11172,"have_stunned_an_enemy_with_a_two_handed_melee_weapon_recently","","","",4,"","","","","",1553490925,[],"","","","",[],[]
11173,"have_crit_with_a_two_handed_melee_weapon_recently","","","",4,"","","","","",-309493681,[],"","","","",[],[]
11174,"track_have_crit_with_a_two_handed_melee_weapon_recently","","","",4,"",1,"","","",-956660136,[],"","","","",[36],[]
11175,"have_used_a_brand_skill_recently","","","",4,"","","","","",-1553381024,[],"","","","",[],[]
11176,"track_have_used_a_brand_skill_recently","","","",4,"",1,"","","",-495178384,[],"","","","",[36],[]
11177,"have_hit_with_main_hand_weapon_recently","","","",4,"","","","","",-1836508656,[],"","","","",[],[]
11178,"track_have_hit_with_main_hand_weapon_recently","","","",4,"",1,"","","",-892239922,[],"","","","",[36],[]
11179,"have_hit_with_off_hand_weapon_recently","","","",4,"","","","","",808800014,[],"","","","",[],[]
11180,"track_have_hit_with_off_hand_weapon_recently","","","",4,"",1,"","","",-323808049,[],"","","","",[36],[]
11181,"have_ignited_an_enemy_recently","","","",4,"","","","","",1814014151,[],"","","","",[],[]
11182,"track_have_ignited_an_enemy_recently","","","",4,"",1,"","","",-715058591,[],"","","","",[36],[]
11183,"have_bleed_an_enemy_recently","","","",4,"","","","","",-501801738,[],"","","","",[],[]
11184,"track_have_bleed_an_enemy_recently","","","",4,"",1,"","","",14702777,[],"","","","",[36],[]
11185,"have_poisoned_an_enemy_recently","","","",4,"","","","","",1287988320,[],"","","","",[],[]
11186,"track_have_poisoned_an_enemy_recently","","","",4,"",1,"","","",-1449217211,[],"","","","",[36],[]
11187,"have_sapped_an_enemy_recently","","","",4,"","","","","",552506053,[],"","","","",[],[]
11188,"track_have_sapped_an_enemy_recently","","","",4,"",1,"","","",1438125177,[],"","","","",[36],[]
11189,"have_brittled_an_enemy_recently","","","",4,"","","","","",229758317,[],"","","","",[],[]
11190,"track_have_brittled_an_enemy_recently","","","",4,"",1,"","","",-1910573194,[],"","","","",[36],[]
11191,"have_scorched_an_enemy_recently","","","",4,"","","","","",-905391108,[],"","","","",[],[]
11192,"track_have_scorched_an_enemy_recently","","","",4,"",1,"","","",1656104036,[],"","","","",[36],[]
11193,"critical_strike_chance_+%_if_havent_blocked_recently","","","",1,"","","","","",-1000085311,[],4,"","",1,[],[]
11194,"critical_strike_multiplier_+_if_taken_a_savage_hit_recently","","","",1,"","","","","",-288705468,[],4,"","",1,[],[]
11195,"movement_speed_+%_if_crit_recently","","","",1,"","","","","",249681591,[],18,"","",1,[],[]
11196,"area_of_effect_+%_if_killed_at_least_5_enemies_recently","","","",1,"","","","","",1627949245,[],18,"","",1,[],[]
11197,"spell_suppression_chance_%_if_enemy_hit_recently","","","",1,"","","","","",580506385,[],11,"","",1,[],[]
11198,"damage_+%_if_used_travel_skill_recently","","","",1,"","","","","",1284835343,[],1,"","",1,[],[]
11199,"chance_to_block_spells_%_if_cast_a_spell_recently","","","",1,"","","","","",949366757,[],11,"","",1,[],[]
11200,"energy_shield_regeneration_%_per_minute_if_enemy_cursed_recently","","","",1,"","","","","",2014494887,[],9,"","",1,[],[]
11201,"elemental_damage_+%_if_enemy_chilled_recently","","","",1,"","","","","",671958628,[],1,"","",1,[],[]
11202,"elemental_damage_+%_if_enemy_shocked_recently","","","",1,"","","","","",1002229745,[],1,"","",1,[],[]
11203,"elemental_damage_+%_if_enemy_ignited_recently","","","",1,"","","","","",-384780468,[],1,"","",1,[],[]
11204,"energy_shield_regeneration_%_per_minute_if_enemy_killed_recently","","","",1,"","","","","",523933012,[],9,"","",1,[],[]
11205,"wand_damage_+%_if_crit_recently","","","",1,"","","","","",336146754,[],1,"","",1,[],[]
11206,"area_of_effect_+%_if_enemy_stunned_with_two_handed_melee_weapon_recently","","","",1,"","","","","",-1756539980,[],18,"","",1,[],[]
11207,"chance_to_deal_double_damage_%_if_crit_with_two_handed_melee_weapon_recently","","","",1,"","","","","",742537204,[],18,"","",1,[],[]
11208,"sigil_repeat_frequency_+%_if_havent_used_a_brand_skill_recently","","","",1,"","","","","",1326207337,[],18,"","",1,[],[]
11209,"chance_to_evade_attacks_%_if_havent_been_hit_recently","","","",1,"","","","","",-1390697317,[],9,"","",1,[],[]
11210,"life_regeneration_%_per_minute_if_player_minion_died_recently","","","",1,"","","","","",958370324,[],7,"","",1,[],[]
11211,"attack_speed_+%_if_enemy_hit_with_main_hand_weapon_recently","","","",1,"","","","","",1503520992,[],3,"","",1,[],[]
11212,"movement_speed_+%_if_enemy_hit_with_off_hand_weapon_recently","","","",1,"","","","","",2044312806,[],18,"","",1,[],[]
11213,"have_summoned_totem_in_past_2_seconds","","","",4,"","","","","",-551314042,[],"","","","",[],[]
11214,"track_have_summoned_totem_in_past_2_seconds","","","",4,"",1,"","","",-79039127,[],"","","","",[36],[]
11215,"totem_damage_+%_if_havent_summoned_totem_in_past_2_seconds","","","",1,"","","","","",-2066787728,[],1,"","",1,[],[]
11216,"gain_fortify_for_x_seconds_on_melee_hit_with_mace_sceptre_staff","","","",3,"","","","","",-943799070,[],18,"","",1,[],[]
11217,"damage_+%_with_maces_sceptres_staves","","","",1,"","","","","",-842082809,[],1,"","",1,[],[]
11218,"double_damage_%_chance_while_wielding_mace_sceptre_staff","","","",1,"","","","","",-1453144402,[],1,"","",1,[],[]
11219,"movement_speed_+%_while_holding_shield","","","",1,"","","","","",-1506019111,[],3,"","",1,[],[]
11220,"physical_damage_+%_with_axes_swords","","","",1,"","","","","",-1323844577,[],1,"","",1,[],[]
11221,"impale_on_hit_%_chance_with_axes_swords","","","",1,"","","","","",-2109615067,[],18,"","",1,[],[]
11222,"attack_skill_ailment_damage_+%_while_wielding_axes_swords","","","",1,"","","","","",894879351,[],1,"","",1,[],[]
11223,"power_charge_on_non_critical_strike_%_chance_with_claws_daggers","","","",1,"","","","","",1818347119,[],16,"","",1,[],[]
11224,"critical_strike_multiplier_+%_with_claws_daggers","","","",1,"","","","","",1557301858,[],4,"","",1,[],[]
11225,"attack_skill_additional_num_projectiles_while_wielding_claws_daggers","","","",3,"","","","","",-1089317608,[],18,"","",1,[],[]
11226,"posion_damage_over_time_multiplier_+%_while_wielding_claws_daggers","","","",1,"","","","","",1032323207,[],1,"","",1,[],[]
11227,"fire_damage_over_time_multiplier_+%_while_burning","","","",1,"","","","","",459397730,[],1,"","",1,[],[]
11228,"life_regeneration_per_minute_%_while_burning","","","",1,"","","","","",1024379430,[],7,"","",1,[],[]
11229,"spell_block_%_while_at_max_power_charges","","","",1,"","","","","",-847384473,[],18,"","",1,[],[]
11230,"attack_block_%_while_at_max_endurance_charges","","","",1,"","","","","",-633070125,[],18,"","",1,[],[]
11231,"attack_speed_+%_if_you_have_at_least_600_strength","","","",1,"","","","","",1634337529,[],3,"","",1,[],[]
11232,"es_regeneration_per_minute_%_while_stationary","","","",1,"","","","","",1227372455,[],9,"","",1,[],[]
11233,"self_critical_strike_multiplier_+%_while_ignited","","","",1,"","","","","",-1396985101,[],11,"","",1,[],[]
11234,"enemies_poisoned_by_you_cannot_regen_life","","","",4,"","","","","",-966416421,[],18,"","","",[],[]
11235,"enemies_chilled_by_your_hits_are_shocked","","","",4,"","","","","",817797536,[],18,"","","",[],[]
11236,"enemies_shocked_by_your_hits_are_chilled","","","",4,"","","","","",949448192,[],18,"","","",[],[]
11237,"enemies_shocked_by_your_hits_are_debilitated","","","",4,"","","","","",-137851719,[],18,"","","",[],[]
11238,"left_ring_socketed_curse_replaces_skitterbots_chilling_aura","","","",4,"","","","","",-1672735849,[],"","","","",[],[]
11239,"right_ring_socketed_curse_replaces_skitterbots_shocking_aura","","","",4,"","","","","",-65865623,[],"","","","",[],[]
11240,"local_left_ring_socketed_curse_replaces_skitterbots_chilling_aura","",1,"",4,"","","","","",1641422740,[],"","","","",[],[]
11241,"local_right_ring_socketed_curse_replaces_skitterbots_shocking_aura","",1,"",4,"","","","","",-2023897751,[],"","","","",[],[]
11242,"hit_and_ailment_damage_+%_vs_cursed_enemies","","","",1,"","","","","",1597940326,[],1,"","",1,[],[]
11243,"culling_strike_vs_cursed_enemies","","","",4,"","","","","",-1000463053,[],18,"","","",[],[]
11244,"hit_and_ailment_damage_+%_vs_enemies_affected_by_ailments","","","",1,"","","","","",-981471462,[],1,"","",1,[],[]
11245,"bleeding_dot_multiplier_+_vs_poisoned_enemies","","","",3,"","","","","",-1337675891,[],1,"","",1,[],[]
11246,"poison_dot_multiplier_+_vs_bleeding_enemies","","","",3,"","","","","",386877134,[],1,"","",1,[],[]
11247,"critical_strikes_always_knockback_shocked_enemies","","","",4,"","","","","",-1150193763,[],4,"","","",[],[]
11248,"cold_hit_damage_+%_vs_shocked_enemies","","","",1,"","","","","",80014143,[],1,"","",1,[],[]
11249,"lightning_hit_damage_+%_vs_chilled_enemies","","","",1,"","","","","",1208927190,[],1,"","",1,[],[]
11250,"hit_and_ailment_damage_+%_vs_unique_enemies","","","",1,"","","","","",-1355874221,[],1,"","",1,[],[]
11251,"lightning_damage_%_to_add_as_cold_vs_chilled_enemies","","","",1,"","","","","",-1481752420,[],1,"","",1,[],[]
11252,"arrow_damage_+%_max_as_distance_travelled_increases",1,"","",1,"","","","","",-1874139809,[],18,"","",1,[],[]
11253,"arrow_critical_strike_chance_+%_max_as_distance_travelled_increases",1,"","",1,"","","","","",1121785793,[],4,"","",1,[],[]
11254,"projectile_damage_+%_vs_nearby_enemies",1,"","",1,"","","","","",600811210,[],1,"","",1,[],[]
11255,"teleport_marker_art_variation","","","",3,1,"","","",1,-554682420,[],"","","","",[],[]
11256,"bleeding_damage_+%_vs_maimed_enemies","","","",1,"","","","","",753146179,[],1,"","",1,[],[]
11257,"physical_dot_multiplier_+_while_wielding_axes_swords","","","",3,"","","","","",236570648,[],1,"","",1,[],[]
11258,"local_affliction_notable_prodigious_defense","",1,"",4,"","","","","",548272438,[],"","","","",[],[]
11259,"local_affliction_notable_advance_guard","",1,"",4,"","","","","",931009540,[],"","","","",[],[]
11260,"local_affliction_notable_gladiatorial_combat","",1,"",4,"","","","","",388474988,[],"","","","",[],[]
11261,"local_affliction_notable_strike_leader","",1,"",4,"","","","","",581434470,[],"","","","",[],[]
11262,"local_affliction_notable_powerful_ward","",1,"",4,"","","","","",-72322697,[],"","","","",[],[]
11263,"local_affliction_notable_enduring_ward","",1,"",4,"","","","","",-242946927,[],"","","","",[],[]
11264,"local_affliction_notable_gladiators_fortitude","",1,"",4,"","","","","",1398511599,[],"","","","",[],[]
11265,"local_affliction_notable_precise_retaliation","",1,"",4,"","","","","",-190250087,[],"","","","",[],[]
11266,"local_affliction_notable_veteran_defender","",1,"",4,"","","","","",-1745533528,[],"","","","",[],[]
11267,"local_affliction_notable_iron_breaker","",1,"",4,"","","","","",341523505,[],"","","","",[],[]
11268,"local_affliction_notable_deep_cuts","",1,"",4,"","","","","",-1320183935,[],"","","","",[],[]
11269,"local_affliction_notable_master_the_fundamentals","",1,"",4,"","","","","",-1854905903,[],"","","","",[],[]
11270,"local_affliction_notable_force_multiplier","",1,"",4,"","","","","",-1720672328,[],"","","","",[],[]
11271,"local_affliction_notable_furious_assault","",1,"",4,"","","","","",1449096023,[],"","","","",[],[]
11272,"local_affliction_notable_vicious_skewering","",1,"",4,"","","","","",1823829637,[],"","","","",[],[]
11273,"local_affliction_notable_grim_oath","",1,"",4,"","","","","",-363133717,[],"","","","",[],[]
11274,"local_affliction_notable_battle_hardened","",1,"",4,"","","","","",1338597313,[],"","","","",[],[]
