"rownum","Id","i32_8","WorldAreasKeys","MinCount","MaxCount","BossMonsterSpawnChance","BossMonsterCount","BossMonster_MonsterVarietiesKeys","bool_60","[i32]_61","Grounds","Tags","MinLevel","MaxLevel","WorldAreas2","i32_133","PackFormation","i32_153","bool_157","[string]_158","bool_174","bool_175","bool_176","bool_177","[string]_178","NecropolisPack"
2089,"einhar-beast2",0,[0],3,6,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2090,"einhar-beast3",0,[0],3,6,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2091,"einhar-beast4",0,[0],4,6,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2092,"einhar-monkey1",0,[0],8,12,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2093,"einhar-monkey2",0,[0],8,12,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2094,"einhar-monkey3",0,[0],8,12,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2095,"einhar-cavespiders1",0,[0],5,8,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2096,"einhar-cavespiders2",0,[0],5,8,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2097,"einhar-cavespiders3",0,[0],5,8,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2098,"einhar-cavespiders4",0,[0],5,8,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2099,"einhar-dropbear1",0,[0],4,6,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2100,"einhar-dropbear2",0,[0],4,6,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2101,"einhar-dropbear3",0,[0],4,6,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2102,"einhar-snake1",0,[0],4,6,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2103,"einhar-snake2",0,[0],4,6,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2104,"einhar-snake3",0,[0],4,6,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2105,"einhar-thornspiders1",0,[0],5,8,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2106,"einhar-thornspiders2",0,[0],5,8,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2107,"einhar-rhoa1",0,[0],5,8,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2108,"einhar-rhoa2",0,[0],3,6,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2109,"einhar-bonerhoa1",0,[0],3,6,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2110,"einhar-bonerhoa2",0,[0],3,6,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2111,"einhar-insectspawner1",1,[0],6,9,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2112,"einhar-spiker1",0,[0],5,8,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2113,"einhar-kiweth1",0,[0],3,6,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2114,"einhar-kiweth2",0,[0],4,6,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2115,"einhar-chimeral1",0,[0],4,7,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2116,"einhar-chimeral2",0,[0],4,7,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2117,"einhar-vultureparasite1",0,[0],4,7,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2118,"einhar-vultureparasite2",0,[0],4,7,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2119,"einhar-vultureparasite3",0,[0],4,7,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2120,"einhar-sandleaper1",0,[0],8,12,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2121,"einhar-sandleaper2",0,[0],8,12,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2122,"einhar-sandleaper3",0,[0],8,12,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2123,"einhar-furyhound1",0,[0],4,7,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2124,"einhar-furyhound2",0,[0],4,7,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2125,"einhar-bull1",0,[0],4,7,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2126,"einhar-bull2",0,[0],4,7,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2127,"einhar-goatman1",0,[0],5,8,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2128,"einhar-goatman2",0,[0],5,8,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2129,"einhar-mountaingoatman1",0,[0],5,8,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2130,"einhar-shieldcrab1",0,[0],5,8,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2131,"einhar-shieldcrab2",0,[0],5,8,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2132,"einhar-shieldcrab3",0,[0],5,8,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2133,"einhar-shieldcrab4",0,[0],5,8,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2134,"einhar-crabparasite1",0,[0],5,8,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2135,"einhar-crabparasite2",0,[0],5,8,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2136,"einhar-parasite1",0,[0],6,9,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2137,"einhar-parasite2",0,[0],6,9,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2138,"einhar-parasite3",0,[0],6,9,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2139,"einhar-scorpion1",0,[0],5,8,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2140,"einhar-scorpion2",0,[0],5,8,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2141,"einhar-scorpion3",0,[0],5,8,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2142,"betrayal-safehouse-fortress1",1,[422],5,8,50,1,"[7431,7434,7432]","",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2143,"betrayal-safehouse-fortress2",1,[422],5,8,50,1,"[7431,7434,7432]","",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2144,"betrayal-safehouse-fortress3",1,[422],5,8,50,1,"[7431,7434,7432]","",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2145,"betrayal-safehouse-fortress4",1,[422],5,8,50,1,"[7431,7434,7432]","",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2146,"betrayal-safehouse-fortress5",1,[422],5,8,50,1,"[7431,7434,7432]","",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2147,"betrayal-safehouse-cart1",1,[424],5,8,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2148,"betrayal-safehouse-cart2",1,[424],5,8,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2149,"betrayal-safehouse-cart3",1,[424],5,8,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2150,"betrayal-safehouse-cart4",1,[424],5,8,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2151,"betrayal-safehouse-raid1",1,[425],5,8,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2152,"betrayal-safehouse-raid2",1,[425],5,8,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2153,"betrayal-safehouse-raid3",1,[425],5,8,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2154,"betrayal-safehouse-raid4",0,[425],5,8,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2155,"betrayal-safehouse-assassin1",1,[423],5,8,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2156,"betrayal-safehouse-assassin2",1,[423],5,8,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2157,"betrayal-safehouse-assassin3",0,[423],5,8,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2158,"betrayal-safehouse-assassin4",1,[423],5,8,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2159,"betrayal-safehouse-assassin5",1,[423],5,8,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2160,"betrayal-catarina-gauntlet1",1,[426],5,8,50,1,"[7431,7434,7432]","",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2161,"betrayal-catarina-gauntlet2",1,[426],5,8,50,1,"[7431,7434,7432]","",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2162,"betrayal-catarina-gauntlet3",1,[426],5,8,50,1,"[7431,7434,7432]","",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2163,"betrayal-catarina-gauntlet4",1,[426],5,8,50,1,"[7431,7434,7432]","",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2164,"betrayal-catarina-gauntlet5",1,[426],5,8,50,1,"[7431,7434,7432]","",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2165,"synthesis-signature-pack-AcidCave",0,[0],4,9,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2166,"synthesis-signature-pack-Antiquary",0,[0],3,6,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2167,"synthesis-signature-pack-ArachnidTomb",2,[0],3,5,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2168,"synthesis-signature-pack-Archives",0,[0],4,7,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2169,"synthesis-signature-pack-AshenWood",0,[0],3,6,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2170,"synthesis-signature-pack-Bazaar",0,[0],4,8,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2171,"synthesis-signature-pack-Beach",0,[0],3,7,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2172,"synthesis-signature-pack-Belly",1,[0],3,5,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2173,"synthesis-signature-pack-Causeway",0,[0],3,6,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2174,"synthesis-signature-pack-Cave",0,[0],4,8,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2175,"synthesis-signature-pack-Chambers",2,[0],3,5,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2176,"synthesis-signature-pack-ControlBlocks",0,[0],4,7,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2177,"synthesis-signature-pack-Crypt",0,[0],3,6,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2178,"synthesis-signature-pack-Dungeon",1,[0],3,6,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2179,"synthesis-signature-pack-Fissure",1,[0],5,9,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2180,"synthesis-signature-pack-Garden",0,[0],3,6,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2181,"synthesis-signature-pack-Haunt",0,[0],4,7,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2182,"synthesis-signature-pack-Park",0,[0],4,7,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2183,"synthesis-signature-pack-Quarry",0,[0],4,7,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2184,"synthesis-signature-pack-Oasis",0,[0],3,7,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2185,"synthesis-signature-pack-SpiderForest",1,[0],3,6,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2186,"synthesis-signature-pack-Baths",0,[0],3,7,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2187,"synthesis-signature-pack-Baths2",0,[0],4,7,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2188,"synthesis-signature-pack-CaveMine",0,[0],4,8,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2189,"synthesis-signature-pack-Forest",0,[0],3,6,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2190,"synthesis-signature-pack-Forest2",0,[0],3,6,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2191,"synthesis-signature-pack-Forest3",0,[0],3,6,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2192,"synthesis-signature-pack-Graveyard",0,[0],4,8,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2193,"synthesis-signature-pack-Graveyard2",0,[0],4,8,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2194,"synthesis-signature-pack-Graveyard3",0,[0],4,8,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2195,"synthesis-signature-pack-Mushroom",0,[0],3,7,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2196,"synthesis-signature-pack-Pier",0,[0],4,7,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2197,"synthesis-signature-pack-Pier2",0,[0],3,7,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2198,"synthesis-signature-pack-Prison",1,[0],3,5,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2199,"synthesis-signature-pack-Prison2",1,[0],3,5,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2200,"synthesis-signature-pack-Sanctuary",2,[0],3,5,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2201,"synthesis-signature-pack-Sanctuary2",0,[0],3,7,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2202,"synthesis-signature-pack-Sanctuary3",0,[0],3,6,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2203,"synthesis-signature-pack-Scepter",2,[0],3,5,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2204,"synthesis-signature-pack-Scepter2",2,[0],3,5,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2205,"synthesis-signature-pack-Scepter3",2,[0],3,5,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2206,"synthesis-signature-pack-Sewers",0,[0],4,7,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2207,"synthesis-signature-pack-Sewers2",1,[0],3,5,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2208,"synthesis-signature-pack-Sewers3",1,[0],3,5,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2209,"synthesis-signature-pack-Solaris",0,[0],5,9,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2210,"synthesis-signature-pack-Solaris2",0,[0],5,10,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2211,"synthesis-signature-pack-Solaris3",0,[0],5,10,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2212,"synthesis-signature-pack-SwampBog",0,[0],3,5,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2213,"synthesis-synthesised-pack-ribbons1",0,"[439,440,441,442,443,444,445,446,447,448,449,450,427,428,429,430,431,432,433,434,435,436,437,438,453,459,452,458]",3,5,0,0,[],"",[1],[],[],1,4,[433],0,"",0,"",[],1,"","",1,[],""
2214,"synthesis-synthesised-pack-ribbons2",0,"[439,440,441,442,443,444,445,446,447,448,449,450,427,428,429,430,431,432,433,434,435,436,437,438,453,459,452,458]",4,6,0,0,[],"",[1],[],[],5,10,[433],0,"",0,"",[],1,"","",1,[],""
2215,"synthesis-synthesised-pack-ribbons3",0,"[439,440,441,442,443,444,445,446,447,448,449,450,427,428,429,430,431,432,433,434,435,436,437,438,453,459,452,458]",4,7,50,1,[7526],"",[1],[],[],11,24,[433],75,"",0,"",[],1,"","",1,[],""
2216,"synthesis-synthesised-pack-ribbons4",0,"[439,440,441,442,443,444,445,446,447,448,449,450,427,428,429,430,431,432,433,434,435,436,437,438,453,459,452,458]",5,8,50,1,[7526],"",[1],[],[],25,40,[433],75,"",0,"",[],1,"","",1,[],""
2217,"synthesis-synthesised-pack-ribbons5",0,"[439,440,441,442,443,444,445,446,447,448,449,450,427,428,429,430,431,432,433,434,435,436,437,438,453,459,452,458]",5,9,50,1,[7526],"",[1],[],[],41,67,[433],75,"",0,"",[],1,"","",1,[],""
2218,"synthesis-synthesised-pack-ribbons6",0,"[439,440,441,442,443,444,445,446,447,448,449,450,427,428,429,430,431,432,433,434,435,436,437,438,453,459,452,458]",6,10,50,1,[7526],"",[1],[],[],68,79,[433],75,"",0,"",[],1,"","",1,[],""
2219,"synthesis-synthesised-pack-ribbons7",0,"[439,440,441,442,443,444,445,446,447,448,449,450,427,428,429,430,431,432,433,434,435,436,437,438,453,459,452,458]",7,11,50,1,[7526],"",[1],[],[],80,100,[433],75,"",0,"",[],1,"","",1,[],""
2220,"synthesis-synthesised-pack1-walkers1",0,"[439,440,441,442,443,444,445,446,447,448,449,450,427,428,429,430,431,432,433,434,435,436,437,438,454,460,452,458]",3,4,0,0,[],"",[1],[],[],1,4,[412],0,"",0,"",[],1,"","",1,[],""
2221,"synthesis-synthesised-pack1-walkers2",0,"[439,440,441,442,443,444,445,446,447,448,449,450,427,428,429,430,431,432,433,434,435,436,437,438,454,460,452,458]",3,5,0,0,[],"",[1],[],[],5,10,[412],0,"",0,"",[],1,"","",1,[],""
2222,"synthesis-synthesised-pack1-walkers3",0,"[439,440,441,442,443,444,445,446,447,448,449,450,427,428,429,430,431,432,433,434,435,436,437,438,454,460,452,458]",4,7,50,1,[7559],"",[1],[],[],11,24,[412],75,"",0,"",[],1,"","",1,[],""
2223,"synthesis-synthesised-pack1-walkers4",0,"[439,440,441,442,443,444,445,446,447,448,449,450,427,428,429,430,431,432,433,434,435,436,437,438,454,460,452,458]",4,8,50,1,[7559],"",[1],[],[],25,40,[412],75,"",0,"",[],1,"","",1,[],""
2224,"synthesis-synthesised-pack1-walkers5",0,"[439,440,441,442,443,444,445,446,447,448,449,450,427,428,429,430,431,432,433,434,435,436,437,438,454,460,452,458]",5,9,50,1,[7559],"",[1],[],[],41,67,[412],75,"",0,"",[],1,"","",1,[],""
2225,"synthesis-synthesised-pack1-walkers6",0,"[439,440,441,442,443,444,445,446,447,448,449,450,427,428,429,430,431,432,433,434,435,436,437,438,454,460,452,458]",5,10,50,1,[7559],"",[1],[],[],68,79,[412],75,"",0,"",[],1,"","",1,[],""
2226,"synthesis-synthesised-pack1-walkers7",0,"[439,440,441,442,443,444,445,446,447,448,449,450,427,428,429,430,431,432,433,434,435,436,437,438,454,460,452,458]",6,11,50,1,[7559],"",[1],[],[],80,100,[412],75,"",0,"",[],1,"","",1,[],""
2227,"synthesis-synthesised-pack2-walkers1",0,"[439,440,441,442,443,444,445,446,447,448,449,450,427,428,429,430,431,432,433,434,435,436,437,438,455,461,452,458]",3,4,0,0,[],"",[1],[],[],1,4,[412],0,"",0,"",[],1,"","",1,[],""
2228,"synthesis-synthesised-pack2-walkers2",0,"[439,440,441,442,443,444,445,446,447,448,449,450,427,428,429,430,431,432,433,434,435,436,437,438,455,461,452,458]",3,5,0,0,[],"",[1],[],[],5,10,[412],0,"",0,"",[],1,"","",1,[],""
2229,"synthesis-synthesised-pack2-walkers3",0,"[439,440,441,442,443,444,445,446,447,448,449,450,427,428,429,430,431,432,433,434,435,436,437,438,455,461,452,458]",4,7,50,1,[7563],"",[1],[],[],11,24,[412],75,"",0,"",[],1,"","",1,[],""
2230,"synthesis-synthesised-pack2-walkers4",0,"[439,440,441,442,443,444,445,446,447,448,449,450,427,428,429,430,431,432,433,434,435,436,437,438,455,461,452,458]",4,8,50,1,[7563],"",[1],[],[],25,40,[412],75,"",0,"",[],1,"","",1,[],""
2231,"synthesis-synthesised-pack2-walkers5",0,"[439,440,441,442,443,444,445,446,447,448,449,450,427,428,429,430,431,432,433,434,435,436,437,438,455,461,452,458]",5,9,50,1,[7563],"",[1],[],[],41,67,[412],75,"",0,"",[],1,"","",1,[],""
2232,"synthesis-synthesised-pack2-walkers6",0,"[439,440,441,442,443,444,445,446,447,448,449,450,427,428,429,430,431,432,433,434,435,436,437,438,455,461,452,458]",5,10,50,1,[7563],"",[1],[],[],68,79,[412],75,"",0,"",[],1,"","",1,[],""
2233,"synthesis-synthesised-pack2-walkers7",0,"[439,440,441,442,443,444,445,446,447,448,449,450,427,428,429,430,431,432,433,434,435,436,437,438,455,461,452,458]",6,11,50,1,[7563],"",[1],[],[],80,100,[412],75,"",0,"",[],1,"","",1,[],""
2234,"synthesis-synthesised-pack3-walkers5",0,"[439,440,441,442,443,444,445,446,447,448,449,450,427,428,429,430,431,432,433,434,435,436,437,438,453,459,452,458]",5,9,50,1,[7561],"",[1],[],[],41,67,[412],75,"",0,"",[],1,"","",1,[],""
2235,"synthesis-synthesised-pack3-walkers6",0,"[439,440,441,442,443,444,445,446,447,448,449,450,427,428,429,430,431,432,433,434,435,436,437,438,453,459,452,458]",5,10,50,1,[7561],"",[1],[],[],68,79,[412],75,"",0,"",[],1,"","",1,[],""
2236,"synthesis-synthesised-pack3-walkers7",0,"[439,440,441,442,443,444,445,446,447,448,449,450,427,428,429,430,431,432,433,434,435,436,437,438,453,459,452,458]",6,11,50,1,[7561],"",[1],[],[],80,100,[412],75,"",0,"",[],1,"","",1,[],""
2237,"synthesis-synthesised-pack4-walkers6",0,"[439,440,441,442,443,444,445,446,447,448,449,450,427,428,429,430,431,432,433,434,435,436,437,438,456,462,452,458]",5,10,50,1,[7565],"",[1],[],[],68,79,[412],75,"",0,"",[],1,"","",1,[],""
2238,"synthesis-synthesised-pack4-walkers7",0,"[439,440,441,442,443,444,445,446,447,448,449,450,427,428,429,430,431,432,433,434,435,436,437,438,456,462,452,458]",6,11,50,1,[7565],"",[1],[],[],80,100,[412],75,"",0,"",[],1,"","",1,[],""
2239,"synthesis-synthesised-pack-hounds1",0,"[439,440,441,442,443,444,445,446,447,448,449,450,427,428,429,430,431,432,433,434,435,436,437,438,455,461,452,458]",3,4,0,0,[],"",[1],[],[],1,4,[433],0,"",0,"",[],1,"","",1,[],""
2240,"synthesis-synthesised-pack-hounds2",0,"[439,440,441,442,443,444,445,446,447,448,449,450,427,428,429,430,431,432,433,434,435,436,437,438,455,461,452,458]",3,6,0,0,[],"",[1],[],[],5,10,[433],0,"",0,"",[],1,"","",1,[],""
2241,"synthesis-synthesised-pack-hounds3",0,"[439,440,441,442,443,444,445,446,447,448,449,450,427,428,429,430,431,432,433,434,435,436,437,438,455,461,452,458]",4,7,50,1,[7556],"",[1],[],[],11,24,[433],75,"",0,"",[],1,"","",1,[],""
2242,"synthesis-synthesised-pack-hounds4",0,"[439,440,441,442,443,444,445,446,447,448,449,450,427,428,429,430,431,432,433,434,435,436,437,438,455,461,452,458]",4,8,50,1,[7556],"",[1],[],[],25,40,[433],75,"",0,"",[],1,"","",1,[],""
2243,"synthesis-synthesised-pack-hounds5",0,"[439,440,441,442,443,444,445,446,447,448,449,450,427,428,429,430,431,432,433,434,435,436,437,438,455,461,452,458]",5,9,50,1,[7556],"",[1],[],[],41,67,[433],75,"",0,"",[],1,"","",1,[],""
2244,"synthesis-synthesised-pack-hounds6",0,"[439,440,441,442,443,444,445,446,447,448,449,450,427,428,429,430,431,432,433,434,435,436,437,438,455,461,452,458]",5,10,50,1,[7556],"",[1],[],[],68,79,[433],75,"",0,"",[],1,"","",1,[],""
2245,"synthesis-synthesised-pack-hounds7",0,"[439,440,441,442,443,444,445,446,447,448,449,450,427,428,429,430,431,432,433,434,435,436,437,438,455,461,452,458]",6,11,50,1,[7556],"",[1],[],[],80,100,[433],75,"",0,"",[],1,"","",1,[],""
2246,"synthesis-synthesised-pack-spikers1",0,"[439,440,441,442,443,444,445,446,447,448,449,450,427,428,429,430,431,432,433,434,435,436,437,438,456,462,452,458]",3,4,0,0,[],"",[1],[],[],1,4,[433],0,"",0,"",[],1,"","",1,[],""
2247,"synthesis-synthesised-pack-spikers2",0,"[439,440,441,442,443,444,445,446,447,448,449,450,427,428,429,430,431,432,433,434,435,436,437,438,456,462,452,458]",3,6,0,0,[],"",[1],[],[],5,10,[433],0,"",0,"",[],1,"","",1,[],""
2248,"synthesis-synthesised-pack-spikers3",0,"[439,440,441,442,443,444,445,446,447,448,449,450,427,428,429,430,431,432,433,434,435,436,437,438,456,462,452,458]",4,7,50,1,[7653],"",[1],[],[],11,24,[433],75,"",0,"",[],1,"","",1,[],""
2249,"synthesis-synthesised-pack-spikers4",0,"[439,440,441,442,443,444,445,446,447,448,449,450,427,428,429,430,431,432,433,434,435,436,437,438,456,462,452,458]",4,8,50,1,[7653],"",[1],[],[],25,40,[433],75,"",0,"",[],1,"","",1,[],""
2250,"synthesis-synthesised-pack-spikers5",0,"[439,440,441,442,443,444,445,446,447,448,449,450,427,428,429,430,431,432,433,434,435,436,437,438,456,462,452,458]",5,9,50,1,[7653],"",[1],[],[],41,67,[433],75,"",0,"",[],1,"","",1,[],""
2251,"synthesis-synthesised-pack-spikers6",0,"[439,440,441,442,443,444,445,446,447,448,449,450,427,428,429,430,431,432,433,434,435,436,437,438,456,462,452,458]",5,10,50,1,[7653],"",[1],[],[],68,79,[433],75,"",0,"",[],1,"","",1,[],""
