"rownum","Id","Accuracy","IsPlayerMinion","Armour","Evasion","EnergyShield","DamageSpread","Resistances","AltLife1","AltLife2","BaseDamageIgnoresAttackSpeed"
2180,"CrabParasiteLargeBestiary",100,"",50,0,0,20,49,1,"",1
2181,"CrabParasiteLargeBestiaryMinion",100,"",50,0,0,20,0,"",1,1
2182,"CrabParasiteLargeBestiaryMinion2",100,"",50,0,0,20,0,"",1,1
2183,"CrabSpiderBestiary",100,"",50,0,0,20,49,1,"",""
2184,"CrabSpiderBestiaryMinion",100,"",50,0,0,20,1,"",1,""
2185,"CrabSpiderBestiaryMinion2",100,"",50,0,0,20,1,"",1,""
2186,"FrogBestiary",100,"",0,20,0,20,49,1,"",""
2187,"FrogBestiaryMinion",100,"",0,20,0,20,3,"",1,""
2188,"FrogBestiaryMinion2",100,"",0,20,0,20,3,"",1,""
2189,"GemFrogBestiary",100,"",0,50,0,20,49,1,"",1
2190,"GemFrogBestiaryMinion",100,"",0,50,0,20,6,"",1,1
2191,"GemFrogBestiaryMinion2",100,"",0,50,0,20,6,"",1,1
2192,"ParasiticSquidBestiary",100,"",0,50,50,20,49,1,"",""
2193,"ParasiticSquidBestiaryMinion",100,"",0,50,50,20,2,"",1,""
2194,"ParasiticSquidBestiaryMinion2",100,"",0,50,50,20,2,"",1,""
2195,"SeaWitchSpawnBestiary",100,"",0,0,100,20,49,1,"",1
2196,"SeaWitchSpawnBestiarySpellClone",100,"",0,0,100,20,19,"","",1
2197,"SeaWitchSpawnBestiaryMinion",100,"",0,0,100,20,19,"",1,1
2198,"SeaWitchSpawnBestiaryMinion2",100,"",0,0,100,20,19,"",1,1
2199,"SquidBestiary",100,"",0,40,60,20,49,1,"",1
2200,"SquidBestiaryMinion",100,"",0,40,60,20,3,"",1,1
2201,"SquidBestiaryMinion2",100,"",0,40,60,20,3,"",1,1
2202,"SeaWitchBestiaryMinion",100,"",0,0,100,20,19,"","",""
2203,"SummonedAnomaly",100,"",0,0,0,20,0,"","",""
2204,"Vilenta",100,"",100,0,100,20,39,"","",""
2205,"VilentaMap",100,"",100,0,100,20,39,"","",""
2206,"BeastCatcher",100,"",0,100,0,20,24,"","",""
2207,"BearFormosan",100,"",0,50,0,20,2,"","",""
2208,"BearFormosanGruthkul",100,"",0,50,0,20,2,"","",""
2209,"SpiderCocoon",100,"",0,0,0,20,0,"","",""
2210,"VaalSaucerBoss",100,"",100,0,1000,20,35,"","",""
2211,"VaalSaucerTurret",100,"",0,0,0,20,35,"","",""
2212,"RhoaRoyale",100,"",25,0,0,20,2,"","",""
2213,"BigRhoaRoyale",100,"",25,0,0,20,2,"","",""
2214,"ZombieStrandRoyale",100,"",0,0,0,30,2,"","",""
2215,"BanditBowRoyale",100,"",0,10,0,20,0,"","",""
2216,"BanditMeleeRoyale",100,"",0,20,0,20,0,"","",""
2217,"ScorpionRoyale",100,"",50,0,0,20,5,"","",""
2218,"MarakethBirdRoyale",100,"",0,50,0,20,3,"","",""
2219,"MarakethBirdFastRoyale",100,"",0,50,0,20,3,"","",""
2220,"LionRoyale",100,"",0,10,0,20,1,"","",""
2221,"LionAlphaRoyale",100,"",0,10,0,20,18,"","",1
2222,"LionWolfRoyale",100,"",0,10,0,20,2,"","",""
2223,"CrabParasiteSmallRoyale",100,"",50,50,0,20,1,"","",1
2224,"CrabParasiteMediumRoyale",100,"",50,50,0,20,1,"","",1
2225,"CrabParasiteLargeRoyale",100,"",50,0,0,20,1,"","",1
2226,"WaterElementalRoyale",100,"",0,0,50,20,1,"","",1
2227,"SpiderRoyale",100,"",0,0,0,20,3,"","",""
2228,"SnakeRoyale",100,"",0,15,0,20,5,"","",1
2229,"BloodMonkeyRoyale",100,"",0,15,0,20,1,"","",""
2230,"BloodChieftainRoyale",100,"",0,0,0,20,18,"","",""
2231,"FragmentRoyale",100,"",0,0,50,20,4,"","",1
2232,"ConstructCasterFireRoyale",100,"",25,0,100,20,18,"","",""
2233,"ConstructCasterColdRoyale",100,"",25,15,100,20,19,"","",""
2234,"ConstructCasterLightningRoyale",100,"",25,0,100,20,20,"","",""
2235,"SnakeSlitherRoyale",100,"",0,10,0,20,5,"","",1
2236,"ConstructMeleeRoyale",100,"",100,0,0,30,8,"","",""
2237,"BoneStalkerRoyale",100,"",75,25,0,20,20,"","",""
2238,"VaalArchitect",100,"",0,0,100,20,37,"","",""
2239,"VaalArchitectGauntlet",100,"",0,0,100,20,37,"","",""
2240,"TempleVaalArchitect",100,"",0,0,100,20,37,"","",""
2241,"HoodedVaalArchitectBoss",100,"",0,0,100,20,37,"","",""
2242,"HoodedVaalArchitectBoss2",100,"",0,0,100,20,37,"","",""
2243,"VaalCultistSpear",100,"",25,40,0,20,8,"",1,""
2244,"VaalCultistSpearMap",100,"",25,40,0,20,8,"",1,""
2245,"VaalCultistSpearMapAtlasUber",100,"",25,40,0,20,8,"",1,""
2246,"VaalCultistSpearTemple",100,"",25,40,0,20,8,"",1,""
2247,"VaalCultistSpearTempleMap",100,"",25,40,0,20,8,"",1,""
2248,"VaalCultistSpearMapSideArea",100,"",25,40,0,20,8,"",1,""
2249,"VaalCultistSpearChampion",100,"",25,40,0,20,48,"",1,""
2250,"VaalCultistSpearChampionMap",100,"",25,40,0,20,48,"",1,""
2251,"VaalCultistSpearChampionTemple",100,"",25,40,0,20,48,"",1,""
2252,"VaalCultistSpearChampionTempleMap",100,"",25,40,0,20,48,"",1,""
2253,"VaalCultistSpearChampionTempleSpectre",100,"",25,40,0,20,48,"",1,""
2254,"VaalCultistSpearChampionTempleMapSpectre",100,"",25,40,0,20,48,"",1,""
2255,"VaalCultistDaggers",100,"",25,40,0,20,8,"",1,""
2256,"VaalCultistDaggersMap",100,"",25,40,0,20,8,"",1,""
2257,"VaalCultistDaggersTemple",100,"",25,40,0,20,8,"",1,""
2258,"VaalCultistDaggersTempleMap",100,"",25,40,0,20,8,"",1,""
2259,"VaalCultistDaggersMapSideArea",100,"",25,40,0,20,8,"",1,""
2260,"VaalCultistKnifestick",100,"",25,40,0,20,8,"",1,""
2261,"VaalCultistKnifestickMap",100,"",25,40,0,20,8,"",1,""
2262,"VaalCultistKnifestickTemple",100,"",25,40,0,20,8,"",1,""
2263,"VaalCultistKnifestickTempleMap",100,"",25,40,0,20,8,"",1,""
2264,"VaalCultistKnifestickMapSideArea",100,"",25,40,0,20,8,"",1,""
2265,"VaalCultistDaggersDelve",100,"",25,40,0,20,8,"","",""
2266,"VaalCultistKnifestickDelve",100,"",25,40,0,20,8,"","",""
2267,"VaalCultistSpearDelve",100,"",25,40,0,20,8,"","",""
2268,"VaalCultistSpearChampionDelve",100,"",25,40,0,20,8,"","",""
2269,"VaalFragmentIncursion",100,"",0,0,50,20,4,"",1,1
2270,"VaalFragmentIncursionMap",100,"",0,0,50,20,4,"",1,1
2271,"VaalFragmentIncursionTemple",100,"",0,0,50,20,4,"",1,1
2272,"VaalFragmentIncursionTempleMap",100,"",0,0,50,20,4,"",1,1
2273,"VaalSnakeSlitherIncursion",100,"",0,10,0,20,5,"",1,1
2274,"VaalSnakeSlitherIncursionMap",100,"",0,10,0,20,5,"",1,1
2275,"VaalSnakeSlitherIncursionTemple",100,"",0,10,0,20,5,"",1,1
2276,"VaalSnakeSlitherIncursionTempleMap",100,"",0,10,0,20,5,"",1,1
2277,"VaalConstructIncursion",100,"",100,0,0,30,8,"",1,1
2278,"VaalConstructIncursionMap",100,"",100,0,0,30,8,"",1,1
2279,"VaalConstructIncursionTemple",100,"",100,0,0,30,8,"",1,1
2280,"VaalConstructIncursionTempleMap",100,"",100,0,0,30,8,"",1,1
2281,"VaalConstructIncursionChampion",100,"",100,0,0,30,48,"",1,1
2282,"VaalConstructIncursionChampionMap",100,"",100,0,0,30,48,"",1,1
2283,"VaalConstructIncursionChampionTemple",100,"",100,0,0,30,48,"",1,1
2284,"VaalConstructIncursionChampionTempleMap",100,"",100,0,0,30,48,"",1,1
2285,"VaalSacrificeDemon",100,"",0,0,0,20,8,"",1,""
2286,"VaalSnakeTemple",100,"",0,15,0,20,5,"","",1
2287,"VaalSnakeTempleMap",100,"",0,15,0,20,5,"","",1
2288,"VaalBloodChieftainTemple",100,"",0,0,0,20,18,"","",""
2289,"VaalBloodChieftainTempleMap",100,"",0,0,0,20,18,"","",""
2290,"VaalBloodMonkeyTemple",100,"",0,15,0,20,1,"","",""
2291,"VaalBloodMonkeyTempleMap",100,"",0,15,0,20,1,"","",""
2292,"VaalGemFrogTemple",100,"",0,50,0,20,6,"","",1
2293,"VaalGemFrogTempleMap",100,"",0,50,0,20,6,"","",1
2294,"VaalIguanaTemple",100,"",0,20,50,20,22,"","",1
2295,"VaalIguanaTempleMap",100,"",0,20,50,20,22,"","",1
2296,"VaalConstructRangedIncursion",100,"",100,10,0,20,8,"","",""
2297,"VaalConstructRangedIncursionMap",100,"",100,10,0,20,8,"","",""
2298,"VaalConstructRangedIncursionTemple",100,"",100,10,0,20,8,"","",""
2299,"VaalConstructRangedIncursionTempleMap",100,"",100,10,0,20,8,"","",""
2300,"VaalConstructLargeIncursion",100,"",100,0,0,20,24,"","",1
2301,"VaalConstructLargeIncursionMap",100,"",100,0,0,20,24,"","",1
2302,"VaalConstructLargeIncursionTemple",100,"",100,0,0,20,24,"","",1
2303,"VaalConstructLargeIncursionTempleMap",100,"",100,0,0,20,24,"","",1
2304,"VaalWraith",100,"",0,0,20,20,2,"",1,""
2305,"VaalWraithAtlasUber",100,"",0,0,20,20,2,"",1,""
2306,"VaalWraithMap",100,"",0,0,20,20,2,"",1,""
2307,"VaalWraithRanged",100,"",0,0,20,20,2,"",1,""
2308,"VaalWraithRangedMap",100,"",0,0,20,20,2,"",1,""
2309,"VaalWraithChampion",100,"",0,0,100,20,19,"",1,""
2310,"VaalWraithChampionTreasurer",100,"",0,0,100,20,19,"",1,""
2311,"VaalWraithChampionMap",100,"",0,0,100,20,19,"",1,""
2312,"VaalWraithBossDelve",100,"",0,0,100,20,19,"","",""
2313,"VaalWraithBossDelveMinion",100,"",0,0,100,20,19,"","",""
2314,"VaalWraithUltimatum",100,"",0,0,20,20,2,1,"",""
2315,"JaguarDemonUltimatum",100,"",0,60,20,20,2,1,"",""
2316,"JaguarDemonSanctum",100,"",0,60,20,20,2,1,"",""
2317,"AlvaValai",100,"",50,33,33,20,35,"","",""
2318,"EinharFrey",100,"",33,33,33,20,35,"","",""
2319,"EinharFreySupporter",100,"",33,33,5,20,35,"","",""
2320,"Kirac",100,"",75,50,0,20,35,"","",""
2321,"VaalIncursionSpider",100,"",0,50,0,20,48,"","",1
2322,"DelveSpiderSmall",100,"",0,50,0,20,48,"",1,""
2323,"DelveSpiderSwarm",100,"",0,50,0,20,2,"",1,""
2324,"DelveSpiderSwarmSpawned",100,"",0,50,0,20,2,"",1,""
2325,"DelveSpiderPacksMedium",100,"",0,75,0,20,2,"",1,""
2326,"DelveSpiderPacksMother",100,"",0,100,0,20,19,"",1,""
2327,"DelveSpiderPacksMotherSpectre",100,"",0,100,0,20,19,"",1,""
2328,"DelveSpiderMedium",100,"",0,50,0,20,48,"",1,1
2329,"VaalIncursionRobotSpider",100,"",50,50,0,20,48,"","",1
2330,"DelveSpiderRobot",100,"",50,50,0,20,48,1,"",1
2331,"VaalCityBoss",100,"",50,0,20,20,35,"","",""
2332,"ProtoVaalCityBoss",100,"",50,50,0,20,36,"","",""
2333,"ProtoVaalCityBossTower",100,1,0,0,0,0,0,"","",""
2334,"Weta",100,"",0,50,0,20,2,"",1,""
2335,"WetaGiant",100,"",0,50,0,20,19,"",1,""
2336,"TaowuChampion",100,"",0,0,50,20,18,"",1,""
2337,"TaowuChampionSpectre",100,"",0,0,50,20,18,"",1,""
2338,"TaowuEncounterBoss",100,"",0,0,50,20,35,1,"",""
2339,"CaveDwellerChampion",100,"",0,50,50,20,20,"",1,""
2340,"CaveDwellerChampionSpectre",100,"",0,50,50,20,20,"",1,""
2341,"CaveDwellerEncounterBoss",100,"",0,50,50,20,35,1,"",""
2342,"SpinningPyramidOfDoom",100,"",0,0,0,20,35,"","",""
2343,"DelveMonkey",100,"",0,50,0,20,1,"",1,""
2344,"DelveMonkey2",100,"",0,50,0,20,1,"",1,""
2345,"ProtoVaalWarrior",100,"",100,60,0,20,17,"",1,""
2346,"ProtoVaalWarriorElite",100,"",100,100,0,20,48,"",1,""
2347,"ProtoVaalWarriorEliteAtlasUber",100,"",100,100,0,20,48,"",1,""
2348,"ProtoVaalWarriorEliteSpectre",100,"",100,100,0,20,48,"",1,""
2349,"ProtoVaalMapBossSoldier",100,"",100,100,0,20,48,"","",""
2350,"ProtoVaalNecromancer",100,"",100,0,100,20,48,"",1,""
2351,"ProtoVaalNecromancerSpectre",100,"",100,0,100,20,48,"",1,""
2352,"ProtoVaalNecromancerMapBoss",100,"",100,0,100,20,35,"","",""
2353,"ProtoVaalNecromancerBossSanctum",100,"",100,0,100,20,35,"","",""
2354,"QiongqiChampion",100,"",0,0,0,20,17,"",1,""
2355,"QiongqiChampionSpectre",100,"",0,0,0,20,17,"",1,""
2356,"QiongqiEncounterBoss",100,"",0,0,0,20,35,1,"",""
2357,"DelveAzuriteTurret",100,"",0,0,50,20,48,"",1,""
2358,"DelveAzuriteTurretSpawned",100,"",0,0,50,20,48,"",1,""
2359,"DelveMineBat",100,"",0,20,0,20,3,"",1,1
2360,"DelveMineBatRanged",100,"",0,20,0,20,3,"",1,1
2361,"HeraldOfAgonyMinion",340,1,0,0,0,20,0,"","",""
2362,"ArcticGolemDelve",100,"",100,40,0,20,18,"",1,""
2363,"SummonedSkullIcyDelve",100,"",0,0,0,20,2,"",1,""
2364,"Relic",100,1,0,0,150,0,42,"","",""
2365,"ElementalRelic",100,1,0,0,150,0,42,"","",""
2366,"DelveNecromancer",100,"",0,0,100,20,37,"",1,1
2367,"DelveZombie",100,"",50,0,0,20,2,"",1,""
2368,"DelveZombieFast",100,"",50,0,0,20,2,"",1,""
2369,"DelveAzuriteAnt",100,"",25,33,33,20,8,"","",""
2370,"AbyssLichObelisk",100,"",0,0,0,20,8,"","",""
2371,"DelvePetrificationStatue",100,"",100,0,100,20,35,1,"",""
2372,"LightFlies",100,"",0,0,0,0,0,"","",""
2373,"DelveAbyssCultist",100,"",0,0,100,20,24,1,"",""
2374,"DelveAbyssCultistCrystal",100,"",0,0,100,20,8,"",1,""
2375,"DelveAbyssCultistObject",100,"",0,0,100,20,0,"","",""
2376,"MasterNinjaCop",100,"",0,100,0,20,24,"","",""
2377,"BetrayalFortWall",100,"",100,0,0,20,0,"",1,""
2378,"BetrayalCatarina",100,"",0,0,500,20,36,"","",""
2379,"BetrayalCatarinaFinal",100,"",0,0,500,20,36,"","",""
2380,"BetrayalCatarinaMapBoss",100,"",0,0,500,20,36,"","",""
2381,"BetrayalCatarinaMapBossStandalone",100,"",0,0,500,20,36,"","",""
2382,"BetrayalHaku",100,"",75,0,0,20,35,"","",""
2383,"BetrayalElreon",100,"",50,0,50,20,35,"","",""
2384,"BetrayalTora",100,"",0,100,0,20,35,"","",""
2385,"BetrayalVagan",100,"",50,50,0,20,35,"","",""
2386,"BetrayalVorici",100,"",0,50,50,20,35,"","",""
2387,"BetrayalVoriciClone",100,"",0,50,50,20,35,"","",""
2388,"BetrayalHillock_",100,"",25,0,0,20,35,"","",""
2389,"BetrayalLeo",100,"",75,50,0,20,35,"","",""
2390,"BetrayalGrenn",100,"",100,50,50,20,35,"","",""
2391,"BetrayalJanus",100,"",0,0,100,20,35,"","",""
2392,"BetrayalBreach",100,"",50,33,33,20,35,"","",""
2393,"BetrayalGravicius",100,"",75,0,50,20,35,"","",""
2394,"BetrayalThane",100,"",100,0,0,20,35,"","",""
2395,"BetrayalKeema",100,"",75,50,0,20,35,"","",""
2396,"BetrayalRin",100,"",25,100,0,20,35,"","",""
2397,"BetrayalCameria",100,"",100,0,0,20,35,"","",""
2398,"BetrayalAislin",100,"",25,50,50,20,35,"","",""
2399,"BetrayalRiker",100,"",0,100,0,20,35,"","",""
2400,"BetrayalRaisedZombie",100,"",0,0,0,20,8,"",1,""
2401,"BetrayalPhantasm",100,"",0,0,100,20,17,1,"",""
2402,"BetrayalNecromancer",100,"",0,0,100,20,37,1,"",1
2403,"BetrayalNecromancerSpectre",100,"",0,0,100,20,37,1,"",1
2404,"BetrayalOssuaryWitch",100,"",50,0,100,20,8,1,"",""
2405,"BetrayalSkeleton",100,"",25,0,0,20,3,"",1,""
2406,"BetrayalSkeletonRanged",100,"",25,0,0,20,3,"",1,""
2407,"BetrayalTotem",100,"",0,0,0,0,0,"",1,""
2408,"BetrayalMassSkeleton",100,"",50,0,0,20,20,1,"",1
2409,"BetrayalMassSkeletonSpectre",100,"",50,0,0,20,20,1,"",1
2410,"BetrayalSkeletonCannon",100,"",25,25,0,20,37,1,"",""
2411,"BetrayalSecretPolice",100,"",0,40,20,20,17,"",1,""
2412,"BetrayalSecretPoliceChampion",100,"",0,40,20,20,37,1,"",""
2413,"BetrayalScientist",100,"",0,0,50,20,37,"",1,""
2414,"BetrayalHandfinger",100,"",0,50,0,20,2,"",1,1
2415,"BetrayalRegurgitator",100,"",0,0,0,20,7,"",1,""
2416,"BetrayalBloodworm",100,"",0,0,0,10,0,"",1,""
2417,"BetrayalRat",100,"",0,25,0,20,20,"",1,""
2418,"BetrayalRatMedium",100,"",0,25,0,20,20,"",1,""
2419,"BetrayalLabSpawner",100,"",0,0,0,20,0,"","",""
2420,"BetrayalBlackguard1h",100,"",100,10,0,20,17,"",1,""
2421,"BetrayalBlackguard1hCartGuard",100,"",100,10,0,20,17,"",1,""
2422,"BetrayalBlackguard2h",100,"",100,30,0,20,17,"",1,""
2423,"BetrayalBlackguard2hCartGuard",100,"",100,30,0,20,17,"",1,""
2424,"BetrayalBlackguardChampion",100,"",100,30,0,20,37,1,"",""
2425,"BetrayalBlackguardChampionCartGuard",100,"",100,30,0,20,17,1,"",""
2426,"BetrayalBlackguardRanged",100,"",100,20,0,20,2,"",1,""
2427,"BetrayalBlackguardRangedCartGuard",100,"",100,20,0,20,2,"",1,""
2428,"BetrayalDjinnMemberMelee",100,"",0,50,0,20,37,"",1,""
2429,"BetrayalDjinnMemberCaster",100,"",0,50,50,20,37,"",1,""
2430,"ArcticBreathSkull",100,1,0,0,0,0,0,"","",""
2431,"SynthesisRibbonLarge",100,"",0,0,100,20,27,1,"",""
2432,"SynthesisRibbonLargeSpectre",100,"",0,0,100,20,27,1,"",""
2433,"SynthesisRibbon",100,"",0,25,0,20,2,"",1,""
2434,"SynthesisDrone",100,"",0,0,60,20,3,"",1,""
2435,"SynthesisDroneTurret",100,"",0,0,0,20,0,"",1,""
2436,"SynthesisWalker",100,"",50,0,0,20,2,"",1,""
2437,"SynthesisHound",100,"",50,50,0,20,17,"",1,1
2438,"SynthesisHoundChampion",100,"",50,50,0,20,24,1,"",1
2439,"SynthesisHoundChampionSpectre",100,"",50,50,0,20,24,1,"",1
2440,"SynthesisSoulstealer1",100,"",50,0,200,20,26,"",1,""
2441,"SynthesisSoulstealer2",100,"",50,0,200,20,27,"",1,""
2442,"SynthesisSoulstealer3",100,"",50,0,200,20,28,"",1,""
2443,"SynthesisSoulstealer4",100,"",50,0,200,20,34,"",1,""
2444,"SynthesisSoulstealer1Spectre",100,"",50,0,200,20,26,"",1,""
2445,"SynthesisSoulstealer2Spectre",100,"",50,0,200,20,27,"",1,""
2446,"SynthesisSoulstealer3Spectre",100,"",50,0,200,20,28,"",1,""
2447,"SynthesisSoulstealer4Spectre",100,"",50,0,200,20,34,"",1,""
2448,"SynthesisGolemBoss",100,"",100,0,100,20,36,"","",""
2449,"SynthesisGolemChampion",100,"",50,0,50,20,24,1,"",""
2450,"SynthesisSoulstealerGuardian1",100,"",50,0,300,20,36,"","",""
2451,"SynthesisSoulstealerGuardian1Cortex",100,"",50,0,300,20,36,"","",""
2452,"SynthesisSoulstealerGuardian2",100,"",50,0,300,20,36,"","",""
2453,"SynthesisSoulstealerGuardian2Cortex",100,"",50,0,300,20,36,"","",""
2454,"SynthesisSoulstealerGuardian3",100,"",50,0,300,20,36,"","",""
2455,"SynthesisSoulstealerGuardian3Cortex",100,"",50,0,300,20,36,"","",""
2456,"SynthesisSoulstealerGuardian4",100,"",100,0,150,20,36,"","",""
2457,"SynthesisSoulstealerGuardian4Cortex",100,"",100,0,150,20,36,"","",""
2458,"SynthesisSoulstealerBoss",100,"",50,0,500,20,36,"","",""
2459,"SynthesisSoulstealerBossStandalone",100,"",50,0,500,20,36,"","",""
2460,"SynthesisVenarius",100,"",50,0,100,20,36,"","",""
2461,"SynthesisWyvern",100,"",50,75,25,20,17,1,"",""
2462,"SynthesisFireElemental",100,"",50,0,0,20,18,"",1,""
2463,"SynthesisIceElemental",140,"",50,0,0,20,19,"",1,1
2464,"SynthesisGladiator",100,"",50,50,0,20,17,"",1,1
2465,"SynthesisCockerel",100,"",0,50,0,20,20,"",1,1
2466,"SynthesisCockerelBow",100,"",0,50,0,20,20,"",1,1
2467,"SynthesisKaomArcher",100,"",0,50,0,20,15,"",1,1
2468,"SynthesisKaomWarrior1",100,"",0,0,0,20,18,"",1,""
2469,"SynthesisKaomWarrior2",100,"",0,0,0,20,18,"",1,1
2470,"SynthesisTaster",100,"",0,0,0,20,1,"",1,1
2471,"SynthesisHalfSkeletonRanged",100,"",0,50,0,20,8,"",1,1
2472,"SynthesisHalfSkeleton",100,"",25,0,0,30,8,"",1,""
2473,"SynthesisSkeletonAbyss",100,"",25,25,0,30,20,"",1,""
2474,"SynthesisSkeletonAbyssLance",100,"",25,25,0,30,20,"",1,""
2475,"SynthesisFlamebearerAbyss",100,"",0,25,25,20,18,"",1,1
2476,"SynthesisHuhuGrub",100,"",0,50,0,20,19,"",1,""
2477,"SynthesisCityStalker",100,"",0,0,50,20,8,"",1,1
2478,"SynthesisCityStalkerElite",100,"",0,0,50,20,24,"",1,1
2479,"SynthesisCityStalkerArmour",100,"",0,0,50,20,24,"",1,1
2480,"SynthesisNessaCrab",100,"",100,0,0,20,18,"",1,""
2481,"SynthesisSquid",100,"",0,40,60,20,20,"",1,1
2482,"SynthesisSeaWitch",100,"",0,0,100,20,19,"",1,1
2483,"SynthesisSeaWitchFrostbolt",100,"",0,0,100,20,19,"",1,1
2484,"SynthesisPhantasm",100,"",0,0,50,20,17,"",1,""
2485,"SynthesisWraith",100,"",0,0,50,20,3,"",1,""
2486,"SynthesisNecromancer",100,"",0,0,100,20,20,"",1,1
2487,"SynthesisSkeletonMelee",100,"",25,25,0,20,3,"",1,""
2488,"SynthesisCorpseWheel",100,"",0,0,50,20,20,"",1,""
2489,"SynthesisSpiker",100,"",25,15,0,20,17,"",1,1
2490,"SynthesisSpikerChampion",100,"",25,15,0,20,17,1,"",1
2491,"Bladestorm",100,1,0,0,0,0,0,"","",""
2492,"LegionKaruiMelee",100,"",0,0,0,20,17,1,"",""
2493,"LegionKaruiMelee2H",100,"",0,0,0,20,17,1,"",""
2494,"LegionKaruiMeleeFire",100,"",0,0,0,20,17,1,"",""
2495,"LegionKaruiArcher",100,"",0,50,0,20,17,1,"",""
2496,"LegionKaruiAncestor",100,"",50,0,50,20,17,1,"",""
2497,"LegionKaruiSergeantMeleeFire",100,"",50,0,0,20,37,"",1,""
2498,"LegionKaruiSergeantArcherFire",100,"",50,50,0,20,37,"",1,""
2499,"LegionKaruiGeneral",100,"",0,100,0,20,36,"","",""
2500,"LegionKaruiGeneralClone",100,"",0,100,0,20,36,"","",""
2501,"LegionEternalEmpireMelee",100,"",50,50,0,20,17,1,"",""
2502,"LegionEternalEmpireArcher",100,"",50,50,0,20,17,1,"",""
2503,"LegionEternalEmpireMeleeBanner",100,"",50,50,0,20,17,1,"",""
2504,"LegionEternalEmpireSergeantHeavy",100,"",100,50,0,20,37,"",1,""
2505,"LegionEternalEmpireSergeantSpear",100,"",50,100,0,20,37,"",1,""
2506,"LegionEternalEmpireGeneral",100,"",50,50,0,20,36,"","",""
2507,"LegionMarakethMelee",100,"",50,100,0,20,17,1,"",""
2508,"LegionMarakethMelee2",100,"",50,100,0,20,17,1,"",""
2509,"LegionMarakethMeleeLarge",100,"",50,50,0,20,17,1,"",""
2510,"LegionMarakethRider",100,"",50,100,0,20,17,1,"",""
2511,"LegionMarakethRiderSpectre",100,"",50,100,0,20,17,1,"",""
2512,"LegionMarakethRiderSpear",100,"",50,100,0,20,17,1,"",""
2513,"LegionMarakethRiderSpearSpectre",100,"",50,100,0,20,17,1,"",""
2514,"LegionMarakethSergeantMelee",100,"",75,100,0,20,37,"",1,""
2515,"LegionMarakethSergeantRanged",100,"",75,100,0,20,37,"",1,""
2516,"LegionMarakethGeneral",100,"",100,100,0,20,36,"","",""
2517,"LegionMarakethGeneralDismounted",100,"",100,100,0,20,36,"","",""
2518,"LegionMarakethGeneralBird",100,"",100,100,0,20,17,"","",""
2519,"LegionTemplarMelee1",100,"",100,0,50,20,17,1,"",""
2520,"LegionTemplarMelee2",100,"",100,0,50,20,17,1,"",""
2521,"LegionTemplarMelee3",100,"",50,0,50,20,17,1,"",""
2522,"LegionTemplarCaster1",100,"",0,0,100,20,17,1,"",""
2523,"LegionTemplarCaster2",100,"",0,0,100,20,17,1,"",""
2524,"LegionTemplarSergeantCaster",100,"",0,0,100,20,37,"",1,""
2525,"LegionTemplarSergeantMelee",100,"",100,0,50,20,37,"",1,""
2526,"LegionTemplarSergeantMeleeSpectre",100,"",100,0,50,20,37,"",1,""
2527,"LegionTemplarGeneral",100,"",100,0,50,20,36,"","",""
2528,"LegionVaalCultistMelee",100,"",25,40,0,20,17,1,"",""
2529,"LegionVaalCultistKnifestick",100,"",25,40,0,20,17,1,"",""
2530,"LegionVaalCultistSpear",100,"",25,40,0,20,17,1,"",""
2531,"LegionVaalFragment",100,"",0,0,50,20,17,1,"",1
2532,"LegionVaalConstructMelee",100,"",100,0,0,20,17,1,"",""
2533,"LegionVaalConstructSlashy",100,"",100,0,0,20,17,1,"",""
2534,"LegionVaalConstructMeleeLarge",100,"",100,0,0,20,17,1,"",""
2535,"LegionVaalCultistSergeant",100,"",25,40,0,20,37,"",1,""
2536,"LegionVaalCultistSergeantMelee",100,"",25,40,0,20,37,"",1,""
2537,"LegionVaalGeneral",100,"",25,0,100,20,36,"","",""
2538,"LegionChest1",100,"",0,0,0,20,0,"",1,""
2539,"LegionChest2",100,"",0,0,0,20,0,"",1,""
2540,"BetrayalDjinnMemberMeleeTorment",100,"",50,50,0,20,37,"",1,""
2541,"LegionVaalSparkSnake",100,"",0,0,0,20,0,"","",1
2542,"LegionSpectralViper",100,"",0,0,0,20,0,"","",""
2543,"BlightTower",100,"",0,0,0,20,0,"","",""
2544,"BlightTowerMinion",100,"",50,50,0,20,2,"","",""
2545,"BlightTowerAirSupport",100,"",0,0,60,20,3,"","",""
2546,"BlightTowerTank",100,"",100,0,0,20,34,"",1,""
2547,"BlightFireHellion",100,"",0,10,0,20,1,1,"",""
2548,"BlightFireHellion2",100,"",0,10,0,20,18,1,"",""
2549,"BlightFireHellionBoss",100,"",0,10,0,20,35,"",1,""
2550,"BlightFireHound",100,"",0,10,0,20,1,1,"",1
2551,"BlightFireHarpy",100,"",0,75,0,20,18,1,"",""
2552,"BlightFireElemental",100,"",0,0,100,20,18,1,"",""
2553,"BlightFireElementalSummoned",100,"",0,0,100,20,18,1,"",""
2554,"BlightFireMonster",100,"",50,0,0,20,18,1,"",1
2555,"BlightFireMonsterBoss",100,"",50,0,0,20,35,"",1,1
2556,"BlightFirePyromaniac",100,"",0,100,0,20,18,1,"",""
2557,"BlightFirePyromaniacBoss",100,"",0,100,0,20,35,"",1,""
2558,"BlightColdWaterElemental",100,"",0,0,50,20,1,1,"",""
