"rownum","Id","MonsterTypesKey","i32_24","ObjectSize","MinimumAttackDistance","MaximumAttackDistance","ACTFiles","AOFiles","BaseMonsterTypeIndex","ModsKeys","i32_96","string_100","string_108","ModelSizeMultiplier","i32_120","i32_124","i32_128","i32_132","i32_136","TagsKeys","ExperienceMultiplier","[i32]_160","MinAgroRange","MaxAgroRange","SpotlightColour1","SpotlightColour2","SpotlightColour3","GrantedEffectsKeys","AISFile","ModsKeys2","Stance","BloodType","Name","Name (French)","Name (German)","Name (Japanese)","Name (Korean)","Name (Portuguese)","Name (Russian)","Name (Spanish)","Name (Thai)","Name (Traditional Chinese)","DamageMultiplier","LifeMultiplier","AttackSpeed","Weapon1_ItemVisualIdentityKeys","Weapon2_ItemVisualIdentityKeys","Back_ItemVisualIdentityKey","MainHand_ItemClassesKey","OffHand_ItemClassesKey","Helmet_ItemVisualIdentityKey","i32_376","KillSpecificMonsterCount_AchievementItemsKeys","Special_ModsKeys","KillRare_AchievementItemsKeys","bool_428","i32_429","i32_433","i32_437","i32_441","i32_445","i32_449","HASH16","bool_455","string_456","string_456 (French)","string_456 (German)","string_456 (Japanese)","string_456 (Korean)","string_456 (Portuguese)","string_456 (Russian)","string_456 (Spanish)","string_456 (Thai)","string_456 (Traditional Chinese)","KillWhileOnslaughtIsActive_AchievementItemsKey","MonsterSegmentsKey","MonsterArmoursKey","KillWhileTalismanIsActive_AchievementItemsKey","Part1_ModsKeys","Part2_ModsKeys","Endgame_ModsKeys","rid_576","i32_592","i32_596","Achievement","MultiPartAchievement","i32_632","SinkAnimation_AOFile","bool_644","[rid]_645","bool_661","bool_662","bool_663","i32_664","i32_668","f32_672","AilmentThreshold","EPKFile","i32_688","MonsterConditionalEffectPacksKey","bool_708","bool_709","i32_710","bool_714","i32_715","i32_719","i32_723","i32_727","i32_731","i32_735","AddonMonsterTypeIndex","i32_755","i32_759","i32_763","i32_767","i32_771","bool_775","BossHealthBar","bool_777","MonsterCategory"
6399,"Metadata/Monsters/Daemon/DaemonElderMoveDaemonSolaris",1155,8,3,6,6,"[""Metadata/Monsters/Daemon/Daemon.act""]","[""Metadata/Monsters/Daemon/Daemon.ao""]","Metadata/Monsters/Daemon/Daemon",[],1,"","",100,1,9,6,9,0,"[792,814,818,791,830,801]",100,[],105,105,700,500,0,"[8572,8573,8574,8575]","Metadata/Monsters/NoAi.ais",[],"",10,"Daemon","Démon","Dämon","デーモン","다이몬","Demônio","Демон","Demonio","ปีศาจ","惡魔",100,100,1000,[],[],"","","","",0,[],[],[],"",1,6,100,0,0,100,15702,"","","M","M","","","M","MS","M","","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"","",1,0,0,0,100,"",0,"","","",3,1,0,0,0,0,0,0,[],0,0,0,0,0,"","","",""
6400,"Metadata/Monsters/Daemon/DaemonElderMoveDaemonReliquary",1155,8,3,6,6,"[""Metadata/Monsters/Daemon/Daemon.act""]","[""Metadata/Monsters/Daemon/Daemon.ao""]","Metadata/Monsters/Daemon/Daemon",[],1,"","",100,1,9,6,9,0,"[792,814,818,791,830,801]",100,[],105,105,700,500,0,[8567],"Metadata/Monsters/NoAi.ais",[],"",10,"Daemon","Démon","Dämon","デーモン","다이몬","Demônio","Демон","Demonio","ปีศาจ","惡魔",100,100,1000,[],[],"","","","",0,[],[],[],"",1,6,100,0,0,100,728,"","","M","M","","","M","MS","M","","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"","",1,0,0,0,100,"",0,"","","",3,1,0,0,0,0,0,0,[],0,0,0,0,0,"","","",""
6401,"Metadata/Monsters/Daemon/DaemonElderMoveDaemonRefinery",1155,8,3,6,6,"[""Metadata/Monsters/Daemon/Daemon.act""]","[""Metadata/Monsters/Daemon/Daemon.ao""]","Metadata/Monsters/Daemon/Daemon",[],1,"","",100,1,9,6,9,0,"[792,814,818,791,830,801]",100,[],105,105,700,500,0,"[8591,8592,8593,8594]","Metadata/Monsters/NoAi.ais",[],"",10,"Daemon","Démon","Dämon","デーモン","다이몬","Demônio","Демон","Demonio","ปีศาจ","惡魔",100,100,1000,[],[],"","","","",0,[],[],[],"",1,6,100,0,0,100,10404,"","","M","M","","","M","MS","M","","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"","",1,0,0,0,100,"",0,"","","",3,1,0,0,0,0,0,0,[],0,0,0,0,0,"","","",""
6402,"Metadata/Monsters/Daemon/DaemonElderMoveDaemonReef",1155,8,3,6,6,"[""Metadata/Monsters/Daemon/Daemon.act""]","[""Metadata/Monsters/Daemon/Daemon.ao""]","Metadata/Monsters/Daemon/Daemon",[],1,"","",100,1,9,6,9,0,"[792,814,818,791,830,801]",100,[],105,105,700,500,0,[8595],"Metadata/Monsters/NoAi.ais",[],"",10,"Daemon","Démon","Dämon","デーモン","다이몬","Demônio","Демон","Demonio","ปีศาจ","惡魔",100,100,1000,[],[],"","","","",0,[],[],[],"",1,6,100,0,0,100,8559,"","","M","M","","","M","MS","M","","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"","",1,0,0,0,100,"",0,"","","",3,1,0,0,0,0,0,0,[],0,0,0,0,0,"","","",""
6403,"Metadata/Monsters/Daemon/DaemonElderHydroPump_",1155,8,3,6,6,"[""Metadata/Monsters/Daemon/Daemon.act""]","[""Metadata/Monsters/Daemon/Daemon.ao""]","Metadata/Monsters/Daemon/Daemon",[],1,"","",100,1,9,6,9,0,"[792,814,818,791,830,801]",100,[],105,105,700,500,0,[4092],"Metadata/Monsters/NoAi.ais",[],"",10,"Daemon","Démon","Dämon","デーモン","다이몬","Demônio","Демон","Demonio","ปีศาจ","惡魔",100,100,1000,[],[],"","","","",0,[],[],[],"",1,6,100,0,0,100,32236,"","","M","M","","","M","MS","M","","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"","",1,0,0,0,100,"",0,"","","",3,1,0,0,0,0,0,0,[],0,0,0,0,0,"","","",""
6404,"Metadata/Monsters/Daemon/DaemonElderProximityShield",1155,8,3,6,6,"[""Metadata/Monsters/Daemon/Daemon.act""]","[""Metadata/Monsters/Daemon/Daemon.ao""]","Metadata/Monsters/Daemon/10SecondDurationDaemon",[],1,"","",100,1,9,6,9,0,"[792,814,818,791,830,801]",100,[],105,105,700,500,0,[2828],"Metadata/Monsters/NoAi.ais",[],"",10,"Daemon","Démon","Dämon","デーモン","다이몬","Demônio","Демон","Demonio","ปีศาจ","惡魔",100,100,1000,[],[],"","","","",0,[],[],[],"",1,6,100,0,0,100,47879,"","","M","M","","","M","MS","M","","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"","",1,0,0,0,100,"",0,"","","",3,1,0,0,0,0,0,0,[],0,0,0,0,0,"","","",""
6405,"Metadata/Monsters/Daemon/DaemonElderSparks",1155,8,3,6,6,"[""Metadata/Monsters/Daemon/Daemon.act""]","[""Metadata/Monsters/Daemon/Daemon.ao""]","Metadata/Monsters/Daemon/10SecondDurationDaemon",[],1,"","",100,1,9,6,9,0,"[34,792,814,818,791,768,801]",100,[],105,105,700,500,0,[907],"Metadata/Monsters/NoAi.ais",[],"",10,"Daemon","Démon","Dämon","デーモン","다이몬","Demônio","Демон","Demonio","ปีศาจ","惡魔",100,100,1000,[],[],"","","","",0,[],[],[],"",1,6,100,0,0,100,39645,"","","M","M","","","M","MS","M","","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"","",1,0,0,0,100,"",0,"","","",3,1,0,0,0,0,0,0,[],0,0,0,0,0,"","","",""
6406,"Metadata/Monsters/Daemon/DaemonElderWaveUpheaval",1155,8,3,6,6,"[""Metadata/Monsters/Daemon/Daemon.act""]","[""Metadata/Monsters/Daemon/Daemon.ao""]","Metadata/Monsters/Daemon/Daemon",[],1,"","",100,1,9,6,9,0,"[34,767,792,814,818,791,801]",100,[],105,105,700,500,0,[6357],"Metadata/Monsters/NoAi.ais",[],"",10,"Daemon","Démon","Dämon","デーモン","다이몬","Demônio","Демон","Demonio","ปีศาจ","惡魔",100,100,1000,[],[],"","","","",0,[],[],[],"",1,6,100,0,0,100,5563,"","","M","M","","","M","MS","M","","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"","",1,0,0,0,100,"",0,"","","",3,1,0,0,0,0,0,0,[],0,0,0,0,0,"","","",""
6407,"Metadata/Monsters/Daemon/DaemonElderHellfireBarrageHoly",1155,8,3,6,6,"[""Metadata/Monsters/Daemon/Daemon.act""]","[""Metadata/Monsters/Daemon/Daemon.ao""]","Metadata/Monsters/Daemon/Daemon",[],1,"","",100,1,9,6,9,0,"[34,792,814,818,791,765,801]",100,[],105,105,700,500,0,[6129],"Metadata/Monsters/NoAi.ais",[],"",10,"Daemon","Démon","Dämon","デーモン","다이몬","Demônio","Демон","Demonio","ปีศาจ","惡魔",100,100,1000,[],[],"","","","",0,[],[],[],"",1,6,100,0,0,100,3505,"","","M","M","","","M","MS","M","","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"","",1,0,0,0,100,"",0,"","","",3,1,0,0,0,0,0,0,[],0,0,0,0,0,"","","",""
6408,"Metadata/Monsters/Daemon/DaemonElderDivineCallCascade",1155,8,3,6,6,"[""Metadata/Monsters/Daemon/Daemon.act""]","[""Metadata/Monsters/Daemon/Daemon.ao""]","Metadata/Monsters/Daemon/10SecondDurationDaemon",[],1,"","",100,1,6,6,9,0,"[34,792,814,818,791,765,801]",100,[],105,105,700,500,0,"[8428,1463]","Metadata/Monsters/Daemon/ElderDivineCallCascade.ais",[],"",10,"Daemon","Démon","Dämon","デーモン","다이몬","Demônio","Демон","Demonio","ปีศาจ","惡魔",100,100,1000,[],[],"","","","",0,[],[],[],"",1,6,100,0,0,100,26215,"","","M","M","","","M","MS","M","","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"","",1,0,0,0,100,"",0,"","","",3,1,0,0,0,0,0,0,[],0,0,0,0,0,"","","",""
6409,"Metadata/Monsters/Daemon/DaemonElderReflectLaser1",1161,8,0,6,6,"[""Metadata/Monsters/Daemon/Daemon.act""]","[""Metadata/Monsters/Daemon/DaemonElderBeam.ao""]","Metadata/Monsters/Daemon/UseSkillOnceDaemonOffset",[],1,"","",100,1,6,6,9,0,"[792,814,818,791,830,801]",100,[],105,105,700,500,0,[8895],"Metadata/Monsters/Daemon/ElderReflectLaser1.ais",[],"",10,"Daemon","Démon","Dämon","デーモン","다이몬","Demônio","Демон","Demonio","ปีศาจ","惡魔",100,100,1000,[],[],"","","","",0,[],[],[],"",1,6,100,0,0,100,53178,"","","M","M","","","M","MS","M","","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"","",1,0,0,0,100,"",0,"","","",3,1,0,0,0,0,0,0,[],0,0,0,0,0,"","","",""
6410,"Metadata/Monsters/Daemon/DaemonElderReflectLaser2",1161,8,0,6,6,"[""Metadata/Monsters/Daemon/Daemon.act""]","[""Metadata/Monsters/Daemon/DaemonElderBeam.ao""]","Metadata/Monsters/Daemon/UseSkillOnceDaemonOffset",[],1,"","",100,1,6,6,9,0,"[792,814,818,791,830,801]",100,[],105,105,700,500,0,[8895],"Metadata/Monsters/Daemon/ElderReflectLaser2.ais",[],"",10,"Daemon","Démon","Dämon","デーモン","다이몬","Demônio","Демон","Demonio","ปีศาจ","惡魔",100,100,1000,[],[],"","","","",0,[],[],[],"",1,6,100,0,0,100,36581,"","","M","M","","","M","MS","M","","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"","",1,0,0,0,100,"",0,"","","",3,1,0,0,0,0,0,0,[],0,0,0,0,0,"","","",""
6411,"Metadata/Monsters/Daemon/DaemonElderReflectLaser3",1161,8,0,6,6,"[""Metadata/Monsters/Daemon/Daemon.act""]","[""Metadata/Monsters/Daemon/DaemonElderBeam.ao""]","Metadata/Monsters/Daemon/UseSkillOnceDaemonOffset",[],1,"","",100,1,6,6,9,0,"[792,814,818,791,830,801]",100,[],105,105,700,500,0,[8895],"Metadata/Monsters/Daemon/ElderReflectLaser3.ais",[],"",10,"Daemon","Démon","Dämon","デーモン","다이몬","Demônio","Демон","Demonio","ปีศาจ","惡魔",100,100,1000,[],[],"","","","",0,[],[],[],"",1,6,100,0,0,100,62357,"","","M","M","","","M","MS","M","","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"","",1,0,0,0,100,"",0,"","","",3,1,0,0,0,0,0,0,[],0,0,0,0,0,"","","",""
6412,"Metadata/Monsters/Daemon/DaemonElderReflectLaser4",1161,8,0,6,6,"[""Metadata/Monsters/Daemon/Daemon.act""]","[""Metadata/Monsters/Daemon/DaemonElderBeam.ao""]","Metadata/Monsters/Daemon/UseSkillOnceDaemonOffset",[],1,"","",100,1,6,6,9,0,"[792,814,818,791,830,801]",100,[],105,105,700,500,0,[8895],"Metadata/Monsters/Daemon/ElderReflectLaser4.ais",[],"",10,"Daemon","Démon","Dämon","デーモン","다이몬","Demônio","Демон","Demonio","ปีศาจ","惡魔",100,100,1000,[],[],"","","","",0,[],[],[],"",1,6,100,0,0,100,14641,"","","M","M","","","M","MS","M","","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"","",1,0,0,0,100,"",0,"","","",3,1,0,0,0,0,0,0,[],0,0,0,0,0,"","","",""
6413,"Metadata/Monsters/Daemon/DaemonElderStormburst",1155,8,3,6,6,"[""Metadata/Monsters/Daemon/Daemon.act""]","[""Metadata/Monsters/Daemon/Daemon.ao""]","Metadata/Monsters/Daemon/5secDurationDaemonForcePlacement",[],1,"","",100,1,6,6,9,0,"[34,792,814,818,791,768,801]",100,[],105,105,700,500,0,[6042],"Metadata/Monsters/Daemon/ElderStormBurstDaemon.ais",[],"",10,"Daemon","Démon","Dämon","デーモン","다이몬","Demônio","Демон","Demonio","ปีศาจ","惡魔",100,100,1000,[],[],"","","","",0,[],[],[],"",1,6,100,0,0,100,28950,"","","M","M","","","M","MS","M","","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"","",1,0,0,0,100,"",0,"","","",3,1,0,0,0,0,0,0,[],0,0,0,0,0,"","","",""
6414,"Metadata/Monsters/Daemon/DaemonElderSummonStorms",1161,8,0,6,6,"[""Metadata/Monsters/Daemon/Daemon.act""]","[""Metadata/Monsters/Daemon/Daemon.ao""]","Metadata/Monsters/Daemon/UseSkillOnceDaemon",[],1,"","",100,1,9,6,9,0,"[34,792,814,818,791,768,801]",100,[],105,105,700,500,0,[4712],"Metadata/Monsters/NoAi.ais",[],"",10,"Daemon","Démon","Dämon","デーモン","다이몬","Demônio","Демон","Demonio","ปีศาจ","惡魔",100,100,1000,[],[],"","","","",0,[],[],[],"",1,6,100,0,0,100,27861,"","","M","M","","","M","MS","M","","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"","",1,0,0,0,100,"",0,"","","",3,1,0,0,0,0,0,0,[],0,0,0,0,0,"","","",""
6415,"Metadata/Monsters/Daemon/DaemonElderLightningWarp",1155,8,3,6,6,"[""Metadata/Monsters/Daemon/Daemon.act""]","[""Metadata/Monsters/Daemon/Daemon.ao""]","Metadata/Monsters/Daemon/DaemonElderLightningWarp",[],1,"","",100,1,3,6,9,0,"[34,792,814,818,791,768,801]",100,[],105,105,700,500,0,[1281],"Metadata/Monsters/NoAi.ais",[],"",10,"Daemon","Démon","Dämon","デーモン","다이몬","Demônio","Демон","Demonio","ปีศาจ","惡魔",100,100,1000,[],[],"","","","",0,[],[],[],"",1,6,100,0,0,100,33398,"","","M","M","","","M","MS","M","","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"","",1,0,0,0,100,"",0,"","","",3,1,0,0,0,0,0,0,[],0,0,0,0,0,"","","",""
6416,"Metadata/Monsters/Daemon/DaemonElderShockNova",1161,8,0,6,6,"[""Metadata/Monsters/Daemon/DaemonElderShockNova.act""]","[""Metadata/Monsters/Daemon/DaemonElderShockNova.ao""]","Metadata/Monsters/Daemon/UseSkillOnceDaemon",[16192],1,"","",100,1,9,6,9,0,"[34,792,814,818,791,768,801]",100,[],105,105,700,500,0,[4894],"Metadata/Monsters/NoAi.ais",[],"",10,"Daemon","Démon","Dämon","デーモン","다이몬","Demônio","Демон","Demonio","ปีศาจ","惡魔",100,100,1000,[],[],"","","","",0,[],[],[],"",1,6,100,0,0,100,64786,"","","M","M","","","M","MS","M","","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"","",1,0,0,0,100,"",0,"","","",3,1,0,0,0,0,0,0,[],0,0,0,0,0,"","","",""
6417,"Metadata/Monsters/Daemon/DaemonElderBreachBall",1155,8,3,6,6,"[""Metadata/Monsters/Daemon/Daemon.act""]","[""Metadata/Monsters/Daemon/Daemon.ao""]","Metadata/Monsters/Daemon/DaemonElderBreachBall",[],1,"","",100,1,3,6,9,0,"[34,792,814,818,791,768,801]",100,[],105,105,700,500,0,[6394],"Metadata/Monsters/NoAi.ais",[],"",10,"Daemon","Démon","Dämon","デーモン","다이몬","Demônio","Демон","Demonio","ปีศาจ","惡魔",100,100,1000,[],[],"","","","",0,[],[],[],"",1,6,100,0,0,100,17761,"","","M","M","","","M","MS","M","","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"","",1,0,0,0,100,"",0,"","","",3,1,0,0,0,0,0,0,[],0,0,0,0,0,"","","",""
6418,"Metadata/Monsters/Daemon/DaemonElderCausticGround_",1161,8,0,6,6,"[""Metadata/Monsters/Daemon/Daemon.act""]","[""Metadata/Monsters/Daemon/Daemon.ao""]","Metadata/Monsters/Daemon/UseSkillOnceDaemon",[],1,"","",100,1,9,6,9,0,"[792,814,818,791,801]",100,[],105,105,700,500,0,[5684],"Metadata/Monsters/NoAi.ais",[],"",10,"Daemon","Démon","Dämon","デーモン","다이몬","Demônio","Демон","Demonio","ปีศาจ","惡魔",100,100,1000,[],[],"","","","",0,[],[],[],"",1,6,100,0,0,100,5772,"","","M","M","","","M","MS","M","","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"","",1,0,0,0,100,"",0,"","","",3,1,0,0,0,0,0,0,[],0,0,0,0,0,"","","",""
6419,"Metadata/Monsters/Daemon/DaemonElderFlowerNuke",1161,8,0,6,6,"[""Metadata/Monsters/Daemon/Daemon.act""]","[""Metadata/Monsters/Daemon/Daemon.ao""]","Metadata/Monsters/Daemon/UseSkillOnceDaemon",[],1,"","",100,1,9,6,9,0,"[34,767,792,814,818,791,801]",100,[],105,105,700,500,0,[8994],"Metadata/Monsters/NoAi.ais",[],"",10,"Daemon","Démon","Dämon","デーモン","다이몬","Demônio","Демон","Demonio","ปีศาจ","惡魔",100,100,1000,[],[],"","","","",0,[],[],[],"",1,6,100,0,0,100,8988,"","","M","M","","","M","MS","M","","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"","",1,0,0,0,100,"",0,"","","",3,1,0,0,0,0,0,0,[],0,0,0,0,0,"","","",""
6420,"Metadata/Monsters/Daemon/DaemonElderFireBeam1",1155,8,3,6,6,"[""Metadata/Monsters/Daemon/Daemon.act""]","[""Metadata/Monsters/Daemon/Daemon.ao""]","Metadata/Monsters/Daemon/10SecondDurationDaemon",[],1,"","",100,1,6,6,9,0,"[792,814,818,791,801]",100,[],105,105,700,500,0,[6061],"Metadata/Monsters/Daemon/ElderDaemonFirebeam1.ais",[],"",10,"Daemon","Démon","Dämon","デーモン","다이몬","Demônio","Демон","Demonio","ปีศาจ","惡魔",100,100,1000,[],[],"","","","",0,[],[],[],"",1,6,100,0,0,100,21443,"","","M","M","","","M","MS","M","","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"","",1,0,0,0,100,"",0,"","","",3,1,0,0,0,0,0,0,[],0,0,0,0,0,"","","",""
6421,"Metadata/Monsters/Daemon/DaemonElderFireBeam2",1155,8,3,6,6,"[""Metadata/Monsters/Daemon/Daemon.act""]","[""Metadata/Monsters/Daemon/Daemon.ao""]","Metadata/Monsters/Daemon/10SecondDurationDaemon",[],1,"","",100,1,6,6,9,0,"[792,814,818,791,801]",100,[],105,105,700,500,0,[6061],"Metadata/Monsters/Daemon/ElderDaemonFirebeam2.ais",[],"",10,"Daemon","Démon","Dämon","デーモン","다이몬","Demônio","Демон","Demonio","ปีศาจ","惡魔",100,100,1000,[],[],"","","","",0,[],[],[],"",1,6,100,0,0,100,40111,"","","M","M","","","M","MS","M","","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"","",1,0,0,0,100,"",0,"","","",3,1,0,0,0,0,0,0,[],0,0,0,0,0,"","","",""
6422,"Metadata/Monsters/Daemon/DaemonElderFireBeam3",1155,8,3,6,6,"[""Metadata/Monsters/Daemon/Daemon.act""]","[""Metadata/Monsters/Daemon/Daemon.ao""]","Metadata/Monsters/Daemon/10SecondDurationDaemon",[],1,"","",100,1,6,6,9,0,"[792,814,818,791,801]",100,[],105,105,700,500,0,[6061],"Metadata/Monsters/Daemon/ElderDaemonFirebeam3.ais",[],"",10,"Daemon","Démon","Dämon","デーモン","다이몬","Demônio","Демон","Demonio","ปีศาจ","惡魔",100,100,1000,[],[],"","","","",0,[],[],[],"",1,6,100,0,0,100,33050,"","","M","M","","","M","MS","M","","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"","",1,0,0,0,100,"",0,"","","",3,1,0,0,0,0,0,0,[],0,0,0,0,0,"","","",""
6423,"Metadata/Monsters/Daemon/DaemonElderFireBeam4",1155,8,3,6,6,"[""Metadata/Monsters/Daemon/Daemon.act""]","[""Metadata/Monsters/Daemon/Daemon.ao""]","Metadata/Monsters/Daemon/10SecondDurationDaemon",[],1,"","",100,1,6,6,9,0,"[792,814,818,791,801]",100,[],105,105,700,500,0,[6061],"Metadata/Monsters/Daemon/ElderDaemonFirebeam4.ais",[],"",10,"Daemon","Démon","Dämon","デーモン","다이몬","Demônio","Демон","Demonio","ปีศาจ","惡魔",100,100,1000,[],[],"","","","",0,[],[],[],"",1,6,100,0,0,100,39913,"","","M","M","","","M","MS","M","","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"","",1,0,0,0,100,"",0,"","","",3,1,0,0,0,0,0,0,[],0,0,0,0,0,"","","",""
6424,"Metadata/Monsters/Daemon/DaemonElderInvisibleFireSpawner",1155,8,3,6,6,"[""Metadata/Monsters/Daemon/Daemon.act""]","[""Metadata/Monsters/Daemon/DaemonInvisibleFireSpawner.ao""]","Metadata/Monsters/Daemon/DaemonElderSpawnInvisibleFire",[],1,"","",100,1,9,6,9,0,"[792,814,818,791,830,801]",100,[],105,105,700,500,0,[],"Metadata/Monsters/NoAi.ais",[],"",10,"Daemon","Démon","Dämon","デーモン","다이몬","Demônio","Демон","Demonio","ปีศาจ","惡魔",100,100,1000,[],[],"","","","",0,[],[],[],"",1,6,100,0,0,100,50499,"","","M","M","","","M","MS","M","","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"","",1,0,0,0,100,"",0,"","","",3,1,0,0,0,0,0,0,[],0,0,0,0,0,"","","",""
6425,"Metadata/Monsters/Daemon/DaemonMatriarchMagmaOrb1",1155,8,3,6,6,"[""Metadata/Monsters/Daemon/Daemon.act""]","[""Metadata/Monsters/Daemon/Daemon.ao""]","Metadata/Monsters/Daemon/DaemonMatriarchMagmaOrb",[],1,"","",100,1,6,6,9,0,"[34,792,766,814,818,791,801]",100,[],105,105,700,500,0,[6651],"Metadata/Monsters/NoAi.ais",[],"",10,"Daemon","Démone","Dämon","デーモン","다이몬","Demônio","Демон","Demonio","ปีศาจ","惡魔",100,100,1000,[],[],"","","","",0,[],[],[],"",1,6,100,0,0,100,5646,"","","F","M","","","M","MS","M","","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"","",1,0,0,0,100,"",0,"","","",3,1,0,0,0,0,0,0,[],0,0,0,0,0,"","","",""
6426,"Metadata/Monsters/Daemon/DaemonMatriarchMagmaOrb2",1155,8,3,6,6,"[""Metadata/Monsters/Daemon/Daemon.act""]","[""Metadata/Monsters/Daemon/Daemon.ao""]","Metadata/Monsters/Daemon/DaemonMatriarchMagmaOrb",[],1,"","",100,1,6,6,9,0,"[34,792,766,814,818,791,801]",100,[],105,105,700,500,0,[6652],"Metadata/Monsters/NoAi.ais",[],"",10,"Daemon","Démone","Dämon","デーモン","다이몬","Demônio","Демон","Demonio","ปีศาจ","惡魔",100,100,1000,[],[],"","","","",0,[],[],[],"",1,6,100,0,0,100,14653,"","","F","M","","","M","MS","M","","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"","",1,0,0,0,100,"",0,"","","",3,1,0,0,0,0,0,0,[],0,0,0,0,0,"","","",""
6427,"Metadata/Monsters/Daemon/DaemonMatriarchMagmaOrbZombie1",1155,8,3,6,6,"[""Metadata/Monsters/Daemon/Daemon.act""]","[""Metadata/Monsters/Daemon/Daemon.ao""]","Metadata/Monsters/Daemon/DaemonMatriachMagmaOrbZombie",[],1,"","",100,1,9,6,9,0,"[34,792,766,814,818,791,801]",100,[],105,105,700,500,0,[6653],"Metadata/Monsters/NoAi.ais",[],"",10,"Daemon","Démone","Dämon","デーモン","다이몬","Demônio","Демон","Demonio","ปีศาจ","惡魔",100,100,1000,[],[],"","","","",0,[],[],[],"",1,6,100,0,0,100,123,"","","F","M","","","M","MS","M","","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"","",1,0,0,0,100,"",0,"","","",3,1,0,0,0,0,0,0,[],0,0,0,0,0,"","","",""
6428,"Metadata/Monsters/Daemon/DaemonStatueMageEarthquake",1232,30,0,6,6,"[""Metadata/Monsters/InvisibleFire/InvisibleFire.act""]","[""Metadata/Monsters/InvisibleFire/InvisibleFire.ao""]","Metadata/Monsters/Daemon/DaemonStatueMageEarthquake",[],1,"","",100,2,6,6,8,0,"[813,74,792,791,803,765]",100,[],105,105,700,500,0,[5476],"Metadata/Monsters/Daemon/DaemonStatueMageBoss.ais",[],"",10,"Daemon","Démon","Dämon","デーモン","다이몬","Demônio","Демон","Demonio","ปีศาจ","惡魔",100,100,1500,[],[],"","","","",0,[],[],[],"",1,6,100,0,0,100,21247,"","","M","M","","","M","MS","M","","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"","",1,0,0,0,100,"",0,"","","",3,1,0,0,0,0,0,0,[],0,0,0,0,0,"","","",2
6429,"Metadata/Monsters/Daemon/DaemonElderBlender",1155,8,3,6,6,"[""Metadata/Monsters/Daemon/Daemon.act""]","[""Metadata/Monsters/Daemon/Daemon.ao""]","Metadata/Monsters/Daemon/Daemon",[],1,"","",100,1,9,6,9,0,"[792,814,818,791,830,801]",100,[],105,105,700,500,0,"[8644,8645,8646,8647,8648,8649,8650,8651]","Metadata/Monsters/NoAi.ais",[],"",10,"Daemon","Démon","Dämon","デーモン","다이몬","Demônio","Демон","Demonio","ปีศาจ","惡魔",100,100,1000,[],[],"","","","",0,[],[],[],"",1,6,100,0,0,100,55631,"","","M","M","","","M","MS","M","","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"","",1,0,0,0,100,"",0,"","","",3,1,0,0,0,0,0,0,[],0,0,0,0,0,"","","",""
6430,"Metadata/Monsters/Daemon/DaemonElderStationaryIonBeam",1155,8,3,6,6,"[""Metadata/Monsters/Daemon/Daemon.act""]","[""Metadata/Monsters/Daemon/Daemon.ao""]","Metadata/Monsters/Daemon/Daemon",[],1,"","",100,1,9,6,9,0,"[792,814,818,791,830,801]",100,[],105,105,700,500,0,[8590],"Metadata/Monsters/NoAi.ais",[],"",10,"Daemon","Démon","Dämon","デーモン","다이몬","Demônio","Демон","Demonio","ปีศาจ","惡魔",100,100,1000,[],[],"","","","",0,[],[],[],"",1,6,100,0,0,100,34601,"","","M","M","","","M","MS","M","","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"","",1,0,0,0,100,"",0,"","","",3,1,0,0,0,0,0,0,[],0,0,0,0,0,"","","",""
