"rownum","Id","Label","ImplicitStats","ConstantStats","ConstantStatsValues","BaseEffectiveness","IncrementalEffectiveness","DamageIncrementalEffectiveness","IgnoredStats","bool"
3603,"EASDoryaniExplodeCrab","","[11881,12817,19094]",[],[],1,0.055,0,[],""
3604,"EASDoryaniCrabExplode","","[11881,12817,19094]",[],[],1,0.055,0,[],""
3605,"EASDoryaniCrabLightningCage","","[11881,12817,19094]",[],[],1,0.055,0,[],""
3606,"EASDoryaniCrabLightningCageCorrupt","",[11881],[],[],1,0.055,0,[],""
3607,"EASDoryaniCrabPlatformAttach","",[11881],[],[],1,0.055,0,[],""
3608,"EASDoryaniCrabPlatformDetach","",[11881],[],[],1,0.055,0,[],""
3609,"EAADoryaniCrabLegToss","","[11881,12817,19094]",[17524],[80],1,0.055,0,[],""
3610,"EASChaosGodTriheadBatSonicBlast","",[11881],[649],[-50],0,0,0,[],""
3611,"EAAMarakethSentinelUnarmedBossFootSlam","",[],[1228],[50],1,0.1,0.0175,[],""
3612,"EAAViperNapuatziSoldierShove","","[19098,12817]",[],[],1,0.055,0,[],""
3613,"EASSilentSpiresApparitionTeleport","",[11881],[],[],1,0.055,0,[],""
3614,"EASSilentSpiresApparitionTeleportCentre","",[11881],[],[],1,0.055,0,[],""
3615,"EASSilentSpiresApparitionInvertProjectiles","",[11881],[],[],1,0.055,0,[],""
3616,"EAAChaosGodOwlBossNighttimeDaytime","","[11881,19094]",[],[],1,0.055,0,[],""
3617,"EAAChaosGodOwlBossDashKick","","[11881,19094]",[70],[-10],1,0.055,0,[],""
3618,"EASDoryaniHumanBossActivateMechanism","",[11881],[],[],1,0.055,0,[],""
3619,"EAAViperLegionaireShieldFlinch","","[11881,19098,12817]",[],[],1,0.055,0,[],""
3620,"EAAMarakethSentinelMaceBossEnrage","",[11881],[],[],1,0.1,0.0175,[],""
3621,"EAAMarakethSentinelUnarmedBossEnrage","",[11881],[],[],1,0.1,0.0175,[],""
3622,"EASVaalForgeMasterTooCool","",[11881],[],[],1,0.055,0,[],""
3623,"EASTheTrialMasterSummonSpear","",[11881],[],[],1,0.055,0,[],""
3624,"EAADoryaniCrabComboSlam","",[11881],[],[],1,0.055,0,[],""
3625,"EASBreachFodderHellscapePaleDogmanChargeUp","",[11881],[],[],1,0,0,[],""
3626,"EAAViperNapuatziCycloneEndNoTurn","","[11881,12817]",[],[],1,0.055,0,[],""
3627,"EAAViperNapuatziCycloneEndTurn","","[11881,12817]",[],[],1,0.055,0,[],""
3628,"EASDoryaniHumanBossHoverDeath","","[11881,12817,19094]",[],[],1,0.055,0,[],""
3629,"EAAVaalForgemasterHammerSlam","",[11881],[],[],1,0.055,0,[],""
3630,"EASSilentSpiresApparitionRewindPlayerSequence","",[11881],[],[],1,0.055,0,[],""
3631,"EAAMarakethSentinelMaceBossMultiSlam","",[11881],[],[],1,0.1,0.0175,[],""
3632,"EAABreachEliteHellscapeStabbyStab","",[11881],[],[],1,0.055,0,[],""
3633,"EASDoryaniHumanBossFloatingDeathActivate","",[11881],[],[],1,0.055,0,[],""
3634,"EASDoryaniHumanBossGroundDeathActivate","",[11881],[],[],1,0.055,0,[],""
3635,"EASDemonClawBossFlameSeedSpawn","",[11881],[],[],1,0.055,0,[],""
3636,"EASDemonClawBossFlameSeedMultiSpawn","","[11881,6905]",[],[],1,0.055,0,[],""
3637,"EASDemonClawBossTeleport","",[11881],[],[],1,0.055,0,[],""
3638,"EASDemonClawBossBulletHell","",[11881],[],[],1,0.055,0,[],""
3639,"EASFungusMushroomSporeThrower","",[11881],[649],[-50],1,0.055,0,[],""
3640,"EAADemonClawBossDashSlashLeft","","[11881,19094]",[],[],1,0.055,0,[],""
3641,"EAADemonClawBossDashSlashRight","","[11881,19094]",[],[],1,0.055,0,[],""
3642,"EAADemonClawBossDashSlashForward","","[11881,19094]",[],[],1,0.055,0,[],""
3643,"EAADemonClawBossFlyOffscreen","","[11881,19094]",[],[],1,0.055,0,[],""
3644,"EAADemonClawBossChasmShenanigans","","[11881,19094]",[],[],1,0.055,0,[],""
3645,"EASChaosGodTriheadBatPoisonBlast","",[11881],[649],[-50],0,0,0,[],""
3646,"EASTrialMasterTimeStopCaster","",[11881],[],[],1,0.055,0,[],""
3647,"EAAChimeraBossForwardDash180","","[11881,19094]",[],[],1,0.055,0,[],""
3648,"EAAChimeraBossWindBlast180","","[11881,19094,12817]",[],[],1,0.055,0,[],""
3649,"EAAChimeraBossDodgeBackwards","","[11881,19094]",[],[],1,0.055,0,[],""
3650,"EASTrialMasterTimeStartMelee","",[11881],[],[],1,0.055,0,[],""
3651,"EASTrialMasterTimeStartCaster","",[11881],[],[],1,0.055,0,[],""
3652,"EASTrialMasterTimeStopMelee","",[11881],[],[],1,0.055,0,[],""
3653,"EAABreachBossHandSlamPuppeteer","","[11881,18585]",[],[],1,0.055,0,[],""
3654,"EAADemonClawBossChasmSlamShort","","[11881,19094]",[],[],1,0.055,0,[],""
3655,"EAADemonClawBossChasmSlamMid","","[11881,19094]",[],[],1,0.055,0,[],""
3656,"EAADemonClawBossChasmSlamLong","","[11881,19094]",[],[],1,0.055,0,[],""
3657,"EASTrialMasterElementalLob","",[11881],[649],[-60],1,0.055,0,[],""
3658,"EAADoryaniHumanBossDeathFreeAlva","",[11881],[],[],1,0.055,0,[],""
3659,"EAARitualDwellerBloodPool","",[11881],[],[],1,0.055,0,[],""
3660,"EASSerpentBossCurseWallNuke","",[11881],[],[],1,0.055,0,[],""
3661,"EAARathbreakerLacerateSlam","",[],[17524],[36],1,0.055,0,[],""
3662,"EASAncestralEncaseEnemy","",[11881],"[649,18877]","[-80,3]",1,0.055,0,[],""
3663,"EASDemonClawBossPulsingBall","",[11881],[],[],1,0.055,0,[],""
3664,"EASDemonClawBossSeedInfusion","","[11881,19094]",[],[],1,0.055,0,[],""
3665,"EASChaosGodTriceratopsGigaBeam","",[11881],[649],[-30],1,0.055,0,[],""
3666,"EASArchnemesisElementalExplosionWithGroundEffect","",[11881],[],[],1,0.055,0,[],""
3667,"EASVoodooKingMazePhase","",[11881],[],[],1.5,0.1,0.0175,[],""
3668,"EASBreachBossSummonEsh","","[11881,12817]",[],[],1,0.055,0,[],""
3669,"EASBreachBossSummonTul","","[11881,12817]",[],[],1,0.055,0,[],""
3670,"EASBreachBossSummonEshTul","","[11881,12817]",[],[],1,0.055,0,[],""
3671,"EASBreachBossHandSlam","","[11881,12817]",[],[],1,0.055,0,[],""
3672,"EAADemonClawBossJumpSlamCombo","",[11881],[],[],1,0.055,0,[],""
3673,"EASChaosEssenceVineSummonSlam","",[11881],[],[],1,0.055,0,[],""
3674,"EAADemonClawBossMeleeSlamSeeds","","[11881,19094]",[17524],[70],1,0.055,0,[],""
3675,"EASLifeEssenceBloodBeam","",[11881],[],[],1,0.055,0,[],""
3676,"EAAAttackEssenceWeaponStorm","",[11881],[],[],1,0.055,0,[],""
3677,"EASAttributeEssenceCrystalStorm","",[11881],[],[],1,0.055,0,[],""
3678,"EAASanctumShellMonsterFissure","",[11881],[17524],[50],1,0.055,0,[],""
3679,"EAASaltGolemFallingRocks","",[11881],[17524],[50],1,0.055,0,[],""
3680,"EAHellscapeFleshBossTentacle","","[11881,6907]",[],[],1,0.1,0.0175,[],""
3681,"HellscapeFleshBossTentacleGrab","","[11881,6905,6906,6907]",[],[],1,0.1,0.0175,[],""
3682,"EASHellscapePaleBossAxeToss","",[],[17524],[45],1,0.055,0,[],""
3683,"EAAUltimatumRevenantTeleportRank2","","[6906,6907,11881]",[],[],1,0.055,0,[],""
3684,"EAAUltimatumRevenantTeleportRank3","","[6906,6907,11881]",[],[],1,0.055,0,[],""
3685,"EASFungusBehemothStandAloneStartArena","",[],[],[],1,0.055,0,[],""
3686,"EASHellscapeFleshElite1BloodSpike","",[],[649],[-40],1,0.055,0,[],""
3687,"EAAVaalForgemasterLavaSlam","",[11881],[],[],1,0.055,0,[],""
3688,"EAASerpentSpiritSnakeBarrage","","[11881,983]",[649],[-60],1,0.055,0,[],""
3689,"EAATormentedSpiritoftheBearSlam","",[11881],[],[],1,0.055,0,[],""
3690,"EESFallenKaruiBuffSelf","",[11881],[],[],1,0.055,0,[],""
3691,"EASVoodooKingActivateBrambyForward","",[11881],[],[],1,0.055,0,[],""
3692,"EASVoodooKingActivateBrambyLeft","","[11881,12817]",[],[],1,0.055,0,[],""
3693,"EASVoodooKingActivateBrambyRight","","[11881,12817]",[],[],1,0.055,0,[],""
3694,"EASWildBreachBossDDWarcry","","[11881,1919,983]",[649],[-75],1,0.055,0,[],""
3695,"EAAKaruiCaptainLeapSlam","",[11881],[17524],[50],1,0.055,0,[],""
3696,"EASVoodooKingRatnado","",[11881],[],[],1,0.055,0,[],""
3697,"EASSpiritOfTheStagSlam","",[11881],[],[],1,0.055,0,[],""
3698,"EASqwe_EAAqwe_NEW_ENTRIES_GO_ABOVE_ME","",[11881],[],[],1,0.055,0,[],""
3699,"EAS_EAA_Generic","",[11881],[],[],1,0.055,0,[],""
3700,"CrowbellSmashDoor","","[6906,6907,6905,19098]",[],[],1,0.055,0,[],""
3701,"EmptyActionMutewindBanditLeap","","[6906,6907,6905,11881]",[1228],[40],1,0.055,0,[],""
3702,"EmptyActionMutewindBanditCombo","","[6906,6907,6905,11881]","[1228,17569]","[15,10]",1,0.055,0,[],""
3703,"EmptyActionMutewindWomanDodgeLeft","",[],[1228],[70],1,0.055,0,[],""
3704,"EmptyActionMutewindWomanDodgeRight","",[],[1228],[70],1,0.055,0,[],""
3705,"EAASaltGolemSlamRuckus","",[11881],[],[],1,0.055,0,[],""
3706,"EAARattleCageSlamRuckus","",[11881],[],[],0,0.1,0.0175,[],""
3707,"GhoulCommanderHowl","",[],[],[],1,0.055,0,[],""
3708,"ShellCrabEmergeEG","",[],[],[],1,0.055,0,[],""
3709,"RockSliderEmergeEG","",[],[],[],1,0.055,0,[],""
3710,"TriggerCascadeIncursionLightning","",[],"[5862,5886,5863,5887,5902,5865]","[2,20,400,20,1,1]",1,0.055,0,[],""
3711,"TriggerCascadeIncursionChaos","",[],"[5862,5886,5863,5887,5903,5904,7590]","[1,20,400,30,8,72,30]",1,0.055,0,[],""
3712,"VaalIncursionSpecialBeamCannonBlood","",[605],[5563],[-40],2,0.1,0.0175,[],""
3713,"ChaosArchitectProjectileNova","","[488,1772]","[800,167]","[56,10]",1.5,0.1,0.0175,[],""
3714,"DelveLightningOrbProjectile","",[488],[800],[34],3.0375,0.1,0.0175,[],""
3715,"VaalIncursionArchitectProjectileFire","","[488,4430]",[],[],1.6667,0.1,0.0175,[],""
3716,"VaalIncursionArchitectProjectileFire2","","[488,4430]",[],[],1.6667,0.1,0.0175,[],""
3717,"VaalIncursionArchitectProjectileLightning","","[488,4430]",[],[],1.875,0.1,0.0175,[],""
3718,"VaalIncursionArchitectProjectileLightning2","","[488,4430]",[],[],1.875,0.1,0.0175,[],""
3719,"VaalIncursionArchitectProjectileChaos","","[488,4430]",[],[],2.5,0.1,0.0175,[],""
3720,"VaalIncursionArchitectProjectileChaosClone","","[488,4430]",[],[],2.5,0.1,0.0175,[],""
3721,"VaalIncursionArchitectProjectileChaos2","","[488,4430]",[],[],2.5,0.1,0.0175,[],""
3722,"VaalIncursionArchitectProjectileChaos2Clone","","[488,4430]",[],[],2.5,0.1,0.0175,[],""
3723,"VaalIncursionArchitectProjectileFireCombo","","[488,4430]",[],[],2.7778,0.1,0.0175,[],""
3724,"VaalIncursionArchitectProjectileLightningCombo","","[488,4430]",[],[],1.125,0.1,0.0175,[],""
3725,"VaalIncursionArchitectProjectileChaosCombo","","[488,4430]",[],[],0.6667,0.1,0.0175,[],""
3726,"MoveDaemonSawblades","",[],[],[],1,0.055,0,[],""
3727,"DeliriumPhysMaceCascade","",[],[],[],1,0.1,0.0175,[],""
3728,"DeliriumPhysMaceCascadeUnique","",[],[],[],1,0.1,0.0175,[],""
3729,"MDHeistMilitaryCasterBallLightning","",[],[],[],1,0.055,0,[],""
3730,"MDHeistRobotHoundLaserTarget","",[],[],[],1,0.055,0,[],""
3731,"MDVaalSunApparitionMinisun","",[11881],[649],[-30],1,0.055,0,[],""
3732,"MDSBloodClanWaterWall","",[11881],[649],[-20],1,0.055,0,[],""
3733,"MDImperialGraveyardKnightTrackingSword","",[11881],[],[],1,0.055,0,[],""
3734,"MDVaalBossStatueCrisCross","","[11881,983]",[649],[-60],1,0.055,0,[],""
3735,"MDVaalBossStatueCrisCross2","","[11881,983]",[649],[-60],1,0.055,0,[],""
3736,"MDVaalBossStatueFrontToBack","","[11881,983]",[649],[-60],1,0.055,0,[],""
3737,"MDVaalBossStatueLeftRightCombo","","[11881,983]",[649],[-60],1,0.055,0,[],""
3738,"MDVaalBossStatueFocusExplosion","","[11881,983]",[649],[-60],1,0.055,0,[],""
3739,"MDVaalBossStatueBallLightning","","[11881,983,712]",[],[],1,0.055,0,[],""
3740,"MDSoulGemlingBeam","",[11881],[],[],1,0.055,0,[],""
3741,"MDFallenGodBossFireBeam","",[11881],[],[],1,0.055,0,[],""
3742,"MDFallenGodBossFireBeamSanctified","",[11881],[],[],1,0.055,0,[],""
3743,"MDTwilightOrderHighPriestLaser","",[11881],[],[],1,0.055,0,[],""
3744,"MDPerennialKingObsidianStorm","",[11881],[],[],1,0.055,0,[],""
3745,"MDPerennialKingTornado","",[11881],[],[],1,0.055,0,[],""
3746,"MDBaronWolfBloodBurst","",[],[],[],1,0.055,0,[],""
3747,"MDGolemancerTornado","",[11881],[],[],1,0.055,0,[],""
3748,"MDGoldCrushTether","",[11881],[],[],1,0.055,0,[],""
3749,"MDForgeBossWaves1","",[11881],[],[],1,0.055,0,[],""
3750,"MDIronSniperLaser","",[11881],[649],[-60],1,0.055,0,[],""
3751,"MDTitanBossLaserTargetBackRight","",[12817],[],[],1,0.055,0,[],""
3752,"MDSummonScarabs","",[],[],[],1,0.055,0,[],""
3753,"MDUltimatumOmnitectWave","",[12817],[],[],1,0.055,0,[],""
3754,"MDPerennialKingObsidianBall","",[11881],[2641],[200],1,0.055,0,[],""
3755,"MDRitualDaemonBloodWave","",[],[],[],1,0.055,0,[],""
3756,"MDForgeBossWavesSTANDALONE","",[],[],[],1,0.055,0,[],""
3757,"MDVoodooKingRatnado","",[],[],[],1,0.055,0,[],""
3758,"MDCaptainRothWave","",[],[],[],1,0.055,0,[],""
3759,"MDqwe_NEW_ENTRIES_GO_ABOVE_ME","",[],[],[],1,0.055,0,[],""
3760,"MD_Generic","",[11881],[],[],1,0.055,0,[],""
3761,"RotateObject","",[],"[6029,6030,6034,6036,6035,6040,6041,6032]","[5,20,30,30,180,10,1,75]",1,0.055,0,[],""
3762,"DelveFlamethrowerLeftToRight","","[605,1919,189]","[3470,2641,5563]","[5,-50,-35]",1.6111,0.1,0.0175,[],""
3763,"DelveFlamethrowerRightToLeft","","[605,1919,189]","[3470,2641,5563]","[5,-50,-35]",1.6111,0.1,0.0175,[],""
3764,"VolatileDeadDetonate","",[2899],[],[],1,0.055,0,[],""
3765,"WalkEmergePoEMTutorialEscorts","",[],[6161],[1200],1,0.055,0,[],""
3766,"WalkEmergeHellionArenaUpForward","",[6164],"[6161,6163,6162]","[600,270,165]",1,0.055,0,[],""
3767,"WalkEmergeCrabDelve","",[],[6161],[100],1,0.055,0,[],""
3768,"WalkEmergeBestiaryHellion","",[],[6161],[450],1,0.055,0,[],""
3769,"WalkEmergeBetrayal","",[],[6161],[300],1,0.055,0,[],""
3770,"WalkEmergeMutewind","",[],[6161],[300],1,0.055,0,[],""
3771,"WalkEmergeHeistGuard","",[],[6161],[200],1,0.055,0,[],""
3772,"WalkEmergeHeistThug","",[],[6161],[200],1,0.055,0,[],""
3773,"WalkEmergeHeistScience","",[],[6161],[50],1,0.055,0,[],""
3774,"WalkEmergeHeistRobotElevator","",[],[6161],[1],1,0.055,0,[],""
3775,"WalkEmergeExpeditionDeathKnight","",[],[6161],[288],1,0.055,0,[],""
3776,"WalkEmergeExpeditionArmourCaster","",[],[6161],[120],1,0.055,0,[],""
3777,"WalkEmergeNPCExplorer","",[],[6161],[150],1,0.055,0,[],""
3778,"WalkEmergeQoFMinions","",[],[6161],[800],1,0.055,0,[],""
3779,"WalkEmergeQoFMinionsMap","",[],[6161],[400],1,0.055,0,[],""
3780,"WalkEmergeCenobiteSwarm","",[],[6161],[300],1,0.055,0,[],""
3781,"WalkEmergeCenobiteSwarm2","",[],[6161],[300],1,0.055,0,[],""
3782,"WalkEmergeCenobiteSwarm3","",[],[6161],[300],1,0.055,0,[],""
3783,"WalkEmergeCenobiteStoneThrower","",[],[6161],[300],1,0.055,0,[],""
3784,"WalkEmergeCenobiteStoneThrower2","",[],[6161],[300],1,0.055,0,[],""
3785,"WalkEmergeCenobiteStoneThrower3","",[],[6161],[300],1,0.055,0,[],""
3786,"WalkEmergeAnchoriteSpawn","",[],[6161],[300],1,0.055,0,[],""
3787,"WalkEmergeAnchoriteSpawn2","",[],[6161],[300],1,0.055,0,[],""
3788,"WalkEmergeAnchoriteSpawn3","",[],[6161],[300],1,0.055,0,[],""
3789,"WalkEmergeAnchoriteFlathead","",[],[6161],[300],1,0.055,0,[],""
3790,"WalkEmergeAnchoriteFlathead2","",[],[6161],[300],1,0.055,0,[],""
3791,"WalkEmergeAnchoriteFlathead3","",[],[6161],[300],1,0.055,0,[],""
3792,"WalkEmergeDeliriumEncounterMinion1","",[],[6161],[440],1,0.055,0,[],""
3793,"WalkEmergeDeliriumEncounterMinion2","",[],[6161],[350],1,0.055,0,[],""
3794,"WalkEmergeDeliriumEncounterMinion3","",[],[6161],[90],1,0.055,0,[],""
3795,"WalkEmergeDeliriumEncounterMinion4","",[],[6161],[500],1,0.055,0,[],""
3796,"WalkEmergeDeliriumEncounterMinion5","",[],[6161],[300],1,0.055,0,[],""
3797,"WalkEmergeDeliriumEncounterMinion6","",[],[6161],[350],1,0.055,0,[],""
3798,"WalkEmergeArenaBeastBoss","",[],[6161],[850],1,0.055,0,[],""
3799,"WalkEmergeFireFlyVolatile","",[],[6161],[5],1,0.055,0,[],""
3800,"WalkEmergeGinseng","",[],[6161],[500],1,0.055,0,[],""
3801,"WalkEmergeHyena","",[],[6161],[760],1,0.055,0,[],""
3802,"WalkEmergePitbull","",[6164],"[6161,6163,6162]","[800,270,0]",1,0.055,0,[],""
3803,"WalkEmergeRat","",[],[6161],[1125],1,0.055,0,[],""
3804,"SaltGolemWalkEmergeSanctumPortal","",[],[6161],[225],1,0.1,0,[],""
3805,"WalkEmergeSanctumPortal","",[],[6161],[225],1,0.1,0,[],""
3806,"WalkEmergeGoblin","",[],[6161],[775],1,0.1,0,[],""
3807,"IncursionArchitectBreachQuicksand","",[],"[349,7510,5563]","[10000,1,30]",2.5,0.1,0.0175,[],""
3808,"DredgeFiendShamanBossQuicksand","",[11881],"[349,7510]","[10000,13]",1.7,0.055,0,[],""
3809,"MonsterTornadoIncursion","",[1919],"[349,423,5563]","[5000,100,-50]",3,0.1,0.0175,[],""
3810,"QiongqiSpikedTornado","",[1919],[349],[5000],2,0.1,0.0175,[],""
3811,"DeceleratingProjectileBetrayalScout","",[488],"[1911,310]","[-33,-30]",1,0.055,0,[],""
3812,"DeceleratingProjectileLegionHyrri","","[488,4430,6491]","[1911,1101]","[-60,75]",1,0.055,0,[],""
3813,"DeceleratingProjectileDeliriumMinion","","[488,4430,6708,1113,11881,2899]",[5844],[1],1,0.1,0.0175,[],""
3814,"LegionKaruiHyrriEmergeMortar","","[605,488,6479,4430,6491]","[2458,5844,1101,6478]","[3,1,75,40]",1,0.055,0,[],""
3815,"HarvestHellionTectSlam","",[605],"[1100,316]","[75,40]",1,0.055,0,[],""
3816,"DelveBatBolt","",[605],"[649,349,5563]","[-50,260,-50]",0.6,0.1,0.0175,[],""
3817,"HeistCultistLightningBolt","",[605],"[649,1722,5563]","[-25,5,-40]",3.875,0.1,0.0175,[],""
3818,"SanctumLightningBolt","",[605],"[649,1722,5563]","[-25,5,-10]",1.5,0.1,0.0175,[],""
3819,"SanctumPurifierDelayedBlast","",[605],[5563],[20],1.3,0.1,0.0175,[],""
3820,"SanctumPurifierDelayedBlastSmall","",[605],[5563],[-15],1.3,0.1,0.0175,[],""
3821,"SanctumPurifierSwordStorm","","[605,2377]","[349,599,1815,2641,5563]","[500,250,-19,-50,65]",0.7,0.1,0.0175,[],""
3822,"MPSSanctumPurifierHolyProjectile","","[488,4430,6491]","[800,169,6477,2641]","[221,50,40,-25]",0.4,0.1,0.0175,[],""
3823,"HuhuGrubLarvaeMortar","","[605,488,4430,2262]",[],[],1.9,0.22,0.013,[],""
3824,"IncursionLightningSlash","",[605],"[1102,1911]","[75,-25]",1,0.055,0,[],""
3825,"DelveQiongqiSlash","",[605],"[1100,1911]","[75,-35]",1,0.055,0,[],""
3826,"BetrayalSkeletonCleave","",[605],"[1100,1911]","[75,-25]",1,0.055,0,[],""
3827,"IncursionArchitectLightningSlashLeft","",[605],"[1102,1911]","[75,-25]",1,0.055,0,[],""
3828,"IncursionArchitectLightningSlashRight","",[605],"[1102,1911]","[75,-25]",1,0.055,0,[],""
3829,"IncursionArchitectFireSlashLeft","",[605],[1100],[75],1,0.055,0,[],""
3830,"IncursionArchitectFireSlashRight","",[605],[1100],[75],1,0.055,0,[],""
3831,"IncursionArchitectChaosSlashLeft","",[605],"[1103,1911]","[25,-25]",1,0.055,0,[],""
3832,"IncursionArchitectChaosSlashRight","",[605],"[1103,1911]","[25,-25]",1,0.055,0,[],""
3833,"IncursionChaosGroundSlam","",[605],"[1103,1911]","[25,-10]",1,0.055,0,[],""
3834,"IncursionChaosGroundSlam2","",[605],"[1103,5563]","[25,100]",1,0.055,0,[],""
3835,"IncursionVaalWraithCleave","",[605],[],[],1,0.055,0,[],""
3836,"DelveQiongqiTornado","",[605],[1100],[75],1,0.055,0,[],""
3837,"SanctumElreonSmite","",[605],[1102],[75],1,0.1,0,[],""
3838,"LegionKaruiAxeDashSlamCone","",[605],[1100],[50],1,0.055,0,[],""
3839,"BetrayalOriathDashSlamImpact","",[605],[],[],1,0.055,0,[],""
3840,"OssuaryWitchLance","","[18634,18621]",[3502],[40],1,0.055,0,[],""
3841,"LegionKaruiSergeantRockExplode","",[605],"[6469,6470,1100]","[1,100,75]",1,0.055,0,[],""
3842,"LegionHyrriSplitImpact","","[605,488]",[1101],[100],1,0.055,0,[],""
3843,"LegionKaruiHyrriRocketJumpImpact","","[605,1919,488]","[1101,5563]","[100,-60]",1,0.055,0,[],""
3844,"LegionKaruiMeleeDashCascade","",[605],[1100],[75],1,0.055,0,[],""
3845,"LegionKaruiMeleeDashCascadeFinal","",[605],[1100],[75],1,0.055,0,[],""
3846,"BrutusMultiSlamImpact","","[605,1919]","[621,5563]","[30,40]",1,0.055,0,[],""
3847,"DeliriumPhysBossGeometryAttackGroundSlam1","","[605,11881,104]","[10043,392,9135]","[400,300,100]",1,0.1,0.0175,[],""
3848,"DeliriumPhysBossGeometryAttackGroundSlam2","","[605,11881]",[],[],1,0.1,0.0175,[],""
3849,"DeliriumPhysBossGeometryAttackLeapSlam1","","[605,11881]",[],[],1,0.1,0.0175,[],""
3850,"DeliriumPhysBossGeometryAttackMultiSlam1","","[605,11881]",[],[],1,0.1,0.0175,[],""
3851,"DeliriumPhysBossGeometryAttackMultiSlam2","","[605,11881]",[],[],1,0.1,0.0175,[],""
3852,"DeliriumPhysBossGeometryAttackSweepCleave1","","[605,2320,11881]",[],[],1,0.1,0.0175,[],""
3853,"DeliriumMinionPhysSlamCircleSmall","",[605],[],[],1,0.1,0.0175,[],""
3854,"DeliriumMinionPhysSlamCircleBig","",[605],[],[],1,0.1,0.0175,[],""
3855,"DeliriumMinionPhysSlamCircleRectangle","",[605],[],[],1,0.1,0.0175,[],""
3856,"DeliriumGigaBallExplosion","",[605],[],[],1,0.1,0.0175,[],""
3857,"DeliriumGigaBallExplosionUnique","","[605,190]",[7012],[15],1,0.1,0.0175,[],""
3858,"DeliriumGigaBallDonut1","",[605],[],[],1,0.1,0.0175,[],""
3859,"DeliriumGigaBallDonut2","",[605],[],[],1,0.1,0.0175,[],""
3860,"DeliriumGigaBallDonut3","",[605],[],[],1,0.1,0.0175,[],""
3861,"DeliriumGigaBallDonut1Unique","","[605,190]",[7012],[15],1,0.1,0.0175,[],""
3862,"DeliriumGigaBallDonut2Unique","","[605,190]",[7012],[15],1,0.1,0.0175,[],""
3863,"DeliriumGigaBallDonut3Unique","","[605,190]",[7012],[15],1,0.1,0.0175,[],""
3864,"DeliriumGigaBallDonut4Unique","","[605,190]",[7012],[15],1,0.1,0.0175,[],""
3865,"DeliriumGigaBallDonut5Unique","","[605,190]",[7012],[15],1,0.1,0.0175,[],""
3866,"DeliriumPhysDemonWeaponCracks","",[605],[],[],0.8,0.1,0.0175,[],""
3867,"DeliriumPhysDemonWeaponCracksUnique","","[605,2320]",[],[],0.8,0.1,0.0175,[],""
3868,"ExecutionerGATriggered1","","[605,11881,18635,18622]",[],[],1,0.055,0,[],""
3869,"ExecutionerGATriggered2","","[605,11881,18635,18622]",[],[],1,0.055,0,[],""
3870,"ExecutionerGATriggered3","","[605,11881,18635,18622]",[],[],1,0.055,0,[],""
3871,"MutewindBanditWomanLeap","",[605],[],[],1,0.055,0,[],""
3872,"MutewindBanditWomanCombo1","",[605],[],[],1,0.055,0,[],""
3873,"MutewindBanditWomanCombo2","",[605],[],[],1,0.055,0,[],""
3874,"MutewindBanditWomanCombo3","",[605],[],[],1,0.055,0,[],""
3875,"SentinelEmpowerPetrificationStatue","",[],"[349,7531,7532]","[4000,10,3000]",1,0.055,0,[],""
3876,"PlayerMonsterDetonateDeadArchnemesis","",[605],"[336,349,2090,5563]","[8,2000,1,-20]",37.5,0.1,0.0175,[],""
3877,"MonsterDetonateDeadArchnemesis","",[605],"[336,349,2090,5563]","[1,2000,1,-20]",5,0.1,0.0175,[],""
3878,"MasterGrantBuffTreasureHunterTemple","",[],[349],[300000],1,0.055,0,[],""
3879,"LightningCloneSuicideExplosion","",[605],[349],[2500],8,0.1,0.0175,[],""
3880,"ExpandingPulse","","[605,6905,6906,6907,189]",[1100],[60],4.56,0.1,0.0175,[],""
3881,"SudokuTotemExpandingShocknova","","[605,6905,6906,6907]",[18656],[100],3,0.1,0.0175,[],""
3882,"LegionKaruiSergeantArcherTriggerBeam","",[],[1100],[75],1,0.055,0,[],""
3883,"DeliriumNoodleMinionTriggerBeam","","[18634,18621]",[6468],[1],0.3,0.1,0.0175,[],""
3884,"TBHarvestSquidNoodleBeam","",[],[6468],[1],0.5,0.1,0.0175,[],""
3885,"TBHeistMilitaryCasterBallLightning","",[],[6468],[1],0.5,0.1,0.0175,[],""
3886,"TBHeistCultistMachineryBeam","",[],"[6468,1722]","[1,3]",1.6,0.1,0.0175,[],""
3887,"TBCarrionWingScreechBeam","",[],[6468],[1],1.5,0.1,0.0175,[],""
3888,"TBVaalPyramidReviveBeam","",[],"[6468,18656]","[0,15]",2.25,0.1,0.0175,[],""
3889,"TBVaalPyramidBeam","",[11881],[18656],[15],2.25,0.1,0.0175,[],""
3890,"TBVaalPyramidBeamAttack","",[11881],[18656],[15],2.75,0.1,0.0175,[],""
3891,"TBJellyfishLightningTendrils","",[],[18656],[10],0.7,0.1,0.0175,[],""
3892,"TBCocoonLightningTendrils","",[],[6468],[1],1,0.055,0,[],""
