"rownum","Id","HASH16","ModType","Level","Stat1","Stat2","Stat3","Stat4","Domain","Name","GenerationType","Families","Stat1Value","i32","Stat2Value","i32","Stat3Value","i32","Stat4Value","i32","SpawnWeight_Tags","SpawnWeight_Values","Tags","GrantedEffectsPerLevel","AuraFlags","MonsterMetadata","MonsterKillAchievements","ChestModType","Stat5Value","i32","Stat5","FullAreaClear_AchievementItems","AchievementItems","GenerationWeight_Tags","GenerationWeight_Values","ModifyMapsAchievements","Stat6Value","i32","Stat6","MaxLevel","bool","CraftingItemClassRestrictions","MonsterOnDeath","i32","HeistAchievements","Heist_SubStatValue1","Heist_SubStatValue2","Heist_Stat0","Heist_Stat1","Heist_AddStatValue1","Heist_AddStatValue2","InfluenceType","ImplicitTags","bool","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","BuffTemplate","ArchnemesisMinionMod","HASH32","[rid]","i32","[rid]","RadiusJewelType","IsEssenceOnlyModifier"
5091,"MapCorruptedSideAreaVesselFragmentDrop",25551,972,69,1042,4982,8859,10295,6,"of Sacrifice",3,[3622],10,10,1,3,1,1,1,3,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[322],1,0,0,1,3,1,1,1,3,0,0,0,0,0,0,0,0,"","",506166756,[],0,[],3,""
5092,"MapCorruptedSideAreaVesselUberFragmentDrop_",57026,973,79,1042,4982,8859,10296,6,"of Allure",3,[3622],10,10,1,3,1,1,1,1,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[322],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2123276364,[],0,[],3,""
5093,"MapCorruptedSideAreaVesselLevelledGemDrop",62960,974,74,1042,4982,8859,10303,6,"of Thaumaturgy",3,[3623],10,10,1,3,1,1,1,1,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[322],1,0,0,1,3,1,1,1,1,0,0,0,0,0,0,0,0,"","",2741458583,[],0,[],3,""
5094,"MapCorruptedSideAreaVesselDoubleImplicitDrop_",14100,975,74,1042,4982,8859,10297,6,"of the Locus",3,[3625],10,10,1,3,1,1,1,1,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[322],1,0,0,1,3,1,1,1,1,0,0,0,0,0,0,0,0,"","",4186492572,[],0,[],3,""
5095,"MapCorruptedSideAreaVesselSingleImplicitDrop",40842,976,69,1042,4982,8859,10924,6,"of Dark Blessings",3,[3625],10,10,1,3,1,1,1,3,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[322],1,0,0,1,3,1,1,1,3,0,0,0,0,0,0,0,0,"","",1015653123,[],0,[],3,""
5096,"MapCorruptedSideAreaVesselFossilDrop",24717,977,74,1042,4982,8859,10298,6,"of Excavation",3,[3626],10,10,1,3,1,1,1,3,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[322],1,0,0,1,3,1,1,1,3,0,0,0,0,0,0,0,0,"","",2644770094,[],0,[],3,""
5097,"MapCorruptedSideAreaVesselProphecyDrop___",4667,978,69,1042,4982,8859,10299,6,"of Prophecy",3,[3627],10,10,1,3,1,1,1,3,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[322],1,0,0,1,3,1,1,1,3,0,0,0,0,0,0,0,0,"","",654783804,[],0,[],3,""
5098,"MapCorruptedSideAreaVesselDivinationCardDrop",19354,979,74,1042,4982,8859,10300,6,"of Divination",3,[3628],10,10,1,3,1,1,1,3,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[322],1,0,0,1,3,1,1,1,3,0,0,0,0,0,0,0,0,"","",686318450,[],0,[],3,""
5099,"MapCorruptedSideAreaVesselTempleItemDrop_",9796,980,69,1042,4982,8859,10301,6,"of Atzoatl",3,[3629],10,10,1,3,1,1,1,3,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[322],1,0,0,1,3,1,1,1,3,0,0,0,0,0,0,0,0,"","",3567907565,[],0,[],3,""
5100,"MapCorruptedSideAreaVesselVaalOrbDrop_",45286,981,69,1042,4982,8859,10302,6,"of Experimentation",3,[3630],10,10,1,3,1,1,1,3,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[322],1,0,0,1,3,1,1,1,3,0,0,0,0,0,0,0,0,"","",2034485669,[],0,[],3,""
5101,"MapHumanoidsStrDexIntMission",62408,760,1,1042,1237,2002,1027,6,"",3,[302],0,0,0,0,1,1,20,30,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",468117550,[],0,[],3,""
5102,"MapSkeletonsStrDexIntMission",15479,733,1,1042,1237,1021,1027,6,"",3,[302],0,0,0,0,1,1,20,30,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",179975885,[],0,[],3,""
5103,"MapSeaWitchesStrDexIntMission_",56113,741,1,1042,1237,1024,1027,6,"",3,[302],0,0,0,0,1,1,20,30,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",3729393019,[],0,[],3,""
5104,"MapDemonsStrDexIntMission",62095,756,1,1042,1237,2001,1027,6,"",3,[302],0,0,0,0,1,1,20,30,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1454023717,[],0,[],3,""
5105,"MapAnimalsStrDexIntMission",23515,752,1,1042,1237,2000,1027,6,"",3,[302],0,0,0,0,1,1,20,30,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",3048337002,[],0,[],3,""
5106,"MapUndeadStrDexIntMission",54704,745,1,1042,1237,1025,1027,6,"",3,[302],0,0,0,0,1,1,20,30,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2763944206,[],0,[],3,""
5107,"MapNemesisStrDexIntMission",5631,1986,1,1042,1237,1856,1029,6,"",3,[1085],20,30,20,30,1,1,20,30,[],[],[],[],[],"",[],[],1,1,11545,[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",394068610,[],0,[],3,""
5108,"MapBloodlinesStrDexIntMission",1941,1990,1,1042,1237,2444,1028,6,"",3,[1086],0,0,0,0,1,1,20,30,[],[],[],[],[],"",[],[],1,1,11545,[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",678440933,[],0,[],3,""
5109,"MapDoubleBossStrDexIntMission",31939,779,1,1042,1237,985,"",6,"",3,[306],40,40,20,20,1,1,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",3730350747,[],0,[],3,""
5110,"MapDangerousBossStrDexIntMission",58062,783,1,1042,1237,986,987,6,"",3,[309],0,0,0,0,20,20,20,20,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[319,34,324]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",3735895139,[],0,[],3,""
5111,"MapElementalWeaknessStrDexIntMission",4481,875,1,1042,1237,1004,1027,6,"",3,[335],0,0,0,0,10,10,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[34,587]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2961154558,[],0,[],3,""
5112,"MapVulnerabilityStrDexIntMission",65498,881,1,1042,1237,1001,1027,6,"",3,[335],20,25,20,25,10,10,20,25,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[34,587]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",4061138378,[],0,[],3,""
5113,"MapShockedGroundStrDexIntMission",6191,931,1,1042,1237,1979,1043,6,"",3,[347],30,40,30,40,1,1,20,20,[],[],[],[],[],"",[],[],14,14,1045,[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",3820157853,[],0,[],3,""
5114,"MapBurningGroundStrDexIntMission",31668,922,1,1042,1237,1030,1043,6,"",3,[347],30,40,30,40,16000,16000,20,20,[],[],[],[],[],"",[],[],14,14,1045,[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[605,579,318,309]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1749357553,[],0,[],3,""
5115,"MapChilledGroundStrDexIntMission",52953,925,1,1042,1237,1046,1043,6,"",3,[347],30,40,30,40,1,1,20,20,[],[],[],[],[],"",[],[],14,14,1045,[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",924973560,[],0,[],3,""
5116,"MapTarredGroundStrDexIntMission",21285,928,1,1042,1237,1044,1043,6,"",3,[347],0,0,0,0,-50,-50,20,20,[],[],[],[],[],"",[],[],14,14,1045,[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",442648903,[],0,[],3,""
5117,"MapDesecratedGroundStrDexIntMission",13185,934,1,1042,1237,2261,1043,6,"",3,[347],0,0,0,0,11000,11000,20,20,[],[],[],[],[],"",[],[],14,14,1045,[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[653,579,312]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",3955546181,[],0,[],3,""
5118,"MapExilesStrDexIntMission_",8509,1924,1,1042,1237,2196,1644,6,"",3,[1065],20,30,20,30,4,4,1,1,[],[],[],[],[],"",[],[],1,1,11545,[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2872085005,[],0,[],3,""
5119,"MapMultipleProjectilesStrDexIntMission",56160,862,1,1042,1237,1000,"",6,"",3,[332],25,35,25,35,2,2,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",3433830348,[],0,[],3,""
5120,"MapChainingStrDexIntMission",39940,1263,1,1042,1237,1292,"",6,"",3,[574],0,0,0,0,2,2,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1668808563,[],0,[],3,""
5121,"MapHexproofStrDexIntMission",32659,1714,1,1042,1237,4505,"",6,"",3,[926],0,0,0,0,1,1,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[34,587]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",741823396,[],0,[],3,""
5122,"MapPoisoningStrDexIntMission",25063,996,1,1042,1237,2263,"",6,"",3,[357],0,0,0,0,1,1,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[314,312,583]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",388200132,[],0,[],3,""
5123,"MapColdDamageStrDexIntMission",4199,831,1,1042,1237,1036,"",6,"",3,[321],0,0,0,0,40,60,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[606,605,579,313,318,310]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2725753360,[],0,[],3,""
5124,"MapFireDamageStrDexIntMission_",48787,824,1,1042,1237,1035,"",6,"",3,[321],0,0,0,0,40,60,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[606,605,579,313,318,309]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",4027797120,[],0,[],3,""
5125,"MapLightningDamageStrDexIntMission",36610,838,1,1042,1237,1037,"",6,"",3,[321],0,0,0,0,40,60,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[606,605,579,313,318,311]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1992817093,[],0,[],3,""
5126,"MapColdResistanceStrDexIntMission",49845,803,1,1042,1237,989,"",6,"",3,[313],0,0,0,0,40,40,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[318,310,580]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1663607197,[],0,[],3,""
5127,"MapFireResistanceStrDexIntMission",20601,801,1,1042,1237,988,"",6,"",3,[312],0,0,0,0,40,40,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[318,309,580]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",3034244259,[],0,[],3,""
5128,"MapLightningResistanceStrDexIntMission",36867,805,1,1042,1237,990,"",6,"",3,[314],0,0,0,0,40,40,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[318,311,580]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",816619695,[],0,[],3,""
5129,"MapElementalEquilibriumStrDexIntMission",49861,913,1,1042,1237,1011,1027,6,"",3,[344],20,25,20,25,1,1,20,25,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[605,579,318]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",3061150896,[],0,[],3,""
5130,"MapFleetStrDexIntMission",10731,846,1,1042,1237,995,996,6,"",3,[326],0,0,0,0,20,25,20,25,[],[],[],[],[],"",[],[],20,25,997,[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[319,34,324]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1416986014,[],0,[],3,""
5131,"MapPowerChargesStrDexIntMission",9691,854,1,1042,1237,2005,"",6,"",3,[329],0,0,0,0,1,3,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[576],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2756346257,[],0,[],3,""
5132,"MapFrenzyChargesStrDexIntMission",27870,850,1,1042,1237,1040,"",6,"",3,[327],0,0,0,0,1,3,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[577],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",3997139681,[],0,[],3,""
5133,"MapEnduranceChargesStrDexIntMission",28679,852,1,1042,1237,2006,"",6,"",3,[328],0,0,0,0,1,3,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[578],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",3279598461,[],0,[],3,""
5134,"MapBeyondStrDexIntMission",6352,2195,1,1042,1237,2300,11545,6,"",3,[1221],0,0,0,0,13,13,1,1,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",80616478,[],0,[],3,""
5135,"MapTotemsStrDexIntMission",31962,727,1,1042,1237,1020,"",6,"",3,[301],0,0,0,0,1,1,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",831868239,[],0,[],3,""
5136,"MapFracturingStrDexIntMission",48146,1761,1,1042,1237,2063,"",6,"",3,[959],0,0,0,0,2,2,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2391618207,[],0,[],3,""
5137,"MapLifeStrDexIntMission",42424,816,1,1042,1237,993,"",6,"",3,[319],0,0,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[607,316]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2822311297,[],0,[],3,""
5138,"MapTotemsMap2Tier",23831,727,1,1042,1237,1020,"",6,"Ceremonial",3,[301],12,12,6,6,1,1,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[35],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",396839600,[],0,[],3,""
5139,"MapTotemsMapWorlds",29104,728,1,1042,1237,1027,1020,6,"Ceremonial",3,[301],10,10,6,6,4,4,1,1,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],1,4,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"","",148863343,[],0,[],3,""
5140,"MapTotemsCrafted",12707,727,0,1042,1237,1020,"",6,"",3,[301],12,12,6,6,1,1,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1627410595,[],0,[],3,""
5141,"MapNemesisModOnRaresMap2Tier",1046,1986,1,1042,1237,1856,1029,6,"Antagonist's",3,[1085],12,12,6,6,1,1,20,30,[],[],[],[],[],"",[],[],1,1,11545,[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2688459816,[],0,[],3,""
5142,"MapNemesisModOnRaresMapWorlds",38011,1987,1,1042,1237,1027,1856,6,"Antagonist's",3,[1085],13,13,8,8,5,5,1,1,[],[],[],[],[],"",[],[],20,30,1029,[],[],[],[],[],1,1,11545,100,"",[],"",2,[],0,0,"","",0,0,6,[],1,5,5,0,0,0,0,1,1,20,30,1,1,0,0,0,0,"","",3944316770,[],0,[],3,""
5143,"MapBloodlinesModOnMagicsMap2Tier",11181,1990,1,1042,1237,2444,1028,6,"of Bloodlines",3,[1086],12,12,6,6,1,1,20,30,[],[],[],[],[],"",[],[],1,1,11545,[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",730529830,[],0,[],3,""
5144,"MapBloodlinesModOnMagicsMapWorlds",54598,1991,1,1042,1237,1027,2444,6,"of Bloodlines",3,[1086],10,10,6,6,4,4,1,1,[],[],[],[],[],"",[],[],20,30,1028,[],[],[],[],[],1,1,11545,100,"",[],"",2,[],0,0,"","",0,0,6,[],1,4,4,0,0,0,0,1,1,20,30,1,1,0,0,0,0,"","",49272745,[],0,[],3,""
5145,"MapMultipleExilesMap2Tier",48237,1924,1,1042,1237,2196,1644,6,"Anarchic",3,[1065],15,15,8,8,2,2,1,1,[],[],[],[],[],"",[],[],1,1,11545,[],[],[],[],[],0,0,"",100,"",[35],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",4123806113,[],0,[],3,""
5146,"MapMultipleExilesMapWorlds",32718,1925,1,1042,1237,1027,2196,6,"Anarchic",3,[1065],10,10,6,6,4,4,2,2,[],[],[],[],[],"",[],[],1,1,1644,[],[],[],[],[],1,1,11545,100,"",[],"",2,[],0,0,"","",0,0,6,[],1,4,4,0,0,0,0,2,2,1,1,1,1,0,0,0,0,"","",185300165,[],0,[],3,""
5147,"MapMultipleExilesCrafted_",37616,1924,0,1042,1237,2196,1644,6,"",3,[1065],15,15,8,8,2,2,1,1,[],[],[],[],[],"",[],[],1,1,11545,[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",493064083,[],0,[],3,""
5148,"MapMonsterPacksSkeletonsMap2Tier",54229,731,1,1042,1237,1021,"",6,"Skeletal",3,[302],6,6,3,3,1,1,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2988990973,[],0,[],3,""
5149,"MapMonsterPacksSkeletonsMapWorlds_",9687,732,1,1042,1237,1027,1021,6,"Skeletal",3,[302],13,13,8,8,5,5,1,1,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],1,5,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"","",918164333,[],0,[],3,""
5150,"MapMonsterPacksSkeletonsCrafted",17416,731,1,1042,1237,1021,"",6,"",3,[302],6,6,3,3,1,1,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2579750347,[],0,[],3,""
5151,"MapMonsterPacksGoatmenMap2Tier",30725,737,1,1042,1237,1023,"",6,"Capricious",3,[302],16,16,8,8,1,1,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2536632116,[],0,[],3,""
5152,"MapMonsterPacksGoatmenMapWorlds",64683,738,1,1042,1237,1027,1023,6,"Capricious",3,[302],13,13,8,8,5,5,1,1,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],1,5,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"","",808373381,[],0,[],3,""
5153,"MapMonsterPacksGoatmenCrafted",38551,737,1,1042,1237,1023,"",6,"",3,[302],16,16,8,8,1,1,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1579993275,[],0,[],3,""
5154,"MapMonsterPacksSpawnsSeaWitchesMap2Tier",14580,740,1,1042,1237,1024,"",6,"Slithering",3,[302],6,6,3,3,1,1,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1532584877,[],0,[],3,""
5155,"MapMonsterPacksSpawnsSeaWitchesMapWorlds",27411,742,1,1042,1237,1027,1024,6,"Slithering",3,[302],13,13,8,8,5,5,1,1,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],1,5,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"","",405959457,[],0,[],3,""
5156,"MapMonsterPacksSpawnsSeaWitchesCrafted_",26701,740,1,1042,1237,1024,"",6,"",3,[302],6,6,3,3,1,1,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1364146434,[],0,[],3,""
5157,"MapMonsterPacksUndeadMap2Tier",52443,744,1,1042,1237,1025,"",6,"Undead",3,[302],10,10,5,5,1,1,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2175946089,[],0,[],3,""
5158,"MapMonsterPacksUndeadMapWorlds_",55797,746,1,1042,1237,1027,1025,6,"Undead",3,[302],13,13,8,8,5,5,1,1,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],1,5,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"","",3504605457,[],0,[],3,""
5159,"MapMonsterPacksRangedMap2Tier",16877,748,1,1042,1237,1026,"",6,"Emanant",3,[302],12,12,6,6,1,1,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",601776691,[],0,[],3,""
5160,"MapMonsterPacksRangedMapWorlds",34486,749,1,1042,1237,1027,1026,6,"Emanant",3,[302],13,13,8,8,5,5,1,1,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],1,5,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"","",2667977136,[],0,[],3,""
5161,"MapMonsterPacksAnimalsMap2Tier",46836,751,1,1042,1237,2000,"",6,"Feral",3,[302],15,15,8,8,1,1,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",374513830,[],0,[],3,""
