"rownum","Id","Icon_DDSFile","Stats","Stat1Value","Stat2Value","Stat3Value","Stat4Value","i32","i32","i32","i32","i32","i32","i32","string","bool","rid","bool","rid","bool","[rid]","rid","i32","i32","i32","i32","bool","bool","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","rid","rid","i32","[rid]","i32","[rid]","bool","rid","bool","bool","rid","bool","rid","i32"
2845,"physical20","Art/2DArt/SkillIcons/WitchBoneStorm.dds",[20084],5,0,0,0,-1814659113,2,0,0,-1812856832,2,0,"","","","","","",[],0,-1812856832,2,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
2846,"physical21","Art/2DArt/SkillIcons/WitchBoneStorm.dds",[20084],5,0,0,0,-1814638316,2,0,0,-1810235392,2,0,"","","","","","",[],0,-1810235392,2,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
2847,"physical22","Art/2DArt/SkillIcons/passives/PhysicalDamageNode.dds",[26],10,0,0,0,-2034326867,2,0,0,-1807613952,2,0,"","","","","","",[],0,-1807613952,2,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
2848,"physical23_","Art/2DArt/SkillIcons/passives/PhysicalDamageNode.dds",[95],10,0,0,0,-1768416934,1,0,0,-1804861440,2,0,"","","","","","",[],0,-1804861440,2,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
2849,"physical24","Art/2DArt/SkillIcons/passives/ArmourBreak1BuffIcon.dds",[19394],20,0,0,0,-1814647876,2,0,0,-1794899968,2,0,"","","","","","",[],0,-1794899968,2,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
2850,"physical25","Art/2DArt/SkillIcons/passives/PhysicalDamageNode.dds",[26],10,0,0,0,-2034354430,2,0,0,-1792278528,2,0,"","","","","","",[],0,-1792278528,2,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
2851,"physical26","Art/2DArt/SkillIcons/passives/PhysicalDamageNode.dds",[26],10,0,0,0,-2034308448,2,0,0,-1789657088,2,0,"","","","","","",[],0,-1789657088,2,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
2852,"physical27_","Art/2DArt/SkillIcons/passives/PhysicalDamageNode.dds",[26],10,0,0,0,-2034330868,2,0,0,-1786904576,2,0,"","","","","","",[],0,-1786904576,2,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
2853,"physical28","Art/2DArt/SkillIcons/passives/PhysicalDamageNode.dds",[26],10,0,0,0,-2034365485,2,0,0,-1784283136,2,0,"","","","","","",[],0,-1784283136,2,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
2854,"physical29","Art/2DArt/SkillIcons/passives/PhysicalDamageNode.dds",[26],10,0,0,0,-2034314284,2,0,0,-1781661696,2,0,"","","","","","",[],0,-1781661696,2,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
2855,"physical30","Art/2DArt/SkillIcons/passives/PhysicalDamageNode.dds","[17918,19817]",30,30,0,0,-1777949869,2,0,0,-1776156672,2,16777216,"","","","","","",[],0,-1776156672,2,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
2856,"physical31","Art/2DArt/SkillIcons/WitchBoneStorm.dds","[26,20084,19076]",20,10,10,0,-1771405573,2,0,0,-1769209856,2,16777216,"","","","","","",[],0,-1769209856,2,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
2857,"physical32__","Art/2DArt/SkillIcons/passives/PhysicalDamageNode.dds","[392,26,95]",20,20,20,0,-1764189239,2,0,0,-1762000896,2,16777216,"","","","","","",[],0,-1762000896,2,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
2858,"physical33","Art/2DArt/SkillIcons/WitchBoneStorm.dds",[438],6,0,0,0,-1759355718,2,0,0,-1756495872,2,16777216,"","","","","","",[],0,-1756495872,2,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
2859,"physical34","Art/2DArt/SkillIcons/WitchBoneStorm.dds","[543,320,5737]",15,15,15,0,-1751771996,2,0,0,-1749549056,2,16777216,"","","","","","",[],0,-1749549056,2,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
2860,"physical35","Art/2DArt/SkillIcons/WitchBoneStorm.dds","[26,9612]",25,15,0,0,-1745820857,2,0,0,-1743912960,2,16777216,"","","","","","",[],0,-1743912960,2,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
2861,"physical36","Art/2DArt/SkillIcons/passives/PhysicalDamageNode.dds","[95,26,560]",20,20,10,0,-1739185537,2,0,0,-1737228288,2,16777216,"","","","","","",[],0,-1737228288,2,0,0,"","",905969664,0,0,0,-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
2862,"physical37","Art/2DArt/SkillIcons/passives/PhysicalDamageNode.dds","[26,1861]",25,5,0,0,-1733494032,2,0,0,-1731723264,2,16777216,"","","","","","",[],0,-1731723264,2,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
2863,"physical38","Art/2DArt/SkillIcons/passives/PhysicalDamageNode.dds",[],0,0,0,0,-1730103526,2,0,0,-1727004672,2,16777216,"","","","","","",[],0,-1727004672,2,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
2864,"physical39","Art/2DArt/SkillIcons/passives/PhysicalDamageNode.dds",[],0,0,0,0,-1730142951,2,0,0,-1725431808,2,16777216,"","","","","","",[],0,-1725431808,2,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
2865,"physical40","Art/2DArt/SkillIcons/passives/PhysicalDamageNode.dds",[],0,0,0,0,-1730122887,2,0,0,-1723858944,2,16777216,"","","","","","",[],0,-1723858944,2,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
2866,"physical_witch1","Art/2DArt/SkillIcons/WitchBoneStorm.dds",[26],10,0,0,0,-2034350472,2,0,0,-1720582144,2,0,"","","","","","",[],0,-1720582144,2,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
2867,"physical_witch2","Art/2DArt/SkillIcons/WitchBoneStorm.dds",[26],10,0,0,0,-2034365220,2,0,0,-1717305344,2,0,"","","","","","",[],0,-1717305344,2,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
2868,"physical_witch3","Art/2DArt/SkillIcons/WitchBoneStorm.dds",[26],10,0,0,0,-2034355204,2,0,0,-1714028544,2,0,"","","","","","",[],0,-1714028544,2,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
2869,"physical_witch4_","Art/2DArt/SkillIcons/WitchBoneStorm.dds","[26,543]",18,15,0,0,-1709507295,2,0,0,-1707606016,2,16777216,"","","","","","",[],0,-1707606016,2,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
2870,"elemental1","Art/2DArt/SkillIcons/passives/elementaldamage.dds",[3677],4,0,0,0,-1698235586,2,0,0,-1695285248,2,0,"","","","","","",[],0,-1695285248,2,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
2871,"elemental2","Art/2DArt/SkillIcons/passives/elementaldamage.dds",[3677],4,0,0,0,-1698238841,2,0,0,-1692663808,2,0,"","","","","","",[],0,-1692663808,2,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
2872,"elemental3","Art/2DArt/SkillIcons/passives/elementaldamage.dds",[475],10,0,0,0,-1689991739,2,0,0,-1687683072,2,0,"","","","","","",[],0,-1687683072,2,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
2873,"elemental4","Art/2DArt/SkillIcons/passives/elementaldamage.dds",[3677],4,0,0,0,-1698277031,2,0,0,-1685061632,2,0,"","","","","","",[],0,-1685061632,2,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
2874,"elemental5","Art/2DArt/SkillIcons/passives/elementaldamage.dds",[475],10,0,0,0,-1690039150,2,0,0,-1682440192,2,0,"","","","","","",[],0,-1682440192,2,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
2875,"elemental6","Art/2DArt/SkillIcons/passives/elementaldamage.dds",[10952],3,0,0,0,-1679802156,2,0,0,-1676017664,2,0,"","","","","","",[],0,-1676017664,2,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
2876,"elemental7","Art/2DArt/SkillIcons/passives/elementaldamage.dds",[10952],3,0,0,0,-1679769215,2,0,0,-1673396224,2,0,"","","","","","",[],0,-1673396224,2,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
2877,"elemental8_","Art/2DArt/SkillIcons/passives/elementaldamage.dds",[475],10,0,0,0,-1690018438,2,0,0,-1670643712,2,0,"","","","","","",[],0,-1670643712,2,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
2878,"elemental9","Art/2DArt/SkillIcons/passives/elementaldamage.dds",[475],10,0,0,0,-1690017938,2,0,0,-1668022272,2,0,"","","","","","",[],0,-1668022272,2,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
2879,"elemental10","Art/2DArt/SkillIcons/passives/elementaldamage.dds",[10952],3,0,0,0,-1665264672,2,0,0,-1663827968,2,0,"","","","","","",[],0,-1663827968,2,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
2880,"elemental11_","Art/2DArt/SkillIcons/passives/elementaldamage.dds",[475],10,0,0,0,-1689987267,2,0,0,-1660944384,2,0,"","","","","","",[],0,-1660944384,2,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
2881,"elemental12","Art/2DArt/SkillIcons/passives/elementaldamage.dds",[475],10,0,0,0,-1689998475,2,0,0,-1658191872,2,0,"","","","","","",[],0,-1658191872,2,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
2882,"elemental13","Art/2DArt/SkillIcons/passives/elementaldamage.dds",[475],10,0,0,0,-1690015629,2,0,0,-1655439360,2,0,"","","","","","",[],0,-1655439360,2,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
2883,"elemental14","Art/2DArt/SkillIcons/passives/elementaldamage.dds",[475],8,0,0,0,-1690020054,2,0,0,-1652686848,2,0,"","","","","","",[],0,-1652686848,2,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
2884,"elemental15","Art/2DArt/SkillIcons/passives/elementaldamage.dds",[475],8,0,0,0,-1689982138,2,0,0,-1649934336,2,0,"","","","","","",[],0,-1649934336,2,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
2885,"elemental16","Art/2DArt/SkillIcons/passives/elementaldamage.dds","[475,18452]",8,10,0,0,-1646069035,2,0,0,-1641283584,2,0,"","","","","","",[],0,-1641283584,2,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
2886,"elemental17","Art/2DArt/SkillIcons/passives/elementaldamage.dds","[3417,3416]",10,10,0,0,-1665220372,2,0,0,-1637482496,2,0,"","","","","","",[],0,-1637482496,2,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
2887,"elemental18","Art/2DArt/SkillIcons/passives/elementaldamage.dds","[475,18258]",8,10,0,0,-1633649253,2,0,0,-1629093888,2,0,"","","","","","",[],0,-1629093888,2,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
2888,"elemental19","Art/2DArt/SkillIcons/passives/elementaldamage.dds",[475],10,0,0,0,-1690008037,2,0,0,-1626341376,2,0,"","","","","","",[],0,-1626341376,2,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
2889,"elemental20","Art/2DArt/SkillIcons/passives/elementaldamage.dds","[3417,3416]",10,10,0,0,-1665232456,2,0,0,-1622540288,2,0,"","","","","","",[],0,-1622540288,2,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
2890,"elemental21","Art/2DArt/SkillIcons/passives/elementaldamage.dds",[475],10,0,0,0,-1690019929,2,0,0,-1619787776,2,0,"","","","","","",[],0,-1619787776,2,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
2891,"elemental22","Art/2DArt/SkillIcons/passives/elementaldamage.dds",[475],10,0,0,0,-1689986861,2,0,0,-1617035264,2,0,"","","","","","",[],0,-1617035264,2,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
2892,"elemental23","Art/2DArt/SkillIcons/passives/elementaldamage.dds","[475,18257]",8,10,0,0,-1613189972,2,0,0,-1608515584,2,0,"","","","","","",[],0,-1608515584,2,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
2893,"elemental24","Art/2DArt/SkillIcons/passives/elementaldamage.dds","[475,18257]",8,10,0,0,-1613200447,2,0,0,-1604714496,2,0,"","","","","","",[],0,-1604714496,2,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
2894,"elemental25","Art/2DArt/SkillIcons/passives/elementaldamage.dds","[475,18258]",8,10,0,0,-1633655708,2,0,0,-1600913408,2,0,"","","","","","",[],0,-1600913408,2,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
2895,"elemental26","Art/2DArt/SkillIcons/passives/elementaldamage.dds","[475,18452]",8,10,0,0,-1646072002,2,0,0,-1597112320,2,0,"","","","","","",[],0,-1597112320,2,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
2896,"elemental27","Art/2DArt/SkillIcons/passives/elementaldamage.dds","[475,18452]",8,10,0,0,-1646133104,2,0,0,-1593311232,2,0,"","","","","","",[],0,-1593311232,2,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
2897,"elemental28","Art/2DArt/SkillIcons/passives/elementaldamage.dds","[475,18258]",8,10,0,0,-1633640312,2,0,0,-1589510144,2,0,"","","","","","",[],0,-1589510144,2,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
2898,"elemental29","Art/2DArt/SkillIcons/passives/elementaldamage.dds","[475,18257]",8,10,0,0,-1613188464,2,0,0,-1585709056,2,0,"","","","","","",[],0,-1585709056,2,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
2899,"elemental30","Art/2DArt/SkillIcons/passives/elementaldamage.dds","[3417,3416,194,193]",25,25,40,40,-1579746273,2,0,0,-1577713664,2,16777216,"","","","","","",[],0,-1577713664,2,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
2900,"elemental31","Art/2DArt/SkillIcons/passives/elementaldamage.dds",[583],8,0,0,0,-1574904538,2,0,0,-1572470784,2,16777216,"","","","","","",[],0,-1572470784,2,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
2901,"elemental32","Art/2DArt/SkillIcons/passives/elementaldamage.dds",[19433],15,0,0,0,-1569705661,2,0,0,-1566834688,2,16777216,"","","","","","",[],0,-1566834688,2,0,0,"","",536870912,0,0,0,-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
2902,"elemental33","Art/2DArt/SkillIcons/passives/elementaldamage.dds","[8094,541]",40,20,0,0,-1562995065,2,0,0,-1561198592,2,16777216,"","","","","","",[],0,-1561198592,2,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
2903,"elemental34","Art/2DArt/SkillIcons/passives/elementaldamage.dds","[19758,19759,19760]",10,10,10,0,-1556304430,2,0,0,-1554120704,2,0,"","","","","","",[],0,-1554120704,2,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
2904,"elemental35","Art/2DArt/SkillIcons/passives/elementaldamage.dds","[19758,19759,19760]",10,10,10,0,-1556323827,2,0,0,-1549271040,2,0,"","","","","","",[],0,-1549271040,2,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
2905,"elemental36","Art/2DArt/SkillIcons/passives/elementaldamage.dds","[19758,19759,19760]",30,30,30,0,-1544369177,2,0,0,-1542586368,2,16777216,"","","","","","",[],0,-1542586368,2,0,0,"","",536870912,0,0,0,-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
2906,"elemental37_","Art/2DArt/SkillIcons/passives/elementaldamage.dds","[5967,2581]",30,10,0,0,-1538646431,2,0,0,-1536557056,2,16777216,"","","","","","",[],0,-1536557056,2,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
2907,"elemental38","Art/2DArt/SkillIcons/passives/elementaldamage.dds",[],0,0,0,0,-1534836725,2,0,0,-1531576320,2,16777216,"","","","","","",[],0,-1531576320,2,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
2908,"elemental39","Art/2DArt/SkillIcons/passives/elementaldamage.dds","[475,135]",30,5,0,0,-1527717216,2,0,0,-1526071296,2,16777216,"","","","","","",[],0,-1526071296,2,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
2909,"elemental40","Art/2DArt/SkillIcons/passives/elementaldamage.dds",[19433],15,0,0,0,-1523275645,2,0,0,-1521483776,2,16777216,"","","","","","",[],0,-1521483776,2,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
