"rownum","Id","Label","ImplicitStats","ConstantStats","ConstantStatsValues","BaseEffectiveness","IncrementalEffectiveness","f32","[rid]","bool"
3024,"EASRightTurn180","","[11885,12824]",[],[],1,0.055,0,[],""
3025,"EASGoblinGiantStomp","","[11885,12824]",[],[],1,0.055,0,[],""
3026,"EASSirenBossWaveSmash","",[11885],[645],[-40],1,0.055,0,[],""
3027,"EASSirenBossGeyserChase","",[11885],[],[],1,0.055,0,[],""
3028,"EASKaruiSoulCasterMinionProjectile","",[11885],[],[],1,0.055,0,[],""
3029,"EASSudokuTotemDoEverything","","[11885,12824]",[],[],1,0.055,0,[],""
3030,"EASMedicineWomanSummon","",[11885],[645],[-50],1,0.055,0,[],""
3031,"EASMedicineWomanHeal","",[11885],[],[],1,0.055,0,[],""
3032,"EASParasiteHostCommandProtect","",[],[],[],1,0.055,0,[],""
3033,"EASBloodFeverBloaterPustuleSpread","",[11885],[645],[-50],1,0.055,0,[],""
3034,"EASBloodFeverBloaterRightrousFlier","",[11885],[],[],1,0.055,0,[],""
3035,"EASKaruiHornSlam","",[11885],[645],[-50],1,0.055,0,[],""
3036,"EASTwilightGuardBossAxeToss","",[11885],[],[],1,0.055,0,[],""
3037,"EASTwilightGuardBossBoulderToss","",[11885],[],[],1,0.055,0,[],""
3038,"EASTwilightOfficerWarCryCold","",[11885],[],[],1,0.055,0,[],""
3039,"EASTwilightOfficerFrozenLegion","",[11885],[],[],1,0.055,0,[],""
3040,"EAATwilightKaruiVolcanicSlam","",[11885],[1193],[30],1,0.055,0,[],""
3041,"EASIceHoundBreathStart","",[11885],[],[],1,0.055,0,[],""
3042,"EASIceHoundBreathEnd","",[11885],[],[],1,0.055,0,[],""
3043,"EASIceHoundBreathEndLeft","",[11885],[],[],1,0.055,0,[],""
3044,"EASIceHoundBreathEndRight","",[11885],[],[],1,0.055,0,[],""
3045,"EASRootedStartSpores","",[11885],[645],[-30],1,0.055,0,[],""
3046,"EASCarnivorousPlantPath","",[11885],[],[],1,0.055,0,[],""
3047,"EASFallenGodSplitLeft","",[11885],[],[],1,0.055,0,[],""
3048,"EASFallenGodSplitRight","",[11885],[],[],1,0.055,0,[],""
3049,"EASPerennialKingBeaconToss","",[11885],[645],[-35],1,0.055,0,[],""
3050,"EASCocoonLightingCharge","",[11885],[],[],1,0.055,0,[],""
3051,"EASImperialGraveyardKnightFireSwordSlam","",[11885],[],[],1,0.055,0,[],""
3052,"EASImperialGraveyardKnightLightningSwordCleave","",[11885],[],[],1,0.055,0,[],""
3053,"EASImperialGraveyardKnightPhysSwordFlicker","",[11885],[],[],1,0.055,0,[],""
3054,"EASImperialGraveyardKnightFireSwordDegen","",[11885],[],[],1,0.055,0,[],""
3055,"EASImperialGraveyardKnightMinionSwordSummon","",[11885],[],[],1,0.055,0,[],""
3056,"EASCocoonSporeRelease","",[11885],[645],[-60],1,0.055,0,[],""
3057,"EASBirdFishermanBirdRelease","",[11885],[],[],1,0.055,0,[],""
3058,"EASVaalBossStatueLaserCrisCross","","[11885,945]",[645],[-60],1,0.055,0,[],""
3059,"EASGemlingArcherBossSurroundSnipe","",[11885],[],[],1,0.055,0,[],""
3060,"EASGemlingArcherBossAlleyOfDeathSnipe","",[11885],[],[],1,0.055,0,[],""
3061,"EASPrisonerBossBloodTendrils","",[11885],[],[],1,0.055,0,[],""
3062,"EASPrisonerBossSpearGroundslamMega","",[11885],[],[],1,0.055,0,[],""
3063,"EASIncenseCasterBurst","",[11885],[645],[-50],1,0.055,0,[],""
3064,"EASForsakenSonDoubleLacerate","",[11885],[645],[-50],1,0.055,0,[],""
3065,"EASForsakenSonDoubleSlam","",[11885],[645],[-55],1,0.055,0,[],""
3066,"EASGladiatorPitbullSandToss","",[11885],[645],[-60],1,0.055,0,[],""
3067,"EASBirdBeakSpiral","","[11885,945]",[],[],1,0.055,0,[],""
3068,"EASBirdStorm","",[11885],[],[],1,0.055,0,[],""
3069,"EASMutantBirdSpit","",[11885],[],[],1,0.055,0,[],""
3070,"EAAMutantBirdFaceSmash","",[11885],[],[],1,0.055,0,[],""
3071,"EASPrisonerBossShot","","[11885,12824,6896,6895]",[],[],1,0.055,0,[],""
3072,"EAAMutantBirdPeckVomit","",[11885],[],[],1,0.055,0,[],""
3073,"EASVaalStatueBossSnakeBarrage","","[11885,945]",[645],[-60],1,0.055,0,[],""
3074,"EASVaalStatueBossSnakeBarrageBwd","","[11885,945]",[645],[-60],1,0.055,0,[],""
3075,"EASGoblinArenaBeastCombo","","[11885,6896,6897]",[645],[-83],1,0.055,0,[],""
3076,"EASMagmaHarpyFireToss","",[11885],[645],[-50],1,0.055,0,[],""
3077,"EASIgnagdukBogWitchDrift","",[11885],[],[],1,0.055,0,[],""
3078,"EASVaalStatueBossComboLaser","","[11885,945]",[],[],1,0.055,0,[],""
3079,"EASVaalStatueBossDoubleJab","","[11885,945]",[645],[-80],1,0.055,0,[],""
3080,"EASGoblinDrummerEarthquake","",[11885],[645],[-90],1,0.055,0,[],""
3081,"EAAVolcanicGolemPulse","","[11885,6895]",[1193],[12],1,0.055,0,[],""
3082,"EASPrisonerBossIceGroundPound","",[11885],[],[],1,0.055,0,[],""
3083,"EASPrisonerBossTripleIceSlam","",[11885],[645],[-83],1,0.055,0,[],""
3084,"EASCaptainRothMinionCannonBarrage","",[11885],[],[],1,0.055,0,[],""
3085,"EASMutantBirdDogSadnessTime","","[11885,1886,945]",[645],[-75],1,0.055,0,[],""
3086,"EASPaleCrawlerExplode","",[11885],[645],[-85],1,0.055,0,[],""
3087,"EASGladiatorHornBlow","",[11885],[645],[-60],1,0.055,0,[],""
3088,"EASCrawlerFireGrenades","","[11885,12824,18194,1886,945]",[],[],1,0.055,0,[],""
3089,"EASArenaBeastBossFissureSlams","","[11885,6896,6897]",[],[],1,0.055,0,[],""
3090,"EASBaronBossHowlFogFade","","[11885,6896,6897]",[],[],1,0.055,0,[],""
3091,"EASFallenGodBlasphamy","",[11885],[],[],1,0.055,0,[],""
3092,"EASFallenGodMinibossMinionModification","",[11885],[645],[100],1,0.055,0,[],""
3093,"EAAFountainStatueBossCombo","",[11885],[1193],[40],1,0.055,0,[],""
3094,"EAAExecratusBlackPrinceLacerate","",[11885],[1193],[45],1,0.055,0,[],""
3095,"EASAlvaMachinariumInspect","",[11885],[],[],1,0.055,0,[],""
3096,"EAARatKingSlamForward","",[11885],[],[],1,0.055,0,[],""
3097,"EAARatKingSlamTail","",[11885],[],[],1,0.055,0,[],""
3098,"EASMidwifeSummonBabies1","",[11885],[],[],1,0.055,0,[],""
3099,"EASMidwifeSummonBabies2","",[11885],[],[],1,0.055,0,[],""
3100,"EASDwarvenPipeBossRadialSmoke","",[11885],[],[],1,0.055,0,[],""
3101,"EASDwarvenPipeBossBigSmokeCloud","",[11885],[],[],1,0.055,0,[],""
3102,"EASDwarvenPipeBossSummonMiniboss","",[11885],[],[],1,0.055,0,[],""
3103,"EASDwarvenPipeBossSummonMinions","",[11885],[],[],1,0.055,0,[],""
3104,"EASDwarvenPipeBossSummonSmokeClones","",[11885],[],[],1,0.055,0,[],""
3105,"EAAMidwifeBossScissorCombo1","",[11885],[],[],1,0.055,0,[],""
3106,"EAAMidwifeBossDualWieldCombo1","",[11885],[],[],1,0.055,0,[],""
3107,"EAAMidwifeBossDualWieldCombo2","",[11885],[],[],1,0.055,0,[],""
3108,"EASCreepyHagTeleport","",[11885],[645],[-10],1,0.055,0,[],""
3109,"EASCyclopsBossBallThrow","",[11885],[],[],1,0.055,0,[],""
3110,"EAASlumsFilfthMonsterDoubleSlam","",[11885],[1193],[12],1,0.055,0,[],""
3111,"EAASlumsFilfthMonsterRollSlam","",[11885],[1193],[61],1,0.055,0,[],""
3112,"EAASlumsFilfthMonsterOverheadSlam","",[11885],[1193],[10],1,0.055,0,[],""
3113,"EASBabyBossVomit","",[11885],[],[],1,0.055,0,[],""
3114,"EASFallenGodBossGigaSlam","",[11885],[],[],1,0.055,0,[],""
3115,"EASCerberusDash","",[11885],[],[],1,0.055,0,[],""
3116,"EASBaronBossHumanTransformToCorruptWolf","",[11885],[],[],1,0.055,0,[],""
3117,"EASBaronWolfLeapMid","",[11885],[17546],[40],1,0.055,0,[],""
3118,"EASBaronWolfLeapLong","",[11885],[17546],[80],1,0.055,0,[],""
3119,"EASBaronWolfLeapLong2","",[11885],[17546],[80],1,0.055,0,[],""
3120,"EASVultureRegugitatorCorpseConsume","",[11885],[645],[-90],1,0.055,0,[],""
3121,"EASSkeletalReaperSubmerge","",[11885],[],[],1,0.055,0,[],""
3122,"EASRudjaFlamethrowerLeft","",[11885],[645],[-40],1,0.055,0,[],""
3123,"EASRudjaFlamethrowerRight","",[11885],[645],[-40],1,0.055,0,[],""
3124,"EASExecutionerChangeTo2h","",[11885],[],[],1,0.055,0,[],""
3125,"EAAExecutionerSummonTaunt","",[11885],[],[],1,0.055,0,[],""
3126,"EASExecutionerGuillotineDrop","",[11885],[],[],1,0.055,0,[],""
3127,"EASBaronMinerCorpseToss","","[11885,12824]",[],[],1,0.055,0,[],""
3128,"EASTitanBossLaserBeamRoof","","[12824,11885]",[645],[200],1,0.055,0,[],""
3129,"EASAbsoluteCartnage","",[11885],[],[],1,0.055,0,[],""
3130,"EASTitanFissueSlam","","[12824,11885]",[645],[200],1,0.055,0,[],""
3131,"EASTitanBossWalkRight","",[11885],[],[],1,0.055,0,[],""
3132,"EASTitanBossWalkLeft","",[11885],[],[],1,0.055,0,[],""
3133,"EASInfectedMercArenaTaunt","",[11885],[],[],1,0.055,0,[],""
3134,"EAABaronWolfBloodBallDash","",[11885],[17546],[60],1,0.055,0,[],""
3135,"EAABaronWolfBloodTeleSlam","",[11885],[17546],[60],1,0.055,0,[],""
3136,"EASBaronWolfWerewolfSummon","",[11885],[],[],1,0.055,0,[],""
3137,"EASExectionerReturnTo1h","",[],[],[],1,0.055,0,[],""
3138,"EASAsalaGateCrankPush","","[11885,6895]",[645],[-95],1,0.055,0,[],""
3139,"EAAExecutionerLeapSlam","","[11885,6895]",[],[],1,0.055,0,[],""
3140,"EAACountsGuardRangedBarrage","",[11885],[17546],[50],1,0.055,0,[],""
3141,"EAABaronHumanLacerateSlam","",[11885],[17546],[60],1,0.055,0,[],""
3142,"EASCountEnforcerPullFail","","[11885,12824,19136]",[],[],1,0.055,0,[],""
3143,"EASTitanBossMultiStabRight","","[11885,12824]",[],[],1,0.055,0,[],""
3144,"EASTitanBossHammerFistLeft","","[11885,12824]",[],[],1,0.055,0,[],""
3145,"EASTitanBossHammerFistMid","","[11885,12824]",[],[],1,0.055,0,[],""
3146,"EASTitanBossHammerFistRight","","[11885,12824]",[],[],1,0.055,0,[],""
3147,"EASTitanSweepEndToIdle","","[816,817,11885,4415,6698,12824]",[17546],[100],1,0.055,0,[],""
3148,"EASTitanSweepEndToSlam","","[816,817,11885,4415,6698,12824]",[17546],[100],1,0.055,0,[],""
3149,"EAABaronCorruptWolfBloodTeleSlam","",[11885],[17546],[60],1,0.055,0,[],""
3150,"EASBaronCorruptWolfMoonbeams","",[11885],[],[],1,0.055,0,[],""
3151,"EASBaronCorruptWolfMoonbeamsRed","",[11885],[],[],1,0.055,0,[],""
3152,"EASRudjaFlameSpin","",[],[],[],1,0.055,0,[],""
3153,"EASDrudgeMinerCartJump","",[11885],[],[],1,0.055,0,[],""
3154,"EASMarakethMatriarchMurderMove","",[],[],[],1,0.055,0,[],""
3155,"EASForgeMasterReset","",[11885],[645],[15],1,0.055,0,[],""
3156,"EASForgeBossBrandExplosion","",[11885],"[645,18257]","[-15,25]",12,0.1,0.0175,[],""
3157,"EASVolcanicFissure","",[11885],[17546],[30],1,0.055,0,[],""
3158,"EASDoryaniHumanBossUberFlameblast","","[11885,18622]",[],[],1,0.055,0,[],""
3159,"EASDoryaniHumanBossMultiLightningZap","","[11885,18622]","[18615,18676]","[-50,-25]",1,0.055,0,[],""
3160,"EASGiantSnakeBossFlameBreathStart","","[11885,12824]",[],[],1,0.055,0,[],""
3161,"EASGiantSnakeBossFlameBreathLeftStart","","[11885,12824]",[],[],1,0.055,0,[],""
3162,"EASGiantSnakeBossFlameBreathRightStart","","[11885,12824]",[],[],1,0.055,0,[],""
3163,"EASGiantSnakeBossFlameBreathLeftEnd180","","[11885,12824]",[],[],1,0.055,0,[],""
3164,"EASGiantSnakeBossFlameBreathLeftEnd270","","[11885,12824]",[],[],1,0.055,0,[],""
3165,"EASGiantSnakeBossFlameBreathLeftEnd360","","[11885,12824]",[],[],1,0.055,0,[],""
3166,"EASGiantSnakeBossFlameBreathRightEnd180","","[11885,12824]",[],[],1,0.055,0,[],""
3167,"EASGiantSnakeBossFlameBreathRightEnd270","","[11885,12824]",[],[],1,0.055,0,[],""
3168,"EASGiantSnakeBossFlameBreathRightEnd360","","[11885,12824]",[],[],1,0.055,0,[],""
3169,"EASViperNapuatziCrissCrossCascade","",[11885],[],[],1,0.055,0,[],""
3170,"EASGiantSnakeBossVomit","","[11885,12824]",[],[],1,0.055,0,[],""
3171,"EASAlvaMachinariumLeaveThroughPortal","",[],[],[],1,0.055,0,[],""
3172,"EASQueenOfFilthDoubleSlam","",[11885],"[17546,2877]","[65,30]",1,0.055,0,[],""
3173,"EASAzmeriCarnivorousPlantScreechVines","",[11885],[],[],1,0.055,0,[],""
3174,"EASGiantSnakeBossBasicSlamFront","","[11885,12824]",[],[],1,0.055,0,[],""
3175,"EASGiantSnakeBossBasicSlamLeft90","","[11885,12824]",[],[],1,0.055,0,[],""
3176,"EASGiantSnakeBossBasicSlamRight90","","[11885,12824]",[],[],1,0.055,0,[],""
3177,"EAAPerennialKingGlassSwordFence","",[11885],[17546],[30],1,0.055,0,[],""
3178,"EASBaronBossHumanShapeshiftFromWolf","",[],[],[],1,0.055,0,[],""
3179,"EASGiantSnakeBossFlameBlastTrap","","[11885,12824]",[],[],1,0.055,0,[],""
3180,"EASFungusBehemothTeleport","",[11885],[645],[50],1,0.055,0,[],""
3181,"EASViperNapuatziProjectileBarrage","",[11885],[645],[-40],1,0.055,0,[],""
3182,"EASViperNapuatziSnakeRelease","",[11885],[645],[-70],1,0.055,0,[],""
3183,"EAAGiantSnakeBossMultiSlam","",[11885],[],[],1,0.055,0,[],""
3184,"EASCarnivorousPlantBossHammerSlam","",[11885],[],[],1,0.055,0,[],""
3185,"EASTitanBossLaserTargetBackRight","",[11885],[],[],1,0.055,0,[],""
3186,"EASTitanBossLaserTargetBackLeft","",[11885],[],[],1,0.055,0,[],""
3187,"EASOldForestPlantVolatiles","",[11885],[645],[-30],1,0.055,0,[],""
3188,"EASGiantSnakeBossBasicSlamLeft90Near","","[11885,12824]",[],[],1,0.055,0,[],""
3189,"EASGiantSnakeBossBasicSlamRight90Near","","[11885,12824]",[],[],1,0.055,0,[],""
3190,"EASGiantSnakeBossBasicSlamFrontNear","","[11885,12824]",[],[],1,0.055,0,[],""
3191,"EASSummonScarabs","",[11885],[645],[-40],1,0.055,0,[],""
3192,"EAABalbalaDaggerSummonMultiThrow","",[11885],[17546],[50],1,0.055,0,[],""
3193,"EAABalbalaCombo","",[11885],[17546],[20],1,0.055,0,[],""
3194,"EASPerennialKingOrbitTornado","",[11885],[],[],1,0.055,0,[],""
3195,"EAARudjaEnragedAttacks","",[11885],[],[],1,0.055,0,[],""
3196,"EAABalbalaMultiStab","",[11885],[],[],1,0.055,0,[],""
3197,"EASVaalHumanoidSkitterMine","",[11885],[],[],1,0.055,0,[],""
3198,"EASChimeraWetlandsBossDragonBreath","",[11885],[],[],1,0.055,0,[],""
3199,"EAAChaosGodOwlBossDashShort","","[11885,19136]",[],[],1,0.055,0,[],""
3200,"EAAChaosGodOwlBossDashMid","","[11885,19136]",[],[],1,0.055,0,[],""
3201,"EAAChaosGodOwlBossDashLong","","[11885,19136]",[],[],1,0.055,0,[],""
3202,"EAAChaosGodOwlBossDiveBomb","","[11885,19136]",[],[],1,0.055,0,[],""
3203,"EASTwilightOverlordBoulderSummon","",[11885],[],[],1,0.055,0,[],""
3204,"EASSunWorshipperSummonNeutronStar","",[11885],[],[],1,0.055,0,[],""
3205,"EASSunWorshipperSummonOrbitSun","",[11885],[],[],1,0.055,0,[],""
3206,"EASSunWorshipperDodgeForwards","","[11885,19136]",[],[],1,0.055,0,[],""
3207,"EASSunWorshipperDodgeBackwards","","[11885,12824,19136]",[],[],1,0.055,0,[],""
3208,"EASSunWorshipperDodgeLeft","","[11885,12824,19136]",[],[],1,0.055,0,[],""
3209,"EASSunWorshipperDodgeRight","","[11885,12824,19136]",[],[],1,0.055,0,[],""
3210,"EASDoryaniExplodeCrab","","[11885,12824,19136]",[],[],1,0.055,0,[],""
3211,"EASDoryaniCrabExplode","","[11885,12824,19136]",[],[],1,0.055,0,[],""
3212,"EASDoryaniCrabLightningCage","","[11885,12824,19136]",[],[],1,0.055,0,[],""
3213,"EASDoryaniCrabLightningCageCorrupt","",[11885],[],[],1,0.055,0,[],""
3214,"EASDoryaniCrabPlatformAttach","",[11885],[],[],1,0.055,0,[],""
3215,"EASDoryaniCrabPlatformDetach","",[11885],[],[],1,0.055,0,[],""
3216,"EAADoryaniCrabLegToss","","[11885,12824,19136]",[17546],[80],1,0.055,0,[],""
3217,"EASChaosGodTriheadBatSonicBlast","",[11885],[645],[-50],0,0,0,[],""
3218,"EAAMarakethSentinelUnarmedBossFootSlam","",[],[1193],[50],1,0.1,0.0175,[],""
3219,"EAAViperNapuatziSoldierShove","","[19140,12824]",[],[],1,0.055,0,[],""
3220,"EASSilentSpiresApparitionTeleport","",[11885],[],[],1,0.055,0,[],""
3221,"EASSilentSpiresApparitionTeleportCentre","",[11885],[],[],1,0.055,0,[],""
3222,"EASSilentSpiresApparitionInvertProjectiles","",[11885],[],[],1,0.055,0,[],""
3223,"EAAChaosGodOwlBossNighttimeDaytime","","[11885,19136]",[],[],1,0.055,0,[],""
3224,"EAAChaosGodOwlBossDashKick","","[11885,19136]",[70],[-10],1,0.055,0,[],""
3225,"EASDoryaniHumanBossActivateMechanism","",[11885],[],[],1,0.055,0,[],""
3226,"EAAViperLegionaireShieldFlinch","","[11885,19140,12824]",[],[],1,0.055,0,[],""
3227,"EAAMarakethSentinelMaceBossEnrage","",[11885],[],[],1,0.1,0.0175,[],""
3228,"EAAMarakethSentinelUnarmedBossEnrage","",[11885],[],[],1,0.1,0.0175,[],""
3229,"EASVaalForgeMasterTooCool","",[11885],[],[],1,0.055,0,[],""
3230,"EASTheTrialMasterSummonSpear","",[11885],[],[],1,0.055,0,[],""
3231,"EAADoryaniCrabComboSlam","",[11885],[],[],1,0.055,0,[],""
3232,"EASBreachFodderHellscapePaleDogmanChargeUp","",[11885],[],[],1,0,0,[],""
3233,"EAAViperNapuatziCycloneEndNoTurn","","[11885,12824]",[],[],1,0.055,0,[],""
3234,"EAAViperNapuatziCycloneEndTurn","","[11885,12824]",[],[],1,0.055,0,[],""
3235,"EASDoryaniHumanBossHoverDeath","","[11885,12824,19136]",[],[],1,0.055,0,[],""
3236,"EAAVaalForgemasterHammerSlam","",[11885],[],[],1,0.055,0,[],""
3237,"EASSilentSpiresApparitionRewindPlayerSequence","",[11885],[],[],1,0.055,0,[],""
3238,"EAAMarakethSentinelMaceBossMultiSlam","",[11885],[],[],1,0.1,0.0175,[],""
3239,"EAABreachEliteHellscapeStabbyStab","",[11885],[],[],1,0.055,0,[],""
3240,"EASDoryaniHumanBossFloatingDeathActivate","",[11885],[],[],1,0.055,0,[],""
3241,"EASDoryaniHumanBossGroundDeathActivate","",[11885],[],[],1,0.055,0,[],""
3242,"EASDemonClawBossFlameSeedSpawn","",[11885],[],[],1,0.055,0,[],""
3243,"EASDemonClawBossFlameSeedMultiSpawn","",[11885],[],[],1,0.055,0,[],""
3244,"EASDemonClawBossTeleport","",[11885],[],[],1,0.055,0,[],""
3245,"EASDemonClawBossBulletHell","",[11885],[],[],1,0.055,0,[],""
3246,"EASFungusMushroomSporeThrower","",[11885],[645],[-50],1,0.055,0,[],""
3247,"EAADemonClawBossDashSlashLeft","","[11885,19136]",[],[],1,0.055,0,[],""
3248,"EAADemonClawBossDashSlashRight","","[11885,19136]",[],[],1,0.055,0,[],""
3249,"EAADemonClawBossDashSlashForward","","[11885,19136]",[],[],1,0.055,0,[],""
3250,"EAADemonClawBossFlyOffscreen","","[11885,19136]",[],[],1,0.055,0,[],""
3251,"EAADemonClawBossChasmShenanigans","","[11885,19136]",[],[],1,0.055,0,[],""
3252,"EASChaosGodTriheadBatPoisonBlast","",[11885],[645],[-50],0,0,0,[],""
3253,"EASTrialMasterTimeStopCaster","",[11885],[],[],1,0.055,0,[],""
3254,"EAAChimeraBossForwardDash180","","[11885,19136]",[],[],1,0.055,0,[],""
3255,"EAAChimeraBossWindBlast180","","[11885,19136,12824]",[],[],1,0.055,0,[],""
3256,"EAAChimeraBossDodgeBackwards","","[11885,19136]",[],[],1,0.055,0,[],""
3257,"EASTrialMasterTimeStartMelee","",[11885],[],[],1,0.055,0,[],""
3258,"EASTrialMasterTimeStartCaster","",[11885],[],[],1,0.055,0,[],""
3259,"EASTrialMasterTimeStopMelee","",[11885],[],[],1,0.055,0,[],""
3260,"EAABreachBossHandSlamPuppeteer","","[11885,18622]",[],[],1,0.055,0,[],""
3261,"EAADemonClawBossChasmSlamShort","","[11885,19136]",[],[],1,0.055,0,[],""
3262,"EAADemonClawBossChasmSlamMid","","[11885,19136]",[],[],1,0.055,0,[],""
3263,"EAADemonClawBossChasmSlamLong","","[11885,19136]",[],[],1,0.055,0,[],""
3264,"EASTrialMasterElementalLob","",[11885],[645],[-60],1,0.055,0,[],""
3265,"EAADoryaniHumanBossDeathFreeAlva","",[11885],[],[],1,0.055,0,[],""
3266,"EAARitualDwellerBloodPool","",[11885],[],[],1,0.055,0,[],""
3267,"EASSerpentBossCurseWallNuke","",[11885],[],[],1,0.055,0,[],""
3268,"EAARathbreakerLacerateSlam","",[],[17546],[36],1,0.055,0,[],""
3269,"EASAncestralEncaseEnemy","",[11885],"[645,18916]","[-80,3]",1,0.055,0,[],""
3270,"EASDemonClawBossPulsingBall","",[11885],[],[],1,0.055,0,[],""
3271,"EASDemonClawBossSeedInfusion","","[11885,19136]",[],[],1,0.055,0,[],""
3272,"EASChaosGodTriceratopsGigaBeam","",[11885],[645],[-30],1,0.055,0,[],""
3273,"EASArchnemesisElementalExplosionWithGroundEffect","",[11885],[],[],1,0.055,0,[],""
3274,"EASVoodooKingMazePhase","",[11885],[],[],1.5,0.1,0.0175,[],""
3275,"EASBreachBossSummonEsh","","[11885,12824]",[],[],1,0.055,0,[],""
3276,"EASBreachBossSummonTul","","[11885,12824]",[],[],1,0.055,0,[],""
3277,"EASBreachBossSummonEshTul","","[11885,12824]",[],[],1,0.055,0,[],""
3278,"EASBreachBossHandSlam","","[11885,12824]",[],[],1,0.055,0,[],""
3279,"EAADemonClawBossJumpSlamCombo","",[11885],[],[],1,0.055,0,[],""
3280,"EASChaosEssenceVineSummonSlam","",[11885],[],[],1,0.055,0,[],""
3281,"EAADemonClawBossMeleeSlamSeeds","","[11885,19136]",[17546],[70],1,0.055,0,[],""
3282,"EASLifeEssenceBloodBeam","",[11885],[],[],1,0.055,0,[],""
3283,"EAAAttackEssenceWeaponStorm","",[11885],[],[],1,0.055,0,[],""
3284,"EASAttributeEssenceCrystalStorm","",[11885],[],[],1,0.055,0,[],""
3285,"EAASanctumShellMonsterFissure","",[11885],[17546],[50],1,0.055,0,[],""
3286,"EAASaltGolemFallingRocks","",[11885],[17546],[50],1,0.055,0,[],""
3287,"EAHellscapeFleshBossTentacle","","[11885,6895,6896,6897]",[],[],1,0.055,0,[],""
3288,"HellscapeFleshBossTentacleGrab","","[11885,6895,6896,6897]",[],[],1,0.055,0,[],""
3289,"EASHellscapePaleBossAxeToss","",[],[645],[-60],1,0.055,0,[],""
3290,"EAAUltimatumRevenantTeleportRank2","","[6896,6897,11885]",[],[],1,0.055,0,[],""
3291,"EAAUltimatumRevenantTeleportRank3","","[6896,6897,11885]",[],[],1,0.055,0,[],""
3292,"EASqwe_EAAqwe_NEW_ENTRIES_GO_ABOVE_ME","",[11885],[],[],1,0.055,0,[],""
3293,"EAS_EAA_Generic","",[11885],[],[],1,0.055,0,[],""
3294,"CrowbellSmashDoor","","[6896,6897,6895,19140]",[],[],1,0.055,0,[],""
3295,"EmptyActionMutewindBanditLeap","","[6896,6897,6895,11885]",[1193],[40],1,0.055,0,[],""
3296,"EmptyActionMutewindBanditCombo","","[6896,6897,6895,11885]","[1193,17591]","[15,10]",1,0.055,0,[],""
3297,"EmptyActionMutewindWomanDodgeLeft","",[],[1193],[70],1,0.055,0,[],""
3298,"EmptyActionMutewindWomanDodgeRight","",[],[1193],[70],1,0.055,0,[],""
3299,"EAASaltGolemSlamRuckus","",[11885],[],[],1,0.055,0,[],""
3300,"EAARattleCageSlamRuckus","",[11885],[],[],0,0.1,0.0175,[],""
3301,"GhoulCommanderHowl","",[],[],[],1,0.055,0,[],""
3302,"ShellCrabEmergeEG","",[],[],[],1,0.055,0,[],""
3303,"RockSliderEmergeEG","",[],[],[],1,0.055,0,[],""
3304,"TriggerCascadeIncursionLightning","",[],"[5852,5876,5853,5877,5892,5855]","[2,20,400,20,1,1]",1,0.055,0,[],""
3305,"TriggerCascadeIncursionChaos","",[],"[5852,5876,5853,5877,5893,5894,7583]","[1,20,400,30,8,72,30]",1,0.055,0,[],""
3306,"VaalIncursionSpecialBeamCannonBlood","",[603],[5553],[-40],2,0.1,0.0175,[],""
3307,"ChaosArchitectProjectileNova","","[488,1738]","[762,167]","[56,10]",1.5,0.1,0.0175,[],""
3308,"DelveLightningOrbProjectile","",[488],[762],[34],3.0375,0.1,0.0175,[],""
3309,"VaalIncursionArchitectProjectileFire","","[488,4415]",[],[],1.6667,0.1,0.0175,[],""
3310,"VaalIncursionArchitectProjectileFire2","","[488,4415]",[],[],1.6667,0.1,0.0175,[],""
3311,"VaalIncursionArchitectProjectileLightning","","[488,4415]",[],[],1.875,0.1,0.0175,[],""
3312,"VaalIncursionArchitectProjectileLightning2","","[488,4415]",[],[],1.875,0.1,0.0175,[],""
3313,"VaalIncursionArchitectProjectileChaos","","[488,4415]",[],[],2.5,0.1,0.0175,[],""
3314,"VaalIncursionArchitectProjectileChaosClone","","[488,4415]",[],[],2.5,0.1,0.0175,[],""
3315,"VaalIncursionArchitectProjectileChaos2","","[488,4415]",[],[],2.5,0.1,0.0175,[],""
3316,"VaalIncursionArchitectProjectileChaos2Clone","","[488,4415]",[],[],2.5,0.1,0.0175,[],""
3317,"VaalIncursionArchitectProjectileFireCombo","","[488,4415]",[],[],2.7778,0.1,0.0175,[],""
3318,"VaalIncursionArchitectProjectileLightningCombo","","[488,4415]",[],[],1.125,0.1,0.0175,[],""
3319,"VaalIncursionArchitectProjectileChaosCombo","","[488,4415]",[],[],0.6667,0.1,0.0175,[],""
3320,"MoveDaemonSawblades","",[],[],[],1,0.055,0,[],""
3321,"DeliriumPhysMaceCascade","",[],[],[],1,0.1,0.0175,[],""
3322,"DeliriumPhysMaceCascadeUnique","",[],[],[],1,0.1,0.0175,[],""
