"rownum","BaseItemTypesKey","StackSize","CurrencyUseType","Action","Directions","FullStack_BaseItemTypesKey","Description","Usage_AchievementItemsKeys","Scroll","CosmeticTypeName","Possession_AchievementItemsKey","[rid]","[i32]","CurrencyTab_StackSize","XBoxDirections","i32","rid","rid","ModifyMapsAchievements","ModifyContractsAchievements","CombineAchievements","i32","[i32]","ShopTag","ChangedForHardmode","DescriptionHardmode","IsGold","bool"
5034,4494,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Cursebringer Body Armour. An Imp plagues Rare or Unique Enemies you Curse, or even yourself.",[],"","Body Armour Skin","",[],[],0,"",0,"",2,[],[],[],4,[9],563,"","","",""
5035,4495,1,1,"grant_micro","","","Your Shield Charge becomes a Burrowing Effect.",[],"","Shield Charge Skin","",[],[],0,"",0,"",2,[],[],[],17,[37],616,"","","",""
5036,4496,1,1,"grant_micro","","","Your Flame Dash becomes a Roach Effect.",[],"","Flame Dash Skin","",[],[],0,"",0,"",2,[],[],[],17,[37],616,"","","",""
5037,4497,1,1,"grant_micro","","","Your Leap Slam becomes a Quadrilla Effect.",[],"","Leap Slam Skin","",[],[],0,"",0,"",2,[],[],[],17,[37],616,"","","",""
5038,4499,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],"","","","",""
5039,4498,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],"","","","",""
5040,4500,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Shackled Immortal Helmet. Metal, flesh and bones melt off of you as you lose life.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],615,"","","",""
5041,4501,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Shackled Immortal Boots. Metal, flesh and bones melt off of you as you lose life.",[],"","Boots Skin","",[],[],0,"",0,"",2,[],[],[],9,[12],615,"","","",""
5042,4502,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Shackled Immortal Gloves. Metal, flesh and bones melt off of you as you lose life.",[],"","Gloves Skin","",[],[],0,"",0,"",2,[],[],[],8,[11],615,"","","",""
5043,4503,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Shackled Immortal Body Armour. Metal, flesh and bones melt off of you as you lose life.",[],"","Body Armour Skin","",[],[],0,"",0,"",2,[],[],[],4,[9],615,"","","",""
5044,4504,1,1,"grant_micro","","","Adds the Forsaken Flame Back Attachment to any equipped body armour, with lanterns that reflect your equipped flasks. Using a flask causes energy to spill out of the lantern, becoming drained of power when your flasks are empty.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],615,"","","",""
5045,4505,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Karui Elemancer Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],615,"","","",""
5046,4506,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Karui Elemancer Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",2,[],[],[],8,[11],615,"","","",""
5047,4507,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Karui Elemancer Body Armour. Shift between elements based on the element type of your last-used skill, or select your favourite element to display.",[],"","Body Armour Skin","",[],[],0,"",0,"",2,[],[],[],4,[9],615,"","","",""
5048,4508,1,1,"modify_portal_variation","","","This character's portals use the Chieftain Portal Effect. Approaching the portal causes Warrior spirits to appear, allowing you to interact with them and listen to their heroic tales without visiting the Halls of the Dead.",[],"","Portal Modification","",[],[],0,"",0,"",2,[],[],[],11,[20],615,"","","",""
5049,4509,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Vaal Serpent-God Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],615,"","","",""
5050,4510,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Vaal Serpent-God Boots.",[],"","Boots Skin","",[],[],0,"",0,"",2,[],[],[],9,[12],615,"","","",""
5051,4511,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Vaal Serpent-God Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",2,[],[],[],8,[11],615,"","","",""
5052,4512,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Vaal Serpent-God Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"",2,[],[],[],4,[9],615,"","","",""
5053,4513,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Kalguuran Runesmith Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],615,"","","",""
5054,4514,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Kalguuran Runesmith Boots.",[],"","Boots Skin","",[],[],0,"",0,"",2,[],[],[],9,[12],615,"","","",""
5055,4515,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Kalguuran Runesmith Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",2,[],[],[],8,[11],615,"","","",""
5056,4516,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Kalguuran Runesmith Body Armour. Crafting items causes a Kalguuran Priest to materialise, infusing your item with Runic brilliance.",[],"","Body Armour Skin","",[],[],0,"",0,"",2,[],[],[],4,[9],615,"","","",""
5057,4517,1,1,"grant_micro","","","Adds the Kalguuran Runesmith Cloak back attachment to any equipped body armour. It becomes energised when you reach maximum frenzy, endurance or power charges.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],615,"","","",""
5058,4518,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Sandwraith Assassin Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],615,"","","",""
5059,4519,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Sandwraith Assassin Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",2,[],[],[],8,[11],615,"","","",""
5060,4520,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Sandwraith Assassin Body Armour. Bones of slain enemies churn around you. Upon collecting enough of them, a giant Mastodon appears to crush slain enemies beneath its feet.",[],"","Body Armour Skin","",[],[],0,"",0,"",2,[],[],[],4,[9],615,"","","",""
5061,4521,1,1,"grant_micro","","","Adds the Sandwraith Assassin Cloak to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],615,"","","",""
5062,4522,1,1,"grant_micro","","","Attaches the Sandwraith Assassin Character Effect I to your belt.",[],"","Character Effect","",[],[],0,"",0,"",3,[],[],[],16,[15],"","","","",""
5063,4523,1,1,"grant_micro","","","Attaches the Sandwraith Assassin Character Effect II to your belt.",[],"","Character Effect","",[],[],0,"",0,"",3,[],[],[],16,[15],"","","","",""
5064,4524,1,1,"grant_micro","","","Attaches the Sandwraith Assassin Character Effect III to your belt.",[],"","Character Effect","",[],[],0,"",0,"",3,[],[],[],16,[15],"","","","",""
5065,4525,1,1,"grant_micro","","","Adds the Kalguuran Runesmith Portrait Frame to this character.",[],"","Portrait Frame Modification","",[],[],0,"",0,"",2,[],[],[],12,[17],615,"","","",""
5066,4526,1,1,"grant_micro","","","Adds the Shackled Immortal Portrait Frame to this character.",[],"","Portrait Frame Modification","",[],[],0,"",0,"",2,[],[],[],12,[17],615,"","","",""
5067,4527,1,1,"grant_micro","","","Adds the Vaal Serpent-God Portrait Frame to this character.",[],"","Portrait Frame Modification","",[],[],0,"",0,"",2,[],[],[],12,[17],615,"","","",""
5068,4528,1,1,"grant_micro","","","Adds the Karui Elemancer Portrait Frame to this character.",[],"","Portrait Frame Modification","",[],[],0,"",0,"",2,[],[],[],12,[17],615,"","","",""
5069,4529,1,1,"grant_micro","","","Adds the Sandwraith Assassin Portrait Frame to this character.",[],"","Portrait Frame Modification","",[],[],0,"",0,"",2,[],[],[],12,[17],615,"","","",""
5070,4530,1,1,"grant_micro","","","Adds the Celestial Emperor Rare Finisher Effect to any weapon. It amplifies the deaths of Rare Monsters you kill.",[],"","Finisher Effect","",[],[],0,"",0,"",2,[],[],[],3,"[3,6]",616,"","","",""
5071,4531,1,1,"grant_micro","","","Adds the Blackstar Meteor Rare Finisher Effect to any weapon. It amplifies the deaths of Rare Monsters you kill.",[],"","Finisher Effect","",[],[],0,"",0,"",2,[],[],[],3,"[3,6]",616,"","","",""
5072,4532,1,1,"grant_micro","","","Adds the Necrotic Flames Rare Finisher Effect to any weapon. It amplifies the deaths of Rare Monsters you kill.",[],"","Finisher Effect","",[],[],0,"",0,"",2,[],[],[],3,"[3,6]",616,"","","",""
5073,4533,1,1,"grant_micro","","","Adds the Aesir Lightning Rare Finisher Effect to any weapon. It amplifies the deaths of Rare Monsters you kill.",[],"","Finisher Effect","",[],[],0,"",0,"",2,[],[],[],3,"[3,6]",616,"","","",""
5074,4534,1,1,"grant_micro","","","Adds the Sulphite Shatter Rare Finisher Effect to any weapon. It amplifies the deaths of Rare Monsters you kill.",[],"","Finisher Effect","",[],[],0,"",0,"",2,[],[],[],3,"[3,6]",616,"","","",""
5075,4537,1,1,"modify_portal_variation","","","This character's portals use the Cane Toad King Portal.",[],"","Portal Modification","",[],[],0,"",0,"",2,[],[],[],11,[20],616,"","","",""
5076,4538,1,1,"modify_portal_variation","","","This character's portals use the Albino Toad King Portal Effect.",[],"","Portal Modification","",[],[],0,"",0,"",2,[],[],[],11,[20],616,"","","",""
5077,4539,1,1,"modify_portal_variation","","","This character's portals use the River Toad King Portal Effect.",[],"","Portal Modification","",[],[],0,"",0,"",2,[],[],[],11,[20],616,"","","",""
5078,4540,1,1,"grant_micro","","","Adds the Vaal Serpent-God Cloak to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],615,"","","",""
5079,4535,1,1,"grant_micro","","","Tracks the amount of currency you have picked up off of the ground.",[],"","Ring Skin","",[],[],0,"",0,"",2,[],[],[],28,"[31,32]",616,"","","",""
5080,4536,1,1,"grant_micro","","","Tracks the number of steps your character has taken.",[],"","Ring Skin","",[],[],0,"",0,"",2,[],[],[],28,"[31,32]",616,"","","",""
5081,4541,1,1,"grant_micro","","","Changes the appearance of any equipped helmet with the Night Lotus Helmet. Its visuals get more impressive the more Affliction Challenges you complete, causing your health globe and flasks to be consumed by night lotus vines at the final tier.",[],"","Helmet Skin","",[],[],0,"",0,"","",[],[],[],6,[7],616,"","","",""
5082,4542,1,1,"grant_micro","","","Changes the appearance of any equipped boots with the Night Lotus Boots. Its improves the more Affliction Challenges you complete, the second tier leaving a trail of flowers in your wake.",[],"","Boots Skin","",[],[],0,"",0,"","",[],[],[],9,[12],616,"","","",""
5083,4543,1,1,"grant_micro","","","Changes the appearance of any equipped gloves with the Night Lotus Gloves. Its visuals get more impressive the more Affliction Challenges you complete, with the final tier causing enemies to explode with petals when slain.",[],"","Gloves Skin","",[],[],0,"",0,"","",[],[],[],8,[11],616,"","","",""
5084,4544,1,1,"grant_micro","","","Changes the appearance of any equipped body armour with the Night Lotus Body Armour. Its visuals get more impressive the more Affliction Challenges you complete, with the third tier causing your blood to be replaced with blooming flowers.",[],"","Body Armour Skin","",[],[],0,"",0,"","",[],[],[],4,[9],616,"","","",""
5085,4545,1,1,"modify_portal_variation","","","This character's portals use the Sacred Wisps Portal Effect.",[],"","Portal Modification","",[],[],0,"",0,"","",[],[],[],11,[20],616,"","","",""
5086,4546,1,1,"modify_portal_variation","","","This character's portals use the Cursebringer Portal Effect.",[],"","Portal Modification","",[],[],0,"",0,"","",[],[],[],11,[20],"","","","",""
5087,4547,1,1,"grant_micro","","","Attaches the Headhunter Character Effect to your belt. Skulls of slain rare enemies whirl around you like trophies and become enraged when you are near a rare enemy you are yet to kill.",[],"","Character Effect","",[],[],0,"",0,"",2,[],[],[],16,[15],619,"","","",""
5088,11196,1,1,"grant_micro","","","Adds the Blue ReLinkQuary Back Attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"","",[],[],[],5,[10],"","","","",""
5089,11197,1,1,"grant_micro","","","Adds the Red ReLinkQuary Back Attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"","",[],[],[],5,[10],"","","","",""
5090,4548,1,1,"grant_micro","","","Adds the Bursting Locust Rare Finisher Effect to any weapon. It amplifies the deaths of Rare Monsters you kill.",[],"","Finisher Effect","",[],[],0,"",0,"",2,[],[],[],3,"[3,6]",620,"","","",""
5091,4549,1,1,"grant_micro","","","The Eldritch Horror Apparition possesses your character. Witness a reality where the Struggle didn't exist, allowing the Eldritch Horrors to settle their own conflicts.",[],"","Apparition Effect","",[],[],0,"",0,"",2,[],[],[],15,[14],619,"","","",""
5092,4550,1,1,"grant_micro","","","Your Molten Shell becomes an Encasing Effect.",[],"","Molten Shell Skin","",[],[],0,"",0,"",2,[],[],[],17,[37],620,"","","",""
5093,4551,1,1,"grant_micro","","","",[],"","","",[],[],0,"",0,"","",[],[],[],0,[4],617,"","","",""
5094,4552,1,1,"grant_micro","","","",[],"","","",[],[],0,"",0,"","",[],[],[],25,[24],617,"","","",""
5095,4553,1,1,"grant_micro","","","",[],"","","",[],[],0,"",0,"","",[],[],[],28,"[31,32]",617,"","","",""
5096,4554,1,1,"grant_micro","","","",[],"","","",[],[],0,"",0,"","",[],[],[],24,[25],617,"","","",""
5097,4555,1,1,"grant_micro","","","",[],"","","",[],[],0,"",0,"","",[],[],[],24,[25],617,"","","",""
5098,4556,1,1,"grant_micro","","","",[],"","","",[],[],0,"",0,"","",[],[],[],24,[25],617,"","","",""
5099,4557,1,1,"grant_micro","","","",[],"","","",[],[],0,"",0,"","",[],[],[],24,[25],617,"","","",""
5100,4558,1,1,"grant_micro","","","",[],"","","",[],[],0,"",0,"","",[],[],[],24,[25],617,"","","",""
5101,4559,1,1,"grant_micro","","","",[],"","","",[],[],0,"",0,"","",[],[],[],24,[25],617,"","","",""
5102,4560,1,1,"grant_micro","","","",[],"","","",[],[],0,"",0,"","",[],[],[],24,[25],617,"","","",""
5103,4561,1,1,"grant_micro","","","",[],"","","",[],[],0,"",0,"","",[],[],[],24,[25],617,"","","",""
5104,4562,1,1,"grant_micro","","","",[],"","","",[],[],0,"",0,"","",[],[],[],26,"[26,27,28,29,30]",617,"","","",""
5105,4563,1,1,"grant_micro","","","",[],"","","",[],[],0,"",0,"","",[],[],[],24,[25],617,"","","",""
5106,4564,1,1,"grant_micro","","","",[],"","","",[],[],0,"",0,"","",[],[],[],25,[24],617,"","","",""
5107,4565,1,1,"grant_micro","","","",[],"","","",[],[],0,"",0,"","",[],[],[],26,"[26,27,28,29,30]",617,"","","",""
5108,4566,1,1,"grant_micro","","","",[],"","","",[],[],0,"",0,"","",[],[],[],24,[25],617,"","","",""
5109,4567,1,1,"grant_micro","","","",[],"","","",[],[],0,"",0,"","",[],[],[],28,"[31,32]",617,"","","",""
5110,4568,1,1,"grant_micro","","","",[],"","","",[],[],0,"",0,"","",[],[],[],24,[25],617,"","","",""
5111,4569,1,1,"grant_micro","","","",[],"","","",[],[],0,"",0,"","",[],[],[],24,[25],617,"","","",""
5112,4570,1,1,"grant_micro","","","",[],"","","",[],[],0,"",0,"","",[],[],[],24,[25],617,"","","",""
5113,4571,1,1,"grant_micro","","","",[],"","","",[],[],0,"",0,"","",[],[],[],25,[24],617,"","","",""
5114,4572,1,1,"grant_micro","","","",[],"","","",[],[],0,"",0,"","",[],[],[],28,"[31,32]",617,"","","",""
5115,4573,1,1,"grant_micro","","","",[],"","","",[],[],0,"",0,"","",[],[],[],26,"[26,27,28,29,30]",617,"","","",""
5116,4574,1,1,"grant_micro","","","",[],"","","",[],[],0,"",0,"","",[],[],[],28,"[31,32]",617,"","","",""
5117,4575,1,1,"grant_micro","","","",[],"","","",[],[],0,"",0,"","",[],[],[],24,[25],617,"","","",""
5118,4576,1,1,"grant_micro","","","",[],"","","",[],[],0,"",0,"","",[],[],[],24,[25],617,"","","",""
5119,4577,1,1,"grant_micro","","","",[],"","","",[],[],0,"",0,"","",[],[],[],28,"[31,32]",617,"","","",""
5120,4578,1,1,"grant_micro","","","",[],"","","",[],[],0,"",0,"","",[],[],[],25,[24],617,"","","",""
5121,4579,1,1,"grant_micro","","","",[],"","","",[],[],0,"",0,"","",[],[],[],28,"[31,32]",617,"","","",""
5122,4580,1,1,"grant_micro","","","",[],"","","",[],[],0,"",0,"","",[],[],[],28,"[31,32]",617,"","","",""
5123,4581,1,1,"grant_micro","","","",[],"","","",[],[],0,"",0,"","",[],[],[],24,[25],617,"","","",""
5124,4582,1,1,"grant_micro","","","",[],"","","",[],[],0,"",0,"","",[],[],[],28,"[31,32]",617,"","","",""
5125,4583,1,1,"grant_micro","","","",[],"","","",[],[],0,"",0,"","",[],[],[],24,[25],617,"","","",""
5126,4584,1,1,"grant_micro","","","",[],"","","",[],[],0,"",0,"","",[],[],[],24,[25],617,"","","",""
5127,4585,1,1,"grant_micro","","","",[],"","","",[],[],0,"",0,"","",[],[],[],28,"[31,32]",617,"","","",""
5128,4586,1,1,"grant_micro","","","",[],"","","",[],[],0,"",0,"","",[],[],[],24,[25],617,"","","",""
5129,4587,1,1,"grant_micro","","","",[],"","","",[],[],0,"",0,"","",[],[],[],24,[25],617,"","","",""
