"rownum","EffectBaseType","VisualEffect","VisualIdentity","Stats","ItemClasses","[rid]","bool","[i32]","[i32]","bool","[rid]","bool","[rid]","[rid]","[rid]","[rid]","rid","bool","rid"
2098,2862,"",5838,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","",""
2099,2863,"",5839,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","",""
2100,2865,"",5840,[],[21],[],"",[],[15],"",[],"",[],[],[],[],"","",""
2101,2867,"",5841,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","",""
2102,2868,"",5842,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","",""
2103,2869,"",5843,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","",""
2104,2870,"",5844,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","",""
2105,2872,"",5845,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","",""
2106,2873,"",5846,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","",""
2107,2875,"",5847,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","",""
2108,2876,"",5848,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","",""
2109,2877,"",5849,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","",""
2110,2879,"",5850,[],[25],[],"",[],"[8,21]","",[],"",[],[],[],[],"","",""
2111,2880,"",5851,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","",""
2112,2881,"",5852,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","",""
2113,2882,"",5853,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","",""
2114,2883,"",5854,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","",""
2115,2884,"",5855,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","",""
2116,2885,"",5856,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","",""
2117,2886,"",5857,[],[26],[],"",[],[4],"",[],"",[],[],[],[],"","",""
2118,2887,"",5858,[],[21],[],"",[],[15],"",[],"",[],[],[],[],"","",""
2119,2888,171,"",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]","",[],"",[],[],[],[],"","",""
2120,2889,172,"",[1366],[23],[],"",[76],[13],"",[],"",[],[],[],[],"","",""
2121,2891,"","","[346,9182]",[],"[6241,6366,6242,6243,6244,6365,6245,6364,6246,6247,6248,6249,6253,6363,6316,6318,6320,6396,6582,6317,6319,6321,6501,6500,6513,6515,6536,6532,6631,6632,6633,6634,6642]","","[-42,44]",[37],"",[],"",[],[],[],[],"","",0
2122,2892,"","",[346],[],"[6533,6524]","",[3],[37],"",[],"",[],[],[],[],"","",0
2123,2893,"",5859,[],[25],[],"",[],"[8,21]","",[],"",[],[],[],[],"","",""
2124,2894,"",5860,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","",""
2125,2895,"",5861,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","",""
2126,2896,"",5862,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","",""
2127,2897,"",5863,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","",""
2128,2898,"",5864,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","",""
2129,2899,"",5865,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","",""
2130,2900,"",5866,[],"[9,10,11,7,56,6,8,15]",[],"",[],"[1,4]","",[],"",[],[],[],[],"","",""
2131,2901,"",5867,[],[21],[],"",[],[15],"",[],"",[],[],[],[],"","",""
2132,2902,173,"",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]","",[],"",[],[],[],[],"","",""
2133,2903,174,"",[1366],[23],[],"",[77],[13],"",[],"",[],[],[],[],"","",""
2134,2905,"","","[346,9182]",[],"[6241,6366,6242,6243,6244,6365,6245,6364,6246,6247,6248,6249,6253,6363,6316,6318,6320,6396,6582,6317,6319,6321,6501,6500,6513,6515,6536,6532,6631,6632,6633,6634,6642]","","[-43,45]",[37],"",[],"",[],[],[],[],"","",0
2135,2906,"","","[346,1300,2673,3592]",[],[6402],"","[11,12,13,12]",[37],"",[],"",[],[],[],[],"","",0
2136,2907,"",5868,[],[25],[],"",[],"[8,21]","",[],"",[],[],[],[],"","",""
2137,2908,"",5869,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","",""
2138,2909,"",5870,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","",""
2139,2910,"",5871,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","",""
2140,2911,"",5872,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","",""
2141,2912,"",5873,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","",""
2142,2913,"",5874,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","",""
2143,2914,175,"",[1366],[23],[],"",[78],[13],"",[],"",[],[],[],[],"","",""
2144,2916,"",5875,[],[21],[],"",[],[15],"",[],"",[],[],[],[],"","",""
2145,2917,"","",[346],[],[6204],"",[3],[37],"",[],"",[],[],[],[],"","",0
2146,2918,"",5876,[],[21],[],"",[],[15],"",[],"",[],[],[],[],"","",""
2147,2919,"",5877,[],[21],[],"",[],[15],"",[],"",[],[],[],[],"","",""
2148,2920,"",5878,[],[21],[],"",[],[15],"",[],"",[],[],[],[],"","",""
2149,2921,"",5879,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","",""
2150,2922,"",5880,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","",""
2151,2923,"",5881,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","",""
2152,2924,"",5882,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","",""
2153,2925,"",5883,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","",""
2154,2926,"",5884,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","",""
2155,2927,"",5885,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","",""
2156,2928,"",5886,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","",""
2157,2929,"",5887,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","",""
2158,2930,"",5888,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","",""
2159,2931,"",5889,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","",""
2160,2932,"",5890,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","",""
2161,2933,"",5891,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","",""
2162,2934,"",5892,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","",""
2163,2935,"",5893,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","",""
2164,2936,"",5894,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","",""
2165,2937,"",5895,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","",""
2166,2938,"",5896,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","",""
2167,2939,"",5897,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","",""
2168,2940,"",5898,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","",""
2169,2941,176,"",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]","",[],"",[],[],[],[],"","",""
2170,2942,177,"",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]","",[],"",[],[],[],[],"","",""
2171,2943,178,"",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]","",[],"",[],[],[],[],"","",""
2172,2944,179,"",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]","",[],"",[],[],[],[],"","",""
2173,2945,"","","[346,9182]",[],"[6241,6366,6242,6243,6244,6365,6245,6364,6246,6247,6248,6249,6253,6363,6316,6318,6320,6396,6582,6317,6319,6321,6501,6500,6513,6515,6536,6532,6631,6632,6633,6634,6642]","","[-45,56]",[37],"",[],"",[],[],[],[],"","",0
2174,2946,"","","[346,9182]",[],"[6241,6366,6242,6243,6244,6365,6245,6364,6246,6247,6248,6249,6253,6363,6316,6318,6320,6396,6582,6317,6319,6321,6501,6500,6513,6515,6536,6532,6631,6632,6633,6634,6642]","","[-46,55]",[37],"",[],"",[],[],[],[],"","",0
2175,2947,"","","[346,9182]",[],"[6241,6366,6242,6243,6244,6365,6245,6364,6246,6247,6248,6249,6253,6363,6316,6318,6320,6396,6582,6317,6319,6321,6501,6500,6513,6515,6536,6532,6631,6632,6633,6634,6642]","","[-47,57]",[37],"",[],"",[],[],[],[],"","",0
2176,2948,"","","[346,9182]",[],"[6241,6366,6242,6243,6244,6365,6245,6364,6246,6247,6248,6249,6253,6363,6316,6318,6320,6396,6582,6317,6319,6321,6501,6500,6513,6515,6536,6532,6631,6632,6633,6634,6642]","","[-48,54]",[37],"",[],"",[],[],[],[],"","",0
2177,2949,"","","[346,9182]",[],[6336],"","[13,48]",[37],"",[],"",[],[],[],[],"","",0
2178,2950,"","","[346,9182]",[],[6150],"","[4,47]",[37],"",[],"",[],[],[],[],"","",0
2179,2951,"","","[346,9182]",[],"[6149,6349]","","[2,47]",[37],"",[],"",[],[],[],[],"","",0
2180,2952,"","","[346,2183,9182]",[],[6332],"","[4,4,47]",[37],"",[],"",[],[],[],[],"","",0
2181,2953,"","",[346],[],[6173],"",[3],[37],"",[],"",[],[],[],[],"","",0
2182,2954,"","","[346,9182,1723,12031]",[],[6325],"","[10,49,3,14]",[37],"",[],"",[],[],[],[],"","",0
2183,2955,"","","[346,9182,1723,12031]",[],[6620],"","[1,49,3,14]",[37],"",[],"",[],[],[],[],"","",0
2184,2956,"","",[346],[],"[6418,6420]","",[7],[37],"",[],"",[],[],[],[],"","",0
2185,2957,"","","[346,2673,9182,3592]",[],"[6233,6852]","","[1,4,33,7]",[37],"",[],"",[],[],[],[],"","",0
2186,2958,"","","[346,9182,16065]",[],[6624],"","[1,33,1]",[37],"",[],"",[],[],[],[],"","",0
2187,2959,"",5899,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","",""
2188,2960,"",5900,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","",""
2189,2961,"",5901,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","",""
2190,2962,"",5902,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","",""
2191,2963,"",5903,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","",""
2192,2964,"",5904,[],"[9,11,10,15,17,16,14,57]",[],"",[],"[1,4]","",[],"",[],[],[],[],"","",""
2193,2965,180,"",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]","",[],"",[],[],[],[],"","",""
2194,2966,"",5905,[],[21],[],"",[],[15],"",[],"",[],[],[],[],"","",""
2195,2968,"","",[346],[],[6498],"",[1],[37],"",[],"",[],[],[],[],"","",0
2196,2969,"","",[346],[],[6502],"",[1],[37],"",[],"",[],[],[],[],"","",0
2197,2970,"",5906,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","",""
2198,2971,"",5907,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","",""
2199,2972,"",5908,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","",""
2200,2973,"",5909,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","",""
2201,2974,"",5910,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","",""
2202,2975,"",5911,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","",""
2203,2976,"",5912,[],"[9,10,11,15,20,13,7,56,8,6,12,32]",[],"",[],"[1,4]","",[],"",[],[],[],[],"","",""
2204,2977,181,"",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]","",[],"",[],[],[],[],"","",""
2205,2978,182,"",[1366],[23],[],"",[79],[13],"",[],"",[],[],[],[],"","",""
2206,2980,"","",[346],[],"[6241,6366,6242,6243,6244,6365,6245,6364,6246,6247,6248,6249,6253,6363,6316,6318,6320,6396,6582,6317,6319,6321,6501,6500,6513,6515,6536,6532,6631,6632,6633,6634,6642]","",[-44],[37],"",[],"",[],[],[],[],"","",0
2207,2981,"","","[346,2673]",[],"[6377,6378,6379,6381,6380]","","[19,5]",[37],"",[],"",[],[],[],[],"","",0
2208,2982,"","",[346],[],[6190],"",[7],[37],"",[],"",[],[],[],[],"","",0
2209,2983,"","",[346],[],[6540],"",[2],[37],"",[],"",[],[],[],[],"","",0
2210,2984,"","","[346,9182]",[],[6150],"","[5,51]",[37],"",[],"",[],[],[],[],"","",0
2211,2985,"","",[346],[],[6466],"",[5],[37],"",[],"",[],[],[],[],"","",0
2212,2986,"","",[346],[],[6540],"",[3],[37],"",[],"",[],[],[],[],"","",0
2213,2987,"","",[346],[],[6619],"",[1],[37],"",[],"",[],[],[],[],"","",0
2214,2988,"",5913,[],[25],[],"",[],"[8,21]","",[],"",[],[],[],[],"","",""
2215,2990,"","","[346,1300]",[],[6329],"","[7,6]",[37],"",[],"",[],[],[],[],"","",0
2216,2991,"","",[346],[],"[6500,6501,6642]","",[1],[37],"",[],"",[],[],[],[],"","",0
2217,2992,"","","[346,1300]",[],"[6236,6342]","","[4,2]",[37],"",[],"",[],[],[],[],"","",0
2218,2993,"",5914,[],[21],[],"",[],[15],"",[],"",[],[],[],[],"","",""
2219,2994,"",5915,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","",""
2220,2995,"",5916,[],[25],[],"",[],"[8,21]","",[],"",[],[],[],[],"","",""
2221,2998,"",5917,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","",""
2222,2999,"",5918,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","",""
2223,3000,"",5919,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","",""
2224,3001,"",5920,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","",""
2225,3002,"",5922,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","",""
2226,3003,"",5921,[],"[9,10,12,11,32,14,57,15,16,17,13,7,56,8,6]",[],"",[],"[1,4]",1,[],"",[],[],[],[],"","",""
2227,3005,"","","[346,9182]",[],"[6241,6366,6242,6243,6244,6365,6245,6364,6246,6247,6248,6249,6253,6363,6316,6318,6320,6396,6582,6317,6319,6321,6501,6500,6513,6515,6536,6532,6631,6632,6633,6634,6642]","","[-52,76]",[37],"",[],"",[],[],[],[],"","",0
2228,3007,"",5923,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","",""
2229,3008,"",5924,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","",""
2230,3009,"",5925,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","",""
2231,3010,"",5926,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","",""
2232,3011,"",5927,[],[25],[],"",[],"[8,21]","",[],"",[],[],[],[],"","",""
2233,3012,"",5928,[],"[9,10,12,11,32,14,57,15,16,17,13,7,56,8,6]",[],"",[],"[1,4]",1,[],"",[],[],[],[],"","",""
2234,3014,192,"",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]","",[],"",[],[],[],[],"","",""
2235,3016,"",5929,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","",""
2236,3017,"",5930,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","",""
2237,3018,"",5931,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","",""
2238,3019,"",5932,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","",""
2239,3020,"",5933,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","",""
2240,3022,191,"",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]","",[],"",[],[],[],[],"","",""
2241,3023,"",5934,[],[21],[],"",[],[15],"",[],"",[],[],[],[],"","",""
2242,3025,"",5935,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","",""
2243,3026,"",5936,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","",""
2244,3027,"",5937,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","",""
2245,3028,"",5938,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","",""
2246,3031,"",5943,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","",""
2247,3032,"",5944,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","",""
2248,3033,"",5945,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","",""
2249,3034,"",5946,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","",""
2250,3035,"",5947,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","",""
2251,3036,"",5948,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","",""
2252,3037,193,"",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]",1,[],"",[],[],[],[],"","",""
2253,3040,"",5949,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","",""
2254,3041,"",5950,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","",""
2255,3042,"",5951,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","",""
2256,3043,"",5952,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","",""
2257,3044,"",5953,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","",""
2258,3045,194,"",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]",1,[],"",[],[],[],[],"","",""
2259,3048,"",5954,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","",""
2260,3049,"",5955,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","",""
2261,3050,"",5956,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","",""
2262,3051,"",5957,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","",""
2263,3052,"",5958,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","",""
2264,3053,195,"",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]",1,[],"",[],[],[],[],"","",""
2265,3056,"",5959,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","",""
2266,3057,"",5960,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","",""
2267,3058,"",5961,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","",""
2268,3059,"",5962,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","",""
2269,3060,"",5963,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","",""
2270,3061,"",5964,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","",""
2271,3062,196,"",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]",1,[],"",[],[],[],[],"","",""
2272,3065,"",5965,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","",""
2273,3066,"",5966,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","",""
2274,3067,"",5967,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","",""
2275,3068,"",5968,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","",""
2276,3069,"",5969,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","",""
2277,3070,"",5970,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","",""
2278,3071,"",5971,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","",""
2279,3072,"",5972,[],[21],[],"",[],[15],"",[],"",[],[],[],[],"","",""
2280,3073,197,"",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]",1,[],"",[],[],[],[],"","",""
2281,3079,"",5942,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","",""
2282,3078,"",5941,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","",""
2283,3077,"",5940,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","",""
2284,3076,"",5939,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","",""
2285,3080,"",5973,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","",""
2286,3081,185,"",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]",1,[],"",[],[],[],[],"","",""
2287,3082,"",5974,[],[21],[],"",[],[15],"",[],"",[],[],[],[],"","",""
2288,3083,"",5975,[],[25],[],"",[],"[8,21]","",[],"",[],[],[],[],"","",""
2289,3084,"",5976,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","",""
2290,3085,"",5977,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","",""
2291,3086,"",5978,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","",""
2292,3087,"",5979,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","",""
2293,3088,"",5980,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","",""
2294,3089,"",5981,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","",""
2295,3090,"",5982,[],"[9,11,10,15,16,17,14,57,12,32]",[],"",[],"[1,4]","",[],"",[],[],[],[],"","",""
2296,3091,188,"",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]","",[],"",[],[],[],[],"","",""
2297,3092,"",5983,[],[21],[],"",[],[15],"",[],"",[],[],[],[],"","",""
2298,3094,189,"",[1366],[23],[],"",[81],[13],"",[],"",[],[],[],[],"","",""
2299,3095,"","","[346,9182]",[],"[6241,6366,6242,6243,6244,6365,6245,6364,6246,6247,6248,6249,6253,6363,6316,6318,6320,6396,6582,6317,6319,6321,6501,6500,6513,6515,6536,6532,6631,6632,6633,6634,6642]","","[-51,59]",[37],"",[],"",[],[],[],[],"","",0
2300,3096,"","","[346,12031]",[],[6492],"","[3,13]",[37],"",[],"",[],[],[],[],"","",0
2301,3097,"","",[8793],[],[6475],"",[2],[37],"",[],"",[],[],[],[],"","",0
2302,3098,"",5984,[],[25],[],"",[],"[8,21]","",[],"",[],[],[],[],"","",""
2303,3099,"",5985,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","",""
2304,3100,"",5986,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","",""
2305,3101,"",5987,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","",""
2306,3102,"",5988,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","",""
2307,3103,"",5989,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","",""
2308,3104,"",5990,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","",""
2309,3105,"",5991,[],"[7,56,8,6,9,10,11,12,32,15,13,20]",[],"",[],"[1,4]","",[],"",[],[],[],[],"","",""
2310,3106,186,"",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]","",[],"",[],[],[],[],"","",""
2311,3107,"",5992,[],[21],[],"",[],[15],"",[],"",[],[],[],[],"","",""
2312,3109,187,"",[1366],[23],[],"",[82],[13],"",[],"",[],[],[],[],"","",""
2313,3110,"","","[346,9182]",[],"[6241,6366,6242,6243,6244,6365,6245,6364,6246,6247,6248,6249,6253,6363,6316,6318,6320,6396,6582,6317,6319,6321,6501,6500,6513,6515,6536,6532,6631,6632,6633,6634,6642]","","[-50,60]",[37],"",[],"",[],[],[],[],"","",0
2314,3111,"","",[346],[],[6138],"",[4],[37],"",[],"",[],[],[],[],"","",0
2315,3112,"",5993,[],[25],[],"",[],"[8,21]","",[],"",[],[],[],[],"","",""
2316,3113,"",5994,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","",""
2317,3114,"",5995,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","",""
2318,3115,"",5996,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","",""
2319,3116,"",5997,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","",""
2320,3117,"",5998,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","",""
2321,3118,"",5999,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","",""
2322,3119,"","",[346],[],"[6377,6378,6379,6381,6380]","",[20],[37],"",[],"",[],[],[],[],"","",0
2323,3121,190,"",[1366],[23],[],"",[83],[13],"",[],"",[],[],[],[],"","",""
2324,3122,"",6000,[],"[7,56,6,8,14,57,11,16,12,17,9,10,15,32]",[],"",[],"[1,4]","",[],"",[],[],[],[],"","",""
2325,3123,"","",[346],[],"[6136,6350]","",[7],[37],"",[],"",[],[],[],[],"","",0
2326,3124,"",6001,[],[25],[],"",[],"[8,21]","",[],"",[],[],[],[],"","",""
2327,3125,"",6002,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","",""
2328,3126,"",6003,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","",""
2329,3127,"",6004,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","",""
2330,3128,"",6005,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","",""
2331,3129,"",6006,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","",""
2332,3131,"",6007,[9891],[24],[],"",[166],[10],"",[],"",[],[],[],[],"","",""
2333,3130,"",6008,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","",""
2334,3132,"",6009,[],"[9,10,12,11,15,16,17,32]",[],"",[],"[1,4]","",[],"",[],[],[],[],"","",""
2335,3134,"","",[],[],[],"",[],[20],"",[],"",[],[],[],[],"","",""
2336,3135,"","","[346,12416]",[],[6492],"","[4,-1]",[37],"",[],"",[],[],[],[],"","",0
2337,3136,"","","[346,2673,9182,3592]",[],"[6233,6852]","","[2,16,71,23]",[37],"",[],"",[],[],[],[],"","",0
2338,3137,"",6010,[],[25],[],"",[],"[8,21]","",[],"",[],[],[],[],"","",""
2339,3138,"",6011,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","",""
2340,3139,"",6012,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","",""
2341,3140,"",6013,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","",""
2342,3141,"",6014,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","",""
2343,3142,"",6015,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","",""
2344,3143,"",6016,[],"[7,56,8,6,9,10,11,12,15,16,17,32]",[],"",[],"[1,4]","",[],"",[],[],[],[],"","",""
2345,3145,"",6017,[],[26],[],"",[],[4],"",[],"",[],[],[],[],"","",""
2346,3146,"",6018,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","",""
2347,3147,"",6019,[],[26],[],"",[],[4],"",[],"",[],[],[],[],"","",""
2348,3148,"",6020,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","",""
2349,3150,"",6021,[],[26],[],"",[],[4],"",[],"",[],[],[],[],"","",""
2350,3151,"",6022,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","",""
2351,3152,"","",[346],[],[6614],"",[1],[37],"",[],"",[],[],[],[],"","",0
2352,3153,"",6023,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","",""
2353,3154,"",6024,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","",""
2354,3156,"","","[346,2673,9182]",[],"[6129,6338]","","[22,4,33]",[37],"",[],"",[],[],[],[],"","",0
2355,3157,"","",[1220],[],"[6260,6277,6262,6263,6269,6275,6270,6295,6416,6558,6554,6853]","",[14],[37],"",[],"",[],[],[],[],"","",1
2356,3158,"","","[346,2673,8666]",[],[6489],"","[2,8,2]",[37],"",[],"",[],[],[],[],"","",0
2357,3159,"","",[12109],[],[6608],"",[3],[37],"",[],"",[],[],[],[],"","",0
2358,3160,"","",[346],[],"[6490,6844]","",[1],[37],"",[],"",[],[],[],[],"","",0
2359,3162,"",6025,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","",""
