"rownum","BaseItemTypesKey","Stacks","CurrencyUseType","Action","Directions","FullStack_BaseItemTypesKey","Description","Usage_AchievementItemsKeys","bool","CosmeticTypeName","Possession_AchievementItemsKey","[rid]","[i32]","CurrencyTab_StackSize","XBoxDirections","i32","rid","rid","ModifyMapsAchievements","ModifyContractsAchievements","CombineAchievements","i32","[i32]","ShopTag","IsHardmode","DescriptionHardmode","IsGold"
4540,4042,1,1,"grant_micro","","","Your Lightning Strike becomes a Void Emperor Effect.",[],"","Lightning Strike Skin","",[],[],0,"",0,"","",[],[],[],17,[36],484,"","",""
4541,4043,1,1,"grant_micro","","","Your Reap becomes a Starfall Effect.",[],"","Reap Skin","",[],[],0,"",0,"",2,[],[],[],17,[36],539,"","",""
4542,4044,1,1,"grant_micro","","","Your Rage Vortex becomes a Starfall Effect.",[],"","Rage Vortex Skin","",[],[],0,"",0,"",2,[],[],[],17,[36],539,"","",""
4543,4045,1,1,"grant_micro","","","Your Poisonous Concoction becomes an Alchemist Effect.",[],"","Poisonous Concoction Skin","",[],[],0,"",0,"",2,[],[],[],17,[36],604,"","",""
4544,4046,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Gemling Artificer Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],602,"","",""
4545,4047,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Gemling Artificer Boots.",[],"","Boots Skin","",[],[],0,"",0,"",2,[],[],[],9,[12],602,"","",""
4546,4048,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Gemling Artificer Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",2,[],[],[],8,[11],602,"","",""
4547,4049,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Gemling Artificer Body Armour, which is inlaid with gems matching those socketed in your body armour. Crafting gems with gemcutter's prisms, vaal orbs or regrading lenses plays extra effects for all to see.",[],"","Body Armour Skin","",[],[],0,"",0,"",2,[],[],[],4,[9],602,"","",""
4548,4050,1,1,"grant_micro","","","Adds the Gemling Sage Wings I to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",3,[],[],[],5,[10],602,"","",""
4549,4051,1,1,"grant_micro","","","Adds the Gemling Sage Wings II to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",3,[],[],[],5,[10],602,"","",""
4550,4052,1,1,"grant_micro","","","Adds the Gemling Sage Wings III to any equipped body armour. Its effects and appearance becomes more grand as the highest total gem levels in your equipment increases.",[],"","Body Armour Attachment","",[],[],0,"",0,"",3,[],[],[],5,[10],602,"","",""
4551,4053,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Forgeguard Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],602,"","",""
4552,4054,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Forgeguard Boots.",[],"","Boots Skin","",[],[],0,"",0,"",2,[],[],[],9,[12],602,"","",""
4553,4055,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Forgeguard Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",2,[],[],[],8,[11],602,"","",""
4554,4056,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Forgeguard Body Armour, which comes with a hammer and anvil to assist your crafting projects.",[],"","Body Armour Skin","",[],[],0,"",0,"",2,[],[],[],4,[9],602,"","",""
4555,4060,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Victorious Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"","",[],[],[],6,[7],568,"","",""
4556,4061,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Victorious Boots.",[],"","Boots Skin","",[],[],0,"",0,"","",[],[],[],9,[12],568,"","",""
4557,4062,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Victorious Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"","",[],[],[],8,[11],568,"","",""
4558,4063,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Victorious Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"","",[],[],[],4,[9],568,"","",""
4559,4064,1,1,"grant_micro","","","Adds the Hunter Back Attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"","",[],[],[],5,[10],344,"","",""
4560,4065,1,1,"grant_micro","","","Adds the Shark Fin Back Attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"","",[],[],[],5,[10],379,"","",""
4561,4066,1,1,"grant_micro","","","Changes the appearance of any equipped Wand to the Coven's Polymorphing Wand. It grants you a skill that can target party members in towns or anyone in your hideout to temporarily transform them into a cat.",[],"","Weapon Skin","",[],[],0,"",0,"",2,[],[],[],0,"[1,4]",602,"","",""
4562,4067,1,1,"grant_micro","","","Changes the appearance of any equipped Wand to the Regal Polymorphing Wand. It grants you a skill that can target party members in towns or anyone in your hideout to temporarily transform them into a cat.",[],"","Weapon Skin","",[],[],0,"",0,"",2,[],[],[],0,"[1,4]",602,"","",""
4563,4068,1,1,"grant_micro","","","Changes the appearance of any equipped Wand to the Snowy Polymorphing Wand. It grants you a skill that can target party members in towns or anyone in your hideout to temporarily transform them into a cat.",[],"","Weapon Skin","",[],[],0,"",0,"",2,[],[],[],0,"[1,4]",602,"","",""
4564,4069,1,1,"grant_micro","","","Changes the appearance of any equipped Wand to the Void-charged Polymorphing Wand. It grants you a skill that can target party members in towns or anyone in your hideout to temporarily transform them into a cat.",[],"","Weapon Skin","",[],[],0,"",0,"",2,[],[],[],0,"[1,4]",602,"","",""
4565,4070,1,1,"grant_micro","","","Changes the appearance of any equipped Wand to the Feral Polymorphing Wand. It grants you a skill that can target party members in towns or anyone in your hideout to temporarily transform them into a cat.",[],"","Weapon Skin","",[],[],0,"",0,"",2,[],[],[],0,"[1,4]",602,"","",""
4566,4057,1,1,"grant_micro","","","Your Anger Aura visuals are replaced with a patch of burning ground at your feet.",[],"","Anger Skin","",[],[],0,"",0,"",2,[],[],[],17,[36],602,"","",""
4567,4058,1,1,"grant_micro","","","Your Wrath Aura visuals are replaced with a patch of electrified ground at your feet.",[],"","Wrath Skin","",[],[],0,"",0,"",2,[],[],[],17,[36],602,"","",""
4568,4059,1,1,"grant_micro","","","Your Hatred Aura visuals are replaced with a patch of icy ground at your feet.",[],"","Hatred Skin","",[],[],0,"",0,"",2,[],[],[],17,[36],602,"","",""
4569,4071,1,1,"grant_micro","","","Change the appearance of your equipped ring to the Ritual Summoning Ring. Imbues your minions with a ritual surge when summoned.",[],"","Ring Skin","",[],[],0,"",0,"",2,[],[],[],28,"[31,32]",602,"","",""
4570,4072,1,1,"grant_micro","","","Change the appearance of your equipped ring to the Infernal Summoning Ring. Imbues your minions with an infernal surge when summoned.",[],"","Ring Skin","",[],[],0,"",0,"",2,[],[],[],28,"[31,32]",602,"","",""
4571,4073,1,1,"grant_micro","","","Change the appearance of your equipped ring to the Necrotic Summoning Ring. Imbues your minions with a necrotic surge when summoned.",[],"","Ring Skin","",[],[],0,"",0,"",2,[],[],[],28,"[31,32]",602,"","",""
4572,4074,1,1,"grant_micro","","","Change the appearance of your equipped ring to the Divine Summoning Ring. Imbues your minions with a divine surge when summoned.",[],"","Ring Skin","",[],[],0,"",0,"",2,[],[],[],28,"[31,32]",602,"","",""
4573,4075,1,1,"grant_micro","","","The Reinforced Topaz Resistance Flask causes your Topaz Flask to project a shield wall while active.",[],"","Topaz Flask Skin","",[],[],0,"",0,"",2,[],[],[],26,"[26,27,28,29,30]",602,"","",""
4574,4076,1,1,"grant_micro","","","The Reinforced Sapphire Resistance Flask causes your Sapphire Flask to project a shield wall while active.",[],"","Sapphire Flask Skin","",[],[],0,"",0,"",2,[],[],[],26,"[26,27,28,29,30]",602,"","",""
4575,4077,1,1,"grant_micro","","","The Reinforced Ruby Resistance Flask causes your Ruby Flask to project a shield wall while active.",[],"","Ruby Flask Skin","",[],[],0,"",0,"",2,[],[],[],26,"[26,27,28,29,30]",602,"","",""
4576,4078,1,1,"grant_micro","","","The Reinforced Amethyst Resistance Flask causes your Amethyst Flask to project a shield wall while active.",[],"","Amethyst Flask Skin","",[],[],0,"",0,"",2,[],[],[],26,"[26,27,28,29,30]",602,"","",""
4577,4079,1,1,"grant_micro","","","Attaches the Electroswarm Character Effect to your belt. Floating jellyfish become charged with electricity over time and funnel that electricity into your character whenever you use a lightning skill.",[],"","Belt Attachment","",[],[],0,"",0,"",2,[],[],[],16,[15],602,"","",""
4578,4080,1,1,"grant_micro","","","Attaches the Project Electroswarm Character Effect to your belt. Floating jellyfish become charged with electricity over time and funnel that electricity into your character whenever you use a lightning skill.",[],"","Belt Attachment","",[],[],0,"",0,"",2,[],[],[],16,[15],602,"","",""
4579,4081,1,1,"grant_micro","","","Attaches the Siren Electroswarm Character Effect to your belt. Floating jellyfish become charged with electricity over time and funnel that electricity into your character whenever you use a lightning skill.",[],"","Belt Attachment","",[],[],0,"",0,"",2,[],[],[],16,[15],602,"","",""
4580,4082,1,1,"grant_micro","","","Attaches the Void Emperor Electroswarm Character Effect to your belt. Floating jellyfish become charged with electricity over time and funnel that electricity into your character whenever you use a lightning skill.",[],"","Belt Attachment","",[],[],0,"",0,"",2,[],[],[],16,[15],602,"","",""
4581,4083,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Vulcan Flamestrider Boots. These leave a trail of fire in your wake as you run, blazing hotter and longer the faster you move.",[],"","Boots Skin","",[],[],0,"",0,"",2,[],[],[],9,[12],602,"","",""
4582,4084,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Automaton Flamestrider Boots. These leave a trail of fire in your wake as you run, blazing hotter and longer the faster you move.",[],"","Boots Skin","",[],[],0,"",0,"",2,[],[],[],9,[12],602,"","",""
4583,4085,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Radiant Flamestrider Boots. These leave a trail of fire in your wake as you run, blazing hotter and longer the faster you move.",[],"","Boots Skin","",[],[],0,"",0,"",2,[],[],[],9,[12],602,"","",""
4584,4086,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Verdant Flamestrider Boots. These leave a trail of fire in your wake as you run, blazing hotter and longer the faster you move.",[],"","Boots Skin","",[],[],0,"",0,"",2,[],[],[],9,[12],602,"","",""
4585,4087,1,1,"grant_micro","","","[DNT]",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],"","","",""
4586,4088,1,1,"grant_micro","","","[DNT]",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],"","","",""
4587,4089,1,1,"grant_micro","","","[DNT]",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],"","","",""
4588,4090,1,1,"grant_micro","","","[DNT]",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],"","","",""
4589,4091,1,1,"grant_micro","","","Changes the appearance of your equipped gloves to the Ghostly Flesh Wound Gloves, amputating both your arms. Your ghostly arms glow when you use a skill.",[],"","Gloves Skin","",[],[],0,"",0,"",2,[],[],[],8,[11],602,"","",""
4590,4092,1,1,"grant_micro","","","Changes the appearance of your equipped gloves to the Demonic Flesh Wound Gloves, amputating both your arms. Your ghostly arms glow when you use a skill.",[],"","Gloves Skin","",[],[],0,"",0,"",2,[],[],[],8,[11],602,"","",""
4591,4093,1,1,"grant_micro","","","Changes the appearance of your equipped gloves to the Fading Flesh Wound Gloves, amputating both your arms. Your ghostly arms glow when you use a skill.",[],"","Gloves Skin","",[],[],0,"",0,"",2,[],[],[],8,[11],602,"","",""
4592,4094,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Resilient Flambeau Helmet. It converts the appearance of the corresponding charge type to match your new hairdo.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],602,"","",""
4593,4095,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Frenzied Flambeau Helmet. It converts the appearance of the corresponding charge type to match your new hairdo.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],602,"","",""
4594,4096,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Potent Flambeau Helmet. It converts the appearance of the corresponding charge type to match your new hairdo.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],602,"","",""
4595,4097,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Ferrofluid Body Armour. It deforms and flows around hits you take.",[],"","Body Armour Skin","",[],[],0,"",0,"",2,[],[],[],4,[9],602,"","",""
4596,4098,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Silvered Ferrofluid Body Armour. It deforms and flows around hits you take.",[],"","Body Armour Skin","",[],[],0,"",0,"",2,[],[],[],4,[9],602,"","",""
4597,4099,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Aureate Ferrofluid Body Armour. It deforms and flows around hits you take.",[],"","Body Armour Skin","",[],[],0,"",0,"",2,[],[],[],4,[9],602,"","",""
4598,4100,1,1,"grant_micro","","","Your ring is blessed with a shower of coins, and it thanks players you've traded with through a hearty fist bump.",[],"","Ring Skin","",[],[],0,"",0,"",2,[],[],[],28,"[31,32]",602,"","",""
4599,4101,1,1,"grant_micro","","","The Ethereal Fusing Effect displays the results of your fusing attempts, and invites other players to join in the celebration when you get a 6-link.",[],"","Apparition Effect","",[],[],0,"",0,"",2,[],[],[],15,[14],602,"","",""
4600,4102,1,1,"grant_micro","","","Adds the High Templar Weapon Effect to any equipped weapon. Your weapon smites undead you fight and scours the souls of those you put to rest.",[],"","Weapon Effect","",[],[],0,"",0,"",2,[],[],[],2,"[2,5]",602,"","",""
4601,4103,1,1,"grant_micro","","","Adds the Beehive Weapon Effect to any equipped weapon. Bees erupt from the hive whenever you hit an enemy with the weapon. Critical hits make them send out their best warriors.",[],"","Weapon Effect","",[],[],0,"",0,"",2,[],[],[],2,"[2,5]",602,"","",""
4602,4104,1,1,"grant_micro","","","Activating your Quicksilver Flask causes a host of ghostly rhoas to charge with you.",[],"","Quicksilver Flask Skin","",[],[],0,"",0,"",2,[],[],[],26,"[26,27,28,29,30]",602,"","",""
4603,4105,1,1,"grant_micro","","","Adds the Clockwork Back Attachment to any equipped body armour. It ramps up as you build a kill streak, building pressure and releasing it when your streak ends.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],602,"","",""
4604,4106,1,1,"grant_micro","","","Adds the Gemling Portrait Frame to this character.",[],"","Portrait Frame Modification","",[],[],0,"",0,"",2,[],[],[],12,[17],602,"","",""
4605,4107,1,1,"grant_micro","","","Adds the Gemling Artificer Portrait Frame to this character.",[],"","Portrait Frame Modification","",[],[],0,"",0,"",2,[],[],[],12,[17],602,"","",""
4606,4108,1,1,"grant_micro","","","Adds the Gemling Sage Portrait Frame to this character.",[],"","Portrait Frame Modification","",[],[],0,"",0,"",2,[],[],[],12,[17],602,"","",""
4607,4109,1,1,"grant_micro","","","Adds the Forgekeeper Portrait Frame to this character.",[],"","Portrait Frame Modification","",[],[],0,"",0,"",2,[],[],[],12,[17],602,"","",""
4608,4110,1,1,"grant_micro","","","Adds the Forgeguard Portrait Frame to this character.",[],"","Portrait Frame Modification","",[],[],0,"",0,"",2,[],[],[],12,[17],602,"","",""
4609,4111,1,1,"grant_micro","","","Adds the Forgemaster Portrait Frame to this character.",[],"","Portrait Frame Modification","",[],[],0,"",0,"",2,[],[],[],12,[17],602,"","",""
4610,4112,1,1,"grant_micro","","","The Cocooning Melding of the Flesh envelopes your character in a protective bubble when you take elemental damage.",[],"","Melding of the Flesh Skin","",[],[],0,"",0,"",2,[],[],[],27,[35],559,"","",""
4611,4113,1,1,"grant_micro","","","Impenetrable Olroth's Resolve locks down your ward UI when activated and conjures a ring of Kalguuran shields around your character.",[],"","Olroth's Resolve Skin","",[],[],0,"",0,"",2,[],[],[],26,"[26,27,28,29,30]",559,"","",""
4612,4114,1,1,"grant_micro","","","Stormweaver Nebulis gains power the more cold and lightning damage you deal.",[],"","Nebulis Skin","",[],[],0,"",0,"",2,[],[],[],0,"[1,4]",559,"","",""
4613,4115,1,1,"grant_micro","","","The Demonic Gull replaces summoned lesser shrines with unholy abominations.",[],"","The Gull Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],559,"","",""
