"rownum","Name","ModSellPriceTypesKeys","bool_24"
7419,"BlightEnchantmentSummoningTowerRange",[4],""
7420,"BlightEnchantmentSummoningTowerSpeed",[4],""
7421,"BlightEnchantmentSummoningTowerLife",[4],""
7422,"BlightEnchantmentSummoningTowerSpecial",[4],""
7423,"BlightEnchantmentScoutTowerDamage",[4],""
7424,"BlightEnchantmentScoutTowerRange",[4],""
7425,"BlightEnchantmentScoutTowerSpeed",[4],""
7426,"BlightEnchantmentScoutTowerLife",[4],""
7427,"BlightEnchantmentSentinelTowerDamage",[4],""
7428,"BlightEnchantmentSentinelTowerRange",[4],""
7429,"BlightEnchantmentSentinelTowerSpeed",[4],""
7430,"BlightEnchantmentSentinelTowerLife",[4],""
7431,"BlightEnchantmentFireballTowerDamage",[4],""
7432,"BlightEnchantmentFireballTowerRange",[4],""
7433,"BlightEnchantmentFireballTowerCastSpeed",[4],""
7434,"BlightEnchantmentFireballTowerProjectile",[4],""
7435,"BlightEnchantmentFireballTowerSpecial",[4],""
7436,"BlightEnchantmentFlamethrowerTowerDamage",[4],""
7437,"BlightEnchantmentFlamethrowerTowerRange",[4],""
7438,"BlightEnchantmentFlamethrowerTowerFullDamage",[4],""
7439,"BlightEnchantmentFlamethrowerTowerCastSpeed",[4],""
7440,"BlightEnchantmentMeteorTowerDamage",[4],""
7441,"BlightEnchantmentMeteorTowerRange",[4],""
7442,"BlightEnchantmentMeteorTowerStun",[4],""
7443,"BlightEnchantmentMeteorTowerAdditionalMeteor",[4],""
7444,"BlightEnchantmentFreezeboltTowerBrittleChance",[],""
7445,"BlightEnchantmentGlacialCageTowerAreaOfEffect",[],""
7446,"BlightEnchantmentLightningStormTowerStormsOnEnemies",[],""
7447,"BlightEnchantmentArcTowerSapChance",[],""
7448,"BlightEnchantmentImbuingTowerOnslaught",[],""
7449,"BlightEnchantmentSmotheringTowerFreezeShockIgniteChance",[],""
7450,"BlightEnchantmentTemporalTowerStunImmunity",[],""
7451,"BlightEnchantmentStoneGazeTowerPetrifiedEnemiesTakeIncreasedDamage",[],""
7452,"BlightEnchantmentScoutTowerMinionsInflictMalediction",[],""
7453,"BlightEnchantmentSentinelTowerMinionsHaveLifeLeech",[],""
7454,"BlightEnchantmentFlamethrowerTowerScorchChance",[],""
7455,"BlightEnchantmentMeteorTowerBurningGround",[],""
7456,"BlightEnchantmentTowerDamagePerTowerType",[],""
7457,"BlightEnchantmentScoutTowerExtraMinion",[],""
7458,"BlightFragmentMushrune1",[],""
7459,"BlightFragmentMushrune2",[],""
7460,"BlightFragmentMushrune3",[],""
7461,"BlightFragmentMushrune4",[],""
7462,"BlightFragmentMushrune5",[],""
7463,"BlightFragmentMushrune6",[],""
7464,"BlightFragmentMushrune6New",[],""
7465,"BlightFragmentMushrune6b",[],""
7466,"BlightFragmentMushrune7",[],""
7467,"BlightFragmentMushrune8",[],""
7468,"BlightFragmentMushrune8New",[],""
7469,"BlightFragmentMushrune9",[],""
7470,"BlightFragmentMushrune10",[],""
7471,"BlightFragmentMushrune10New",[],""
7472,"BlightFragmentMushrune11",[],""
7473,"BlightFragmentMushrune12",[],""
7474,"MapMetamorphosisLeague",[],""
7475,"MapAreaLevel",[],""
7476,"ProjectilesSplitCount",[],""
7477,"ProjectileModifiersApplyToSplits",[8],""
7478,"MaximumLifeManaEnergyShield",[5],""
7479,"TransfigurationOfBody",[7],""
7480,"TransfigurationOfMind",[7],""
7481,"TransfigurationOfSoul",[7],""
7482,"MaximumEnergyShieldPerReservedLife",[7],""
7483,"ChaosDamageRemovedFromManaBeforeLife",[7],""
7484,"DrainAllManaLightningDamage",[7],""
7485,"MultipleOfferingsAllowed",[7],""
7486,"OfferingDuration",[5],""
7487,"OfferingEffect",[5],""
7488,"MaximumBlockChanceIfNotBlockedRecently",[7],""
7489,"PhasingIfBlockedRecently",[5],""
7490,"AvoidElementalDamagePhasing",[5],""
7491,"ApplyAilmentsMoreDamage",[7],""
7492,"CriticalStrikesNotAlwaysApplyAilments",[5],""
7493,"PermanentPhantasm",[7],""
7494,"PhantasmGrantsBuff",[7],""
7495,"AtlasCrusaderClericAura",[],""
7496,"BossAilmentReduction",[],""
7497,"ModifyableWhileCorrupted",[],""
7498,"ModifyableWhileCorruptedAndSpecialCorruption",[],""
7499,"MinionsUseFlaskOnSummon",[7],""
7500,"MinionFlaskChargesUsed",[5],""
7501,"MinionFlaskDuration",[5],""
7502,"StrikeSkillMemory",[7],""
7503,"NovaSkillsTargetLocation",[7],""
7504,"AttackAndCastSpeedFortify",[5],""
7505,"AlternateFortify",[7],""
7506,"MetamorphosisItemisedBossRewards",[],""
7507,"MetamorphosisItemisedBossDifficult",[],""
7508,"MapAreaContainsExiles",[],""
7509,"UniqueWatchstoneExiles",[5],""
7510,"UniqueWatchstoneTier",[5],""
7511,"UniqueWatchstoneInfluenceWarlord",[7],""
7512,"UniqueWatchstoneLevelDamage",[5],""
7513,"UniqueWatchstoneLevelLife",[5],""
7514,"UniqueWatchstoneLevelModEffect",[5],""
7515,"UniqueWatchstoneMonsterDamageFinal",[5],""
7516,"UniqueWatchstoneMonsterLifeFinal",[5],""
7517,"UniqueWatchstoneMapModEffect",[5],""
7518,"UniqueWatchstoneMapAdditionalPrefix",[5],""
7519,"UniqueWatchstoneMapAdditionalSuffix",[5],""
7520,"UniqueWatchstoneAdditionalElderMonsters",[5],""
7521,"UniqueWatchstoneAdditionalShaperMonsters",[5],""
7522,"UniqueWatchstoneMapPackSize",[],""
7523,"UniqueWatchstoneUses",[5],""
7524,"SummonDoubleOnCrit",[7],""
7525,"FireExposureOnHit",[7],""
7526,"ColdExposureOnHit",[7],""
7527,"LightningExposureOnHit",[7],""
7528,"CannotInflictFireExposure",[],""
7529,"CannotInflictColdExposure",[],""
7530,"CannotInflictLightningExposure",[],""
7531,"NearbyEnemiesIncreasedFireColdResist",[7],""
7532,"JewelleryQualityLife",[],""
7533,"JewelleryQualityMana",[],""
7534,"JewelleryQualityDefence",[],""
7535,"JewelleryQualityPhysical",[],""
7536,"JewelleryQualityFire",[],""
7537,"JewelleryQualityCold",[],""
7538,"JewelleryQualityLightning",[],""
7539,"JewelleryQualityChaos",[],""
7540,"JewelleryQualityAttack",[],""
7541,"JewelleryQualityCaster",[],""
7542,"JewelleryQualitySpeed",[],""
7543,"JewelleryQualityAttribute",[],""
7544,"MapElderContainsBoss",[],""
7545,"MapConquerorContainsBoss",[],""
7546,"StrikeSkillsAdditionalTarget",[2],""
7547,"TailwindOnCriticalStrike",[2],""
7548,"LoseTailwindOnHit",[],""
7549,"CannotGainElusive",[],""
7550,"ElusiveOnKill",[],""
7551,"ElusiveOnCriticalStrike",[2],""
7552,"ElusiveOnCriticalStrikeMaven",[2],""
7553,"GainAccuracyEqualToStrength",[2],""
7554,"GainAccuracyEqualToStrengthMaven",[2],""
7555,"SingleConflux",[2],""
7556,"IgnitingConfluxMaven",[2],""
7557,"ChillingConfluxMaven",[2],""
7558,"ShockingConfluxMaven",[2],""
7559,"SpellsAdditionalUnleashSeal",[2],""
7560,"SpellsAdditionalUnleashSealMaven",[2],""
7561,"ConsecratedGroundStationary",[2],""
7562,"ConsecratedGroundStationaryRing",[],""
7563,"ConsecratedGroundStationaryMaven",[2],""
7564,"NearbyEnemiesAreBlinded",[2],""
7565,"NearbyEnemiesAreBlindedMaven",[2],""
7566,"NearbyEnemiesHaveMalediction",[2],""
7567,"NearbyEnemiesAreCrushed",[2],""
7568,"RegenerateLifeOver1Second",[2],""
7569,"NoExtraDamageFromBleedMoving",[2],""
7570,"FlaskChargeOnCrit",[2],""
7571,"AttackSpeedHitRecently",[2],""
7572,"IgniteChanceAndDamage",[2],""
7573,"IgniteChanceAndDamageMaven",[2],""
7574,"FreezeChanceAndDuration",[2],""
7575,"FreezeChanceAndDurationMaven",[2],""
7576,"ShockChanceAndEffect",[2],""
7577,"ShockChanceAndEffectMaven",[2],""
7578,"AddedFireBurningEnemies",[2],""
7579,"DamageChilledEnemies",[2],""
7580,"CritChanceShockedEnemies",[2],""
7581,"AddedPhysicalDamageIfCritRecently",[2],""
7582,"AddedFireDamageIfCritRecently",[2],""
7583,"AddedColdDamageIfCritRecently",[2],""
7584,"AddedLightningDamageIfCritRecently",[2],""
7585,"GlobalFireGemLevel",[2],""
7586,"GlobalColdGemLevel",[2],""
7587,"GlobalLightningGemLevel",[2],""
7588,"GlobalPhysicalGemLevel",[2],""
7589,"GlobalChaosGemLevel",[2],""
7590,"GlobalStrengthGemLevel",[2],""
7591,"GlobalDexterityGemLevel",[2],""
7592,"GlobalIntelligenceGemLevel",[2],""
7593,"GlobalVaalGemLevel",[2],""
7594,"GlobalElementalGemLevel",[2],""
7595,"GlobalCurseGemLevel",[2],""
7596,"BurnDamagePrefix",[5],""
7597,"BleedingDamagePrefix",[2],""
7598,"PoisonDamagePrefix",[2],""
7599,"PhysicalDamageOverTimePrefix",[2],""
7600,"ChaosDamageOverTimePrefix",[2],""
7601,"AttackSpeedIfEnemyKilledRecently",[2],""
7602,"CastSpeedIfEnemyKilledRecently",[2],""
7603,"AttackSpeedWithFortify",[2],""
7604,"ImpaleEffect",[2],""
7605,"ArmourPenetration",[2],""
7606,"LocalArmourPenetration",[2],""
7607,"EnchantmentEnsnaringArrowDebuffEffect",[4],""
7608,"EnchantmentEnsnaringArrowAreaOfEffect",[4],""
7609,"EnchantmentBurningArrowDebuffEffect",[4],""
7610,"EnchantmentExplosiveArrowDuration",[4],""
7611,"MapAddsExtraSynthesisMods",[],""
7612,"MapAddsExtraSynthesisSpecialMods",[],""
7613,"MetamorphosisKitava",[],""
7614,"MaximumShockOverride",[7],""
7615,"WeaponShockAsIfDealingMoreDamage",[6],""
7616,"NovaSpellsAreaOfEffect",[7],""
7617,"RingAttackSpeed",[7],""
7618,"MapNoArrowAttachment",[],""
7619,"MapDelirium",[],""
7620,"MapDeliriumCrafted",[],""
7621,"MapDeliriumMemoryLine",[],""
7622,"MapAtlasDelirium",[],""
7623,"MonsterAfflictionFixed",[],""
7624,"MonsterAfflictionPackTeleportDaemon",[],""
7625,"MonsterAfflictionNormalMagicSkillDaemon",[],""
7626,"MonsterAfflictionNormalMagicOnDeath",[],""
7627,"MonsterAfflictionMagicRewardDebuffRecoveryRate",[],""
7628,"MonsterAfflictionMagicRewardDebuffActionSpeed",[],""
7629,"MonsterAfflictionMagicRewardDebuffDamageTaken",[],""
7630,"MonsterAfflictionMagicRewardDebuffFlaskEffect",[],""
7631,"MonsterAfflictionRare",[],""
7632,"MonsterAfflictionUnique",[],""
7633,"MonsterAfflictionExplodeOnDeath",[],""
7634,"MonsterAfflictionDaemonOnDeath",[],""
7635,"ChillingAreasAlsoGrantLightningDamageTaken",[7],""
7636,"ChanceToSapVsEnemiesInChillingAreas",[6],""
7637,"Allow2ActiveBanners",[7],""
7638,"BannerFortifyDuration",[],""
7639,"BannerMaxFortification",[],""
7640,"BannerAdrenalineDuration",[],""
7641,"BannerTauntDuration",[],""
7642,"Add1StageToBannersOnMeleeHitUpTo5PerSecond",[],""
7643,"GrantsSnipeSkill",[7],""
7644,"GrantsSnipeSkillSupport",[],""
7645,"SupportedBowSkillsDealMoreDamage",[6],""
7646,"ChanceToDodgeSpellsWhileChannelling",[6],""
7647,"JewelExpansionPassiveNodes",[],""
7648,"JewelExpansionJewelNodes",[4],""
7649,"JewelExpansionNotableTest",[],""
7650,"UniqueExpansionJewel3JewelSockets",[8],""
7651,"UniqueExpansionJewelEmptyPassive",[6],""
7652,"JewelExpansionKeystoneDiscipleOfKitava",[7],""
7653,"JewelExpansionLoneMessenger",[7],""
7654,"JewelExpansionNaturesPatience",[7],""
7655,"JewelExpansionSecretsOfSuffering",[7],""
7656,"JewelExpansionKineticism",[7],""
7657,"JewelExpansionPitfighter",[7],""
7658,"JewelExpansionVeteransAwareness",[7],""
7659,"JewelExpansionHollowPalmTechnique",[7],""
7660,"LocalIncreasedEffectPathToClassStart",[7],""
7661,"UniqueReplaceSkitterbotAilmentAura",[],""
7662,"AttackLightningDamageMaximumMana",[7],""
7663,"LoseManaOnAttackSkill",[7],""
7664,"MapAtlasMetamorph",[],""
7665,"StrengthPerPointToClassStart",[],""
7666,"DexterityPerPointToClassStart",[],""
7667,"IntelligencePerPointToClassStart",[],""
7668,"LifePerPointToClassStart",[],""
7669,"ManaPerPointToClassStart",[],""
7670,"EnergyShieldPerPointToClassStart",[],""
7671,"ArmourPerPointToClassStart",[],""
7672,"EvasionPerPointToClassStart",[],""
7673,"AccuracyPerPointToClassStart",[],""
7674,"MonsterAfflictionDaemon",[],""
7675,"AfflictionMapDeliriumStacks",[],""
7676,"AfflictionMapReward1",[],""
7677,"AfflictionMapReward2",[],""
7678,"AfflictionMapReward3",[],""
7679,"AfflictionMapReward4",[],""
7680,"AfflictionMapReward5",[],""
7681,"AfflictionMapReward6",[],""
7682,"AfflictionMapReward7",[],""
7683,"AfflictionMapReward8",[],""
7684,"AfflictionMapReward9",[],""
7685,"CannotBeAfflicted",[],""
7686,"CannotGainAfflictedMods",[],""
7687,"InstilledMapDelirium1",[],""
7688,"InstilledMapDelirium2",[],""
7689,"InstilledMapDelirium3",[],""
7690,"InstilledMapDelirium4",[],""
7691,"InstilledMapDelirium5",[],""
7692,"InstilledMapDelirium6",[],""
7693,"InstilledMapDelirium7",[],""
7694,"InstilledMapDelirium8",[],""
7695,"InstilledMapDelirium9",[],""
7696,"InstilledMapDelirium10",[],""
7697,"MapSimulacrumAllDamageIgnites",[],""
7698,"MapSimulacrumAllDamageChills",[],""
7699,"MapSimulacrumAllDamageShocks",[],""
7700,"MapSimulacrumInflictBrittle",[],""
7701,"MapSimulacrumInflictScorch",[],""
7702,"MapSimulacrumInflictSapped",[],""
7703,"MapSimulacrumProjectilesChain",[],""
7704,"MapSimulacrumProjectileAdditional",[],""
7705,"MapSimulacrumAreaOfEffect",[],""
7706,"MapSimulacrumExtraFireAndResistance",[],""
7707,"MapSimulacrumExtraFireAndPenetration",[],""
7708,"MapSimulacrumExtraFireAndAilment",[],""
7709,"MapSimulacrumExtraColdAndResistance",[],""
7710,"MapSimulacrumExtraColdAndPenetration",[],""
7711,"MapSimulacrumExtraColdAndAilment",[],""
7712,"MapSimulacrumExtraLightningAndResistance",[],""
7713,"MapSimulacrumExtraLightningAndPenetration",[],""
7714,"MapSimulacrumExtraLightningAndAilment",[],""
7715,"MapSimulacrumExtraChaosAndResistance",[],""
7716,"MapSimulacrumExtraChaosAndPenetration",[],""
7717,"MapSimulacrumExtraChaosAndPoison",[],""
7718,"MapSimulacrumPhysicalPenetrationAndResistance",[],""
7719,"MapSimulacrumPhysicalPenetrationAndImpale",[],""
7720,"MapSimulacrumImpale",[],""
7721,"MapSimulacrumInflictAilmentsAndAilmentResistance",[],""
7722,"MapSimulacrumInflictAilmentsAndPenetration",[],""
7723,"MapSimulacrumIncreasedSpeed",[],""
7724,"MapSimulacrumAttackSpeedAndMaim",[],""
7725,"MapSimulacrumCastSpeedAndHinder",[],""
7726,"MapSimulacrumMovementSpeedAndUnstoppable",[],""
7727,"MapSimulacrumManaDrain",[],""
7728,"MapSimulacrumFlaskDrain",[],""
7729,"MapSimulacrumChargeDrain",[],""
7730,"MapSimulacrumCurseResistanceAndCurseOnHit",[],""
7731,"MapSimulacrumLife1",[],""
7732,"MapSimulacrumDamage1",[],""
7733,"MapSimulacrumCriticals",[],""
7734,"MapSimulacrumHiddenReducedPackSize",[],""
7735,"MonsterMovementSpeedMinimum",[],""
7736,"EnemiesExplodeOnDeathChaosGloriousMadness",[5],""
7737,"AllDamageCanPoisonGloriousMadness",[5],""
7738,"FortifyEffectSelfGloriousMadness",[5],""
7739,"DoubleDamageChanceGloriousMadness",[5],""
7740,"ElementalConfluxesGloriousMadness",[5],""
7741,"ElementalAilmentImmunityGloriousMadness",[5],""
7742,"GrantEmbraceMadnessSkillDisplay",[6],""
7743,"MapSimulacrumDamageLifeExpAccu",[],""
7744,"MapSimulacrumUberPerWave",[],""
7745,"DeliriumMapBossUnderling",[],""
7746,"LocalAfflictionJewelDisplaySmallNodesGrantNothing",[7],""
7747,"HeistLeague",[],""
7748,"HeistLeagueCrafted",[],""
7749,"HeistLeagueMemoryLine",[],""
7750,"MapAreaContainsHeistCaches",[],""
7751,"MapAtlasHeist",[],""
7752,"HarvestLeague",[],""
7753,"HarvestLeagueCrafted",[],""
7754,"HarvestLeagueMemoryLine",[],""
7755,"MapAtlasHarvest",[],""
7756,"AttackSpeedAfterSavageHitTaken",[],""
7757,"FrenzyChargeOnCritCloseRange",[7],""
7758,"BleedDotMultiplierPerFrenzyCharge",[5],""
7759,"FasterBleedPerFrenzyCharge",[5],""
7760,"CriticalBleedDotMultiplier",[],""
7761,"BleedDotMultiplier",[],""
7762,"LocalWitherOnHitChance",[5],""
7763,"WitherOnHitChance",[5],""
7764,"CannotPenetrateResistances",[5],""
7765,"WitherGrantsElementalDamageTaken",[7],""
7766,"ActivateHeraldOfThunderOnShock",[7],""
7767,"TakeDamageWhenHeraldOfThunderHits",[5],""
7768,"HeraldOfThunderBoltFrequency",[5],""
7769,"RagingSpiritSplashDamage",[5],""
7770,"FragileRegrowth",[7],""
7771,"FragileRegrowthLifeRegenerationReverse",[7],""
7772,"MaximumESLeechAmount",[5],""
7773,"ESLeechFromAttacksNotRemovedOnFullES",[],""
7774,"EnemiesKilledApplyImpaleDamage",[7],""
7775,"ArmourAppliesToLightningDamage",[7],""
7776,"LightningResistNoReduction",[5],""
7777,"DealNoNonLightningDamage",[5],""
7778,"NearbyEnemyLightningResistanceEqual",[7],""
7779,"SupportedByIntensify",[5],""
7780,"SupportedByIntensifyLevel10Boolean",[5],""
7781,"TriggerGoreShockwaveOnMeleeHitWith150Strength",[5],""
7782,"ProjectileDamageBloodStance",[5],""
7783,"LifeRegenerationBloodStance",[5],""
7784,"AreaOfEffectSandStance",[5],""
7785,"EvasionRatingSandStance",[5],""
7786,"MaxRagePerEquippedSword",[7],""
7787,"BleedDotMultiplierPerRagePerEquippedAxe",[7],""
7788,"LifeManaESLeechRate",[6],""
7789,"RandomSupport1",[7],""
7790,"GrantsDash",[6],""
7791,"DisableTravelSkillsExceptDash",[6],""
7792,"ArrowsIfHaventUsedDashRecently",[6],""
7793,"AttackSpeedIfHaventUsedDashRecently",[5],""
7794,"MovementSpeedIfUsedDashRecently",[5],""
7795,"EvasionRatingIfUsedDashRecently",[5],""
7796,"RandomSupport2",[7],""
7797,"MinionLifeConvertedToEnergyShield",[7],""
7798,"MinionChaosDamageDoesNotBypassES",[7],""
7799,"MinionHitsIgnoreResistanceWithES",[7],""
7800,"MinionEnergyShieldRechargeDelay",[5],""
7801,"DamageBypassEnergyShieldBlock",[7],""
7802,"CannotBlockWithNoEnergyShield",[5],""
7803,"BlindReflectedToSelf",[7],""
7804,"BlindDoesNotAffectLightRadius",[5],""
7805,"NotablesGrantManaCostAndSpellDamage",[7],""
7806,"UnleashSealGainFrequency",[7],""
7807,"UnholyMightOnZeroEnergyShield",[5],""
7808,"ProfaneGroundInsteadOfConsecratedGround",[7],""
7809,"StalkingPustuleOnKill",[5],""
7810,"BlindDoesNotAffectHitChance",[7],""
7811,"MaledictionOnBlindWhileBlinded",[5],""
7812,"GrantsBrandDetonate",[7],""
7813,"BrandDuration",[5],""
7814,"SummonAdditionalBrand",[5],""
7815,"AttackSpeedChangedStance",[5],""
7816,"WarcryInfiniteEnemyPower",[7],""
7817,"WarcryGrantsArcaneSurge",[7],""
7818,"WarcryTauntChaosExplosion",[7],""
7819,"WarcryAreaOfEffect",[5],""
7820,"WarcryAreaOfEffectMaven",[5],""
7821,"WarcrySpeed",[5],""
7822,"WarcryTauntedEnemiesTakeIncreasedDamage",[5],""
7823,"ExertedAttackDamage",[5],""
7824,"DoubleDamageStunnedRecently",[5],""
7825,"Curse25PercentHinderEnemy",[5],""
7826,"Curse50PercentCurseEffect",[5],""
7827,"Curse75PercentEnemyDamageTaken",[5],""
7828,"SpellsAlwaysCritFinalRepeat",[5],""
7829,"SpellsNeverCritExceptFinalRepeat",[5],""
7830,"SpellsCriticalMultiplierFinalRepeat",[5],""
7831,"MaximumRage",[7],""
7832,"PhysicalDamagePerRage",[5],""
7833,"EnemiesCrushedWithRage",[5],""
7834,"MapMetamorphLeagueCrafted",[],""
7835,"MapMetamorphLeagueMemoryLine",[],""
7836,"MapAreaContainsMetamorphs",[],""
7837,"FlaskDurationConsumedPerUse",[],""
7838,"RemoveCorruptionUntilNextModification",[],""
7839,"MapDoesntConsumeSextantCharge",[],""
7840,"MapDoesntConsumeSextantChargeChance",[],""
7841,"MapGainsRandomZanaMod",[],""
7842,"MapBossSurroundedByTormentedSpirits",[],""
7843,"QualityAffectsLifeAndManaInstead",[],""
7844,"MapHarbingerPortalAdditionalFragments",[],""
7845,"LabyrinthChestsOverride",[],""
7846,"LabyrinthOwnerExtraEnchants",[],""
7847,"StrongboxDropAdditionalSpecialHarvestItems",[],""
7848,"MapHarbingerBehaviourVariationOverride",[],""
7849,"LabyrinthEnchantModLevelRangeUp",[],""
7850,"ReducedShockEffectOnSelf",[5],""
7851,"ReducedIgniteEffectOnSelf",[5],""
7852,"ReducedShockEffectOnSelfMaven",[5],""
7853,"ReducedElementalAilmentEffectOnSelf",[5],""
7854,"MonsterStunRepeatImmunity",[],""
7855,"JewelImplicitLifeRegeneration",[],""
7856,"JewelImplicitEnergyShieldRechargeRate",[],""
7857,"JewelImplicitTotemPlacementSpeed",[],""
7858,"JewelImplicitDamageTakenGainedAsMana",[],""
7859,"JewelImplicitLifeLeechRate",[],""
7860,"JewelImplicitManaLeechRate",[],""
7861,"JewelImplicitAuraAreaOfEffect",[],""
7862,"JewelImplicitMinionLife",[],""
7863,"JewelImplicitMovementSpeed",[],""
7864,"JewelImplicitLightRadius",[],""
7865,"JewelImplicitFlaskDuration",[],""
7866,"JewelImplicitReducedChillEffect",[],""
7867,"JewelImplicitReducedFreezeDuration",[],""
7868,"JewelImplicitReducedShockEffect",[],""
7869,"JewelImplicitReducedIgniteDuration",[],""
7870,"JewelImplicitChanceToAvoidStun",[],""
7871,"JewelImplicitChanceToAvoidChill",[],""
7872,"JewelImplicitChanceToAvoidFreeze",[],""
7873,"JewelImplicitChanceToAvoidShock",[],""
7874,"JewelImplicitChanceToAvoidIgnite",[],""
7875,"JewelImplicitChanceToAvoidPoison",[],""
7876,"JewelImplicitReducedElementalReflect",[],""
7877,"JewelImplicitReducedPhysicalReflect",[],""
7878,"JewelImplicitFrenzyChargeDuration",[],""
7879,"JewelImplicitPowerChargeDuration",[],""
7880,"JewelImplicitEnduranceChargeDuration",[],""
7881,"VolleyFirstPointPierce",[5],""
7882,"VolleySecondPointFork",[5],""
7883,"VolleyThirdPointReturn",[5],""
7884,"VolleyFourthPointChain",[5],""
7885,"HarvestFlaskEnchantmentDurationLoweredOnUse",[],""
7886,"HarvestFlaskEnchantmentEffectLoweredOnUse",[],""
7887,"HarvestFlaskEnchantmentMaximumChargesLoweredOnUse",[],""
7888,"HarvestFlaskEnchantmentChargesUsedLoweredOnUse",[],""
7889,"LabyrinthExtraPackSize",[],""
7890,"HarvestAlternateWeaponQualityLocalCriticalStrikeChance",[],""
7891,"HarvestAlternateWeaponQualityAccuracyRatingIncrease",[],""
7892,"HarvestAlternateWeaponQualityLocalIncreasedAttackSpeed",[],""
7893,"HarvestAlternateWeaponQualityLocalMeleeWeaponRange",[],""
7894,"HarvestAlternateWeaponQualityElementalDamagePercent",[],""
7895,"HarvestAlternateWeaponQualityAreaOfEffect",[],""
7896,"EnchantmentArcaneSurge",[4],""
7897,"EnchantmentFortify",[4],""
7898,"EnchantmentRage",[4],""
7899,"EnchantmentPhasing",[4],""
7900,"EnchantmentElusive",[4],""
7901,"EnchantmentConsecratedGround",[4],""
7902,"EnchantmentOnslaught",[4],""
7903,"EnchantmentHinder",[4],""
7904,"EnchantmentExposure",[4],""
7905,"EnchantmentMaim",[4],""
7906,"EnchantmentTaunt",[4],""
7907,"EnchantmentWither",[4],""
7908,"EnchantmentBlind",[4],""
7909,"EnchantmentIntimidate",[4],""
7910,"EnchantmentUnnerve",[4],""
7911,"AfflictionAddExtraContentWeighting",[],""
7912,"LabyrinthCommonScaling",[],""
