"rownum","Id","IsSupport","AllowedActiveSkillTypes","BaseEffectiveness","IncrementalEffectiveness","SupportGemLetter","i32","AddedActiveSkillTypes","ExcludedActiveSkillTypes","SupportsGemsOnly","i32","[i32]","bool","i32","CastTime","ActiveSkill","bool","bool","[i32]","rid","MultiPartAchievement","bool","SupportWeaponRestrictions","GrantedEffect","i32","i32","i32","bool"
3865,"MMSHeistThugTNTThrowTrapper","",[],2,0.04,"",4,[],[],"",0,[],"",2,1200,387,"","",[],40,"","",[],"",146,0,0,""
3866,"MMSHeistThugTNTThrowTrapperSpectre","",[],1,0.04,"",4,[],[],"",0,[],"",2,1200,387,"","",[],40,"","",[],"",146,0,0,""
3867,"MMSHeistThugVolatileThrow","",[],0,0,"",4,[],[],"",0,[],"",2,1870,387,"","",[],27,"","",[],"",148,0,0,""
3868,"ThaumaturgyMoltenMortar","",[],3.5,0.045,"",4,[],[],"",0,[],"",2,1000,387,"","",[],"","","",[],"",139,0,0,""
3869,"MMSHeistEngineerBridgeMortar","",[],1,0,"",4,[],[],"",0,[],"",2,2000,387,"","",[],20,"","",[],"",145,0,0,""
3870,"MMSHeistThugOilVase","",[],1.5,0.04,"",4,[],[],"",0,[],"",2,1500,387,"","",[],24,"","",[],"",147,0,0,""
3871,"MMSHeistTrapperEliteTNTThrow","",[],2,0.04,"",4,[],[],"",0,[],"",2,1200,387,"","",[],40,"","",[],"",149,0,0,""
3872,"MMSHeistIslaMortar","",[],2,0.07,"",4,[],[],"",0,[],"",2,2000,387,"","",[],20,"","",[],"",152,0,0,""
3873,"MMAHeistThugTrapperLightningGridMine","",[],1,0,"",4,[],[],"",0,[],"",2,1000,388,"","",[],"","","",[],"",151,0,0,""
3874,"MMAHeistThugTrapperEnsnaringTotemMortar","",[],1,0,"",4,[],[],"",0,[],"",2,1995,388,"","",[],26,"","",[],"",153,0,0,""
3875,"MMSHeistRobotClockworkGolemMortar","",[],3.5,0.045,"",4,[],[],"",0,[],"",2,1000,387,"","",[],29,"","",[],"",156,0,0,""
3876,"MMSHeistRobotClockworkGolemMortarSpectre","",[],2,0.045,"",4,[],[],"",0,[],"",2,1000,387,"","",[],29,"","",[],"",156,0,0,""
3877,"MMAHeistFriedrichGroundProjectiles","",[],1,0,"",4,[],[],"",0,[],"",2,2000,388,"","",[],20,"","",[],"",164,0,0,""
3878,"MMAHeistFriedrichGroundProjectiles2","",[],1,0,"",4,[],[],"",0,[],"",2,2000,388,"","",[],20,"","",[],"",165,0,0,""
3879,"MMAHeistFriedrichGroundProjectiles3","",[],1,0,"",4,[],[],"",0,[],"",2,2000,388,"","",[],20,"","",[],"",166,0,0,""
3880,"MMSIceSaplingOrbMortar","",[],5,0.04,"",4,[],[],"",0,[],"",2,1000,387,"","",[],"","","",[],"",168,0,0,""
3881,"MMSSwampBehemothProjectile","",[],1.9,0.03,"",4,[],[],"",0,[],"",2,1183,387,"","",[],21,"","",[],"",169,0,0,""
3882,"MMSIceSaplingOrbMortarBlood","",[],2,0.04,"",4,[],[],"",0,[],"",2,1000,387,"","",[],"","","",[],"",170,0,0,""
3883,"MMSRitualMiniMeteor","",[],1.5,0.038,"",4,[],[],"",0,[],"",2,1000,387,"","",[],"","","",[],"",172,0,0,""
3884,"MMSIceSaplingOrbMortarReturn","",[],5,0.04,"",4,[],[],"",0,[],"",2,1000,387,"","",[],"","","",[],"",168,0,0,""
3885,"MMSIceSaplingOrbMortarBloodReturn","",[],2,0.04,"",4,[],[],"",0,[],"",2,1000,387,"","",[],"","","",[],"",170,0,0,""
3886,"MMSStandaloneBreachPhysBossBones","",[],1,0,"",4,[],[],"",0,[],"",2,1066,387,"","",[],20,"","",[],"",174,0,0,""
3887,"MMSTrialMasterBossFireMortar","",[],2.5,0.043,"",4,[],[],"",0,[],"",2,1000,387,"","",[],"","","",[],"",177,0,0,""
3888,"MMSTrialMasterBossColdMortar","",[],2.5,0.043,"",4,[],[],"",0,[],"",2,1000,387,"","",[],"","","",[],"",178,0,0,""
3889,"MMSTrialMasterBossLightningMortar","",[],2.5,0.043,"",4,[],[],"",0,[],"",2,1000,387,"","",[],"","","",[],"",179,0,0,""
3890,"MMSTrialMasterBossSpikeMortar","",[],0.7,0.04,"",4,[],[],"",0,[],"",2,1000,387,"","",[],"","","",[],"",180,0,0,""
3891,"MMSExpeditionTujenGrenade","",[],1,0.04,"",4,[],[],"",0,[],"",2,2000,387,"","",[],40,"","",[],"",188,0,0,""
3892,"MMSHellscapeFleshPustule","",[],2,0.032,"",4,[],[],"",0,[],"",2,1000,387,"","",[],"","","",[],"",189,0,0,""
3893,"MMSHellscapeDemonBossBloodVomitSmall","",[],1.18,0.032,"",4,[],[],"",0,[],"",2,1500,387,"","",[],20,"","",[],"",190,0,0,""
3894,"MMSHellscapeDemonBossBloodVomitMedium","",[],2.39,0.032,"",4,[],[],"",0,[],"",2,1500,387,"","",[],20,"","",[],"",191,0,0,""
3895,"MMSHellscapeDemonBossBloodVomitLarge","",[],2.5,0.032,"",4,[],[],"",0,[],"",2,1500,387,"","",[],20,"","",[],"",192,0,0,""
3896,"MMSHellscapeDemonBossCremation","",[],3,0.032,"",4,[],[],"",0,[],"",2,1500,387,"","",[],20,"","",[],"",196,0,0,""
3897,"MMSHellscapeDemonEliteTripleMortar","",[],3.2,0.032,"",4,[],[],"",0,[],"",2,1500,387,"","",[],20,"","",[],"",193,0,0,""
3898,"MMSHellscapeDemonEliteVomitMortar","",[],1.875,0.032,"",4,[],[],"",0,[],"",2,2700,387,"","",[],22,"","",[],"",194,0,0,""
3899,"MMSAtlasInvadersCleansingFodder1","",[],3.5,0.044,"",4,[],[],"",0,[],"",2,1066,387,"","",[],20,"","",[],"",197,0,0,""
3900,"MMSCleansingBossBugBarrage","",[],2.33,0.035,"",4,[],[],"",0,[],"",2,1000,387,"","",[],"",173,"",[],"",198,0,0,""
3901,"MMSDoomBossVomitComet","",[],2.5,0.04,"",4,[],[],"",0,[],"",2,1000,387,"","",[],"","","",[],"",199,0,0,""
3902,"MMSArchnemesisBombardier","",[],1.68,0.0592,"",4,[],[],"",0,[],"",2,1000,387,"","",[],"","","",[],"",200,0,0,""
3903,"MMSqwe_MMAqwe_NEW_ENTRIES_GO_ABOVE_ME","",[],1,0,"",4,[],[],"",0,[],"",2,1000,387,"","",[],"","","",[],"",0,0,0,""
3904,"EarthquakeSpellTest","",[],1,0,"",4,[],[],"",0,[],"",2,1000,389,"","",[],"","","",[],"",0,0,0,""
3905,"ClusterBurst","",[],1,0,"",3,[],[],"",1407813900,[],"",2,1000,390,"","",[],"","","",[],"",0,0,0,""
3906,"MonsterClusterBurstEyeball","",[],1,0,"",3,[],[],"",0,[],"",2,1000,390,"","",[],"","","",[],"",0,0,0,""
3907,"WbClusterBurst","",[],1,0,"",3,[],[],"",0,[],"",2,1000,390,"","",[],"","","",[],"",0,0,0,""
3908,"ExileClusterBurst","",[],1,0,"",3,[],[],"",0,[],"",2,1000,390,"","",[],"","","",[],"",0,0,0,""
3909,"AnimatedWandClusterBurst","",[],1,0,"",3,[],[],"",0,[],"",2,1000,390,"","",[],"","","",[],"",0,0,0,""
3910,"MetamorphosisClusterBurst","",[],1,0,"",3,[],[],"",0,[],"",2,1000,390,"","",[],"","","",[],"",0,0,0,""
3911,"MonsterClusterBurst","",[],1,0,"",3,[],[],"",0,[],"",2,1000,390,"","",[],"","","",[],"",0,0,0,""
3912,"Haunt","",[],1,0,"",4,[],[],"",0,[],"",2,1000,391,"","",[],"","","",[],"",0,0,0,""
3913,"BloodlineDaemonNova","",[],1,0,"",4,[],[],"",0,[],"",2,1000,392,"","",[],"","","",[],"",0,0,0,""
3914,"DaressoCloneCharge","",[],1,0,"",2,[],[],"",0,[],"",2,2000,393,"","",[],"","","",[],"",0,0,0,""
3915,"DaressoSummonClones","",[],1,0,"",4,[],[],"",0,[],"",2,2000,394,"","",[],"","","",[],"",0,0,0,""
3916,"BlinkArrow","",[],1,0,"",2,[],[],"",1829251977,[],"",2,1000,396,"","",[],"","","",[],"",0,0,0,""
3917,"BlinkArrowRoyale","",[],1,0,"",2,[],[],"",1314543423,[],"",2,1000,396,"","",[],"","","",[],"",0,0,0,""
3918,"MirrorArrow","",[],1,0,"",2,[],[],"",1141744102,[],"",2,1000,398,"","",[],"","","",[],"",0,0,0,""
3919,"SkeletonBossBlinkArrow","",[],1,0,"",2,[],[],"",0,[],"",2,1000,397,"","",[],"","","",[],"",0,0,0,""
3920,"SkeletonBossMirrorArrow","",[],1,0,"",2,[],[],"",0,[],"",2,1000,399,"","",[],"","","",[],"",0,0,0,""
3921,"SkeletonMapBossBlinkArrow","",[],1,0,"",2,[],[],"",0,[],"",2,1000,397,"","",[],"","","",[],"",1,0,0,""
3922,"SkeletonMapBossBlinkArrow2","",[],1,0,"",2,[],[],"",0,[],"",2,1000,397,"","",[],"","","",[],"",0,0,0,""
3923,"SkeletonMapBossMirrorArrow","",[],1,0,"",2,[],[],"",0,[],"",2,1000,399,"","",[],"","","",[],"",1,0,0,""
3924,"SkeletonMapBossMirrorArrow2","",[],1,0,"",2,[],[],"",0,[],"",2,1000,399,"","",[],"","","",[],"",0,0,0,""
3925,"WbBlinkArrow","",[],1,0,"",2,[],[],"",0,[],"",2,1000,397,"","",[],"","","",[],"",0,0,0,""
3926,"WbBlinkArrow2","",[],1,0,"",2,[],[],"",0,[],"",2,1000,397,"","",[],"","","",[],"",0,0,0,""
3927,"WbBlinkArrow3","",[],1,0,"",2,[],[],"",0,[],"",2,1000,397,"","",[],"","","",[],"",0,0,0,""
3928,"ExileRangerBlinkArrow","",[],1,0,"",2,[],[],"",0,[],"",2,1000,397,"","",[],"","","",[],"",0,0,0,""
3929,"ExileDuelistBlinkArrow","",[],1,0,"",2,[],[],"",0,[],"",2,1000,397,"","",[],"","","",[],"",0,0,0,""
3930,"WbMirrorArrow","",[],1,0,"",2,[],[],"",0,[],"",2,1000,399,"","",[],"","","",[],"",0,0,0,""
3931,"WbMirrorArrowTrapLeader","",[],1,0,"",2,[],[],"",0,[],"",2,1000,399,"","",[],"","","",[],"",0,0,0,""
3932,"WbMirrorArrowElite","",[],1,0,"",2,[],[],"",0,[],"",2,1000,399,"","",[],"","","",[],"",0,0,0,""
3933,"KallFoxflyBlinkArrowBlackwood","",[],1,0,"",2,[],[],"",0,[],"",2,1000,397,"","",[],"","","",[],"",0,0,0,""
3934,"KallFoxflyBlinkArrowInvasion","",[],1,0,"",2,[],[],"",0,[],"",2,1000,397,"","",[],"","","",[],"",0,0,0,""
3935,"ProphecyBossBeastMirrorArrow1","",[],1,0,"",2,[],[],"",0,[],"",2,1000,399,"","",[],"","","",[],"",0,0,0,""
3936,"ProphecyBossBeastMirrorArrow1Map","",[],1,0,"",2,[],[],"",0,[],"",2,1000,399,"","",[],"","","",[],"",0,0,0,""
3937,"ProphecyBossBeastMirrorArrow2","",[],1,0,"",2,[],[],"",0,[],"",2,1000,399,"","",[],"","","",[],"",0,0,0,""
3938,"ProphecyBossBeastMirrorArrow2Map","",[],1,0,"",2,[],[],"",0,[],"",2,1000,399,"","",[],"","","",[],"",0,0,0,""
3939,"ProphecyBossBeastMirrorArrow3","",[],1,0,"",2,[],[],"",0,[],"",2,1000,399,"","",[],"","","",[],"",0,0,0,""
3940,"ProphecyBossBeastMirrorArrow3Map","",[],1,0,"",2,[],[],"",0,[],"",2,1000,399,"","",[],"","","",[],"",0,0,0,""
3941,"BrutusUniqueMapCloneStrike","",[],1,0,"",4,[],[],"",0,[],"",2,1000,19,"","",[],"","","",[],"",0,0,0,""
3942,"HillockUniqueMapCloneStrike","",[],1,0,"",4,[],[],"",0,[],"",2,1000,19,"","",[],"","","",[],"",0,0,0,""
3943,"DaressoEnrage","",[],1,0,"",4,[],[],"",0,[],"",2,4770,400,"","",[],"","","",[],"",0,0,0,""
3944,"SummonWaterElementals","",[],1,0,"",4,[],[],"",0,[],"",2,1000,353,"","",[],"","","",[],"",0,0,0,""
3945,"SummonInvisibleVortex","",[],1,0,"",4,[],[],"",0,[],"",2,1000,353,"","",[],"","","",[],"",0,0,0,""
3946,"BloodlinesYellowBloodSummonElementals","",[],1,0,"",4,[],[],"",0,[],"",2,1000,352,"","",[],"","","",[],"",0,0,0,""
3947,"SummonInvisibleChaosstorm","",[],1,0,"",4,[],[],"",0,[],"",2,1000,352,"","",[],"","","",[],"",0,0,0,""
3948,"TormentCharlatanSummonBloodElemental","",[],1,0,"",4,[],[],"",0,[],"",2,1000,352,"","",[],"","","",[],"",0,0,0,""
3949,"TormentCorrupterSummonConstructs","",[],1,0,"",4,[],[],"",0,[],"",2,1000,352,"","",[],"","","",[],"",0,0,0,""
3950,"TormentSummonMartyrs","",[],1,0,"",4,[],[],"",0,[],"",2,1000,352,"","",[],"","","",[],"",0,0,0,""
3951,"TormentSummonCannibals","",[],1,0,"",4,[],[],"",0,[],"",2,1000,352,"","",[],"","","",[],"",0,0,0,""
3952,"TormentEmbezzlerSummonStatue","",[],1,0,"",4,[],[],"",0,[],"",2,1000,352,"","",[],"","","",[],"",0,0,0,""
3953,"TormentEmbezzlerSummonManyStatues","",[],1,0,"",4,[],[],"",0,[],"",2,1000,352,"","",[],"","","",[],"",0,0,0,""
3954,"BestiarySandLeaperSummonClone","",[],1,0,"",4,[],[],"",0,[],"",2,1000,352,"","",[],"","","",[],"",0,0,0,""
3955,"BestiaryKiwethSummonRavens","",[],1,0,"",4,[],[],"",0,[],"",2,1333,586,"","",[],"","","",[],"",0,1,0,""
3956,"MonsterTeleportFire","",[],1.25,0,"",4,[],[],"",0,[],"",2,1000,401,"","",[],"","","",[],"",0,0,0,""
3957,"PuiTotemTeleportLightning","",[],2,0.055,"",4,[],[],"",0,[],"",2,1000,454,"","",[],"","","",[],"",0,0,0,""
3958,"ColdThorns","",[],0.9091,0,"",4,[],[],"",0,[],"",2,1000,402,"","",[],"","","",[],"",0,0,0,""
3959,"IceElementalMapBossColdThorns","",[],1.0091,0.038,"",4,[],[],"",0,[],"",2,1000,402,"","",[],"","","",[],"",0,0,0,""
3960,"WbColdThorns","",[],1.0091,0.034,"",4,[],[],"",0,[],"",2,1000,402,"","",[],"","","",[],"",0,0,0,""
3961,"WbColdThornsShort","",[],1.0091,0.034,"",4,[],[],"",0,[],"",2,1000,402,"","",[],"","","",[],"",0,0,0,""
3962,"ProphecyColdThorns","",[],1.0091,0.034,"",4,[],[],"",0,[],"",2,1000,402,"","",[],"","","",[],"",0,0,0,""
3963,"FirePulseBeam","",[],1.1111,0,"",4,[],[],"",0,[],"",2,1000,403,"","",[],"","","",[],"",0,0,0,""
3964,"BloodlinesFlaringPulseblood","",[],2.2222,0.055,"",4,[],[],"",0,[],"",2,1000,403,"","",[],"","","",[],"",0,0,0,""
3965,"BloodlinesRimePulseblood","",[],1.8182,0.055,"",4,[],[],"",0,[],"",2,1000,403,"","",[],"","","",[],"",0,0,0,""
3966,"BloodlinesStaticPulseblood","",[],2.5,0.055,"",4,[],[],"",0,[],"",2,1000,403,"","",[],"","","",[],"",0,0,0,""
3967,"GolemPulseBeamQuickFire","",[],6.3247,0.0498,"",4,[],[],"",0,[],"",2,500,578,"","",[],"","","",[],"",1,3,0,""
3968,"GolemPulseBeamQuickCold","",[],6.3247,0.0498,"",4,[],[],"",0,[],"",2,500,578,"","",[],"","","",[],"",2,4,0,""
3969,"GolemPulseBeamQuickLightning","",[],6.3247,0.0498,"",4,[],[],"",0,[],"",2,500,578,"","",[],"","","",[],"",3,5,0,""
3970,"GolemPulseBeam1Fire","",[],6.3247,0.0498,"",4,[],[],"",0,[],"",2,500,578,"","",[],"","","",[],"",1,3,0,""
3971,"GolemPulseBeam1FireRuin","",[],6.3247,0.0498,"",4,[],[],"",0,[],"",2,500,578,"","",[],"","","",[],"",5,7,0,""
3972,"GolemPulseBeam1Cold","",[],6.3247,0.0498,"",4,[],[],"",0,[],"",2,500,578,"","",[],"","","",[],"",2,4,0,""
3973,"GolemPulseBeam1ColdRuin","",[],6.3247,0.0498,"",4,[],[],"",0,[],"",2,500,578,"","",[],"","","",[],"",6,7,0,""
3974,"GolemPulseBeam1Lightning","",[],6.3247,0.0498,"",4,[],[],"",0,[],"",2,500,578,"","",[],"","","",[],"",3,5,0,""
3975,"GolemPulseBeam1LightningRuin","",[],6.3247,0.0498,"",4,[],[],"",0,[],"",2,500,578,"","",[],"","","",[],"",7,7,0,""
3976,"GolemPulseBeam1Chaos","",[],4.0772,0.035,"",4,[],[],"",0,[],"",2,500,578,"","",[],"","","",[],"",4,6,0,""
3977,"GolemPulseBeam1ChaosRuin","",[],4.0772,0.035,"",4,[],[],"",0,[],"",2,500,578,"","",[],"","","",[],"",8,7,0,""
3978,"GolemPulseBeam2Fire","",[],6.3247,0.0498,"",4,[],[],"",0,[],"",2,500,578,"","",[],"","","",[],"",1,3,0,""
3979,"GolemPulseBeam2FireRuin","",[],6.3247,0.0498,"",4,[],[],"",0,[],"",2,500,578,"","",[],"","","",[],"",5,7,0,""
3980,"GolemPulseBeam2Cold","",[],6.3247,0.0498,"",4,[],[],"",0,[],"",2,500,578,"","",[],"","","",[],"",2,4,0,""
3981,"GolemPulseBeam2ColdRuin","",[],6.3247,0.0498,"",4,[],[],"",0,[],"",2,500,578,"","",[],"","","",[],"",6,7,0,""
3982,"GolemPulseBeam2Lightning","",[],6.3247,0.0498,"",4,[],[],"",0,[],"",2,500,578,"","",[],"","","",[],"",3,5,0,""
3983,"GolemPulseBeam2LightningRuin","",[],6.3247,0.0498,"",4,[],[],"",0,[],"",2,500,578,"","",[],"","","",[],"",7,7,0,""
3984,"GolemPulseBeam2Chaos","",[],4.0772,0.035,"",4,[],[],"",0,[],"",2,500,578,"","",[],"","","",[],"",4,6,0,""
3985,"GolemPulseBeam2ChaosRuin","",[],4.0772,0.035,"",4,[],[],"",0,[],"",2,500,578,"","",[],"","","",[],"",8,7,0,""
3986,"GolemPulseBeam3Fire","",[],6.3247,0.0498,"",4,[],[],"",0,[],"",2,500,578,"","",[],"","","",[],"",1,3,0,""
3987,"GolemPulseBeam3FireRuin","",[],6.3247,0.0498,"",4,[],[],"",0,[],"",2,500,578,"","",[],"","","",[],"",5,7,0,""
3988,"GolemPulseBeam3Cold","",[],6.3247,0.0498,"",4,[],[],"",0,[],"",2,500,578,"","",[],"","","",[],"",2,4,0,""
3989,"GolemPulseBeam3ColdRuin","",[],6.3247,0.0498,"",4,[],[],"",0,[],"",2,500,578,"","",[],"","","",[],"",6,7,0,""
3990,"GolemPulseBeam3Lightning","",[],6.3247,0.0498,"",4,[],[],"",0,[],"",2,500,578,"","",[],"","","",[],"",3,5,0,""
3991,"GolemPulseBeam3LightningRuin","",[],6.3247,0.0498,"",4,[],[],"",0,[],"",2,500,578,"","",[],"","","",[],"",7,7,0,""
3992,"GolemPulseBeam3Chaos","",[],4.0772,0.035,"",4,[],[],"",0,[],"",2,500,578,"","",[],"","","",[],"",4,6,0,""
3993,"GolemPulseBeam3ChaosRuin","",[],4.0772,0.035,"",4,[],[],"",0,[],"",2,500,578,"","",[],"","","",[],"",8,7,0,""
3994,"SummonStorms","",[],1.25,0,"",4,[],[],"",0,[],"",2,1000,404,"","",[],"","","",[],"",0,0,0,""
3995,"GoatmanLightningSummonStorms","",[],1.25,0,"",4,[],[],"",0,[],"",2,1000,404,"","",[],"","","",[],"",0,0,0,""
3996,"TormentDaemonSummonStorms","",[],1,0.05,"",4,[],[],"",0,[],"",2,1000,404,"","",[],"","","",[],"",0,0,0,""
3997,"BloodlinesSummonStorms","",[],1,0.05,"",4,[],[],"",0,[],"",2,1000,404,"","",[],"","","",[],"",0,0,0,""
3998,"BloodlinesSummonStormsGhostTotem","",[],1,0.05,"",4,[],[],"",0,[],"",2,1000,404,"","",[],"","","",[],"",0,0,0,""
3999,"SummonStormsBossSideArea","",[],1.5,0.04,"",4,[],[],"",0,[],"",2,1000,404,"","",[],"","","",[],"",0,0,0,""
4000,"SummonStormsVinktarBoss","",[],1.0625,0.04,"",4,[],[],"",0,[],"",2,1000,404,"","",[],"","","",[],"",0,0,0,""
4001,"SummonStormsElderGuardian","",[],1.25,0.05,"",4,[],[],"",0,[],"",2,1000,404,"","",[],"","","",[],"",0,0,0,""
4002,"Riposte","",[],0.5,0.0233,"",2,[],[],"",-6769476,[],"",2,1000,405,"","",[],"","","",[],"",0,0,0,""
4003,"BloodlinesFirestorm","",[],0.4545,0.036,"",4,[],[],"",0,[],"",2,900,124,"","",[],33,"","",[],"",0,0,0,""
4004,"Reckoning","",[],0.5,0.0233,"",1,[],[],"",1099518525,[],"",2,1000,406,"","",[],"","","",[],"",0,0,0,""
4005,"StaticStrikeOld","",[],1,0,"",1,[],[],"",-1057509598,[],"",2,1000,407,"","",[],"","","",[],"",0,0,0,""
4006,"StaticStrike","",[],1,0,"",1,[],[],"",1692228095,[],"",2,1000,408,"","",[],"","","",[],"",0,0,0,""
4007,"WbStaticStrike","",[],1,0,"",1,[],[],"",0,[],"",2,1000,407,"","",[],"","","",[],"",0,0,0,""
4008,"CityStalkerStaticStrike","",[],1,0,"",1,[],[],"",0,[],"",2,1000,407,"","",[],"","","",[],"",0,0,0,""
4009,"KitavaStaticStrike","",[],1,0,"",1,[],[],"",0,[],"",2,1000,407,"","",[],"","","",[],"",0,1,0,""
4010,"LionWolfLightningBossStaticStrike","",[],1,0,"",1,[],[],"",0,[],"",2,1000,407,"","",[],"","","",[],"",0,0,0,""
4011,"WbLightningEliteStaticStrike","",[],1,0,"",1,[],[],"",0,[],"",2,1000,407,"","",[],"","","",[],"",0,0,0,""
4012,"PerandusStaticStrike","",[],1,0,"",1,[],[],"",0,[],"",2,1000,407,"","",[],"","","",[],"",0,0,0,""
4013,"ShavronneMinionStaticStrike","",[],1,0,"",1,[],[],"",0,[],"",2,1000,407,"","",[],"","","",[],"",0,0,0,""
4014,"ExileStaticStrike","",[],1,0,"",1,[],[],"",0,[],"",2,1000,407,"","",[],"","","",[],"",0,0,0,""
4015,"ExileStaticStrikeKitava","",[],1,0,"",1,[],[],"",0,[],"",2,1000,407,"","",[],"","","",[],"",0,1,0,""
4016,"SupportPhysicalToLightning",1,"[6,0]",1,0,"x",3,[],[],"",1059201360,[],"",2,1000,"","","",[],"","","",[],"",0,0,0,""
4017,"LivingBomb","",[],1,0,"",4,[],[],"",0,[],"",2,4000,409,"","",[],"","","",[],"",0,0,0,""
4018,"LivingBombFire","",[],3.3333,0.06,"",4,[],[],"",0,[],"",2,4000,409,"","",[],"","","",[],"",0,0,0,""
4019,"LivingBombLightning","",[],4.375,0.06,"",4,[],[],"",0,[],"",2,4000,409,"","",[],"","","",[],"",0,0,0,""
4020,"LivingBombLightningAdus","",[],3.75,0.06,"",4,[],[],"",0,[],"",2,4000,409,"","",[],"","","",[],"",0,0,0,""
4021,"LivingBombLightningVinktars","",[],5.625,0.06,"",4,[],[],"",0,[],"",2,4000,409,"","",[],"","","",[],"",0,0,0,""
4022,"LivingBombBestiarySandLeaper","",[],10,0.043,"",4,[],[],"",0,[],"",2,4000,409,"","",[],"","","",[],"",0,2,0,""
4023,"WbLivingBombFire","",[],5,0.06,"",4,[],[],"",0,[],"",2,4000,409,"","",[],"","","",[],"",0,0,0,""
4024,"BetrayalKeemaLivingBomb","",[],5,0.06,"",4,[],[],"",0,[],"",2,3000,409,"","",[],"","","",[],"",0,4,0,""
4025,"Vengeance","",[],0.5,0.0233,"",1,[],[],"",-153996382,[],"",2,1000,414,"","",[],"","","",[],"",0,0,0,""
4026,"MonsterVengeance","",[],1,0,"",1,[],[],"",0,[],"",2,1000,414,"","",[],"","","",[],"",0,0,0,""
4027,"WbVengeance","",[],1,0,"",1,[],[],"",0,[],"",2,1000,414,"","",[],"","","",[],"",0,0,0,""
4028,"ExplodingRuneTrap","",[],1.1111,0.03,"",4,[],[],"",0,[],"",2,1000,415,"","",[],"","","",[],"",0,0,0,""
4029,"TormentSpiritPause","",[],1,0,"",4,[],[],"",0,[],"",2,1000,416,"","",[],"","","",[],"",0,0,0,""
4030,"UniqueAreaOfEffect",1,[19],1,0,"",4,[],[],"",-1830565961,[],"",2,1000,"","","",[],"","","",[],"",0,0,0,""
4031,"UniquePhysicalAddedAsFire",1,[],1,0,"",4,[],[],"",1492604560,[1],"",2,1000,"","","",[],"","","",[],"",0,0,0,""
4032,"DaressoAttackCombo","",[],1,0,"",4,[],[],"",0,[],"",2,1000,417,"","",[],"","","",[],"",0,0,0,""
4033,"SummonChaosGolem","",[],1,0,"",3,[],[],"",589820939,[],"",2,1000,418,"","",[],"","","",[],"",0,0,0,""
4034,"WbSummonChaosGolem","",[],1,0,"",3,[],[],"",0,[],"",2,1000,418,"","",[],"","","",[],"",0,0,0,""
4035,"PerandusSummonChaosGolem","",[],1,0,"",3,[],[],"",0,[],"",2,1000,418,"","",[],"","","",[],"",0,0,0,""
4036,"SummonIceGolem","",[],1,0,"",2,[],[],"",-804540582,[],"",2,1000,419,"","",[],"","","",[],"",0,0,0,""
4037,"ExileSummonIceGolem","",[],1,0,"",2,[],[],"",0,[],"",2,1000,419,"","",[],"","","",[],"",0,0,0,""
4038,"WbSummonIceGolem","",[],1,0,"",2,[],[],"",0,[],"",2,1000,419,"","",[],"","","",[],"",0,0,0,""
4039,"SummonFireGolem","",[],1,0,"",1,[],[],"",1691629882,[],"",2,1000,420,"","",[],"","","",[],"",0,0,0,""
4040,"BullThorns","",[],1,0,"",4,[],[],"",0,[],"",2,2000,873,"","",[],"","","",[],"",45,0,0,""
4041,"LieutenantBullThorns","",[],1,0,"",4,[],[],"",0,[],"",2,2000,873,"","",[],"","","",[],"",45,0,0,""
4042,"MonsterSummonChaosElemental","",[],1,0,"",3,[],[],"",0,[],"",2,1000,418,"","",[],"","","",[],"",0,0,0,""
4043,"SupportUniqueBowMinionSpellsCastOnKill",1,"[1,5,31,73,73]",1,0,"",4,"[36,89]","[32,35,25,38,49]","",1159903352,[],"",2,1000,"","","",[],"","","",[],"",0,0,0,""
4044,"MonsterGlacialCascadePhysical","",[],1.4,0.0318,"",1,[],[],"",0,[],"",2,800,285,"","",[],"","","",[],"",0,0,0,""
4045,"BullGlacialCascadePhysical","",[],1.4,0.0318,"",1,[],[],"",0,[],"",2,1733,285,"","",[],"","","",[],"",0,2,0,""
4046,"GoatmanGoreCascadeBoss","",[],1.4,0.0318,"",4,[],[],"",0,[],"",2,800,285,"","",[],"","","",[],"",0,1,0,""
4047,"StatueFingerMageGlacialCascadePhysical","",[],1.4,0.0318,"",1,[],[],"",0,[],"",2,800,285,"","",[],"","","",[],"",0,2,0,""
4048,"GroundSlamMiner","",[],0,0,"",4,[],[],"",0,[],"",2,1000,2,"","",[],"","","",[],"",0,0,0,""
4049,"LegionGroundSlamGoliath","",[],0,0,"",4,[],[],"",0,[],"",2,1000,2,"","",[],"","","",[],"",0,0,0,""
4050,"GroundSlamSewerMiner","",[],1,0.03,"",4,[],[],"",0,[],"",2,1000,2,"","",[],"","","",[],"",0,0,0,""
4051,"KaomArcherShot","",[],1.87,0,"",4,[],[],"",0,[],"",2,1500,62,"","",[],"","","",[],"",0,0,0,""
4052,"KaomArcherShot2","",[],1.87,0,"",4,[],[],"",0,[],"",2,1500,62,"","",[],"","","",[],"",0,0,0,""
4053,"BlackguardCrossbowBolt","",[],1,0,"",4,[],[],"",0,[],"",2,1000,62,"","",[],"","","",[],"",0,0,0,""
4054,"GreustSpearThrow","",[],1,0,"",4,[],[],"",0,[],"",2,1000,62,"","",[],"","","",[],"",0,0,0,""
4055,"GreustSpearThrowMap","",[],1,0,"",4,[],[],"",0,[],"",2,1000,62,"","",[],"","","",[],"",0,0,0,""
