"rownum","BaseItemTypesKey","Stacks","CurrencyUseType","Action","Directions","FullStack_BaseItemTypesKey","Description","Usage_AchievementItemsKeys","bool","CosmeticTypeName","Possession_AchievementItemsKey","[rid]","[i32]","CurrencyTab_StackSize","XBoxDirections","i32","rid","rid","ModifyMapsAchievements","ModifyContractsAchievements","CombineAchievements","i32","[i32]","ShopTag"
2269,1815,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Pyre Knight Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"","",[],[],[],4,[9],388
2270,1816,1,1,"grant_micro","","","Adds the Azurite Back Attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],386
2271,1817,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Delve Brimmed Hat.",[],"","Helmet Skin","",[],[],0,"",0,"","",[],[],[],6,[7],386
2272,1818,1,1,"grant_micro","","","Adds the Stalker Wings Upgrade 1 back attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",3,[],[],[],5,[10],386
2273,1819,1,1,"grant_micro","","","Adds the Stalker Wings Upgrade 2 back attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",3,[],[],[],5,[10],386
2274,1820,1,1,"grant_micro","","","Adds the Stalker Wings Upgrade 3 back attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",3,[],[],[],5,[10],386
2275,1821,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Scare Mask Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"","",[],[],[],6,[7],360
2276,1822,1,1,"modify_portal_variation","","","This character's portals use the Seraph Portal Effect.",[],"","Portal Modification","",[],[],0,"",0,"",1,[],[],[],11,[20],322
2277,1823,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Coliseum Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",1,[],[],[],6,[7],389
2278,1824,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Coliseum Boots.",[],"","Boots Skin","",[],[],0,"",0,"",1,[],[],[],9,[12],389
2279,1825,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Coliseum Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",1,[],[],[],8,[11],389
2280,1826,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Coliseum Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"",1,[],[],[],4,[9],389
2281,1827,1,1,"grant_micro","","","Adds the Coliseum Helmet Attachment to your headdress.",[],"","Helmet Attachment","",[],[],0,"",0,"",0,[],[],[],7,"[8,21]",389
2282,1828,1,1,"grant_micro","","","Adds the Aquila Crest Helmet Attachment to your headdress.",[],"","Helmet Attachment","",[],[],0,"",0,"","",[],[],[],7,"[8,21]",389
2283,1829,1,1,"grant_micro","","","Adds the Swan Crest Helmet Attachment to your headdress.",[],"","Helmet Attachment","",[],[],0,"",0,"",0,[],[],[],7,"[8,21]",389
2284,1830,1,1,"grant_micro","","","Adds the Dragon Cloak back attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"","",[],[],[],5,[10],314
2285,1831,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Necrotic Hood.",[],"","Helmet Skin","",[],[],0,"",0,"",1,[],[],[],6,[7],308
2286,1832,1,1,"grant_micro","","","Adds the Dragon Hunter Helmet Attachment to your headdress.",[],"","Helmet Attachment","",[],[],0,"",0,"","",[],[],[],7,"[8,21]",314
2287,1833,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Dragon Hunter Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],314
2288,1834,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Dragon Hunter Boots.",[],"","Boots Skin","",[],[],0,"",0,"",2,[],[],[],9,[12],314
2289,1835,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Dragon Hunter Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",2,[],[],[],8,[11],314
2290,1836,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Dragon Hunter Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"",2,[],[],[],4,[9],314
2291,1837,1,1,"grant_micro","","","Changes the appearance of any equipped Bow to the Dragon Hunter Bow.",[],"","Weapon Skin","",[],[],0,"",0,"",2,[],[],[],0,[1],314
2292,1838,1,1,"grant_micro","","","Changes the appearance of any equipped Quiver to the Dragon Hunter Quiver.",[],"","Quiver Skin","",[],[],0,"",0,"",2,[],[],[],0,[4],314
2293,1839,1,1,"grant_micro","","","Changes the appearance of any equipped One Hand Sword, Mace or Axe to the Dragon Hunter Sword.",[],"","Weapon Skin","",[],[],0,"",0,"",2,[],[],[],0,"[1,4]",314
2294,1840,1,1,"grant_micro","","","Changes the appearance of any equipped Two Hand Sword, Axe or Mace to a Dragon Hunter LongSword.",[],"","Weapon Skin","",[],[],0,"",0,"",2,[],[],[],0,[1],314
2295,1841,1,1,"grant_micro","","","Adds the Dragon Hunter Wings back attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],314
2296,1842,1,1,"grant_micro","","","Attaches the Dragon Hunter Character Effect to your belt.",[],"","Belt Attachment","",[],[],0,"",0,"",2,[],[],[],16,[15],314
2297,1843,1,1,"grant_micro","","","Adds the Dragon Hunter Weapon Effect to any equipped weapon.",[],"","Weapon Effect","",[],[],0,"",0,"",2,[],[],[],2,"[2,5]",314
2298,1844,1,1,"grant_micro","","","Adds Dragon Hunter Footprints to any equipped pair of boots.",[],"","Footprints Effect","",[],[],0,"",0,"",2,[],[],[],10,[13],314
2299,1845,1,1,"modify_portal_variation","","","This character's portals use the Dragon Hunter Portal Effect.",[],"","Portal Modification","",[],[],0,"",0,"",1,[],[],[],11,[20],314
2300,1846,1,1,"grant_micro","","","The Dragon Hunter Apparition possesses your amulet.",[],"","Apparition Effect","",[],[],0,"",0,"",2,[],[],[],15,[14],314
2301,1847,1,1,"grant_micro","","","Your Aura becomes a Dragon Hunter Effect.",[],"","Aura Skin","",[],[],0,"",0,"",2,[],[],[],17,[36],314
2302,1848,1,1,"grant_micro","","","Your Barrage becomes an Arcane Effect.",[],"","Barrage Skin","",[],[],0,"",0,"","",[],[],[],17,[36],318
2303,1849,1,1,"modify_portal_variation","","","This character's portals use the Necrotic Portal Effect.",[],"","Portal Modification","",[],[],0,"",0,"","",[],[],[],11,[20],308
2304,1850,1,1,"grant_micro","","","Your Toxic Rain becomes a Night Lotus Effect.",[],"","Toxic Rain Skin","",[],[],0,"",0,"","",[],[],[],17,[36],390
2305,1851,1,1,"grant_micro","","","Your Caustic Arrow becomes a Celestial Effect.",[],"","Caustic Arrow Skin","",[],[],0,"",0,"","",[],[],[],17,[36],330
2306,1852,1,1,"grant_micro","","","Your Scourge Arrow becomes a Night Lotus Effect.",[],"","Scourge Arrow Skin","",[],[],0,"",0,"",1,[],[],[],17,[36],390
2307,1853,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Harpyon Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"","",[],[],[],6,[7],391
2308,1854,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Harpyon Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"","",[],[],[],4,[9],391
2309,1855,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Harpyon Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"","",[],[],[],8,[11],391
2310,1856,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Harpyon Boots.",[],"","Boots Skin","",[],[],0,"",0,"","",[],[],[],9,[12],391
2311,1857,1,1,"grant_micro","","","Adds Azurite Footprints to any equipped pair of boots.",[],"","Footprints Effect","",[],[],0,"",0,"","",[],[],[],10,[13],386
2312,1858,1,1,"grant_micro","","","Your Elemental Hit becomes a Shadowstalker Effect.",[],"","Elemental Hit Skin","",[],[],0,"",0,"","",[],[],[],17,[36],386
2313,1859,1,1,"grant_micro","","","Your Arc becomes a Radiant Effect.",[],"","Arc Skin","",[],[],0,"",0,"",1,[],[],[],17,[36],326
2314,1860,1,1,"grant_micro","","","Your Cyclone becomes a Ghostflame Effect.",[],"","Cyclone Skin","",[],[],0,"",0,"",1,[],[],[],17,[36],312
2315,1861,1,1,"grant_micro","","","Your Lightning Spire Trap becomes an Automaton Effect.",[],"","Lightning Spire Skin","",[],[],0,"",0,"",1,[],[],[],17,[36],378
2316,1862,1,1,"grant_micro","","","Your Cremation becomes a Quicksilver Effect.",[],"","Cremation Skin","",[],[],0,"",0,"",1,[],[],[],17,[36],346
2317,1863,1,1,"grant_micro","","","Replaces the default skin on your Ancestral Warchief and Earthbreaker Totems with an Iron Maiden version.",[],"","Ancestral Warchief Skin","",[],[],0,"",0,"",1,[],[],[],17,[36],319
2318,1864,1,1,"modify_portal_variation","","","This character's portals use the Sulphite Portal Effect.",[],"","Portal Modification","",[],[],0,"",0,"","",[],[],[],11,[20],386
2319,1865,1,1,"grant_micro","","","Your Double Strike becomes a Prismatic Effect.",[],"","Double Strike Skin","",[],[],0,"",0,"","",[],[],[],17,[36],346
2320,1866,1,1,"grant_micro","","","Changes the appearance of any equipped shield to the Faith Guard Shield.",[],"","Shield Skin","",[],[],0,"",0,"","",[],[],[],0,[4],387
2321,1867,1,1,"grant_micro","","","Changes the appearance of any equipped shield to the Scarab Shield.",[],"","Shield Skin","",[],[],0,"",0,"",1,[],[],[],0,[4],346
2322,1868,1,1,"grant_micro","","","Changes the appearance of any equipped shield to the Cyclops Shield.",[],"","Shield Skin","",[],[],0,"",0,"","",[],[],[],0,[4],346
2323,1869,1,1,"grant_micro","","","Changes the appearance of any equipped shield to the Gryffon Shield.",[],"","Shield Skin","",[],[],0,"",0,"",1,[],[],[],0,[4],381
2324,1870,1,1,"grant_micro","","","Changes the appearance of any equipped shield to the Gorgon Shield.",[],"","Shield Skin","",[],[],0,"",0,"",1,[],[],[],0,[4],382
2325,1871,1,1,"modify_portal_variation","","","This character's portals use the Maraketh Portal Effect.",[],"","Portal Modification","",[],[],0,"",0,"","",[],[],[],11,[20],435
2326,1873,1,1,"grant_micro","","","Your Aura becomes a Betrayal Effect.",[],"","Aura Skin","",[],[],0,"",0,"",2,[],[],[],17,[36],393
2327,1872,1,1,"grant_micro","","","Adds the Betrayal Helmet Attachment to your headdress.",[],"","Helmet Attachment","",[],[],0,"",0,"",2,[],[],[],7,"[8,21]",393
2328,1874,1,1,"grant_micro","","","Adds the Betrayal Cloak back attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],393
2329,1875,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Betrayal Brimmed Hat.",[],"","Helmet Skin","",[],[],0,"",0,"",1,[],[],[],6,[7],393
2330,1876,1,1,"grant_micro","","","Adds Arcane Footprints to any equipped pair of boots.",[],"","Footprints Effect","",[],[],0,"",0,"","",[],[],[],10,[13],318
2331,1877,1,1,"grant_micro","","","Adds the Mystic Wings back attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],394
2332,1878,1,1,"grant_micro","","","Adds the Mystic Cloak back attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],394
2333,1879,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Mystic Hood.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],394
2334,1880,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Mystic Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],394
2335,1881,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Mystic Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"",2,[],[],[],4,[9],394
2336,1882,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Mystic Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",2,[],[],[],8,[11],394
2337,1883,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Mystic Boots.",[],"","Boots Skin","",[],[],0,"",0,"",2,[],[],[],9,[12],394
2338,1884,1,1,"grant_micro","","","Attaches the Mystic Character Effect to your belt.",[],"","Belt Attachment","",[],[],0,"",0,"",2,[],[],[],16,[15],394
2339,1885,1,1,"modify_portal_variation","","","This character's portals use the Mystic Portal.",[],"","Portal Modification","",[],[],0,"",0,"",2,[],[],[],11,[20],394
2340,1886,1,1,"grant_micro","","","Your Blink or Mirror Arrow becomes infused with a mystical glow.",[],"","Blink Mirror Arrow Skin","",[],[],0,"",0,"",2,[],[],[],17,[36],394
2341,1887,1,1,"grant_micro","","","Adds the Mystic Weapon Effect to any equipped weapon.",[],"","Weapon Effect","",[],[],0,"",0,"",2,[],[],[],2,"[2,5]",394
2342,1888,1,1,"grant_micro","","","Adds Mystic Footprints to any equipped pair of boots.",[],"","Footprints Effect","",[],[],0,"",0,"",2,[],[],[],10,[13],394
2343,1889,1,1,"grant_micro","","","Changes the appearance of any equipped Staff, Two Hand Sword, Axe or Mace to a Mystic Staff.",[],"","Weapon Skin","",[],[],0,"",0,"",2,[],[],[],0,[1],394
2344,1890,1,1,"grant_micro","","","Your Aura becomes a Mystic Effect.",[],"","Aura Skin","",[],[],0,"",0,"",2,[],[],[],17,[36],394
2345,1891,1,1,"grant_micro","","","Adds the Corsair Back Attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],394
2346,1892,1,1,"grant_micro","","","Adds the Corsair Cloak back attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],394
2347,1893,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Corsair Hood.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],394
2348,1894,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Corsair Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],394
2349,1895,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Corsair Hat.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],394
2350,1896,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Corsair Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"",2,[],[],[],4,[9],394
2351,1897,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Corsair Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",2,[],[],[],8,[11],394
2352,1898,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Corsair Boots.",[],"","Boots Skin","",[],[],0,"",0,"",2,[],[],[],9,[12],394
2353,1899,1,1,"grant_micro","","","Attaches the Corsair Character Effect to your belt.",[],"","Belt Attachment","",[],[],0,"",0,"",2,[],[],[],16,[15],394
2354,1900,1,1,"modify_portal_variation","","","This character's portals use the Corsair Portal.",[],"","Portal Modification","",[],[],0,"",0,"",2,[],[],[],11,[20],394
2355,1901,1,1,"grant_micro","","","Your Flame Dash becomes a Corsair Effect.",[],"","Flame Dash Skin","",[],[],0,"",0,"",2,[],[],[],17,[36],394
2356,1902,1,1,"grant_micro","","","Adds the Corsair Weapon Effect to any equipped weapon.",[],"","Weapon Effect","",[],[],0,"",0,"",2,[],[],[],2,"[2,5]",394
2357,1903,1,1,"grant_micro","","","Adds Corsair Footprints to any equipped pair of boots.",[],"","Footprints Effect","",[],[],0,"",0,"",2,[],[],[],10,[13],394
2358,1904,1,1,"grant_micro","","","Changes the appearance of any equipped Staff, Two Hand Sword, Axe or Mace to a Corsair Staff.",[],"","Weapon Skin","",[],[],0,"",0,"",2,[],[],[],0,[1],394
2359,1905,1,1,"grant_micro","","","Your Aura becomes a Corsair Effect.",[],"","Aura Skin","",[],[],0,"",0,"",2,[],[],[],17,[36],394
2360,1906,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Spectre Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],394
2361,1907,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Spectre Boots.",[],"","Boots Skin","",[],[],0,"",0,"",2,[],[],[],9,[12],394
2362,1908,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Spectre Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",2,[],[],[],8,[11],394
2363,1909,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Spectre Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"",2,[],[],[],4,[9],394
2364,1910,1,1,"grant_micro","","","Adds the Spectre Wings back attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],394
2365,1911,1,1,"grant_micro","","","Adds the Spectre Cloak back attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],394
2366,1912,1,1,"modify_portal_variation","","","This character's portals use the Spectre Portal Effect.",[],"","Portal Modification","",[],[],0,"",0,"",2,[],[],[],11,[20],394
2367,1913,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Spectre Hood.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],394
2368,1914,1,1,"grant_micro","","","Changes the appearance of any equipped Staff, Two Hand Sword, Axe or Mace to a Spectre Staff.",[],"","Weapon Skin","",[],[],0,"",0,"",2,[],[],[],0,[1],394
2369,1915,1,1,"grant_micro","","","Adds Spectre Footprints to any equipped pair of boots.",[],"","Footprints Effect","",[],[],0,"",0,"",2,[],[],[],10,[13],394
2370,1916,1,1,"grant_micro","","","Attaches the Spectre Character Effect to your belt.",[],"","Belt Attachment","",[],[],0,"",0,"",2,[],[],[],16,[15],394
2371,1917,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Elder Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",1,[],[],[],6,[7],392
2372,1918,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Elder Boots.",[],"","Boots Skin","",[],[],0,"",0,"",1,[],[],[],9,[12],392
2373,1919,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Elder Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",1,[],[],[],8,[11],392
2374,1920,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Elder Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"",1,[],[],[],4,[9],392
2375,1921,1,1,"grant_micro","","","Adds the Assassin Halo Helmet Attachment to your headdress.",[],"","Helmet Attachment","",[],[],0,"",0,"",1,[],[],[],7,"[8,21]",422
2376,1922,1,1,"grant_micro","","","Adds the Assassin Seer Helmet Attachment to your headdress.",[],"","Helmet Attachment","",[],[],0,"",0,"",1,[],[],[],7,"[8,21]",422
2377,1923,1,1,"modify_portal_variation","","","This character's portals use the Dragon Portal Effect.",[],"","Portal Modification","",[],[],0,"",0,"",1,[],[],[],11,[20],314
