"rownum","Id","Description","Invisible","Removable","Name","StatsKeys","bool","i32","bool","Maximum_StatsKey","Current_StatsKey","bool","i32","BuffVisualsKey","bool","bool","i32","bool","bool","bool","bool","BuffLimit","bool","Id2","IsRecovery","bool","bool","rid","bool","i32","bool","bool","i32","[i32]","bool","bool","[rid]","bool","[rid]","[rid]","[rid]","[rid]","bool","bool","bool","bool","bool","rid","[i32]"
1200,"betrayal_zombie_enrage","",1,"","Enrage","[70,177,26,477]",1,3,"","","","",22,940,1,"",16,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[70,177,26,477]",[],"","","","","","",[]
1201,"secret_police_taser","You are being slowed by a charged net.","","","Charged Net",[346],"",3,"","","","",22,941,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[346],[],"","","","","","",[]
1202,"overpowered_reduced_block_chance","Your chance to block attack and spell hits is lowered.","","","Overpowered","[2091,1086]",1,1,"","","",1,22,964,"","",2,"",1,1,"",0,"","","","","","","",2,"","",0,[],"","",[],"",[],[],"[2091,1086]",[],"","","","","","",[]
1203,"cataclysm_sigil","You are Branded, causing fiery meteors to fall from the sky around you","","","Armageddon Brand",[477],1,1,1,"","",1,22,959,1,"",2,"",1,1,"",0,"","ActiveSigil","","","","","",2,"","",0,[],"","",[],"",[],[],[477],[],"","","","","","",[]
1204,"flask_life_leech_on_damage_taken","",1,"","",[8499],"",3,"","","","",22,0,1,"",4,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[8499],[],"","","","","","",[]
1205,"betrayal_scientist_reflection_beam","You are taking Lightning Damage over Time","","","Scientist's Beam",[1981],1,3,"","","","",22,952,"","",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[1981],[],"","","","","","",[]
1206,"unique_life_regen_aura_from_block","You are regenerating Life","","","Life Regeneration Aura",[451],1,3,"","","","",22,972,1,"",1,"",1,1,"",0,1,"","","","","","",4,"","",0,[],"","",[],"",[],[],[451],[],"","","","","","",[]
1207,"have_rampaged_recently_buff","",1,"","",[8599],"",9,"","","",1,22,0,1,"",16,"","","","",0,1,"","","","","","",4,"","",0,[],"","",[],"",[],[],[8599],[],"","","","","","",[]
1208,"increased_flask_charges_granted_while_bleeding","",1,"","",[459],"",3,"","","","",22,0,1,"",16,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[459],[],"","","","","","",[]
1209,"summoned_spider_buff","Each of your Raised Spiders is granting you increased Attack Speed and increased Damage with Poison","","","Raised Spider","[70,3366]",1,1,"","","",1,22,956,1,"",1,"",1,1,"",0,"","","","","","","",2,"","",0,[],"","",[],"",[],[],"[70,3366]",[],"","","","","","",[]
1210,"unique_flask_vial_of_unlife","",1,"","Cinderswallow Urn","[8642,3313,6338,7132]",1,3,"","","","",22,0,1,"",4,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[8642,3313,6338,7132]",[],"","","","","","",[]
1211,"ignited_damage_increase","You take increased damage","","","Ignited Damage Increase",[477],"",3,"","","",1,22,958,"","",16,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[477],[],"","","","","","",[]
1212,"flask_bonus_life_regeneration_percent","You have additional Life Regeneration while this flask is in effect",1,"","Life Regeneration",[451],1,3,"","","","",22,0,1,"",4,"",1,"","",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[451],[],"","","","","","",[]
1213,"flask_bonus_stun_avoidance","You have a chance to Avoid being Stunned while this flask is in effect",1,"","Stun Avoidance",[6084],1,3,"","","","",22,0,1,"",4,"",1,"","",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[6084],[],"","","","","","",[]
1214,"flask_bonus_mana_cost","You have reduced Mana Cost of Skills while this flask is in effect",1,"","Mana Cost",[213],1,3,"","","","",22,0,1,"",4,"",1,"","",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[213],[],"","","","","","",[]
1215,"flask_bonus_critical_strike_chance","You have increased Critical Strike Chance while this flask is in effect",1,"","Critical Strike Chance",[554],1,3,"","","","",22,0,1,"",4,"",1,"","",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[554],[],"","","","","","",[]
1216,"scorched","Your elemental resistances are lowered.","","","Scorched",[141],"",13,"","","",1,16,969,"","",2,"",1,1,"",0,"","",1,"","","","",4,"","",0,[],"","",[],"",[],[],[141],[14566],"","",1,1,"","",[]
1217,"frostburn","Hits against you have additional critical strike chance","","","Brittle",[9052],"",13,"","","",1,19,970,"","",2,"",1,1,"",0,"","",1,"","","","",4,"","",0,[],"","",[],"",[],[],[9052],[14567],"","",1,1,"","",[]
1218,"sapped","You deal less damage.","","","Sapped",[8677],"",13,"","","",1,20,971,"","",2,"",1,1,"",0,"","",1,"","","","",4,"","",0,[],"","",[],"",[],[],[8677],[14568],"","",1,1,"","",[]
1219,"wither_nearby_enemies_every_second","",1,"","",[8691],"",3,"","","","",22,0,1,"",16,"","","","",0,"","WitherNearbyEnemies","","","","","",4,"","",0,[],"","",[],"",[],[],[8691],[],"","","","","","",[]
1220,"freeze_nearby_chilled_enemies_every_4_seconds","",1,"","","[8693,8694]","",3,"","","","",22,0,1,"",16,"","","","",0,"","FreezeNearbyChilledEnemies","","","","","",4,"","",0,[],"","",[],"",[],[],"[8693,8694]",[],"","","","","","",[]
1221,"armour_if_impaled_recently_aura","",1,"","",[116],1,3,"","","","",22,0,1,"",1,"",1,1,"",0,1,"","","","","","",4,"","",0,[],"","",[],"",[],[],[116],[],"","","","","","",[]
1222,"occultist_hit_damage_while_chilled","",1,"","",[8686],"",3,"","","","",22,0,1,"",16,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[8686],[],"","","","","","",[]
1223,"occultist_damage_over_time_dealt_while_hindered","",1,"","",[8687],"",3,"","","","",22,0,1,"",16,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[8687],[],"","","","","","",[]
1224,"champion_damage_against_impaled","You deal additional physical damage for each Impale on enemies you hit","","","Master of Metal","[8688,8689]",1,3,"","","",1,22,960,1,1,1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[8688,8689]",[],"","","","","","",[]
1225,"betrayal_banner_aura","",1,"","","[24,451,477]",1,3,"","","","",22,961,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[24,451,477]",[],"","","","","","",[]
1226,"betrayal_keema_enrage","",1,"","Enrage","[24,70,216]",1,3,"","","","",22,963,1,"",16,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[24,70,216]",[],"","","","","","",[]
1227,"ground_consecration_elreon","Grants Life Regeneration","","","Consecrated Ground","[451,745,6427,24,1035,13427,1278]",1,3,"","","","",22,965,"","",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[451,745,6427,24,1035,13427,1278]",[3822],"","","","","","",[]
1228,"betrayal_hillock_buff","",1,"","","[24,477]","",3,"","","","",22,967,1,"",16,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[24,477]",[],"","","","","","",[]
1229,"catarina_graveyard_fire","You are taking fire damage","","","Ghostflame Graveyard",[1977],1,3,"","","","",22,974,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[1977],[],"","","","","","",[]
1230,"catarina_blackflame_ignite","Move to the active cemetery to complete the ritual to nullify Catarina's power.","","","Blackflame Ignite",[1977],1,11,"","","","",22,973,1,"",2,"",1,1,"",0,"","CatarinaBlackflameIgnite","","","","","",4,"","",0,[],"","",[],"",[],[],[1977],[],"","","","","","",[]
1231,"catarina_blackflame_aura","You are taking fire damage","","","Blackflame Ignite",[1977],1,3,"","","","",22,974,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[1977],[],"","","","","","",[]
1232,"critical_strike_multiplier_aura","You have additional Critical Strike Multiplier while near allies using Kingmaker",1,"","Kingmaker's Presence",[95],1,3,"","","","",22,0,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[95],[],"","","","","","",[]
1233,"catarina_ritual_aura","Stand in the cemetery with Blackflame Ignite to complete the ritual and nullify Catarina's power.","","","Ritual of Undeath",[],1,3,"","","","",22,975,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[]
1234,"catarina_immunity","","","","",[140],1,3,"","","","",22,976,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[140],[],"","","","","","",[]
1235,"consecrated_ground_while_stationary","",1,"","",[],1,2,"","","",1,22,0,1,"",16,"",1,1,"",0,"","ConsecratedGroundWhileStationary","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[]
1236,"double_damage_on_spell_cast","",1,"","",[8819],1,2,"","","",1,22,0,1,"",16,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[8819],[],"","","","","","",[]
1237,"attack_and_cast_speed_on_attack","",1,"","",[1905],1,2,"","","",1,22,0,1,"",16,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[1905],[],"","","","","","",[]
1238,"ground_consecration_enemy","You are on an enemy's Consecrated Ground.","","","Consecrated Ground","[9051,477]",1,3,"","","","",22,202,"","",2,"",1,1,"",0,"","RefreshWhenRemoved","","","","","",4,"","",0,[],"","",[],"",[],[],"[9051,477]",[3822],"","","","","","",[]
1239,"soulrend","You are taking Chaos Damage over time.","","","Soulrend",[453],1,3,"","","",1,22,980,1,"",2,"",1,1,"",0,"","SoulrendDebuff","","","","","",4,"","",0,[],"","",[],"",[],[],[453],[],"","","","","","",[]
1240,"dark_ritual","You are taking Chaos Damage over time.","","","Bane","[453,12925]",1,3,"","","",1,22,983,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[453,12925]",[],"","","","","","",[]
1241,"storm_barrier_support_damage","You deal more Damage of types matching your Channelled Skill's Gem's tags","","","Infusion","[9863,8858,8857,8856,8859,11419,451]",1,2,"","","",1,22,984,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[9863,8858,8857,8856,8859,11419,451]",[],"","","","","","",[]
1242,"reduced_fire_resistance_from_skill","You have lowered Fire Resistance.","","","Fire Exposure",[144],1,13,"","","","",22,995,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[144],[],"","","","","","",[]
1243,"reduced_cold_resistance_from_skill","You have lowered Cold Resistance.","","","Cold Exposure",[146],1,13,"","","","",22,996,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[146],[],"","","","","","",[]
1244,"reduced_lightning_resistance_from_skill","You have lowered Lightning Resistance.","","","Lightning Exposure",[148],1,13,"","","","",22,997,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[148],[],"","","","","","",[]
1245,"synthesis_camera_lens_debuff","You are slowed and taking Cold Damage over time","","","Void Lens","[1979,346]",1,3,"","","","",22,1018,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[1979,346]",[],"","","","","","",[]
1246,"player_aura_spell_damage","Grants more spell damage, and increased spell critical strike chance. Create consecrated ground when you hit Rare or Unique enemies.","",1,"Zealotry Aura","[8876,8877,556,7490,451,95,1035,24,1905,451]",1,3,"","","","",22,986,1,"",1,"",1,1,"",0,"","","",1,"","","",4,"",1,0,[],"","",[],"",[],[],"[8876,8877,556,7490,451,95,1035,24,1905,451]",[],"","","","","","",[]
1247,"divine_tempest_stage","You're gathering energy from all around you, preparing to unleash it.","","","Divine Ire",[],1,4,1,"",8882,1,22,987,1,"",6,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[]
1248,"player_aura_damage_over_time","Grants more Damage over Time, and increased skill duration.","",1,"Malevolence Aura","[8884,8883,215,7574,1035,24,1905,451]",1,3,"","","","",22,989,1,"",1,"",1,1,"",0,"","","",1,"","","",4,"",1,0,[],"","",[],"",[],[],"[8884,8883,215,7574,1035,24,1905,451]",[],"","","","","","",[]
1249,"rapid_fire_charge","","","","[UNUSED] Not Currently Used",[],1,1,1,"","","",22,41,1,"",6,"",1,1,"",0,"","RapidFireCharge","","","","","",1,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[]
1250,"soulrend_cold","You are taking Cold Damage over time","","","Soulchill",[1979],1,3,"","","",1,22,991,1,"",2,"",1,1,"",0,"","SoulrendDebuff","","","","","",4,"","",0,[],"","",[],"",[],[],[1979],[],"","","","","","",[]
1251,"ghost_dance_stacks","You have Ghost Shrouds.","","","Ghost Shroud",[],1,4,1,14801,8933,"",22,1001,1,"",16,"",1,1,"",0,"","GhostDanceStacks","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[]
1252,"ghost_dance","",1,"","",[],1,3,"","","","",22,0,1,"",16,"",1,1,"",0,"","GhostDance","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[]
1253,"spell_boost_charge","This spell has built up Intensity from consecutive casts. Removed by moving.","","","Intensity",[],1,1,1,"","","",22,1013,1,"",6,"",1,1,"",0,"","SpellBoostCharge","","","","","",1,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[]
1254,"anticipation","",1,"","",[],1,1,1,"","","",22,0,1,"",16,"",1,1,"",0,"","Anticipation","","","","","",1,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[]
1255,"synthesis_fragment_entry_hide_player","",1,"","",[],1,2,"","","","",22,1005,1,"",16,"",1,1,"",0,"","SynthesisEntryHidePlayer","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[]
1256,"synthesis_fragment_entry_scan_player","",1,"","",[],1,2,"","","","",22,1006,1,"",16,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[]
1257,"synthesis_turret_charge_projectile_target","You have been marked. Filimites in the arena will fire projectiles at you as you move or charge up a larger projectile while you are stationary.","","","Mark of the Synthete",[],1,2,"","","","",22,1017,1,"",2,"",1,1,"",0,"","SynthesisTurretChargeProjectileTarget","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[]
1258,"cat_aspect_inactive","",1,"","",[],1,2,"","","","",22,0,1,"",16,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[]
1259,"bird_aspect_inactive","",1,"","",[],1,2,"","","","",22,0,1,"",16,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[]
1260,"unique_flask_bottled_purity","",1,"","Bottled Purity","[9100,8814,14571]",1,3,"","","","",22,0,1,"",4,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[9100,8814,14571]",[],"","","","","","",[]
1261,"synthesis_decay_effect","You are slowed while in the decayed area of the Memory. You will be removed from the Memory if you travel too far into the decayed area.","","","Decaying Memory",[7305],1,3,"","","","",22,1010,1,"",2,"",1,1,"",0,"","SynthesisDecayDebuff","","","","","",4,"","",0,[],"","",[],"",[],[],[7305],[],"","","","","","",[]
1262,"dominance_aura_strength","",1,"","",[2005],1,3,"","","","",22,1021,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[2005],[],"","","","","","",[]
1263,"high_templar_unique_aura_cannot_crit","You cannot deal Critical Strikes","","","Garb of the Ephemeral",[693],1,3,"","","","",22,1026,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[693],[],"","","","","","",[]
1264,"high_templar_unique_aura_cannot_be_slowed","Your Action Speed cannot be modified to below base value","","","Garb of the Ephemeral",[3388],1,3,"","","","",22,1026,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[3388],[],"","","","","","",[]
1265,"divinity","You are larger, deal more Elemental Damage, take less Elemental Damage and are immune to Curses.","","","Divinity","[717,9129,9130,9133,745]",1,3,"","","","",22,1014,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[717,9129,9130,9133,745]",[],"","","","","","",[]
1266,"player_aura_accuracy_and_crits","You have additional Accuracy and increased Critical Strike Chance","",1,"Precision Aura","[9600,83,554,13211,1035,24,1905,451]",1,3,"","","","",22,1015,1,"",1,"",1,1,"",0,"","","",1,"","","",4,"",1,0,[],"","",[],"",[],[],"[9600,83,554,13211,1035,24,1905,451]",[],"","","","","","",[]
1267,"support_aura_duration_reserve_buff","",1,"","",[],1,3,"","","","",22,0,1,"",16,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[]
1268,"dominance_aura_dexterity","",1,"","",[95],1,3,"","","","",22,1021,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[95],[],"","","","","","",[]
1269,"dominance_aura_intelligence","",1,"","",[216],1,3,"","","","",22,1021,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[216],[],"","","","","","",[]
1270,"synthesis_boss_slow","You have reduced Action Speed","","","Void Snare",[346],1,3,"","","","",22,1019,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[346],[],"","","","","","",[]
1271,"storm_burst_orb_count","You have Storm Burst orbs that will explode when you stop channelling","","","Storm Burst",[],1,4,1,"",9282,"",22,1024,1,"",16,"",1,1,"",0,"","StormBurstDisplayBuff","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[]
1272,"synthesis_laser_slow","You have reduced Action Speed","","","Void Snare",[346],1,3,"","","","",22,1025,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[346],[],"","","","","","",[]
1273,"synthesis_reduced_aggro","",1,"","",[6202],"",3,"","","","",22,0,1,"",16,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[6202],[],"","","","","","",[]
1274,"instant_movement_skill_delay","",1,"","",[],1,2,"","","","",22,0,1,"",16,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[]
1275,"quick_guard","A percentage of all Damage from Hits is taken from this buff before your Life or Energy Shield. ","",1,"Steelskin","[1035,7645]",1,3,1,"",9851,"",22,1029,1,"",1,"",1,1,"",0,"","QuickGuardBuff","","","","","",4,"","",0,[],"","",[],"",[9357],[2641],"[1035,7645,9357]",[9536],"","","","","","",[]
1276,"interpolate_stat","",1,"","",[],"",1,"","","","",22,0,1,"",16,"",1,1,"",0,"","InterpolateStat","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[]
1277,"quick_block","","",1,"[UNUSED] Quick Block",[],1,3,"","","","",22,1037,1,"",16,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[]
1278,"cyclone_channelled_stage","You have stages from channelling Cyclone. These charges will be lost while not channelling.","","","Cyclone",[],1,3,1,"",9300,"",22,1038,1,"",6,"",1,1,"",0,"","DecayingStageBuff","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[]
1279,"bladestorm_sandstorm","You are in a Sand Bladestorm, granting you increased movement speed.","","","Sand Bladestorm","[9322,177]","",3,"","","","",22,1039,1,"",16,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[9322,177]",[],"","","","","","",[]
1280,"bladestorm_bloodstorm","You are in a Blood Bladestorm","","","Blood Bladestorm",[9321],"",3,"","","","",22,1040,1,"",16,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[9321],[],"","","","","","",[]
1281,"blood_stance","You are in Blood Stance, deal more area damage with melee attacks, and have less area of effect with melee attacks.","",1,"Blood Stance","[9324,9392,9391,4948,12939]",1,2,"","","","",10,1042,1,"",1,"",1,1,"",0,"","","","","","","",4,"",1,0,[],"","",[],"",[],[],"[9324,9392,9391,4948,12939]",[],"","","","","","",[]
1282,"sand_stance","You are in Sand Stance, deal less area damage with melee attacks, and have more area of effect with melee attacks.","",1,"Sand Stance","[9325,9392,9391,175,9220]",1,2,"","","","",10,1041,1,"",1,"",1,1,"",0,"","","","","","","",4,"",1,0,[],"","",[],"",[],[],"[9325,9392,9391,175,9220]",[],"","","","","","",[]
