"rownum","NPCKey","i32","DialogueOption","[i32]","[i32]","[i32]","Script","i32","rid","QuestKey","i32","NPCTextAudioKeys","Script2","bool","bool","[i32]","[i32]","i32","[i32]","i32","bool","rid","bool","bool","DialogueOption2","rid","rid","i32","[i32]","i32"
1442,312,15,"Unlock Power",[],[],[],"triggerer.UnlockPantheonPowerFromItem(); triggerer.SendOpenScreen(PantheonScreen); triggerer.FinishNPCChat();",1406,5,"",72,[1753],"","","",[],[],1211,[],1211,"",8525,"","","","","",45,[],45
1443,312,16,"Unlock Power",[],[],[],"triggerer.UnlockPantheonPowerFromItem(); triggerer.SendOpenScreen(PantheonScreen); triggerer.FinishNPCChat();",1407,5,"",72,[1753],"","","",[],[],1211,[],1211,"",8526,"","","","","",45,[],45
1444,312,17,"Unlock Power",[],[],[],"triggerer.UnlockPantheonPowerFromItem(); triggerer.SendOpenScreen(PantheonScreen); triggerer.FinishNPCChat();",1408,5,"",72,[1753],"","","",[],[],1211,[],1211,"",8527,"","","","","",45,[],45
1445,312,18,"Unlock Power",[],[],[],"triggerer.UnlockPantheonPowerFromItem(); triggerer.SendOpenScreen(PantheonScreen); triggerer.FinishNPCChat();",1402,5,"",72,[1753],"","","",[],[],1211,[],1211,"",8528,"","","","","",45,[],45
1446,312,19,"Unlock Power",[],[],[],"triggerer.UnlockPantheonPowerFromItem(); triggerer.SendOpenScreen(PantheonScreen); triggerer.FinishNPCChat();",1405,5,"",72,[1753],"","","",[],[],1211,[],1211,"",8529,"","","","","",45,[],45
1447,312,20,"Unlock Power",[],[],[],"triggerer.UnlockPantheonPowerFromItem(); triggerer.SendOpenScreen(PantheonScreen); triggerer.FinishNPCChat();",1409,5,"",72,[1753],"","","",[],[],1211,[],1211,"",8530,"","","","","",45,[],45
1448,312,21,"Unlock Power",[],[],[],"triggerer.UnlockPantheonPowerFromItem(); triggerer.SendOpenScreen(PantheonScreen); triggerer.FinishNPCChat();",1404,5,"",72,[1753],"","","",[],[],1211,[],1211,"",8531,"","","","","",45,[],45
1449,313,0,"Sin",[],[],[1766],"",1766,3,"",1766,[1824],"",1,"",[],[],1211,[],1211,"","","","","","","",45,[],45
1450,313,1,"Exile",[],[],[1767],"",2626,3,"",1767,[1825],"",1,"",[],[],1211,[],1211,"","","","","","","",45,[],45
1451,318,0,"Page 1",[],[],[],"",2626,3,"",2626,[1839],"","","",[384],[],384,[],1211,"","","","","","","",45,[],45
1452,318,1,"Page 2",[],[],[],"",2626,3,"",2626,[1840],"","","",[385],[],385,[],1211,"","","","","","","",45,[],45
1453,318,2,"Page 3",[],[],[],"",2626,3,"",2626,[1841],"","","",[386],[],386,[],1211,"","","","","","","",45,[],45
1454,318,3,"Page 4",[],[],[],"",2626,3,"",2626,[1842],"","","",[387],[],387,[],1211,"","","","","","","",45,[],45
1455,318,4,"Page 5",[],[],[],"",2626,3,"",2626,[1843],"","","",[388],[],388,[],1211,"","","","","","","",45,[],45
1456,318,5,"Page 6",[],[],[],"",2626,3,"",2626,[1844],"","","",[389],[],389,[],1211,"","","","","","","",45,[],45
1457,318,6,"Page 7",[],[],[],"",2626,3,"",2626,[1845],"","","",[390],[],390,[],1211,"","","","","","","",45,[],45
1458,318,7,"Page 8",[],[],[],"",2626,3,"",2626,[1846],"","","",[391],[],391,[],1211,"","","","","","","",45,[],45
1459,318,8,"Page 9",[],[],[],"",2626,3,"",2626,[1847],"","","",[392],[],392,[],1211,"","","","","","","",45,[],45
1460,318,9,"Page 10",[],[],[],"",2626,3,"",2626,[1848],"","","",[393],[],393,[],1211,"","","","","","","",45,[],45
1461,318,10,"Page 11",[],[],[],"",2626,3,"",2626,[1849],"","","",[394],[],394,[],1211,"","","","","","","",45,[],45
1462,318,11,"Page 12",[],[],[],"",2626,3,"",2626,[1850],"","","",[395],[],395,[],1211,"","","","","","","",45,[],45
1463,318,12,"Page 13",[],[],[],"",2626,3,"",2626,[1851],"","","",[396],[],396,[],1211,"","","","","","","",45,[],45
1464,318,13,"Page 14",[],[],[],"",2626,3,"",2626,[1852],"","","",[397],[],397,[],1211,"","","","","","","",45,[],45
1465,318,14,"Page 15",[],[],[],"",2626,3,"",2626,[1853],"","","",[398],[],398,[],1211,"","","","","","","",45,[],45
1466,318,15,"Page 16",[],[],[],"",2626,3,"",2626,[1854],"","","",[383],[],383,[],1211,"","","","","","","",45,[],45
1467,175,0,"The Elder",[],[],[],"triggerer.FinishNPCChat();",72,5,"",72,[1889],"","","",[],[],1211,[],1211,"","","","","","","",45,[],45
1468,320,0,"The Shaper",[],[],[],"triggerer.FinishNPCChat();",72,5,"",72,[1883],"","","",[],[],1211,[],1211,"","","","","","","",45,[],45
1469,321,0,"The Elder",[],[],[],"triggerer.FinishNPCChat();",72,5,"",72,[1890],"","","",[],[],1211,[],1211,"","","","","","","",45,[],45
1470,171,0,"Introduction",[],[],[],"",2626,3,"",2626,[2271],"","","","[69,125]",[],125,[112],125,"","","","","","","",45,[],45
1471,171,1,"Introduction",[],[],[],"",2626,3,"",2626,[1934],"","","",[69],[112],69,[],69,"","","","","","","",45,[],45
1472,171,2,"Einhar",[],[],[],"",2626,3,"",2626,[1949],"","","",[70],[],70,[],1211,"","","","","","","",45,[],45
1473,171,3,"The First Ones",[],[],[],"",2626,3,"",2626,[1950],"","","",[110],[],110,[],1211,"","","","","","","",45,[],45
1474,171,4,"Trading",[],[],[],"",2626,3,"",2626,[1952],"","","",[111],[409],111,[],1211,"","","","","","","",45,[],45
1475,171,5,"The Menagerie",[],[],[],"",2626,3,"",2626,[1944],"","","",[409],[112],409,[],409,"","","","","","","",45,[],45
1476,171,6,"View Bestiary",[],[],[],"triggerer.SendOpenScreen( BestiaryScreen ); triggerer.FinishNPCChat();",2626,5,"",72,[],"","","",[],[],1211,[],1211,"","",1,"","",4,"",45,[],45
1477,171,7,"Visit Menagerie",[],[],[],"triggerer.OpenMenageriePortal(); triggerer.FinishNPCChat();",2626,5,"",2626,[],"","","",[],[409],1,[],1211,"","","","","",5,"",45,[],45
1478,171,8,"Saqawal, First of the Sky",[],[],[],"",2626,3,"",2626,[1954],"","","",[117],[113],117,[],1211,"","","","","","","",45,[],45
1479,171,9,"Farrul, First of the Plains",[],[],[],"",2626,3,"",2626,[1955],"","","",[118],[114],118,[],1211,"","","","","","","",45,[],45
1480,171,10,"Craiceann, First of the Deep",[],[],[],"",2626,3,"",2626,[1956],"","","",[119],[115],119,[],1211,"","","","","","","",45,[],45
1481,171,11,"Fenumus, First of the Night",[],[],[],"",2626,3,"",2626,[1957],"","","",[120],[116],120,[],1211,"","","","","","","",45,[],45
1482,171,12,"Invite to Hideout",[],[],[],"",2626,37,"",2626,[1959],"","","",[],"[200,112]",1,[],1211,"","","","","","","",45,[],45
1483,169,0,"Introduction",[718],[],[],"",2626,3,"",2626,[1934],"","","",[69],[],69,[],69,"","","","","","","",45,[],45
1484,169,1,"Einhar",[718],[],[],"",2626,3,"",2626,[1949],"","","",[70],[],70,[],1211,"","","","","","","",45,[],45
1485,169,2,"The First Ones",[718],[],[],"",2626,3,"",2626,[1950],"","","",[110],[],110,[],1211,"","","","","","","",45,[],45
1486,169,3,"Trading",[718],[],[],"",2626,3,"",2626,[1952],"","","",[111],[409],111,[],1211,"","","","","","","",45,[],45
1487,169,4,"The Menagerie",[718],[],[],"",2626,3,"",2626,[1944],"","","",[409],[112],409,[],409,"","","","","","","",45,[],45
1488,169,5,"View Bestiary",[],[],[],"triggerer.SendOpenScreen( BestiaryScreen ); triggerer.FinishNPCChat();",2626,5,"",72,[],"","","",[],[],1211,[],1211,"","",1,"","",4,"",45,[],45
1489,169,6,"Visit Menagerie",[718],[],[],"triggerer.OpenMenageriePortal(); triggerer.FinishNPCChat();",2626,5,"",2626,[],"","","",[],[409],1,[],1211,"","","","","",5,"",45,[],45
1490,169,7,"Niko",[718],[],[],"",2626,3,"",2626,[2274],"","","",[490],[9],490,[],1211,"","","","","","","",45,[],45
1491,169,8,"Alva",[718],[],[],"",2626,3,"",2626,[2273],"","","",[491],[606],491,[],1211,"","","","","","","",45,[],45
1492,169,9,"Jun",[718],[],[],"",2626,3,"",2626,[2278],"","","",[492],[592],492,[],1211,"","","","","","","",45,[],45
1493,169,10,"Zana",[718],[],[],"",2626,3,"",2626,[2275],"","","",[493],[1],493,[],1211,"","","","","","","",45,[],45
1494,169,11,"Helena",[718],[],[],"",2626,3,"",2626,[2277],"","","",[494],[200],494,[],1211,"","","","","","","",45,[],45
1495,169,12,"Saqawal, First of the Sky",[718],[],[],"",2626,3,"",2626,[1954],"","","",[117],[113],117,[],1211,"","","","","","","",45,[],45
1496,169,13,"Farrul, First of the Plains",[718],[],[],"",2626,3,"",2626,[1955],"","","",[118],[114],118,[],1211,"","","","","","","",45,[],45
1497,169,14,"Craiceann, First of the Deep",[718],[],[],"",2626,3,"",2626,[1956],"","","",[119],[115],119,[],1211,"","","","","","","",45,[],45
1498,169,15,"Fenumus, First of the Night",[718],[],[],"",2626,3,"",2626,[1957],"","","",[120],[116],120,[],1211,"","","","","","","",45,[],45
1499,169,16,"Einhar's Mask",[718],[],[],"",2626,3,"",2626,[2291],"","","",[500],"[496,497,498,499]",500,[],1211,"","","","","","","",45,[],45
1500,169,17,"Sell Items",[],[],[],"",2626,24,"",2626,[],"","","",[],[],1,[],1211,"","","","","",0,"",45,[],45
1501,169,18,"Atlas Mission",[718],[],[],"",2626,1,"",2626,[],"","","",[],[598],1,[],1211,"","","","","","","",45,[],45
1502,172,0,"Introduction",[],[],[],"",2626,3,"",2626,[1934],"","","",[69],[],69,[],69,"","","","","","","",45,[],45
1503,172,1,"Saqawal, First of the Sky",[],[],[],"",2626,3,"",2626,[1954],"","","",[117],[113],117,[117],117,"","","","","","","",45,[],45
1504,172,2,"Farrul, First of the Plains",[],[],[],"",2626,3,"",2626,[1955],"","","",[118],[114],118,[118],118,"","","","","","","",45,[],45
1505,172,3,"Craiceann, First of the Deep",[],[],[],"",2626,3,"",2626,[1956],"","","",[119],[115],119,[119],119,"","","","","","","",45,[],45
1506,172,4,"Fenumus, First of the Night",[],[],[],"",2626,3,"",2626,[1957],"","","",[120],[116],120,[120],120,"","","","","","","",45,[],45
1507,172,5,"The Menagerie",[1935],[],[],"",2626,3,"",2626,[1944],"","","",[409],[112],409,[],409,"","","","","","","",45,[],45
1508,172,6,"View Bestiary",[],[],[],"triggerer.SendOpenScreen( BestiaryScreen ); triggerer.FinishNPCChat();",2626,5,"",72,[],"","","",[],[],1211,[],1211,"","",1,"","","","",45,[],45
1509,172,7,"Visit Menagerie",[1935],[],[],"triggerer.OpenMenageriePortal(); triggerer.FinishNPCChat();",2626,5,"",2626,[],"","","",[],"[112,409]",1,[],1211,"","","","","","","",45,[],45
1510,173,0,"Introduction",[],[],[],"",2626,3,"",2626,[2271],"","","",[69],[],69,[],69,"","","","","","","",45,[],45
1511,173,1,"This Menagerie",[],[],[],"",2626,3,"",2626,[2272],"","","",[489],[],489,[],489,"","","","","","","",45,[],45
1512,173,2,"Einhar",[],[],[],"",2626,3,"",2626,[1949],"","","",[70],[],70,[],1211,"","","","","","","",45,[],45
1513,173,3,"The First Ones",[],[],[],"",2626,3,"",2626,[1950],"","","",[110],[],110,[],1211,"","","","","","","",45,[],45
1514,173,4,"The Blood Altar",[],[],[],"",2626,5,"",2626,[1946],"","","",[122],[],1,[121],122,"","","","","","","",45,[],45
1515,173,5,"The Blood Altar",[],[],[],"",2626,5,"",2626,[1947],"","","",[123],[121],1,[123],123,"","","","","","","",45,[],45
1516,173,6,"The Blood Altar",[],[],[],"",2626,3,"",2626,[1948],"","","",[124],[123],124,[],1211,"","","","","","","",45,[],45
1517,173,7,"Trading",[],[],[],"",2626,3,"",2626,[1952],"","","",[111],[],111,[],1211,"","","","","","","",45,[],45
1518,173,8,"Saqawal, First of the Sky",[],[],[],"",2626,3,"",2626,[1954],"","","",[117],[113],117,[],1211,"","","","","","","",45,[],45
1519,173,9,"Farrul, First of the Plains",[],[],[],"",2626,3,"",2626,[1955],"","","",[118],[114],118,[],1211,"","","","","","","",45,[],45
1520,173,10,"Craiceann, First of the Deep",[],[],[],"",2626,3,"",2626,[1956],"","","",[119],[115],119,[],1211,"","","","","","","",45,[],45
1521,173,11,"Fenumus, First of the Night",[],[],[],"",2626,3,"",2626,[1957],"","","",[120],[116],120,[],1211,"","","","","","","",45,[],45
1522,173,12,"View Bestiary",[],[],[],"triggerer.SendOpenScreen( BestiaryScreen ); triggerer.FinishNPCChat();",2626,5,"",72,[],"","","",[],[],1211,[],1211,"","",1,"","",4,"",45,[],45
1523,173,13,"Purchase Items",[],[],[],"",2626,23,"",2626,[],"","","",[],[],1,[],1211,"","","","","",1,"",45,[],45
1524,173,14,"Sell Items",[],[],[],"",2626,24,"",2626,[],"","","",[],[],1,[],1211,"","","","","",0,"",45,[],45
1525,340,0,"Introduction",[],[],[645],"",645,3,"",645,[2829],"","","",[],[],1211,[],1211,"","","","","","","",45,[],45
1526,340,1,"The Temple of Atzoatl",[],"[652,1274]",[1962],"",1962,5,"",72,[2830],"","","",[],[],1211,[],1211,"","","","","","","",45,[],45
1527,340,2,"The Temple of Atzoatl",[1274],[652],[1962],"",1962,5,"",72,[2831],"","","",[],[],1211,[],1211,"","","","","","","",45,[],45
1528,340,3,"Alva's Past",[652],[],[366],"",2626,3,"",366,[2004],"","","",[],[],1211,[],1211,"","","","","","","",45,[],45
1529,340,4,"Atzoatl",[652],[],[373],"",2626,3,"",373,[2005],"","","",[],[],1211,[],1211,"","","","","","","",45,[],45
1530,340,5,"Oriath",[652],[],[380],"",2626,3,"",380,[2006],"","","",[],[],1211,[],1211,"","","","","","","",45,[],45
1531,340,6,"View Temple",[652],[],[],"triggerer.SendOpenScreen( IncursionTempleBlueprintWindow, 0 );",2626,13,"",72,[],"","","",[],[],1211,[],1211,"","",1,"","",4,"",45,[],45
1532,340,7,"Hideout",[],[],[],"",2626,5,"",72,[1985],"","","",[5],"[200,606]",1211,[5],5,"","","","","","","",45,[],45
1533,340,8,"Invite to Hideout",[],[],[],"",2626,37,"",72,[1986],"","","",[],"[200,606]",1211,[],1211,"","","","","","","",45,[],45
1534,340,9,"Enter Temple","[1954,1959]","[1956,1955]",[],"triggerer.DispatchRulesetEvent(open_incursion_temple); triggerer.FinishNPCChat();",2626,15,"",72,[],"","","",[],[],1211,[],1211,"","","","","",5,"",45,[],45
1535,340,10,"Take Temple Chronicle","[1954,1959]","[1956,1955]",[],"triggerer.DispatchRulesetEvent(itemise_incursion_temple); triggerer.FinishNPCChat();\r\ntriggerer.SendOpenScreen( InventoryScreen );",2626,16,"",72,[],"","","",[],[],1211,[],1211,"","","","","","","",45,[],45
1536,325,0,"Talk to Alva",[],[1954],[],"triggerer.FinishNPCChat();",72,3,"",72,[1984],"","","",[],[],1211,[],1211,"","","","","","","",45,[],45
1537,325,1,"Introduction",[1954],[],[645],"",645,3,"",645,[2829],"","","",[],[],1211,[],1211,"","","","","","","",45,[],45
1538,325,2,"The Temple of Atzoatl",[1954],[652],[1962],"",1962,5,"",72,[2832],"","","",[],[],1211,[],1211,"","","","","","","",45,[],45
1539,325,3,"Alva's Past",[1954],[],[366],"",2626,3,"",366,[2004],"","","",[],[],1211,[],1211,"","","","","","","",45,[],45
1540,325,4,"Atzoatl",[1954],[],[373],"",2626,3,"",373,[2005],"","","",[],[],1211,[],1211,"","","","","","","",45,[],45
1541,325,5,"Oriath",[1954],[],[380],"",2626,3,"",380,[2006],"","","",[],[],1211,[],1211,"","","","","","","",45,[],45
1542,325,6,"Time Loop","[1954,961]",[1959],[962],"",962,5,"",962,[1982],"","","",[],[],1211,[],1211,"","","","","","","",45,[],45
1543,325,7,"View Temple",[1954],"[1959,1956]","[1963,1957]","triggerer.DispatchRulesetEvent(view_next_incursion);",1957,13,"",72,[],"","","",[],[],1211,[],1211,"","",1,"","",4,"",45,[],45
1544,325,8,"View Temple","[1954,1956]",[1959],[1963],"triggerer.SendOpenScreen( IncursionTempleBlueprintWindow, 0 );",2626,13,"",72,[],"","","",[],[],1211,[],1211,"","",1,"","",4,"",45,[],45
1545,325,9,"Enter Incursion",[1954],"[1959,1956,1955]",[1963],"triggerer.DispatchRulesetEvent(open_incursion_portal); triggerer.FinishNPCChat();",2626,14,"",72,[],"","","",[],[],1211,[],1211,"","","","","",5,"",45,[],45
1546,325,10,"Congratulations","[1954,1956]","[1959,1958]",[1958],"triggerer.DispatchRulesetEvent(check_temple_start); triggerer.SendOpenScreen( IncursionTempleBlueprintWindow, 0 );",1958,5,"",1958,[],"","","",[],[],1211,[],1211,"","","","","","","",45,[],45
1547,325,11,"View Temple","[1954,1959]",[1956],"[1963,1957]","triggerer.SendOpenScreen( IncursionTempleBlueprintWindow, 0 );",1957,13,"",72,[],"","","",[],[],1211,[],1211,"","",1,"","",4,"",45,[],45
1548,325,12,"Enter Temple","[1954,1959]","[1956,1955]",[],"triggerer.DispatchRulesetEvent(open_incursion_temple); triggerer.FinishNPCChat();",2626,15,"",72,[],"","","",[],[],1211,[],1211,"","","","","",5,"",45,[],45
1549,325,13,"Take Temple Chronicle","[1954,1959]","[1956,1955]",[],"triggerer.DispatchRulesetEvent(itemise_incursion_temple); triggerer.FinishNPCChat();\r\ntriggerer.SendOpenScreen( InventoryScreen );",2626,16,"",72,[],"","","",[],[],1211,[],1211,"","","","","","","",45,[],45
1550,325,14,"Hideout",[1954],[],[],"",2626,5,"",72,[1985],"","","",[5],"[200,606]",1211,[5],5,"","","","","","","",45,[],45
1551,325,15,"Invite to Hideout",[1954],[],[],"",2626,37,"",72,[1986],"","","",[],"[200,606]",1211,[],1211,"","","","","","","",45,[],45
1552,326,0,"Talk to Alva",[],[718],[],"",2626,3,"",72,[1984],"","","",[],[],1211,[],1211,"","","","","","","",45,[],45
1553,326,1,"Introduction",[718],[],[645],"",645,3,"",645,[1973],"","","",[],[],1211,[],1211,"","","","","","","",45,[],45
1554,326,2,"Alva's Past","[718,1954,652]",[],[366],"",2626,3,"",366,[2004],"","","",[],[],1211,[],1211,"","","","","","","",45,[],45
1555,326,3,"Atzoatl","[718,1954,652]",[],[373],"",2626,3,"",373,[2005],"","","",[],[],1211,[],1211,"","","","","","","",45,[],45
1556,326,4,"Oriath","[718,1954,652]",[],[380],"",2626,3,"",380,[2006],"","","",[],[],1211,[],1211,"","","","","","","",45,[],45
1557,326,5,"Einhar",[718],[],[1983],"",2626,3,"",1983,[2846],"","","",[],[69],1211,[],1211,"","","","","","","",45,[],45
1558,326,6,"Niko",[718],[],[1984],"",2626,3,"",1984,[2845],"","","",[],[9],1211,[],1211,"","","","","","","",45,[],45
1559,326,7,"Zana",[718],[],[1985],"",2626,3,"",1985,[2849],"","","",[],[1],1211,[],1211,"","","","","","","",45,[],45
1560,326,8,"Jun",[718],[],[1986],"",2626,3,"",1986,[2850],"","","",[],[592],1211,[],1211,"","","","","","","",45,[],45
1561,326,9,"Helena","[718,2031]",[],[1987],"",2626,3,"",1987,[2848],"","","",[],[],1211,[],1211,"","","","","","","",45,[],45
1562,326,10,"Order of the Djinn",[718],[],[1989],"",2626,3,"",1989,[2851],"","","",[],[595],1211,[],1211,"","","","","","","",45,[],45
1563,326,11,"View Temple","[718,1954,652]",[1959],[],"triggerer.SendOpenScreen( IncursionTempleBlueprintWindow, 0 );",2626,13,"",72,[],"","","",[5],[],1211,[],1211,"","",1,"","",4,"",45,[],45
1564,326,12,"View Temple","[718,1954,652,1959]",[1956],[1957],"triggerer.SendOpenScreen( IncursionTempleBlueprintWindow, 0 );",1957,13,"",72,[],"","","",[5],[],1211,[],1211,"","",1,"","",4,"",45,[],45
1565,326,13,"Enter Temple","[718,1954,652,1959]","[1956,1955]",[],"triggerer.DispatchRulesetEvent(open_incursion_temple); triggerer.FinishNPCChat();",2626,15,"",72,[],"","","",[],[],1211,[],1211,"","","","","",5,"",45,[],45
1566,326,14,"Take Temple Chronicle","[718,1954,652,1959]","[1956,1955]",[],"triggerer.DispatchRulesetEvent(itemise_incursion_temple); triggerer.FinishNPCChat();\r\ntriggerer.SendOpenScreen( InventoryScreen );",2626,16,"",72,[],"","","",[],[],1211,[],1211,"","","","","","","",45,[],45
1567,326,15,"Sell Items",[],[],[],"",2626,24,"",72,[],"","","",[],[],1211,[],1211,"","","","","",0,"",45,[],45
1568,326,16,"Atlas Mission","[718,652]",[],[],"",2626,1,"",2626,[],"","","",[],[599],1,[],1211,"","","","","","","",45,[],45
1569,328,0,"View Subterranean Chart",[],[],[],"triggerer.SendOpenScreen( DelveMapScreen, 1 ); triggerer.FinishNPCChat();",2626,5,"",2626,[],"","","",[],[68],1,[],1211,"","",1,"","Subterranean Chart",4,"",45,[],45
1570,328,1,"Introduction",[],[1502],[],"",2626,3,"",2626,[2030],"","","",[22],[],22,[24],22,"","","","","","","",45,[],45
1571,328,2,"Introduction",[1502],[],[],"",2626,3,"",2626,[2232],"","","",[501],[],501,[24],1211,"","","","","","","",45,[],45
1572,328,3,"Introduction",[1502],[],[],"",2626,3,"",2626,[2233],"","","",[502],[24],502,[25],1211,"","","","","","","",45,[],45
1573,328,4,"Introduction",[1502],[],[],"",2626,3,"",2626,[2234],"","","",[503],[25],503,[26],1211,"","","","","","","",45,[],45
1574,328,5,"Introduction",[1502],[],[],"",2626,3,"",2626,[2235],"","","",[504],[26],504,[27],1211,"","","","","","","",45,[],45
1575,328,6,"Introduction",[1502],[],[],"",2626,3,"",2626,[2236],"","","",[505],[27],505,[],1211,"","","","","","","",45,[],45
1576,328,7,"Voltaxic Sulphite",[668],[],[],"",2626,5,"",2626,[2230],"","","",[8],[],1,[23],8,"","","","","","","",45,[],45
1577,328,8,"Voltaxic Sulphite",[2029],[],[],"",2626,5,"",2626,[2032],"","","",[9],[],1,[9],9,"","","","","","","",45,[],45
1578,328,9,"Voltaxic Sulphite",[2029],[],[],"",2626,5,"",2626,[2032],"","","",[],[],1,[68],1211,"","","","","","","",45,[],45
1579,328,10,"Visit Mine Encampment",[2029],[],[],"triggerer.BeginDelve(); triggerer.FinishNPCChat();",2626,5,"",2626,[],"","","",[],[],1,[],1211,"","","","","",5,"",45,[],45
1580,328,11,"Visit Mine Encampment",[],[2029],[],"triggerer.BeginDelve(); triggerer.FinishNPCChat();",2626,5,"",2626,[],"","","",[],[23],1,[],1211,"","","","","",5,"",45,[],45
1581,328,12,"Fractured Walls",[],[],[],"",2626,5,"",2626,[2038],"","","",[65],"[10,18]",1,[65],65,"","","","","","","",45,[],45
1582,328,13,"The Azurite Mine",[],[],[],"",2626,3,"",2626,[2037],"","","",[33],[10],33,[24],1211,"","","","","","","",45,[],45
1583,328,14,"The Azurite Mine",[],[],[],"",2626,3,"",2626,[2055],"","","",[34],"[10,24]",34,[25],1211,"","","","","","","",45,[],45
1584,328,15,"The Azurite Mine",[],[],[],"",2626,3,"",2626,[2073],"","","",[35],"[10,25]",35,[26],1211,"","","","","","","",45,[],45
1585,328,16,"The Azurite Mine",[],[],[],"",2626,3,"",2626,[2090],"","","",[36],"[10,26]",36,[27],1211,"","","","","","","",45,[],45
1586,328,17,"The Azurite Mine",[],[],[],"",2626,3,"",2626,[2106],"","","",[37],"[10,27]",37,[],1211,"","","","","","","",45,[],45
1587,328,18,"The Darkness",[],[],[],"",2626,3,"",2626,[2047],"","","",[38],[10],38,[24],1211,"","","","","","","",45,[],45
