"rownum","NPCKey","i32","DialogueOption","[i32]","[i32]","[i32]","Script","rid","rid","QuestKey","QuestFlag","NPCTextAudioKeys","Script2","bool","bool","[i32]","[i32]","i32","[i32]","i32","bool","rid","bool","bool","DialogueOption2","rid","rid","i32","[i32]","i32","rid"
1436,312,10,"Unlock Power",[],[989],[],"triggerer.UnlockPantheonPowerFromItem(); triggerer.SendOpenScreen(PantheonScreen); triggerer.FinishNPCChat();",1397,5,"",71,[1753],"","","",[],[],1276,[],1276,"",8907,"","","","","",47,[],47,""
1437,312,11,"Unlock Power",[],[989],[],"triggerer.UnlockPantheonPowerFromItem(); triggerer.SendOpenScreen(PantheonScreen); triggerer.FinishNPCChat();",1398,5,"",71,[1753],"","","",[],[],1276,[],1276,"",8908,"","","","","",47,[],47,""
1438,312,12,"Unlock Power",[],[989],[],"triggerer.UnlockPantheonPowerFromItem(); triggerer.SendOpenScreen(PantheonScreen); triggerer.FinishNPCChat();",1399,5,"",71,[1753],"","","",[],[],1276,[],1276,"",8909,"","","","","",47,[],47,""
1439,312,13,"Unlock Power",[],[989],[],"triggerer.UnlockPantheonPowerFromItem(); triggerer.SendOpenScreen(PantheonScreen); triggerer.FinishNPCChat();",1400,5,"",71,[1753],"","","",[],[],1276,[],1276,"",8910,"","","","","",47,[],47,""
1440,312,14,"Unlock Power",[],[989],[],"triggerer.UnlockPantheonPowerFromItem(); triggerer.SendOpenScreen(PantheonScreen); triggerer.FinishNPCChat();",1402,5,"",71,[1753],"","","",[],[],1276,[],1276,"",8911,"","","","","",47,[],47,""
1441,312,15,"Unlock Power",[],[989],[],"triggerer.UnlockPantheonPowerFromItem(); triggerer.SendOpenScreen(PantheonScreen); triggerer.FinishNPCChat();",1405,5,"",71,[1753],"","","",[],[],1276,[],1276,"",8912,"","","","","",47,[],47,""
1442,312,16,"Unlock Power",[],[989],[],"triggerer.UnlockPantheonPowerFromItem(); triggerer.SendOpenScreen(PantheonScreen); triggerer.FinishNPCChat();",1406,5,"",71,[1753],"","","",[],[],1276,[],1276,"",8913,"","","","","",47,[],47,""
1443,312,17,"Unlock Power",[],[989],[],"triggerer.UnlockPantheonPowerFromItem(); triggerer.SendOpenScreen(PantheonScreen); triggerer.FinishNPCChat();",1407,5,"",71,[1753],"","","",[],[],1276,[],1276,"",8914,"","","","","",47,[],47,""
1444,312,18,"Unlock Power",[],[989],[],"triggerer.UnlockPantheonPowerFromItem(); triggerer.SendOpenScreen(PantheonScreen); triggerer.FinishNPCChat();",1401,5,"",71,[1753],"","","",[],[],1276,[],1276,"",8915,"","","","","",47,[],47,""
1445,312,19,"Unlock Power",[],[989],[],"triggerer.UnlockPantheonPowerFromItem(); triggerer.SendOpenScreen(PantheonScreen); triggerer.FinishNPCChat();",1404,5,"",71,[1753],"","","",[],[],1276,[],1276,"",8916,"","","","","",47,[],47,""
1446,312,20,"Unlock Power",[],[989],[],"triggerer.UnlockPantheonPowerFromItem(); triggerer.SendOpenScreen(PantheonScreen); triggerer.FinishNPCChat();",1408,5,"",71,[1753],"","","",[],[],1276,[],1276,"",8917,"","","","","",47,[],47,""
1447,312,21,"Unlock Power",[],[989],[],"triggerer.UnlockPantheonPowerFromItem(); triggerer.SendOpenScreen(PantheonScreen); triggerer.FinishNPCChat();",1403,5,"",71,[1753],"","","",[],[],1276,[],1276,"",8918,"","","","","",47,[],47,""
1448,313,0,"Sin",[],[],[1765],"",1765,3,"",1765,[1824],"",1,"",[],[],1276,[],1276,"","","","","","","",47,[],47,""
1449,313,1,"Exile",[],[],[1766],"","",3,"",1766,[1825],"",1,"",[],[],1276,[],1276,"","","","","","","",47,[],47,""
1450,318,0,"Page 1",[],[],[],"","",3,"","",[1839],"","","",[384],[],384,[],1276,"","","","","","","",47,[],47,""
1451,318,1,"Page 2",[],[],[],"","",3,"","",[1840],"","","",[385],[],385,[],1276,"","","","","","","",47,[],47,""
1452,318,2,"Page 3",[],[],[],"","",3,"","",[1841],"","","",[386],[],386,[],1276,"","","","","","","",47,[],47,""
1453,318,3,"Page 4",[],[],[],"","",3,"","",[1842],"","","",[387],[],387,[],1276,"","","","","","","",47,[],47,""
1454,318,4,"Page 5",[],[],[],"","",3,"","",[1843],"","","",[388],[],388,[],1276,"","","","","","","",47,[],47,""
1455,318,5,"Page 6",[],[],[],"","",3,"","",[1844],"","","",[389],[],389,[],1276,"","","","","","","",47,[],47,""
1456,318,6,"Page 7",[],[],[],"","",3,"","",[1845],"","","",[390],[],390,[],1276,"","","","","","","",47,[],47,""
1457,318,7,"Page 8",[],[],[],"","",3,"","",[1846],"","","",[391],[],391,[],1276,"","","","","","","",47,[],47,""
1458,318,8,"Page 9",[],[],[],"","",3,"","",[1847],"","","",[392],[],392,[],1276,"","","","","","","",47,[],47,""
1459,318,9,"Page 10",[],[],[],"","",3,"","",[1848],"","","",[393],[],393,[],1276,"","","","","","","",47,[],47,""
1460,318,10,"Page 11",[],[],[],"","",3,"","",[1849],"","","",[394],[],394,[],1276,"","","","","","","",47,[],47,""
1461,318,11,"Page 12",[],[],[],"","",3,"","",[1850],"","","",[395],[],395,[],1276,"","","","","","","",47,[],47,""
1462,318,12,"Page 13",[],[],[],"","",3,"","",[1851],"","","",[396],[],396,[],1276,"","","","","","","",47,[],47,""
1463,318,13,"Page 14",[],[],[],"","",3,"","",[1852],"","","",[397],[],397,[],1276,"","","","","","","",47,[],47,""
1464,318,14,"Page 15",[],[],[],"","",3,"","",[1853],"","","",[398],[],398,[],1276,"","","","","","","",47,[],47,""
1465,318,15,"Page 16",[],[],[],"","",3,"","",[1854],"","","",[383],[],383,[],1276,"","","","","","","",47,[],47,""
1466,175,0,"The Elder",[],[],[],"triggerer.FinishNPCChat();",71,5,"",71,[1889],"","","",[],[],1276,[],1276,"","","","","","","",47,[],47,""
1467,320,0,"The Shaper",[],[],[],"triggerer.FinishNPCChat();",71,5,"",71,[1883],"","","",[],[],1276,[],1276,"","","","","","","",47,[],47,""
1468,321,0,"The Elder",[],[],[],"triggerer.FinishNPCChat();",71,5,"",71,[1890],"","","",[],[],1276,[],1276,"","","","","","","",47,[],47,""
1469,171,0,"Introduction",[],[989],[],"","",3,"","",[2271],"","","","[69,125]",[],125,[112],125,"","","","","","","",47,[],47,""
1470,171,1,"Introduction",[989],[],[],"","",3,"","",[1934],"","","","[69,125]",[],125,[112],125,"","","","","","","",47,[],47,""
1471,171,2,"Introduction",[],[],[],"","",3,"","",[1934],"","","",[69],[112],69,[],69,"","","","","","","",47,[],47,""
1472,171,3,"Einhar",[],[],[],"","",3,"","",[1949],"","","",[70],[],70,[],1276,"","","","","","","",47,[],47,""
1473,171,4,"The First Ones",[],[],[],"","",3,"","",[1950],"","","",[110],[],110,[],1276,"","","","","","","",47,[],47,""
1474,171,5,"Trading",[],[],[],"","",3,"","",[1952],"","","",[111],[409],111,[],1276,"","","","","","","",47,[],47,""
1475,171,6,"The Menagerie",[],[],[],"","",3,"","",[1944],"","","",[409],[112],409,[],409,"","","","","","","",47,[],47,""
1476,171,7,"View Bestiary",[],[],[],"triggerer.SendOpenScreen( BestiaryScreen ); triggerer.FinishNPCChat();","",5,"",71,[],"","","",[],[],1276,[],1276,"","",1,"","",4,"",47,[],47,""
1477,171,8,"Visit Menagerie",[],[],[],"triggerer.OpenMenageriePortal(); triggerer.FinishNPCChat();","",5,"","",[],"","","",[],[409],1,[],1276,"","","","","",5,"",47,[],47,""
1478,171,9,"Saqawal, First of the Sky",[],[],[],"","",3,"","",[1954],"","","",[117],[113],117,[],1276,"","","","","","","",47,[],47,""
1479,171,10,"Farrul, First of the Plains",[],[],[],"","",3,"","",[1955],"","","",[118],[114],118,[],1276,"","","","","","","",47,[],47,""
1480,171,11,"Craiceann, First of the Deep",[],[],[],"","",3,"","",[1956],"","","",[119],[115],119,[],1276,"","","","","","","",47,[],47,""
1481,171,12,"Fenumus, First of the Night",[],[],[],"","",3,"","",[1957],"","","",[120],[116],120,[],1276,"","","","","","","",47,[],47,""
1482,171,13,"Invite to Hideout",[],[],[],"","",38,"","",[1959],"","","",[],"[200,112]",1,[],1276,"","","","","","","",47,[],47,""
1483,169,0,"Introduction",[717],[],[],"","",3,"","",[1934],"","","",[69],[],69,[],69,"","","","","","","",47,[],47,""
1484,169,1,"Einhar",[717],[],[],"","",3,"","",[1949],"","","",[70],[],70,[],1276,"","","","","","","",47,[],47,""
1485,169,2,"The First Ones",[717],[],[],"","",3,"","",[1950],"","","",[110],[],110,[],1276,"","","","","","","",47,[],47,""
1486,169,3,"Trading",[717],[],[],"","",3,"","",[1952],"","","",[111],[409],111,[],1276,"","","","","","","",47,[],47,""
1487,169,4,"The Menagerie",[717],[],[],"","",3,"","",[1944],"","","",[409],[112],409,[],409,"","","","","","","",47,[],47,""
1488,169,5,"View Bestiary",[],[],[],"triggerer.SendOpenScreen( BestiaryScreen ); triggerer.FinishNPCChat();","",5,"",71,[],"","","",[],[],1276,[],1276,"","",1,"","",4,"",47,[],47,""
1489,169,6,"Visit Menagerie",[717],[],[],"triggerer.OpenMenageriePortal(); triggerer.FinishNPCChat();","",5,"","",[],"","","",[],[409],1,[],1276,"","","","","",5,"",47,[],47,""
1490,169,7,"Niko",[717],[],[],"","",3,"","",[2274],"","","",[490],[9],490,[],1276,"","","","","","","",47,[],47,""
1491,169,8,"Alva",[717],[],[],"","",3,"","",[2273],"","","",[491],[606],491,[],1276,"","","","","","","",47,[],47,""
1492,169,9,"Jun",[717],[],[],"","",3,"","",[2278],"","","",[492],[592],492,[],1276,"","","","","","","",47,[],47,""
1493,169,10,"Zana",[717],[],[],"","",3,"","",[2275],"","","",[493],[1],493,[],1276,"","","","","","","",47,[],47,""
1494,169,11,"Helena",[717],[],[],"","",3,"","",[2277],"","","",[494],[200],494,[],1276,"","","","","","","",47,[],47,""
1495,169,12,"Saqawal, First of the Sky",[717],[],[],"","",3,"","",[1954],"","","",[117],[113],117,[],1276,"","","","","","","",47,[],47,""
1496,169,13,"Farrul, First of the Plains",[717],[],[],"","",3,"","",[1955],"","","",[118],[114],118,[],1276,"","","","","","","",47,[],47,""
1497,169,14,"Craiceann, First of the Deep",[717],[],[],"","",3,"","",[1956],"","","",[119],[115],119,[],1276,"","","","","","","",47,[],47,""
1498,169,15,"Fenumus, First of the Night",[717],[],[],"","",3,"","",[1957],"","","",[120],[116],120,[],1276,"","","","","","","",47,[],47,""
1499,169,16,"Einhar's Mask",[717],[],[],"","",3,"","",[2291],"","","",[500],"[496,497,498,499]",500,[],1276,"","","","","","","",47,[],47,""
1500,169,17,"Sell Items",[],[],[],"","",24,"","",[],"","","",[],[],1,[],1276,"","","","","",0,"",47,[],47,""
1501,169,18,"Atlas Mission",[717],[],[],"","",1,"","",[],"","","",[],[598],1,[],1276,"","","","","","","",47,[],47,""
1502,169,19,"Memory of Crystal Prisons",[717],[],[],"triggerer.FinishNPCChat(); triggerer.DispatchRulesetEvent( \""open_memory_line MemoryLineEssence2\"" );","",5,"","",[13652],"","","",[1249],[1229],1,[],1276,"","","",1,"","","",47,[],47,""
1503,169,20,"Memory of Harvest Beasts",[717],[],[],"triggerer.FinishNPCChat(); triggerer.DispatchRulesetEvent( \""open_memory_line MemoryLineBestiary1\"" );","",5,"","",[13653],"","","",[1258],[1238],1,[],1276,"","","",1,"","","",47,[],47,""
1504,169,21,"Memory of the Menagerie",[717],[],[],"triggerer.FinishNPCChat(); triggerer.DispatchRulesetEvent( \""open_memory_line MemoryLineBestiary2\"" );","",5,"","",[13654],"","","",[1259],[1239],1,[],1276,"","","",1,"","","",47,[],47,""
1505,169,22,"Memory of the Sacred Grove",[717],[],[],"triggerer.FinishNPCChat(); triggerer.DispatchRulesetEvent( \""open_memory_line MemoryLineHarvest1\"" );","",5,"","",[13655],"","","",[1262],[1242],1,[],1276,"","","",1,"","","",47,[],47,""
1506,169,23,"Kirac",[59],[],[],"","",3,"","",[13656],"","","",[],[],1,[],1276,"","","","","","","",47,[],47,""
1507,169,24,"The Atlas",[59],[],[],"","",3,"","",[13657],"","","",[],[],1,[],1276,"","","","","","","",47,[],47,""
1508,172,0,"Introduction",[],[],[],"","",3,"","",[1934],"","","",[69],[],69,[],69,"","","","","","","",47,[],47,""
1509,172,1,"Saqawal, First of the Sky",[],[],[],"","",3,"","",[1954],"","","",[117],[113],117,[117],117,"","","","","","","",47,[],47,""
1510,172,2,"Farrul, First of the Plains",[],[],[],"","",3,"","",[1955],"","","",[118],[114],118,[118],118,"","","","","","","",47,[],47,""
1511,172,3,"Craiceann, First of the Deep",[],[],[],"","",3,"","",[1956],"","","",[119],[115],119,[119],119,"","","","","","","",47,[],47,""
1512,172,4,"Fenumus, First of the Night",[],[],[],"","",3,"","",[1957],"","","",[120],[116],120,[120],120,"","","","","","","",47,[],47,""
1513,172,5,"The Menagerie",[1934],[],[],"","",3,"","",[1944],"","","",[409],[112],409,[],409,"","","","","","","",47,[],47,""
1514,172,6,"View Bestiary",[],[],[],"triggerer.SendOpenScreen( BestiaryScreen ); triggerer.FinishNPCChat();","",5,"",71,[],"","","",[],[],1276,[],1276,"","",1,"","","","",47,[],47,""
1515,172,7,"Visit Menagerie",[1934],[],[],"triggerer.OpenMenageriePortal(); triggerer.FinishNPCChat();","",5,"","",[],"","","",[],"[112,409]",1,[],1276,"","","","","","","",47,[],47,""
1516,173,0,"Introduction",[],[],[],"","",3,"","",[2271],"","","",[69],[],69,[],69,"","","","","","","",47,[],47,""
1517,173,1,"This Menagerie",[],[],[],"","",3,"","",[2272],"","","",[489],[],489,[],489,"","","","","","","",47,[],47,""
1518,173,2,"Einhar",[],[],[],"","",3,"","",[1949],"","","",[70],[],70,[],1276,"","","","","","","",47,[],47,""
1519,173,3,"The First Ones",[],[],[],"","",3,"","",[1950],"","","",[110],[],110,[],1276,"","","","","","","",47,[],47,""
1520,173,4,"The Blood Altar",[],[],[],"","",5,"","",[1946],"","","",[122],[],1,[121],122,"","","","","","","",47,[],47,""
1521,173,5,"The Blood Altar",[],[],[],"","",5,"","",[1947],"","","",[123],[121],1,[123],123,"","","","","","","",47,[],47,""
1522,173,6,"The Blood Altar",[],[],[],"","",3,"","",[1948],"","","",[124],[123],124,[],1276,"","","","","","","",47,[],47,""
1523,173,7,"Trading",[],[],[],"","",3,"","",[1952],"","","",[111],[],111,[],1276,"","","","","","","",47,[],47,""
1524,173,8,"Saqawal, First of the Sky",[],[],[],"","",3,"","",[1954],"","","",[117],[113],117,[],1276,"","","","","","","",47,[],47,""
1525,173,9,"Farrul, First of the Plains",[],[],[],"","",3,"","",[1955],"","","",[118],[114],118,[],1276,"","","","","","","",47,[],47,""
1526,173,10,"Craiceann, First of the Deep",[],[],[],"","",3,"","",[1956],"","","",[119],[115],119,[],1276,"","","","","","","",47,[],47,""
1527,173,11,"Fenumus, First of the Night",[],[],[],"","",3,"","",[1957],"","","",[120],[116],120,[],1276,"","","","","","","",47,[],47,""
1528,173,12,"View Bestiary",[],[],[],"triggerer.SendOpenScreen( BestiaryScreen ); triggerer.FinishNPCChat();","",5,"",71,[],"","","",[],[],1276,[],1276,"","",1,"","",4,"",47,[],47,""
1529,173,13,"Purchase Items",[],[],[],"","",23,"","",[],"","","",[],[],1,[],1276,"","","","","",1,"",47,[],47,""
1530,173,14,"Sell Items",[],[],[],"","",24,"","",[],"","","",[],[],1,[],1276,"","","","","",0,"",47,[],47,""
1531,341,0,"Introduction",[],[],[644],"",644,3,"",644,[2829],"","","",[],[],1276,[],1276,"","","","","","","",47,[],47,""
1532,341,1,"The Temple of Atzoatl",[],"[651,0,0]",[1961],"",1961,5,"",71,[2830],"","","",[],[],1276,[],1276,"","","","","","","",47,[],47,""
1533,341,2,"The Temple of Atzoatl",[1273],"[651,0]",[1961],"",1961,5,"",71,[2831],"","","",[],[],1276,[],1276,"","","","","","","",47,[],47,""
1534,341,3,"Alva's Past",[651],[],[365],"","",3,"",365,[2004],"","","",[],[],1276,[],1276,"","","","","","","",47,[],47,""
1535,341,4,"Atzoatl",[651],[],[372],"","",3,"",372,[2005],"","","",[],[],1276,[],1276,"","","","","","","",47,[],47,""
1536,341,5,"Oriath",[651],[],[379],"","",3,"",379,[2006],"","","",[],[],1276,[],1276,"","","","","","","",47,[],47,""
1537,341,6,"View Temple",[651],[],[],"triggerer.SendOpenScreen( IncursionTempleBlueprintWindow, 0 );","",13,"",71,[],"","","",[],[],1276,[],1276,"","",1,"","",4,"",47,[],47,""
1538,341,7,"Hideout",[],[],[],"","",5,"",71,[1985],"","","",[5],"[200,606]",1276,[5],5,"","","","","","","",47,[],47,""
1539,341,8,"Invite to Hideout",[],[],[],"","",38,"",71,[1986],"","","",[],"[200,606]",1276,[],1276,"","","","","","","",47,[],47,""
1540,341,9,"Enter Temple","[1953,0]","[1955,0]",[],"triggerer.DispatchRulesetEvent(open_incursion_temple); triggerer.FinishNPCChat();","",15,"",71,[],"","","",[],[],1276,[],1276,"","","","","",5,"",47,[],47,""
1541,341,10,"Take Temple Chronicle","[1953,0]","[1955,0]",[],"triggerer.DispatchRulesetEvent(itemise_incursion_temple); triggerer.FinishNPCChat();\r\ntriggerer.SendOpenScreen( InventoryScreen );","",16,"",71,[],"","","",[],[],1276,[],1276,"","","","","","","",47,[],47,""
1542,341,11,"Kirac",[59],[],[],"","",3,"","",[13664],"","","",[1275],[],1275,[],1276,"","","","","","","",47,[],47,""
1543,325,0,"Talk to Alva",[],[1953],[],"triggerer.FinishNPCChat();",71,3,"",71,[1984],"","","",[],[],1276,[],1276,"","","","","","","",47,[],47,""
1544,325,1,"Introduction",[1953],[],[644],"",644,3,"",644,[2829],"","","",[],[],1276,[],1276,"","","","","","","",47,[],47,""
1545,325,2,"The Temple of Atzoatl",[1953],[651],[1961],"",1961,5,"",71,[2832],"","","",[],[],1276,[],1276,"","","","","","",112,47,[],47,""
1546,325,3,"The Temple of Atzoatl",[1953],[651],[1961],"",1961,5,"",71,[2833],"","","",[],[],1276,[],1276,"","","","","","","",47,[],47,112
1547,325,4,"Alva's Past",[1953],[],[365],"","",3,"",365,[2004],"","","",[],[],1276,[],1276,"","","","","","","",47,[],47,""
1548,325,5,"Atzoatl",[1953],[],[372],"","",3,"",372,[2005],"","","",[],[],1276,[],1276,"","","","","","","",47,[],47,""
1549,325,6,"Oriath",[1953],[],[379],"","",3,"",379,[2006],"","","",[],[],1276,[],1276,"","","","","","","",47,[],47,""
1550,325,7,"Time Loop","[1953,0]",[1958],[961],"",961,5,"",961,[1982],"","","",[],[],1276,[],1276,"","","","","","","",47,[],47,""
1551,325,8,"View Temple",[1953],"[1958,0]","[1962,0]","triggerer.DispatchRulesetEvent(view_next_incursion);",1956,13,"",71,[],"","","",[],[],1276,[],1276,"","",1,"","",4,"",47,[],47,""
1552,325,9,"View Temple","[1953,0]",[1958],[1962],"triggerer.SendOpenScreen( IncursionTempleBlueprintWindow, 0 );","",13,"",71,[],"","","",[],[],1276,[],1276,"","",1,"","",4,"",47,[],47,""
1553,325,10,"Enter Incursion",[1953],"[1958,0,0]",[1962],"triggerer.DispatchRulesetEvent(open_incursion_portal); triggerer.FinishNPCChat();","",14,"",71,[],"","","",[],[],1276,[],1276,"","","","","",5,"",47,[],47,""
1554,325,11,"Congratulations","[1953,0]","[1958,0]",[1957],"triggerer.DispatchRulesetEvent(check_temple_start); triggerer.SendOpenScreen( IncursionTempleBlueprintWindow, 0 );",1957,5,"",1957,[],"","","",[],[],1276,[],1276,"","","","","","","",47,[],47,""
1555,325,12,"View Temple","[1953,0]",[1955],"[1962,0]","triggerer.SendOpenScreen( IncursionTempleBlueprintWindow, 0 );",1956,13,"",71,[],"","","",[],[],1276,[],1276,"","",1,"","",4,"",47,[],47,""
1556,325,13,"Enter Temple","[1953,0]","[1955,0]",[],"triggerer.DispatchRulesetEvent(open_incursion_temple); triggerer.FinishNPCChat();","",15,"",71,[],"","","",[],[],1276,[],1276,"","","","","",5,"",47,[],47,""
1557,325,14,"Take Temple Chronicle","[1953,0]","[1955,0]",[],"triggerer.DispatchRulesetEvent(itemise_incursion_temple); triggerer.FinishNPCChat();\r\ntriggerer.SendOpenScreen( InventoryScreen );","",16,"",71,[],"","","",[],[],1276,[],1276,"","","","","","","",47,[],47,""
1558,325,15,"Hideout",[1953],[],[],"","",5,"",71,[1985],"","","",[5],"[200,606]",1276,[5],5,"","","","","","","",47,[],47,""
1559,325,16,"Invite to Hideout",[1953],[],[],"","",38,"",71,[1986],"","","",[],"[200,606]",1276,[],1276,"","","","","","","",47,[],47,""
1560,326,0,"Talk to Alva",[],[717],[],"","",3,"",71,[1984],"","","",[],[],1276,[],1276,"","","","","","","",47,[],47,""
1561,326,1,"Introduction",[717],[],[644],"",644,3,"",644,[1973],"","","",[],[],1276,[],1276,"","","","","","","",47,[],47,""
1562,326,2,"Alva's Past","[717,0,0]",[],[365],"","",3,"",365,[2004],"","","",[],[],1276,[],1276,"","","","","","","",47,[],47,""
1563,326,3,"Atzoatl","[717,0,0]",[],[372],"","",3,"",372,[2005],"","","",[],[],1276,[],1276,"","","","","","","",47,[],47,""
1564,326,4,"Oriath","[717,0,0]",[],[379],"","",3,"",379,[2006],"","","",[],[],1276,[],1276,"","","","","","","",47,[],47,""
1565,326,5,"Einhar",[717],[],[1982],"","",3,"",1982,[2846],"","","",[],[69],1276,[],1276,"","","","","","","",47,[],47,""
1566,326,6,"Niko",[717],[],[1983],"","",3,"",1983,[2845],"","","",[],[9],1276,[],1276,"","","","","","","",47,[],47,""
1567,326,7,"Zana",[717],[],[1984],"","",3,"",1984,[2849],"","","",[],[1],1276,[],1276,"","","","","","","",47,[],47,""
1568,326,8,"Jun",[717],[],[1985],"","",3,"",1985,[2850],"","","",[],[592],1276,[],1276,"","","","","","","",47,[],47,""
1569,326,9,"Helena","[717,0]",[],[1986],"","",3,"",1986,[2848],"","","",[],[],1276,[],1276,"","","","","","","",47,[],47,""
1570,326,10,"Order of the Djinn",[717],[],[1988],"","",3,"",1988,[2851],"","","",[],[595],1276,[],1276,"","","","","","","",47,[],47,""
1571,326,11,"View Temple","[717,0,0]",[1958],[],"triggerer.SendOpenScreen( IncursionTempleBlueprintWindow, 0 );","",13,"",71,[],"","","",[5],[],1276,[],1276,"","",1,"","",4,"",47,[],47,""
1572,326,12,"View Temple","[717,0,0,0]",[1955],[1956],"triggerer.SendOpenScreen( IncursionTempleBlueprintWindow, 0 );",1956,13,"",71,[],"","","",[5],[],1276,[],1276,"","",1,"","",4,"",47,[],47,""
1573,326,13,"Enter Temple","[717,0,0,0]","[1955,0]",[],"triggerer.DispatchRulesetEvent(open_incursion_temple); triggerer.FinishNPCChat();","",15,"",71,[],"","","",[],[],1276,[],1276,"","","","","",5,"",47,[],47,""
1574,326,14,"Take Temple Chronicle","[717,0,0,0]","[1955,0]",[],"triggerer.DispatchRulesetEvent(itemise_incursion_temple); triggerer.FinishNPCChat();\r\ntriggerer.SendOpenScreen( InventoryScreen );","",16,"",71,[],"","","",[],[],1276,[],1276,"","","","","","","",47,[],47,""
