"rownum","GrantedEffect","Level","CostMultiplier","StoredUses","Cooldown","CooldownBypassType","VaalSouls","VaalStoredUses","CooldownGroup","PvPDamageMultiplier","SoulGainPreventionDuration","AttackSpeedMultiplier","i32","i32","i32","i32","i32","AttackTime","Reservation","i32","CostAmounts","ActorLevel","EffectOnPlayer"
9981,306,27,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],154.127,100
9982,306,28,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],163.092,100
9983,306,29,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],172.283,100
9984,306,30,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],181.7,100
9985,306,31,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],191.343,100
9986,306,32,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],201.212,100
9987,306,33,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],211.307,100
9988,306,34,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],221.628,100
9989,306,35,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],232.175,100
9990,306,36,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],242.948,100
9991,306,37,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],253.947,100
9992,306,38,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],265.172,100
9993,306,39,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],276.623,100
9994,306,40,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],288.3,100
9995,307,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
9996,308,1,100,0,0,4,0,0,67,0,0,-20,0,0,0,0,0,0,0,0,[4],1,100
9997,308,2,100,0,0,4,0,0,67,0,0,-20,0,0,0,0,0,0,0,0,[5],3.452,100
9998,308,3,100,0,0,4,0,0,67,0,0,-20,0,0,0,0,0,0,0,0,[6],6.767,100
9999,308,4,100,0,0,4,0,0,67,0,0,-20,0,0,0,0,0,0,0,0,[6],10.308,100
10000,308,5,100,0,0,4,0,0,67,0,0,-20,0,0,0,0,0,0,0,0,[7],14.075,100
10001,308,6,100,0,0,4,0,0,67,0,0,-20,0,0,0,0,0,0,0,0,[8],18.068,100
10002,308,7,100,0,0,4,0,0,67,0,0,-20,0,0,0,0,0,0,0,0,[9],22.287,100
10003,308,8,100,0,0,4,0,0,67,0,0,-20,0,0,0,0,0,0,0,0,[10],26.732,100
10004,308,9,100,0,0,4,0,0,67,0,0,-20,0,0,0,0,0,0,0,0,[11],31.403,100
10005,308,10,100,0,0,4,0,0,67,0,0,-20,0,0,0,0,0,0,0,0,[12],36.3,100
10006,308,11,100,0,0,4,0,0,67,0,0,-20,0,0,0,0,0,0,0,0,[13],41.423,100
10007,308,12,100,0,0,4,0,0,67,0,0,-20,0,0,0,0,0,0,0,0,[15],46.772,100
10008,308,13,100,0,0,4,0,0,67,0,0,-20,0,0,0,0,0,0,0,0,[16],52.347,100
10009,308,14,100,0,0,4,0,0,67,0,0,-20,0,0,0,0,0,0,0,0,[18],58.148,100
10010,308,15,100,0,0,4,0,0,67,0,0,-20,0,0,0,0,0,0,0,0,[20],64.175,100
10011,308,16,100,0,0,4,0,0,67,0,0,-20,0,0,0,0,0,0,0,0,[23],70.428,100
10012,308,17,100,0,0,4,0,0,67,0,0,-20,0,0,0,0,0,0,0,0,[25],76.907,100
10013,308,18,100,0,0,4,0,0,67,0,0,-20,0,0,0,0,0,0,0,0,[28],83.612,100
10014,308,19,100,0,0,4,0,0,67,0,0,-20,0,0,0,0,0,0,0,0,[31],90.543,100
10015,308,20,100,0,0,4,0,0,67,0,0,-20,0,0,0,0,0,0,0,0,[34],97.7,100
10016,308,21,100,0,0,4,0,0,67,0,0,-20,0,0,0,0,0,0,0,0,[38],105.083,100
10017,308,22,100,0,0,4,0,0,67,0,0,-20,0,0,0,0,0,0,0,0,[42],112.692,100
10018,308,23,100,0,0,4,0,0,67,0,0,-20,0,0,0,0,0,0,0,0,[47],120.527,100
10019,308,24,100,0,0,4,0,0,67,0,0,-20,0,0,0,0,0,0,0,0,[52],128.588,100
10020,308,25,100,0,0,4,0,0,67,0,0,-20,0,0,0,0,0,0,0,0,[58],136.875,100
10021,308,26,100,0,0,4,0,0,67,0,0,-20,0,0,0,0,0,0,0,0,[64],145.388,100
10022,308,27,100,0,0,4,0,0,67,0,0,-20,0,0,0,0,0,0,0,0,[71],154.127,100
10023,308,28,100,0,0,4,0,0,67,0,0,-20,0,0,0,0,0,0,0,0,[79],163.092,100
10024,308,29,100,0,0,4,0,0,67,0,0,-20,0,0,0,0,0,0,0,0,[87],172.283,100
10025,308,30,100,0,0,4,0,0,67,0,0,-20,0,0,0,0,0,0,0,0,[97],181.7,100
10026,308,31,100,0,0,4,0,0,67,0,0,-20,0,0,0,0,0,0,0,0,[107],191.343,100
10027,308,32,100,0,0,4,0,0,67,0,0,-20,0,0,0,0,0,0,0,0,[119],201.212,100
10028,308,33,100,0,0,4,0,0,67,0,0,-20,0,0,0,0,0,0,0,0,[132],211.307,100
10029,308,34,100,0,0,4,0,0,67,0,0,-20,0,0,0,0,0,0,0,0,[146],221.628,100
10030,308,35,100,0,0,4,0,0,67,0,0,-20,0,0,0,0,0,0,0,0,[162],232.175,100
10031,308,36,100,0,0,4,0,0,67,0,0,-20,0,0,0,0,0,0,0,0,[180],242.948,100
10032,308,37,100,0,0,4,0,0,67,0,0,-20,0,0,0,0,0,0,0,0,[199],253.947,100
10033,308,38,100,0,0,4,0,0,67,0,0,-20,0,0,0,0,0,0,0,0,[221],265.172,100
10034,308,39,100,0,0,4,0,0,67,0,0,-20,0,0,0,0,0,0,0,0,[245],276.623,100
10035,308,40,100,0,0,4,0,0,67,0,0,-20,0,0,0,0,0,0,0,0,[271],288.3,100
10036,309,1,100,0,0,4,0,0,67,0,0,-20,0,0,0,0,0,0,0,0,[5],1,100
10037,309,2,100,0,0,4,0,0,67,0,0,-20,0,0,0,0,0,0,0,0,[5],3.452,100
10038,309,3,100,0,0,4,0,0,67,0,0,-20,0,0,0,0,0,0,0,0,[6],6.767,100
10039,309,4,100,0,0,4,0,0,67,0,0,-20,0,0,0,0,0,0,0,0,[7],10.308,100
10040,309,5,100,0,0,4,0,0,67,0,0,-20,0,0,0,0,0,0,0,0,[7],14.075,100
10041,309,6,100,0,0,4,0,0,67,0,0,-20,0,0,0,0,0,0,0,0,[8],18.068,100
10042,309,7,100,0,0,4,0,0,67,0,0,-20,0,0,0,0,0,0,0,0,[9],22.287,100
10043,309,8,100,0,0,4,0,0,67,0,0,-20,0,0,0,0,0,0,0,0,[10],26.732,100
10044,309,9,100,0,0,4,0,0,67,0,0,-20,0,0,0,0,0,0,0,0,[11],31.403,100
10045,309,10,100,0,0,4,0,0,67,0,0,-20,0,0,0,0,0,0,0,0,[13],36.3,100
10046,309,11,100,0,0,4,0,0,67,0,0,-20,0,0,0,0,0,0,0,0,[14],41.423,100
10047,309,12,100,0,0,4,0,0,67,0,0,-20,0,0,0,0,0,0,0,0,[16],46.772,100
10048,309,13,100,0,0,4,0,0,67,0,0,-20,0,0,0,0,0,0,0,0,[18],52.347,100
10049,309,14,100,0,0,4,0,0,67,0,0,-20,0,0,0,0,0,0,0,0,[20],58.148,100
10050,309,15,100,0,0,4,0,0,67,0,0,-20,0,0,0,0,0,0,0,0,[22],64.175,100
10051,309,16,100,0,0,4,0,0,67,0,0,-20,0,0,0,0,0,0,0,0,[24],70.428,100
10052,309,17,100,0,0,4,0,0,67,0,0,-20,0,0,0,0,0,0,0,0,[27],76.907,100
10053,309,18,100,0,0,4,0,0,67,0,0,-20,0,0,0,0,0,0,0,0,[30],83.612,100
10054,309,19,100,0,0,4,0,0,67,0,0,-20,0,0,0,0,0,0,0,0,[33],90.543,100
10055,309,20,100,0,0,4,0,0,67,0,0,-20,0,0,0,0,0,0,0,0,[37],97.7,100
10056,309,21,100,0,0,4,0,0,67,0,0,-20,0,0,0,0,0,0,0,0,[41],105.083,100
10057,309,22,100,0,0,4,0,0,67,0,0,-20,0,0,0,0,0,0,0,0,[45],112.692,100
10058,309,23,100,0,0,4,0,0,67,0,0,-20,0,0,0,0,0,0,0,0,[50],120.527,100
10059,309,24,100,0,0,4,0,0,67,0,0,-20,0,0,0,0,0,0,0,0,[55],128.588,100
10060,309,25,100,0,0,4,0,0,67,0,0,-20,0,0,0,0,0,0,0,0,[61],136.875,100
10061,309,26,100,0,0,4,0,0,67,0,0,-20,0,0,0,0,0,0,0,0,[68],145.388,100
10062,309,27,100,0,0,4,0,0,67,0,0,-20,0,0,0,0,0,0,0,0,[76],154.127,100
10063,309,28,100,0,0,4,0,0,67,0,0,-20,0,0,0,0,0,0,0,0,[84],163.092,100
10064,309,29,100,0,0,4,0,0,67,0,0,-20,0,0,0,0,0,0,0,0,[93],172.283,100
10065,309,30,100,0,0,4,0,0,67,0,0,-20,0,0,0,0,0,0,0,0,[103],181.7,100
10066,309,31,100,0,0,4,0,0,67,0,0,-20,0,0,0,0,0,0,0,0,[114],191.343,100
10067,309,32,100,0,0,4,0,0,67,0,0,-20,0,0,0,0,0,0,0,0,[126],201.212,100
10068,309,33,100,0,0,4,0,0,67,0,0,-20,0,0,0,0,0,0,0,0,[140],211.307,100
10069,309,34,100,0,0,4,0,0,67,0,0,-20,0,0,0,0,0,0,0,0,[155],221.628,100
10070,309,35,100,0,0,4,0,0,67,0,0,-20,0,0,0,0,0,0,0,0,[172],232.175,100
10071,309,36,100,0,0,4,0,0,67,0,0,-20,0,0,0,0,0,0,0,0,[191],242.948,100
10072,309,37,100,0,0,4,0,0,67,0,0,-20,0,0,0,0,0,0,0,0,[212],253.947,100
10073,309,38,100,0,0,4,0,0,67,0,0,-20,0,0,0,0,0,0,0,0,[235],265.172,100
10074,309,39,100,0,0,4,0,0,67,0,0,-20,0,0,0,0,0,0,0,0,[260],276.623,100
10075,309,40,100,0,0,4,0,0,67,0,0,-20,0,0,0,0,0,0,0,0,[288],288.3,100
10076,310,1,100,0,0,4,0,0,67,0,0,-15,0,0,0,0,0,0,0,0,[7],1,100
10077,310,2,100,0,0,4,0,0,67,0,0,-15,0,0,0,0,0,0,0,0,[8],3.452,100
10078,310,3,100,0,0,4,0,0,67,0,0,-15,0,0,0,0,0,0,0,0,[9],6.767,100
10079,310,4,100,0,0,4,0,0,67,0,0,-15,0,0,0,0,0,0,0,0,[10],10.308,100
10080,310,5,100,0,0,4,0,0,67,0,0,-15,0,0,0,0,0,0,0,0,[12],14.075,100
10081,310,6,100,0,0,4,0,0,67,0,0,-15,0,0,0,0,0,0,0,0,[13],18.068,100
10082,310,7,100,0,0,4,0,0,67,0,0,-15,0,0,0,0,0,0,0,0,[15],22.287,100
10083,310,8,100,0,0,4,0,0,67,0,0,-15,0,0,0,0,0,0,0,0,[16],26.732,100
10084,310,9,100,0,0,4,0,0,67,0,0,-15,0,0,0,0,0,0,0,0,[18],31.403,100
10085,310,10,100,0,0,4,0,0,67,0,0,-15,0,0,0,0,0,0,0,0,[21],36.3,100
10086,310,11,100,0,0,4,0,0,67,0,0,-15,0,0,0,0,0,0,0,0,[23],41.423,100
10087,310,12,100,0,0,4,0,0,67,0,0,-15,0,0,0,0,0,0,0,0,[26],46.772,100
10088,310,13,100,0,0,4,0,0,67,0,0,-15,0,0,0,0,0,0,0,0,[29],52.347,100
10089,310,14,100,0,0,4,0,0,67,0,0,-15,0,0,0,0,0,0,0,0,[32],58.148,100
10090,310,15,100,0,0,4,0,0,67,0,0,-15,0,0,0,0,0,0,0,0,[36],64.175,100
10091,310,16,100,0,0,4,0,0,67,0,0,-15,0,0,0,0,0,0,0,0,[40],70.428,100
10092,310,17,100,0,0,4,0,0,67,0,0,-15,0,0,0,0,0,0,0,0,[45],76.907,100
10093,310,18,100,0,0,4,0,0,67,0,0,-15,0,0,0,0,0,0,0,0,[50],83.612,100
10094,310,19,100,0,0,4,0,0,67,0,0,-15,0,0,0,0,0,0,0,0,[55],90.543,100
10095,310,20,100,0,0,4,0,0,67,0,0,-15,0,0,0,0,0,0,0,0,[62],97.7,100
10096,310,21,100,0,0,4,0,0,67,0,0,-15,0,0,0,0,0,0,0,0,[69],105.083,100
10097,310,22,100,0,0,4,0,0,67,0,0,-15,0,0,0,0,0,0,0,0,[77],112.692,100
10098,310,23,100,0,0,4,0,0,67,0,0,-15,0,0,0,0,0,0,0,0,[86],120.527,100
10099,310,24,100,0,0,4,0,0,67,0,0,-15,0,0,0,0,0,0,0,0,[96],128.588,100
10100,310,25,100,0,0,4,0,0,67,0,0,-15,0,0,0,0,0,0,0,0,[107],136.875,100
10101,310,26,100,0,0,4,0,0,67,0,0,-15,0,0,0,0,0,0,0,0,[119],145.388,100
10102,310,27,100,0,0,4,0,0,67,0,0,-15,0,0,0,0,0,0,0,0,[133],154.127,100
10103,310,28,100,0,0,4,0,0,67,0,0,-15,0,0,0,0,0,0,0,0,[149],163.092,100
10104,310,29,100,0,0,4,0,0,67,0,0,-15,0,0,0,0,0,0,0,0,[166],172.283,100
10105,310,30,100,0,0,4,0,0,67,0,0,-15,0,0,0,0,0,0,0,0,[185],181.7,100
10106,310,31,100,0,0,4,0,0,67,0,0,-15,0,0,0,0,0,0,0,0,[206],191.343,100
10107,310,32,100,0,0,4,0,0,67,0,0,-15,0,0,0,0,0,0,0,0,[230],201.212,100
10108,310,33,100,0,0,4,0,0,67,0,0,-15,0,0,0,0,0,0,0,0,[256],211.307,100
10109,310,34,100,0,0,4,0,0,67,0,0,-15,0,0,0,0,0,0,0,0,[286],221.628,100
10110,310,35,100,0,0,4,0,0,67,0,0,-15,0,0,0,0,0,0,0,0,[319],232.175,100
10111,310,36,100,0,0,4,0,0,67,0,0,-15,0,0,0,0,0,0,0,0,[356],242.948,100
10112,310,37,100,0,0,4,0,0,67,0,0,-15,0,0,0,0,0,0,0,0,[397],253.947,100
10113,310,38,100,0,0,4,0,0,67,0,0,-15,0,0,0,0,0,0,0,0,[442],265.172,100
10114,310,39,100,0,0,4,0,0,67,0,0,-15,0,0,0,0,0,0,0,0,[493],276.623,100
10115,310,40,100,0,0,4,0,0,67,0,0,-15,0,0,0,0,0,0,0,0,[550],288.3,100
10116,311,1,100,1,8000,4,0,0,67,0,0,-55,0,0,0,0,0,0,0,0,[9],1,100
10117,311,2,100,1,8000,4,0,0,67,0,0,-55,0,0,0,0,0,0,0,0,[10],3.452,100
10118,311,3,100,1,8000,4,0,0,67,0,0,-55,0,0,0,0,0,0,0,0,[11],6.767,100
10119,311,4,100,1,8000,4,0,0,67,0,0,-55,0,0,0,0,0,0,0,0,[12],10.308,100
10120,311,5,100,1,8000,4,0,0,67,0,0,-55,0,0,0,0,0,0,0,0,[14],14.075,100
10121,311,6,100,1,8000,4,0,0,67,0,0,-55,0,0,0,0,0,0,0,0,[15],18.068,100
10122,311,7,100,1,8000,4,0,0,67,0,0,-55,0,0,0,0,0,0,0,0,[17],22.287,100
10123,311,8,100,1,8000,4,0,0,67,0,0,-55,0,0,0,0,0,0,0,0,[19],26.732,100
10124,311,9,100,1,8000,4,0,0,67,0,0,-55,0,0,0,0,0,0,0,0,[21],31.403,100
10125,311,10,100,1,8000,4,0,0,67,0,0,-55,0,0,0,0,0,0,0,0,[23],36.3,100
10126,311,11,100,1,8000,4,0,0,67,0,0,-55,0,0,0,0,0,0,0,0,[26],41.423,100
10127,311,12,100,1,8000,4,0,0,67,0,0,-55,0,0,0,0,0,0,0,0,[29],46.772,100
10128,311,13,100,1,8000,4,0,0,67,0,0,-55,0,0,0,0,0,0,0,0,[32],52.347,100
10129,311,14,100,1,8000,4,0,0,67,0,0,-55,0,0,0,0,0,0,0,0,[35],58.148,100
10130,311,15,100,1,8000,4,0,0,67,0,0,-55,0,0,0,0,0,0,0,0,[39],64.175,100
10131,311,16,100,1,8000,4,0,0,67,0,0,-55,0,0,0,0,0,0,0,0,[43],70.428,100
10132,311,17,100,1,8000,4,0,0,67,0,0,-55,0,0,0,0,0,0,0,0,[48],76.907,100
10133,311,18,100,1,8000,4,0,0,67,0,0,-55,0,0,0,0,0,0,0,0,[53],83.612,100
10134,311,19,100,1,8000,4,0,0,67,0,0,-55,0,0,0,0,0,0,0,0,[59],90.543,100
10135,311,20,100,1,8000,4,0,0,67,0,0,-55,0,0,0,0,0,0,0,0,[65],97.7,100
10136,311,21,100,1,8000,4,0,0,67,0,0,-55,0,0,0,0,0,0,0,0,[73],105.083,100
10137,311,22,100,1,8000,4,0,0,67,0,0,-55,0,0,0,0,0,0,0,0,[80],112.692,100
10138,311,23,100,1,8000,4,0,0,67,0,0,-55,0,0,0,0,0,0,0,0,[89],120.527,100
10139,311,24,100,1,8000,4,0,0,67,0,0,-55,0,0,0,0,0,0,0,0,[99],128.588,100
10140,311,25,100,1,8000,4,0,0,67,0,0,-55,0,0,0,0,0,0,0,0,[110],136.875,100
10141,311,26,100,1,8000,4,0,0,67,0,0,-55,0,0,0,0,0,0,0,0,[122],145.388,100
10142,311,27,100,1,8000,4,0,0,67,0,0,-55,0,0,0,0,0,0,0,0,[135],154.127,100
10143,311,28,100,1,8000,4,0,0,67,0,0,-55,0,0,0,0,0,0,0,0,[149],163.092,100
10144,311,29,100,1,8000,4,0,0,67,0,0,-55,0,0,0,0,0,0,0,0,[166],172.283,100
10145,311,30,100,1,8000,4,0,0,67,0,0,-55,0,0,0,0,0,0,0,0,[184],181.7,100
10146,311,31,100,1,8000,4,0,0,67,0,0,-55,0,0,0,0,0,0,0,0,[203],191.343,100
10147,311,32,100,1,8000,4,0,0,67,0,0,-55,0,0,0,0,0,0,0,0,[226],201.212,100
10148,311,33,100,1,8000,4,0,0,67,0,0,-55,0,0,0,0,0,0,0,0,[250],211.307,100
10149,311,34,100,1,8000,4,0,0,67,0,0,-55,0,0,0,0,0,0,0,0,[277],221.628,100
10150,311,35,100,1,8000,4,0,0,67,0,0,-55,0,0,0,0,0,0,0,0,[307],232.175,100
10151,311,36,100,1,8000,4,0,0,67,0,0,-55,0,0,0,0,0,0,0,0,[340],242.948,100
10152,311,37,100,1,8000,4,0,0,67,0,0,-55,0,0,0,0,0,0,0,0,[377],253.947,100
10153,311,38,100,1,8000,4,0,0,67,0,0,-55,0,0,0,0,0,0,0,0,[418],265.172,100
10154,311,39,100,1,8000,4,0,0,67,0,0,-55,0,0,0,0,0,0,0,0,[463],276.623,100
10155,311,40,100,1,8000,4,0,0,67,0,0,-55,0,0,0,0,0,0,0,0,[513],288.3,100
10156,312,1,100,0,0,4,0,0,52,0,0,0,0,0,0,0,0,0,0,0,[11],1,100
10157,312,2,100,0,0,4,0,0,52,0,0,0,0,0,0,0,0,0,0,0,[12],3.452,100
10158,312,3,100,0,0,4,0,0,52,0,0,0,0,0,0,0,0,0,0,0,[14],6.767,100
10159,312,4,100,0,0,4,0,0,52,0,0,0,0,0,0,0,0,0,0,0,[15],10.308,100
10160,312,5,100,0,0,4,0,0,52,0,0,0,0,0,0,0,0,0,0,0,[17],14.075,100
10161,312,6,100,0,0,4,0,0,52,0,0,0,0,0,0,0,0,0,0,0,[19],18.068,100
10162,312,7,100,0,0,4,0,0,52,0,0,0,0,0,0,0,0,0,0,0,[21],22.287,100
10163,312,8,100,0,0,4,0,0,52,0,0,0,0,0,0,0,0,0,0,0,[23],26.732,100
10164,312,9,100,0,0,4,0,0,52,0,0,0,0,0,0,0,0,0,0,0,[26],31.403,100
10165,312,10,100,0,0,4,0,0,52,0,0,0,0,0,0,0,0,0,0,0,[29],36.3,100
10166,312,11,100,0,0,4,0,0,52,0,0,0,0,0,0,0,0,0,0,0,[32],41.423,100
10167,312,12,100,0,0,4,0,0,52,0,0,0,0,0,0,0,0,0,0,0,[36],46.772,100
10168,312,13,100,0,0,4,0,0,52,0,0,0,0,0,0,0,0,0,0,0,[39],52.347,100
10169,312,14,100,0,0,4,0,0,52,0,0,0,0,0,0,0,0,0,0,0,[44],58.148,100
10170,312,15,100,0,0,4,0,0,52,0,0,0,0,0,0,0,0,0,0,0,[48],64.175,100
10171,312,16,100,0,0,4,0,0,52,0,0,0,0,0,0,0,0,0,0,0,[54],70.428,100
10172,312,17,100,0,0,4,0,0,52,0,0,0,0,0,0,0,0,0,0,0,[60],76.907,100
10173,312,18,100,0,0,4,0,0,52,0,0,0,0,0,0,0,0,0,0,0,[66],83.612,100
10174,312,19,100,0,0,4,0,0,52,0,0,0,0,0,0,0,0,0,0,0,[73],90.543,100
10175,312,20,100,0,0,4,0,0,52,0,0,0,0,0,0,0,0,0,0,0,[81],97.7,100
10176,312,21,100,0,0,4,0,0,52,0,0,0,0,0,0,0,0,0,0,0,[90],105.083,100
10177,312,22,100,0,0,4,0,0,52,0,0,0,0,0,0,0,0,0,0,0,[100],112.692,100
10178,312,23,100,0,0,4,0,0,52,0,0,0,0,0,0,0,0,0,0,0,[111],120.527,100
10179,312,24,100,0,0,4,0,0,52,0,0,0,0,0,0,0,0,0,0,0,[123],128.588,100
10180,312,25,100,0,0,4,0,0,52,0,0,0,0,0,0,0,0,0,0,0,[136],136.875,100
10181,312,26,100,0,0,4,0,0,52,0,0,0,0,0,0,0,0,0,0,0,[151],145.388,100
10182,312,27,100,0,0,4,0,0,52,0,0,0,0,0,0,0,0,0,0,0,[167],154.127,100
10183,312,28,100,0,0,4,0,0,52,0,0,0,0,0,0,0,0,0,0,0,[186],163.092,100
10184,312,29,100,0,0,4,0,0,52,0,0,0,0,0,0,0,0,0,0,0,[206],172.283,100
10185,312,30,100,0,0,4,0,0,52,0,0,0,0,0,0,0,0,0,0,0,[228],181.7,100
10186,312,31,100,0,0,4,0,0,52,0,0,0,0,0,0,0,0,0,0,0,[253],191.343,100
10187,312,32,100,0,0,4,0,0,52,0,0,0,0,0,0,0,0,0,0,0,[280],201.212,100
10188,312,33,100,0,0,4,0,0,52,0,0,0,0,0,0,0,0,0,0,0,[310],211.307,100
10189,312,34,100,0,0,4,0,0,52,0,0,0,0,0,0,0,0,0,0,0,[344],221.628,100
10190,312,35,100,0,0,4,0,0,52,0,0,0,0,0,0,0,0,0,0,0,[381],232.175,100
10191,312,36,100,0,0,4,0,0,52,0,0,0,0,0,0,0,0,0,0,0,[422],242.948,100
10192,312,37,100,0,0,4,0,0,52,0,0,0,0,0,0,0,0,0,0,0,[468],253.947,100
10193,312,38,100,0,0,4,0,0,52,0,0,0,0,0,0,0,0,0,0,0,[519],265.172,100
10194,312,39,100,0,0,4,0,0,52,0,0,0,0,0,0,0,0,0,0,0,[575],276.623,100
10195,312,40,100,0,0,4,0,0,52,0,0,0,0,0,0,0,0,0,0,0,[637],288.3,100
10196,313,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],1,100
10197,313,2,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],3.452,100
10198,313,3,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],6.767,100
10199,313,4,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],10.308,100
10200,313,5,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],14.075,100
10201,313,6,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],18.068,100
10202,313,7,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],22.287,100
10203,313,8,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],26.732,100
10204,313,9,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],31.403,100
10205,313,10,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],36.3,100
10206,313,11,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],41.423,100
10207,313,12,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],46.772,100
10208,313,13,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],52.347,100
10209,313,14,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],58.148,100
10210,313,15,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],64.175,100
10211,313,16,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],70.428,100
10212,313,17,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],76.907,100
10213,313,18,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],83.612,100
10214,313,19,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],90.543,100
10215,313,20,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],97.7,100
10216,313,21,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],105.083,100
10217,313,22,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],112.692,100
10218,313,23,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],120.527,100
10219,313,24,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],128.588,100
10220,313,25,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],136.875,100
10221,313,26,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],145.388,100
10222,313,27,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],154.127,100
10223,313,28,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],163.092,100
10224,313,29,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],172.283,100
10225,313,30,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],181.7,100
10226,313,31,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],191.343,100
10227,313,32,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],201.212,100
10228,313,33,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],211.307,100
10229,313,34,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],221.628,100
10230,313,35,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],232.175,100
10231,313,36,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],242.948,100
10232,313,37,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],253.947,100
10233,313,38,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],265.172,100
10234,313,39,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],276.623,100
10235,313,40,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],288.3,100
10236,314,1,100,1,250,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
10237,314,2,100,1,250,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],3.452,100
10238,314,3,100,1,250,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],6.767,100
10239,314,4,100,1,250,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],10.308,100
10240,314,5,100,1,250,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],14.075,100
10241,314,6,100,1,250,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],18.068,100
10242,314,7,100,1,250,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],22.287,100
10243,314,8,100,1,250,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],26.732,100
