"rownum","Id","i32","Text"
1367,"DivinationCardWintersEmbrace",52347,"<size:29>{Come home to me, my sweet.\r\nOh, how long you've been!\r\nLie with me in the frozen dark.\r\nI may yet find forgiveness\r\nNow that fear has left you.}"
1368,"DivinationCardSambodhisWisdom",4793,"<size:28>{No blade conquers sin;\r\nguide a sinner to virtue,\r\nunveil their lost sight—\r\nyour eyes, too, see in\r\neveryone the inner child,\r\nno matter their might.}"
1369,"DivinationCardTheEnthusiasts",3620,"<size:25>{\""Glimmers of benevolence,\r\nShrouded a lacquered lust for power,\r\nYet still they followed his influence.\""}"
1370,"DivinationCardBrokenPromises",16605,"Experience teaches us that the cold is not the same as the absence of warmth."
1371,"DivinationCardBrushPaintAndPalette",32053,"\""Man may shape the world, but these? These shape the man.\"" -Inquisitor Maligaro"
1372,"DivinationCardDeadlyJoy",26236,"<size:27>{\""Be fast. That is all that matters.\""\r\n- Rita of the Asylum}"
1373,"DivinationCardTheAdventuringSpirit",58065,"Dost thou lead my men to victory, my child?"
1374,"DivinationCardTheEternalWar",9414,"They believed, falsely, that the strongest of generals could outlast eons of corruption."
1375,"DivinationCardPrejudice",53734,"One who is blinded by their past may only see a sliver of the present."
1376,"DivinationCardTheShortcut",41511,"If time is the most valuable currency, how do you make more of it?"
1377,"DivinationCardTheCardSharp",9240,"\""The house always wins... except when I do.\"""
1378,"DivinationCardAModestRequest",32357,"<size:25>{Cede all power and wealth to me and serve me in perpetuity.\r\nA minor inconvenience I assure you.}"
1379,"DivinationCardLuminousTrove",53859,"<size:24>{Plenty enter, dreaming of treasure\r\nTwenty bled, slain as they fled\r\nShadows loom, half left doomed\r\nThe blind cries, five lost eyes\r\nCareless twins, a lich's new prize\r\nOne as a decoy, none pass the king\r\nGehennix feeds only on whispers}"
1380,"DivinationCardTheHook",54432,"Every obsession began with a single, innocent taste."
1381,"DivinationCardTheLastSupper",45633,"\""Bino's brief career as a chef at Axiom saved the executioner a lot of work.\"""
1382,"DivinationCardTheEmptiness_",29672,"He appeared before the Light Eater, and at once knew his soul was damned."
1383,"DivinationCardASeaOfBlue",30606,"The harvest ended, the floods began."
1384,"DivinationCardTheOffspring",62708,"The swarm began with just a couple of children. Now, it is her entire existence."
1385,"DivinationCardThePriceOfPrescience",9521,"<size:26>{The strange voice showed Aul a future where his legacy was forgotten, where new cultures broke themselves upon Aul's ruined world.}"
1386,"DivinationCardTheMindsEyes",26285,"<size:28>{Through the eyes of a person, \r\nyou can see their soul\r\nThrough the eyes of a jewel, \r\nyou can see the universe}"
1387,"DivinationCardTerribleSecretOfSpace",43600,"They said they were here to protect us."
1388,"DivinationCardTheBlessingOfMoosh",27503,"While the Labyrinth traps have claimed countless adventurers, they were not designed with felines in mind."
1389,"DivinationCardCostlyCurio",39210,"\""Oh no, I couldn't possibly afford this fine artefact. I'm... just looking.\"""
1390,"DivinationCardLachrymalNecrosis",48067,"Without the ability to weep, the heart hardens against both the pure and the corrupt."
1391,"DivinationCardDementophobia",33003,"<size:28>{I never truly understood the depths of my insanity,\r\nuntil I realized the voices beckoning me towards the abyss,\r\nwere none other than my own.}"
1392,"DivinationCardAmbitiousObsession",30513,"The most pathetic person in the world is someone who has sight, but no vision."
1393,"DivinationCardDesperateCrusade",11453,"Through despondent hardships, those strong of spirit shall claim the prize."
1394,"DivinationCardAStonePerfected",12750,"<size:28>{They gave the stone life. Over eons spent bathed in Corruption, that life evolved.}"
1395,"DivinationCardTreasuresOfTheVaal",24215,"<size:23>{The cities of the Empire were plundered\r\nby those who came after... all but one.}"
1396,"DivinationCardTheRabbitsFoot",19987,"It is said anyone who bears this trinket is the luckiest exile in all of Wraeclast. The gods would disagree, and forever curse any whom give it away."
1397,"DivinationCardChasingRisk",3985,"A fond memory fills me with nostalgia; some men would have felt guilt, but I felt no regret over the anguish and fear my ambitions caused."
1398,"DivinationCardThePrinceOfDarkness",6940,"<size:30>{Fear a man who is willing to sacrifice anything for power.}"
1399,"DivinationCardTheCatch",52567,"The largest hooks offer the greatest catch, but often the catch is the hook."
1400,"DivinationCardEternalBonds",39717,"Separate, stories untold.\r\nTogether, memories unfold."
1401,"DivinationCardDisdain",37696,"<size:28>{No man sees all, but you'll see more than some see in a lifetime.}"
1402,"DivinationCardTheScout",28183,"The first to travel are often rewarded for their journey, but all the treasure in the world cannot bring back those that are lost."
1403,"DivinationCardGuardiansChallenge_",61852,"To accept a challenge from the void is merely suicide for the unprepared."
1404,"DivinationCardTheForgottenTreasure",65064,"<size:28>{Don't let fool's gold deceive you.}"
1405,"DivinationCardTheFoxInTheBrambles",17033,"<size:26>{Hemmingsworth 6:10 - \""And the fox gazed out from the brambles, unreachable and smirking.\""}"
1406,"DivinationCardTheAspirant",36561,"<size:26>{Those Exiles that survive Wraeclast\r\ndream not of home, but of power.}"
1407,"DivinationCardJudgingVoices",31122,"He was seeking sanity, but the demons were inside his head."
1408,"DivinationCardDazzlingDisplay",46143,"The last thing they saw was the blue light of death."
1409,"DivinationCardBijoux",33203,"\""Such fine trinkets show their true value in times of crisis.\"" - Tangmazu"
1410,"DivinationCardSilenceAndFrost",45687,"Cry havoc!\r\nUnleash pandemonium!"
1411,"DivinationCardMiseryInDarkness",60065,"<size:30>{He wandered the bone-filled depths hoping each corner would be his last.\r\nEventually, he found Light.}"
1412,"DivinationCardTheTirelessExtractor",31098,"<size:30>{\""I am not alone in this. I have God by my side! And... you help sometimes, I suppose.\""\r\n- Sister Cassia}"
1413,"DivinationCardJustifiedAmbition",58382,"\""Everything I have done has been for Wraeclast. You would pledge your life to me if you saw things my way... and soon, you will.\""\r\n- High Templar Venarius"
1414,"DivinationCardParasiticPassengers",62519,"Feeding on death, they grew stronger and stronger, until they were ready to hatch..."
1415,"DivinationCardDuality",18416,"Good and Evil can be woven together to become something greater than either."
1416,"DivinationCardTheOneThatGotAway",19192,"<size:30>{Savor life's missing pieces.\r\nTo complete one's final goal\r\nis to take one's last breath.}"
1417,"DivinationCardTheTransformation",13865,"Even the most beautiful of transformations can still have a dark side."
1418,"DivinationCardMagnumOpus",35296,"Wraeclast will unite. This shall be my great work - the minds of the people made one."
1419,"DivinationCardImperfectMemories",33940,"Everything is eroded by time, but sometimes the edges that fade can make a wonderful memory even more beautiful."
1420,"DivinationCardTheMagmaCrab",24156,"Drink deeply of living rock and be as stone, with blood afire."
1421,"DivinationCardAlteredPerception",19784,"You mustn't forget: you won't be leaving this place."
1422,"DivinationCardFurtherInvention",40009,"Why not both?"
1423,"DivinationCardTheBrawnyBattleMage",30338,"A humble piece of wood offers the simplest solution to life's problems: just hit them really, really hard."
1424,"DivinationCardAFateWorseThanDeath",10777,"\""It was as though my very thoughts were breaking... fracturing into tiny motes to be lost on the wind.\"""
1425,"DivinationCardTheDestination",39183,"You may be nothing to everybody, but you are everything to somebody."
1426,"DivinationCardRebirthAndRenewal",33478,"Life has an end, then life begins again."
1427,"DivinationCardTheForwardGaze",26945,"\""When they realize our true intent, they will decry us, assault us, and try to crush what we have built. We must stand tall, Qotra, and make the future our own.\"""
1428,"DivinationCardTheApothecary",43184,"\""You seek the power of my strongest potions, but the price will be far higher than you can imagine.\"""
1429,"DivinationCardHome",25194,"There are countless people, countless stories, and countless eras, but there is one place that, for a time, each of us loved and was loved. It matters. We matter."
1430,"DivinationCardTheDungeonMaster__",11560,"\""So desperate was I for control, I turned my entire world into a prison. Now you will share in my agony.\"""
1431,"DivinationCardFromBoneToAshes",25274,"For centuries, they stood vigil in secret over their sleeping goddess, even as contamination oozed out of the decadent Vaal empire."
1432,"DivinationCardDarkerHalf",55005,"When you find what you're looking for, it's never quite right. When you have what you desire, yet you still want more."
1433,"DivinationCardBrokenTruce",38224,"With a single act, years of peace have been shattered. An unknown assassin brings war upon us all."
1434,"DivinationCardDoryanisEpiphany",50314,"\""Virtue gems have facets beyond those that can be seen by the mortal eye. Let us look deeper...\"""
1435,"DivinationCardEndlessNight",53458,"The sun shines not for me. I walk in darkness, never free. Time stopped when you both died in my arms."
1436,"DivinationCardTheShieldbearer",44153,"While you grow, I shall be your knight, and you my squire. One day, you shall be the one who stands and defends our home."
1437,"DivinationCardChokingGuilt",33497,"As death approached, clarity eluded him. The pain he had wrought surrounded him, dragging him into darkness."
1438,"DivinationCardTheEnforcer",30901,"<size:28>{\""Boss said to get rid of him, didn't say not to make a mess.\""\r\n- Rune The Goon}"
1439,"DivinationCardTheShepherdsSandals",63961,"<size:30>{He who watches the flock is himself watched by those with loyalty beyond measure.}"
1440,"DivinationCardAzureRage",53726,"<size:28>{The mask hides his identity\r\nbut also makes it hard to read...}"
1441,"DivinationCardTheLeviathan",34692,"<size:28>{Ancient behemoths swam the\r\ndepths of the oceans long\r\nbefore Man walked these lands.}"
1442,"DivinationCardThePriceOfDevotion",33393,"<size:30>{Unbeknown to Atziri's finest thaumaturgists, their loyalty would require far greater devotion than mere research.}"
1443,"DivinationCardAstralProtection",58299,"For a time, we had something stronger than eldritch evil.\r\nWe had each other."
1444,"DivinationCardGemcuttersMercy",56407,"When you can only have one, which shall it be?\r\nRed?\r\nBlue?\r\nProbably Green."
1445,"DivinationCardCheckmate",32146,"When victory is impossible, each of us plays only to delay the end."
1446,"DivinationCardLetheanTemptation",10064,"My memories tortured me without end. To escape them, I embraced nothingness, but oblivion simply brought a different kind of pain..."
1447,"DivinationCardSomethingDark",47858,"Even in darkness you may find a friend."
1448,"DivinationCardManWithBear",47710,"A stereotypical joke may lead to an unexpected bond."
1449,"DivinationCardAliviasGrace",39311,"Her innocence and grace were enough to tame even the wildest of beasts."
1450,"DivinationCardAuspiciousAmbitions_____",64507,"<size:30>{\""Gaze upon the mirrors of what may come and step backward into infinity.\"" \r\n- Dexion, Thaumetic Aspirant}"
1451,"DivinationCardDivineBeauty_",42327,"<size:30>{In a land far away lived \r\na maiden most fair.\r\nHer smile melted the coldest\r\nof hearts, her song made\r\nmen and beast cry, \r\nher beauty unparalleled;\r\nDivine.}"
1452,"DivinationCardTheWeddingGift",63141,"The acolytes congratulated the lucky groom for becoming one with the goddess."
1453,"DivinationCardTheInsaneCat__",61560,"One person's madness is another person's reality."
1454,"DivinationCardEverChanging",19867,"The Atlas is our prison, and our only defence. She is our only hope, and our certain doom."
1455,"DivinationCardADustyMemory",5803,"<size:29>{In the oldest halls of my mind, at the end of a rarely used passage, lies my greatest treasure: one moment of happiness and innocence, pure and untouchable.}"
1456,"DivinationCardTheReturnOfTheRat",31925,"And he shall be heralded by the screams of the damned."
1457,"DivinationCardTheFinishingTouch",31589,"<size:29>{A little extra flair never hurts.}"
1458,"UniqueShieldStr11",32047,"\""It's not Karui, Azmeri or even Vaal in origin,\r\nbut one thing is certain. It is very, very old.\""\r\n- Icius Perandus, Antiquities Collection, Item 46"
1459,"UniqueFlask22",47309,"The summer sun dries the soil and burns the leaves.\r\nThe autumn rain extinguishes the flames.\r\nThe spring bloom shades the wet earth.\r\nNature is an eternal tug of war."
