"rownum","BaseItemTypesKey","Stacks","CurrencyUseType","Action","Directions","FullStack_BaseItemTypesKey","Description","Usage_AchievementItemsKeys","bool","CosmeticTypeName","Possession_AchievementItemsKey","[rid]","[i32]","CurrencyTab_StackSize","XBoxDirections","i32","rid","rid","ModifyMapsAchievements","ModifyContractsAchievements","CombineAchievements","i32","[i32]","ShopTag","IsHardmode","DescriptionHardmode","IsGold"
4269,3771,1,1,"modify_portal_variation","","","This character's portals use the Warlord's Lieutenant Portal Effect, which summons a warrior spirit that greets you and cheers you on.",[],"","Portal Modification","",[],[],0,"",0,"",2,[],[],[],11,[20],580,"","",""
4270,3772,1,1,"grant_micro","","","Adds the Knightmaster Weapon Effect to any equipped weapon.",[],"","Weapon Effect","",[],[],0,"",0,"",2,[],[],[],2,"[2,5]",373,"","",""
4271,3773,1,1,"grant_micro","","","Your Mjölner is imbued with lightning, striking your foes with bolts from the sky as you slay them.",[],"","Mjölner Unique Item Skin","",[],[],0,"",0,"",2,[],[],[],0,"[1,4]",553,"","",""
4272,3774,1,1,"grant_micro","","","Your Hands of the High Templar spill out corruption based on how many implicit modifiers they have.",[],"","Hands of the High Templar Unique Item Skin","",[],[],0,"",0,"",2,[],[],[],8,[11],553,"","",""
4273,3775,1,1,"grant_micro","","","Your Aegis Aurora flares with energy shield when you block.",[],"","Aegis Aurora Unique Item Skin","",[],[],0,"",0,"",2,[],[],[],0,[4],553,"","",""
4274,3776,1,1,"grant_micro","","","An Eye of a Watcher of Decay infests your Passive Skill Tree and observes your actions.",[],"","Watcher's Eye Unique Item Skin","",[],[],0,"",0,"",2,[],[],[],27,[35],553,"","",""
4275,3777,1,1,"grant_micro","","","A copy of Paradoxica attacks your enemies alongside you.",[],"","Paradoxica Unique Item Skin","",[],[],0,"",0,"",2,[],[],[],0,"[1,4]",553,"","",""
4276,3778,1,1,"grant_micro","","","Projectiles fired take on a celestial form while your Dying Sun is active.",[],"","Dying Sun Unique Item Skin","",[],[],0,"",0,"",2,[],[],[],26,"[26,27,28,29,30]",553,"","",""
4277,3779,1,1,"grant_micro","","","Your Headhunter claims skulls in an explosive shower of gore.",[],"","Headhunter Unique Item Skin","",[],[],0,"",0,"",2,[],[],[],25,[24],553,"","",""
4278,3780,1,1,"grant_micro","","","Your Bottled Faith's Consecrated Ground becomes imbued with a heretic's influence.",[],"","Bottled Faith Unique Item Skin","",[],[],0,"",0,"",2,[],[],[],26,"[26,27,28,29,30]",553,"","",""
4279,3781,1,1,"grant_micro","","","Change the appearance of your equipped Amulet to the Godslayer's Pride.",[],"","Amulet Skin","",[],[],0,"",0,"",3,[],[],[],24,[25],373,"","",""
4280,3782,1,1,"grant_micro","","","Its effect plays while the affected Life Flask is being used.",[],"","Flask Effect","",[],[],0,"",0,"","",[],[],[],26,"[26,27,28,29,30]",373,"","",""
4281,3783,1,1,"grant_micro","","","Its effect plays while the affected Mana Flask is being used.",[],"","Flask Effect","",[],[],0,"",0,"","",[],[],[],26,"[26,27,28,29,30]",373,"","",""
4282,3784,1,1,"grant_micro","","","Its effect plays while the affected Hybrid Flask is being used.",[],"","Flask Effect","",[],[],0,"",0,"","",[],[],[],26,"[26,27,28,29,30]",373,"","",""
4283,3785,1,1,"grant_micro","","","Its effect plays while the affected Utility Flask is being used.",[],"","Flask Effect","",[],[],0,"",0,"","",[],[],[],26,"[26,27,28,29,30]",373,"","",""
4284,3786,1,1,"grant_micro","","","Your Forbidden Rite becomes a Celestial Cat Effect.",[],"","Forbidden Rite Skin","",[],[],0,"",0,"",1,[],[],[],17,[36],357,"","",""
4285,3788,1,1,"grant_micro","","","Your Shockwave becomes an Apollyon Effect.",[],"","Shockwave Skin","",[],[],0,"",0,"",1,[],[],[],17,[36],525,"","",""
4286,3789,1,1,"grant_micro","","","Your Cast when Damage Taken becomes a Madcap Effect.",[],"","Cast when Damage Taken Skin","",[],[],0,"",0,"",1,[],[],[],17,[36],461,"","",""
4287,3790,1,1,"grant_micro","","","Your Seismic Trap becomes a Stygian Effect.",[],"","Seismic Trap Skin","",[],[],0,"",0,"","",[],[],[],17,[36],396,"","",""
4288,3791,1,1,"grant_micro","","","Your Lightning Arrow becomes a Divine Effect.",[],"","Lightning Arrow Skin","",[],[],0,"",0,"",1,[],[],[],17,[36],353,"","",""
4289,3792,1,1,"grant_micro","","","Changes the appearance of any equipped shield to the Voidbane Shield. Its effect scales with the highest level chaos spell that you have used in the area.",[],"","Shield Skin","",[],[],0,"",0,"","",[],[],[],0,[4],554,"","",""
4290,3793,1,1,"grant_micro","","","Adds the Iridescent Helmet Attachment to your headdress. Additional tiers are available based on the number of challenges you completed in the Kalandra League.",[],"","Helmet Attachment","",[],[],0,"",0,"","",[],[],[],7,"[8,21]",580,"","",""
4291,3794,1,1,"grant_micro","","","Adds the Iridescent Weapon Effect to any equipped weapon. Additional tiers are available based on the number of challenges you completed in the Kalandra League.",[],"","Weapon Effect","",[],[],0,"",0,"","",[],[],[],2,"[2,5]",580,"","",""
4292,3795,1,1,"grant_micro","","","Adds the Arcanist Portrait Frame to this character.",[],"","Portrait Frame Modification","",[],[],0,"",0,"",2,[],[],[],12,[17],556,"","",""
4293,3796,1,1,"grant_micro","","","Adds the Iridescent Wings back attachment to any equipped body armour. Additional tiers are available based on the number of challenges you completed in the Kalandra League.",[],"","Body Armour Attachment","",[],[],0,"",0,"","",[],[],[],5,[10],580,"","",""
4294,3797,1,1,"grant_micro","","","Adds the Esteemed Arcanist Portrait Frame to this character.",[],"","Portrait Frame Modification","",[],[],0,"",0,"",2,[],[],[],12,[17],556,"","",""
4295,3798,1,1,"grant_micro","","","Attaches the Iridescent Character Effect to your belt. Additional tiers are available based on the number of challenges you completed in the Kalandra League.",[],"","Belt Attachment","",[],[],0,"",0,"","",[],[],[],16,[15],580,"","",""
4296,3799,1,1,"grant_micro","","","Adds the Grand Arcanist Portrait Frame to this character.",[],"","Portrait Frame Modification","",[],[],0,"",0,"",2,[],[],[],12,[17],556,"","",""
4297,3800,1,1,"grant_micro","","","Adds the Eldritch Weapon Effect to any equipped weapon.",[],"","Weapon Effect","",[],[],0,"",0,"","",[],[],[],2,"[2,5]",556,"","",""
4298,3801,1,1,"grant_micro","","","Adds The Soul Harvester's Cloak back attachment to any equipped body armour. Type /kills to see the number of monsters you have killed.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],556,"","",""
4299,3802,1,1,"grant_micro","","","Adds the Reaper Portrait Frame to this character.",[],"","Portrait Frame Modification","",[],[],0,"",0,"",2,[],[],[],12,[17],556,"","",""
4300,3803,1,1,"modify_portal_variation","","","This character's portals use the Underworld Portal Effect.",[],"","Portal Modification","",[],[],0,"",0,"",2,[],[],[],11,[20],556,"","",""
4301,3804,1,1,"grant_micro","","","Adds the Savage Reaper Portrait Frame to this character.",[],"","Portrait Frame Modification","",[],[],0,"",0,"",2,[],[],[],12,[17],556,"","",""
4302,3805,1,1,"grant_micro","","","The Grim Reaper Apparition possesses your character.",[],"","Apparition Effect","",[],[],0,"",0,"",2,[],[],[],15,[14],556,"","",""
4303,3806,1,1,"grant_micro","","","Adds the Sanguine Reaper Portrait Frame to this character.",[],"","Portrait Frame Modification","",[],[],0,"",0,"",2,[],[],[],12,[17],556,"","",""
4304,3807,1,1,"grant_micro","","","Attaches the Ooze Character Effect to your belt.",[],"","Belt Attachment","",[],[],0,"",0,"",1,[],[],[],16,[15],373,"","",""
4305,3808,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Big Brain Helmet. Its appearance scales with your intelligence.",[],"","Helmet Skin","",[],[],0,"",0,"","",[],[],[],6,[7],338,"","",""
4306,3809,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Maroider Body Armour. Your muscular physique scales with your strength.",[],"","Body Armour Skin","",[],[],0,"",0,"",2,[],[],[],4,[9],373,"","",""
4307,3810,1,1,"grant_micro","","","Changes the appearance of any equipped wand to the Sorcerer Wand. Its appearance scales with your spell damage.",[],"","Weapon Skin","",[],[],0,"",0,"","",[],[],[],0,"[1,4]",345,"","",""
4308,3811,1,1,"grant_micro","","","Changes the appearance of any equipped wand to the Ghostflame Summoner's Wand. A Ghostflame effect is played when you summon a minion.",[],"","Weapon Skin","",[],[],0,"",0,"","",[],[],[],0,"[1,4]",339,"","",""
4309,3812,1,1,"grant_micro","","","Your Explosive Arrow becomes a Pandemonium Effect.",[],"","Explosive Arrow Skin","",[],[],0,"",0,"",1,[],[],[],17,[36],505,"","",""
4310,3813,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Automaton Stormstrider Boots. Its effect scales with your movement speed.",[],"","Boots Skin","",[],[],0,"",0,"",2,[],[],[],9,[12],405,"","",""
4311,3814,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Vulcan Stormstrider Boots. Its effect scales with your movement speed.",[],"","Boots Skin","",[],[],0,"",0,"",2,[],[],[],9,[12],549,"","",""
4312,3815,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Radiant Stormstrider Boots. Its effect scales with your movement speed.",[],"","Boots Skin","",[],[],0,"",0,"",2,[],[],[],9,[12],353,"","",""
4313,3816,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Stormstrider Boots. Its effect scales with your movement speed.",[],"","Boots Skin","",[],[],0,"",0,"",2,[],[],[],9,[12],354,"","",""
4314,3817,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Astral Stormstrider Boots. Its effect scales with your movement speed.",[],"","Boots Skin","",[],[],0,"",0,"",2,[],[],[],9,[12],541,"","",""
4315,3818,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Fiery Phoenix Helmet. Its effect scales with the number of fire skills you have used in the last 16 seconds.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],381,"","",""
4316,3819,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Stygian Phoenix Helmet. Its effect scales with the number of fire skills you have used in the last 16 seconds.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],396,"","",""
4317,3820,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Purple Pyre Phoenix Helmet. Its effect scales with the number of fire skills you have used in the last 16 seconds.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],359,"","",""
4318,3821,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Demonflame Phoenix Helmet. Its effect scales with the number of fire skills you have used in the last 16 seconds.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],342,"","",""
4319,3822,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Crystallised Amber Body Armour. Amber crystals erupts from your body as your strength increases.",[],"","Body Armour Skin","",[],[],0,"",0,"",2,[],[],[],4,[9],580,"","",""
4320,3823,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Crystallised Jade Body Armour. Jade crystals erupts from your body as your dexterity increases.",[],"","Body Armour Skin","",[],[],0,"",0,"",2,[],[],[],4,[9],580,"","",""
4321,3824,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Crystallised Lapis Body Armour. Lapis crystals erupts from your body as your intelligence increases.",[],"","Body Armour Skin","",[],[],0,"",0,"",2,[],[],[],4,[9],580,"","",""
4322,3825,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Crystallised Quartz Body Armour. Quartz crystals erupts from your body as your attributes increases.",[],"","Body Armour Skin","",[],[],0,"",0,"",2,[],[],[],4,[9],580,"","",""
4323,3826,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Omniscience Scaling Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"",2,[],[],[],4,[9],402,"","",""
4324,3827,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Automaton Thunderstrike Gloves. Its effect scales with the number of lightning skills you have used in the last 16 seconds.",[],"","Gloves Skin","",[],[],0,"",0,"",2,[],[],[],8,[11],405,"","",""
4325,3828,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Vulcan Thunderstrike Gloves. Its effect scales with the number of lightning skills you have used in the last 16 seconds.",[],"","Gloves Skin","",[],[],0,"",0,"",2,[],[],[],8,[11],549,"","",""
4326,3829,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Radiant Thunderstrike Gloves. Its effect scales with the number of lightning skills you have used in the last 16 seconds.",[],"","Gloves Skin","",[],[],0,"",0,"",2,[],[],[],8,[11],353,"","",""
4327,3830,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Thunderstrike Gloves. Its effect scales with the number of lightning skills you have used in the last 16 seconds.",[],"","Gloves Skin","",[],[],0,"",0,"",2,[],[],[],8,[11],354,"","",""
4328,3831,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Astral Thunderstrike Gloves. Its effect scales with the number of lightning skills you have used in the last 16 seconds.",[],"","Gloves Skin","",[],[],0,"",0,"",2,[],[],[],8,[11],541,"","",""
4329,3832,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Sanguine Ngamahu Body Armour. Its effect scales with your percentage of current life.",[],"","Body Armour Skin","",[],[],0,"",0,"",2,[],[],[],4,[9],437,"","",""
4330,3833,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Verdant Ngamahu Body Armour. Its effect scales with your percentage of current life.",[],"","Body Armour Skin","",[],[],0,"",0,"",2,[],[],[],4,[9],437,"","",""
4331,3834,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Molten Ngamahu Body Armour. Its effect scales with your percentage of current life.",[],"","Body Armour Skin","",[],[],0,"",0,"",2,[],[],[],4,[9],437,"","",""
4332,3835,1,1,"grant_micro","","","Adds the Treasure Weapon Effect to any equipped weapon. Its on-kill effect scales with your item rarity bonus and the innate bonus of the monsters you slay.",[],"","Weapon Effect","",[],[],0,"",0,"",2,[],[],[],2,"[2,5]",526,"","",""
4333,3836,1,1,"grant_micro","","","Adds the Silver Treasure Hunter Weapon Effect to any equipped weapon. Its on-kill effect scales with your item rarity bonus and the innate bonus of the monsters you slay.",[],"","Weapon Effect","",[],[],0,"",0,"",2,[],[],[],2,"[2,5]",526,"","",""
4334,3837,1,1,"grant_micro","","","Adds the Bronze Treasure Hunter Weapon Effect to any equipped weapon. Its on-kill effect scales with your item rarity bonus and the innate bonus of the monsters you slay.",[],"","Weapon Effect","",[],[],0,"",0,"",2,[],[],[],2,"[2,5]",526,"","",""
4335,3838,1,1,"grant_micro","","","Adds the Ghostflame Treasure Hunter Weapon Effect to any equipped weapon. Its on-kill effect scales with your item rarity bonus and the innate bonus of the monsters you slay.",[],"","Weapon Effect","",[],[],0,"",0,"",2,[],[],[],2,"[2,5]",339,"","",""
4336,3839,1,1,"grant_micro","","","Attaches the Amber Flare Character Effect to your belt. Its effect scales with your character level. A separate effect is played on level-up.",[],"","Belt Attachment","",[],[],0,"",0,"",2,[],[],[],16,[15],334,"","",""
4337,3840,1,1,"grant_micro","","","Attaches the Divine Flare Character Effect to your belt. Its effect scales with your character level. A separate effect is played on level-up.",[],"","Belt Attachment","",[],[],0,"",0,"",2,[],[],[],16,[15],353,"","",""
4338,3841,1,1,"grant_micro","","","Attaches the Cerulean Flare Character Effect to your belt. Its effect scales with your character level. A separate effect is played on level-up.",[],"","Belt Attachment","",[],[],0,"",0,"",2,[],[],[],16,[15],559,"","",""
4339,3842,1,1,"grant_micro","","","Attaches the Violet Flare Character Effect to your belt. Its effect scales with your character level. A separate effect is played on level-up.",[],"","Belt Attachment","",[],[],0,"",0,"",2,[],[],[],16,[15],359,"","",""
4340,3843,1,1,"grant_micro","","","Changes the appearance of any equipped bow to the Arcane Deathnotch Bow. It changes the appearance of your bow, its arrows, and displays arrows notched on your bow based on how many you fired in your last attack.",[],"","Weapon Skin","",[],[],0,"",0,"",2,[],[],[],0,[1],345,"","",""
4341,3844,1,1,"grant_micro","","","Changes the appearance of any equipped bow to the Automaton Deathnotch Bow. It changes the appearance of your bow, its arrows, and displays arrows notched on your bow based on how many you fired in your last attack.",[],"","Weapon Skin","",[],[],0,"",0,"",2,[],[],[],0,[1],405,"","",""
4342,3845,1,1,"grant_micro","","","Changes the appearance of any equipped bow to the Shadow Deathnotch Bow. It changes the appearance of your bow, its arrows, and displays arrows notched on your bow based on how many you fired in your last attack.",[],"","Weapon Skin","",[],[],0,"",0,"",2,[],[],[],0,[1],340,"","",""
4343,3846,1,1,"grant_micro","","","Changes the appearance of any equipped bow to the Spectral Deathnotch Bow. It changes the appearance of your bow, its arrows, and displays arrows notched on your bow based on how many you fired in your last attack.",[],"","Weapon Skin","",[],[],0,"",0,"",2,[],[],[],0,[1],373,"","",""
4344,3847,1,1,"grant_micro","","","Adds the Mana Tank Back Attachment to any equipped body armour. Its effect scales with your percentage of current mana.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],346,"","",""
4345,3848,1,1,"grant_micro","","","Adds the Celestial Mana Tank Back Attachment to any equipped body armour. Its effect scales with your percentage of current mana.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],357,"","",""
4346,3849,1,1,"grant_micro","","","Adds the Frosted Mana Tank Back Attachment to any equipped body armour. Its effect scales with your percentage of current mana.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],382,"","",""
4347,3850,1,1,"grant_micro","","","Adds the Necrotic Mana Tank Back Attachment to any equipped body armour. Its effect scales with your percentage of current mana.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],335,"","",""
