"rownum","Metadata","AreaLevel","SpawnsMonsters","i32","i32","i32","i32","i32","i32","i32","i32","bool","bool","bool","bool","bool","bool","i32","i32","i32","i32","rid","bool","bool","Script1","bool","bool","Script2","[i32]","i32","i32","i32","i32","i32","i32","i32","i32"
1479,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_monkeys_mixed1",13,"[7580,7581,7582,7583]",0,0,0,798,1282,0,0,65792,"",1,"","","","",0,0,7,0,"",1,"","","","","","[5,5,1,1]",0,0,0,0,18,18,1,1
1480,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_monkeys_mixed1",25,"[7580,7581,7582,7583]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,9,0,"",1,"","","","","","[5,5,1,1]",0,0,0,0,18,18,1,1
1481,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_monkeys_mixed1",40,"[7580,7581,7582,7583]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","","[5,5,1,1]",0,0,0,0,18,18,1,1
1482,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_monkeys_mixed1",55,"[7580,7581,7582,7583]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","","[5,5,1,1]",0,0,0,0,18,18,1,1
1483,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_monkeys_mixed1",68,"[7580,7581,7582,7583]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","","[5,5,1,1]",0,0,0,0,18,18,1,1
1484,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_monkeys_mixed1",73,"[7580,7581,7582,7583]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","","[5,5,1,1]",0,0,0,0,18,18,1,1
1485,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_monkeys_mixed1",78,"[7580,7581,7582,7583]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","","[5,5,1,1]",0,0,0,0,18,18,1,1
1486,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_monkeys_mixed1",80,"[7580,7581,7582,7583]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","","[5,5,1,1]",0,0,0,0,18,18,1,1
1487,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_monkeys_mixed1",83,"[7580,7581,7582,7583]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","","[5,5,1,1]",0,0,0,0,18,18,1,1
1488,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_monkeys_mixed2",1,"[7580,7581,7582,7583]",0,0,0,900,1450,0,0,65792,"",1,"","","","",0,0,0,0,"",1,"","","","","","[5,5,1,1]",0,0,0,0,22,22,1,1
1489,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_monkeys_mixed2",4,"[7580,7581,7582,7583]",0,0,0,874,1408,0,0,65792,"",1,"","","","",0,0,0,0,"",1,"","","","","","[5,5,1,1]",0,0,0,0,22,22,1,1
1490,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_monkeys_mixed2",9,"[7580,7581,7582,7583]",0,0,0,832,1338,0,0,65792,"",1,"","","","",0,0,7,0,"",1,"","","","","","[5,5,1,1]",0,0,0,0,22,22,1,1
1491,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_monkeys_mixed2",13,"[7580,7581,7582,7583]",0,0,0,798,1282,0,0,65792,"",1,"","","","",0,0,10,3,"",1,"","","","","","[5,5,1,1]",0,0,0,0,22,22,1,1
1492,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_monkeys_mixed2",25,"[7580,7581,7582,7583]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,13,4,"",1,"","","","","","[5,5,1,1]",0,0,0,0,22,22,1,1
1493,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_monkeys_mixed2",40,"[7580,7581,7582,7583]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,15,5,"",1,"","","","","","[5,5,1,1]",0,0,0,0,22,22,1,1
1494,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_monkeys_mixed2",55,"[7580,7581,7582,7583]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,15,5,"",1,"","","","","","[5,5,1,1]",0,0,0,0,22,22,1,1
1495,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_monkeys_mixed2",68,"[7580,7581,7582,7583]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,16,5,"",1,"","","","","","[5,5,1,1]",0,0,0,0,22,22,1,1
1496,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_monkeys_mixed2",73,"[7580,7581,7582,7583]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,17,5,"",1,"","","","","","[5,5,1,1]",0,0,0,0,22,22,1,1
1497,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_monkeys_mixed2",78,"[7580,7581,7582,7583]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,18,5,"",1,"","","","","","[5,5,1,1]",0,0,0,0,22,22,1,1
1498,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_monkeys_mixed2",80,"[7580,7581,7582,7583]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,19,5,"",1,"","","","","","[5,5,1,1]",0,0,0,0,22,22,1,1
1499,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_monkeys_mixed2",83,"[7580,7581,7582,7583]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,20,5,"",1,"","","","","","[5,5,1,1]",0,0,0,0,22,22,1,1
1500,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_monkeys_mixed3",1,"[7580,7581,7582,7583]",0,0,0,900,1450,0,0,65792,"",1,"","","","",0,0,0,0,"",1,"","ModifyState( spawn_count, +1 );","","","","[5,5,1,1]",0,0,0,0,35,35,1,1
1501,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_monkeys_mixed3",4,"[7580,7581,7582,7583]",0,0,0,874,1408,0,0,65792,"",1,"","","","",0,0,0,0,"",1,"","ModifyState( spawn_count, +1 );","","","","[5,5,1,1]",0,0,0,0,35,35,1,1
1502,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_monkeys_mixed3",9,"[7580,7581,7582,7583]",0,0,0,832,1338,0,0,65792,"",1,"","","","",0,0,7,0,"",1,"","ModifyState( spawn_count, +1 );","","","","[5,5,1,1]",0,0,0,0,35,35,1,1
1503,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_monkeys_mixed3",13,"[7580,7581,7582,7583]",0,0,0,798,1282,0,0,65792,"",1,"","","","",0,0,10,3,"",1,"","ModifyState( spawn_count, +1 );","","","","[5,5,1,1]",0,0,0,0,35,35,1,1
1504,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_monkeys_mixed3",25,"[7580,7581,7582,7583]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,13,4,"",1,"","ModifyState( spawn_count, +1 );","","","","[5,5,1,1]",0,0,0,0,35,35,1,1
1505,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_monkeys_mixed3",40,"[7580,7581,7582,7583]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,15,5,"",1,"","ModifyState( spawn_count, +1 );","","","","[5,5,1,1]",0,0,0,0,35,35,1,1
1506,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_monkeys_mixed3",55,"[7580,7581,7582,7583]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,15,5,"",1,"","ModifyState( spawn_count, +1 );","","","","[5,5,1,1]",0,0,0,0,35,35,1,1
1507,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_monkeys_mixed3",68,"[7580,7581,7582,7583]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,16,5,"",1,"","ModifyState( spawn_count, +1 );","","","","[5,5,1,1]",0,0,0,0,35,35,1,1
1508,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_monkeys_mixed3",73,"[7580,7581,7582,7583]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,17,5,"",1,"","ModifyState( spawn_count, +1 );","","","","[5,5,1,1]",0,0,0,0,35,35,1,1
1509,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_monkeys_mixed3",78,"[7580,7581,7582,7583]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,18,5,"",1,"","ModifyState( spawn_count, +1 );","","","","[5,5,1,1]",0,0,0,0,35,35,1,1
1510,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_monkeys_mixed3",80,"[7580,7581,7582,7583]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,19,5,"",1,"","ModifyState( spawn_count, +1 );","","","","[5,5,1,1]",0,0,0,0,35,35,1,1
1511,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_monkeys_mixed3",83,"[7580,7581,7582,7583]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,20,5,"",1,"","ModifyState( spawn_count, +1 );","","","","[5,5,1,1]",0,0,0,0,35,35,1,1
1512,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_monkeys_boss",1,[7584],0,0,0,200,300,0,0,65792,"",1,"","","","",0,0,0,0,3,1,"","","","","",[],0,0,0,0,1,1,1,1
1513,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_undying_slow",1,"[7585,7586]",0,0,0,900,1450,0,0,65792,"",1,"","","","",0,0,0,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1514,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_undying_slow",4,"[7585,7586]",0,0,0,874,1408,0,0,65792,"",1,"","","","",0,0,0,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1515,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_undying_slow",9,"[7585,7586]",0,0,0,832,1338,0,0,65792,"",1,"","","","",0,0,5,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1516,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_undying_slow",13,"[7585,7586]",0,0,0,798,1282,0,0,65792,"",1,"","","","",0,0,7,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1517,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_undying_slow",25,"[7585,7586]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,9,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1518,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_undying_slow",40,"[7585,7586]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1519,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_undying_slow",55,"[7585,7586]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1520,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_undying_slow",68,"[7585,7586]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1521,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_undying_slow",73,"[7585,7586]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1522,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_undying_slow",78,"[7585,7586]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1523,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_undying_slow",80,"[7585,7586]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1524,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_undying_slow",83,"[7585,7586]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1525,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_undying_mixed1",1,"[7587,7588,7589,7590,7591,7592]",0,0,0,900,1450,0,0,65792,"",1,"","","","",0,0,0,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1526,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_undying_mixed1",4,"[7587,7588,7589,7590,7591,7592]",0,0,0,874,1408,0,0,65792,"",1,"","","","",0,0,0,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1527,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_undying_mixed1",9,"[7587,7588,7589,7590,7591,7592]",0,0,0,832,1338,0,0,65792,"",1,"","","","",0,0,5,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1528,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_undying_mixed1",13,"[7587,7588,7589,7590,7591,7592]",0,0,0,798,1282,0,0,65792,"",1,"","","","",0,0,7,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1529,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_undying_mixed1",25,"[7587,7588,7589,7590,7591,7592]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,9,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1530,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_undying_mixed1",40,"[7587,7588,7589,7590,7591,7592]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1531,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_undying_mixed1",55,"[7587,7588,7589,7590,7591,7592]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1532,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_undying_mixed1",68,"[7587,7588,7589,7590,7591,7592]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1533,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_undying_mixed1",73,"[7587,7588,7589,7590,7591,7592]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1534,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_undying_mixed1",78,"[7587,7588,7589,7590,7591,7592]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1535,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_undying_mixed1",80,"[7587,7588,7589,7590,7591,7592]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1536,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_undying_mixed1",83,"[7587,7588,7589,7590,7591,7592]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1537,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_undying_mixed2",1,"[7587,7588,7589,7590,7591,7592]",0,0,0,900,1450,0,0,65792,"",1,"","","","",0,0,0,0,"",1,"","","","","",[],0,0,0,0,20,20,1,1
1538,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_undying_mixed2",4,"[7587,7588,7589,7590,7591,7592]",0,0,0,874,1408,0,0,65792,"",1,"","","","",0,0,0,0,"",1,"","","","","",[],0,0,0,0,20,20,1,1
1539,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_undying_mixed2",9,"[7587,7588,7589,7590,7591,7592]",0,0,0,832,1338,0,0,65792,"",1,"","","","",0,0,7,0,"",1,"","","","","",[],0,0,0,0,20,20,1,1
1540,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_undying_mixed2",13,"[7587,7588,7589,7590,7591,7592]",0,0,0,798,1282,0,0,65792,"",1,"","","","",0,0,10,3,"",1,"","","","","",[],0,0,0,0,20,20,1,1
1541,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_undying_mixed2",25,"[7587,7588,7589,7590,7591,7592]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,13,4,"",1,"","","","","",[],0,0,0,0,20,20,1,1
1542,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_undying_mixed2",40,"[7587,7588,7589,7590,7591,7592]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,15,5,"",1,"","","","","",[],0,0,0,0,20,20,1,1
1543,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_undying_mixed2",55,"[7587,7588,7589,7590,7591,7592]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,15,5,"",1,"","","","","",[],0,0,0,0,20,20,1,1
1544,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_undying_mixed2",68,"[7587,7588,7589,7590,7591,7592]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,16,5,"",1,"","","","","",[],0,0,0,0,20,20,1,1
1545,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_undying_mixed2",73,"[7587,7588,7589,7590,7591,7592]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,17,5,"",1,"","","","","",[],0,0,0,0,20,20,1,1
1546,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_undying_mixed2",78,"[7587,7588,7589,7590,7591,7592]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,18,5,"",1,"","","","","",[],0,0,0,0,20,20,1,1
1547,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_undying_mixed2",80,"[7587,7588,7589,7590,7591,7592]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,19,5,"",1,"","","","","",[],0,0,0,0,20,20,1,1
1548,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_undying_mixed2",83,"[7587,7588,7589,7590,7591,7592]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,20,5,"",1,"","","","","",[],0,0,0,0,20,20,1,1
1549,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_undying_mixed3",1,"[7587,7588,7589,7590,7591,7592]",0,0,0,900,1450,0,0,65792,"",1,"","","","",0,0,0,0,"",1,"","ModifyState( spawn_count, +1 );","","","",[],0,0,0,0,25,25,1,1
1550,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_undying_mixed3",4,"[7587,7588,7589,7590,7591,7592]",0,0,0,874,1408,0,0,65792,"",1,"","","","",0,0,0,0,"",1,"","ModifyState( spawn_count, +1 );","","","",[],0,0,0,0,25,25,1,1
1551,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_undying_mixed3",9,"[7587,7588,7589,7590,7591,7592]",0,0,0,832,1338,0,0,65792,"",1,"","","","",0,0,7,0,"",1,"","ModifyState( spawn_count, +1 );","","","",[],0,0,0,0,25,25,1,1
1552,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_undying_mixed3",13,"[7587,7588,7589,7590,7591,7592]",0,0,0,798,1282,0,0,65792,"",1,"","","","",0,0,10,3,"",1,"","ModifyState( spawn_count, +1 );","","","",[],0,0,0,0,25,25,1,1
1553,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_undying_mixed3",25,"[7587,7588,7589,7590,7591,7592]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,13,4,"",1,"","ModifyState( spawn_count, +1 );","","","",[],0,0,0,0,25,25,1,1
1554,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_undying_mixed3",40,"[7587,7588,7589,7590,7591,7592]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,15,5,"",1,"","ModifyState( spawn_count, +1 );","","","",[],0,0,0,0,25,25,1,1
1555,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_undying_mixed3",55,"[7587,7588,7589,7590,7591,7592]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,15,5,"",1,"","ModifyState( spawn_count, +1 );","","","",[],0,0,0,0,25,25,1,1
1556,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_undying_mixed3",68,"[7587,7588,7589,7590,7591,7592]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,16,5,"",1,"","ModifyState( spawn_count, +1 );","","","",[],0,0,0,0,25,25,1,1
1557,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_undying_mixed3",73,"[7587,7588,7589,7590,7591,7592]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,17,5,"",1,"","ModifyState( spawn_count, +1 );","","","",[],0,0,0,0,25,25,1,1
1558,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_undying_mixed3",78,"[7587,7588,7589,7590,7591,7592]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,18,5,"",1,"","ModifyState( spawn_count, +1 );","","","",[],0,0,0,0,25,25,1,1
1559,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_undying_mixed3",80,"[7587,7588,7589,7590,7591,7592]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,19,5,"",1,"","ModifyState( spawn_count, +1 );","","","",[],0,0,0,0,25,25,1,1
1560,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_undying_mixed3",83,"[7587,7588,7589,7590,7591,7592]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,20,5,"",1,"","ModifyState( spawn_count, +1 );","","","",[],0,0,0,0,25,25,1,1
1561,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_undying_boss",1,[7593],0,0,0,200,300,0,0,65792,"",1,"","","","",0,0,0,0,3,1,"","","","","",[],0,0,0,0,1,1,1,1
1562,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_seawitch_slow1",1,[7541],0,0,0,900,1450,0,0,65792,"",1,"","","","",0,0,0,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1563,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_seawitch_slow1",4,[7541],0,0,0,874,1408,0,0,65792,"",1,"","","","",0,0,0,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1564,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_seawitch_slow1",9,[7541],0,0,0,832,1338,0,0,65792,"",1,"","","","",0,0,5,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1565,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_seawitch_slow1",13,[7541],0,0,0,798,1282,0,0,65792,"",1,"","","","",0,0,7,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1566,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_seawitch_slow1",25,[7541],0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,9,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1567,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_seawitch_slow1",40,[7541],0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1568,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_seawitch_slow1",55,[7541],0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1569,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_seawitch_slow1",68,[7541],0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1570,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_seawitch_slow1",73,[7541],0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1571,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_seawitch_slow1",78,[7541],0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1572,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_seawitch_slow1",80,[7541],0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1573,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_seawitch_slow1",83,[7541],0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1574,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_seawitch_spawn1",1,[7542],0,0,0,900,1450,0,0,65792,"",1,"","","","",0,0,0,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1575,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_seawitch_spawn1",4,[7542],0,0,0,874,1408,0,0,65792,"",1,"","","","",0,0,0,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1576,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_seawitch_spawn1",9,[7542],0,0,0,832,1338,0,0,65792,"",1,"","","","",0,0,5,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1577,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_seawitch_spawn1",13,[7542],0,0,0,798,1282,0,0,65792,"",1,"","","","",0,0,7,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1578,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_seawitch_spawn1",25,[7542],0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,9,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1579,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_seawitch_spawn1",40,[7542],0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1580,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_seawitch_spawn1",55,[7542],0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1581,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_seawitch_spawn1",68,[7542],0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1582,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_seawitch_spawn1",73,[7542],0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1583,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_seawitch_spawn1",78,[7542],0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1584,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_seawitch_spawn1",80,[7542],0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
