"rownum","Id","MonsterType","MovementSpeed","ObjectSize","MinimumAttackDistance","MaximumAttackDistance","ACTFiles","AOFiles","BaseMonsterTypeIndex","Mods","i32_96","string_100","string_108","ModelSizeMultiplier","i32_120","i32_124","rid_128","i32_144","i32_148","Tags","ExperienceMultiplier","[i32]_172","MinAgroRange","MaxAgroRange","SpotlightColour1","SpotlightColour2","SpotlightColour3","GrantedEffects","AISFile","Mods2","Stance","rid_256","Name","Name (French)","Name (German)","Name (Japanese)","Name (Korean)","Name (Portuguese)","Name (Russian)","Name (Spanish)","Name (Thai)","Name (Traditional Chinese)","DamageMultiplier","LifeMultiplier","AttackSpeed","Weapon1_ItemVisualIdentity","Weapon2_ItemVisualIdentity","Back_ItemVisualIdentity","MainHand_ItemClass","OffHand_ItemClass","Helmet_ItemVisualIdentity","i32_388","KillSpecificMonsterCount_AchievementItems","Special_Mods","KillRare_AchievementItems","bool_440","i32_441","i32_445","i32_449","i32_453","i32_457","i32_461","HASH16","bool_467","string_468"," (French)"," (German)"," (Japanese)"," (Korean)"," (Portuguese)"," (Russian)"," (Spanish)"," (Thai)"," (Traditional Chinese)","KillWhileOnslaughtIsActive_AchievementItem","MonsterSegment","MonsterArmour","KillWhileTalismanIsActive_AchievementItem","Part1_Mods","Part2_Mods","Endgame_Mods","rid_588","i32_604","i32_608","[rid]_612","MultiPartAchievements","i32_644","SinkAnimation_AOFile","bool_656","[rid]_657","bool_673","bool_674","bool_675","i32_676","i32_680","f32_684","AilmentThreshold","AilmentThreshold (French)","AilmentThreshold (German)","AilmentThreshold (Japanese)","AilmentThreshold (Korean)","AilmentThreshold (Portuguese)","AilmentThreshold (Russian)","AilmentThreshold (Spanish)","AilmentThreshold (Thai)","AilmentThreshold (Traditional Chinese)","SinkEffect","i32_696","MonsterConditionalEffectPack","bool_716","bool_717","i32_718","bool_722","i32_723","i32_727","i32_731","i32_735","i32_739","i32_743","i32_747","i32_751","i32_755"," (French)"," (German)"," (Japanese)"," (Korean)"," (Portuguese)"," (Russian)"," (Spanish)"," (Thai)"," (Traditional Chinese)","i32_759","i32_763","i32_767","BossHealthBar","rid_772","i32_788","bool_792","i32_793","i32_797","i32_801","i32_805","bool_809","rid_810","f32_826","f32_830","bool_834","[string]_835","rid_851","i32_867","i32_871","f32_875","rid_879","bool_895","i32_896","bool_900","i32_901","rid_905"
907,"Metadata/Monsters/BlackJawSuperunique/BlackJaw",412,17,4,7,16,"[""Metadata/Monsters/BlackJawSuperunique/BlackJaw.act""]","[""Metadata/Monsters/BlackJawSuperunique/BlackJawSuperunique.ao""]","Metadata/Monsters/BlackJawSuperunique/BlackJaw",[],1,"","",140,3,6,8,6,0,"[1028,74,309,715,48,713,30,31,322,752]",250,[],105,105,663,429,174,"[754,2211,1962,3275,4725,3277,3279,3281,3283,2213,2215,2217,4394,4199,4108,4109,2236,2219,2221,2222,2226,2228,2230,2232,1897,4110,1443,2516,2535,2224,2581]","Metadata/Monsters/BlackJawSuperunique/BlackJaw.ais","[5927,5927,6005,5927]","stance2",31,"Blackjaw, the Remnant","Mâchenoire, le Vestige","Schwarzkiefer das Überbleibsel","亡霊、黒き顎","잔류하는 검은턱","Mandíbula Negra, o Remanescente","Чёрнозев, реликт","Quijada negra, el Remanente","แบล็คจอว์ ผู้เหลือรอด","遺忘的黑顎",281,250,1500,[15409],[],"",17,"","",0,[9457],[4624],[],"",1,6,135,0,0,135,19856,"","","M","N","","","F","MS","M","","","","","","",[],[],[],"",400,0,[],[],10,"","",[],"",1,1,0,0,0,80,80,80,80,80,80,80,80,80,80,0,0,"",1,1,3,1,0,0,0,0,0,0,0,0,554202,555592,556050,549710,548342,555610,554642,556296,553660,547012,0,0,0,1,"",7,"",0,0,0,0,"",4617,1,1,"",[],"",7,313,0.05,0,1,0,"",70,2
908,"Metadata/Monsters/BlackJawSuperunique/BlackJawMap",413,17,4,7,16,"[""Metadata/Monsters/BlackJawSuperunique/BlackJaw.act""]","[""Metadata/Monsters/BlackJawSuperunique/BlackJawSuperunique.ao""]","Metadata/Monsters/BlackJawSuperunique/BlackJawMap_",[],1,"","",140,3,6,8,6,0,"[1028,74,309,715,48,713,30,31,322,752]",250,[],105,105,663,429,174,"[754,2211,1962,3275,4725,3277,3279,3281,3283,2213,2215,2217,4394,4199,4108,4109,2236,2219,2221,2222,2226,2228,2230,2232,1897,4110,1443,2516,2535,2224,2581]","Metadata/Monsters/BlackJawSuperunique/BlackJaw.ais","[5927,5927,6005,5927]","stance2",31,"Oloton, the Remorseless","Oloton, l'Impitoyable","Oloton der Unbarmherzige","良心なきオロトン","가차 없는 자 올로톤","Oloton, o Implacável","Олотон, Безжалостный","Oloton, el Despiadado","โอโลตัน ผู้สิ้นสำนึก","無情者．歐羅頓",281,250,1500,[15409],[],"",17,"","",0,[],"[4624,4415]",[],"",1,6,135,0,0,135,58064,"","","M","M","","","M","MS","M","","","","","","",[],[],[],"",400,0,[],[],10,"","",[],"",1,1,0,0,0,80,80,80,80,80,80,80,80,80,80,0,0,"",1,1,3,1,0,0,0,0,0,0,1,0,555242,556628,557092,550720,549358,556644,555676,557332,554694,548020,0,0,0,1,"",7,"",0,0,0,0,"","",1,1,"",[],"",7,313,0.05,0,1,0,"",70,2
909,"Metadata/Monsters/BlackJawSuperunique/BlackJawSTANDALONE",414,17,4,7,16,"[""Metadata/Monsters/BlackJawSuperunique/BlackJaw.act""]","[""Metadata/Monsters/BlackJawSuperunique/BlackJawSuperunique.ao""]","Metadata/Monsters/BlackJawSuperunique/BlackJawSTANDALONE",[],1,"","",140,3,6,8,6,0,"[1028,74,309,715,48,713,30,31,322,752]",250,[],105,105,663,429,174,"[754,2211,1962,3275,4725,3277,3279,3281,3283,2213,2215,2217,4394,4199,4108,4109,2236,2219,2221,2222,2226,2228,2230,2232,1897,4110,1443,2516,2535,2224,2581]","Metadata/Monsters/BlackJawSuperunique/BlackJaw.ais","[5927,5927,6005,5927]","",31,"Oloton, the Remorseless","Oloton, l'Impitoyable","Oloton der Unbarmherzige","良心なきオロトン","가차 없는 자 올로톤","Oloton, o Implacável","Олотон, Безжалостный","Oloton, el Despiadado","โอโลตัน ผู้สิ้นสำนึก","無情者．歐羅頓",281,250,1500,[15409],[],"",17,"","",0,[],"[4624,4415]",[],"",1,6,135,0,0,135,44872,"","","M","M","","","M","MS","M","","","","","","",[],[],[],"",400,0,[],[],10,"","",[],"",1,1,0,0,0,80,80,80,80,80,80,80,80,80,80,0,0,"",1,1,3,1,0,0,0,0,0,0,0,0,556150,557536,558000,551628,550266,557552,556584,558240,555602,548928,0,0,0,1,"",7,"",0,0,0,0,"","",1,1,"",[],"",7,313,0.05,0,1,0,"",70,2
910,"Metadata/Monsters/BlackJawSuperunique/BlackJawSTANDALONEExpedition",414,17,4,7,16,"[""Metadata/Monsters/BlackJawSuperunique/BlackJaw.act""]","[""Metadata/Monsters/BlackJawSuperunique/BlackJawSuperunique.ao""]","Metadata/Monsters/BlackJawSuperunique/BlackJawSTANDALONEExpedition",[],1,"","",140,3,6,8,6,0,"[1028,74,309,715,48,713,30,31,322,752]",250,[],105,105,663,429,174,"[754,2211,1962,3275,4725,3277,3279,3281,3283,2213,2215,2217,4394,4199,4108,4109,2236,2219,2221,2222,2226,2228,2230,2232,1897,4110,1443,2516,2535,2224,2581]","Metadata/Monsters/BlackJawSuperunique/BlackJaw.ais","[5927,5927,6005,5927,13328]","stance5",31,"Oloton, the Remorseless","Oloton, the Remorseless","Oloton, the Remorseless","Oloton, the Remorseless","Oloton, the Remorseless","Oloton, the Remorseless","Oloton, the Remorseless","Oloton, the Remorseless","Oloton, the Remorseless","Oloton, the Remorseless",281,250,1500,[15409],[],"",17,"","",0,[],"[4624,4415]",[],"",1,6,135,0,0,135,38723,"","","","","","","","","","","","","","","",[],[],[],"",400,0,[],[],10,"","",[],"",1,1,0,0,0,80,80,80,80,80,80,80,80,80,80,0,0,"",1,1,3,1,0,0,0,0,0,0,0,0,557086,558522,558986,552614,551252,558538,557570,559226,556588,549914,0,0,0,1,"",7,"",0,0,0,0,"","",1,1,"",[],"",7,313,0.05,0,1,0,"",70,2
911,"Metadata/Monsters/BlackJawSuperunique/BlackJawLightningMap",415,17,4,7,16,"[""Metadata/Monsters/BlackJawSuperunique/BlackjawLightning/BlackJaw.act""]","[""Metadata/Monsters/BlackJawSuperunique/BlackjawLightning/BlackJawLightningSuperunique.ao""]","Metadata/Monsters/BlackJawSuperunique/BlackjawLightning/BlackJawLightningMap",[],1,"","",140,3,6,8,6,0,"[1028,74,48,717,713,120,30,31,322,752]",250,[],135,135,663,429,174,"[760,2212,3282,3284,3276,3278,4726,2225,3280,2220,2214,2216,2218,2536,2582,1444,2517,2227,2229,2233,2223,2231]","Metadata/Monsters/BlackJawSuperunique/BlackjawLightning/BlackJaw.ais","[5927,5927,6005,5927]","stance2",39,"Stormgore","Carnorage","Sturmkeil","ストームゴア","폭풍선혈","Tempesangue","Бурекров","Crúor de la tormenta","สตอร์มกอร์","風暴血獸",250,250,1500,[15410],[],"",17,"","",0,[],"[4624,4415]",[],"",1,6,135,0,0,135,45904,"","","M","M","","","M","MS","M","","","","","","",[],[],[],"",400,0,[],[],10,"","",[],"",1,1,0,0,0,80,80,80,80,80,80,80,80,80,80,0,0,"",1,1,3,1,0,0,0,0,0,0,1,0,558482,559918,560382,554004,552638,559938,558964,560644,557986,551300,0,0,0,1,"",7,"",0,0,0,0,"","",1,1,"",[],"",7,313,0.05,0,1,0,"",70,2
912,"Metadata/Monsters/IgnagdukBogWitch/IgnagdukBogWitch",416,12,4,5,14,"[""Metadata/Monsters/IgnagdukBogWitch/IgnagdukBogWitch.act""]","[""Metadata/Monsters/IgnagdukBogWitch/IgnagdukBogWitch.ao""]","Metadata/Monsters/IgnagdukBogWitch/IgnagdukBogWitch",[],1,"","",100,3,6,2,1,0,"[1022,723,724,34,224,71,48,30,29,714,118,752]",250,[],180,180,510,510,510,"[2206,4386,4387,4382,4383,4384,4766,4385,3516,1907,1908,1909,1912,1923,3494,3495,1359,1361,1362,3305,1069,4397,4767,4105,4165,2209,4198,2207,2208,4388,4389,2247,4200,4201,4208,4111,4112,4113,4115,4116,4398,2248,4202,2505,2506,2507,2518,1360,4114,4064,2525,2526,3503,2961,4530,4249,1098,4538,3774,1099,3018]","Metadata/Monsters/IgnagdukBogWitch/IgnagdukBogWitch.ais","[5927,5927,6030,13294]","stance2",0,"Ignagduk, the Bog Witch","Ignagduk, la Sorcière de la Tourbière","Ignagduk die Moorhexe","沼地の魔女、イグナグドゥク","습지대 마녀 이그나그두크","Ignagduk, a Bruxa do Pântano","Игнагдук, Ведьма из трясин","Ignagduk, la Bruja del pantano","อิ๊กนักดุ๊ก แม่มดพรุ","沼澤女巫．尹娜杜克",250,333,1500,[],[],"","","","",0,[9455],[4624],[],"",1,6,135,0,0,135,13414,"","","F","F","","","F","FS","F","","","","","","",[],[],[],"",400,0,[],[],0,"","",[],"",1,1,0,0,0,80,80,80,80,80,80,80,80,80,80,0,0,"",1,1,3,1,0,0,0,0,0,0,0,0,560266,561730,562162,555768,554402,561732,560754,562442,559764,553056,0,0,0,1,"",7,"",0,0,0,0,"",4619,1,1,"",[],"",6,415,0.05,0,1,0,"",60,5
913,"Metadata/Monsters/IgnagdukBogWitch/IgnagdukBogWitchMap",417,12,4,5,14,"[""Metadata/Monsters/IgnagdukBogWitch/IgnagdukBogWitch.act""]","[""Metadata/Monsters/IgnagdukBogWitch/IgnagdukBogWitch.ao""]","Metadata/Monsters/IgnagdukBogWitch/IgnagdukBogWitchMap_",[],1,"","",100,3,6,2,1,0,"[1022,723,724,34,224,71,48,30,29,714,118,752]",250,[],180,180,510,510,510,"[2206,4386,4387,4382,4383,4384,4766,4385,3516,1907,1908,1909,1912,1923,3494,3495,1359,1361,1362,3305,1069,4397,4767,4105,4165,2209,4198,2207,2208,4388,4389,2247,4200,4201,4208,4111,4112,4113,4115,4116,4398,2248,4202,2505,2506,2507,2518,1360,4114,4064,2525,2526,3503,2961,4530,4249,1098,4538,3774,1099,3018]","Metadata/Monsters/IgnagdukBogWitch/IgnagdukBogWitch.ais","[5927,5927,6030,13294]","stance2",0,"Brakka, the Withered Crone","Brakka, la Mégère flétrissante","Brakka, das Verdorrte Alte Weib","萎れた老婆、ブラッカ","말라버린 노파 브라카","Brakka, a Bruxa Definhada","Бракка, иссохшая старуха","Brakka, la bruja marchita","บรัคค่า แม่มดเฒ่าผู้โรยรา","凋零老嫗．布拉卡",250,250,1500,[],[],"","","","",0,[],"[4624,4415]",[],"",1,6,135,0,0,135,24443,"","","F","N","","","F","FS","F","","","","","","",[],[],[],"",400,0,[],[],0,"","",[],"",1,1,0,0,0,80,80,80,80,80,80,80,80,80,80,0,0,"",1,1,3,1,0,0,0,0,0,0,1,0,561828,563300,563734,557298,555934,563292,562312,564002,561324,554582,0,0,0,1,"",7,"",0,0,0,0,"","",1,1,"",[],"",6,312,0.05,0,1,0,"",60,5
914,"Metadata/Monsters/IgnagdukBogWitch/IgnagdukBogWitchSTANDALONE",418,12,4,5,14,"[""Metadata/Monsters/IgnagdukBogWitch/IgnagdukBogWitch.act""]","[""Metadata/Monsters/IgnagdukBogWitch/IgnagdukBogWitch.ao""]","Metadata/Monsters/IgnagdukBogWitch/IgnagdukBogWitchSTANDALONE",[],1,"","",100,3,6,2,1,0,"[1022,723,724,34,224,71,48,30,29,714,118,752]",250,[],180,180,510,510,510,"[2206,4386,4387,4382,4383,4384,4766,4385,3516,1907,1908,1909,1912,1923,3494,3495,1359,1361,1362,3305,1069,4397,4767,4105,4165,2209,4198,2207,2208,4388,4389,2247,4200,4201,4208,4111,4112,4113,4115,4116,4398,2248,4202,2505,2506,2507,2518,1360,4114,4064,2525,2526,3503,2961,4530,4249,1098,4538,3774,1099,3018,4266]","Metadata/Monsters/IgnagdukBogWitch/IgnagdukBogWitchSTANDALONE.ais","[5927,5927,6030,13294]","stance3",0,"Brakka, the Withered Crone","Brakka, la Mégère flétrissante","Brakka, das Verdorrte Alte Weib","萎れた老婆、ブラッカ","말라버린 노파 브라카","Brakka, a Bruxa Definhada","Бракка, иссохшая старуха","Brakka, la bruja marchita","บรัคค่า แม่มดเฒ่าผู้โรยรา","凋零老嫗．布拉卡",250,250,1500,[],[],"","","","",0,[],"[4624,4415]",[],"",1,6,135,0,0,135,43225,"","","F","N","","","F","FS","F","","","","","","",[],[],[],"",400,0,[],[],0,"","",[],"",1,1,0,0,0,80,80,80,80,80,80,80,80,80,80,0,0,"",1,1,3,1,0,0,0,0,0,0,0,0,563392,564864,565298,558862,557498,564856,563876,565566,562888,556146,0,0,0,1,"",7,"",0,0,0,0,"","",1,1,"",[],"",6,312,0.05,0,1,0,"",60,5
915,"Metadata/Monsters/IgnagdukBogWitch/IgnagdukBogWitchHagBattleMap",419,64,4,5,14,"[""Metadata/Monsters/IgnagdukBogWitch/IgnagdukBogWitchHagBattle.act""]","[""Metadata/Monsters/IgnagdukBogWitch/IgnagdukBogWitch.ao""]","Metadata/Monsters/IgnagdukBogWitch/IgnagdukBogWitchHagBattle",[],1,"","",100,3,6,5,1,0,"[723,724,34,224,755,71,48,30,29,714,118,1025,756]",250,[],135,135,510,510,510,"[1359,1361,1362,2206,3305,2961,3503,4767,4112,4113,4114,4115,1360,4116,4398,4202,4111,2525,2526,4200,4201,4208,2507,3123]","Metadata/Monsters/IgnagdukBogWitch/IgnagdukBogWitchHagBattle.ais",[],"stance2",0,"Ignatia, the Flame-Sworn","Ignatia, Lige de la Flamme","Ignatia die Flammenbeschworene","炎の誓い、イグナティア","화염 서약의 이그나티아","Ignatia, Juramentada da Chama","Игнация, Поклявшаяся пламени","Ignatia, la Fiel a las llamas","อิกนาเทีย ผู้ถวายสัตย์แก่อัคคี","烈焰之誓．伊娜提亞",270,150,1500,[],[],"","","","",0,[],"[4624,4415]",[],"",1,6,135,0,0,135,48610,"","","F","F","","","F","FS","F","","","","","","",[],[],[],"",400,0,[],[],0,"","",[],"",1,1,0,0,0,80,80,80,80,80,80,80,80,80,80,0,0,"",1,1,3,1,0,0,0,0,0,0,1,0,564602,566078,566520,560046,558684,566076,565094,566786,564110,557326,0,0,0,1,"",7,"",0,0,0,0,"","",1,1,"",[],"",6,188,0.05,0,1,0,"",60,5
916,"Metadata/Monsters/VaalConstructs/Sentinel/VaalConstructSentinel",420,14,4,8,13,"[""Metadata/Monsters/VaalConstructs/Sentinel/VaalSentinel.act""]","[""Metadata/Monsters/VaalConstructs/Sentinel/VaalSentinelRedesign.ao""]","Metadata/Monsters/VaalConstructs/Sentinel/VaalSentinel",[],1,"","",100,3,6,2,6,0,"[1022,724,175,74,713,30,31,714,79,322,752]",250,[],105,105,700,500,0,"[744,2237,2238,2239]","Metadata/Monsters/VaalConstructs/Sentinel/VaalSentinel.ais",[],"stance2",11,"Stone Sentinel","Sentinelle de pierre","Steinwächter","石のセンチネル","돌 파수꾼","Sentinela de Pedra","Каменный страж","Centinela de piedra","Stone Sentinel","磐石守望",250,250,1500,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,9462,"","","F","M","","","F","MS","M","","","","","","",[],[],[],"",500,0,[],[],0,"","",[],"",1,"",0,0,0,80,80,80,80,80,80,80,80,80,80,0,0,"","",1,2,1,0,0,0,0,0,0,0,0,565514,567002,567428,560944,559578,566996,566006,567708,565022,558218,0,0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],50,7,175,0.05,2,1,0,"",70,2
917,"Metadata/Monsters/VaalConstructs/Sentinel/VaalConstructSentinelNoEmerge_",420,14,4,8,13,"[""Metadata/Monsters/VaalConstructs/Sentinel/VaalSentinel.act""]","[""Metadata/Monsters/VaalConstructs/Sentinel/VaalSentinelRedesign.ao""]","Metadata/Monsters/VaalConstructs/Sentinel/VaalSentinelNoEmerge",[],1,"","",100,3,6,2,6,0,"[1022,724,175,74,713,30,31,714,79,322,752]",250,[],105,105,700,500,0,"[744,2237,2238,2239]","Metadata/Monsters/VaalConstructs/Sentinel/VaalSentinel.ais",[],"",11,"Stone Sentinel","Sentinelle de pierre","Steinwächter","石のセンチネル","돌 파수꾼","Sentinela de Pedra","Каменный страж","Centinela de piedra","Stone Sentinel","盤石哨兵",250,250,1500,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,1418,"","","F","M","","","F","MS","M","","","","","","",[],[],[],"",500,0,[],[],0,"","",[],"",1,"",0,0,0,80,80,80,80,80,80,80,80,80,80,0,0,"","",1,2,1,0,0,0,0,0,0,0,0,566046,567534,567960,561476,560110,567528,566538,568240,565554,558762,0,0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],50,7,175,0.05,2,1,0,"",70,2
918,"Metadata/Monsters/VaalConstructs/Sentinel/VaalConstructSentinelStrongbox",420,14,4,8,13,"[""Metadata/Monsters/VaalConstructs/Sentinel/VaalSentinel.act""]","[""Metadata/Monsters/VaalConstructs/Sentinel/VaalSentinelRedesign.ao""]","Metadata/Monsters/VaalConstructs/Sentinel/VaalSentinel",[],1,"","",100,3,6,2,6,0,"[1022,724,175,74,713,30,31,714,79,322,752]",250,[],105,105,700,500,0,"[744,2237,2238,2239]","Metadata/Monsters/VaalConstructs/Sentinel/VaalSentinel.ais",[],"",11,"Stone Sentinel","Sentinelle de pierre","Steinwächter","石のセンチネル","돌 파수꾼","Sentinela de Pedra","Каменный страж","Centinela de piedra","Stone Sentinel","盤石哨兵",250,250,1500,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,52176,"","","F","M","","","F","MS","M","","","","","","",[],[],[],"",500,0,[],[],0,"","",[],"",1,1,0,0,0,80,80,80,80,80,80,80,80,80,80,0,0,"","",1,2,1,0,0,0,0,0,0,1,0,566450,567938,568364,561880,560514,567932,566942,568644,565958,559166,0,0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],50,7,175,0.05,2,1,0,"",70,2
919,"Metadata/Monsters/VaalConstructs/Sentinel/VaalConstructSentinelSpawned",420,14,4,8,13,"[""Metadata/Monsters/VaalConstructs/Sentinel/VaalSentinel.act""]","[""Metadata/Monsters/VaalConstructs/Sentinel/VaalSentinelRedesign.ao""]","Metadata/Monsters/VaalConstructs/Sentinel/VaalSentinelSpawned",[],1,"","",100,3,6,2,6,0,"[1022,724,175,74,713,30,31,714,79,322,752]",250,[],105,105,700,500,0,"[744,2237,2238,2239]","Metadata/Monsters/VaalConstructs/Sentinel/VaalSentinel.ais",[],"stance3",11,"Stone Sentinel","Sentinelle de pierre","Steinwächter","石のセンチネル","돌 파수꾼","Sentinela de Pedra","Каменный страж","Centinela de piedra","Stone Sentinel","磐石守望",250,250,1500,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,51372,"","","F","M","","","F","MS","M","","","","","","",[],[],[],"",500,0,[],[],0,"","",[],"",1,"",0,0,0,80,80,80,80,80,80,80,80,80,80,0,0,"","",1,2,1,0,0,0,0,0,0,1,0,567102,568590,569016,562532,561166,568584,567594,569296,566610,559818,0,0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],50,7,175,0.05,2,1,0,"",70,2
920,"Metadata/Monsters/VaalConstructs/Sentinel/VaalConstructSentinelUpperMachinarium_",420,14,4,8,13,"[""Metadata/Monsters/VaalConstructs/Sentinel/VaalSentinel.act""]","[""Metadata/Monsters/VaalConstructs/Sentinel/VaalSentinelRedesign.ao""]","Metadata/Monsters/VaalConstructs/Sentinel/VaalSentinelStoneAltarUpperMachinarium",[],1,"","",100,3,6,2,6,0,"[1022,724,175,74,713,30,31,714,79,322,752]",250,[],105,105,700,500,0,"[744,2237,2238,2239]","Metadata/Monsters/VaalConstructs/Sentinel/VaalSentinel.ais",[],"stance2",11,"Stone Sentinel","Sentinelle de pierre","Steinwächter","石のセンチネル","돌 파수꾼","Sentinela de Pedra","Каменный страж","Centinela de piedra","Stone Sentinel","磐石守望",250,250,1500,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,34279,"","","F","M","","","F","MS","M","","","","","","",[],[],[],"",500,0,[],[],0,"","",[],"",1,"",0,0,0,80,80,80,80,80,80,80,80,80,80,0,0,"","",1,2,1,0,0,0,0,0,0,0,0,567694,569182,569608,563124,561758,569176,568186,569888,567202,560410,0,0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],50,7,175,0.05,2,1,0,"",70,2
921,"Metadata/Monsters/VaalConstructs/Sentinel/VaalConstructSentinelGolden",420,14,4,8,13,"[""Metadata/Monsters/VaalConstructs/Sentinel/VaalSentinel.act""]","[""Metadata/Monsters/VaalConstructs/Sentinel/VaalSentinelGoldDrip.ao""]","Metadata/Monsters/VaalConstructs/Sentinel/VaalSentinel",[],1,"","",100,3,6,8,10,0,"[1028,724,175,74,713,30,31,714,79,322,752]",250,[],105,105,700,500,0,"[744,2237,2238,2239]","Metadata/Monsters/VaalConstructs/Sentinel/VaalSentinel.ais",[],"stance2",11,"Gold-Melted Sentinel","Sentinelle or-fondu","Goldgeschmolzener Wächter","溶金のセンチネル","녹은 금 파수꾼","Sentinela Fundida a Ouro","Златоплавленый страж","Centinela fundido en oro","Gold-Melted Sentinel","熔金守望",250,250,1500,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,27688,"","","F","M","","","F","MS","M","","","","","","",[],[],[],"",200,0,[],[],0,"","",[],"",1,"",0,0,0,80,80,80,80,80,80,80,80,80,80,0,0,"","",1,2,1,0,0,0,0,0,0,1,0,568362,569848,570286,563768,562402,569852,568854,570564,567870,561046,0,0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],50,7,175,0.05,2,1,0,"",70,2
922,"Metadata/Monsters/VaalConstructs/Sentinel/VaalConstructSentinelGoldenNoEmerge",420,14,4,8,13,"[""Metadata/Monsters/VaalConstructs/Sentinel/VaalSentinel.act""]","[""Metadata/Monsters/VaalConstructs/Sentinel/VaalSentinelGoldDrip.ao""]","Metadata/Monsters/VaalConstructs/Sentinel/VaalSentinelNoEmerge",[],1,"","",100,3,6,8,10,0,"[1028,724,175,74,713,30,31,714,79,322,752]",250,[],105,105,700,500,0,"[744,2237,2238,2239]","Metadata/Monsters/VaalConstructs/Sentinel/VaalSentinel.ais",[],"",11,"Gold-Melted Sentinel","Sentinelle or-fondu","Goldgeschmolzener Wächter","溶金のセンチネル","녹은 금 파수꾼","Sentinela Fundida a Ouro","Златоплавленый страж","Centinela fundido en oro","Gold-Melted Sentinel","熔金守望",250,250,1500,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,32387,"","","F","M","","","F","MS","M","","","","","","",[],[],[],"",200,0,[],[],0,"","",[],"",1,"",0,0,0,80,80,80,80,80,80,80,80,80,80,0,0,"","",1,2,1,0,0,0,0,0,0,0,0,568784,570270,570708,564190,562824,570274,569276,570986,568292,561468,0,0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],50,7,175,0.05,2,1,0,"",70,2
923,"Metadata/Monsters/VaalConstructs/Pyramid/VaalConstructPyramidAncient",424,11,3,3,8,"[""Metadata/Monsters/VaalConstructs/Pyramid/PyramidConstructAncient.act""]","[""Metadata/Monsters/VaalConstructs/Pyramid/PyramidConstruct.ao""]","Metadata/Monsters/VaalConstructs/Pyramid/PyramidConstructAncient",[],1,"","",100,2,6,8,10,0,"[1028,34,74,711,717,1089,30,322,752]",110,[],105,135,13,13,40,"[5572,4026,4025,4107,4392,4393,4474,4027]","Metadata/Monsters/VaalConstructs/Pyramid/PyramidConstructAncient.ais",[],"stance2",3,"Rusted Reconstructor","Reconstructeur rouillé","Rostiger Rekonstrukteur","錆びた再建者","녹슨 재건자","Reconstrutor Enferrujado","Ржавый ремеханизатор","Reconstructor oxidado","Rusted Reconstructor","鏽斑重構者",110,110,1500,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,51533,"","","M","M","","","M","MS","M","","","","","","",[],[],[],"",300,0,[],[],0,"","",[],"",1,"",0,0,0,80,80,80,80,80,80,80,80,80,80,0,0,"","",1,1,1,0,0,0,0,0,0,0,0,569792,571282,571722,565170,563804,571290,570284,571996,569300,562446,0,0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],50,5,105,0.05,0,1,0,"",50,2
924,"Metadata/Monsters/VaalConstructs/Pyramid/VaalConstructPyramidAncientActivated",424,11,3,3,8,"[""Metadata/Monsters/VaalConstructs/Pyramid/PyramidConstructAncient.act""]","[""Metadata/Monsters/VaalConstructs/Pyramid/PyramidConstruct.ao""]","Metadata/Monsters/VaalConstructs/Pyramid/PyramidConstructAncient",[],1,"","",100,2,6,8,10,0,"[1028,34,74,711,717,1089,30,322,752]",110,[],105,135,13,13,40,"[5572,4026,4025,4107,4392,4393,4474,4027]","Metadata/Monsters/VaalConstructs/Pyramid/PyramidConstructAncient.ais",[],"",3,"Rusted Reconstructor","Reconstructeur rouillé","Rostiger Rekonstrukteur","錆びた再構築体","녹슨 재건자","Reconstrutor Enferrujado","Ржавый ремеханизатор","Reconstructor oxidado","Rusted Reconstructor","鏽斑重構者",110,110,1500,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,44054,"","","M","M","","","M","MS","M","","","","","","",[],[],[],"",300,0,[],[],0,"","",[],"",1,"",0,0,0,80,80,80,80,80,80,80,80,80,80,0,0,"","",1,1,1,0,0,0,0,0,0,0,0,570238,571728,572168,565634,564250,571736,570730,572442,569746,562892,0,0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],50,5,105,0.05,0,1,0,"",50,2
