"rownum","Id","i32","WorldAreasKeys","i32","i32","BossMonsterSpawnChance","BossMonsterCount","BossMonster_MonsterVarietiesKeys","bool","[i32]","[string]","TagsKeys","MinLevel","MaxLevel","WorldAreas2","i32","PackFormation","i32","bool","[rid]","bool","bool","bool","bool","[string]","rid"
2037,"incursion-temple-blood1",1,"[299,300,301]",5,8,0,0,[],"",[1],"[""IncursionFloorOld""]",[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2038,"incursion-temple-construct1",1,"[295,296,297,298,299,300,301]",5,8,0,0,[],"",[1],"[""IncursionFloorOld""]",[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2039,"incursion-temple-snake1",0,"[295,296,297,298,299,300,301]",5,8,0,0,[],"",[1],"[""ForestFloor""]",[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2040,"incursion-temple-snake2",0,"[295,296,297,298,299,300,301]",5,8,0,0,[],"",[1],"[""IncursionFloorOld""]",[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2041,"incursion-temple-fragment1",0,"[295,296,297,298,299,300,301]",5,8,0,0,[],"",[1],"[""IncursionFloorOld""]",[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2042,"incursion-temple-gemmonsters1",0,"[295,296,297,298,299,300,301]",5,8,0,0,[],"",[1],"[""ForestFloor""]",[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2043,"incursion-temple-monkeys1",1,"[295,296,297,298,299,300,301]",8,12,0,0,[],"",[1],"[""ForestFloor""]",[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2044,"incursion-temple-wraiths1",1,"[295,296,297,298,299,300,301]",5,8,0,0,[],"",[1],"[""IncursionFloorOld""]",[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2045,"incursion-temple-map-fire1",1,"[302,303,304]",5,8,0,0,[],"",[1],"[""IncursionFloorOld""]",[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2046,"incursion-temple-map-lightning1",1,"[302,303,304]",5,8,0,0,[],"",[1],"[""IncursionFloorOld""]",[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2047,"incursion-temple-map-blood1",1,"[302,303,304]",5,8,0,0,[],"",[1],"[""IncursionFloorOld""]",[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2048,"incursion-temple-map-chaos1",1,"[302,303,304]",5,8,0,0,[],"",[1],"[""IncursionFloorOld""]",[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2049,"incursion-temple-map-construct1",1,"[302,303,304]",5,8,0,0,[],"",[1],"[""IncursionFloorOld""]",[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2050,"incursion-temple-map-snake1",0,"[302,303,304]",5,8,0,0,[],"",[1],"[""ForestFloor""]",[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2051,"incursion-temple-map-snake2",0,"[302,303,304]",5,8,0,0,[],"",[1],"[""IncursionFloorOld""]",[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2052,"incursion-temple-map-fragment1",0,"[302,303,304]",5,8,0,0,[],"",[1],"[""IncursionFloorOld""]",[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2053,"incursion-temple-map-gemmonsters1",0,"[302,303,304]",5,8,0,0,[],"",[1],"[""ForestFloor""]",[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2054,"incursion-temple-map-monkeys1",1,"[302,303,304]",8,12,0,0,[],"",[1],"[""ForestFloor""]",[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2055,"incursion-temple-map-wraiths1",1,"[302,303,304]",5,8,0,0,[],"",[1],"[""IncursionFloorOld""]",[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2056,"incursion-temple-map-minions1",1,[0],5,8,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2057,"delve-amplifier-pack",0,[0],4,6,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2058,"delve-skeleton-pack",0,[0],8,12,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2059,"delve-essence-pack",0,[0],8,12,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2060,"delve-azurite-weta-pack",2,[0],3,5,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2061,"delve-azurite-spider-pack",2,[0],3,5,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2062,"delve-azurite-monkey-pack",0,[0],4,8,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2063,"delve-azurite-bat-pack",0,[0],4,8,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2064,"delve-rhoa-pack",1,[0],6,10,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2065,"delve-rhoa-pack2",2,[0],4,8,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2066,"delve-wolf-pack",1,[0],6,10,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2067,"delve-furyhound-pack",0,[0],6,8,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2068,"delve-mossmonster-pack",0,[0],4,6,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2069,"delve-crab-pack",1,[0],5,10,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2070,"delve-hellion-pack",0,[0],5,8,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2071,"delve-ghostpirate-pack",1,[0],5,8,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2072,"delve-cavedweller",1,[0],3,6,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2073,"delve-bat",1,[0],4,8,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2074,"delve-monkey",1,[0],4,8,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2075,"delve-qiongqi",1,[0],2,4,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2076,"delve-weta",1,[0],4,8,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2077,"delve-spider",1,[0],4,8,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2078,"delve-skeleton-fire",0,[0],8,12,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2079,"delve-skeleton-phys",0,[0],8,12,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2080,"delve-skeleton-cold",0,[0],8,12,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2081,"betrayal-siegepack1",2,[0],5,8,25,1,[7202],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2082,"betrayal-siegepack2",1,[0],5,10,25,1,[7202],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2083,"betrayal-siegepack3",0,[0],6,10,25,1,[7202],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2084,"betrayal-cartguard1",1,[0],4,6,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2085,"betrayal-cartguard2",0,[0],5,8,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2086,"einhar-beast1",0,[0],3,6,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2087,"einhar-beast2",0,[0],3,6,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2088,"einhar-beast3",0,[0],3,6,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2089,"einhar-beast4",0,[0],4,6,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2090,"einhar-monkey1",0,[0],8,12,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2091,"einhar-monkey2",0,[0],8,12,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2092,"einhar-monkey3",0,[0],8,12,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2093,"einhar-cavespiders1",0,[0],5,8,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2094,"einhar-cavespiders2",0,[0],5,8,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2095,"einhar-cavespiders3",0,[0],5,8,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2096,"einhar-cavespiders4",0,[0],5,8,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2097,"einhar-dropbear1",0,[0],4,6,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2098,"einhar-dropbear2",0,[0],4,6,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2099,"einhar-dropbear3",0,[0],4,6,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2100,"einhar-snake1",0,[0],4,6,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2101,"einhar-snake2",0,[0],4,6,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2102,"einhar-snake3",0,[0],4,6,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2103,"einhar-thornspiders1",0,[0],5,8,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2104,"einhar-thornspiders2",0,[0],5,8,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2105,"einhar-rhoa1",0,[0],5,8,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2106,"einhar-rhoa2",0,[0],3,6,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2107,"einhar-bonerhoa1",0,[0],3,6,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2108,"einhar-bonerhoa2",0,[0],3,6,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2109,"einhar-insectspawner1",1,[0],6,9,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2110,"einhar-spiker1",0,[0],5,8,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2111,"einhar-kiweth1",0,[0],3,6,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2112,"einhar-kiweth2",0,[0],4,6,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2113,"einhar-chimeral1",0,[0],4,7,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2114,"einhar-chimeral2",0,[0],4,7,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2115,"einhar-vultureparasite1",0,[0],4,7,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2116,"einhar-vultureparasite2",0,[0],4,7,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2117,"einhar-vultureparasite3",0,[0],4,7,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2118,"einhar-sandleaper1",0,[0],8,12,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2119,"einhar-sandleaper2",0,[0],8,12,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2120,"einhar-sandleaper3",0,[0],8,12,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2121,"einhar-furyhound1",0,[0],4,7,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2122,"einhar-furyhound2",0,[0],4,7,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2123,"einhar-bull1",0,[0],4,7,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2124,"einhar-bull2",0,[0],4,7,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2125,"einhar-goatman1",0,[0],5,8,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2126,"einhar-goatman2",0,[0],5,8,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2127,"einhar-mountaingoatman1",0,[0],5,8,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2128,"einhar-shieldcrab1",0,[0],5,8,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2129,"einhar-shieldcrab2",0,[0],5,8,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2130,"einhar-shieldcrab3",0,[0],5,8,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2131,"einhar-shieldcrab4",0,[0],5,8,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2132,"einhar-crabparasite1",0,[0],5,8,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2133,"einhar-crabparasite2",0,[0],5,8,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2134,"einhar-parasite1",0,[0],6,9,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2135,"einhar-parasite2",0,[0],6,9,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2136,"einhar-parasite3",0,[0],6,9,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2137,"einhar-scorpion1",0,[0],5,8,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2138,"einhar-scorpion2",0,[0],5,8,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2139,"einhar-scorpion3",0,[0],5,8,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2140,"betrayal-safehouse-fortress1",1,[417],5,8,50,1,"[7202,7205,7203]","",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2141,"betrayal-safehouse-fortress2",1,[417],5,8,50,1,"[7202,7205,7203]","",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2142,"betrayal-safehouse-fortress3",1,[417],5,8,50,1,"[7202,7205,7203]","",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2143,"betrayal-safehouse-fortress4",1,[417],5,8,50,1,"[7202,7205,7203]","",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2144,"betrayal-safehouse-fortress5",1,[417],5,8,50,1,"[7202,7205,7203]","",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2145,"betrayal-safehouse-cart1",1,[419],5,8,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2146,"betrayal-safehouse-cart2",1,[419],5,8,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2147,"betrayal-safehouse-cart3",1,[419],5,8,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2148,"betrayal-safehouse-cart4",1,[419],5,8,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2149,"betrayal-safehouse-raid1",1,[420],5,8,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2150,"betrayal-safehouse-raid2",1,[420],5,8,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2151,"betrayal-safehouse-raid3",1,[420],5,8,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2152,"betrayal-safehouse-raid4",0,[420],5,8,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2153,"betrayal-safehouse-assassin1",1,[418],5,8,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2154,"betrayal-safehouse-assassin2",1,[418],5,8,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2155,"betrayal-safehouse-assassin3",0,[418],5,8,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2156,"betrayal-safehouse-assassin4",1,[418],5,8,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2157,"betrayal-safehouse-assassin5",1,[418],5,8,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2158,"betrayal-catarina-gauntlet1",1,[421],5,8,50,1,"[7202,7205,7203]","",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2159,"betrayal-catarina-gauntlet2",1,[421],5,8,50,1,"[7202,7205,7203]","",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2160,"betrayal-catarina-gauntlet3",1,[421],5,8,50,1,"[7202,7205,7203]","",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2161,"betrayal-catarina-gauntlet4",1,[421],5,8,50,1,"[7202,7205,7203]","",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2162,"betrayal-catarina-gauntlet5",1,[421],5,8,50,1,"[7202,7205,7203]","",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2163,"synthesis-signature-pack-AcidCave",0,[0],4,9,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2164,"synthesis-signature-pack-Antiquary",0,[0],3,6,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2165,"synthesis-signature-pack-ArachnidTomb",2,[0],3,5,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2166,"synthesis-signature-pack-Archives",0,[0],4,7,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2167,"synthesis-signature-pack-AshenWood",0,[0],3,6,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2168,"synthesis-signature-pack-Bazaar",0,[0],4,8,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2169,"synthesis-signature-pack-Beach",0,[0],3,7,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2170,"synthesis-signature-pack-Belly",1,[0],3,5,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2171,"synthesis-signature-pack-Causeway",0,[0],3,6,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2172,"synthesis-signature-pack-Cave",0,[0],4,8,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2173,"synthesis-signature-pack-Chambers",2,[0],3,5,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2174,"synthesis-signature-pack-ControlBlocks",0,[0],4,7,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2175,"synthesis-signature-pack-Crypt",0,[0],3,6,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2176,"synthesis-signature-pack-Dungeon",1,[0],3,6,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2177,"synthesis-signature-pack-Fissure",1,[0],5,9,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2178,"synthesis-signature-pack-Garden",0,[0],3,6,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2179,"synthesis-signature-pack-Haunt",0,[0],4,7,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2180,"synthesis-signature-pack-Park",0,[0],4,7,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2181,"synthesis-signature-pack-Quarry",0,[0],4,7,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2182,"synthesis-signature-pack-Oasis",0,[0],3,7,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2183,"synthesis-signature-pack-SpiderForest",1,[0],3,6,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2184,"synthesis-signature-pack-Baths",0,[0],3,7,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2185,"synthesis-signature-pack-Baths2",0,[0],4,7,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2186,"synthesis-signature-pack-CaveMine",0,[0],4,8,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2187,"synthesis-signature-pack-Forest",0,[0],3,6,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2188,"synthesis-signature-pack-Forest2",0,[0],3,6,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2189,"synthesis-signature-pack-Forest3",0,[0],3,6,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2190,"synthesis-signature-pack-Graveyard",0,[0],4,8,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2191,"synthesis-signature-pack-Graveyard2",0,[0],4,8,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2192,"synthesis-signature-pack-Graveyard3",0,[0],4,8,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2193,"synthesis-signature-pack-Mushroom",0,[0],3,7,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2194,"synthesis-signature-pack-Pier",0,[0],4,7,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2195,"synthesis-signature-pack-Pier2",0,[0],3,7,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2196,"synthesis-signature-pack-Prison",1,[0],3,5,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2197,"synthesis-signature-pack-Prison2",1,[0],3,5,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2198,"synthesis-signature-pack-Sanctuary",2,[0],3,5,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2199,"synthesis-signature-pack-Sanctuary2",0,[0],3,7,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2200,"synthesis-signature-pack-Sanctuary3",0,[0],3,6,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2201,"synthesis-signature-pack-Scepter",2,[0],3,5,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2202,"synthesis-signature-pack-Scepter2",2,[0],3,5,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2203,"synthesis-signature-pack-Scepter3",2,[0],3,5,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2204,"synthesis-signature-pack-Sewers",0,[0],4,7,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2205,"synthesis-signature-pack-Sewers2",1,[0],3,5,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2206,"synthesis-signature-pack-Sewers3",1,[0],3,5,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2207,"synthesis-signature-pack-Solaris",0,[0],5,9,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2208,"synthesis-signature-pack-Solaris2",0,[0],5,10,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2209,"synthesis-signature-pack-Solaris3",0,[0],5,10,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2210,"synthesis-signature-pack-SwampBog",0,[0],3,5,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2211,"synthesis-synthesised-pack-ribbons1",0,"[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433,448,454,447,453]",3,5,0,0,[],"",[1],[],[],1,4,[435],0,"",0,"",[],1,"","",1,[],""
2212,"synthesis-synthesised-pack-ribbons2",0,"[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433,448,454,447,453]",4,6,0,0,[],"",[1],[],[],5,10,[435],0,"",0,"",[],1,"","",1,[],""
2213,"synthesis-synthesised-pack-ribbons3",0,"[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433,448,454,447,453]",4,7,50,1,[7297],"",[1],[],[],11,24,[435],75,"",0,"",[],1,"","",1,[],""
2214,"synthesis-synthesised-pack-ribbons4",0,"[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433,448,454,447,453]",5,8,50,1,[7297],"",[1],[],[],25,40,[435],75,"",0,"",[],1,"","",1,[],""
2215,"synthesis-synthesised-pack-ribbons5",0,"[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433,448,454,447,453]",5,9,50,1,[7297],"",[1],[],[],41,67,[435],75,"",0,"",[],1,"","",1,[],""
2216,"synthesis-synthesised-pack-ribbons6",0,"[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433,448,454,447,453]",6,10,50,1,[7297],"",[1],[],[],68,79,[435],75,"",0,"",[],1,"","",1,[],""
2217,"synthesis-synthesised-pack-ribbons7",0,"[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433,448,454,447,453]",7,11,50,1,[7297],"",[1],[],[],80,100,[435],75,"",0,"",[],1,"","",1,[],""
2218,"synthesis-synthesised-pack1-walkers1",0,"[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433,449,455,447,453]",3,4,0,0,[],"",[1],[],[],1,4,[414],0,"",0,"",[],1,"","",1,[],""
2219,"synthesis-synthesised-pack1-walkers2",0,"[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433,449,455,447,453]",3,5,0,0,[],"",[1],[],[],5,10,[414],0,"",0,"",[],1,"","",1,[],""
2220,"synthesis-synthesised-pack1-walkers3",0,"[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433,449,455,447,453]",4,7,50,1,[7330],"",[1],[],[],11,24,[414],75,"",0,"",[],1,"","",1,[],""
2221,"synthesis-synthesised-pack1-walkers4",0,"[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433,449,455,447,453]",4,8,50,1,[7330],"",[1],[],[],25,40,[414],75,"",0,"",[],1,"","",1,[],""
