"rownum","EffectBaseType","VisualEffect","VisualIdentity","Stats","ItemClasses","[rid]","bool","[i32]","[i32]","bool","[rid]","bool","[rid]","[rid]","[rid]","[rid]","rid","bool","rid","rid"
2383,3192,"",6170,[],"[9,10,11,15,16,17,14,57,12,32]",[],"",[],"[1,4]","",[],"",[],[],[],[],"","","",""
2384,3193,200,"",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]","",[],"",[],[],[],[],"","","",""
2385,3194,"",6171,[],[21],[],"",[],[15],"",[],"",[],[],[],[],"","","",""
2386,3195,201,"",[1366],[23],[],"",[85],[13],"",[],"",[],[],[],[],"","","",""
2387,3197,"","","[346,9183]",[],"[6537,6663,6538,6539,6540,6662,6541,6661,6542,6543,6544,6545,6549,6660,6612,6614,6616,6693,6879,6613,6615,6617,6798,6797,6810,6812,6833,6829,6928,6929,6930,6931,6939]","","[-54,67]",[37],"",[],"",[],[],[],[],"","",0,""
2388,3198,"","",[1220],[],"[6556,6573,6558,6559,6565,6571,6566,6591,6713,6855,6851,7150]","",[15],[37],"",[],"",[],[],[],[],"","",1,""
2389,3199,"","",[346],[],"[6586,6643]","",[17],[37],"",[],"",[],[],[],[],"","",0,""
2390,3200,"","",[346],[],"[6689,6691,6690,6692,6720]","",[-4],[37],"",[],"",[],[],[],[],"","",0,""
2391,3201,"",6172,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
2392,3202,"",6173,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
2393,3203,"",6174,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
2394,3204,"",6175,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
2395,3205,"",6176,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
2396,3206,"",6177,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
2397,3207,"",6178,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
2398,3208,"",6179,[],[21],[],"",[],[15],"",[],"",[],[],[],[],"","","",""
2399,3210,202,"",[1366],[23],[],"",[86],[13],"",[],"",[],[],[],[],"","","",""
2400,3211,"",6183,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
2401,3212,"",6184,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
2402,3213,"",6185,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
2403,3214,"",6186,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
2404,3215,"",6187,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
2405,3216,"",6188,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
2406,3217,"","","[346,12032]",[],[6789],"","[5,23]",[37],"",[],"",[],[],[],[],"","",0,""
2407,3218,"","","[346,16066]",[],[6921],"","[2,2]",[37],"",[],"",[],[],[],[],"","",0,""
2408,3234,"",6189,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
2409,3235,"",6190,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
2410,3236,"",6191,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
2411,3237,"",6192,[14169],[25],[],"",[1],[7],"",[],"",[],[],[],[],"","","",""
2412,3238,"",6193,[14169],[23],[],"",[1],[12],"",[],"",[],[],[],[],"","","",""
2413,3239,"",6194,[14169],[22],[],"",[1],[11],"",[],"",[],[],[],[],"","","",""
2414,3240,"",6195,[14169],[24],[],"",[1],[9],"",[],"",[],[],[],[],"","","",""
2415,3241,"",6196,[14169],[24],[],"",[1],[10],"",[],"",[],[],[],[],"","","",""
2416,3242,"",6197,[14169],[24],[],"",[1],[10],"",[],"",[],[],[],[],"","","",""
2417,3243,"",6198,[14170],"[6,7,56,8,9,10,11,12,13,14,57,15,16,17,32]",[],"",[1],"[1,4]","",[],"",[],[],[],[],"","","",""
2418,3244,203,"",[14171],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[1],"[2,5]","",[],"",[],[],[],[],"","","",""
2419,3245,"","","[318,14169]",[4],[],"","[168,1]",[14],"",[],"",[],[],[],[],"","","",""
2420,3248,204,"","[1366,14169]",[23],[],"","[90,1]",[13],"",[],"",[],[],[],[],"","","",""
2421,3247,"",6199,[14169],[21],[],"",[1],[15],"",[],"",[],[],[],[],"","","",""
2422,3250,"",6200,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
2423,3251,"",6201,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
2424,3252,"",6202,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
2425,3253,"",6203,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
2426,3254,"",6204,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
2427,3255,"",6205,[],"[11,16,9,10,15,17,14,57,13,12,17,32]",[],"",[],"[1,4]","",[],"",[],[],[],[],"","","",""
2428,3256,"",6206,[],[26],[],"",[],[4],"",[],"",[],[],[],[],"","","",""
2429,3257,"",6207,[],[21],[],"",[],[15],"",[],"",[],[],[],[],"","","",""
2430,3259,"","",[346],[],[6916],"",[2],[37],"",[],"",[],[],[],[],"","",0,""
2431,3258,"","","[346,1300,9314]",[],"[6450,7148]","","[3,1,-1]",[37],"",[],"",[],[],[],[],"","",0,""
2432,3260,"","",[346],[],[6763],"",[6],[37],"",[],"",[],[],[],[],"","",0,""
2433,3261,"",6208,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
2434,3262,"",6209,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
2435,3263,"",6210,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
2436,3264,"",6211,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
2437,3265,"",6212,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
2438,3266,"",6213,[],"[7,56,6,8,9,10,11,12,32,15]",[],"",[],"[1,4]","",[],"",[],[],[],[],"","","",""
2439,3267,"","","[346,4816]",[],"[6685,6684]","","[5,31]",[37],"",[],"",[],[],[],[],"","",0,""
2440,3268,"","","[346,9183]",[],"[6537,6663,6538,6539,6540,6662,6541,6661,6542,6543,6544,6545,6549,6660,6612,6614,6616,6693,6879,6613,6615,6617,6798,6797,6810,6812,6833,6829,6928,6929,6930,6931,6939]","","[-55,70]",[37],"",[],"",[],[],[],[],"","",0,""
2441,3269,"","","[346,1300]",[],[6724],"","[3,5]",[37],"",[],"",[],[],[],[],"","",0,""
2442,3270,"","",[346],[],[6725],"",[3],[37],"",[],"",[],[],[],[],"","",0,""
2443,3271,"","","[346,1300]",[],"[6726,6782]","","[2,6]",[37],"",[],"",[],[],[],[],"","",0,""
2444,3272,"","","[346,1300]",[],[6727],"","[7,5]",[37],"",[],"",[],[],[],[],"","",0,""
2445,3273,"","","[346,9183,2673,1723,14213]",[],[6808],"","[1,73,-3,4,1]",[37],"",[],"",[],[],[],[],"","",0,""
2446,3274,"","","[346,2673,13961,1300]",[],[6534],"","[1,4,2,1]",[37],"",[],"",[],[],[],[],"","",0,""
2447,3275,"",6180,[],[26],[],"",[],[4],"",[],"",[],[],[],[],"","","",""
2448,3276,"",6181,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
2449,3277,"","",[346],[],[6854],"",[3],[37],"",[],"",[],[],[],[],"","",0,""
2450,3279,"","",[346],[],[6815],"",[2],[37],"",[],"",[],[],[],[],"","",0,""
2451,3280,"","",[346],[],[6920],"",[1],[37],"",[],"",[],[],[],[],"","",0,""
2452,3281,"",6182,[],[21],[],"",[],[15],"",[],"",[],[],[],[],"","","",""
2453,3282,"","","[346,9183,2673,1723,14213]",[],[6808],"","[2,72,9,5,2]",[37],"",[],"",[],[],[],[],"","",0,""
2454,3283,"","",[346],[],[6807],"",[2],[37],"",[],"",[],[],[],[],"","",0,""
2455,3284,"","",[346],[],"[6629,6630,6631,6954]","",[1],[37],"",[],"",[],[],[],[],"","",0,""
2456,3285,"",6214,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
2457,3286,"","","[346,1300]",[],[6442],"","[1,1]",[37],"",[],"",[],[],[],[],"","",0,""
2458,3287,"","",[346],[],[6838],"",[1],[37],"",[],"",[],[],[],[],"","",0,""
2459,3288,206,"",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]",1,[],"",[],[],[],[],"","","",""
2460,3290,"",6215,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
2461,3291,"",6216,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
2462,3292,"",6217,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
2463,3293,"",6218,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
2464,3296,"",6219,[],"[14,57,11,16,13,12,17,32,9,13,10]",[],"",[],"[1,4]",1,[],"",[],[],[],[],"","","",""
2465,3298,207,"",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]",1,[],"",[],[],[],[],"","","",""
2466,3300,"",6220,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
2467,3301,"",6221,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
2468,3302,"",6222,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
2469,3303,"",6223,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
2470,3304,"",6224,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
2471,3307,"",6225,[],"[9,15,17,16,10,11,12,32]",[],"",[],"[1,4]",1,[],"",[],[],[],[],"","","",""
2472,3309,223,"",[1366],[23],[],"",[92],[13],"",[],"",[],[],[],[],"","","",""
2473,3310,208,"",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]",1,[],"",[],[],[],[],"","","",""
2474,3312,"",6227,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
2475,3313,"",6228,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
2476,3314,"",6229,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
2477,3315,"",6230,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
2478,3316,"",6231,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
2479,3317,"",6232,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
2480,3318,"",6233,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
2481,3319,"",6234,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
2482,3320,"",6235,[],"[7,8,6,9,10,11,12,32,15,56]",[],"",[],"[1,4]","",[],"",[],[],[],[],"","","",""
2483,3321,209,"",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]","",[],"",[],[],[],[],"","","",""
2484,3322,"",6236,[],[21],[],"",[],[15],"",[],"",[],[],[],[],"","","",""
2485,3324,210,"",[1366],[23],[],"",[88],[13],"",[],"",[],[],[],[],"","","",""
2486,3325,"","",[346],[],[6464],"",[1],[37],"",[],"",[],[],[],[],"","",0,""
2487,3326,"","","[346,9183]",[],"[6537,6663,6538,6539,6540,6662,6541,6661,6542,6543,6544,6545,6549,6660,6612,6614,6616,6693,6879,6613,6615,6617,6798,6797,6810,6812,6833,6829,6928,6929,6930,6931,6939]","","[-56,81]",[37],"",[],"",[],[],[],[],"","",0,""
2488,3327,"",6237,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
2489,3328,"",6238,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
2490,3329,"",6239,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
2491,3330,"",6240,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
2492,3331,"",6241,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
2493,3332,"",6242,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
2494,3333,"",6243,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
2495,3334,"",6244,[],"[7,56,8,6,14,57,13,20]",[],"",[],"[1,4]","",[],"",[],[],[],[],"","","",""
2496,3335,211,"",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]","",[],"",[],[],[],[],"","","",""
2497,3336,"",6245,[],[21],[],"",[],[15],"",[],"",[],[],[],[],"","","",""
2498,3338,212,"",[1366],[23],[],"",[89],[13],"",[],"",[],[],[],[],"","","",""
2499,3339,"","","[346,9183]",[],"[6443,6649]","","[4,83]",[37],"",[],"",[],[],[],[],"","",0,""
2500,3340,"","","[346,9183]",[],"[6537,6663,6538,6539,6540,6662,6541,6661,6542,6543,6544,6545,6549,6660,6612,6614,6616,6693,6879,6613,6615,6617,6798,6797,6810,6812,6833,6829,6928,6929,6930,6931,6939]","","[-57,80]",[37],"",[],"",[],[],[],[],"","",0,""
2501,3341,"",6246,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
2502,3342,"",6247,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
2503,3343,"",6248,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
2504,3344,"",6249,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
2505,3345,"",6250,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
2506,3346,"",6251,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
2507,3347,"",6252,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
2508,3348,213,"",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]","",[],"",[],[],[],[],"","","",""
2509,3350,"",6253,[],[21],[],"",[],[15],"",[],"",[],[],[],[],"","","",""
2510,3351,214,"",[1366],[23],[],"",[91],[13],"",[],"",[],[],[],[],"","","",""
2511,3352,"","",[346],[],[6441],"",[6],[37],"",[],"",[],[],[],[],"","",0,""
2512,3353,"","",[346],[],"[6715,6717]","",[8],[37],"",[],"",[],[],[],[],"","",0,""
2513,3354,218,"",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]","",[],"",[],[],[],[],"","","",""
2514,3355,219,"",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]","",[],"",[],[],[],[],"","","",""
2515,3356,220,"",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]","",[],"",[],[],[],[],"","","",""
2516,3357,221,"",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]","",[],"",[],[],[],[],"","","",""
2517,3358,"","","[346,1300]",[],[6899],"","[3,3]",[37],"",[],"",[],[],[],[],"","",0,""
2518,3359,"","",[346],[],[6712],"",[7],[37],"",[],"",[],[],[],[],"","",0,""
2519,3360,"","","[346,2673,1300,12032]",[],"[6546,6638]","","[1,19,1,32]",[37],"",[],"",[],[],[],[],"","",0,""
2520,3361,"",6254,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
2521,3362,"",6255,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
2522,3363,"",6256,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
2523,3364,"",6257,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
2524,3365,"",6258,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
2525,3366,"",6259,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
2526,3367,"",6260,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
2527,3368,"",6261,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
2528,3369,"",6262,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
2529,3370,"",6263,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
2530,3371,"",6264,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
2531,3372,"",6265,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
2532,3373,"",6266,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
2533,3374,"",6267,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
2534,3375,"",6268,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
2535,3376,"",6269,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
2536,3377,"",6270,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
2537,3378,"",6271,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
2538,3379,"",6272,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
2539,3380,"",6273,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
2540,3381,"",6274,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
2541,3382,"",6275,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
2542,3383,"",6276,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
2543,3384,"",6277,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
2544,3385,"",6278,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
2545,3386,"",6279,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
2546,3387,"",6280,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
2547,3388,"",6281,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
2548,3389,"",6282,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
2549,3390,"",6283,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
2550,3391,"",6284,[],"[9,10,11,15,16,12,17,7,56,8,6,14,57,13,32]",[],"",[],"[1,4]","",[],"",[],[],[],[],"","","",""
2551,3392,215,"",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]","",[],"",[],[],[],[],"","","",""
2552,3393,"","",[346],[],[6440],"",[2],[37],"",[],"",[],[],[],[],"","",0,""
2553,3394,"","",[346],[],"[6430,6665]","",[1],[37],"",[],"",[],[],[],[],"","",0,""
2554,3395,"","","[346,2673,12032]",[],[6487],"","[1,4,26]",[37],"",[],"",[],[],[],[],"","",0,""
2555,3396,"","","[346,9183]",[],[6958],"","[1,85]",[37],"",[],"",[],[],[],[],"","",0,""
2556,3397,"","",[346],[],[6942],"",[1],[37],"",[],"",[],[],[],[],"","",0,""
2557,3398,"","",[346],[],"[6586,6643]","",[16],[37],"",[],"",[],[],[],[],"","",0,""
2558,3399,"","",[346],[],[6962],"",[1],[37],"",[],"",[],[],[],[],"","",0,""
2559,3400,"",6285,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
2560,3401,"",6286,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
2561,3402,"",6287,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
2562,3403,"",6288,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
2563,3404,"",6289,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
2564,3405,"",6290,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
2565,3406,217,"",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]","",[],"",[],[],[],[],"","","",""
2566,3407,"","","[346,1300,12032]",[],[6932],"","[1,1,7]",[37],"",[],"",[],[],[],[],"","",0,""
2567,3408,"",6291,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
2568,3409,"",6292,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
2569,3410,"",6293,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
2570,3411,"",6294,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
2571,3412,"",6295,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
2572,3413,222,"",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]","",[],"",[],[],[],[],"","","",""
2573,3414,"",6296,[],[21],[],"",[],[15],"",[],"",[],[],[],[],"","","",""
2574,3416,"","",[346],[],[6817],"",[5],[37],"",[],"",[],[],[],[],"","",0,""
2575,3417,"","",[346],[],"[6530,6651]","",[2],[37],"",[],"",[],[],[],[],"","",0,""
2576,3418,"","",[346],[],[6926],"",[1],[37],"",[],"",[],[],[],[],"","",0,""
2577,3419,"","","[346,4828,1300,14645,14646]",[],[6735],"","[5,13,5,1,1]",[37],"",[],"",[],[],[],[],"","",0,""
2578,3420,"",6297,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
2579,3421,"","","[346,9183]",[],"[6796,6801,6909,6910,6906]","","[2,85]",[37],"",[],"",[],[],[],[],"","",0,""
2580,3422,"","",[346],[],[6671],"",[3],[37],"",[],"",[],[],[],[],"","",0,""
2581,3423,"","","[10357,346]",[],[6560],"","[2,2]",[37],"",[],"",[],[],[],[],"","",0,""
2582,3424,"","","[10357,346,2673,12032]",[],[6670],"","[2,2,4,26]",[37],"",[],"",[],[],[],[],"","",0,""
2583,3425,"","","[10357,346]",[],[6845],"","[2,2]",[37],"",[],"",[],[],[],[],"","",0,""
2584,3426,"","","[346,10357,12357]",[],[6601],"","[1,2,1]",[37],"",[],"",[],[],[],[],"","",0,""
2585,3427,"",6298,[],[26],[],"",[],[4],"",[],"",[],[],[],[],"","","",""
2586,3428,"",6299,[],[13],[],"",[],[1],"",[],"",[],[],[],[],"","","",""
2587,3429,"",6300,[],[20],[],"",[],[4],"",[],"",[],[],[],[],"","","",""
2588,3430,"","","[346,9183,16066]",[],[6921],"","[3,86,3]",[37],"",[],"",[],[],[],[],"","",0,""
2589,3431,"",6301,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
2590,3432,"","",[318],[4],[],"",[167],[14],"",[],"",[],[],[],[],"","","",""
2591,3435,"","",[346],[],[6839],"",[1],[37],"",[],"",[],[],[],[],"","",0,""
2592,3436,"","",[346],[],[6897],"",[1],[37],"",[],"",[],[],[],[],"","",0,""
2593,3437,"",6302,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
2594,3438,"",6303,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
2595,3439,"",6304,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
2596,3440,"",6305,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
2597,3441,"","",[346],[],[6824],"",[1],[37],"",[],"",[],[],[],[],"","",0,""
2598,3442,"","","[346,12032,1723]",[],[6719],"","[2,27,3]",[37],"",[],"",[],[],[],[],"","",0,""
2599,3443,"",6306,[],[21],[],"",[],[15],"",[],"",[],[],[],[],"","","",""
2600,3444,"","","[346,2673,8667]",[],[6786],"","[3,10,3]",[37],"",[],"",[],[],[],[],"","",0,""
2601,3445,"",6307,[],"[7,56,6,8,9,10,11,15,16,17,14,57,32,13,20,12]",[],"",[],"[1,4]","",[],"",[],[],[],[],"","","",""
2602,3446,"",6308,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
2603,3448,"",6309,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
2604,3449,"",6310,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
2605,3451,"",6311,[],[21],[],"",[],[15],"",[],"",[],[],[],[],"","","",""
2606,3452,233,"",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]","",[],"",[],[],[],[],"","","",""
2607,3453,"",6312,[],"[7,56,6,8,9,10,11,12,32,15,16,17,13,20]",[],"",[],"[1,4]",1,[],"",[],[],[],[],"","","",""
2608,3455,"",6313,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
2609,3456,"",6314,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
2610,3457,"",6315,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
2611,3458,"",6316,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
2612,3461,"",6317,[],[26],[],"",[],[4],"",[],"",[],[],[],[],"","","",""
2613,3462,"",6318,[],[25],[],"",[],"[8,21]","",[],"",[],[],[],[],"","","",""
2614,3464,"",6319,[],"[7,56,6,8,9,10,12,11,32,15,16,17,14,57,20,13]",[],"",[],"[1,4]",1,[],"",[],[],[],[],"","","",""
2615,3466,"",6320,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
2616,3467,"",6321,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
2617,3468,"",6322,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
2618,3469,"",6323,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
2619,3470,"",6324,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
2620,3473,"",6325,[],[26],[],"",[],[4],"",[],"",[],[],[],[],"","","",""
2621,3474,"",6326,[],[25],[],"",[],"[8,21]","",[],"",[],[],[],[],"","","",""
2622,3478,"",6327,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
2623,3479,"",6328,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
2624,3480,"",6329,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
2625,3481,"","",[346],[],"[6450,7148]","",[4],[37],"",[],"",[],[],[],[],"","",0,""
2626,3482,"",6330,[],[13],[],"",[],[1],"",[],"",[],[],[],[],"","","",""
2627,3483,"",6331,[],[20],[],"",[],[4],"",[],"",[],[],[],[],"","","",""
2628,3485,"",6332,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
2629,3486,"",6333,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
2630,3487,"",6334,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
2631,3488,"",6335,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
2632,3489,"",6336,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
2633,3490,"",6337,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
2634,3491,"",6338,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
2635,3492,"",6339,[],"[7,56,6,8,9,10,12,11,32,15,16,17,14,57,13]",[],"",[],"[1,4]","",[],"",[],[],[],[],"","","",""
2636,3493,224,"",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]","",[],"",[],[],[],[],"","","",""
2637,3494,"",6340,[],[21],[],"",[],[15],"",[],"",[],[],[],[],"","","",""
2638,3497,"","","[346,9183]",[],"[6537,6663,6538,6539,6540,6662,6541,6661,6542,6543,6544,6545,6549,6660,6612,6614,6616,6693,6879,6613,6615,6617,6798,6797,6810,6812,6833,6829,6928,6929,6930,6931,6939]","","[-58,87]",[37],"",[],"",[],[],[],[],"","",0,""
2639,3498,"","","[346,1300,3593,2673]",[],[6699],"","[12,14,17,17]",[37],"",[],"",[],[],[],[],"","",0,""
2640,3495,225,"",[1366],[23],[],"",[93],[13],"",[],"",[],[],[],[],"","","",""
2641,3499,"",6341,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
2642,3500,"",6342,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
2643,3501,"",6343,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
