"rownum","Id","bool","i32","Name","AOFiles","bool","rid","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","f32","i32","i32","i32","rid","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","rid","[rid]","string","i32","i32","bool","rid","rid","bool","bool","[rid]","bool","[rid]","bool","bool","bool","i32","i32","rid","bool"
1379,"Metadata/Chests/MausoleumChest1",1,2,"Chest","[""Metadata/Chests/GraveyardDungeonChests/MausoleumChest_01.ao""]",1,10,220594176,3,-16908288,-16843010,-16843010,-16843010,65278,0,637534208,781,0,0,637534208,781,1023410176,0,0,0,0,-8192,0,1677721600,-33554432,"",-16843010,-16843010,-16843010,16711422,0,637534208,781,-33554432,-16843010,-16843010,-16843010,-889258242,0,16777216,"",[],"",0,0,"","","","","",[],"",[],1,1,1,1,1000,"",1
1380,"Metadata/Chests/MausoleumChest2",1,2,"Chest","[""Metadata/Chests/GraveyardDungeonChests/MausoleumChestMetal_01.ao""]",1,10,234094592,3,-16908288,-16843010,-16843010,-16843010,65278,0,-201326592,781,0,0,-201326592,781,1023410176,0,0,0,0,-8192,0,1677721600,-33554432,"",-16843010,-16843010,-16843010,16711422,0,-201326592,781,-33554432,-16843010,-16843010,-16843010,-889258242,0,16777216,"",[],"",0,0,"","","","","",[],"",[],1,1,1,1,1000,"",1
1381,"Metadata/Chests/MausoleumChest3",1,2,"Chest","[""Metadata/Chests/GraveyardDungeonChests/MausoleumChestMetal_02.ao""]",1,10,247595008,3,-16908288,-16843010,-16843010,-16843010,65278,0,-1040187392,782,0,0,-1040187392,782,1023410176,0,0,0,0,-8192,0,1677721600,-33554432,"",-16843010,-16843010,-16843010,16711422,0,-1040187392,782,-33554432,-16843010,-16843010,-16843010,-889258242,0,16777216,"",[],"",0,0,"","","","","",[],"",[],1,1,1,1,1000,"",1
1382,"Metadata/Chests/MausoleumChestLandmark1",1,2,"Chest","[""Metadata/Chests/GraveyardDungeonChests/MausoleumChest_01.ao""]",1,10,253493248,3,-16908288,-16843010,-16843010,-16843010,65278,0,469762048,783,0,0,469762048,783,1023410176,0,0,0,0,-8192,0,1677721600,-33554432,"",-16843010,-16843010,-16843010,16711422,0,469762048,783,-33554432,-16843010,-16843010,-16843010,486473470,783,16777216,"",[],"",0,0,"","","","","",[],"",[],1,1,1,1,1000,"",1
1383,"Metadata/Chests/MausoleumChestLandmark2",1,2,"Chest","[""Metadata/Chests/GraveyardDungeonChests/MausoleumChestMetal_01.ao""]",1,10,266993664,3,-16908288,-16843010,-16843010,-16843010,65278,0,-369098752,783,0,0,-369098752,783,1023410176,0,0,0,0,-8192,0,1677721600,-33554432,"",-16843010,-16843010,-16843010,16711422,0,-369098752,783,-33554432,-16843010,-16843010,-16843010,486473470,783,16777216,"",[],"",0,0,"","","","","",[],"",[],1,1,1,1,1000,"",1
1384,"Metadata/Chests/MausoleumChestLandmark3",1,2,"Chest","[""Metadata/Chests/GraveyardDungeonChests/MausoleumChestMetal_02.ao""]",1,10,272891904,3,-16908288,-16843010,-16843010,-16843010,65278,0,1140850688,784,0,0,1140850688,784,1023410176,0,0,0,0,-8192,0,1677721600,-33554432,"",-16843010,-16843010,-16843010,16711422,0,1140850688,784,-33554432,-16843010,-16843010,-16843010,486473470,783,16777216,"",[],"",0,0,"","","","","",[],"",[],1,1,1,1,1000,"",1
1385,"Metadata/Chests/GraveyardChest1",1,3,"Chest","[""Metadata/Chests/GraveyardDungeonChests/GraveyardChest01.ao""]",1,10,285605888,3,-16908288,-16843010,-16843010,-16843010,65278,0,100663296,785,0,0,100663296,785,1023410176,0,0,0,0,-8192,0,1677721600,-33554432,"",-16843010,-16843010,-16843010,16711422,0,100663296,785,-33554432,-16843010,-16843010,-16843010,-889258242,0,16777216,"",[],"",0,0,"","","","","",[],"",[],1,1,1,1,1000,"",1
1386,"Metadata/Chests/GraveyardChest2",1,3,"Chest","[""Metadata/Chests/GraveyardDungeonChests/GraveyardChest02.ao""]",1,10,298319872,3,-16908288,-16843010,-16843010,-16843010,65278,0,-939524096,785,0,0,-939524096,785,1023410176,0,0,0,0,-8192,0,1677721600,-33554432,"",-16843010,-16843010,-16843010,16711422,0,-939524096,785,-33554432,-16843010,-16843010,-16843010,-889258242,0,16777216,"",[],"",0,0,"","","","","",[],"",[],1,1,1,1,1000,"",1
1387,"Metadata/Chests/GraveyardChest3",1,3,"Chest","[""Metadata/Chests/GraveyardDungeonChests/GraveyardChest03.ao""]",1,10,311033856,3,-16908288,-16843010,-16843010,-16843010,65278,0,-1979711488,786,0,0,-1979711488,786,1023410176,0,0,0,0,-8192,0,1677721600,-33554432,"",-16843010,-16843010,-16843010,16711422,0,-1979711488,786,-33554432,-16843010,-16843010,-16843010,-889258242,0,16777216,"",[],"",0,0,"","","","","",[],"",[],1,1,1,1,1000,"",1
1388,"Metadata/Chests/GraveyardHiddenChest1",1,3,"Chest","[""Metadata/Chests/GraveyardDungeonChests/MausoleumChestMetal_01.ao""]",1,10,316669952,3,-16908288,-16843010,-16843010,-16843010,65278,0,-536870912,786,0,0,-536870912,786,-33554432,-16843010,-16843010,-16843010,16711422,-8192,0,1677721600,-33554432,"",-16843010,-16843010,-16843010,16711422,0,-536870912,786,-33554432,-16843010,-16843010,-16843010,-520159490,786,16777216,"",[],"",0,0,"","","","","",[],"",[],1,"","",1,1000,"",1
1389,"Metadata/Chests/GraveyardHiddenChest2",1,3,"Chest","[""Metadata/Chests/GraveyardDungeonChests/MausoleumChestMetal_02.ao""]",1,10,331087872,3,-16908288,-16843010,-16843010,-16843010,65278,0,-1140850688,787,0,0,-1140850688,787,-33554432,-16843010,-16843010,-16843010,16711422,-8192,0,1677721600,-33554432,"",-16843010,-16843010,-16843010,16711422,0,-1140850688,787,-33554432,-16843010,-16843010,-16843010,-520159490,786,16777216,"",[],"",0,0,"","","","","",[],"",[],1,"","",1,1000,"",1
1390,"Metadata/Chests/GraveyardLockedChest1",1,3,"Chest","[""Metadata/Chests/GraveyardDungeonChests/MausoleumChest_01.ao""]",1,10,336723968,3,-16908288,-16843010,-16843010,-16843010,65278,0,301989888,788,0,0,301989888,788,-33554432,-16843010,-16843010,-16843010,16711422,-8192,0,1677721600,-33554432,"",-16843010,-16843010,-16843010,16711422,0,301989888,788,-33554432,-16843010,-16843010,-16843010,318701310,788,16777216,"",[],"",0,0,"","","","","",[],"",[],1,"","",1,1000,"",1
1391,"Metadata/Chests/ManorChest1","",3,"Chest","[""Metadata/Chests/Manor/ManorChest01.ao""]",1,10,354942976,3,-16908288,-16843010,-16843010,-16843010,65278,0,671088640,789,0,0,671088640,789,1023410176,0,0,0,0,-8192,0,1677721600,-33554432,"",-16843010,-16843010,-16843010,16711422,0,671088640,789,-33554432,-16843010,-16843010,-16843010,-889258242,0,16777216,"",[],"",0,0,"","","","","",[],"",[],1,1,1,1,1000,"",1
1392,"Metadata/Chests/ManorChest2","",3,"Chest","[""Metadata/Chests/Manor/ManorChest02.ao""]",1,10,364380160,3,-16908288,-16843010,-16843010,-16843010,65278,0,-1207959552,789,0,0,-1207959552,789,1023410176,0,0,0,0,-8192,0,1677721600,-33554432,"",-16843010,-16843010,-16843010,16711422,0,-1207959552,789,-33554432,-16843010,-16843010,-16843010,-889258242,0,16777216,"",[],"",0,0,"","","","","",[],"",[],1,1,1,1,1000,"",1
1393,"Metadata/Chests/ManorChest3","",3,"Chest","[""Metadata/Chests/Manor/ManorChest03.ao""]",1,10,373817344,3,-16908288,-16843010,-16843010,-16843010,65278,0,1207959552,790,0,0,1207959552,790,1023410176,0,0,0,0,-8192,0,1677721600,-33554432,"",-16843010,-16843010,-16843010,16711422,0,1207959552,790,-33554432,-16843010,-16843010,-16843010,-889258242,0,16777216,"",[],"",0,0,"","","","","",[],"",[],1,1,1,1,1000,"",1
1394,"Metadata/Chests/ManorChest4","",3,"Chest","[""Metadata/Chests/Manor/ManorChest04.ao""]",1,10,383254528,3,-16908288,-16843010,-16843010,-16843010,65278,0,-671088640,790,0,0,-671088640,790,1023410176,0,0,0,0,-8192,0,1677721600,-33554432,"",-16843010,-16843010,-16843010,16711422,0,-671088640,790,-33554432,-16843010,-16843010,-16843010,-889258242,0,16777216,"",[],"",0,0,"","","","","",[],"",[],1,1,1,1,1000,"",1
1395,"Metadata/Chests/ManorChest5_1","",3,"Chest","[""Metadata/Chests/Manor/ManorChest0501.ao""]",1,10,393216000,3,-16908288,-16843010,-16843010,-16843010,65278,0,1879048192,791,0,0,1879048192,791,1023410176,0,0,0,0,-8192,0,1677721600,-33554432,"",-16843010,-16843010,-16843010,16711422,0,1879048192,791,-33554432,-16843010,-16843010,-16843010,-889258242,0,16777216,"",[],"",0,0,"","","","","",[],"",[],1,1,1,1,1000,"",1
1396,"Metadata/Chests/ManorChest5_2","",3,"Chest","[""Metadata/Chests/Manor/ManorChest0502.ao""]",1,10,403177472,3,-16908288,-16843010,-16843010,-16843010,65278,0,134217728,792,0,0,134217728,792,1023410176,0,0,0,0,-8192,0,1677721600,-33554432,"",-16843010,-16843010,-16843010,16711422,0,134217728,792,-33554432,-16843010,-16843010,-16843010,-889258242,0,16777216,"",[],"",0,0,"","","","","",[],"",[],1,1,1,1,1000,"",1
1397,"Metadata/Chests/ManorChestStudyLandmark","",3,"Chest","[""Metadata/Chests/Manor/ManorChest02.ao""]",1,10,409075712,3,-16908288,-16843010,-16843010,-16843010,65278,0,1644167168,792,0,0,1644167168,792,1023410176,0,0,0,0,-8192,0,1677721600,-33554432,"",-16843010,-16843010,-16843010,16711422,0,1644167168,792,-33554432,-16843010,-16843010,-16843010,1660878590,792,16777216,"",[],"",0,0,"","","","","",[],"",[],1,1,1,3,1000,"",1
1398,"Metadata/Chests/Manor/BenchChest01","",4,"Storage Bench","[""Metadata/Chests/Manor/BenchChest01.ao""]",1,10,427556864,3,-16908288,-16843010,-16843010,-16843010,65278,0,2080374784,793,0,0,2080374784,793,-33554432,-16843010,-16843010,-16843010,16711422,-8192,0,1677721600,-33554432,"",-16843010,-16843010,-16843010,16711422,0,2080374784,793,-33554432,-16843010,-16843010,-16843010,-889258242,0,16777216,"",[],"",0,0,"","","","","",[],"",[],1,"","",1,1000,"",1
1399,"Metadata/Chests/Manor/Urn1",1,3,"Urn","[""Metadata/Chests/Manor/Urn01.ao""]","",1,435945472,3,-16908288,-16843010,-16843010,-16843010,65278,0,-67108864,793,0,0,-67108864,793,-33554432,-16843010,-16843010,-16843010,16711422,-8192,0,1677721600,-33554432,"",-16843010,-16843010,-16843010,16711422,0,-67108864,793,-33554432,-16843010,-16843010,-16843010,-889258242,0,16777216,"",[],"",0,0,"","","","","",[],"",[],1,"","",1,100,"",1
1400,"Metadata/Chests/Manor/Urn2",1,3,"Urn","[""Metadata/Chests/Manor/Urn02.ao""]","",1,444334080,3,-16908288,-16843010,-16843010,-16843010,65278,0,2080374784,794,0,0,2080374784,794,-33554432,-16843010,-16843010,-16843010,16711422,-8192,0,1677721600,-33554432,"",-16843010,-16843010,-16843010,16711422,0,2080374784,794,-33554432,-16843010,-16843010,-16843010,-889258242,0,16777216,"",[],"",0,0,"","","","","",[],"",[],1,"","",1,100,"",1
1401,"Metadata/Chests/Manor/Jug1",1,3,"Urn","[""Metadata/Chests/Manor/Jug01.ao""]","",1,452722688,3,-16908288,-16843010,-16843010,-16843010,65278,0,-67108864,794,0,0,-67108864,794,-33554432,-16843010,-16843010,-16843010,16711422,-8192,0,1677721600,-33554432,"",-16843010,-16843010,-16843010,16711422,0,-67108864,794,-33554432,-16843010,-16843010,-16843010,-889258242,0,16777216,"",[],"",0,0,"","","","","",[],"",[],1,"","",1,100,"",1
1402,"Metadata/Chests/Manor/Bottle1",1,2,"Bottle","[""Metadata/Chests/Manor/Bottle01.ao""]","",1,462946304,3,-16908288,-16843010,-16843010,-16843010,65278,0,-1744830464,795,0,0,-1744830464,795,-33554432,-16843010,-16843010,-16843010,16711422,-8192,0,1677721600,-33554432,"",-16843010,-16843010,-16843010,16711422,0,-1744830464,795,-33554432,-16843010,-16843010,-16843010,-889258242,0,16777216,"",[],"",0,0,"","","","","",[],"",[],1,"","",1,100,"",1
1403,"Metadata/Chests/Manor/Bottle2",1,2,"Bottle","[""Metadata/Chests/Manor/Bottle02.ao""]","",1,472121344,3,-16908288,-16843010,-16843010,-16843010,65278,0,603979776,796,0,0,603979776,796,-33554432,-16843010,-16843010,-16843010,16711422,-8192,0,1677721600,-33554432,"",-16843010,-16843010,-16843010,16711422,0,603979776,796,-33554432,-16843010,-16843010,-16843010,-889258242,0,16777216,"",[],"",0,0,"","","","","",[],"",[],1,"","",1,100,"",1
1404,"Metadata/Chests/RedvaleChest1",1,3,"Rusted Arms","[""Metadata/Chests/RedVale/redvalechestweapons_01.ao""]",1,10,485097472,3,-16908288,-16843010,-16843010,-16843010,65278,0,-369098752,796,0,0,-369098752,796,-33554432,-16843010,-16843010,-16843010,16711422,-8192,0,1677721600,-33554432,"",-16843010,-16843010,-16843010,16711422,0,-369098752,796,-33554432,-16843010,-16843010,-16843010,-889258242,0,16777216,"",[],"",0,0,"","","","","",[],"",[],1,"","",1,1000,"",1
1405,"Metadata/Chests/RedvaleChest2",1,3,"Rusted Arms","[""Metadata/Chests/RedVale/redvalechestweapons_02.ao""]",1,10,496369664,3,-16908288,-16843010,-16843010,-16843010,65278,0,-1778384896,797,0,0,-1778384896,797,-33554432,-16843010,-16843010,-16843010,16711422,-8192,0,1677721600,-33554432,"",-16843010,-16843010,-16843010,16711422,0,-1778384896,797,-33554432,-16843010,-16843010,-16843010,-889258242,0,16777216,"",[],"",0,0,"","","","","",[],"",[],1,"","",1,1000,"",1
1406,"Metadata/Chests/RedvaleChest3",1,3,"Rusted Arms","[""Metadata/Chests/RedVale/redvalechestweapons_03.ao""]",1,10,507641856,3,-16908288,-16843010,-16843010,-16843010,65278,0,1107296256,798,0,0,1107296256,798,-33554432,-16843010,-16843010,-16843010,16711422,-8192,0,1677721600,-33554432,"",-16843010,-16843010,-16843010,16711422,0,1107296256,798,-33554432,-16843010,-16843010,-16843010,-889258242,0,16777216,"",[],"",0,0,"","","","","",[],"",[],1,"","",1,1000,"",1
1407,"Metadata/Chests/RedvaleChest4",1,4,"Rusted Arms","[""Metadata/Chests/RedVale/RustKingChest_01.ao""]",1,10,518127616,3,-16908288,-16843010,-16843010,-16843010,65278,0,-503316480,798,0,0,-503316480,798,1023410176,0,0,0,0,-8192,0,1677721600,-33554432,"",-16843010,-16843010,-16843010,16711422,0,-503316480,798,-33554432,-16843010,-16843010,-16843010,-889258242,0,16777216,"",[],"",0,0,"","","","","",[],"",[],1,1,1,1,1000,"",1
1408,"Metadata/Chests/RedvaleChest15",1,4,"Rusted Chest","[""Metadata/Chests/RedVale/RedvaleChest15.ao""]",1,10,530317312,3,-16908288,-16843010,-16843010,-16843010,65278,0,-1677721600,799,0,0,-1677721600,799,1023410176,0,0,0,0,-8192,0,1677721600,-33554432,"",-16843010,-16843010,-16843010,16711422,0,-1677721600,799,-33554432,-16843010,-16843010,-16843010,-889258242,0,16777216,"",[],"",0,0,"","","","","",[],"",[],1,1,1,1,1000,"",1
1409,"Metadata/Chests/RedvaleChest16",1,4,"Rusted Chest","[""Metadata/Chests/RedVale/RedValeChest16.ao""]",1,10,540672000,3,-16908288,-16843010,-16843010,-16843010,65278,0,973078528,800,0,0,973078528,800,1023410176,0,0,0,0,-8192,0,1677721600,-33554432,"",-16843010,-16843010,-16843010,16711422,0,973078528,800,-33554432,-16843010,-16843010,-16843010,-889258242,0,16777216,"",[],"",0,0,"","","","","",[],"",[],1,1,1,1,1000,"",1
1410,"Metadata/Chests/RedvaleChest18",1,4,"Rusted Chest","[""Metadata/Chests/RedVale/RedValeChest18.ao""]",1,10,551026688,3,-16908288,-16843010,-16843010,-16843010,65278,0,-671088640,800,0,0,-671088640,800,1023410176,0,0,0,0,-8192,0,1677721600,-33554432,"",-16843010,-16843010,-16843010,16711422,0,-671088640,800,-33554432,-16843010,-16843010,-16843010,-889258242,0,16777216,"",[],"",0,0,"","","","","",[],"",[],1,1,1,1,1000,"",1
1411,"Metadata/Chests/RedvaleChest22",1,4,"Rusted Chest","[""Metadata/Chests/RedVale/RedValeChest22.ao""]",1,10,561381376,3,-16908288,-16843010,-16843010,-16843010,65278,0,1979711488,801,0,0,1979711488,801,1023410176,0,0,0,0,-8192,0,1677721600,-33554432,"",-16843010,-16843010,-16843010,16711422,0,1979711488,801,-33554432,-16843010,-16843010,-16843010,-889258242,0,16777216,"",[],"",0,0,"","","","","",[],"",[],1,1,1,1,1000,"",1
1412,"Metadata/Chests/MuddyChest1",1,4,"Woodman's Locker","[""Metadata/Chests/MuddyChests/muddychest_01.ao""]",1,10,574095360,3,-16908288,-16843010,-16843010,-16843010,65278,0,939524096,802,0,0,939524096,802,1023410176,0,0,0,0,-8192,0,1677721600,-33554432,"",-16843010,-16843010,-16843010,16711422,0,939524096,802,-33554432,-16843010,-16843010,-16843010,-889258242,0,16777216,"",[],"",0,0,"","","","","",[],"",[],1,1,1,1,1000,"",1
1413,"Metadata/Chests/MuddyChest2",1,3,"Woodman's Locker","[""Metadata/Chests/MuddyChests/muddychest_02.ao""]",1,10,584450048,3,-16908288,-16843010,-16843010,-16843010,65278,0,-704643072,802,0,0,-704643072,802,1023410176,0,0,0,0,-8192,0,1677721600,-33554432,"",-16843010,-16843010,-16843010,16711422,0,-704643072,802,-33554432,-16843010,-16843010,-16843010,-889258242,0,16777216,"",[],"",0,0,"","","","","",[],"",[],1,1,1,1,1000,"",1
1414,"Metadata/Chests/PictChest1",1,3,"Buried Cache","[""Metadata/Chests/PictChest/PictChest01.ao""]",1,10,595984384,3,-16908288,-16843010,-16843010,-16843010,65278,0,-2046820352,803,0,0,-2046820352,803,1023410176,0,0,0,0,-8192,0,1677721600,-33554432,"",-16843010,-16843010,-16843010,16711422,0,-2046820352,803,-33554432,-16843010,-16843010,-16843010,-889258242,0,16777216,"",[],"",0,0,"","","","","",[],"",[],1,1,1,1,1000,"",1
1415,"Metadata/Chests/PictChest2",1,3,"Buried Cache","[""Metadata/Chests/PictChest/PictChest02.ao""]",1,10,605683712,3,-16908288,-16843010,-16843010,-16843010,65278,0,436207616,804,0,0,436207616,804,1023410176,0,0,0,0,-8192,0,1677721600,-33554432,"",-16843010,-16843010,-16843010,16711422,0,436207616,804,-33554432,-16843010,-16843010,-16843010,-889258242,0,16777216,"",[],"",0,0,"","","","","",[],"",[],1,1,1,1,1000,"",1
1416,"Metadata/Chests/TwigChest1",1,3,"Hunter's Cache","[""Metadata/Chests/TwigChest/TwigChest01.ao""]",1,4,617480192,3,-16908288,-16843010,-16843010,-16843010,65278,0,-838860800,804,0,0,-838860800,804,-33554432,-16843010,-16843010,-16843010,16711422,-8192,0,1677721600,-33554432,"",-16843010,-16843010,-16843010,16711422,0,-838860800,804,-33554432,-16843010,-16843010,-16843010,-889258242,0,16777216,"",[],"",0,0,"","","","","",[],"",[],1,"","",1,400,"",1
1417,"Metadata/Chests/TwigChest2",1,3,"Hunter's Cache","[""Metadata/Chests/TwigChest/TwigChest02.ao""]",1,4,627179520,3,-16908288,-16843010,-16843010,-16843010,65278,0,1644167168,805,0,0,1644167168,805,-33554432,-16843010,-16843010,-16843010,16711422,-8192,0,1677721600,-33554432,"",-16843010,-16843010,-16843010,16711422,0,1644167168,805,-33554432,-16843010,-16843010,-16843010,-889258242,0,16777216,"",[],"",0,0,"","","","","",[],"",[],1,"","",1,400,"",1
1418,"Metadata/Chests/GallowsTutorialChest1","",4,"Large Chest","[""Metadata/Chests/Chests/TutorialChest.ao""]",1,0,632815616,3,-16908288,-16843010,-16843010,-16843010,65278,0,-1207959552,805,0,0,-1207959552,805,117440512,0,0,0,0,-8192,0,1677721600,-33554432,"",-16843010,-16843010,-16843010,16711422,0,-1207959552,805,-33554432,-16843010,-16843010,-16843010,-1191248130,805,16777216,"",[],"",0,0,"","","","","",[],"",[],1,"","",1,0,"",1
1419,"Metadata/Chests/GallowsTutorialChest2","",4,"Large Chest","[""Metadata/Chests/Chests/TutorialChest.ao""]",1,0,646053888,3,-16908288,-16843010,-16843010,-16843010,65278,0,-2113929216,806,0,0,-2113929216,806,117440512,0,0,0,0,-8192,0,1677721600,-33554432,"",-16843010,-16843010,-16843010,16711422,0,-2113929216,806,-33554432,-16843010,-16843010,-16843010,-2097217794,806,16777216,"",[],"",0,0,"","","","","",[],"",[],1,"","",1,0,"",1
1420,"Metadata/Chests/GrimTangle/RootChest","",3,"Tangled Chest","[""Metadata/Chests/GrimTangle/RootChest.ao""]",1,30,666501120,3,-16908288,-16843010,-16843010,-16843010,65278,0,-1174405120,807,0,0,-1174405120,807,-33554432,-16843010,-16843010,-16843010,16711422,-8192,0,1677721600,-33554432,"",-16843010,-16843010,-16843010,16711422,0,-1174405120,807,-33554432,-16843010,-16843010,-16843010,-889258242,0,16777216,"",[],"",0,0,"","","","","",[],"",[],1,"","",1,3000,"",1
1421,"Metadata/Chests/GrimTangle/GrimTangleSarcophagus","",4,"Coffin","[""Metadata/Chests/GraveyardDungeonChests/ToppledCorpse.ao""]",1,10,681050112,3,-16908288,-16843010,-16843010,-16843010,65278,0,-1744830464,808,0,0,-1744830464,808,-33554432,-16843010,-16843010,-16843010,16711422,-8192,0,1677721600,-33554432,"",-16843010,-16843010,-16843010,16711422,0,-1744830464,808,-33554432,-16843010,-16843010,-16843010,-889258242,0,16777216,"",[],"",0,0,"","","","","",[],"",[],1,"","",1,1000,"",1
1422,"Metadata/Chests/EzomyteStatueGreen1",1,2,"Figurine","[""Metadata/Chests/EzomyteStatues/EzomyteStatueGreen01.ao""]","",2,695074816,3,-16908288,-16843010,-16843010,-16843010,130814,0,1845493760,809,0,0,1845493760,809,-33554432,-16843010,-16843010,-16843010,16711422,-8192,0,1677721600,-33554432,"",-16843010,-16843010,-16843010,16711422,0,1845493760,809,-33554432,-16843010,-16843010,-16843010,-889258242,0,16777216,"",[],"",-45,45,"","","","","",[],"",[],1,"","",1,200,"",1
1423,"Metadata/Chests/EzomyteStatueYellow1",1,4,"Figurine","[""Metadata/Chests/EzomyteStatues/EzomyteStatueYellow01.ao""]","",2,708050944,3,-16908288,-16843010,-16843010,-16843010,130814,0,872415232,810,0,0,872415232,810,-33554432,-16843010,-16843010,-16843010,16711422,-8192,0,1677721600,-33554432,"",-16843010,-16843010,-16843010,16711422,0,872415232,810,-33554432,-16843010,-16843010,-16843010,-889258242,0,16777216,"",[],"",-45,45,"","","","","",[],"",[],1,"","",1,200,"",1
1424,"Metadata/Chests/EzomyteStatueGreen2",1,2,"Figurine","[""Metadata/Chests/EzomyteStatues/EzomyteStatueGreen02.ao""]","",2,720764928,3,-16908288,-16843010,-16843010,-16843010,130814,0,-167772160,810,0,0,-167772160,810,-33554432,-16843010,-16843010,-16843010,16711422,-8192,0,1677721600,-33554432,"",-16843010,-16843010,-16843010,16711422,0,-167772160,810,-33554432,-16843010,-16843010,-16843010,-889258242,0,16777216,"",[],"",-45,45,"","","","","",[],"",[],1,"","",1,200,"",1
1425,"Metadata/Chests/EzomyteStatueYellow2",1,4,"Figurine","[""Metadata/Chests/EzomyteStatues/EzomyteStatueYellow02.ao""]","",2,733741056,3,-16908288,-16843010,-16843010,-16843010,130814,0,-1140850688,811,0,0,-1140850688,811,-33554432,-16843010,-16843010,-16843010,16711422,-8192,0,1677721600,-33554432,"",-16843010,-16843010,-16843010,16711422,0,-1140850688,811,-33554432,-16843010,-16843010,-16843010,-889258242,0,16777216,"",[],"",-45,45,"","","","","",[],"",[],1,"","",1,200,"",1
