"rownum","Id","Icon_DDSFile","Stats","Stat1Value","Stat2Value","Stat3Value","Stat4Value","PassiveSkillGraphId","Name","Characters","IsKeystone","IsNotable","FlavourText","IsJustIcon","AchievementItem","IsJewelSocket","AscendancyKey","IsAscendancyStartingNode","ReminderStrings","SkillPointsGranted","IsMultipleChoice","IsMultipleChoiceOption","Stat5Value","PassiveSkillBuffs","GrantedEffectsPerLevel","IsAnointmentOnly","i32","IsExpansion","IsProxyPassive","SkillType","MasteryGroup","Group","SoundEffect","string","i32","i32","i32","i32","i32","bool","[rid]","i32","[rid]","bool"
2770,"affliction_notable_intensity","Art/2DArt/SkillIcons/passives/AreaDmgNotable.dds","[619,11445]",10,1,0,0,42145,"Intensity",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,"","","","",0,0,0,0,0,"",[],0,[],""
2771,"affliction_notable_titanic_swings","Art/2DArt/SkillIcons/passives/AreaDmgNotable.dds","[11022,11023]",15,20,0,0,48550,"Titanic Swings",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,"","","","",0,0,0,0,0,"",[],0,[],""
2772,"affliction_notable_towering_threat","Art/2DArt/SkillIcons/passives/AreaDmgNotable.dds","[434,124]",10,8,0,0,63607,"Towering Threat",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,"","","","",0,0,0,0,0,"",[],0,[],""
2773,"affliction_notable_ancestral_echo","Art/2DArt/SkillIcons/passives/TotemDmgNotable.dds","[1341,3401]",20,10,0,0,31440,"Ancestral Echo",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,"","","","",0,0,0,0,0,"",[],0,[],""
2774,"affliction_notable_ancestral_reach","Art/2DArt/SkillIcons/passives/TotemDmgNotable.dds","[1787,1341,11005]",25,25,25,0,57212,"Ancestral Reach",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,"","","","",0,0,0,0,0,"",[],0,[],""
2775,"affliction_notable_ancestral_might","Art/2DArt/SkillIcons/passives/TotemDmgNotable.dds","[166,430,11065]",15,30,30,0,60864,"Ancestral Might",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,"","","","",0,0,0,0,0,"",[],0,[],""
2776,"affliction_notable_ancestral_preservation","Art/2DArt/SkillIcons/passives/TotemDmgNotable.dds","[1834,11512,1833]",15,25,20,0,56686,"Ancestral Preservation",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,"","","","",0,0,0,0,0,"",[],0,[],""
2777,"affliction_notable_snaring_spirits","Art/2DArt/SkillIcons/passives/TotemDmgNotable.dds","[1787,11401]",30,1,0,0,2004,"Snaring Spirits",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,"","","","",0,0,0,0,0,"",[],0,[],""
2778,"affliction_notable_sleepless_sentries","Art/2DArt/SkillIcons/passives/TotemDmgNotable.dds","[430,12097]",20,1,0,0,57383,"Sleepless Sentries",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,"","","","",0,0,0,0,0,"",[],0,[],""
2779,"affliction_notable_ancestral_guidance","Art/2DArt/SkillIcons/passives/TotemDmgNotable.dds","[9659,10555]",30,1,0,0,54209,"Ancestral Guidance",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,"","","","",0,0,0,0,0,"",[],0,[],""
2780,"affliction_notable_ancestral_inspiration","Art/2DArt/SkillIcons/passives/TotemDmgNotable.dds","[11398,11007]",1,25,0,0,13950,"Ancestral Inspiration",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,"","","","",0,0,0,0,0,"",[],0,[],""
2781,"affliction_notable_vital_focus","Art/2DArt/SkillIcons/passives/DmgWhenChannelSkillsNotable.dds","[11468,6334]",90,30,0,0,54382,"Vital Focus",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,"","","","",0,0,0,0,0,"",[],0,[],""
2782,"affliction_notable_rapid_infusion","Art/2DArt/SkillIcons/passives/DmgWhenChannelSkillsNotable.dds","[11404,11405]",5,50,0,0,45935,"Rapid Infusion",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,"","","","",0,0,0,0,0,"",[],0,[],""
2783,"affliction_notable_unwavering_focus","Art/2DArt/SkillIcons/passives/DmgWhenChannelSkillsNotable.dds","[6334,8852]",30,50,0,0,38275,"Unwavering Focus",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,"","","","",0,0,0,0,0,"",[],0,[],""
2784,"affliction_notable_enduring_focus","Art/2DArt/SkillIcons/passives/DmgWhenChannelSkillsNotable.dds","[6334,11471]",25,25,0,0,46264,"Enduring Focus",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,"","","","",0,0,0,0,0,"",[],0,[],""
2785,"affliction_notable_precise_focus","Art/2DArt/SkillIcons/passives/DmgWhenChannelSkillsNotable.dds","[11473,11472]",30,20,0,0,55714,"Precise Focus",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,"","","","",0,0,0,0,0,"",[],0,[],""
2786,"affliction_notable_stoic_focus","Art/2DArt/SkillIcons/passives/DmgWhenChannelSkillsNotable.dds","[6334,11474,11475]",25,3,3,0,35363,"Stoic Focus",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,"","","","",0,0,0,0,0,"",[],0,[],""
2787,"affliction_notable_hex_breaker","Art/2DArt/SkillIcons/passives/DmgWhenChannelSkillsNotable.dds","[12025,11478]",1,8,0,0,65117,"Hex Breaker",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,"","","","",0,0,0,0,0,"",[],0,[],""
2788,"affliction_notable_arcane_adept","Art/2DArt/SkillIcons/passives/DmgWhenChannelSkillsNotable.dds","[6334,11478,11477]",20,5,1,0,15990,"Arcane Adept",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,"","","","",0,0,0,0,0,"",[],0,[],""
2789,"affliction_notable_distilled_perfection","Art/2DArt/SkillIcons/passives/LifeManaFlasksrecovery.dds","[399,400,739]",25,25,10,0,56886,"Distilled Perfection",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,"","","","",0,0,0,0,0,"",[],0,[],""
2790,"affliction_notable_spiked_concoction","Art/2DArt/SkillIcons/passives/FlaskDuration.dds","[12082,4833]",100,5,0,0,25282,"Spiked Concoction",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,"","","","",0,0,0,0,0,"",[],0,[],""
2791,"affliction_notable_fasting","Art/2DArt/SkillIcons/passives/FlaskDuration.dds","[460,10986]",20,10,0,0,5075,"Fasting",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,"","","","",0,0,0,0,0,"",[],0,[],""
2792,"affliction_notable_mender's_wellspring","Art/2DArt/SkillIcons/passives/LifeManaFlasksrecovery.dds","[399,10987,10985]",25,1,1,0,41509,"Mender's Wellspring",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,"","","","",0,0,0,0,0,"",[],0,[],""
2793,"affliction_notable_special_reserve","Art/2DArt/SkillIcons/passives/LifeManaFlasksrecovery.dds","[8654,4422]",120,20,0,0,47584,"Special Reserve",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,"","","","",0,0,0,0,0,"",[],0,[],""
2794,"affliction_notable_numbing_elixir","Art/2DArt/SkillIcons/passives/LifeManaFlasksrecovery.dds","[12019,12020]",-40,-40,0,0,62707,"Numbing Elixir",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,"","","","",0,0,0,0,0,"",[],0,[],""
2795,"affliction_notable_mob_mentality","Art/2DArt/SkillIcons/passives/IncreasedWarcryNotable.dds","[12068,12114]",25,5,0,0,28744,"Mob Mentality",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,"","","","",0,0,0,0,0,"",[],0,[],""
2796,"affliction_notable_cry_wolf","Art/2DArt/SkillIcons/passives/IncreasedWarcryNotable.dds","[12068,12072]",30,20,0,0,17816,"Cry Wolf",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,"","","","",0,0,0,0,0,"",[],0,[],""
2797,"affliction_notable_haunting_shout","Art/2DArt/SkillIcons/passives/IncreasedWarcryNotable.dds",[10967],1,0,0,0,6696,"Haunting Shout",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,"","","","",0,0,0,0,0,"",[],0,[],""
2798,"affliction_notable_lead_by_example","Art/2DArt/SkillIcons/passives/IncreasedWarcryNotable.dds","[3031,12113]",10,1,0,0,36655,"Lead By Example",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,"","","","",0,0,0,0,0,"",[],0,[],""
2799,"affliction_notable_provocateur_","Art/2DArt/SkillIcons/passives/IncreasedWarcryNotable.dds","[10983,10984]",40,10,0,0,33182,"Provocateur",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,"","","","",0,0,0,0,0,"",[],0,[],""
2800,"affliction_notable_warning_call","Art/2DArt/SkillIcons/passives/IncreasedWarcryNotable.dds",[12115],25,0,0,0,7107,"Warning Call",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,"","","","",0,0,0,0,0,"",[],0,[],""
2801,"affliction_notable_rattling_bellow","Art/2DArt/SkillIcons/passives/IncreasedWarcryNotable.dds","[573,12116]",20,8,0,0,29450,"Rattling Bellow",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,"","","","",0,0,0,0,0,"",[],0,[],""
2802,"affliction_notable_bloodscent","Art/2DArt/SkillIcons/passives/AxeandSwordDamage.dds",[11505],1,0,0,0,39006,"Bloodscent",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,"","","","",0,0,0,0,0,"",[],0,[],""
2803,"affliction_notable_run_through","Art/2DArt/SkillIcons/passives/AxeandSwordDamage.dds","[11070,11071,8435,11570]",15,10,10,15,58189,"Run Through",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,"","","","",0,0,0,0,0,"",[],0,[],""
2804,"affliction_notable_wound_aggravation","Art/2DArt/SkillIcons/passives/AxeandSwordDamage.dds","[11070,11570,11106]",20,20,5,0,60894,"Wound Aggravation",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,"","","","",0,0,0,0,0,"",[],0,[],""
2805,"affliction_notable_overlord","Art/2DArt/SkillIcons/passives/MaceandStaffDamage.dds","[11066,11067]",6,30,0,0,13054,"Overlord",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,"","","","",0,0,0,0,0,"",[],0,[],""
2806,"affliction_notable_expansive_might","Art/2DArt/SkillIcons/passives/MaceandStaffDamage.dds","[11588,10991]",20,10,0,0,48925,"Expansive Might",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,"","","","",0,0,0,0,0,"",[],0,[],""
2807,"affliction_notable_weight_advantage","Art/2DArt/SkillIcons/passives/MaceandStaffDamage.dds","[573,11588,11068]",20,30,4,0,4205,"Weight Advantage",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,"","","","",0,0,0,0,0,"",[],0,[],""
2808,"affliction_notable_wind-up","Art/2DArt/SkillIcons/passives/DaggerandClawDamage.dds","[11073,11074]",10,15,0,0,1067,"Wind-up",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,"","","","",0,0,0,0,0,"",[],0,[],""
2809,"affliction_notable_fan_of_blades","Art/2DArt/SkillIcons/passives/DaggerandClawDamage.dds","[11075,11634]",1,20,0,0,39738,"Fan of Blades",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,"","","","",0,0,0,0,0,"",[],0,[],""
2810,"affliction_notable_disease_vector","Art/2DArt/SkillIcons/passives/DaggerandClawDamage.dds","[11076,11084]",6,1,0,0,57141,"Disease Vector",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,"","","","",0,0,0,0,0,"",[],0,[],""
2811,"affliction_notable_arcing_shot","Art/2DArt/SkillIcons/passives/BowDamage.dds","[11101,11102]",50,100,0,0,7343,"Arcing Shot",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,"","","","",0,0,0,0,0,"",[],0,[],""
2812,"affliction_notable_tempered_arrowheads","Art/2DArt/SkillIcons/passives/BowDamage.dds","[11016,11017,11018]",6,10,10,0,38563,"Tempered Arrowheads",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,"","","","",0,0,0,0,0,"",[],0,[],""
2813,"affliction_notable_broadside","Art/2DArt/SkillIcons/passives/BowDamage.dds",[11019],25,0,0,0,20834,"Broadside",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,"","","","",0,0,0,0,0,"",[],0,[],""
2814,"affliction_notable_explosive_force_","Art/2DArt/SkillIcons/passives/WandDamage.dds","[11020,11509]",10,10,0,0,33002,"Explosive Force",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,"","","","",0,0,0,0,0,"",[],0,[],""
2815,"affliction_notable_opportunistic_fusilade","Art/2DArt/SkillIcons/passives/WandDamage.dds","[11055,2414]",35,50,0,0,41056,"Opportunistic Fusilade",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,"","","","",0,0,0,0,0,"",[],0,[],""
2816,"affliction_notable_storm's_hand","Art/2DArt/SkillIcons/passives/WandDamage.dds","[666,11021]",10,25,0,0,30622,"Storm's Hand",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,"","","","",0,0,0,0,0,"",[],0,[],""
2817,"affliction_notable_battlefield_dominator","Art/2DArt/SkillIcons/passives/TwoHandedMeleeDamage.dds","[11056,11582,108]",15,25,10,0,18463,"Battlefield Dominator",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,"","","","",0,0,0,0,0,"",[],0,[],""
2818,"affliction_notable_martial_mastery","Art/2DArt/SkillIcons/passives/TwoHandedMeleeDamage.dds","[573,335,11081]",20,10,10,0,14431,"Martial Mastery",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,"","","","",0,0,0,0,0,"",[],0,[],""
2819,"affliction_notable_surefooted_striker","Art/2DArt/SkillIcons/passives/TwoHandedMeleeDamage.dds","[11057,623]",5,40,0,0,61474,"Surefooted Striker",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,"","","","",0,0,0,0,0,"",[],0,[],""
2820,"affliction_notable_graceful_execution","Art/2DArt/SkillIcons/passives/TwoHandedMeleeDamage.dds","[3033,335,336,623]",15,5,15,25,42687,"Graceful Execution",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,"","","","",0,0,0,0,0,"",[],0,[],""
2821,"affliction_notable_brutal_infamy","Art/2DArt/SkillIcons/passives/TwoHandedMeleeDamage.dds","[11584,11099]",20,40,0,0,6553,"Brutal Infamy",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,"","","","",0,0,0,0,0,"",[],0,[],""
2822,"affliction_notable_fearsome_warrior","Art/2DArt/SkillIcons/passives/TwoHandedMeleeDamage.dds","[11584,434,11508]",25,8,25,0,20996,"Fearsome Warrior",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,"","","","",0,0,0,0,0,"",[],0,[],""
2823,"affliction_notable_combat_rhythm","Art/2DArt/SkillIcons/passives/DualWieldingDamage.dds","[11061,11062]",10,10,0,0,24484,"Combat Rhythm",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,"","","","",0,0,0,0,0,"",[],0,[],""
2824,"affliction_notable_hit_and_run","Art/2DArt/SkillIcons/passives/DualWieldingDamage.dds","[11591,11047]",25,10,0,0,62618,"Hit and Run",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,"","","","",0,0,0,0,0,"",[],0,[],""
2825,"affliction_notable_insatiable_killer","Art/2DArt/SkillIcons/passives/DualWieldingDamage.dds","[11591,73,11399]",20,5,5,0,23232,"Insatiable Killer",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,"","","","",0,0,0,0,0,"",[],0,[],""
2826,"affliction_notable_mage_bane","Art/2DArt/SkillIcons/passives/DualWieldingDamage.dds","[11591,4815,2851]",20,20,5,0,24889,"Mage Bane",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,"","","","",0,0,0,0,0,"",[],0,[],""
2827,"affliction_notable_martial_momentum","Art/2DArt/SkillIcons/passives/DualWieldingDamage.dds","[73,85,11048]",8,16,32,0,2655,"Martial Momentum",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,"","","","",0,0,0,0,0,"",[],0,[],""
2828,"affliction_notable_deadly_repartee","Art/2DArt/SkillIcons/passives/DualWieldingDamage.dds","[11591,21,656]",25,5,30,0,1478,"Deadly Repartee",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,"","","","",0,0,0,0,0,"",[],0,[],""
2829,"affliction_notable_quick_and_deadly","Art/2DArt/SkillIcons/passives/DualWieldingDamage.dds","[11466,11467]",60,30,0,0,39058,"Quick and Deadly",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,"","","","",0,0,0,0,0,"",[],0,[],""
2830,"affliction_notable_smite_the_weak","Art/2DArt/SkillIcons/passives/IncreasedAttackDamageNotable.dds","[5412,10982]",10,40,0,0,44670,"Smite the Weak",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,"","","","",0,0,0,0,0,"",[],0,[],""
2831,"affliction_notable_heavy_hitter","Art/2DArt/SkillIcons/passives/IncreasedAttackDamageNotable.dds","[2603,10989,108,3825]",30,30,10,20,38790,"Heavy Hitter",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,"","","","",0,0,0,0,0,"",[],0,[],""
2832,"affliction_notable_martial_prowess","Art/2DArt/SkillIcons/passives/IncreasedAttackDamageNotable.dds","[2603,70,84,10989]",20,6,15,20,37,"Martial Prowess",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,"","","","",0,0,0,0,0,"",[],0,[],""
2833,"affliction_notable_calamitous","Art/2DArt/SkillIcons/passives/IncreasedAttackDamageNotable.dds","[6039,1872,6300]",30,10,15,0,41594,"Calamitous",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,"","","","",0,0,0,0,0,"",[],0,[],""
2834,"affliction_notable_devastator","Art/2DArt/SkillIcons/passives/IncreasedAttackDamageNotable.dds","[2603,10989,10964]",20,20,15,0,22581,"Devastator",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,"","","","",0,0,0,0,0,"",[],0,[],""
2835,"affliction_notable_fuel_the_fight","Art/2DArt/SkillIcons/passives/IncreasedAttackDamageNotable.dds","[70,2692,2862]",8,40,20,0,14518,"Fuel the Fight",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,"","","","",0,0,0,0,0,"",[],0,[],""
2836,"affliction_notable_drive_the_destruction","Art/2DArt/SkillIcons/passives/IncreasedAttackDamageNotable.dds","[2691,12010,5412]",80,25,10,0,41284,"Drive the Destruction",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,"","","","",0,0,0,0,0,"",[],0,[],""
2837,"affliction_notable_feed_the_fury","Art/2DArt/SkillIcons/passives/IncreasedAttackDamageNotable.dds","[2691,2862,3404]",40,30,15,0,26197,"Feed the Fury",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,"","","","",0,0,0,0,0,"",[],0,[],""
2838,"affliction_notable_aggressive_defence","Art/2DArt/SkillIcons/passives/IncreasedAttackDamageNotable.dds","[14833,2950,9649]",60,30,20,0,29764,"Aggressive Defence",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,"","","","",0,0,0,0,0,"",[],0,[],""
2839,"affliction_notable_seal_mender","Art/2DArt/SkillIcons/passives/IncreasedSpellDamageNotable.dds",[11639],30,0,0,0,1066,"Seal Mender",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,"","","","",0,0,0,0,0,"",[],0,[],""
2840,"affliction_notable_conjured_wall","Art/2DArt/SkillIcons/passives/IncreasedSpellDamageNotable.dds","[25,11049]",25,6,0,0,784,"Conjured Wall",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,"","","","",0,0,0,0,0,"",[],0,[],""
2841,"affliction_notable_arcane_heroism","Art/2DArt/SkillIcons/passives/IncreasedSpellDamageNotable.dds","[11507,9979]",10,30,0,0,20533,"Arcane Heroism",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,"","","","",0,0,0,0,0,"",[],0,[],""
2842,"affliction_notable_practiced_caster","Art/2DArt/SkillIcons/passives/IncreasedSpellDamageNotable.dds","[25,216,219]",20,5,35,0,34205,"Practiced Caster",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,"","","","",0,0,0,0,0,"",[],0,[],""
2843,"affliction_notable_burden_projection","Art/2DArt/SkillIcons/passives/IncreasedSpellDamageNotable.dds","[25,11503]",30,8,0,0,5190,"Burden Projection",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,"","","","",0,0,0,0,0,"",[],0,[],""
2844,"affliction_notable_thaumophage","Art/2DArt/SkillIcons/passives/IncreasedSpellDamageNotable.dds","[8824,2894,6782]",60,25,10,0,14085,"Thaumophage",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,"","","","",0,0,0,0,0,"",[],0,[],""
2845,"affliction_notable_essence_rush","Art/2DArt/SkillIcons/passives/IncreasedSpellDamageNotable.dds","[8824,8857,9049]",30,5,40,0,32415,"Essence Rush",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,"","","","",0,0,0,0,0,"",[],0,[],""
2846,"affliction_notable_sap_psyche","Art/2DArt/SkillIcons/passives/IncreasedSpellDamageNotable.dds","[25,130,11050]",20,30,60,0,42648,"Sap Psyche",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,"","","","",0,0,0,0,0,"",[],0,[],""
2847,"affliction_notable_sadist","Art/2DArt/SkillIcons/passives/IncreasedElementalDamage.dds","[11051,11052,11053]",15,25,20,0,42117,"Sadist",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,"","","","",0,0,0,0,0,"",[],0,[],""
2848,"affliction_notable_corrosive_elements","Art/2DArt/SkillIcons/passives/IncreasedElementalDamage.dds","[11388,11389,11390,486]",25,25,25,15,2306,"Corrosive Elements",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,"","","","",0,0,0,0,0,"",[],0,[],""
2849,"affliction_notable_doryani's_lesson","Art/2DArt/SkillIcons/passives/IncreasedElementalDamage.dds","[486,3109]",25,20,0,0,7039,"Doryani's Lesson",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,"","","","",0,0,0,0,0,"",[],0,[],""
2850,"affliction_notable_disorienting_display","Art/2DArt/SkillIcons/passives/IncreasedElementalDamage.dds","[486,11396]",25,10,0,0,17255,"Disorienting Display",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,"","","","",0,0,0,0,0,"",[],0,[],""
2851,"affliction_notable_prismatic_heart","Art/2DArt/SkillIcons/passives/IncreasedElementalDamage.dds","[486,141]",30,10,0,0,17050,"Prismatic Heart",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,"","","","",0,0,0,0,0,"",[],0,[],""
2852,"affliction_notable_widespread_destruction","Art/2DArt/SkillIcons/passives/IncreasedElementalDamage.dds","[486,434]",20,6,0,0,36776,"Widespread Destruction",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,"","","","",0,0,0,0,0,"",[],0,[],""
2853,"affliction_notable_master_of_fire","Art/2DArt/SkillIcons/passives/IncreasedFireDamage.dds",[11520],1,0,0,0,33482,"Master of Fire",[],"",1,"","",6954,"","","",[],0,"","",0,[40],"","",0,1,"",0,"","","","",0,0,0,0,0,"",[],0,[],""
2854,"affliction_notable_smoking_remains","Art/2DArt/SkillIcons/passives/IncreasedFireDamage.dds","[42,11400]",35,10,0,0,13790,"Smoking Remains",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,"","","","",0,0,0,0,0,"",[],0,[],""
2855,"affliction_notable_cremator","Art/2DArt/SkillIcons/passives/IncreasedFireDamage.dds","[42,1375]",30,1,0,0,56696,"Cremator",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,"","","","",0,0,0,0,0,"",[],0,[],""
2856,"affliction_notable_snowstorm","Art/2DArt/SkillIcons/passives/IncreasedLightningDamage.dds",[11100],8,0,0,0,40870,"Snowstorm",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,"","","","",0,0,0,0,0,"",[],0,[],""
2857,"affliction_notable_storm_drinker","Art/2DArt/SkillIcons/passives/IncreasedLightningDamage.dds","[595,8820]",8,50,0,0,22607,"Storm Drinker",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,1,"",0,"","","","",0,0,0,0,0,"",[],0,[],""
