"rownum","Id","MonsterType","MovementSpeed","ObjectSize","MinimumAttackDistance","MaximumAttackDistance","ACTFiles","AOFiles","BaseMonsterTypeIndex","Mods","i32","string","string","ModelSizeMultiplier","i32","i32","rid","i32","i32","Tags","ExperienceMultiplier","[i32]","MinAgroRange","MaxAgroRange","SpotlightColour1","SpotlightColour2","SpotlightColour3","GrantedEffects","AISFile","Mods2","Stance","rid","Name","DamageMultiplier","LifeMultiplier","AttackSpeed","Weapon1_ItemVisualIdentity","Weapon2_ItemVisualIdentity","Back_ItemVisualIdentity","MainHand_ItemClass","OffHand_ItemClass","Helmet_ItemVisualIdentity","i32","KillSpecificMonsterCount_AchievementItems","Special_Mods","KillRare_AchievementItems","bool","i32","i32","i32","i32","i32","i32","HASH16","bool","string","KillWhileOnslaughtIsActive_AchievementItem","MonsterSegment","MonsterArmour","KillWhileTalismanIsActive_AchievementItem","Part1_Mods","Part2_Mods","Endgame_Mods","rid","i32","i32","[rid]","MultiPartAchievements","i32","SinkAnimation_AOFile","bool","[rid]","bool","bool","bool","i32","i32","f32","AilmentThreshold","SinkEffect","i32","MonsterConditionalEffectPack","bool","bool","i32","bool","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","BossHealthBar","rid","i32","bool","i32","i32","i32","i32","bool","rid","f32","f32","bool","[string]","rid","i32","i32","f32","rid","bool","i32","bool","i32","rid"
1005,"Metadata/Monsters/VaalMonsters/Living/VaalGuardSpearLiving",435,11,2,3,20,"[""Metadata/Monsters/VaalMonsters/Living/VaalGuardSpear.act""]","[""Metadata/Monsters/VaalMonsters/Living/VaalGuardSpearLiving.ao""]","Metadata/Monsters/VaalMonsters/Living/VaalGuardSpear",[],1,"","",100,2,6,0,10,0,"[1020,71,48,713,31,29,714,118,752]",110,[],105,135,700,500,0,"[736,4718,2241]","Metadata/Monsters/VaalMonsters/Living/VaalGuardSpear.ais","[5947,5865]","stance2",0,"Vaal Guard",121,110,1500,[13604],[],"",57,"","",0,[],[],[],1,1,6,135,0,0,135,47545,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,"",-5,5,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,1,0,625896,0,-5,5,"","",7,"",0,-5,5,0,"","",1,1,"",[],52,4,105,0.05,0,1,0,"",40,5
1006,"Metadata/Monsters/VaalMonsters/Living/VaalGuardSpearLivingSacrificeGuide",435,11,2,3,20,"[""Metadata/Monsters/VaalMonsters/Living/VaalGuardSpear.act""]","[""Metadata/Monsters/VaalMonsters/Living/VaalGuardSpearLiving.ao""]","Metadata/Monsters/VaalMonsters/Living/VaalGuardSpear",[],1,"","",100,2,6,0,10,0,"[1020,71,48,713,31,29,714,118,752]",110,[],105,135,700,500,0,"[736,4718,2241]","Metadata/Monsters/VaalMonsters/Living/VaalGuardSpear.ais","[5947,5865]","stance2",0,"Vaal Guard",121,110,1500,[13604],[],"",57,"","",0,[],[],[],1,1,6,135,0,0,135,25291,"","","","","","",[],[],[],"",200,0,[],[],0,"","",[],"",1,"",-5,5,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,1,0,626308,0,-5,5,"","",7,"",0,-5,5,1,"","",1,1,"",[],52,4,105,0.05,0,1,0,"",40,5
1007,"Metadata/Monsters/VaalMonsters/Living/VaalGuardBowLiving",436,11,2,3,45,"[""Metadata/Monsters/VaalMonsters/Living/VaalGuardBowLiving.act""]","[""Metadata/Monsters/VaalMonsters/Living/VaalGuardBowLiving.ao""]","Metadata/Monsters/VaalMonsters/Living/VaalGuardBow",[],1,"","",100,2,6,6,10,0,"[723,1026,715,71,48,31,29,714,32,118,752]",110,[],105,135,700,500,0,"[789,1345,1355]","Metadata/Monsters/VaalMonsters/Living/VaalGuardBowLiving.ais","[5948,5865]","stance2",0,"Vaal Guard",110,110,1005,[8005],[13605],"",13,"","",0,[],[],[],1,1,6,135,0,0,135,859,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,"",-5,5,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,1,0,627210,0,-5,5,"","",7,"",0,-5,5,0,"","",1,1,"",[],52,4,105,0.05,0,1,0,"",40,5
1008,"Metadata/Monsters/VaalMonsters/Living/VaalOverseerLiving_",437,46,4,4,14,"[""Metadata/Monsters/VaalMonsters/Living/VaalOverseerLiving.act""]","[""Metadata/Monsters/VaalMonsters/VaalOverseer/VaalOverseerLiving.ao""]","Metadata/Monsters/VaalMonsters/Living/VaalOverseerLiving",[],1,"","",100,2,6,1,5,0,"[1021,724,755,71,48,713,31,714,118]",180,[],105,135,700,500,0,"[743,823]","Metadata/Monsters/VaalMonsters/Living/VaalOverseerLiving.ais","[5949,5865]","stance2",0,"Vaal Overseer",180,180,2250,[15618],[],"",15,"","",0,[],[],[],"",1,6,135,0,0,135,38387,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,"",-5,5,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,628104,0,-5,5,"","",7,"",0,-5,5,0,"","",1,1,"",[],52,6,140,0.05,0,1,0,"",60,5
1009,"Metadata/Monsters/VaalMonsters/Living/VaalOverseerLivingSacrificeGuard",437,46,4,4,14,"[""Metadata/Monsters/VaalMonsters/Living/VaalOverseerLiving.act""]","[""Metadata/Monsters/VaalMonsters/VaalOverseer/VaalOverseerLiving.ao""]","Metadata/Monsters/VaalMonsters/Living/VaalOverseerLiving",[],1,"","",100,2,6,1,5,0,"[1021,724,755,71,48,713,31,714,118]",180,[],105,135,700,500,0,"[743,823]","Metadata/Monsters/VaalMonsters/Living/VaalOverseerLiving.ais","[5949,5865]","stance2",0,"Vaal Overseer",180,180,2250,[15618],[],"",15,"","",0,[],[],[],"",1,6,135,0,0,135,22409,"","","","","","",[],[],[],"",200,0,[],[],0,"","",[],"",1,"",-5,5,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,628488,0,-5,5,"","",7,"",0,-5,5,1,"","",1,1,"",[],52,6,140,0.05,0,1,0,"",60,5
1010,"Metadata/Monsters/VaalMonsters/Living/VaalGoliathLiving_",438,14,4,5,18,"[""Metadata/Monsters/VaalMonsters/Living/VaalGoliathLiving.act""]","[""Metadata/Monsters/VaalMonsters/Living/VaalGoliathLiving.ao""]","Metadata/Monsters/VaalMonsters/Living/VaalGoliathLiving",[],1,"","",100,2,6,5,1,0,"[724,71,48,713,30,31,714,118,1025,752]",250,[],105,105,700,500,0,"[736,737,738,2256,2257,3299,2258,1843]","Metadata/Monsters/VaalMonsters/Living/VaalGoliathLiving.ais",[],"",0,"Vaal Goliath",250,250,1500,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,27751,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,"",-5,5,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,629414,0,-5,5,"","",7,"",0,-5,5,0,"","",1,1,"",[],52,7,175,0.05,0,1,0,"",70,5
1011,"Metadata/Monsters/VaalMonsters/Living/VaalGoliathLivingPatrol_",438,14,4,5,18,"[""Metadata/Monsters/VaalMonsters/Living/VaalGoliathLiving.act""]","[""Metadata/Monsters/VaalMonsters/Living/VaalGoliathLiving.ao""]","Metadata/Monsters/VaalMonsters/Living/VaalGoliathLiving",[],1,"","",100,2,6,5,1,0,"[724,175,71,48,713,30,31,714,118,1025,752]",250,[],105,105,700,500,0,"[736,737,738,2256,2257,3299,2258,1843]","Metadata/Monsters/VaalMonsters/Living/VaalGoliathLiving.ais","[5865,6025]","stance2",0,"Vaal Goliath",250,250,1500,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,4212,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,"",-5,5,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,1,0,629894,0,-5,5,"","",7,"",0,-5,5,0,"","",1,1,"",[],52,7,175,0.05,0,1,0,"",70,5
1012,"Metadata/Monsters/VaalMonsters/Living/VaalGoliathLivingCrystalThrower",439,14,4,4,12,"[""Metadata/Monsters/VaalMonsters/Living/VaalGoliathLivingCrystalThrow.act""]","[""Metadata/Monsters/VaalMonsters/Living/BloodyVaalGoliathLiving.ao""]","Metadata/Monsters/VaalMonsters/Living/VaalGoliathLivingCrystalThrow",[13335],1,"","",100,2,6,5,1,0,"[724,715,71,48,713,1091,30,31,714,118,1025,752]",180,[],105,105,700,500,0,"[736,737,2823,1529,2267]","Metadata/Monsters/VaalMonsters/Living/VaalGoliathLivingCrystalThrow.ais",[],"",0,"Vaal Goliath",180,180,1500,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,15951,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,"",-5,5,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,1,0,630910,0,-5,5,"","",7,"",0,-5,5,0,"","",1,1,"",[],52,7,140,0.05,0,1,0,"",70,5
1013,"Metadata/Monsters/VaalMonsters/Living/VaalStormcaller",512,13,2,4,12,"[""Metadata/Monsters/VaalMonsters/Living/VaalStormcaller.act""]","[""Metadata/Monsters/VaalMonsters/Living/VaalCasterLiving.ao""]","Metadata/Monsters/VaalMonsters/Living/VaalStormcaller",[],1,"","",100,2,6,1,1,0,"[1021,723,724,34,224,71,48,717,29,118,752]",200,[],105,105,700,500,0,"[736,1144,1523]","Metadata/Monsters/VaalMonsters/Living/VaalStormcaller.ais",[],"",0,"Surgical Experimentalist",200,200,1500,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,1784,"","","","","","",[],[],[],"",300,0,[],[],10,"","",[],"",1,"",-5,5,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,631674,0,-5,5,"","",7,"",0,-5,5,0,"","",1,1,"",[],52,4,150,0.05,0,1,0,"",40,5
1014,"Metadata/Monsters/VaalMonsters/Living/VaalShapeshifter_",513,33,3,4,14,"[""Metadata/Monsters/VaalMonsters/Living/VaalShapeshifter.act""]","[""Metadata/Monsters/VaalMonsters/Living/VaalCasterLivingShapeshifter.ao""]","Metadata/Monsters/VaalMonsters/Living/VaalShapeshifter",[],1,"","",100,2,6,1,1,0,"[1021,34,224,71,48,754,713,714,118]",150,[],105,105,700,500,0,"[736,1360,3309,5589,5590,4723]","Metadata/Monsters/VaalMonsters/Living/VaalShapeshifter.ais",[],"",0,"Vaal Formshifter",150,150,1500,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,16206,"","","","","","",[],[],[],"",300,0,[],[],10,"","",[],"",1,"",-5,5,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,1,0,632574,0,0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],52,4,125,0.05,0,1,0,"",40,5
1015,"Metadata/Monsters/VaalMonsters/Living/VaalShapeshifterBloodied__",513,33,3,4,14,"[""Metadata/Monsters/VaalMonsters/Living/VaalShapeshifter.act""]","[""Metadata/Monsters/VaalMonsters/Living/BloodyVaalCasterLivingShapeshifter.ao""]","Metadata/Monsters/VaalMonsters/Living/VaalShapeshifter",[],1,"","",100,2,6,1,1,0,"[1021,34,224,71,48,754,713,714,118]",150,[],105,105,700,500,0,"[736,1360,3309,5589,5590,4723]","Metadata/Monsters/VaalMonsters/Living/VaalShapeshifter.ais",[],"",0,"Vaal Formshifter",150,150,1500,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,59074,"","","","","","",[],[],[],"",300,0,[],[],10,"","",[],"",1,"",-5,5,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,1,0,633124,0,0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],52,4,125,0.05,0,1,0,"",40,5
1016,"Metadata/Monsters/VaalMonsters/Living/VaalShapeshifterPatrol",513,33,3,4,14,"[""Metadata/Monsters/VaalMonsters/Living/VaalShapeshifter.act""]","[""Metadata/Monsters/VaalMonsters/Living/VaalCasterLivingShapeshifter.ao""]","Metadata/Monsters/VaalMonsters/Living/VaalShapeshifter",[],1,"","",100,2,6,1,1,0,"[1021,175,34,224,71,48,754,713,714,118]",150,[],105,105,700,500,0,"[736,1360,3309,5589,5590,4723]","Metadata/Monsters/VaalMonsters/Living/VaalShapeshifter.ais","[5865,6034]","stance2",0,"Vaal Formshifter",150,150,1500,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,35024,"","","","","","",[],[],[],"",300,0,[],[],10,"","",[],"",1,"",-5,5,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,2,0,633560,0,0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],52,4,125,0.05,0,1,0,"",40,5
1017,"Metadata/Monsters/VaalMonsters/Living/VaalShapeshifterJaguarForm",513,33,3,4,14,"[""Metadata/Monsters/VaalMonsters/Living/VaalShapeshifterJaguar.act""]","[""Metadata/Monsters/VaalMonsters/Living/VaalShapeshifterJaguar.ao""]","Metadata/Monsters/VaalMonsters/Living/VaalShapeshifter",[],1,"","",100,2,6,1,1,0,"[1021,34,224,71,48,754,713,714,118]",150,[],105,105,700,500,0,[],"Metadata/Monsters/VaalMonsters/Living/VaalShapeshifterJaguar.ais",[],"",0,"Vaal Formshifter",150,150,1500,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,24158,"","","","","","",[],[],[],"",300,0,[],[],10,"","",[],"",1,"",-5,5,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,634262,0,0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],52,4,125,0.05,0,1,0,"",40,5
1018,"Metadata/Monsters/VaalMonsters/Living/BloodPriests/VaalBloodPriestFemale",519,38,3,4,12,"[""Metadata/Monsters/VaalMonsters/Living/BloodPriests/VaalBloodPriest.act""]","[""Metadata/Monsters/VaalMonsters/Living/BloodPriests/BloodyVaalBloodPriestFemale.ao""]","Metadata/Monsters/VaalMonsters/Living/BloodPriests/VaalBloodPriest",[],1,"","",120,2,6,1,1,0,"[1021,723,724,34,224,755,71,48,29,714,32,118]",200,[],105,105,700,500,0,"[736,5584,4111,1361,4112,3317]","Metadata/Monsters/VaalMonsters/Living/BloodPriests/VaalBloodPriest.ais",[],"",0,"Blood Priestess",200,200,1500,[15400],[],"",7,"","",0,[],[],[],"",1,6,135,0,0,135,31477,"","","","","","",[],[],[],"",300,0,[],[],10,"","",[],"",1,"",-5,5,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,1,0,635354,0,-5,5,"","",7,"",0,-5,5,0,"","",1,1,"",[],52,5,150,0.05,0,1,0,"",50,5
1019,"Metadata/Monsters/VaalMonsters/Living/BloodPriests/VaalBloodPriestMale",518,38,3,4,12,"[""Metadata/Monsters/VaalMonsters/Living/BloodPriests/VaalBloodPriest.act""]","[""Metadata/Monsters/VaalMonsters/Living/BloodPriests/BloodyVaalBloodPriestMale.ao""]","Metadata/Monsters/VaalMonsters/Living/BloodPriests/VaalBloodPriest",[],1,"","",120,2,6,1,1,0,"[1021,723,724,34,224,755,71,48,29,714,32,118]",200,[],105,105,700,500,0,"[736,5587,5588,1361,4112,3317,1780]","Metadata/Monsters/VaalMonsters/Living/BloodPriests/VaalBloodPriest.ais",[],"",0,"Blood Priest",200,200,1500,[15400],[],"",7,"","",0,[],[],[],"",1,6,135,0,0,135,37467,"","","","","","",[],[],[],"",300,0,[],[],10,"","",[],"",1,"",-5,5,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,1,0,636032,0,-5,5,"","",7,"",0,-5,5,0,"","",1,1,"",[],52,5,150,0.05,0,1,0,"",50,5
1020,"Metadata/Monsters/VaalMonsters/Living/BloodPriests/VolatileBloodCore",48,26,2,6,6,"[""Metadata/Monsters/VaalMonsters/Living/BloodPriests/BloodVolatile.act""]","[""Metadata/Effects/Spells/monsters_effects/Act3_FOUR/BloodPriest/volatile_dead/volatiledead_fireorb.ao""]","Metadata/Monsters/VaalMonsters/Living/BloodPriests/BloodVolatileCore","[6410,11387]",1,"","",75,2,6,"",9,0,"[74,765,742,747,713,714,753]",100,[],135,135,700,500,0,[2268],"Metadata/Monsters/VaalMonsters/Living/BloodPriests/BloodVolatileCore.ais",[],"",3,"Volatile Core",100,100,1000,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,15521,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"","",1,0,0,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,636988,0,0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],52,0,100,0.05,0,1,0,"",20,2
1021,"Metadata/Monsters/VaalMonsters/Living/VaalEagleKnightLiving",440,11,2,4,11,"[""Metadata/Monsters/VaalMonsters/Living/VaalEagleKnightLiving.act""]","[""Metadata/Monsters/VaalMonsters/Living/VaalEagleKnightLiving.ao""]","Metadata/Monsters/VaalMonsters/Living/VaalEagleKnight",[],1,"","",100,2,6,0,5,0,"[1020,71,48,713,30,31,714,118,752]",170,[],105,135,700,500,0,[736],"Metadata/Monsters/VaalMonsters/Living/VaalEagleKnightLiving.ais","[5950,5865]","stance2",0,"Vaal Enforcer",170,170,1380,[12865],[12865],"",11,11,"",0,[],[],[],"",1,6,135,0,0,135,25446,"","","","","","",[],[],[],"",300,0,[],[],10,"","",[],"",1,"",-5,5,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,1,0,637878,0,-5,5,"","",7,"",0,-5,5,0,"","",1,1,"",[],52,4,135,0.05,0,1,0,"",40,5
1022,"Metadata/Monsters/VaalMonsters/VaalTimeScientist/VaalTimeScientist_",441,32,3,6,6,"[""Metadata/Monsters/VaalMonsters/VaalTimeScientist/VaalTimeScientist.act""]","[""Metadata/Monsters/VaalMonsters/VaalTimeScientist/VaalTimeScientist.ao""]","Metadata/Monsters/VaalMonsters/VaalTimeScientist/VaalTimeScientist",[],1,"","",100,2,6,5,2,0,"[71,48,754,29,118,1025]",150,[],105,105,700,500,0,"[736,1359,1989]","Metadata/Monsters/VaalMonsters/VaalTimeScientist/VaalTimeScientist.ais",[],"",0,"Vaal Temporal Researcher",165,150,1500,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,19815,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,"",-5,5,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,638802,0,-5,5,"","",7,"",0,-5,5,0,"","",1,1,"",[],52,0,125,0.05,0,1,0,"",30,5
1023,"Metadata/Monsters/VaalEagleKnight/VaalEagleKnightUndead",442,43,3,4,19,"[""Metadata/Monsters/VaalEagleKnight/VaalEagleKnightUndead.act""]","[""Metadata/Monsters/VaalEagleKnight/VaalEagleKnightAncientClean.ao""]","Metadata/Monsters/VaalEagleKnight/VaalEagleKnightUndead",[],1,"","",115,2,6,0,5,0,"[1020,755,71,48,30,31,73]",120,[],105,135,700,500,0,[736],"Metadata/Monsters/VaalEagleKnight/VaalEagleKnightUndead.ais",[],"",3,"Undead Vaal Enforcer",120,120,1380,[15373],[],"",15,"","",0,[],[],[],"",1,6,135,0,0,135,65177,"","","","","","",[],[],[],"",300,0,[],[],10,"","",[],"",1,"",-5,5,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,639496,0,-5,5,"","",7,"",0,-5,5,0,"","",1,1,"",[],"",0,110,0.05,0,1,0,"",30,3
1024,"Metadata/Monsters/VaalMonsters/Living/VaalArchivistLiving",443,6,2,3,17,"[""Metadata/Monsters/VaalMonsters/Living/VaalArchivist.act""]","[""Metadata/Monsters/VaalMonsters/Living/VaalArchivistTemp.ao""]","Metadata/Monsters/VaalMonsters/Living/VaalArchivist",[],1,"","",100,2,6,5,5,0,"[723,724,34,739,727,71,48,717,713,30,29,714,761,773,32,118,1025,752]",110,[],105,135,700,500,0,"[736,5565,4390,4194,4391,4195,2243,2244,4196,4622,4197,4198,1263,4392,5566,5568,5567,5569,4953]","Metadata/Monsters/VaalMonsters/Living/VaalArchivist.ais","[5951,5865]","stance2",0,"Vaal Researcher",110,110,1170,[],[],"","","","",0,[],[],[],1,1,6,135,0,0,135,52029,"","","","","","",[],[],[],"",350,0,[],[],0,"","",[],"",1,"",-5,5,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,640742,0,-5,5,"","",7,"",0,-5,5,0,"","",1,1,"",[],52,4,105,0.05,0,1,0,"",40,5
1025,"Metadata/Monsters/VaalMonsters/Living/Beasts/VaalJaguar",467,37,3,5,14,"[""Metadata/Monsters/VaalMonsters/Living/Beasts/JaguarDemon.act""]","[""Metadata/Monsters/VaalMonsters/Living/Beasts/JaguarDemon.ao""]","Metadata/Monsters/VaalMonsters/Living/Beasts/JaguarDemon",[],1,"","",100,2,6,4,1,0,"[72,1024,754,713,31,714,118]",125,[],105,105,700,500,0,"[736,4720,2245]","Metadata/Monsters/VaalMonsters/Living/Beasts/JaguarDemon.ais","[5865,6006]","",0,"Loyal Jaguar",125,125,1500,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,4052,"","","","","","",[],[],[],"",300,0,[],[],10,"","",[],"",1,"",-10,10,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,641578,0,-5,5,"","",7,"",0,-5,5,0,"","",1,1,"",[],48,5,113,0.05,0,1,0,"",50,4
1026,"Metadata/Monsters/VaalMonsters/Living/Minions/VaalJaguarMinion",468,30,3,5,14,"[""Metadata/Monsters/VaalMonsters/Living/Minions/VaalJaguarMinion.act""]","[""Metadata/Monsters/VaalMonsters/Living/Minions/VaalJaguarMinion.ao""]","Metadata/Monsters/VaalMonsters/Living/Minions/VaalJaguarMinion",[6410],1,"","",100,2,6,4,1,0,"[72,1024,754,713,31,714,118]",115,[],105,105,700,500,0,"[736,4720,2245]","Metadata/Monsters/VaalMonsters/Living/Minions/VaalJaguarMinion.ais",[],"",0,"Jaguar Familiar",144,144,1500,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,24285,"","","","","","",[],[],[],"",300,0,[],[],10,"","",[],"",1,"",-10,10,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,642338,0,-5,5,"","",7,"",0,-5,5,0,"","",1,1,"",[],48,0,122,0.05,0,1,0,"",30,4
1027,"Metadata/Monsters/VaalMonsters/Living/Minions/VaalSnakeMinion",470,46,2,6,6,"[""Metadata/Monsters/VaalMonsters/Living/Minions/VaalSnakeMinion.act""]","[""Metadata/Monsters/VaalMonsters/Living/Minions/VaalSnakeMinion.ao""]","Metadata/Monsters/VaalMonsters/Living/Minions/VaalSnakeMinion",[6410],1,"","",100,1,6,3,1,0,"[72,755,31,29,118,50,1023]",80,[],105,105,700,500,0,[736],"Metadata/Monsters/VaalMonsters/Living/Minions/VaalSnakeMinion.ais",[],"",0,"Serpentine Familiar",80,80,1245,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,28240,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,"",-5,5,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,643066,0,-5,5,"","",7,"",0,-5,5,0,"","",1,1,"",[],48,0,80,0.05,0,1,0,"",20,4
1028,"Metadata/Monsters/VaalMonsters/Living/Minions/VaalMonkeyMinion_",469,46,2,6,7,"[""Metadata/Monsters/VaalMonsters/Living/Minions/VaalMonkeyMinion.act""]","[""Metadata/Monsters/VaalMonsters/Living/Minions/VaalMonkeyMinion.ao""]","Metadata/Monsters/VaalMonsters/Living/Minions/VaalMonkeyMinion",[6410],1,"","",100,1,6,4,1,0,"[774,72,921,1024,755,757,742,49,713,31,29,714,32,118,745]",80,[],105,105,700,500,0,"[736,966,3261]","Metadata/Monsters/VaalMonsters/Living/Minions/VaalMonkeyMinion.ais",[],"",0,"Primal Familiar",80,80,1005,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,38641,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,"",-10,10,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,644084,0,-5,5,"","",7,"",0,-5,5,0,"","",1,1,"",[],48,0,80,0.05,0,1,0,"",20,4
1029,"Metadata/Monsters/SerpentHusk/snakes/SerpentHuskSnake",478,18,1,3,14,"[""Metadata/Monsters/SerpentHusk/snakes/SerpentHuskSnake.act""]","[""Metadata/Monsters/SerpentHusk/snakes/SerpentHuskSnake1.ao"",""Metadata/Monsters/SerpentHusk/snakes/SerpentHuskSnake2.ao"",""Metadata/Monsters/SerpentHusk/snakes/SerpentHuskSnake3.ao""]","Metadata/Monsters/SerpentHusk/snakes/SerpentHuskSnake",[],1,"","",100,1,6,3,1,0,"[72,31,29,118,50,1023,752]",50,[],105,105,700,500,0,"[3289,3290]","Metadata/Monsters/SerpentHusk/snakes/SerpentHuskSnake.ais",[],"",0,"Snake",50,50,1500,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,42494,"","","","","","",[],[],[],"",500,0,[],[],10,"","",[],"",1,"",-5,5,0,80,0,0,"","",1,1,1,0,0,0,0,0,0,0,0,644974,0,-5,5,"","",7,"",0,-5,5,0,"","",1,1,"",[],48,0,50,0.05,0,1,0,"",10,4
1030,"Metadata/Monsters/NPC/AlvaMachinarium",479,14,2,4,10,"[""Metadata/Monsters/NPC/AlvaMachinarium.act""]","[""Metadata/NPC/League/Incursion/TreasureHunter.ao""]","Metadata/Monsters/NPC/AlvaMachinarium",[],1,"","",100,2,6,3,5,0,"[772,34,715,726,731,725,71,48,713,29,714,761,118,1023,752]",100,[],40,40,700,500,0,"[739,3905,4953]","Metadata/Monsters/NPC/AlvaMachinariumUpper.ais",[],"",0,"Alva",56,120,1170,[9408],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,37187,"","","","","","",[],[],[],"",300,0,[],[],0,"","",[],"",1,"",0,0,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,645664,0,0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],"",0,110,0.05,0,1,0,"",30,5
1031,"Metadata/Monsters/NPC/AlvaMachinariumLower",480,14,2,4,10,"[""Metadata/Monsters/NPC/AlvaMachinarium.act""]","[""Metadata/NPC/League/Incursion/TreasureHunter.ao""]","Metadata/Monsters/NPC/AlvaMachinariumLower",[],1,"","",100,2,6,3,5,0,"[772,34,715,726,731,725,71,48,713,29,714,761,118,1023,752]",100,[],40,40,700,500,0,"[739,3905,4953]","Metadata/Monsters/NPC/AlvaMachinariumLower.ais",[],"",0,"Alva",56,120,1170,[9408],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,63100,"","","","","","",[],[],[],"",300,0,[],[],0,"","",[],"",1,"",0,0,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,646168,0,0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],"",0,110,0.05,0,1,0,"",30,5
1032,"Metadata/NPC/Four_Act3/AlvaMachinarium1Summon_",479,14,2,4,10,"[""Metadata/Monsters/NPC/AlvaMachinarium.act""]","[""Metadata/NPC/League/Incursion/TreasureHunter.ao""]","Metadata/Monsters/NPC/AlvaMachinarium",[],1,"","",100,2,6,3,5,0,"[772,34,715,726,731,725,71,48,713,29,714,761,118,1023,752]",100,[],40,40,700,500,0,"[739,3905,4953,3536]","Metadata/Monsters/NPC/AlvaMachinariumUpper.ais",[],"",0,"Alva",56,120,1170,[9408],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,57572,"","","","","","",[],[],[],"",300,0,[],[],0,"","",[],"",1,"",0,0,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,646600,0,0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],"",0,110,0.05,0,1,0,"",0,5
