"rownum","StatSet","GemLevel","SpellCritChance","AttackCritChance","BaseResolvedValues","AdditionalStatsValues","GrantedEffects","bool","i32","AdditionalFlags","FloatStats","InterpolationBases","AdditionalStats","StatInterpolations","FloatStatsValues","ActorLevel","BaseMultiplier"
11343,345,20,1500,0,"[110,164]",[20],[291],"",100,[],"[1462,1463]","[0,0]",[18595],"[3,3,1]","[0.8,1.2]",97.7,0
11344,345,21,1500,0,"[123,185]",[20],[291],"",100,[],"[1462,1463]","[0,0]",[18595],"[3,3,1]","[0.8,1.2]",105.083,0
11345,345,22,1500,0,"[139,208]",[22],[291],"",100,[],"[1462,1463]","[0,0]",[18595],"[3,3,1]","[0.8,1.2]",112.692,0
11346,345,23,1500,0,"[156,234]",[22],[291],"",100,[],"[1462,1463]","[0,0]",[18595],"[3,3,1]","[0.8,1.2]",120.527,0
11347,345,24,1500,0,"[175,263]",[22],[291],"",100,[],"[1462,1463]","[0,0]",[18595],"[3,3,1]","[0.8,1.2]",128.588,0
11348,345,25,1500,0,"[197,295]",[24],[291],"",100,[],"[1462,1463]","[0,0]",[18595],"[3,3,1]","[0.8,1.2]",136.875,0
11349,345,26,1500,0,"[221,332]",[24],[291],"",100,[],"[1462,1463]","[0,0]",[18595],"[3,3,1]","[0.8,1.2]",145.388,0
11350,345,27,1500,0,"[248,372]",[24],[291],"",100,[],"[1462,1463]","[0,0]",[18595],"[3,3,1]","[0.8,1.2]",154.127,0
11351,345,28,1500,0,"[278,417]",[26],[291],"",100,[],"[1462,1463]","[0,0]",[18595],"[3,3,1]","[0.8,1.2]",163.092,0
11352,345,29,1500,0,"[312,468]",[26],[291],"",100,[],"[1462,1463]","[0,0]",[18595],"[3,3,1]","[0.8,1.2]",172.283,0
11353,345,30,1500,0,"[350,526]",[26],[291],"",100,[],"[1462,1463]","[0,0]",[18595],"[3,3,1]","[0.8,1.2]",181.7,0
11354,345,31,1500,0,"[393,590]",[28],[291],"",100,[],"[1462,1463]","[0,0]",[18595],"[3,3,1]","[0.8,1.2]",191.343,0
11355,345,32,1500,0,"[442,662]",[28],[291],"",100,[],"[1462,1463]","[0,0]",[18595],"[3,3,1]","[0.8,1.2]",201.212,0
11356,345,33,1500,0,"[496,744]",[28],[291],"",100,[],"[1462,1463]","[0,0]",[18595],"[3,3,1]","[0.8,1.2]",211.307,0
11357,345,34,1500,0,"[557,835]",[30],[291],"",100,[],"[1462,1463]","[0,0]",[18595],"[3,3,1]","[0.8,1.2]",221.628,0
11358,345,35,1500,0,"[626,939]",[30],[291],"",100,[],"[1462,1463]","[0,0]",[18595],"[3,3,1]","[0.8,1.2]",232.175,0
11359,345,36,1500,0,"[704,1056]",[30],[291],"",100,[],"[1462,1463]","[0,0]",[18595],"[3,3,1]","[0.8,1.2]",242.948,0
11360,345,37,1500,0,"[792,1188]",[32],[291],"",100,[],"[1462,1463]","[0,0]",[18595],"[3,3,1]","[0.8,1.2]",253.947,0
11361,345,38,1500,0,"[891,1337]",[32],[291],"",100,[],"[1462,1463]","[0,0]",[18595],"[3,3,1]","[0.8,1.2]",265.172,0
11362,345,39,1500,0,"[1004,1506]",[32],[291],"",100,[],"[1462,1463]","[0,0]",[18595],"[3,3,1]","[0.8,1.2]",276.623,0
11363,345,40,1500,0,"[1131,1697]",[34],[291],"",100,[],"[1462,1463]","[0,0]",[18595],"[3,3,1]","[0.8,1.2]",288.3,0
11364,346,1,0,0,[],[],[292],"",100,[],[],[],[],[],[],1,-1200
11365,346,2,0,0,[],[],[292],"",100,[],[],[],[],[],[],3.452,-300
11366,346,3,0,0,[],[],[292],"",100,[],[],[],[],[],[],6.767,600
11367,346,4,0,0,[],[],[292],"",100,[],[],[],[],[],[],10.308,1600
11368,346,5,0,0,[],[],[292],"",100,[],[],[],[],[],[],14.075,2500
11369,346,6,0,0,[],[],[292],"",100,[],[],[],[],[],[],18.068,3500
11370,346,7,0,0,[],[],[292],"",100,[],[],[],[],[],[],22.287,4400
11371,346,8,0,0,[],[],[292],"",100,[],[],[],[],[],[],26.732,5300
11372,346,9,0,0,[],[],[292],"",100,[],[],[],[],[],[],31.403,6000
11373,346,10,0,0,[],[],[292],"",100,[],[],[],[],[],[],36.3,6900
11374,346,11,0,0,[],[],[292],"",100,[],[],[],[],[],[],41.423,7700
11375,346,12,0,0,[],[],[292],"",100,[],[],[],[],[],[],46.772,8600
11376,346,13,0,0,[],[],[292],"",100,[],[],[],[],[],[],52.347,9500
11377,346,14,0,0,[],[],[292],"",100,[],[],[],[],[],[],58.148,10500
11378,346,15,0,0,[],[],[292],"",100,[],[],[],[],[],[],64.175,11500
11379,346,16,0,0,[],[],[292],"",100,[],[],[],[],[],[],70.428,12600
11380,346,17,0,0,[],[],[292],"",100,[],[],[],[],[],[],76.907,13700
11381,346,18,0,0,[],[],[292],"",100,[],[],[],[],[],[],83.612,14900
11382,346,19,0,0,[],[],[292],"",100,[],[],[],[],[],[],90.543,16100
11383,346,20,0,0,[],[],[292],"",100,[],[],[],[],[],[],97.7,17400
11384,346,21,0,0,[],[],[292],"",100,[],[],[],[],[],[],105.083,18800
11385,346,22,0,0,[],[],[292],"",100,[],[],[],[],[],[],112.692,20300
11386,346,23,0,0,[],[],[292],"",100,[],[],[],[],[],[],120.527,21800
11387,346,24,0,0,[],[],[292],"",100,[],[],[],[],[],[],128.588,23400
11388,346,25,0,0,[],[],[292],"",100,[],[],[],[],[],[],136.875,25000
11389,346,26,0,0,[],[],[292],"",100,[],[],[],[],[],[],145.388,26800
11390,346,27,0,0,[],[],[292],"",100,[],[],[],[],[],[],154.127,28600
11391,346,28,0,0,[],[],[292],"",100,[],[],[],[],[],[],163.092,30600
11392,346,29,0,0,[],[],[292],"",100,[],[],[],[],[],[],172.283,32600
11393,346,30,0,0,[],[],[292],"",100,[],[],[],[],[],[],181.7,34700
11394,346,31,0,0,[],[],[292],"",100,[],[],[],[],[],[],191.343,36900
11395,346,32,0,0,[],[],[292],"",100,[],[],[],[],[],[],201.212,39300
11396,346,33,0,0,[],[],[292],"",100,[],[],[],[],[],[],211.307,41800
11397,346,34,0,0,[],[],[292],"",100,[],[],[],[],[],[],221.628,44300
11398,346,35,0,0,[],[],[292],"",100,[],[],[],[],[],[],232.175,47100
11399,346,36,0,0,[],[],[292],"",100,[],[],[],[],[],[],242.948,49900
11400,346,37,0,0,[],[],[292],"",100,[],[],[],[],[],[],253.947,52900
11401,346,38,0,0,[],[],[292],"",100,[],[],[],[],[],[],265.172,56100
11402,346,39,0,0,[],[],[292],"",100,[],[],[],[],[],[],276.623,59400
11403,346,40,0,0,[],[],[292],"",100,[],[],[],[],[],[],288.3,62800
11404,347,1,0,0,[],"[15,3000]",[292],"",100,[],[],[],"[17728,349]","[1,1]",[],1,0
11405,347,2,0,0,[],"[15,3100]",[292],"",100,[],[],[],"[17728,349]","[1,1]",[],3.452,0
11406,347,3,0,0,[],"[16,3200]",[292],"",100,[],[],[],"[17728,349]","[1,1]",[],6.767,0
11407,347,4,0,0,[],"[16,3300]",[292],"",100,[],[],[],"[17728,349]","[1,1]",[],10.308,0
11408,347,5,0,0,[],"[17,3400]",[292],"",100,[],[],[],"[17728,349]","[1,1]",[],14.075,0
11409,347,6,0,0,[],"[17,3500]",[292],"",100,[],[],[],"[17728,349]","[1,1]",[],18.068,0
11410,347,7,0,0,[],"[18,3600]",[292],"",100,[],[],[],"[17728,349]","[1,1]",[],22.287,0
11411,347,8,0,0,[],"[18,3700]",[292],"",100,[],[],[],"[17728,349]","[1,1]",[],26.732,0
11412,347,9,0,0,[],"[19,3800]",[292],"",100,[],[],[],"[17728,349]","[1,1]",[],31.403,0
11413,347,10,0,0,[],"[19,3900]",[292],"",100,[],[],[],"[17728,349]","[1,1]",[],36.3,0
11414,347,11,0,0,[],"[20,4000]",[292],"",100,[],[],[],"[17728,349]","[1,1]",[],41.423,0
11415,347,12,0,0,[],"[20,4100]",[292],"",100,[],[],[],"[17728,349]","[1,1]",[],46.772,0
11416,347,13,0,0,[],"[21,4200]",[292],"",100,[],[],[],"[17728,349]","[1,1]",[],52.347,0
11417,347,14,0,0,[],"[21,4300]",[292],"",100,[],[],[],"[17728,349]","[1,1]",[],58.148,0
11418,347,15,0,0,[],"[22,4400]",[292],"",100,[],[],[],"[17728,349]","[1,1]",[],64.175,0
11419,347,16,0,0,[],"[22,4500]",[292],"",100,[],[],[],"[17728,349]","[1,1]",[],70.428,0
11420,347,17,0,0,[],"[23,4600]",[292],"",100,[],[],[],"[17728,349]","[1,1]",[],76.907,0
11421,347,18,0,0,[],"[23,4700]",[292],"",100,[],[],[],"[17728,349]","[1,1]",[],83.612,0
11422,347,19,0,0,[],"[24,4800]",[292],"",100,[],[],[],"[17728,349]","[1,1]",[],90.543,0
11423,347,20,0,0,[],"[24,4900]",[292],"",100,[],[],[],"[17728,349]","[1,1]",[],97.7,0
11424,347,21,0,0,[],"[25,5000]",[292],"",100,[],[],[],"[17728,349]","[1,1]",[],105.083,0
11425,347,22,0,0,[],"[25,5100]",[292],"",100,[],[],[],"[17728,349]","[1,1]",[],112.692,0
11426,347,23,0,0,[],"[26,5200]",[292],"",100,[],[],[],"[17728,349]","[1,1]",[],120.527,0
11427,347,24,0,0,[],"[26,5300]",[292],"",100,[],[],[],"[17728,349]","[1,1]",[],128.588,0
11428,347,25,0,0,[],"[27,5400]",[292],"",100,[],[],[],"[17728,349]","[1,1]",[],136.875,0
11429,347,26,0,0,[],"[27,5500]",[292],"",100,[],[],[],"[17728,349]","[1,1]",[],145.388,0
11430,347,27,0,0,[],"[28,5600]",[292],"",100,[],[],[],"[17728,349]","[1,1]",[],154.127,0
11431,347,28,0,0,[],"[28,5700]",[292],"",100,[],[],[],"[17728,349]","[1,1]",[],163.092,0
11432,347,29,0,0,[],"[29,5800]",[292],"",100,[],[],[],"[17728,349]","[1,1]",[],172.283,0
11433,347,30,0,0,[],"[29,5900]",[292],"",100,[],[],[],"[17728,349]","[1,1]",[],181.7,0
11434,347,31,0,0,[],"[30,5950]",[292],"",100,[],[],[],"[17728,349]","[1,1]",[],191.343,0
11435,347,32,0,0,[],"[30,6000]",[292],"",100,[],[],[],"[17728,349]","[1,1]",[],201.212,0
11436,347,33,0,0,[],"[31,6050]",[292],"",100,[],[],[],"[17728,349]","[1,1]",[],211.307,0
11437,347,34,0,0,[],"[31,6100]",[292],"",100,[],[],[],"[17728,349]","[1,1]",[],221.628,0
11438,347,35,0,0,[],"[32,6150]",[292],"",100,[],[],[],"[17728,349]","[1,1]",[],232.175,0
11439,347,36,0,0,[],"[32,6200]",[292],"",100,[],[],[],"[17728,349]","[1,1]",[],242.948,0
11440,347,37,0,0,[],"[33,6250]",[292],"",100,[],[],[],"[17728,349]","[1,1]",[],253.947,0
11441,347,38,0,0,[],"[33,6300]",[292],"",100,[],[],[],"[17728,349]","[1,1]",[],265.172,0
11442,347,39,0,0,[],"[34,6350]",[292],"",100,[],[],[],"[17728,349]","[1,1]",[],276.623,0
11443,347,40,0,0,[],"[34,6400]",[292],"",100,[],[],[],"[17728,349]","[1,1]",[],288.3,0
11444,348,1,0,0,[],[],[293],"",100,[],[],[],[],[],[],1,-8000
11445,348,2,0,0,[],[],[293],"",100,[],[],[],[],[],[],3.452,-7800
11446,348,3,0,0,[],[],[293],"",100,[],[],[],[],[],[],6.767,-7600
11447,348,4,0,0,[],[],[293],"",100,[],[],[],[],[],[],10.308,-7400
11448,348,5,0,0,[],[],[293],"",100,[],[],[],[],[],[],14.075,-7200
11449,348,6,0,0,[],[],[293],"",100,[],[],[],[],[],[],18.068,-6900
11450,348,7,0,0,[],[],[293],"",100,[],[],[],[],[],[],22.287,-6700
11451,348,8,0,0,[],[],[293],"",100,[],[],[],[],[],[],26.732,-6500
11452,348,9,0,0,[],[],[293],"",100,[],[],[],[],[],[],31.403,-6400
11453,348,10,0,0,[],[],[293],"",100,[],[],[],[],[],[],36.3,-6200
11454,348,11,0,0,[],[],[293],"",100,[],[],[],[],[],[],41.423,-6000
11455,348,12,0,0,[],[],[293],"",100,[],[],[],[],[],[],46.772,-5800
11456,348,13,0,0,[],[],[293],"",100,[],[],[],[],[],[],52.347,-5600
11457,348,14,0,0,[],[],[293],"",100,[],[],[],[],[],[],58.148,-5300
11458,348,15,0,0,[],[],[293],"",100,[],[],[],[],[],[],64.175,-5100
11459,348,16,0,0,[],[],[293],"",100,[],[],[],[],[],[],70.428,-4900
11460,348,17,0,0,[],[],[293],"",100,[],[],[],[],[],[],76.907,-4600
11461,348,18,0,0,[],[],[293],"",100,[],[],[],[],[],[],83.612,-4300
11462,348,19,0,0,[],[],[293],"",100,[],[],[],[],[],[],90.543,-4100
11463,348,20,0,0,[],[],[293],"",100,[],[],[],[],[],[],97.7,-3800
11464,348,21,0,0,[],[],[293],"",100,[],[],[],[],[],[],105.083,-3500
11465,348,22,0,0,[],[],[293],"",100,[],[],[],[],[],[],112.692,-3100
11466,348,23,0,0,[],[],[293],"",100,[],[],[],[],[],[],120.527,-2800
11467,348,24,0,0,[],[],[293],"",100,[],[],[],[],[],[],128.588,-2400
11468,348,25,0,0,[],[],[293],"",100,[],[],[],[],[],[],136.875,-2000
11469,348,26,0,0,[],[],[293],"",100,[],[],[],[],[],[],145.388,-1600
11470,348,27,0,0,[],[],[293],"",100,[],[],[],[],[],[],154.127,-1200
11471,348,28,0,0,[],[],[293],"",100,[],[],[],[],[],[],163.092,-800
11472,348,29,0,0,[],[],[293],"",100,[],[],[],[],[],[],172.283,-300
11473,348,30,0,0,[],[],[293],"",100,[],[],[],[],[],[],181.7,200
11474,348,31,0,0,[],[],[293],"",100,[],[],[],[],[],[],191.343,700
11475,348,32,0,0,[],[],[293],"",100,[],[],[],[],[],[],201.212,1200
11476,348,33,0,0,[],[],[293],"",100,[],[],[],[],[],[],211.307,1800
11477,348,34,0,0,[],[],[293],"",100,[],[],[],[],[],[],221.628,2400
11478,348,35,0,0,[],[],[293],"",100,[],[],[],[],[],[],232.175,3000
11479,348,36,0,0,[],[],[293],"",100,[],[],[],[],[],[],242.948,3600
11480,348,37,0,0,[],[],[293],"",100,[],[],[],[],[],[],253.947,4300
11481,348,38,0,0,[],[],[293],"",100,[],[],[],[],[],[],265.172,5000
11482,348,39,0,0,[],[],[293],"",100,[],[],[],[],[],[],276.623,5800
11483,348,40,0,0,[],[],[293],"",100,[],[],[],[],[],[],288.3,6600
11484,349,1,0,0,[],[0],[293],"",100,[],[],[],[17728],[1],[],1,-1000
11485,349,2,0,0,[],[1],[293],"",100,[],[],[],[17728],[1],[],3.452,-100
11486,349,3,0,0,[],[1],[293],"",100,[],[],[],[17728],[1],[],6.767,900
11487,349,4,0,0,[],[2],[293],"",100,[],[],[],[17728],[1],[],10.308,1900
11488,349,5,0,0,[],[2],[293],"",100,[],[],[],[17728],[1],[],14.075,2800
11489,349,6,0,0,[],[3],[293],"",100,[],[],[],[17728],[1],[],18.068,3800
11490,349,7,0,0,[],[3],[293],"",100,[],[],[],[17728],[1],[],22.287,4700
11491,349,8,0,0,[],[4],[293],"",100,[],[],[],[17728],[1],[],26.732,5600
11492,349,9,0,0,[],[4],[293],"",100,[],[],[],[17728],[1],[],31.403,6400
11493,349,10,0,0,[],[5],[293],"",100,[],[],[],[17728],[1],[],36.3,7200
11494,349,11,0,0,[],[5],[293],"",100,[],[],[],[17728],[1],[],41.423,8100
11495,349,12,0,0,[],[6],[293],"",100,[],[],[],[17728],[1],[],46.772,9000
11496,349,13,0,0,[],[6],[293],"",100,[],[],[],[17728],[1],[],52.347,9900
11497,349,14,0,0,[],[7],[293],"",100,[],[],[],[17728],[1],[],58.148,10900
11498,349,15,0,0,[],[7],[293],"",100,[],[],[],[17728],[1],[],64.175,12000
11499,349,16,0,0,[],[8],[293],"",100,[],[],[],[17728],[1],[],70.428,13100
11500,349,17,0,0,[],[8],[293],"",100,[],[],[],[17728],[1],[],76.907,14200
11501,349,18,0,0,[],[9],[293],"",100,[],[],[],[17728],[1],[],83.612,15500
11502,349,19,0,0,[],[9],[293],"",100,[],[],[],[17728],[1],[],90.543,16700
11503,349,20,0,0,[],[10],[293],"",100,[],[],[],[17728],[1],[],97.7,18100
11504,349,21,0,0,[],[10],[293],"",100,[],[],[],[17728],[1],[],105.083,19500
11505,349,22,0,0,[],[11],[293],"",100,[],[],[],[17728],[1],[],112.692,20900
11506,349,23,0,0,[],[11],[293],"",100,[],[],[],[17728],[1],[],120.527,22500
11507,349,24,0,0,[],[11],[293],"",100,[],[],[],[17728],[1],[],128.588,24100
11508,349,25,0,0,[],[11],[293],"",100,[],[],[],[17728],[1],[],136.875,25800
11509,349,26,0,0,[],[12],[293],"",100,[],[],[],[17728],[1],[],145.388,27600
11510,349,27,0,0,[],[12],[293],"",100,[],[],[],[17728],[1],[],154.127,29500
11511,349,28,0,0,[],[12],[293],"",100,[],[],[],[17728],[1],[],163.092,31500
11512,349,29,0,0,[],[12],[293],"",100,[],[],[],[17728],[1],[],172.283,33500
11513,349,30,0,0,[],[13],[293],"",100,[],[],[],[17728],[1],[],181.7,35700
11514,349,31,0,0,[],[13],[293],"",100,[],[],[],[17728],[1],[],191.343,38000
11515,349,32,0,0,[],[13],[293],"",100,[],[],[],[17728],[1],[],201.212,40400
11516,349,33,0,0,[],[13],[293],"",100,[],[],[],[17728],[1],[],211.307,42900
11517,349,34,0,0,[],[14],[293],"",100,[],[],[],[17728],[1],[],221.628,45600
11518,349,35,0,0,[],[14],[293],"",100,[],[],[],[17728],[1],[],232.175,48400
11519,349,36,0,0,[],[14],[293],"",100,[],[],[],[17728],[1],[],242.948,51300
11520,349,37,0,0,[],[14],[293],"",100,[],[],[],[17728],[1],[],253.947,54300
11521,349,38,0,0,[],[15],[293],"",100,[],[],[],[17728],[1],[],265.172,57600
11522,349,39,0,0,[],[15],[293],"",100,[],[],[],[17728],[1],[],276.623,60900
11523,349,40,0,0,[],[15],[293],"",100,[],[],[],[17728],[1],[],288.3,64500
11524,351,1,0,0,[],[],[294],"",100,[],[],[],[],[],[],1,-4200
11525,351,2,0,0,[],[],[294],"",100,[],[],[],[],[],[],3.452,-3600
11526,351,3,0,0,[],[],[294],"",100,[],[],[],[],[],[],6.767,-3000
11527,351,4,0,0,[],[],[294],"",100,[],[],[],[],[],[],10.308,-2400
11528,351,5,0,0,[],[],[294],"",100,[],[],[],[],[],[],14.075,-1800
11529,351,6,0,0,[],[],[294],"",100,[],[],[],[],[],[],18.068,-1300
11530,351,7,0,0,[],[],[294],"",100,[],[],[],[],[],[],22.287,-700
11531,351,8,0,0,[],[],[294],"",100,[],[],[],[],[],[],26.732,-200
11532,351,9,0,0,[],[],[294],"",100,[],[],[],[],[],[],31.403,200
11533,351,10,0,0,[],[],[294],"",100,[],[],[],[],[],[],36.3,600
11534,351,11,0,0,[],[],[294],"",100,[],[],[],[],[],[],41.423,1100
11535,351,12,0,0,[],[],[294],"",100,[],[],[],[],[],[],46.772,1500
11536,351,13,0,0,[],[],[294],"",100,[],[],[],[],[],[],52.347,2000
11537,351,14,0,0,[],[],[294],"",100,[],[],[],[],[],[],58.148,2400
11538,351,15,0,0,[],[],[294],"",100,[],[],[],[],[],[],64.175,2900
11539,351,16,0,0,[],[],[294],"",100,[],[],[],[],[],[],70.428,3400
11540,351,17,0,0,[],[],[294],"",100,[],[],[],[],[],[],76.907,3800
11541,351,18,0,0,[],[],[294],"",100,[],[],[],[],[],[],83.612,4300
11542,351,19,0,0,[],[],[294],"",100,[],[],[],[],[],[],90.543,4800
11543,351,20,0,0,[],[],[294],"",100,[],[],[],[],[],[],97.7,5300
11544,351,21,0,0,[],[],[294],"",100,[],[],[],[],[],[],105.083,5800
11545,351,22,0,0,[],[],[294],"",100,[],[],[],[],[],[],112.692,6300
11546,351,23,0,0,[],[],[294],"",100,[],[],[],[],[],[],120.527,6900
11547,351,24,0,0,[],[],[294],"",100,[],[],[],[],[],[],128.588,7400
11548,351,25,0,0,[],[],[294],"",100,[],[],[],[],[],[],136.875,8000
11549,351,26,0,0,[],[],[294],"",100,[],[],[],[],[],[],145.388,8600
11550,351,27,0,0,[],[],[294],"",100,[],[],[],[],[],[],154.127,9200
11551,351,28,0,0,[],[],[294],"",100,[],[],[],[],[],[],163.092,9900
11552,351,29,0,0,[],[],[294],"",100,[],[],[],[],[],[],172.283,10500
11553,351,30,0,0,[],[],[294],"",100,[],[],[],[],[],[],181.7,11200
11554,351,31,0,0,[],[],[294],"",100,[],[],[],[],[],[],191.343,11900
11555,351,32,0,0,[],[],[294],"",100,[],[],[],[],[],[],201.212,12600
11556,351,33,0,0,[],[],[294],"",100,[],[],[],[],[],[],211.307,13400
11557,351,34,0,0,[],[],[294],"",100,[],[],[],[],[],[],221.628,14200
11558,351,35,0,0,[],[],[294],"",100,[],[],[],[],[],[],232.175,15000
11559,351,36,0,0,[],[],[294],"",100,[],[],[],[],[],[],242.948,15800
11560,351,37,0,0,[],[],[294],"",100,[],[],[],[],[],[],253.947,16600
11561,351,38,0,0,[],[],[294],"",100,[],[],[],[],[],[],265.172,17500
11562,351,39,0,0,[],[],[294],"",100,[],[],[],[],[],[],276.623,18400
11563,351,40,0,0,[],[],[294],"",100,[],[],[],[],[],[],288.3,19400
11564,352,1,0,0,[],[],[295],"",100,[],[],[],[],[],[],1,-8000
11565,352,2,0,0,[],[],[295],"",100,[],[],[],[],[],[],3.452,-7800
11566,352,3,0,0,[],[],[295],"",100,[],[],[],[],[],[],6.767,-7600
11567,352,4,0,0,[],[],[295],"",100,[],[],[],[],[],[],10.308,-7400
11568,352,5,0,0,[],[],[295],"",100,[],[],[],[],[],[],14.075,-7100
11569,352,6,0,0,[],[],[295],"",100,[],[],[],[],[],[],18.068,-6900
11570,352,7,0,0,[],[],[295],"",100,[],[],[],[],[],[],22.287,-6700
11571,352,8,0,0,[],[],[295],"",100,[],[],[],[],[],[],26.732,-6500
11572,352,9,0,0,[],[],[295],"",100,[],[],[],[],[],[],31.403,-6300
11573,352,10,0,0,[],[],[295],"",100,[],[],[],[],[],[],36.3,-6000
11574,352,11,0,0,[],[],[295],"",100,[],[],[],[],[],[],41.423,-5800
11575,352,12,0,0,[],[],[295],"",100,[],[],[],[],[],[],46.772,-5600
11576,352,13,0,0,[],[],[295],"",100,[],[],[],[],[],[],52.347,-5300
11577,352,14,0,0,[],[],[295],"",100,[],[],[],[],[],[],58.148,-5000
11578,352,15,0,0,[],[],[295],"",100,[],[],[],[],[],[],64.175,-4700
11579,352,16,0,0,[],[],[295],"",100,[],[],[],[],[],[],70.428,-4400
11580,352,17,0,0,[],[],[295],"",100,[],[],[],[],[],[],76.907,-4000
11581,352,18,0,0,[],[],[295],"",100,[],[],[],[],[],[],83.612,-3600
11582,352,19,0,0,[],[],[295],"",100,[],[],[],[],[],[],90.543,-3200
11583,352,20,0,0,[],[],[295],"",100,[],[],[],[],[],[],97.7,-2800
11584,352,21,0,0,[],[],[295],"",100,[],[],[],[],[],[],105.083,-2300
11585,352,22,0,0,[],[],[295],"",100,[],[],[],[],[],[],112.692,-1800
11586,352,23,0,0,[],[],[295],"",100,[],[],[],[],[],[],120.527,-1200
11587,352,24,0,0,[],[],[295],"",100,[],[],[],[],[],[],128.588,-600
11588,352,25,0,0,[],[],[295],"",100,[],[],[],[],[],[],136.875,0
11589,352,26,0,0,[],[],[295],"",100,[],[],[],[],[],[],145.388,700
11590,352,27,0,0,[],[],[295],"",100,[],[],[],[],[],[],154.127,1400
11591,352,28,0,0,[],[],[295],"",100,[],[],[],[],[],[],163.092,2100
11592,352,29,0,0,[],[],[295],"",100,[],[],[],[],[],[],172.283,2900
11593,352,30,0,0,[],[],[295],"",100,[],[],[],[],[],[],181.7,3800
11594,352,31,0,0,[],[],[295],"",100,[],[],[],[],[],[],191.343,4700
11595,352,32,0,0,[],[],[295],"",100,[],[],[],[],[],[],201.212,5700
11596,352,33,0,0,[],[],[295],"",100,[],[],[],[],[],[],211.307,6800
11597,352,34,0,0,[],[],[295],"",100,[],[],[],[],[],[],221.628,7900
11598,352,35,0,0,[],[],[295],"",100,[],[],[],[],[],[],232.175,9100
11599,352,36,0,0,[],[],[295],"",100,[],[],[],[],[],[],242.948,10300
11600,352,37,0,0,[],[],[295],"",100,[],[],[],[],[],[],253.947,11700
11601,352,38,0,0,[],[],[295],"",100,[],[],[],[],[],[],265.172,13100
11602,352,39,0,0,[],[],[295],"",100,[],[],[],[],[],[],276.623,14700
11603,352,40,0,0,[],[],[295],"",100,[],[],[],[],[],[],288.3,16300
11604,353,1,0,0,[],[],[296],"",100,[],[],[],[],[],[],1,-7000
11605,353,2,0,0,[],[],[296],"",100,[],[],[],[],[],[],3.452,-6700
11606,353,3,0,0,[],[],[296],"",100,[],[],[],[],[],[],6.767,-6400
11607,353,4,0,0,[],[],[296],"",100,[],[],[],[],[],[],10.308,-6000
11608,353,5,0,0,[],[],[296],"",100,[],[],[],[],[],[],14.075,-5700
11609,353,6,0,0,[],[],[296],"",100,[],[],[],[],[],[],18.068,-5400
11610,353,7,0,0,[],[],[296],"",100,[],[],[],[],[],[],22.287,-5100
11611,353,8,0,0,[],[],[296],"",100,[],[],[],[],[],[],26.732,-4800
11612,353,9,0,0,[],[],[296],"",100,[],[],[],[],[],[],31.403,-4500
11613,353,10,0,0,[],[],[296],"",100,[],[],[],[],[],[],36.3,-4300
11614,353,11,0,0,[],[],[296],"",100,[],[],[],[],[],[],41.423,-4000
11615,353,12,0,0,[],[],[296],"",100,[],[],[],[],[],[],46.772,-3700
11616,353,13,0,0,[],[],[296],"",100,[],[],[],[],[],[],52.347,-3400
11617,353,14,0,0,[],[],[296],"",100,[],[],[],[],[],[],58.148,-3000
11618,353,15,0,0,[],[],[296],"",100,[],[],[],[],[],[],64.175,-2700
11619,353,16,0,0,[],[],[296],"",100,[],[],[],[],[],[],70.428,-2300
11620,353,17,0,0,[],[],[296],"",100,[],[],[],[],[],[],76.907,-1900
11621,353,18,0,0,[],[],[296],"",100,[],[],[],[],[],[],83.612,-1500
11622,353,19,0,0,[],[],[296],"",100,[],[],[],[],[],[],90.543,-1100
11623,353,20,0,0,[],[],[296],"",100,[],[],[],[],[],[],97.7,-600
11624,353,21,0,0,[],[],[296],"",100,[],[],[],[],[],[],105.083,-200
11625,353,22,0,0,[],[],[296],"",100,[],[],[],[],[],[],112.692,300
11626,353,23,0,0,[],[],[296],"",100,[],[],[],[],[],[],120.527,800
11627,353,24,0,0,[],[],[296],"",100,[],[],[],[],[],[],128.588,1400
11628,353,25,0,0,[],[],[296],"",100,[],[],[],[],[],[],136.875,1900
11629,353,26,0,0,[],[],[296],"",100,[],[],[],[],[],[],145.388,2500
11630,353,27,0,0,[],[],[296],"",100,[],[],[],[],[],[],154.127,3200
11631,353,28,0,0,[],[],[296],"",100,[],[],[],[],[],[],163.092,3800
11632,353,29,0,0,[],[],[296],"",100,[],[],[],[],[],[],172.283,4500
11633,353,30,0,0,[],[],[296],"",100,[],[],[],[],[],[],181.7,5200
11634,353,31,0,0,[],[],[296],"",100,[],[],[],[],[],[],191.343,6000
11635,353,32,0,0,[],[],[296],"",100,[],[],[],[],[],[],201.212,6800
11636,353,33,0,0,[],[],[296],"",100,[],[],[],[],[],[],211.307,7600
11637,353,34,0,0,[],[],[296],"",100,[],[],[],[],[],[],221.628,8500
11638,353,35,0,0,[],[],[296],"",100,[],[],[],[],[],[],232.175,9500
11639,353,36,0,0,[],[],[296],"",100,[],[],[],[],[],[],242.948,10400
11640,353,37,0,0,[],[],[296],"",100,[],[],[],[],[],[],253.947,11400
11641,353,38,0,0,[],[],[296],"",100,[],[],[],[],[],[],265.172,12500
11642,353,39,0,0,[],[],[296],"",100,[],[],[],[],[],[],276.623,13600
