"rownum","Id","Label","ImplicitStats","ConstantStats","ConstantStatsValues","BaseEffectiveness","IncrementalEffectiveness","DamageIncrementalEffectiveness","IgnoredStats","bool"
3642,"EAADemonClawBossDashSlashRight","","[11881,19094]",[],[],1,0.055,0,[],""
3643,"EAADemonClawBossDashSlashForward","","[11881,19094]",[],[],1,0.055,0,[],""
3644,"EAADemonClawBossFlyOffscreen","","[11881,19094]",[],[],1,0.055,0,[],""
3645,"EAADemonClawBossChasmShenanigans","","[11881,19094]",[],[],1,0.055,0,[],""
3646,"EASChaosGodTriheadBatPoisonBlast","",[11881],[649],[-50],0,0,0,[],""
3647,"EASTrialMasterTimeStopCaster","",[11881],[],[],1,0.055,0,[],""
3648,"EAAChimeraBossForwardDash180","","[11881,19094]",[],[],1,0.055,0,[],""
3649,"EAAChimeraBossWindBlast180","","[11881,19094,12817]",[],[],1,0.055,0,[],""
3650,"EAAChimeraBossDodgeBackwards","","[11881,19094]",[],[],1,0.055,0,[],""
3651,"EASTrialMasterTimeStartMelee","",[11881],[],[],1,0.055,0,[],""
3652,"EASTrialMasterTimeStartCaster","",[11881],[],[],1,0.055,0,[],""
3653,"EASTrialMasterTimeStopMelee","",[11881],[],[],1,0.055,0,[],""
3654,"EAABreachBossHandSlamPuppeteer","","[11881,18585]",[],[],1,0.055,0,[],""
3655,"EAADemonClawBossChasmSlamShort","","[11881,19094]",[],[],1,0.055,0,[],""
3656,"EAADemonClawBossChasmSlamMid","","[11881,19094]",[],[],1,0.055,0,[],""
3657,"EAADemonClawBossChasmSlamLong","","[11881,19094]",[],[],1,0.055,0,[],""
3658,"EASTrialMasterElementalLob","",[11881],[649],[-60],1,0.055,0,[],""
3659,"EAADoryaniHumanBossDeathFreeAlva","",[11881],[],[],1,0.055,0,[],""
3660,"EAARitualDwellerBloodPool","",[11881],[],[],1,0.055,0,[],""
3661,"EASSerpentBossCurseWallNuke","",[11881],[],[],1,0.055,0,[],""
3662,"EAARathbreakerLacerateSlam","",[],[17524],[36],1,0.055,0,[],""
3663,"EASAncestralEncaseEnemy","",[11881],"[649,18877]","[-80,3]",1,0.055,0,[],""
3664,"EASDemonClawBossPulsingBall","",[11881],[],[],1,0.055,0,[],""
3665,"EASDemonClawBossSeedInfusion","","[11881,19094]",[],[],1,0.055,0,[],""
3666,"EASChaosGodTriceratopsGigaBeam","",[11881],[649],[-30],1,0.055,0,[],""
3667,"EASArchnemesisElementalExplosionWithGroundEffect","",[11881],[],[],1,0.055,0,[],""
3668,"EASVoodooKingMazePhase","",[11881],[],[],1.5,0.1,0.0175,[],""
3669,"EASBreachBossSummonEsh","","[11881,12817]",[],[],1,0.055,0,[],""
3670,"EASBreachBossSummonTul","","[11881,12817]",[],[],1,0.055,0,[],""
3671,"EASBreachBossSummonEshTul","","[11881,12817]",[],[],1,0.055,0,[],""
3672,"EASBreachBossHandSlam","","[11881,12817]",[],[],1,0.055,0,[],""
3673,"EAADemonClawBossJumpSlamCombo","",[11881],[],[],1,0.055,0,[],""
3674,"EASChaosEssenceVineSummonSlam","",[11881],[],[],1,0.055,0,[],""
3675,"EAADemonClawBossMeleeSlamSeeds","","[11881,19094]",[17524],[70],1,0.055,0,[],""
3676,"EASLifeEssenceBloodBeam","",[11881],[],[],1,0.055,0,[],""
3677,"EAAAttackEssenceWeaponStorm","",[11881],[],[],1,0.055,0,[],""
3678,"EASAttributeEssenceCrystalStorm","",[11881],[],[],1,0.055,0,[],""
3679,"EAASanctumShellMonsterFissure","",[11881],[17524],[50],1,0.055,0,[],""
3680,"EAASaltGolemFallingRocks","",[11881],[17524],[50],1,0.055,0,[],""
3681,"EAHellscapeFleshBossTentacle","","[11881,6907]",[],[],1,0.1,0.0175,[],""
3682,"HellscapeFleshBossTentacleGrab","","[11881,6905,6906,6907]",[],[],1,0.1,0.0175,[],""
3683,"EASHellscapePaleBossAxeToss","",[],[17524],[45],1,0.055,0,[],""
3684,"EAAUltimatumRevenantTeleportRank2","","[6906,6907,11881]",[],[],1,0.055,0,[],""
3685,"EAAUltimatumRevenantTeleportRank3","","[6906,6907,11881]",[],[],1,0.055,0,[],""
3686,"EASFungusBehemothStandAloneStartArena","",[],[],[],1,0.055,0,[],""
3687,"EASHellscapeFleshElite1BloodSpike","",[],[649],[-40],1,0.055,0,[],""
3688,"EAAVaalForgemasterLavaSlam","",[11881],[],[],1,0.055,0,[],""
3689,"EAASerpentSpiritSnakeBarrage","","[11881,983]",[649],[-60],1,0.055,0,[],""
3690,"EAATormentedSpiritoftheBearSlam","",[11881],[],[],1,0.055,0,[],""
3691,"EESFallenKaruiBuffSelf","",[11881],[],[],1,0.055,0,[],""
3692,"EASVoodooKingActivateBrambyForward","",[11881],[],[],1,0.055,0,[],""
3693,"EASVoodooKingActivateBrambyLeft","","[11881,12817]",[],[],1,0.055,0,[],""
3694,"EASVoodooKingActivateBrambyRight","","[11881,12817]",[],[],1,0.055,0,[],""
3695,"EASWildBreachBossDDWarcry","","[11881,1919,983]",[649],[-75],1,0.055,0,[],""
3696,"EAAKaruiCaptainLeapSlam","",[11881],[17524],[50],1,0.055,0,[],""
3697,"EASVoodooKingRatnado","",[11881],[],[],1,0.055,0,[],""
3698,"EASSpiritOfTheStagSlam","",[11881],[],[],1,0.055,0,[],""
3699,"EASqwe_EAAqwe_NEW_ENTRIES_GO_ABOVE_ME","",[11881],[],[],1,0.055,0,[],""
3700,"EAS_EAA_Generic","",[11881],[],[],1,0.055,0,[],""
3701,"CrowbellSmashDoor","","[6906,6907,6905,19098]",[],[],1,0.055,0,[],""
3702,"EmptyActionMutewindBanditLeap","","[6906,6907,6905,11881]",[1228],[40],1,0.055,0,[],""
3703,"EmptyActionMutewindBanditCombo","","[6906,6907,6905,11881]","[1228,17569]","[15,10]",1,0.055,0,[],""
3704,"EmptyActionMutewindWomanDodgeLeft","",[],[1228],[70],1,0.055,0,[],""
3705,"EmptyActionMutewindWomanDodgeRight","",[],[1228],[70],1,0.055,0,[],""
3706,"EAASaltGolemSlamRuckus","",[11881],[],[],1,0.055,0,[],""
3707,"EAARattleCageSlamRuckus","",[11881],[],[],0,0.1,0.0175,[],""
3708,"GhoulCommanderHowl","",[],[],[],1,0.055,0,[],""
3709,"ShellCrabEmergeEG","",[],[],[],1,0.055,0,[],""
3710,"RockSliderEmergeEG","",[],[],[],1,0.055,0,[],""
3711,"TriggerCascadeIncursionLightning","",[],"[5862,5886,5863,5887,5902,5865]","[2,20,400,20,1,1]",1,0.055,0,[],""
3712,"TriggerCascadeIncursionChaos","",[],"[5862,5886,5863,5887,5903,5904,7590]","[1,20,400,30,8,72,30]",1,0.055,0,[],""
3713,"VaalIncursionSpecialBeamCannonBlood","",[605],[5563],[-40],2,0.1,0.0175,[],""
3714,"ChaosArchitectProjectileNova","","[488,1772]","[800,167]","[56,10]",1.5,0.1,0.0175,[],""
3715,"DelveLightningOrbProjectile","",[488],[800],[34],3.0375,0.1,0.0175,[],""
3716,"VaalIncursionArchitectProjectileFire","","[488,4430]",[],[],1.6667,0.1,0.0175,[],""
3717,"VaalIncursionArchitectProjectileFire2","","[488,4430]",[],[],1.6667,0.1,0.0175,[],""
3718,"VaalIncursionArchitectProjectileLightning","","[488,4430]",[],[],1.875,0.1,0.0175,[],""
3719,"VaalIncursionArchitectProjectileLightning2","","[488,4430]",[],[],1.875,0.1,0.0175,[],""
3720,"VaalIncursionArchitectProjectileChaos","","[488,4430]",[],[],2.5,0.1,0.0175,[],""
3721,"VaalIncursionArchitectProjectileChaosClone","","[488,4430]",[],[],2.5,0.1,0.0175,[],""
3722,"VaalIncursionArchitectProjectileChaos2","","[488,4430]",[],[],2.5,0.1,0.0175,[],""
3723,"VaalIncursionArchitectProjectileChaos2Clone","","[488,4430]",[],[],2.5,0.1,0.0175,[],""
3724,"VaalIncursionArchitectProjectileFireCombo","","[488,4430]",[],[],2.7778,0.1,0.0175,[],""
3725,"VaalIncursionArchitectProjectileLightningCombo","","[488,4430]",[],[],1.125,0.1,0.0175,[],""
3726,"VaalIncursionArchitectProjectileChaosCombo","","[488,4430]",[],[],0.6667,0.1,0.0175,[],""
3727,"MoveDaemonSawblades","",[],[],[],1,0.055,0,[],""
3728,"DeliriumPhysMaceCascade","",[],[],[],1,0.1,0.0175,[],""
3729,"DeliriumPhysMaceCascadeUnique","",[],[],[],1,0.1,0.0175,[],""
3730,"MDHeistMilitaryCasterBallLightning","",[],[],[],1,0.055,0,[],""
3731,"MDHeistRobotHoundLaserTarget","",[],[],[],1,0.055,0,[],""
3732,"MDVaalSunApparitionMinisun","",[11881],[649],[-30],1,0.055,0,[],""
3733,"MDSBloodClanWaterWall","",[11881],[649],[-20],1,0.055,0,[],""
3734,"MDImperialGraveyardKnightTrackingSword","",[11881],[],[],1,0.055,0,[],""
3735,"MDVaalBossStatueCrisCross","","[11881,983]",[649],[-60],1,0.055,0,[],""
3736,"MDVaalBossStatueCrisCross2","","[11881,983]",[649],[-60],1,0.055,0,[],""
3737,"MDVaalBossStatueFrontToBack","","[11881,983]",[649],[-60],1,0.055,0,[],""
3738,"MDVaalBossStatueLeftRightCombo","","[11881,983]",[649],[-60],1,0.055,0,[],""
3739,"MDVaalBossStatueFocusExplosion","","[11881,983]",[649],[-60],1,0.055,0,[],""
3740,"MDVaalBossStatueBallLightning","","[11881,983,712]",[],[],1,0.055,0,[],""
3741,"MDSoulGemlingBeam","",[11881],[],[],1,0.055,0,[],""
3742,"MDFallenGodBossFireBeam","",[11881],[],[],1,0.055,0,[],""
3743,"MDFallenGodBossFireBeamSanctified","",[11881],[],[],1,0.055,0,[],""
3744,"MDTwilightOrderHighPriestLaser","",[11881],[],[],1,0.055,0,[],""
3745,"MDPerennialKingObsidianStorm","",[11881],[],[],1,0.055,0,[],""
3746,"MDPerennialKingTornado","",[11881],[],[],1,0.055,0,[],""
3747,"MDBaronWolfBloodBurst","",[],[],[],1,0.055,0,[],""
3748,"MDGolemancerTornado","",[11881],[],[],1,0.055,0,[],""
3749,"MDGoldCrushTether","",[11881],[],[],1,0.055,0,[],""
3750,"MDForgeBossWaves1","",[11881],[],[],1,0.055,0,[],""
3751,"MDIronSniperLaser","",[11881],[649],[-60],1,0.055,0,[],""
3752,"MDTitanBossLaserTargetBackRight","",[12817],[],[],1,0.055,0,[],""
3753,"MDSummonScarabs","",[],[],[],1,0.055,0,[],""
3754,"MDUltimatumOmnitectWave","",[12817],[],[],1,0.055,0,[],""
3755,"MDPerennialKingObsidianBall","",[11881],[2641],[200],1,0.055,0,[],""
3756,"MDRitualDaemonBloodWave","",[],[],[],1,0.055,0,[],""
3757,"MDForgeBossWavesSTANDALONE","",[],[],[],1,0.055,0,[],""
3758,"MDVoodooKingRatnado","",[],[],[],1,0.055,0,[],""
3759,"MDCaptainRothWave","",[],[],[],1,0.055,0,[],""
3760,"MDqwe_NEW_ENTRIES_GO_ABOVE_ME","",[],[],[],1,0.055,0,[],""
3761,"MD_Generic","",[11881],[],[],1,0.055,0,[],""
3762,"RotateObject","",[],"[6029,6030,6034,6036,6035,6040,6041,6032]","[5,20,30,30,180,10,1,75]",1,0.055,0,[],""
3763,"DelveFlamethrowerLeftToRight","","[605,1919,189]","[3470,2641,5563]","[5,-50,-35]",1.6111,0.1,0.0175,[],""
3764,"DelveFlamethrowerRightToLeft","","[605,1919,189]","[3470,2641,5563]","[5,-50,-35]",1.6111,0.1,0.0175,[],""
3765,"VolatileDeadDetonate","",[2899],[],[],1,0.055,0,[],""
3766,"WalkEmergePoEMTutorialEscorts","",[],[6161],[1200],1,0.055,0,[],""
3767,"WalkEmergeHellionArenaUpForward","",[6164],"[6161,6163,6162]","[600,270,165]",1,0.055,0,[],""
3768,"WalkEmergeCrabDelve","",[],[6161],[100],1,0.055,0,[],""
3769,"WalkEmergeBestiaryHellion","",[],[6161],[450],1,0.055,0,[],""
3770,"WalkEmergeBetrayal","",[],[6161],[300],1,0.055,0,[],""
3771,"WalkEmergeMutewind","",[],[6161],[300],1,0.055,0,[],""
3772,"WalkEmergeHeistGuard","",[],[6161],[200],1,0.055,0,[],""
3773,"WalkEmergeHeistThug","",[],[6161],[200],1,0.055,0,[],""
3774,"WalkEmergeHeistScience","",[],[6161],[50],1,0.055,0,[],""
3775,"WalkEmergeHeistRobotElevator","",[],[6161],[1],1,0.055,0,[],""
3776,"WalkEmergeExpeditionDeathKnight","",[],[6161],[288],1,0.055,0,[],""
3777,"WalkEmergeExpeditionArmourCaster","",[],[6161],[120],1,0.055,0,[],""
3778,"WalkEmergeNPCExplorer","",[],[6161],[150],1,0.055,0,[],""
3779,"WalkEmergeQoFMinions","",[],[6161],[800],1,0.055,0,[],""
3780,"WalkEmergeQoFMinionsMap","",[],[6161],[400],1,0.055,0,[],""
3781,"WalkEmergeCenobiteSwarm","",[],[6161],[300],1,0.055,0,[],""
3782,"WalkEmergeCenobiteSwarm2","",[],[6161],[300],1,0.055,0,[],""
3783,"WalkEmergeCenobiteSwarm3","",[],[6161],[300],1,0.055,0,[],""
3784,"WalkEmergeCenobiteStoneThrower","",[],[6161],[300],1,0.055,0,[],""
3785,"WalkEmergeCenobiteStoneThrower2","",[],[6161],[300],1,0.055,0,[],""
3786,"WalkEmergeCenobiteStoneThrower3","",[],[6161],[300],1,0.055,0,[],""
3787,"WalkEmergeAnchoriteSpawn","",[],[6161],[300],1,0.055,0,[],""
3788,"WalkEmergeAnchoriteSpawn2","",[],[6161],[300],1,0.055,0,[],""
3789,"WalkEmergeAnchoriteSpawn3","",[],[6161],[300],1,0.055,0,[],""
3790,"WalkEmergeAnchoriteFlathead","",[],[6161],[300],1,0.055,0,[],""
3791,"WalkEmergeAnchoriteFlathead2","",[],[6161],[300],1,0.055,0,[],""
3792,"WalkEmergeAnchoriteFlathead3","",[],[6161],[300],1,0.055,0,[],""
3793,"WalkEmergeDeliriumEncounterMinion1","",[],[6161],[440],1,0.055,0,[],""
3794,"WalkEmergeDeliriumEncounterMinion2","",[],[6161],[350],1,0.055,0,[],""
3795,"WalkEmergeDeliriumEncounterMinion3","",[],[6161],[90],1,0.055,0,[],""
3796,"WalkEmergeDeliriumEncounterMinion4","",[],[6161],[500],1,0.055,0,[],""
3797,"WalkEmergeDeliriumEncounterMinion5","",[],[6161],[300],1,0.055,0,[],""
3798,"WalkEmergeDeliriumEncounterMinion6","",[],[6161],[350],1,0.055,0,[],""
3799,"WalkEmergeArenaBeastBoss","",[],[6161],[850],1,0.055,0,[],""
3800,"WalkEmergeFireFlyVolatile","",[],[6161],[5],1,0.055,0,[],""
3801,"WalkEmergeGinseng","",[],[6161],[500],1,0.055,0,[],""
3802,"WalkEmergeHyena","",[],[6161],[760],1,0.055,0,[],""
3803,"WalkEmergePitbull","",[6164],"[6161,6163,6162]","[800,270,0]",1,0.055,0,[],""
3804,"WalkEmergeRat","",[],[6161],[1125],1,0.055,0,[],""
3805,"SaltGolemWalkEmergeSanctumPortal","",[],[6161],[225],1,0.1,0,[],""
3806,"WalkEmergeSanctumPortal","",[],[6161],[225],1,0.1,0,[],""
3807,"WalkEmergeGoblin","",[],[6161],[775],1,0.1,0,[],""
3808,"IncursionArchitectBreachQuicksand","",[],"[349,7510,5563]","[10000,1,30]",2.5,0.1,0.0175,[],""
3809,"DredgeFiendShamanBossQuicksand","",[11881],"[349,7510]","[10000,13]",1.7,0.055,0,[],""
3810,"MonsterTornadoIncursion","",[1919],"[349,423,5563]","[5000,100,-50]",3,0.1,0.0175,[],""
3811,"QiongqiSpikedTornado","",[1919],[349],[5000],2,0.1,0.0175,[],""
3812,"DeceleratingProjectileBetrayalScout","",[488],"[1911,310]","[-33,-30]",1,0.055,0,[],""
3813,"DeceleratingProjectileLegionHyrri","","[488,4430,6491]","[1911,1101]","[-60,75]",1,0.055,0,[],""
3814,"DeceleratingProjectileDeliriumMinion","","[488,4430,6708,1113,11881,2899]",[5844],[1],1,0.1,0.0175,[],""
3815,"LegionKaruiHyrriEmergeMortar","","[605,488,6479,4430,6491]","[2458,5844,1101,6478]","[3,1,75,40]",1,0.055,0,[],""
3816,"HarvestHellionTectSlam","",[605],"[1100,316]","[75,40]",1,0.055,0,[],""
3817,"DelveBatBolt","",[605],"[649,349,5563]","[-50,260,-50]",0.6,0.1,0.0175,[],""
3818,"HeistCultistLightningBolt","",[605],"[649,1722,5563]","[-25,5,-40]",3.875,0.1,0.0175,[],""
3819,"SanctumLightningBolt","",[605],"[649,1722,5563]","[-25,5,-10]",1.5,0.1,0.0175,[],""
3820,"SanctumPurifierDelayedBlast","",[605],[5563],[20],1.3,0.1,0.0175,[],""
3821,"SanctumPurifierDelayedBlastSmall","",[605],[5563],[-15],1.3,0.1,0.0175,[],""
3822,"SanctumPurifierSwordStorm","","[605,2377]","[349,599,1815,2641,5563]","[500,250,-19,-50,65]",0.7,0.1,0.0175,[],""
3823,"MPSSanctumPurifierHolyProjectile","","[488,4430,6491]","[800,169,6477,2641]","[221,50,40,-25]",0.4,0.1,0.0175,[],""
3824,"HuhuGrubLarvaeMortar","","[605,488,4430,2262]",[],[],1.9,0.22,0.013,[],""
3825,"IncursionLightningSlash","",[605],"[1102,1911]","[75,-25]",1,0.055,0,[],""
3826,"DelveQiongqiSlash","",[605],"[1100,1911]","[75,-35]",1,0.055,0,[],""
3827,"BetrayalSkeletonCleave","",[605],"[1100,1911]","[75,-25]",1,0.055,0,[],""
3828,"IncursionArchitectLightningSlashLeft","",[605],"[1102,1911]","[75,-25]",1,0.055,0,[],""
3829,"IncursionArchitectLightningSlashRight","",[605],"[1102,1911]","[75,-25]",1,0.055,0,[],""
3830,"IncursionArchitectFireSlashLeft","",[605],[1100],[75],1,0.055,0,[],""
3831,"IncursionArchitectFireSlashRight","",[605],[1100],[75],1,0.055,0,[],""
3832,"IncursionArchitectChaosSlashLeft","",[605],"[1103,1911]","[25,-25]",1,0.055,0,[],""
3833,"IncursionArchitectChaosSlashRight","",[605],"[1103,1911]","[25,-25]",1,0.055,0,[],""
3834,"IncursionChaosGroundSlam","",[605],"[1103,1911]","[25,-10]",1,0.055,0,[],""
3835,"IncursionChaosGroundSlam2","",[605],"[1103,5563]","[25,100]",1,0.055,0,[],""
3836,"IncursionVaalWraithCleave","",[605],[],[],1,0.055,0,[],""
3837,"DelveQiongqiTornado","",[605],[1100],[75],1,0.055,0,[],""
3838,"SanctumElreonSmite","",[605],[1102],[75],1,0.1,0,[],""
3839,"LegionKaruiAxeDashSlamCone","",[605],[1100],[50],1,0.055,0,[],""
3840,"BetrayalOriathDashSlamImpact","",[605],[],[],1,0.055,0,[],""
3841,"OssuaryWitchLance","","[18634,18621]",[3502],[40],1,0.055,0,[],""
3842,"LegionKaruiSergeantRockExplode","",[605],"[6469,6470,1100]","[1,100,75]",1,0.055,0,[],""
3843,"LegionHyrriSplitImpact","","[605,488]",[1101],[100],1,0.055,0,[],""
3844,"LegionKaruiHyrriRocketJumpImpact","","[605,1919,488]","[1101,5563]","[100,-60]",1,0.055,0,[],""
3845,"LegionKaruiMeleeDashCascade","",[605],[1100],[75],1,0.055,0,[],""
3846,"LegionKaruiMeleeDashCascadeFinal","",[605],[1100],[75],1,0.055,0,[],""
3847,"BrutusMultiSlamImpact","","[605,1919]","[621,5563]","[30,40]",1,0.055,0,[],""
3848,"DeliriumPhysBossGeometryAttackGroundSlam1","","[605,11881,104]","[10043,392,9135]","[400,300,100]",1,0.1,0.0175,[],""
3849,"DeliriumPhysBossGeometryAttackGroundSlam2","","[605,11881]",[],[],1,0.1,0.0175,[],""
3850,"DeliriumPhysBossGeometryAttackLeapSlam1","","[605,11881]",[],[],1,0.1,0.0175,[],""
3851,"DeliriumPhysBossGeometryAttackMultiSlam1","","[605,11881]",[],[],1,0.1,0.0175,[],""
3852,"DeliriumPhysBossGeometryAttackMultiSlam2","","[605,11881]",[],[],1,0.1,0.0175,[],""
3853,"DeliriumPhysBossGeometryAttackSweepCleave1","","[605,2320,11881]",[],[],1,0.1,0.0175,[],""
3854,"DeliriumMinionPhysSlamCircleSmall","",[605],[],[],1,0.1,0.0175,[],""
3855,"DeliriumMinionPhysSlamCircleBig","",[605],[],[],1,0.1,0.0175,[],""
3856,"DeliriumMinionPhysSlamCircleRectangle","",[605],[],[],1,0.1,0.0175,[],""
3857,"DeliriumGigaBallExplosion","",[605],[],[],1,0.1,0.0175,[],""
3858,"DeliriumGigaBallExplosionUnique","","[605,190]",[7012],[15],1,0.1,0.0175,[],""
3859,"DeliriumGigaBallDonut1","",[605],[],[],1,0.1,0.0175,[],""
3860,"DeliriumGigaBallDonut2","",[605],[],[],1,0.1,0.0175,[],""
3861,"DeliriumGigaBallDonut3","",[605],[],[],1,0.1,0.0175,[],""
3862,"DeliriumGigaBallDonut1Unique","","[605,190]",[7012],[15],1,0.1,0.0175,[],""
3863,"DeliriumGigaBallDonut2Unique","","[605,190]",[7012],[15],1,0.1,0.0175,[],""
3864,"DeliriumGigaBallDonut3Unique","","[605,190]",[7012],[15],1,0.1,0.0175,[],""
3865,"DeliriumGigaBallDonut4Unique","","[605,190]",[7012],[15],1,0.1,0.0175,[],""
3866,"DeliriumGigaBallDonut5Unique","","[605,190]",[7012],[15],1,0.1,0.0175,[],""
3867,"DeliriumPhysDemonWeaponCracks","",[605],[],[],0.8,0.1,0.0175,[],""
3868,"DeliriumPhysDemonWeaponCracksUnique","","[605,2320]",[],[],0.8,0.1,0.0175,[],""
3869,"ExecutionerGATriggered1","","[605,11881,18635,18622]",[],[],1,0.055,0,[],""
3870,"ExecutionerGATriggered2","","[605,11881,18635,18622]",[],[],1,0.055,0,[],""
3871,"ExecutionerGATriggered3","","[605,11881,18635,18622]",[],[],1,0.055,0,[],""
3872,"MutewindBanditWomanLeap","",[605],[],[],1,0.055,0,[],""
3873,"MutewindBanditWomanCombo1","",[605],[],[],1,0.055,0,[],""
3874,"MutewindBanditWomanCombo2","",[605],[],[],1,0.055,0,[],""
3875,"MutewindBanditWomanCombo3","",[605],[],[],1,0.055,0,[],""
3876,"SentinelEmpowerPetrificationStatue","",[],"[349,7531,7532]","[4000,10,3000]",1,0.055,0,[],""
3877,"PlayerMonsterDetonateDeadArchnemesis","",[605],"[336,349,2090,5563]","[8,2000,1,-20]",37.5,0.1,0.0175,[],""
3878,"MonsterDetonateDeadArchnemesis","",[605],"[336,349,2090,5563]","[1,2000,1,-20]",5,0.1,0.0175,[],""
3879,"MasterGrantBuffTreasureHunterTemple","",[],[349],[300000],1,0.055,0,[],""
3880,"LightningCloneSuicideExplosion","",[605],[349],[2500],8,0.1,0.0175,[],""
3881,"ExpandingPulse","","[605,6905,6906,6907,189]",[1100],[60],4.56,0.1,0.0175,[],""
3882,"SudokuTotemExpandingShocknova","","[605,6905,6906,6907]",[18656],[100],3,0.1,0.0175,[],""
3883,"LegionKaruiSergeantArcherTriggerBeam","",[],[1100],[75],1,0.055,0,[],""
3884,"DeliriumNoodleMinionTriggerBeam","","[18634,18621]",[6468],[1],0.3,0.1,0.0175,[],""
3885,"TBHarvestSquidNoodleBeam","",[],[6468],[1],0.5,0.1,0.0175,[],""
3886,"TBHeistMilitaryCasterBallLightning","",[],[6468],[1],0.5,0.1,0.0175,[],""
3887,"TBHeistCultistMachineryBeam","",[],"[6468,1722]","[1,3]",1.6,0.1,0.0175,[],""
3888,"TBCarrionWingScreechBeam","",[],[6468],[1],1.5,0.1,0.0175,[],""
3889,"TBVaalPyramidReviveBeam","",[],"[6468,18656]","[0,15]",2.25,0.1,0.0175,[],""
3890,"TBVaalPyramidBeam","",[11881],[18656],[15],2.25,0.1,0.0175,[],""
3891,"TBVaalPyramidBeamAttack","",[11881],[18656],[15],2.75,0.1,0.0175,[],""
3892,"TBJellyfishLightningTendrils","",[],[18656],[10],0.7,0.1,0.0175,[],""
3893,"TBCocoonLightningTendrils","",[],[6468],[1],1,0.055,0,[],""
3894,"TBCaptainRothMinionBeam","",[],[],[],1,0.055,0,[],""
3895,"TBCocoonLightningBeam","",[],[6468],[1],2,0.1,0.0175,[],""
3896,"TBRootedRevive","",[],[6468],[1],1,0.055,0,[],""
3897,"TBVaalStatueBossBallLasers","","[605,11881]","[16700,18229,2641]","[25,300,200]",1.75,0.1,0.0175,[],""
3898,"TBPrisonerBossBloodTendrils","",[11881],[6468],[1],2,0.1,0.0175,[],""
3899,"TBRustKingBeam","","[11881,18635]",[10102],[150],3,0.1,0.0175,[],""
3900,"TBFallenGodCrawlerBeam","","[11881,18634]","[10102,6468,649]","[50,1,-40]",1.5,0.1,0.0175,[],""
3901,"TBTwigMonsterPodBeam","",[11881],"[6468,649]","[1,0]",1,0.055,0,[],""
3902,"TBSanctumHazardCrossBeam","",[189],[6468],[1],3,0.1,0.0175,[],""
3903,"TBPrimateChieftainSummon","",[],[6468],[1],1,0.055,0,[],""
3904,"TBBearSpiritSummon","",[],[6468],[1],1,0.055,0,[],""
3905,"TBSpiritBoarExplode","",[],[6468],[1],1,0.055,0,[],""
3906,"TBSpiritOxSummon","",[],[],[],1,0.055,0,[],""
3907,"TBSpiritOfTheCat","",[],[6468],[1],1,0.055,0,[],""
3908,"TBOwlSpiritSummon","",[],[6468],[1],1,0.055,0,[],""
3909,"TBSpiritOfTheStag","",[],[6468],[1],1,0.055,0,[],""
3910,"TBSpiritOfTheWolfDash","",[],[6468],[1],1,0.055,0,[],""
3911,"TBSpiritOfTheRabbit","",[],[6468],[1],1,0.055,0,[],""
3912,"TBqwe_NEW_ENTRIES_GO_ABOVE_ME","",[],[],[],1,0.055,0,[],""
3913,"ArchitectHealingBeam","",[],[439],[225],1,0.055,0,[],""
3914,"BetrayalHealingBeam","",[],[439],[225],1,0.055,0,[],""
3915,"ArchitectComboStompLightning","",[605],"[1102,1911]","[75,-25]",1,0.055,0,[],""
3916,"ArchitectBloodExplosion","","[605,6905,6906,6907]","[349,5563]","[5000,-25]",1.3,0.1,0.0175,[],""
3917,"UltimatumPyramidBeamsReverse2","","[6905,6906,6907,1919,1912,18621,20473]","[12666,4797,4798,3747]","[10,3000,1,700]",2,0.1,0.0175,[],""
3918,"UltimatumPyramidBeamsReverse","","[6905,6906,6907,1919,1912,18621,20473]","[12666,4797,4798,3747]","[5,3000,1,700]",2,0.1,0.0175,[],""
3919,"UltimatumPyramidBeams2","","[6905,6906,6907,1919,1912,18621]","[12666,4797,4798,3747]","[10,3000,1,700]",2,0.1,0.0175,[],""
3920,"UltimatumPyramidBeams","","[6905,6906,6907,1919,1912,18621]","[12666,4797,4798,3747]","[5,3000,1,700]",2,0.1,0.0175,[],""
3921,"TranslateRotateIgnagdukBoss","",[],"[7543,7548]","[245,10]",1,0.055,0,[],""
3922,"TranslateRotateShipWheelRight90","","[1919,983]","[7543,7544,7547,7548]","[0,100,45,5]",1,0.055,0,[],""
3923,"TranslateRotateShipWheelLeft90","","[1919,983]","[7543,7544,7547,7548]","[0,100,-45,5]",1,0.055,0,[],""
3924,"TranslateRotateShipWheelRight180","","[1919,983]","[7543,7544,7547,7548]","[0,100,5,5]",1,0.055,0,[],""
3925,"TranslateRotateShipWheelLeft180","","[1919,983]","[7543,7544,7547,7548]","[0,100,-5,5]",1,0.055,0,[],""
3926,"TranslateRotateShipWheelForward","","[1919,983]","[7543,7544,7547,7548]","[0,0,0,40]",1,0.055,0,[],""
3927,"TranslateRotateShipWheelSpinRight","","[1919,983]","[7543,7544,7547,7548]","[0,-360,0,0]",1,0.055,0,[],""
