"rownum","NPCKey","i32","DialogueOption","[i32]","[i32]","[i32]","Script","TextAudio","Category","QuestRewardOffersKey","QuestFlag","NPCTextAudioKeys","Script2","bool","bool","[i32]","[i32]","i32","[i32]","i32","bool","rid","i32","bool","i32","i32","i32","row","rid","rid","i32","[rid]","i32","rid","i32","rid","bool","i32","i32","i32"
756,459,15,"Currency Exchange",[],[],[],"triggerer.SendOpenScreen( CurrencyExchangeWindow ); triggerer.FinishNPCChat();","",31,"",72,[],"","","",[],[],4205,[],4205,"","",1,"",1375731712,234,0,52,1,"",52,[],52,"",0,"","",0,-16843010,-16843010
757,459,16,"Select Hideout",[],[],[],"triggerer.SendOpenScreen( HideoutSelectionWindow, 0 ); triggerer.FinishNPCChat();","",23,"",72,[],"","","",[],[3],4205,[],4205,"","",0,"",1509949440,234,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
758,459,17,"Select Guild Hideout",[],[],[],"triggerer.SendOpenScreen( HideoutSelectionWindow, 1 ); triggerer.FinishNPCChat();","",24,"",72,[],"","","",[],"[3,1034]",4205,[],4205,"","",0,"",1644167168,234,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
759,459,18,"Buy or Sell items",[3808],[],[],"","",12,"",72,[],"","","",[],[],4205,[],4205,"","",1,"",1912602624,234,0,52,0,"",52,[],52,"",0,"","",0,-16843010,-16843010
760,459,19,"Setting Sail Reward",[3965],[],[5085],"",5085,7,22,5085,[],"","","",[],[],4205,[],4205,"","",0,"",-1778384896,234,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
761,465,0,"Buy or Sell items",[],[],[],"","",12,"",72,[],"","","",[],[],4205,[],4205,"","",2,"",-1778384896,234,0,52,0,"",52,[],52,"",0,"","",0,-16843010,-16843010
762,465,1,"Ritual Altars",[],[],[87],"","",6,"","",[15278],"","","",[4134],[4133],4134,[4137],4134,"","",0,"",-402653184,234,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
763,465,2,"The King in the Mists",[],[],[],"","",6,"","",[15282],"","","",[4139],[4138],4139,[4139],4139,"","",0,"",67108864,235,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
764,465,3,"Audience with the King",[],[],[],"","",6,"","",[15280],"","","",[4196],[4137],4196,[4138],4196,"","",0,"",1342177280,235,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
765,465,4,"Ritual Quest Reward",[],[],[],"","",7,47,"",[],"","","",[4135],[4134],4135,[4136],4135,"","",0,"",-2046820352,235,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
766,465,5,"Ritual Atlas Skill Book 1",[],[],[],"","",7,54,"",[],"","","",[435],[421],1,[],435,"","",0,"",-1006632960,235,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
767,465,6,"Ritual Atlas Skill Book 2",[],[],[],"","",7,55,"",[],"","","",[436],[422],1,[],436,"","",0,"",33554432,236,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
768,465,7,"Ritual Atlas Skill Book 3",[],[],[],"","",7,56,"",[],"","","",[437],[423],1,[],437,"","",0,"",1073741824,236,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
769,465,8,"Ritual Atlas Skill Book 4",[],[],[],"","",7,57,"",[],"","","",[438],[424],1,[],438,"","",0,"",2113929216,236,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
770,465,9,"The Realm of the Nameless",[],[],[],"","",3,"","",[15283],"","","",[4197],[4195],4197,[],4205,"","",0,"",-872415232,236,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
771,465,10,"Consequences",[],[],[],"","",3,"","",[15284],"","","",[4198],[4197],4198,[],4205,"","",0,"",0,237,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
772,465,11,"Porcelain Queen",[],[],[],"","",3,"","",[15279],"","","",[4194],[4134],4194,[],4205,"","",0,"",973078528,237,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
773,465,12,"The Trial of Chaos",[3770],[],[2850],"","",3,"",2850,[15286],"","","",[],[],4205,[],4205,"","",0,"",-1845493760,237,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
774,465,13,"Alva",[],[],[2851],"","",3,"",2851,"[15287,15288,15289]","","","",[],[],4205,[],4205,"","",0,"",-771751936,237,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
775,465,14,"The Maraketh",[2851],[],[2853],"","",3,"",2853,"[15291,15292]","","","",[],[],4205,[],4205,"","",0,"",301989888,238,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
776,465,15,"The Karui",[2851],[],[2854],"","",3,"",2854,"[15293,15294]","","","",[],[],4205,[],4205,"","",0,"",1744830464,238,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
777,465,16,"The Ezomytes",[2851],[],[2855],"","",3,"",2855,"[15295,15296]","","","",[],[],4205,[],4205,"","",0,"",-1006632960,238,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
778,465,17,"Trarthus",[2851],[],[2856],"","",3,"",2856,[15297],"","","",[],[],4205,[],4205,"","",0,"",134217728,239,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
779,465,18,"The Azmeri",[2851],[],[2857],"","",3,"",2857,"[15298,15299]","","","",[],[],4205,[],4205,"","",0,"",1610612736,239,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
780,465,19,"Oriath",[2851],[],[2858],"","",3,"",2858,"[15300,15301]","","","",[],[],4205,[],4205,"","",0,"",-1342177280,239,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
781,465,20,"Primevals",[2851],[],[2859],"","",3,"",2859,[15302],"","","",[],[],4205,[],4205,"","",0,"",-167772160,239,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
782,465,21,"Precursors",[2357],[],[2860],"","",3,"",2860,[15303],"","","",[],[],4205,[],4205,"","",0,"",1040187392,240,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
783,466,0,"Buy or Sell items",[],[],[],"","",12,"",72,[],"","","",[],[],4205,[],4205,"","",1,"",1040187392,240,0,52,0,"",52,[],52,"",0,"","",0,-16843010,-16843010
784,466,1,"Disenchant Items",[],[],[],"","",13,"",72,[],"","","",[],[],4205,[],4205,"","",1,"",1107296256,240,0,52,1,"",52,[],52,"",0,"","",0,-16843010,-16843010
785,466,2,"Xesht, We That Are One",[],[],[69],"triggerer.FinishNPCChat();","",6,"","",[15183],"","","",[4123],[4122],4123,[4199],4123,"","",0,"",-1577058304,240,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
786,466,3,"Pushing Back",[],[],[],"","",6,"","",[15184],"","","",[4200],[4199],4200,[],4200,"","",0,"",-704643072,240,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
787,466,4,"Cult of the Purple Flame",[],[],[66],"","",6,"","",[15185],"","","",[4120],[4119],4120,[4121],4120,"","",0,"",33554432,241,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
788,466,5,"Twisted Domain",[],[],[],"","",6,"","",[15186],"","","",[4201],[4121],4201,[],4201,"","",0,"",973078528,241,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
789,466,6,"Breach Quest Reward",[],[],[],"","",7,45,"",[],"","","",[4124],[4120],4124,[4125],4124,"","",0,"",1879048192,241,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
790,466,7,"Breach Atlas Skill Book 1",[],[],[],"","",7,50,"",[],"","","",[431],[427],1,[],431,"","",0,"",-1375731712,241,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
791,466,8,"Breach Atlas Skill Book 2",[],[],[],"","",7,51,"",[],"","","",[432],[428],1,[],432,"","",0,"",-335544320,241,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
792,466,9,"Breach Atlas Skill Book 3",[],[],[],"","",7,52,"",[],"","","",[433],[429],1,[],433,"","",0,"",704643072,242,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
793,466,10,"Breach Atlas Skill Book 4",[],[],[],"","",7,53,"",[],"","","",[434],[430],1,[],434,"","",0,"",1744830464,242,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
794,466,11,"Cult of the Purple Flame",[],[],[],"","",3,"","",[15189],"","","",[4202],[4122],4202,[],4205,"","",0,"",-2147483648,242,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
795,466,12,"Chayula",[],[],[],"","",3,"","",[15190],"","","",[4203],[4202],4203,[],4205,"","",0,"",-1442840576,242,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
796,466,13,"Fate",[],[],[2861],"","",3,"",2861,[15195],"","","",[],[],4205,[],4205,"","",0,"",-704643072,242,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
797,466,14,"Free Will",[2861],[],[2862],"","",3,"",2862,[15196],"","","",[],[],4205,[],4205,"","",0,"",469762048,243,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
798,466,15,"Patterned Substance",[2861],[],[2863],"","",3,"",2863,[15197],"","","",[],[],4205,[],4205,"","",0,"",1979711488,243,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
799,466,16,"Atalui",[2169],[],[2864],"","",3,"",2864,[15198],"","","",[],[],4205,[],4205,"","",0,"",-1241513984,243,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
800,466,17,"Doryani",[4651],[],[2865],"","",3,"",2865,[15199],"","","",[],[],4205,[],4205,"","",0,"",-436207616,243,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
801,467,0,"Buy Items",[],[],[],"","",26,"",72,[],"","","",[],[],4205,[],4205,"","",1,"",-67108864,243,0,52,0,"",52,[],52,"",0,"","",0,-16843010,-16843010
802,467,1,"Introduction",[],[2818],[2818],"",2818,3,"",2818,[16711],"","","",[],[],4205,[],4205,"","",0,"",805306368,244,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
803,467,2,"Introduction",[2818],[],[2818],"","",3,"",2818,[16712],"","","",[],[],4205,[],4205,"","",0,"",1610612736,244,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
804,467,3,"Here and Now",[],[],[2817],"","",3,"",2817,[16710],"","","",[],[],4205,[],4205,"","",0,"",-1677721600,244,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
805,180,0,"Introduction",[],[2818],[2818],"",2818,3,"",2818,[16711],"","","",[],[],4205,[],4205,"","",0,"",-872415232,244,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
806,180,1,"Introduction",[2818],[],[2818],"","",3,"",2818,[16712],"","","",[],[],4205,[],4205,"","",0,"",-67108864,244,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
807,180,2,"Here and Now",[],[],[2817],"","",3,"",2817,[16710],"","","",[],[],4205,[],4205,"","",0,"",469762048,245,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
808,468,0,"Buy Items",[],[],[],"","",26,"",72,[],"","","",[],[],4205,[],4205,"","",1,"",469762048,245,0,52,0,"",52,[],52,"",0,"","",0,-16843010,-16843010
809,468,1,"Introduction",[],[],[2868],"",2868,3,"",2868,[15182],"","","",[],[],4205,[],4205,"","",0,"",1073741824,245,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
810,468,2,"The Cataclysm",[],[],[2866],"","",3,"",2866,[15181],"","","",[],[],4205,[],4205,"","",0,"",2113929216,245,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
811,468,3,"Upgrades",[],[],[2867],"","",3,"",2867,[15180],"","","",[],[],4205,[],4205,"","",0,"",-1308622848,245,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
812,179,0,"Introduction",[],[],[2868],"",2868,3,"",2868,[15182],"","","",[],[],4205,[],4205,"","",0,"",-771751936,245,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
813,179,1,"The Cataclysm",[],[],[2866],"","",3,"",2866,[15181],"","","",[],[],4205,[],4205,"","",0,"",-234881024,245,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
814,469,0,"Buy Items",[],[],[],"","",26,"",72,[],"","","",[],[],4205,[],4205,"","",1,"",-234881024,245,0,52,0,"",52,[],52,"",0,"","",0,-16843010,-16843010
815,469,1,"Show Expedition Map",[],[],[],"","",10,"",72,[],"","","",[],[],4205,[],4205,"","",1,"",536870912,246,0,52,1,"",52,[],52,"",0,"",1,0,-16843010,-16843010
816,469,2,"Successful Expedition",[],[79],[79],"",79,6,"",79,[15867],"","","",[4142],[4140],4142,[4141],4142,"","",0,"",-1912602624,246,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
817,469,3,"Logbooks",[79],[],[103],"",103,6,"",103,[15872],"","","",[],[],4205,[4141],4205,"","",0,"",-704643072,246,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
818,469,4,"Deciphering the Logbook",[77],[104],[107],"",107,6,"",107,[15873],"","","",[],[],4205,[],4205,"","",0,"",1207959552,247,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
819,469,5,"Perseverance",[105],[2453],[106],"",106,3,"",106,[15878],"","","",[],[],4205,[],4205,"","",0,"",-1543503872,247,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
820,469,6,"Expedition Quest Reward",[],[],[],"","",7,48,"",[],"","","",[4143],[4142],4143,[4144],4143,"","",0,"",-503316480,247,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
821,469,7,"Expedition Atlas Skill Book 1",[],[],[],"","",7,58,"",[],"","","",[613],[609],1,[],613,"","",0,"",671088640,248,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
822,469,8,"Expedition Atlas Skill Book 2",[],[],[],"","",7,59,"",[],"","","",[614],[610],1,[],614,"","",0,"",1845493760,248,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
823,469,9,"Expedition Atlas Skill Book 3",[],[],[],"","",7,60,"",[],"","","",[615],[611],1,[],615,"","",0,"",-1275068416,248,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
824,469,10,"Expedition Atlas Skill Book 4",[],[],[],"","",7,61,"",[],"","","",[616],[612],1,[],616,"","",0,"",-100663296,248,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
825,469,11,"Olroth",[2453],[2841],[2841],"",2841,3,"",2841,[15879],"","","",[4146],[4145],4146,[],4146,"","",0,"",1375731712,249,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
826,469,12,"Olroth",[2841],[],[2841],"","",3,"",2841,[15880],"","","",[4146],[],4146,[],4146,"","",0,"",-2046820352,249,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
827,469,13,"The Triskelion Flame",[2841],[],[2842],"","",3,"",2842,[15881],"","","",[],[],4205,[],4205,"","",0,"",-503316480,249,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
828,469,14,"A Grand Quest",[2844],[2843],[2843],"",2843,3,"",2843,[15882],"","","",[],[],4205,[],4205,"","",0,"",1073741824,250,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
829,469,15,"A Grand Quest",[2843],[],[102],"",102,3,"",102,[15869],"","","",[],[],4205,[],4205,"","",0,"",1879048192,250,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
830,469,16,"Introduction",[],[2844],[2844],"",2844,3,"",2844,[15883],"","","",[],[],4205,[],4205,"","",0,"",-1610612736,250,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
831,469,17,"Introduction",[2844],[],[2844],"","",3,"",2844,[15884],"","","",[],[],4205,[4140],4205,"","",0,"",-738197504,250,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
832,177,0,"Successful Expedition",[],[79],[79],"",79,6,"",79,[15867],"","","",[4142],[4140],4142,[4141],4142,"","",0,"",268435456,251,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
833,177,1,"Logbooks",[79],[],[103],"",103,6,"",103,[15872],"","","",[],[],4205,[4141],4205,"","",0,"",1140850688,251,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
834,177,2,"Deciphering the Logbook",[77],[104],[107],"",107,6,"",107,[15874],"","","",[],[],4205,[],4205,"","",0,"",-2080374784,251,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
835,177,3,"Perseverance",[105],[2453],[106],"",106,3,"",106,[15878],"","","",[],[],4205,[],4205,"","",0,"",-1006632960,251,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
836,177,4,"Expedition Quest Reward",[],[],[],"","",7,48,"",[],"","","",[4143],[4142],4143,[4144],4143,"","",0,"",-805306368,251,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
837,177,5,"Olroth",[2453],[2841],[2841],"",2841,3,"",2841,[15879],"","","",[4146],[4145],4146,[],4146,"","",0,"",402653184,252,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
838,177,6,"Olroth",[2841],[],[2841],"","",3,"",2841,[15880],"","","",[4146],[],4146,[],4146,"","",0,"",1275068416,252,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
839,177,7,"The Triskelion Flame",[2841],[],[2842],"","",3,"",2842,[15881],"","","",[],[],4205,[],4205,"","",0,"",2080374784,252,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
840,177,8,"A Grand Quest",[2844],[2843],[2843],"",2843,3,"",2843,[15882],"","","",[],[],4205,[],4205,"","",0,"",-1140850688,252,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
841,177,9,"A Grand Quest",[2843],[],[102],"",102,3,"",102,[15869],"","","",[],[],4205,[],4205,"","",0,"",-335544320,252,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
842,177,10,"Introduction",[],[2844],[2844],"",2844,3,"",2844,[15883],"","","",[],[],4205,[],4205,"","",0,"",469762048,253,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
843,177,11,"Introduction",[2844],[],[2844],"","",3,"",2844,[15884],"","","",[],[],4205,[4140],4205,"","",0,"",1342177280,253,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
844,470,0,"Buy Items",[],[],[],"","",26,"",72,[],"","","",[],[],4205,[],4205,"","",1,"",1342177280,253,0,52,0,"",52,[],52,"",0,"","",0,-16843010,-16843010
845,470,1,"The Ziggurat",[],[],[2871],"","",3,"",2871,[14868],"","","",[],[],4205,[],4205,"","",0,"",-1879048192,253,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
846,470,2,"This Era",[],[],[2869],"","",3,"",2869,[14869],"","","",[],[],4205,[],4205,"","",0,"",-1006632960,253,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
847,470,3,"Introduction",[],[],[2870],"",2870,3,"",2870,[14870],"","","",[],[],4205,[],4205,"","",0,"",-469762048,253,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
848,178,0,"Introduction",[],[],[2870],"",2870,3,"",2870,[14870],"","","",[],[],4205,[],4205,"","",0,"",67108864,254,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
849,178,1,"This Era",[],[],[2869],"","",3,"",2869,[14869],"","","",[],[],4205,[],4205,"","",0,"",603979776,254,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
850,478,0,"Buy or Sell items",[],[],[],"","",12,"",72,[],"","","",[],[],4205,[],4205,"","",2,"",603979776,254,0,52,0,"",52,[],52,"",0,"","",0,-16843010,-16843010
851,478,1,"Out Here",[],[],[5032],"","",3,"",5032,[16713],"","","",[],[],4205,[],4205,"","",0,"",1610612736,254,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
852,478,2,"Oswald",[],[],[5033],"","",3,"",5033,[16714],"","","",[],[],4205,[],4205,"","",0,"",-2147483648,254,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
853,478,3,"The Expedition",[],[],[5034],"","",3,"",5034,[16715],"","","",[],[],4205,[],4205,"","",0,"",-1073741824,254,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
854,478,4,"Warring Tribes",[],[],[5035],"","",3,"",5035,[16716],"","","",[],[],4205,[],4205,"","",0,"",0,255,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
855,479,0,"Buy or Sell items",[],[],[],"","",12,"",72,[],"","","",[],[],4205,[],4205,"","",2,"",0,255,0,52,0,"",52,[],52,"",0,"","",0,-16843010,-16843010
856,479,1,"Out Here",[],[],[5036],"","",3,"",5036,[16752],"","","",[],[],4205,[],4205,"","",0,"",671088640,255,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
857,479,2,"Oswald and Alva",[],[],[5037],"","",3,"",5037,[16753],"","","",[],[],4205,[],4205,"","",0,"",1778384896,255,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
858,479,3,"Treasure Hunters",[],[],[5041],"","",3,"",5041,[16754],"","","",[],[],4205,[],4205,"","",0,"",-1979711488,255,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
859,479,4,"Quadrillas",[],[],[5038],"","",3,"",5038,[16755],"","","",[],[],4205,[],4205,"","",0,"",-1040187392,255,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
860,479,5,"The Mighty Silverfist",[4406],[4407],[5039],"","",3,"",5039,[16756],"","","",[],[],4205,[],4205,"","",0,"",805306368,256,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
861,479,6,"The Mighty Silverfist",[4407],[],[5040],"","",3,"",5040,[16757],"","","",[],[],4205,[],4205,"","",0,"",1610612736,256,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
862,480,0,"Buy or Sell items",[],[],[],"","",12,"",72,[],"","","",[],[],4205,[],4205,"","",2,"",1610612736,256,0,52,0,"",52,[],52,"",0,"","",0,-16843010,-16843010
863,481,0,"Buy or Sell items",[],[],[],"","",12,"",72,[],"","","",[],[],4205,[],4205,"","",2,"",1744830464,256,0,52,0,"",52,[],52,"",0,"","",0,-16843010,-16843010
864,482,0,"Buy or Sell items",[],[],[],"","",12,"",72,[],"","","",[],[],4205,[],4205,"","",2,"",1879048192,256,0,52,0,"",52,[],52,"",0,"","",0,-16843010,-16843010
865,483,0,"Purchase Items",[],[],[],"","",32,"",72,[],"","","",[],[],4205,[],4205,"","",2,"",2013265920,256,0,52,0,"",52,[],52,"",0,"","",0,-16843010,-16843010
866,484,0,"Buy or Sell items",[],[],[],"","",12,"",72,[],"","","",[],[],4205,[],4205,"","",2,"",-2147483648,256,0,52,0,"",52,[],52,"",0,"","",0,-16843010,-16843010
867,485,0,"Statue of Hillock",[],[],[],"triggerer.FinishNPCChat();",72,3,"",72,[12641],"","","",[],[],4205,[],4205,"","",0,"",-1107296256,256,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
868,486,0,"Statue of the Vaal Oversoul",[],[],[],"triggerer.FinishNPCChat();",72,3,"",72,[12642],"","","",[],[],4205,[],4205,"","",0,"",134217728,257,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
869,487,0,"Statue of Dominus",[],[],[],"triggerer.FinishNPCChat();",72,3,"",72,[12643],"","","",[],[],4205,[],4205,"","",0,"",1040187392,257,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
870,488,0,"Statue of Malachai",[],[],[],"triggerer.FinishNPCChat();",72,3,"",72,[12644],"","","",[],[],4205,[],4205,"","",0,"",1979711488,257,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
871,489,0,"Statue of Kitava",[],[],[],"triggerer.FinishNPCChat();",72,3,"",72,[12645],"","","",[],[],4205,[],4205,"","",0,"",-1442840576,257,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
872,495,0,"Injured",[],[],[2787],"Call(StabSequence, triggerer); triggerer.FinishNPCChat();",2787,6,"",2787,[14495],"","","",[],[],4205,[],4205,"","",0,"",1375731712,258,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
873,499,0,"Pillar Activate",[],[2802],[2802],"DirtyTransition(); \r\ntriggerer.FinishNPCChat();",2802,3,"",2802,[],"","","",[],[],4205,[],4205,"","",0,"",-167772160,258,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
874,499,1,"Monolith",[2802],[],[2803],"",72,3,"",72,[15024],"","",1,[],[],4205,[],4205,"","",0,"",637534208,259,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
875,504,0,"Varashta's Etchings",[],[],[2829],"",72,3,"",72,[15993],"","",1,[],[],4205,[],4205,1,"",0,"",1879048192,259,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
876,505,0,"Varashta's Etchings",[],[],[2830],"",72,3,"",72,[15994],"","",1,[],[],4205,[],4205,1,"",0,"",-1879048192,259,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
877,506,0,"Varashta's Etchings",[],[],[2831],"",72,3,"",72,[15995],"","",1,[],[],4205,[],4205,1,"",0,"",-1342177280,259,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
878,507,0,"Varashta's Etchings",[],[],[2832],"",72,3,"",72,[15996],"","",1,[],[],4205,[],4205,1,"",0,"",-805306368,259,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
879,508,0,"Varashta's Etchings",[],[],[2833],"",72,3,"",72,[15997],"","",1,[],[],4205,[],4205,1,"",0,"",-268435456,259,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
880,281,0,"Geonor's Journal",[],[],[2839],"",72,3,"",72,[10019],"","",1,[],[],4205,[],4205,1,"",0,"",872415232,260,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
881,282,0,"Geonor's Journal",[],[],[2840],"",72,3,"",72,[10020],"","",1,[],[],4205,[],4205,1,"",0,"",1409286144,260,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
882,283,0,"Count's Decree",[],[],[2838],"",72,3,"",72,[10018],"","",1,[],[],4205,[],4205,1,"",0,"",-1811939328,260,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
883,509,0,"Draven's Dictum",[],[],[2837],"",72,3,"",72,[13987],"","",1,[],[],4205,[],4205,1,"",0,"",-704643072,260,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
884,510,0,"Asinia's Proclamation",[],[],[2836],"",72,3,"",72,[13995],"","",1,[],[],4205,[],4205,1,"",0,"",603979776,261,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
885,511,0,"Asinia's Memoriam",[],[],[2835],"",72,3,"",72,[13999],"","",1,[],[],4205,[],4205,1,"",0,"",1778384896,261,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
886,512,0,"Draven's Epitaph",[],[],[2834],"",72,3,"",72,[13989],"","",1,[],[],4205,[],4205,1,"",0,"",-1375731712,261,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
887,514,0,"Book of Jamanra",[],[],[2824],"",72,3,"",72,[16084],"","",1,[],[],4205,[],4205,1,"",0,"",-268435456,261,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
888,528,0,"Introduction",[],[5112],[5113],"triggerer.FinishNPCChat(); globals.tormentnpc.SendTextAudio( Delwyn_Wild_AfterIntroCallout, 'Metadata/Monsters/NPC/Torment/TormentNPC', 400 );",5113,3,"",5113,"[18610,18612]","","","",[4191],[],4191,[],4191,"","",0,"",1409286144,263,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
889,528,1,"The Hunt",[5115],[2900],[5117],"",5117,6,"",5117,"[18628,18629]","","","",[4193],[],4193,[],4193,"","",0,"",-1140850688,263,0,52,"","",52,[],52,"",0,"",1,3,-16843010,-16843010
