"rownum","Id","Description","Invisible","Removable","Name","StatsKeys","bool","i32","bool","Maximum_StatsKey","Current_StatsKey","bool","i32","BuffVisualsKey","bool","bool","i32","bool","bool","bool","bool","BuffLimit","bool","Id2","IsRecovery","bool","bool","rid","bool","i32","bool","bool","i32","[i32]","bool","bool","rid","bool","[rid]","[rid]","[rid]","[rid]","i32","bool","rid"
1148,"virulent_arrow_counter","You're charging an arrow with verdant energy.","","","Scourge Arrow",[8308],1,4,1,"","",1,19,922,1,1,6,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[8308],[],0,"",""
1149,"holy_relic_life_regen","You're regenerating life.","","","Holy Relic's Boon",[125],1,3,"","","","",19,908,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[125],[],0,"",""
1150,"unique_added_fire_damage_from_red_sockets","",1,"","","[43,44]",1,3,"","","","",19,929,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],"[43,44]",[],0,"",""
1151,"unique_added_cold_damage_from_green_sockets","",1,"","","[50,51]",1,3,"","","","",19,929,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],"[50,51]",[],0,"",""
1152,"unique_added_lightning_damage_from_blue_sockets","",1,"","","[57,58]",1,3,"","","","",19,929,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],"[57,58]",[],0,"",""
1153,"unique_added_chaos_damage_from_white_sockets","",1,"","","[64,65]",1,3,"","","","",19,929,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],"[64,65]",[],0,"",""
1154,"machinarium_fire_beam_damage","You are taking fire damage over time.","","","Doryani's Conflagration",[1977],1,3,"","","",1,19,661,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[1977],[],0,"",""
1155,"machinarium_fire_beam_debuff","You are taking increased fire damage the longer you are in the beam.","","","Doryani's Conflagration",[],1,1,"","","",1,19,660,1,"",2,"",1,1,"",0,"","AvariusBeamBuff","","","","","",4,"","",0,[],"","","","",[],[],[],[],0,"",""
1156,"reduced_enemy_fire_resistance_from_item","You have reduced Fire Resistance.","","","Fire Resistance Loss",[144],1,3,"","","","",19,927,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[144],[],0,"",""
1157,"reduced_enemy_cold_resistance_from_item","You have reduced Cold Resistance.","","","Cold Resistance Loss",[146],1,3,"","","","",19,927,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[146],[],0,"",""
1158,"reduced_enemy_lightning_resistance_from_item","You have reduced Lightning Resistance.","","","Lightning Resistance Loss",[148],1,3,"","","","",19,927,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[148],[],0,"",""
1159,"reduced_enemy_chaos_resistance_from_item","You have reduced Chaos Resistance.","","","Chaos Resistance Loss",[150],1,3,"","","","",19,927,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[150],[],0,"",""
1160,"increased_enemy_physical_damage_taken_from_item","You take increased Physical Damage.","","","Physical Damage Taken Increase",[545],1,3,"","","","",19,927,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[545],[],0,"",""
1161,"reduced_enemy_fire_resistance_from_hellscape_item","You have reduced Fire Resistance.","","","Fire Resistance Loss",[144],1,3,"","","","",19,927,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[144],[],0,"",""
1162,"reduced_enemy_cold_resistance_from_hellscape_item","You have reduced Cold Resistance.","","","Cold Resistance Loss",[146],1,3,"","","","",19,927,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[146],[],0,"",""
1163,"reduced_enemy_lightning_resistance_from_hellscape_item","You have reduced Lightning Resistance.","","","Lightning Resistance Loss",[148],1,3,"","","","",19,927,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[148],[],0,"",""
1164,"reduced_enemy_chaos_resistance_from_hellscape_item","You have reduced Chaos Resistance.","","","Chaos Resistance Loss",[150],1,3,"","","","",19,927,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[150],[],0,"",""
1165,"increased_enemy_physical_damage_taken_from_hellscape_item","You take increased Physical Damage.","","","Physical Damage Taken Increase",[545],1,3,"","","","",19,927,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[545],[],0,"",""
1166,"unique_nearby_enemies_reduced_stun_recovery","You recover slower from being stunned.","","","Aul's Uprising",[221],1,3,"","","","",19,928,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[221],[],0,"",""
1167,"unique_nearby_enemies_increased_flask_charges","You provide extra flask charges when killed.","","","Aul's Uprising",[459],1,3,"","","","",19,928,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[459],[],0,"",""
1168,"unique_nearby_enemies_new_increased_chance_crit","Enemies have increased Critical Strike chance against you.","","","Aul's Uprising",[9060],1,3,"","","","",9,928,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[9060],[],0,"",""
1169,"unique_nearby_enemies_increased_chance_crit","Enemies have increased Critical Strike chance against you.","","","Aul's Uprising",[9064],1,3,"","","","",9,928,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[9064],[],0,"",""
1170,"unique_reduced_enemy_all_resistance","You have reduced Resistances.","","","Crown of the Tyrant",[7652],1,3,"","","","",19,928,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[7652],[],0,"",""
1171,"have_your_skills_crit_recently","",1,"","",[8291],"",9,"","","",1,19,0,1,"",15,"","","","",0,1,"","","","","","",4,"","",0,[],"","","","",[],[],[8291],[],0,"",""
1172,"rain_of_spores_vines_aura_cap","",1,"","",[8309],1,3,"","","",1,19,0,"","",2,"","","","",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[8309],[],0,"",""
1173,"number_of_nearby_allies","",1,"","",[],1,3,"","","",1,19,0,"","",15,"",1,1,"",0,"","TrackNearbyTargets","","","","","",4,"","",0,[],"","","","",[],[],[],[],0,"",""
1174,"azurite_debuff","You are taking Cold Damage over time and have reduced Movement Speed.","","","Coated in Azurite","[1979,177]",1,4,1,8331,8330,1,19,926,1,"",2,"",1,1,"",0,"","AzuriteDebuff","","","","","",2,"","",0,[],"","","","",[],[],"[1979,177]",[],0,"",""
1175,"delve_beast_buff","",1,"","","[10,11,477,177,24]",1,1,"","","","",19,605,"","",1,"",1,1,"",75,"","","","","","","",2,"","",0,[],"","","","",[],[],"[10,11,477,177,24]",[],0,"",""
1176,"gain_spirit_charges","",1,"","",[4941],"",3,"","","","",19,0,1,"",15,"",1,1,"",0,"","GainSpiritCharges","","","","","",4,"","",0,[],"","","","",[],[],[4941],[],0,"",""
1177,"delve_blackhole_aura","",1,"","Darkness",[8134],"",3,"","","","",19,0,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[8134],[],0,"",""
1178,"life_regen_aura_from_ascendancy","",1,"","",[451],1,3,"","","","",19,0,1,"",1,"",1,1,"",0,1,"","","","","","",4,"","",0,[],"","","","",[],[],[451],[],0,"",""
1179,"delve_monster_no_darkness_immune","",1,"","",[8333],1,3,"","","","",19,0,1,"",15,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[8333],[],0,"",""
1180,"boss_life_multiplier","",1,"","",[8403],1,3,"","","","",19,0,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[8403],[],0,"",""
1181,"lich_boss_obelisk_no_damage","",1,"","",[2973],"",3,"","","","",19,0,1,"",15,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[2973],[],0,"",""
1182,"einhar_life_aura","Einhar is granting you life regeneration, life leech and life on kill.","","","Boon of the First Ones","[451,105,3311]",1,3,"","","","",19,933,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],"[451,105,3311]",[],0,"",""
1183,"bonechill","",1,"","","[8728,8418]",1,3,"","","",1,19,0,1,"",15,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],"[8728,8418]",[],0,"",""
1184,"frost_fury_stage","Your Winter Orb has built up stages, letting you pelt nearby enemies with projectiles faster.","","","Winter Orb",[8423],1,3,1,"",8424,1,19,938,1,"",6,"",1,1,"",0,"","FrostFuryStage","","","","","",4,"","",0,[],"","","","",[],[],[8423],[],0,"",""
1185,"impaled_debuff","You're impaled by a hit, and will take a portion of that reflected hit damage when you are hit again","","","Impaled",[8427],"",1,1,"","",1,19,931,1,1,2,"",1,1,"",0,"","ImpaledDebuff","","","","","",3,"","",0,[],"","","","",[],[8699],[8427],[],0,"",""
1186,"conduit_sigil","You are Branded, firing beams which deal damage to you and those around you","","","Storm Brand",[477],1,1,1,"","",1,19,946,1,"",2,"",1,1,"",0,"","ActiveSigil","","","","","",2,"","",0,[],"","","","",[],[],[477],[],0,"",""
1187,"zana_player_bubble","You are protected by Zana. You will take no damage and cannot die.","","","Zana's Protection","[140,398]",1,3,"","","",1,19,932,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],"[140,398]",[],0,"",""
1188,"focus","You are focused. Item modifiers may provide bonuses based on this.","","","Focused",[8471],1,2,"","","",1,19,934,1,"",1,"",1,1,"",0,1,"","","","","","",4,"","",0,[],"","","","",[],[],[8471],[14603],0,"",""
1189,"bloodstained_banner_buff_aura","You have increased accuracy.","","","War Banner","[84,2607,1035,24,1905,451]",1,3,"","","","",19,939,1,"",1,"",1,1,"",0,"","ActiveBanner","","","","","",4,"","",0,[],"","","","",[],[],"[84,2607,1035,24,1905,451]",[],0,"",""
1190,"bloodstained_banner_debuff_aura","Physical damage you take is increased.","","","War Banner",[545],1,3,"","","","",19,940,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[545],[],0,"",""
1191,"bloodstained_banner_stage","Your Banner is gaining stages while you carry it.","","","War Banner Stage",[],1,4,1,"",11824,1,19,945,1,"",15,"",1,1,"",50,"","","","","","","",4,"","",0,[],"","","","",[],[],[],[],0,"",""
1192,"puresteel_banner_stage_cooldown","",1,"","",[],1,1,"","","",1,19,0,1,"",15,"","","","",5,"","","","","","","",4,"","",0,[],"","","","",[],[],[],[],0,"",""
1193,"banner_add_stage_on_kill","",1,"","",[8479],"",3,"","","","",19,0,1,"",15,"",1,1,"",0,"","","","","","","",4,"",1,0,[],"","","","",[],[],[8479],[],0,"",""
1194,"puresteel_banner_buff_aura","Your attacks have a chance to impale enemies.","","","Dread Banner","[8429,8451,2607,1035,24,1905,451]",1,3,"","","","",19,941,1,"",1,"",1,1,"",0,"","ActiveBanner","","","","","",4,"","",0,[],"","","","",[],[],"[8429,8451,2607,1035,24,1905,451]",[],0,"",""
1195,"puresteel_banner_debuff_aura","You are less accurate.","","","Dread Banner","[8491,12992]",1,3,"","","","",19,942,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],"[8491,12992]",[],0,"",""
1196,"puresteel_banner_stage","Your Banner is gaining stages while you carry it.","","","Dread Banner Stage",[],1,4,1,"",11825,1,19,945,1,"",15,"",1,1,"",50,"","","","","","","",4,"","",0,[],"","","","",[],[],[],[],0,"",""
1197,"banner_add_stage_on_impale","",1,"","",[8480],"",3,"","","","",19,0,1,"",15,"",1,1,"",0,"","","","","","","",4,"",1,0,[],"","","","",[],[],[8480],[],0,"",""
1198,"arctic_breath_cold_damage_over_time","You are taking cold damage over time from Creeping Frost's chilling area","","","Creeping Frost","[1979,10907]",1,3,"","","","",19,964,"","",2,"",1,1,"",0,"","ArcticBreathDebuff","","","","","",4,"","",0,[],"","","","",[],[],"[1979,10907]",[],0,"",""
1199,"shapers_presence","Effects on you and nearby allies expire slower.","",1,"Shaper's Presence",[8624],"",3,"","","","",19,950,"","",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[8624],[],0,"",""
1200,"have_used_a_shield_skill_recently","",1,"","",[8500],"",9,"","","",1,19,0,1,"",15,"","","","",0,1,"","","","","","",4,"","",0,[],"","","","",[],[],[8500],[],0,"",""
1201,"trigger_skills_granted_by_item","",1,"","",[4941],"",1,"","","","",19,0,1,"",1,"",1,1,"",0,"","TriggerSkillsGrantedByItem","","","","","",4,"","",0,[],"","","","",[],[],[4941],[],0,"",""
1202,"betrayal_zombie_enrage","",1,"","Enrage","[70,177,26,477]",1,3,"","","","",19,936,1,"",15,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],"[70,177,26,477]",[],0,"",""
1203,"secret_police_taser","You are being slowed by a charged net.","","","Charged Net",[346],"",3,"","","","",19,937,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[346],[],0,"",""
1204,"overpowered_reduced_block_chance","Your chance to block attack and spell hits is lowered.","","","Overpowered","[2091,1086]",1,1,"","","",1,19,960,"","",2,"",1,1,"",0,"","","","","","","",2,"","",0,[],"","","","",[],[],"[2091,1086]",[],0,"",""
1205,"cataclysm_sigil","You are Branded, causing fiery meteors to fall from the sky around you","","","Armageddon Brand",[477],1,1,1,"","",1,19,955,1,"",2,"",1,1,"",0,"","ActiveSigil","","","","","",2,"","",0,[],"","","","",[],[],[477],[],0,"",""
1206,"flask_life_leech_on_damage_taken","",1,"","",[8506],"",3,"","","","",19,0,1,"",4,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[8506],[],0,"",""
1207,"betrayal_scientist_reflection_beam","You are taking Lightning Damage over Time","","","Scientist's Beam",[1981],1,3,"","","","",19,948,"","",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[1981],[],0,"",""
1208,"unique_life_regen_aura_from_block","You are regenerating Life","","","Life Regeneration Aura",[451],1,3,"","","","",19,968,1,"",1,"",1,1,"",0,1,"","","","","","",4,"","",0,[],"","","","",[],[],[451],[],0,"",""
1209,"have_rampaged_recently_buff","",1,"","",[8606],"",9,"","","",1,19,0,1,"",15,"","","","",0,1,"","","","","","",4,"","",0,[],"","","","",[],[],[8606],[],0,"",""
1210,"increased_flask_charges_granted_while_bleeding","",1,"","",[459],"",3,"","","","",19,0,1,"",15,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[459],[],0,"",""
1211,"summoned_spider_buff","Each of your Raised Spiders is granting you increased Attack Speed and increased Damage with Poison","","","Raised Spider","[70,3364]",1,1,"","","",1,19,952,1,"",1,"",1,1,"",0,"","","","","","","",2,"","",0,[],"","","","",[],[],"[70,3364]",[],0,"",""
1212,"unique_flask_vial_of_unlife","",1,"","Cinderswallow Urn","[8649,3311,6344,7139]",1,3,"","","","",19,0,1,"",4,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],"[8649,3311,6344,7139]",[],0,"",""
1213,"ignited_damage_increase","You take increased damage","","","Ignited Damage Increase",[477],"",3,"","","",1,19,954,"","",15,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[477],[],0,"",""
1214,"flask_bonus_life_regeneration_percent","You have additional Life Regeneration while this flask is in effect",1,"","Life Regeneration",[451],1,3,"","","","",19,0,1,"",4,"",1,"","",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[451],[],0,"",""
1215,"flask_bonus_stun_avoidance","You have a chance to Avoid being Stunned while this flask is in effect",1,"","Stun Avoidance",[6090],1,3,"","","","",19,0,1,"",4,"",1,"","",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[6090],[],0,"",""
1216,"flask_bonus_mana_cost","You have reduced Mana Cost of Skills while this flask is in effect",1,"","Mana Cost",[213],1,3,"","","","",19,0,1,"",4,"",1,"","",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[213],[],0,"",""
1217,"flask_bonus_critical_strike_chance","You have increased Critical Strike Chance while this flask is in effect",1,"","Critical Strike Chance",[554],1,3,"","","","",19,0,1,"",4,"",1,"","",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[554],[],0,"",""
1218,"scorched","Your elemental resistances are lowered.","","","Scorched",[141],"",13,"","","",1,16,965,"","",2,"",1,1,"",0,"","",1,"","","","",4,"","",0,[],"","","","",[],[],[141],[14596],16842752,"",""
1219,"frostburn","Hits against you have additional critical strike chance","","","Brittle",[9061],"",13,"","","",1,19,966,"","",2,"",1,1,"",0,"","",1,"","","","",4,"","",0,[],"","","","",[],[],[9061],[14597],16842752,"",""
1220,"sapped","You deal less damage.","","","Sapped",[8684],"",13,"","","",1,19,967,"","",2,"",1,1,"",0,"","",1,"","","","",4,"","",0,[],"","","","",[],[],[8684],[14598],16842752,"",""
1221,"wither_nearby_enemies_every_second","",1,"","",[8698],"",3,"","","","",19,0,1,"",15,"","","","",0,"","WitherNearbyEnemies","","","","","",4,"","",0,[],"","","","",[],[],[8698],[],0,"",""
1222,"freeze_nearby_chilled_enemies_every_4_seconds","",1,"","","[8700,8701]","",3,"","","","",19,0,1,"",15,"","","","",0,"","FreezeNearbyChilledEnemies","","","","","",4,"","",0,[],"","","","",[],[],"[8700,8701]",[],0,"",""
1223,"armour_if_impaled_recently_aura","",1,"","",[116],1,3,"","","","",19,0,1,"",1,"",1,1,"",0,1,"","","","","","",4,"","",0,[],"","","","",[],[],[116],[],0,"",""
1224,"occultist_hit_damage_while_chilled","",1,"","",[8693],"",3,"","","","",19,0,1,"",15,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[8693],[],0,"",""
1225,"occultist_damage_over_time_dealt_while_hindered","",1,"","",[8694],"",3,"","","","",19,0,1,"",15,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[8694],[],0,"",""
1226,"champion_damage_against_impaled","You deal additional physical damage for each Impale on enemies you hit","","","Master of Metal","[8695,8696]",1,3,"","","",1,19,956,1,1,1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],"[8695,8696]",[],0,"",""
1227,"betrayal_banner_aura","",1,"","","[24,451,477]",1,3,"","","","",19,957,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],"[24,451,477]",[],0,"",""
1228,"betrayal_keema_enrage","",1,"","Enrage","[24,70,216]",1,3,"","","","",19,959,1,"",15,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],"[24,70,216]",[],0,"",""
1229,"ground_consecration_elreon","Grants Life Regeneration","","","Consecrated Ground","[451,745,6433,24,1035,13451,1278]",1,3,"","","","",19,961,"","",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],"[451,745,6433,24,1035,13451,1278]",[3824],0,"",""
1230,"betrayal_hillock_buff","",1,"","","[24,477]","",3,"","","","",19,963,1,"",15,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],"[24,477]",[],0,"",""
1231,"catarina_graveyard_fire","You are taking fire damage","","","Ghostflame Graveyard",[1977],1,3,"","","","",19,970,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[1977],[],0,"",""
1232,"catarina_blackflame_ignite","Move to the active cemetery to complete the ritual to nullify Catarina's power.","","","Blackflame Ignite",[1977],1,11,"","","","",19,969,1,"",2,"",1,1,"",0,"","CatarinaBlackflameIgnite","","","","","",4,"","",0,[],"","","","",[],[],[1977],[],0,"",""
1233,"catarina_blackflame_aura","You are taking fire damage","","","Blackflame Ignite",[1977],1,3,"","","","",19,970,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[1977],[],0,"",""
1234,"freeze_nearby_chilled_enemies_cooldown","",1,"","",[],1,2,"","","","",19,0,1,"",15,"",1,1,"",0,1,"","","","","","",4,"","",0,[],"","","","",[],[],[],[],0,"",""
1235,"critical_strike_multiplier_aura","You have additional Critical Strike Multiplier while near allies using Kingmaker",1,"","Kingmaker's Presence",[95],1,3,"","","","",19,0,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[95],[],0,"",""
1236,"catarina_ritual_aura","Stand in the cemetery with Blackflame Ignite to complete the ritual and nullify Catarina's power.","","","Ritual of Undeath",[],1,3,"","","","",19,971,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[],[],0,"",""
1237,"catarina_immunity","","","","",[140],1,3,"","","","",19,972,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[140],[],0,"",""
1238,"consecrated_ground_while_stationary","",1,"","",[],1,2,"","","",1,19,0,1,"",15,"",1,1,"",0,"","ConsecratedGroundWhileStationary","","","","","",4,"","",0,[],"","","","",[],[],[],[],0,"",""
1239,"consecrated_ground_on_hit_cooldown","",1,"","",[8824],1,9,"","","",1,19,0,1,"",15,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[8824],[],0,"",""
