"rownum","QuestKey","i32","QuestStates","[i32]","Text","bool","Message","MapPinsKeys1","i32","MapPinsTexts","MapPinsKeys2","[rid]","bool","[i32]","[i32]","i32","SoundEffect"
1079,105,3,[],[],"Talk to Helena in town to obtain a personal Hideout, so that Kirac can rebuild the Map Device there.","","Talk to Helena",[139],0,"[""Talk to Helena to obtain a Hideout""]",[],[],"",[351],[],8,""
1080,105,4,[],[],"Search the Vault of Venarius in the Haunted Reliquary for the components to rebuild the Map Device.","","Search the Vault of Venarius",[143],0,"[""Search the Vault of Venarius""]",[143],[],"",[221],[],8,""
1081,105,5,"[1903,1902]",[],"Unlock the Vault of Venarius in the Haunted Reliquary.","","Unlock the Vault of Venarius",[143],0,"[""Unlock the Vault of Venarius""]",[143],[],"",[],[],8,""
1082,105,6,[1903],[],"Go to the Haunted Reliquary and find the Vault of Venarius.","","Go to the Haunted Reliquary",[143],0,"[""Go to the Haunted Reliquary\nFind the Vault of Venarius""]",[],[],"",[],[],8,""
1083,105,7,[],[],"Take the Vault Key from Dominus' desk in the Fallen Courts.","","",[142],0,"[""Take the Vault Key""]",[142],[],"",[223],[],8,""
1084,105,8,[1901],[],"Search the Fallen Courts for Dominus' office. It may contain the Key needed to access the Vault of Venarius.","","Search Dominus' office",[142],0,"[""Search Dominus' office in the Fallen Courts""]",[142],[],"",[222],[],8,""
1085,105,9,[],[],"Search the Fallen Courts for Dominus' office. It may contain the Key needed to access the Vault of Venarius.","","Go to the Fallen Courts",[142],0,"[""Go to the Fallen Courts\nSearch Dominus' office""]",[],[],"",[222],[],8,""
1086,105,10,[],[],"Talk to Kirac about the explosion in the Templar Laboratory.","","Talk to Kirac",[141],4000,"[""Talk to Kirac""]",[141],[],"",[220],[],8,""
1087,105,11,[149],[],"Search the Templar Laboratory to investigate what Kirac's brother Baran was doing with Zana.","","Search the Templar Laboratory",[141],0,"[""Search the Templar Laboratory\nInvestigate Kirac's brother""]",[141],[],"",[219],[],8,""
1088,105,12,[],[],"Go to the Templar Laboratory and investigate what Kirac's brother Baran was doing with Zana.","","Go to the Templar Laboratory",[141],0,"[""Go to the Templar Laboratory\nInvestigate Kirac's brother""]",[],[],"",[219],[],8,""
1089,105,13,[1549],[],"Talk to Kirac in Oriath to start investigating the disappearance of his brother and a possible connection to Zana.","","Talk to Kirac",[139],0,"[""Talk to Kirac in Oriath""]",[],[],"",[],[],8,""
1090,106,0,[],[],"Quest Complete - You have found Zana Caeserius, Master Cartographer. She will help you find Kirac's brother Baran.",1,"",[],0,[],[],[],"",[294],[],8,""
1091,106,1,[],[],"Kirac has asked you to search for his brother, Baran. Search the Atlas for him by using the Map Device in your Hideout.","","",[],0,"[""Explore the Atlas\nSearch for Kirac's brother""]",[],[],"","[350,296]",[],8,""
1092,106,2,[],[],"Kirac has asked you to search for his brother, Baran. Search the Maps for him by using the Map Device in your Hideout.","","Explore the Maps",[],0,"[""Explore the Maps\nSearch for Kirac's brother""]",[],[],"","[350,291]",[],8,""
1093,106,3,[],[],"Kirac has asked you to search for his brother, Baran, by using the Map Device in your Hideout. Enter the Map portal to begin searching.","","Enter a Map Portal",[],0,"[""Enter a Map Portal created by the Map Device in your Hideout""]",[],[],"","[350,348]",[],8,""
1094,106,4,[],[],"Kirac has asked you to search for his brother, Baran, by using the Map Device in your Hideout. Place a Map item into the Map Device, then activate it.","","Activate the Map Device",[],0,"[""Place a Map item into the Map Device in your Hideout\nActivate the Map Device""]",[],[],"",[350],[],8,""
1095,107,0,[],[],"Quest Complete - You have found the Elderslayers.",1,"",[],0,[],[],[],"","[275,276,277,278]",[],8,""
1096,107,1,[],[],"Explore the Maps in the four Regions of the Atlas to find the Elderslayers.","","Explore the Atlas",[],0,"[""Explore the four Regions of the Atlas to find the Elderslayers' Citadels""]",[],[],"",[294],[],8,""
1097,107,2,[377],[],"You have met Zana in a map. Follow her through her portal to learn more about the Atlas.","","Follow Zana",[],0,"[""Follow Zana through the portal and talk to her""]",[],[],"",[350],[],8,""
1098,107,3,[376],[],"You have met Zana in a map. Talk to her.","","Talk to Zana",[],0,"[""Talk to Zana""]",[],[],"",[350],[],8,""
1099,108,0,[],[],"Quest Complete - You have slain Baran, the Crusader.",1,"Quest Complete",[],0,[],[],[],"",[332],[],8,""
1100,108,1,[987],[],"You have defeated Baran in his Citadel. Take the Watchstone that he dropped.","","Take Baran's Watchstone",[],0,"[""Take Baran's Watchstone""]",[],[],"",[],[],8,""
1101,108,2,"[2013,2011]",[],"You have entered Baran's Citadel, now you must defeat him.","","Defeat Baran",[],0,"[""Defeat Baran in his Citadel""]",[],[],"",[],[],8,""
1102,108,3,"[2013,2012]",[],"You have defeated the Map Boss guarding the entrance to Baran's Citadel. Enter the portal and defeat Baran.","","Enter Baran's Citadel",[],0,"[""Enter the portal to the Citadel\nDefeat Baran""]",[],[],"",[],[],8,""
1103,108,4,[2013],[],"Defeat the Map Boss that is guarding the entrance to Baran's Citadel to gain access.","","Complete the Map",[],0,"[""Complete the Map to access Baran's Citadel""]",[],[],"",[],[],8,""
1104,108,5,[],[],"Zana has opened portals to the Map containing Baran's Citadel. Enter the portals and defeat him.","","Enter the Map Portals",[],0,"[""Enter the Map Portals in your Hideout that lead to Baran's Citadel""]",[],[],"",[876],[],8,""
1105,108,6,[],[],"Kirac has discovered the location of Baran's Citadel on the Atlas. Talk to Zana in your Hideout to travel there and defeat him.","","Talk to Zana",[],0,"[""Talk to Zana in your Hideout to access Baran's Citadel""]",[],[],"","[328,379]",[],8,""
1106,108,7,[],[],"Kirac is now able to track Baran's Citadel. Talk to him in your Hideout to discover the Citadel's location on the Atlas.","","Talk to Kirac",[],0,"[""Talk to Kirac in your Hideout to discover the location of Baran's Citadel""]",[],[],"",[328],[],8,""
1107,108,8,[],[],"Kirac's brother Baran has been driven insane and is lurking in the Atlas. Search {0} to find him and defeat him.","","Pursue Baran",[],0,"[""Search Maps in {0} to pursue Baran""]",[],[],"",[324],[],3,""
1108,108,9,[],[],"Kirac's brother Baran has been driven insane and is lurking in the Atlas. Search {0} to find him and defeat him.","","Search for Baran",[],0,"[""Search {0} for Baran""]",[],[],"",[275],[],3,""
1109,108,10,[],[],"Kirac's brother Baran has been driven insane and is lurking in the Atlas. Search Maps in the four Regions of the Atlas to find him and defeat him.","","",[],0,"[""Search the Atlas for Baran""]",[],[],"",[294],[],8,""
1110,109,0,[],[],"Quest Complete - You have slain Drox, the Warlord.",1,"Quest Complete",[],0,[],[],[],"",[335],[],8,""
1111,109,1,[1871],[],"You have defeated Drox in his Citadel. Take the Watchstone that he dropped.","","Take Drox's Watchstone",[],0,"[""Take Drox's Watchstone""]",[],[],"",[],[],8,""
1112,109,2,"[2016,2011]",[],"You have entered Drox's Citadel, now you must defeat him.","","Defeat Drox",[],0,"[""Defeat Drox in his Citadel""]",[],[],"",[],[],8,""
1113,109,3,"[2016,2012]",[],"You have defeated the Map Boss guarding the entrance to Drox's Citadel. Enter the portal and defeat Drox.","","Enter Drox's Citadel",[],0,"[""Enter the portal to Drox's Citadel""]",[],[],"",[],[],8,""
1114,109,4,[2016],[],"Defeat the Map Boss that is guarding the entrance to Drox's Citadel to gain access.","","Complete the Map",[],0,"[""Complete the Map to access Drox's Citadel""]",[],[],"",[],[],8,""
1115,109,5,[],[],"Zana has opened portals to the Map containing Drox's Citadel. Enter the portals and defeat him.","","Enter the Map Portals",[],0,"[""Enter the Map Portals in your Hideout that lead to Drox's Citadel""]",[],[],"",[880],[],8,""
1116,109,6,[],[],"Kirac has discovered the location of Drox's Citadel on the Atlas. Talk to Zana in your Hideout to travel there and defeat him.","","Talk to Zana",[],0,"[""Talk to Zana in your Hideout to access Drox's Citadel""]",[],[],"","[331,382]",[],8,""
1117,109,7,[],[],"Kirac is now able to track Drox's Citadel. Talk to him in your Hideout to discover the Citadel's location on the Atlas.","","Talk to Kirac",[],0,"[""Talk to Kirac in your Hideout to discover the location of Drox's Citadel""]",[],[],"",[331],[],8,""
1118,109,8,[],[],"Zana's former colleague Drox has been driven insane and is lurking in the Atlas. Search {0} to find him and defeat him.","","Pursue Drox",[],0,"[""Search Maps in {0} to pursue Drox""]",[],[],"",[327],[],3,""
1119,109,9,[],[],"Zana's former colleague Drox has been driven insane and is lurking in the Atlas. Search {0} to find him and defeat him.","","Search for Drox",[],0,"[""Search {0} for Drox""]",[],[],"",[278],[],3,""
1120,110,0,[],[],"Quest Complete - You have slain Veritania, the Redeemer.",1,"Quest Complete",[],0,[],[],[],"",[333],[],8,""
1121,110,1,[988],[],"You have defeated Veritania in her Citadel. Take the Watchstone that she dropped.","","Take Veritania's Watchstone",[],0,"[""Take Veritania's Watchstone""]",[],[],"",[],[],8,""
1122,110,2,"[2014,2011]",[],"You have entered Veritania's Citadel, now you must defeat her.","","Defeat Veritania",[],0,"[""Defeat Veritania in her Citadel""]",[],[],"",[],[],8,""
1123,110,3,"[2014,2012]",[],"You have defeated the Map Boss guarding the entrance to Veritania's Citadel. Enter the portal and defeat Veritania.","","Enter Veritania's Citadel",[],0,"[""Enter the portal to Veritania's Citadel""]",[],[],"",[],[],8,""
1124,110,4,[2014],[],"Defeat the Map Boss that is guarding the entrance to Veritania's Citadel to gain access.","","Complete the Map",[],0,"[""Complete the Map to access Veritania's Citadel""]",[],[],"",[],[],8,""
1125,110,5,[],[],"Zana has opened portals to the Map containing Veritania's Citadel. Enter the portals and defeat her.","","Enter the Map Portals",[],0,"[""Enter the Map Portals in your Hideout that lead to Veritania's Citadel""]",[],[],"",[877],[],8,""
1126,110,6,[],[],"Kirac has discovered the location of Veritania's Citadel on the Atlas. Talk to Zana in your Hideout to travel there and defeat her.","","Talk to Zana",[],0,"[""Talk to Zana in your Hideout to access Veritania's Citadel""]",[],[],"","[329,380]",[],8,""
1127,110,7,[],[],"Kirac is now able to track Veritania's Citadel. Talk to him in your Hideout to discover the Citadel's location on the Atlas.","","Talk to Kirac",[],0,"[""Talk to Kirac in your Hideout to discover the location of Veritania's Citadel""]",[],[],"",[329],[],8,""
1128,110,8,[],[],"Zana's former colleague Veritania has been driven insane and is lurking in the Atlas. Search {0} to find her and defeat her.","","Pursue Veritania",[],0,"[""Search Maps in {0} to pursue Veritania""]",[],[],"",[325],[],3,""
1129,110,9,[],[],"Zana's former colleague Veritania has been driven insane and is lurking in the Atlas. Search {0} to find her and defeat her.","","Search for Veritania",[],0,"[""Search {0} for Veritania""]",[],[],"",[276],[],3,""
1130,111,0,[],[],"Quest Complete - You have slain Al-Hezmin, the Hunter.",1,"Quest Complete",[],0,[],[],[],"",[334],[],8,""
1131,111,1,[1870],[],"You have defeated Al-Hezmin in his Citadel. Take the Watchstone that he dropped.","","Take Al-Hezmin's Watchstone",[],0,"[""Take Al-Hezmin's Watchstone""]",[],[],"",[],[],8,""
1132,111,2,"[2015,2011]",[],"You have entered Al-Hezmin's Citadel, now you must defeat him.","","Defeat Al-Hezmin",[],0,"[""Defeat Al-Hezmin in his Citadel""]",[],[],"",[],[],8,""
1133,111,3,"[2015,2012]",[],"You have defeated the Map Boss guarding the entrance to Al-Hezmin's Citadel. Enter the portal and defeat Al-Hezmin.","","Enter Al-Hezmin's Citadel",[],0,"[""Enter the portal to Al-Hezmin's Citadel""]",[],[],"",[],[],8,""
1134,111,4,[2015],[],"Defeat the Map Boss that is guarding the entrance to Al-Hezmin's Citadel to gain access.","","Complete the Map",[],0,"[""Complete the Map to access Al-Hezmin's Citadel""]",[],[],"",[],[],8,""
1135,111,5,[],[],"Zana has opened portals to the Map containing Al-Hezmin's Citadel. Enter the portals and defeat him.","","Enter the Map Portals",[],0,"[""Enter the Map Portals in your Hideout that lead to Al-Hezmin's Citadel""]",[],[],"",[878],[],8,""
1136,111,6,[],[],"Kirac has discovered the location of Al-Hezmin's Citadel on the Atlas. Talk to Zana in your Hideout to travel there and defeat him.","","Talk to Zana",[],0,"[""Talk to Zana in your Hideout to access Al-Hezmin's Citadel""]",[],[],"","[330,381]",[],8,""
1137,111,7,[],[],"Kirac is now able to track Al-Hezmin's Citadel. Talk to him in your Hideout to discover the Citadel's location on the Atlas.","","Talk to Kirac",[],0,"[""Talk to Kirac in your Hideout to discover the location of Al-Hezmin's Citadel""]",[],[],"",[330],[],8,""
1138,111,8,[],[],"Zana's former colleague Al-Hezmin has been driven insane and is lurking in the Atlas. Search {0} to find him and defeat him.","","Pursue Al-Hezmin",[],0,"[""Search Maps in {0} to pursue Al-Hezmin""]",[],[],"",[326],[],3,""
1139,111,9,[],[],"Zana's former colleague Al-Hezmin has been driven insane and is lurking in the Atlas. Search {0} to find him and defeat him.","","Search for Al-Hezmin",[],0,"[""Search {0} for Al-Hezmin""]",[],[],"",[277],[],3,""
1140,112,0,[],[],"Quest Complete - You have defeated Sirus, the Awakener of Worlds. But, Oriath lies in ruins...",1,"Quest Complete",[],0,[],[],[],"",[347],[],8,""
1141,112,1,"[2009,2011]",[],"Defeat Sirus, the Awakener of Worlds before he destroys all of Oriath.","","Defeat Sirus",[],0,"[""Defeat Sirus""]",[],[],"",[],[],8,""
1142,112,2,"[2009,2010]",[],"Sirus has escaped the Atlas and is destroying Oriath. Find and defeat him.","","Find Sirus",[],0,"[""Find Sirus and defeat him""]",[],[],"",[],[],8,""
1143,112,3,"[2009,2008]",[],"Follow Sirus through the red portals and defeat him.","","Follow Sirus",[],0,"[""Follow Sirus through the portals""]",[],[],"",[],[],8,""
1144,112,4,[2009],[],"You have entered Sirus's Citadel, now you must defeat him.","","Defeat Sirus",[],0,"[""Defeat Sirus in his Citadel""]",[],[],"",[],[],8,""
1145,112,5,[],[],"Sirus, the Awakener of Worlds, has appeared on the Atlas. Enter the portals to his Citadel and defeat him.","","Enter Sirus's Citadel",[],0,"[""Enter the portals to Sirus's Citadel\nDefeat Sirus""]",[],[],"",[346],[],8,""
1146,112,6,[],[],"Sirus, the Awakener of Worlds, has appeared on the Atlas in his Citadel. Talk to Zana in your Hideout to travel there and defeat him.","","Defeat Sirus in his Citadel",[],0,"[""Talk to Zana in your Hideout to access Sirus's Citadel""]",[],[],"","[375,376,377,378]",[],8,""
1147,112,7,[],[],"Explore the Atlas and defeat the Elderslayers to lure out Sirus, the Awakener of Worlds.","","Defeat the Elderslayers",[],0,"[""Explore the Atlas and defeat the Elderslayers""]",[],[],"",[289],[],8,""
1148,113,0,"[1887,1888]",[],"","","",[],0,"[""Atlas Citadel unlocked""]",[],[],"",[],[],8,""
1149,113,1,[1887],[],"","","Enter the Citadel Portal",[],0,"[""Enter the Portal to unlock this Atlas Citadel""]",[],[],"",[],[],8,""
1150,114,0,[718],[2151],"","","",[],0,"[""Talk to Zana to recover your lost Watchstones""]",[],[],"",[608],[],8,""
1151,114,1,[718],[2156],"","","",[],0,"[""Talk to Zana to recover your lost Watchstones""]",[],[],"",[613],[],8,""
1152,114,2,[718],[2157],"","","",[],0,"[""Talk to Zana to recover your lost Watchstones""]",[],[],"",[614],[],8,""
1153,114,3,[718],[2158],"","","",[],0,"[""Talk to Zana to recover your lost Watchstones""]",[],[],"",[615],[],8,""
1154,114,4,[718],[2159],"","","",[],0,"[""Talk to Zana to recover your lost Watchstones""]",[],[],"",[616],[],8,""
1155,114,5,[718],[2164],"","","",[],0,"[""Talk to Zana to recover your lost Watchstones""]",[],[],"",[621],[],8,""
1156,114,6,[718],[2165],"","","",[],0,"[""Talk to Zana to recover your lost Watchstones""]",[],[],"",[622],[],8,""
1157,114,7,[718],[2166],"","","",[],0,"[""Talk to Zana to recover your lost Watchstones""]",[],[],"",[623],[],8,""
1158,114,8,[718],[2167],"","","",[],0,"[""Talk to Zana to recover your lost Watchstones""]",[],[],"",[624],[],8,""
1159,114,9,[718],[2172],"","","",[],0,"[""Talk to Zana to recover your lost Watchstones""]",[],[],"",[629],[],8,""
1160,114,10,[718],[2173],"","","",[],0,"[""Talk to Zana to recover your lost Watchstones""]",[],[],"",[630],[],8,""
1161,114,11,[718],[2174],"","","",[],0,"[""Talk to Zana to recover your lost Watchstones""]",[],[],"",[631],[],8,""
1162,114,12,[718],[2175],"","","",[],0,"[""Talk to Zana to recover your lost Watchstones""]",[],[],"",[632],[],8,""
1163,114,13,[718],[2180],"","","",[],0,"[""Talk to Zana to recover your lost Watchstones""]",[],[],"",[637],[],8,""
