"rownum","Id","i32","i32","Name","CompletionsRequired","AchievementsKey","bool","bool","bool","bool"
6350,"MetamorphCompleteMetamorphEncountersIII_4",8,114,"Unique",200,697,"",1,"",1
6351,"MetamorphCompleteUnidentifiedMaps1_1",1,122,"Tier 1",1,698,"",1,"",1
6352,"MetamorphCompleteUnidentifiedMaps1_2",1,123,"Tier 2",1,698,"",1,"",1
6353,"MetamorphCompleteUnidentifiedMaps1_3",1,124,"Tier 3",1,698,"",1,"",1
6354,"MetamorphCompleteUnidentifiedMaps1_4",1,125,"Tier 4",1,698,"",1,"",1
6355,"MetamorphCompleteUnidentifiedMaps1_5",1,126,"Tier 5",1,698,"",1,"",1
6356,"MetamorphCompleteUnidentifiedMaps1_6",1,127,"Tier 6",1,698,"",1,"",1
6357,"MetamorphCompleteUnidentifiedMaps1_7",1,128,"Tier 7",1,698,"",1,"",1
6358,"MetamorphCompleteUnidentifiedMaps1_8",1,129,"Tier 8",1,698,"",1,"",1
6359,"MetamorphCompleteUnidentifiedMaps1_9",1,130,"Tier 9",1,698,"",1,"",1
6360,"MetamorphCompleteUnidentifiedMaps1_10",1,131,"Tier 10",1,698,"",1,"",1
6361,"MetamorphCompleteUnidentifiedMaps1_11",1,132,"Tier 11",1,698,"",1,"",1
6362,"MetamorphCompleteUnidentifiedMaps1_12",1,133,"Tier 12",1,698,"",1,"",1
6363,"MetamorphCompleteUnidentifiedMaps1_13",1,134,"Tier 13",1,698,"",1,"",1
6364,"MetamorphCompleteUnidentifiedMaps1_14",1,135,"Tier 14",1,698,"",1,"",1
6365,"MetamorphCompleteUnidentifiedMaps1_15",1,136,"Tier 15",1,698,"",1,"",1
6366,"MetamorphCompleteUnidentifiedMaps1_16",1,137,"Tier 16",1,698,"",1,"",1
6367,"MetamorphAchieveAscension1_1",1,138,"The Labyrinth",1,699,"",1,"",1
6368,"MetamorphAchieveAscension1_2",1,139,"The Cruel Labyrinth",1,699,"",1,"",1
6369,"MetamorphAchieveAscension1_3",1,140,"The Merciless Labyrinth",1,699,"",1,"",1
6370,"MetamorphAchieveAscension1_4",1,141,"The Eternal Labyrinth",1,699,"",1,"",1
6371,"MetamorphUseCatalysts1_1",1,142,"Turbulent Catalyst",1,700,"",1,"",1
6372,"MetamorphUseCatalysts1_2",1,143,"Imbued Catalyst",1,700,"",1,"",1
6373,"MetamorphUseCatalysts1_3",1,144,"Abrasive Catalyst",1,700,"",1,"",1
6374,"MetamorphUseCatalysts1_4",1,145,"Tempering Catalyst",1,700,"",1,"",1
6375,"MetamorphUseCatalysts1_5",1,146,"Fertile Catalyst",1,700,"",1,"",1
6376,"MetamorphUseCatalysts1_6",1,147,"Prismatic Catalyst",1,700,"",1,"",1
6377,"MetamorphUseCatalysts1_7",1,148,"Intrinsic Catalyst",1,700,"",1,"",1
6378,"MetamorphCompleteEncountersV_1",8,149,"Activate Shrines",200,701,"",1,"",1
6379,"MetamorphCompleteEncountersV_2",6,157,"Defeat Beyond Unique Bosses",50,701,"",1,"",1
6380,"MetamorphCompleteEncountersV_3",6,163,"Open Legion Monoliths",50,701,"",1,"",1
6381,"MetamorphCompleteEncountersV_4",5,169,"Open Maps with Fortune Favours the Brave",30,701,"",1,"",1
6382,"MetamorphCompleteBlightEncounters1_1",1,174,"Fully upgrade a Tower",1,702,"",1,"",1
6383,"MetamorphCompleteBlightEncounters1_2",1,175,"Anoint a Ring with a Tower Enchantment",1,702,"",1,"",1
6384,"MetamorphCompleteBlightEncounters1_3",1,176,"Anoint an Amulet with a Notable passive",1,702,"",1,"",1
6385,"MetamorphCompleteBlightEncounters1_4",1,177,"Complete a Blighted Map",1,702,"",1,"",1
6386,"MetamorphReachLevel90",1,178,"",1,703,"",1,"",1
6387,"MetamorphObtainRewardsFromMetamorphs1_1",1,179,"Currency",1,704,"",1,"",1
6388,"MetamorphObtainRewardsFromMetamorphs1_2",1,180,"Uniques",1,704,"",1,"",1
6389,"MetamorphObtainRewardsFromMetamorphs1_3",1,181,"Gems",1,704,"",1,"",1
6390,"MetamorphObtainRewardsFromMetamorphs1_4",1,182,"Maps",1,704,"",1,"",1
6391,"MetamorphObtainRewardsFromMetamorphs1_5",1,183,"Trinkets",1,704,"",1,"",1
6392,"MetamorphObtainRewardsFromMetamorphs1_6",1,184,"Armours",1,704,"",1,"",1
6393,"MetamorphObtainRewardsFromMetamorphs1_7",1,185,"Weapons",1,704,"",1,"",1
6394,"MetamorphObtainRewardsFromMetamorphs1_8",1,186,"Abyss",1,704,"",1,"",1
6395,"MetamorphObtainRewardsFromMetamorphs1_9",1,187,"Perandus",1,704,"",1,"",1
6396,"MetamorphObtainRewardsFromMetamorphs1_10",1,188,"Harbinger",1,704,"",1,"",1
6397,"MetamorphObtainRewardsFromMetamorphs1_11",1,189,"Breach",1,704,"",1,"",1
6398,"MetamorphObtainRewardsFromMetamorphs1_12",1,190,"Essences",1,704,"",1,"",1
6399,"MetamorphObtainRewardsFromMetamorphs1_13",1,191,"Fragments",1,704,"",1,"",1
6400,"MetamorphObtainRewardsFromMetamorphs1_14",1,192,"Scarabs",1,704,"",1,"",1
6401,"MetamorphObtainRewardsFromMetamorphs1_15",1,193,"Fossils",1,704,"",1,"",1
6402,"MetamorphObtainRewardsFromMetamorphs1_16",1,194,"Prophecies",1,704,"",1,"",1
6403,"MetamorphObtainRewardsFromMetamorphs1_17",1,195,"Divination Cards",1,704,"",1,"",1
6404,"MetamorphObtainRewardsFromMetamorphs1_18",1,196,"Generic",1,704,"",1,"",1
6405,"MetamorphObtainRewardsFromMetamorphs1_19",1,197,"Metamorph",1,704,"",1,"",1
6406,"MetamorphObtainRewardsFromMetamorphs1_20",1,198,"Talismans",1,704,"",1,"",1
6407,"MetamorphObtainRewardsFromMetamorphs1_21",1,199,"Labyrinth",1,704,"",1,"",1
6408,"MetamorphObtainRewardsFromMetamorphs1_22",1,200,"Legion",1,704,"",1,"",1
6409,"MetamorphObtainRewardsFromMetamorphs1_23",1,201,"Blight",1,704,"",1,"",1
6410,"MetamorphIdentifyInfluencedItems1_1",1,202,"Shaper",1,705,"",1,"",1
6411,"MetamorphIdentifyInfluencedItems1_2",1,203,"Elder",1,705,"",1,"",1
6412,"MetamorphIdentifyInfluencedItems1_3",1,204,"Crusader",1,705,"",1,"",1
6413,"MetamorphIdentifyInfluencedItems1_4",1,205,"Redeemer",1,705,"",1,"",1
6414,"MetamorphIdentifyInfluencedItems1_5",1,206,"Hunter",1,705,"",1,"",1
6415,"MetamorphIdentifyInfluencedItems1_6",1,207,"Warlord",1,705,"",1,"",1
6416,"MetamorphDefeatShaperAndElderGuardians1_1",1,208,"Guardian of the Phoenix",1,706,"",1,"",1
6417,"MetamorphDefeatShaperAndElderGuardians1_2",1,209,"Guardian of the Hydra",1,706,"",1,"",1
6418,"MetamorphDefeatShaperAndElderGuardians1_3",1,210,"Guardian of the Minotaur",1,706,"",1,"",1
6419,"MetamorphDefeatShaperAndElderGuardians1_4",1,211,"Guardian of the Chimera",1,706,"",1,"",1
6420,"MetamorphDefeatShaperAndElderGuardians1_5",1,212,"The Enslaver",1,706,"",1,"",1
6421,"MetamorphDefeatShaperAndElderGuardians1_6",1,213,"The Eradicator",1,706,"",1,"",1
6422,"MetamorphDefeatShaperAndElderGuardians1_7",1,214,"The Constrictor",1,706,"",1,"",1
6423,"MetamorphDefeatShaperAndElderGuardians1_8",1,215,"The Purifier",1,706,"",1,"",1
6424,"MetamorphCompleteMetamorphEncountersIV_1",1,216,"Nightmare Manifest in Malformation Map",1,707,"",1,"",1
6425,"MetamorphCompleteMetamorphEncountersIV_2",1,217,"Suncaller Asha in Park Map",1,707,"",1,"",1
6426,"MetamorphCompleteMetamorphEncountersIV_3",1,218,"Skullbeak in Bog Map",1,707,"",1,"",1
6427,"MetamorphCompleteMetamorphEncountersIV_4",1,219,"The Blacksmith in Dunes Map",1,707,"",1,"",1
6428,"MetamorphCompleteMetamorphEncountersIV_5",1,220,"Eater of Souls in Core Map",1,707,"",1,"",1
6429,"MetamorphCompleteMetamorphEncountersIV_6",1,221,"The Brittle Emperor in Wasteland Map",1,707,"",1,"",1
6430,"MetamorphCompleteMetamorphEncountersIV_7",1,222,"The Goddess in Plaza Map",1,707,"",1,"",1
6431,"MetamorphCompleteMetamorphEncountersIV_8",1,223,"Shadow of the Vaal in Maze Map",1,707,"",1,"",1
6432,"MetamorphCompleteMetamorphEncountersIV_9",1,224,"The Sanguine Siren in Crimson Temple Map",1,707,"",1,"",1
6433,"MetamorphCompleteMetamorphEncountersIV_10",1,225,"Amalgam of Nightmares in Carcass Map",1,707,"",1,"",1
6434,"MetamorphCompleteUniqueMaps1_1",1,226,"Vaults of Atziri",1,708,"",1,"",1
6435,"MetamorphCompleteUniqueMaps1_2",1,227,"Maelström of Chaos",1,708,"",1,"",1
6436,"MetamorphCompleteUniqueMaps1_3",1,228,"The Coward's Trial",1,708,"",1,"",1
6437,"MetamorphCompleteUniqueMaps1_4",1,229,"Acton's Nightmare",1,708,"",1,"",1
6438,"MetamorphCompleteUniqueMaps1_5",1,230,"Poorjoy's Asylum",1,708,"",1,"",1
6439,"MetamorphCompleteUniqueMaps1_6",1,231,"Mao Kun",1,708,"",1,"",1
6440,"MetamorphCompleteUniqueMaps1_7",1,232,"Oba's Cursed Trove",1,708,"",1,"",1
6441,"MetamorphCompleteUniqueMaps1_8",1,233,"Olmec's Sanctum",1,708,"",1,"",1
6442,"MetamorphCompleteUniqueMaps1_9",1,234,"Death and Taxes",1,708,"",1,"",1
6443,"MetamorphCompleteUniqueMaps1_10",1,235,"Whakawairua Tuahu",1,708,"",1,"",1
6444,"MetamorphCompleteUniqueMaps1_11",1,236,"Hall of Grandmasters",1,708,"",1,"",1
6445,"MetamorphCompleteUniqueMaps1_12",1,237,"The Vinktar Square",1,708,"",1,"",1
6446,"MetamorphCompleteUniqueMaps1_13",1,238,"Caer Blaidd, Wolfpack's Den",1,708,"",1,"",1
6447,"MetamorphCompleteUniqueMaps1_14",1,239,"The Putrid Cloister",1,708,"",1,"",1
6448,"MetamorphCompleteUniqueMaps1_15",1,240,"Hallowed Ground",1,708,"",1,"",1
6449,"MetamorphCompleteUniqueMaps1_16",1,241,"The Twilight Temple",1,708,"",1,"",1
6450,"MetamorphCompleteUniqueMaps1_17",1,242,"Pillars of Arun",1,708,"",1,"",1
6451,"MetamorphCompleteUniqueMaps1_18",1,243,"Perandus Manor",1,708,"",1,"",1
6452,"MetamorphCompleteUniqueMaps1_19",1,244,"Doryani's Machinarium",1,708,"",1,"",1
6453,"MetamorphUpgradeAtlas1_1",1,245,"",1,709,"",1,"",1
6454,"MetamorphCompleteEncountersVI_1",1,246,"Konley, the Unrepentant in Basilica Map",1,710,"",1,"",1
6455,"MetamorphCompleteEncountersVI_2",1,247,"Mephod, the Earth Scorcher in Summit Map",1,710,"",1,"",1
6456,"MetamorphCompleteEncountersVI_3",1,248,"Eater of Souls in Core Map",1,710,"",1,"",1
6457,"MetamorphCompleteEncountersVI_4",1,249,"Portentia, the Foul in Waste Pool Map",1,710,"",1,"",1
6458,"MetamorphCompleteEncountersVI_5",1,250,"Bazur in Tower Map",1,710,"",1,"",1
6459,"MetamorphCompleteEncountersVI_6",1,251,"The Cursed King in Dark Forest Map",1,710,"",1,"",1
6460,"MetamorphDefeatConquerorsOfTheAtlas1_1",1,252,"Baran, The Crusader",1,711,"",1,"",1
6461,"MetamorphDefeatConquerorsOfTheAtlas1_2",1,253,"Veritania, The Redeemer",1,711,"",1,"",1
6462,"MetamorphDefeatConquerorsOfTheAtlas1_3",1,254,"Al-Hezmin, The Hunter",1,711,"",1,"",1
6463,"MetamorphDefeatConquerorsOfTheAtlas1_4",1,255,"Drox, The Warlord",1,711,"",1,"",1
6464,"MetamorphDefeatConquerorsOfTheAtlas1_5",1,256,"Sirus, Awakener of Worlds",1,711,"",1,"",1
6465,"MetamorphDefeatShaperAndElder1_1",1,257,"The Shaper",1,712,"",1,"",1
6466,"MetamorphDefeatShaperAndElder1_2",1,258,"The Elder",1,712,"",1,"",1
6467,"MetamorphMapGrind",11,259,"",1500,713,"",1,"",1
6468,"MetamorphDefeatConquerorsConditionally1_1",1,270,"Defeat Baran, The Crusader after every square of the arena has become a Mana Rune and without having been affected by Mana Rune.",1,714,"",1,"",1
6469,"MetamorphDefeatConquerorsConditionally1_2",1,271,"Defeat Veritania, The Redeemer without being hit by any Tornadoes or entering the Hurricane.",1,714,"",1,"",1
6470,"MetamorphDefeatConquerorsConditionally1_3",1,272,"Defeat Al-Hezmin, The Hunter without causing any Tunnelling Vipers to emerge.",1,714,"",1,"",1
6471,"MetamorphDefeatConquerorsConditionally1_4",1,273,"Defeat Drox, The Warlord after having destroyed at least 10 Vexillum Immortalis bubbles. ",1,714,"",1,"",1
6472,"MetamorphCompleteEncountersVII_1",1,274,"Socket a Unique Watchstone into a Citadel",1,715,"",1,"",1
6473,"MetamorphCompleteEncountersVII_2",1,275,"Use any Guardian's Exalted Orb",1,715,"",1,"",1
6474,"MetamorphCompleteEncountersVII_3",1,276,"Level an Awakened Gem to level 5",1,715,"",1,"",1
6475,"MetamorphCompleteEncountersVII_4",1,277,"Use an Awakener's Orb",1,715,"",1,"",1
6476,"MetamorphDefeatOrionConditionally1_1",1,278,"Defeat Sirus, Awakener of Worlds without being affected by the Inner Deatomization Storm.",1,716,"",1,"",1
6477,"MetamorphDefeatOrionConditionally1_2",1,279,"Defeat Sirus, Awakener of Worlds without being affected by Desolation of the Awakener.",1,716,"",1,"",1
6478,"MetamorphDefeatOrionConditionally1_3",1,280,"Defeat Sirus, Awakener of Worlds without being hit by any Spinning Negation Beams.",1,716,"",1,"",1
6479,"MetamorphDefeatOrionConditionally1_4",1,281,"Defeat Sirus, Awakener of Worlds without being hit by any of his corridor lasers and without causing him to interrupt the skill.",1,716,"",1,"",1
6480,"MetamorphCompleteDeadlyEncounters1_1",1,282,"Uber Elder",1,717,"",1,"",1
6481,"MetamorphCompleteDeadlyEncounters1_2",1,283,"Mastermind at an area level of 83",1,717,"",1,"",1
6482,"MetamorphCompleteDeadlyEncounters1_3",1,284,"Chayula, who Dreamt in their Domain",1,717,"",1,"",1
6483,"MetamorphCompleteDeadlyEncounters1_4",1,285,"Abaxoth, the End of All That Is",1,717,"",1,"",1
6484,"MetamorphCompleteEpilogueQuestline1",1,286,"Picking Up the Pieces",1,718,"",1,"",1
6485,"MetamorphCompleteEndgameGrind1_1",1,287,"Level 100",1,719,"",1,"",1
6486,"MetamorphCompleteEndgameGrind1_2",7,288,"Defeat Sirus, Awakener of Worlds",75,719,"",1,"",1
6487,"MetamorphCompleteEndgameGrind1_3",9,295,"Open Chests at the end of the Endgame Labyrinth",500,719,"",1,"",1
6488,"MetamorphCompleteEndgameGrind1_4",8,304,"Defeat Metamorphs in Tane's Laboratory",175,719,"",1,"",1
6489,"MetamorphCompleteEndgameGrind1_5",1,312,"Reach Depth Level 600 in your Azurite Mine",1,719,"",1,"",1
6490,"MetamorphCompleteEndgameGrind1_6",8,313,"Complete Legion Encounters",200,719,"",1,"",1
6491,"MetamorphCompleteEpilogueQuestline2",1,321,"Chasing a Dream",1,718,"",1,"",1
6492,"MetamorphCompleteEpilogueQuestline3",1,322,"The Elderslayers",1,718,"",1,"",1
6493,"MetamorphCompleteEpilogueQuestline4",1,323,"The Crusader",1,718,"",1,"",1
6494,"MetamorphCompleteEpilogueQuestline5",1,324,"The Warlord",1,718,"",1,"",1
6495,"MetamorphCompleteEpilogueQuestline6",1,325,"The Redeemer",1,718,"",1,"",1
6496,"MetamorphCompleteEpilogueQuestline7",1,326,"The Hunter",1,718,"",1,"",1
6497,"MetamorphCompleteEpilogueQuestline8",1,327,"The Awakener of Worlds",1,718,"",1,"",1
6498,"DeliriumGearUp1_1",1,0,"Have a combined total of 1,000 Life, Mana and Energy Shield",1,720,"",1,"",1
6499,"DeliriumGearUp1_2",1,1,"Have a combined total of 150 Resistance",1,720,"",1,"",1
6500,"DeliriumGearUp1_3",1,2,"Have a combined total of 200 Attributes",1,720,"",1,"",1
6501,"DeliriumCompleteDeliriumEncountersI_1",1,3,"Face your fears by passing through a Delirium Mirror.",1,721,"",1,"",1
6502,"DeliriumCompleteDeliriumEncountersI_2",1,4,"Obtain a reward from a Delirium Encounter.",1,721,"",1,"",1
6503,"DeliriumCompleteDeliriumEncountersI_3",1,5,"Survive the madness.",1,721,"",1,"",1
6504,"DeliriumCompleteTheseQuestsI_1",1,6,"The Dweller of the Deep",1,722,"",1,"",1
6505,"DeliriumCompleteTheseQuestsI_2",1,7,"Sever the Right Hand",1,722,"",1,"",1
6506,"DeliriumCompleteTheseQuestsI_3",1,8,"The King's Feast",1,722,"",1,"",1
6507,"DeliriumCompleteTheseQuestsI_4",1,9,"Kishara's Star",1,722,"",1,"",1
6508,"DeliriumCompleteTheseQuestsI_5",1,10,"Fastis Fortuna",1,722,"",1,"",1
6509,"DeliriumDefeatActBossesI_1",1,11,"Act 1: Merveil, the Twisted",1,723,"",1,"",1
6510,"DeliriumDefeatActBossesI_2",1,12,"Act 2: Vaal Oversoul",1,723,"",1,"",1
6511,"DeliriumDefeatActBossesI_3",1,13,"Act 3: Dominus, Ascendant",1,723,"",1,"",1
6512,"DeliriumDefeatActBossesI_4",1,14,"Act 4: Malachai, The Nightmare",1,723,"",1,"",1
6513,"DeliriumDefeatActBossesI_5",1,15,"Act 5: Kitava, the Insatiable",1,723,"",1,"",1
6514,"DeliriumCompleteEncountersI_1",1,16,"Interact with a Massive Shrine",1,724,"",1,"",1
6515,"DeliriumCompleteEncountersI_2",1,17,"Open an Arcanist's Strongbox",1,724,"",1,"",1
6516,"DeliriumCompleteEncountersI_3",1,18,"Complete a Delve Encounter",1,724,"",1,"",1
6517,"DeliriumCompleteEncountersI_4",1,19,"Defeat a Red beast at the Blood Altar",1,724,"",1,"",1
6518,"DeliriumCompleteEncounters2_1",1,20,"Allocate a Major God Power",1,725,"",1,"",1
6519,"DeliriumCompleteEncounters2_2",1,21,"Allocate a Minor God Power",1,725,"",1,"",1
6520,"DeliriumCompleteEncounters2_3",1,22,"Upgrade an Incursion Room",1,725,"",1,"",1
6521,"DeliriumCompleteEncounters2_4",1,23,"Unlock a Veiled Crafting Modifier",1,725,"",1,"",1
6522,"DeliriumUseEssences1_1",1,24,"Weapon",1,726,"",1,"",1
6523,"DeliriumUseEssences1_2",1,25,"Shield or Quiver",1,726,"",1,"",1
6524,"DeliriumUseEssences1_3",1,26,"Helmet",1,726,"",1,"",1
6525,"DeliriumUseEssences1_4",1,27,"Body Armour",1,726,"",1,"",1
6526,"DeliriumUseEssences1_5",1,28,"Gloves",1,726,"",1,"",1
6527,"DeliriumUseEssences1_6",1,29,"Boots",1,726,"",1,"",1
6528,"DeliriumUseEssences1_7",1,30,"Ring",1,726,"",1,"",1
6529,"DeliriumUseEssences1_8",1,31,"Amulet",1,726,"",1,"",1
6530,"DeliriumUseEssences1_9",1,32,"Belt",1,726,"",1,"",1
6531,"DeliriumDefeatActBosses2_1",1,33,"Act 6: Tsoagoth, The Brine King",1,727,"",1,"",1
6532,"DeliriumDefeatActBosses2_2",1,34,"Act 7: Arakaali, Spinner of Shadows",1,727,"",1,"",1
6533,"DeliriumDefeatActBosses2_3",1,35,"Act 8: Lunaris, Eternal Moon and Solaris, Eternal Sun",1,727,"",1,"",1
6534,"DeliriumDefeatActBosses2_4",1,36,"Act 9: The Depraved Trinity",1,727,"",1,"",1
6535,"DeliriumDefeatActBosses2_5",1,37,"Act 10: Kitava, the Insatiable",1,727,"",1,"",1
6536,"DeliriumDefeatDeliriumMonsters1_1",10,38,"Normal",1000,728,"",1,"",1
6537,"DeliriumDefeatDeliriumMonsters1_2",9,48,"Magic",500,728,"",1,"",1
6538,"DeliriumDefeatDeliriumMonsters1_3",7,57,"Rare",100,728,"",1,"",1
6539,"DeliriumDefeatConquerorsAndSirus1_1",1,64,"Baran, The Crusader",1,729,"",1,"",1
6540,"DeliriumDefeatConquerorsAndSirus1_2",1,65,"Veritania, The Redeemer",1,729,"",1,"",1
6541,"DeliriumDefeatConquerorsAndSirus1_3",1,66,"Al-Hezmin, The Hunter",1,729,"",1,"",1
6542,"DeliriumDefeatConquerorsAndSirus1_4",1,67,"Drox, The Warlord",1,729,"",1,"",1
6543,"DeliriumDefeatConquerorsAndSirus1_5",1,68,"Sirus, Awakener of Worlds",1,729,"",1,"",1
6544,"DeliriumVendorRecipes1_1",1,69,"Cartographer's Chisel",1,730,"",1,"",1
6545,"DeliriumVendorRecipes1_2",1,70,"Orb of Chance",1,730,"",1,"",1
6546,"DeliriumVendorRecipes1_3",1,71,"Chaos Orb",1,730,"",1,"",1
6547,"DeliriumVendorRecipes1_4",1,72,"Sextant",1,730,"",1,"",1
6548,"DeliriumVendorRecipes1_5",1,73,"Vaal Orb",1,730,"",1,"",1
6549,"DeliriumVendorRecipes1_6",1,74,"Blight Oil",1,730,"",1,"",1
6550,"DeliriumVendorRecipes1_7",1,75,"Catalyst",1,730,"",1,"",1
6551,"DeliriumVendorRecipes1_8",1,76,"Itemised Metamorph Sample",1,730,"",1,"",1
6552,"DeliriumCraftItemsUsingCurrency1_1",1,77,"Orb of Transmutation",1,731,"",1,"",1
6553,"DeliriumCraftItemsUsingCurrency1_2",1,78,"Orb of Alteration",1,731,"",1,"",1
6554,"DeliriumCraftItemsUsingCurrency1_3",1,79,"Orb of Alchemy",1,731,"",1,"",1
6555,"DeliriumCraftItemsUsingCurrency1_4",1,80,"Chaos Orb",1,731,"",1,"",1
6556,"DeliriumCraftItemsUsingCurrency1_5",1,81,"Essence",1,731,"",1,"",1
6557,"DeliriumCraftItemsUsingCurrency1_6",1,82,"Fossil",1,731,"",1,"",1
6558,"DeliriumCraftItemsUsingCurrency1_7",1,83,"Catalyst",1,731,"",1,"",1
6559,"DeliriumCraftItemsUsingCurrency1_8",1,84,"Oil",1,731,"",1,"",1
6560,"DeliriumTurnInDivinationCards1_1",1,85,"Stack of Currency",1,732,"",1,"",1
6561,"DeliriumTurnInDivinationCards1_2",1,86,"Two-Implicit Unique Item",1,732,"",1,"",1
6562,"DeliriumTurnInDivinationCards1_3",1,87,"Unique Map",1,732,"",1,"",1
6563,"DeliriumTurnInDivinationCards1_4",1,88,"Scarab",1,732,"",1,"",1
6564,"DeliriumTurnInDivinationCards1_5",1,89,"Six-Linked item",1,732,"",1,"",1
6565,"DeliriumTurnInDivinationCards1_6",1,90,"Shaper or Elder Item",1,732,"",1,"",1
6566,"DeliriumCompleteEncountersIII_1",1,91,"Defeat Lord of the Grey in Belfry Map without being affected by Devouring Darkness.",1,733,"",1,"",1
6567,"DeliriumCompleteEncountersIII_2",1,92,"Defeat The Brittle Emperor in Wasteland Map while standing in his Consecrated Ground.",1,733,"",1,"",1
6568,"DeliriumCompleteEncountersIII_3",1,93,"Defeat Nightmare's Omen in Primordial Pool Map without taking damage from his Blood Projectiles after he has submerged at least twice.",1,733,"",1,"",1
6569,"DeliriumCompleteEncountersIII_4",1,94,"Defeat He of Many Pieces in Museum Map while he has at least 15 Chaos Bombs active.",1,733,"",1,"",1
6570,"DeliriumDeliriumEncountersII_1",1,95,"Apply a Delirium Orb to a Map",1,734,"",1,"",1
6571,"DeliriumDeliriumEncountersII_2",1,96,"Complete a Rare Map that is affected by a Delirium Orb",1,734,"",1,"",1
6572,"DeliriumDeliriumEncountersII_3",1,97,"Complete a Rare Map with maximum Delirium",1,734,"",1,"",1
6573,"DeliriumUseBetrayalBenches1_1",1,98,"Add a Veiled Modifier to an item",1,735,"",1,"",1
6574,"DeliriumUseBetrayalBenches1_2",1,99,"Add Quality to Map Item",1,735,"",1,"",1
6575,"DeliriumUseBetrayalBenches1_3",1,100,"Upgrade a Breachstone",1,735,"",1,"",1
6576,"DeliriumUseBetrayalBenches1_4",1,101,"Convert an Amulet into a Talisman",1,735,"",1,"",1
6577,"DeliriumUseBetrayalBenches1_5",1,102,"Add experience to a Gem",1,735,"",1,"",1
6578,"DeliriumUseBetrayalBenches1_6",1,103,"Transform colour of at least 1 socket to White",1,735,"",1,"",1
6579,"DeliriumCompleteTwinnedMaps1_1",1,104,"Tier 1",1,736,"",1,"",1
6580,"DeliriumCompleteTwinnedMaps1_2",1,105,"Tier 2",1,736,"",1,"",1
6581,"DeliriumCompleteTwinnedMaps1_3",1,106,"Tier 3",1,736,"",1,"",1
6582,"DeliriumCompleteTwinnedMaps1_4",1,107,"Tier 4",1,736,"",1,"",1
6583,"DeliriumCompleteTwinnedMaps1_5",1,108,"Tier 5",1,736,"",1,"",1
6584,"DeliriumCompleteTwinnedMaps1_6",1,109,"Tier 6",1,736,"",1,"",1
6585,"DeliriumCompleteTwinnedMaps1_7",1,110,"Tier 7",1,736,"",1,"",1
6586,"DeliriumCompleteTwinnedMaps1_8",1,111,"Tier 8",1,736,"",1,"",1
6587,"DeliriumCompleteTwinnedMaps1_9",1,112,"Tier 9",1,736,"",1,"",1
6588,"DeliriumCompleteTwinnedMaps1_10",1,113,"Tier 10",1,736,"",1,"",1
6589,"DeliriumCompleteTwinnedMaps1_11",1,114,"Tier 11",1,736,"",1,"",1
6590,"DeliriumCompleteTwinnedMaps1_12",1,115,"Tier 12",1,736,"",1,"",1
6591,"DeliriumCompleteTwinnedMaps1_13",1,116,"Tier 13",1,736,"",1,"",1
6592,"DeliriumCompleteTwinnedMaps1_14",1,117,"Tier 14",1,736,"",1,"",1
6593,"DeliriumCompleteTwinnedMaps1_15",1,118,"Tier 15",1,736,"",1,"",1
6594,"DeliriumCompleteTwinnedMaps1_16",1,119,"Tier 16",1,736,"",1,"",1
6595,"DeliriumDeliriumEncountersIII_1",1,120,"Crushing Leap",1,737,"",1,"",1
6596,"DeliriumDeliriumEncountersIII_2",1,121,"Paralysing Touch",1,737,"",1,"",1
6597,"DeliriumDeliriumEncountersIII_3",1,122,"Scorched Earth",1,737,"",1,"",1
6598,"DeliriumDeliriumEncountersIII_4",1,123,"Vengeful Bones",1,737,"",1,"",1
6599,"DeliriumDeliriumEncountersIII_5",1,124,"Icicle Wreath",1,737,"",1,"",1
6600,"DeliriumDeliriumEncountersIII_6",1,125,"Shockbomb",1,737,"",1,"",1
6601,"DeliriumDeliriumEncountersIII_7",1,126,"Frozen Flume",1,737,"",1,"",1
6602,"DeliriumDeliriumEncountersIII_8",1,127,"Vengeful Soul",1,737,"",1,"",1
6603,"DeliriumDeliriumEncountersIII_9",1,128,"Spawn Dead",1,737,"",1,"",1
6604,"DeliriumDeliriumEncountersIII_10",1,129,"Eroding Touch",1,737,"",1,"",1
6605,"DeliriumDeliriumEncountersIII_11",1,130,"Jagged Swell",1,737,"",1,"",1
6606,"DeliriumDeliriumEncountersIII_12",1,131,"Crushing Terror",1,737,"",1,"",1
6607,"DeliriumDeliriumEncountersIII_13",1,132,"Winter Whorl",1,737,"",1,"",1
