"rownum","Id","bool","i32","Name","AOFiles","bool","bool","i32","bool","bool","i32","rid","bool","[rid]","[rid]","rid","i32","string","i32","rid","rid","[rid]","rid","string","bool","rid","string","i32","i32","bool","rid","rid","bool","bool","[rid]","bool","[rid]","bool"
1333,"Metadata/Chests/BetrayalChests/BetrayalChestSocketCurrency3",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,15,"","",100,"","",[8362],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","",0,0,1,"","","","",[],"",[],""
1334,"Metadata/Chests/BetrayalChests/BetrayalChestSocketCurrency4",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,15,"","",100,"","",[8362],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","",0,0,1,"","","","",[],"",[],""
1335,"Metadata/Chests/BetrayalChests/BetrayalChestAspectRare1",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,15,"","",100,"","",[8362],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","",0,0,"","","","","",[],"",[],""
1336,"Metadata/Chests/BetrayalChests/BetrayalChestAspectRare2",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,15,"","",100,"","",[8362],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","",0,0,"","","","","",[],"",[],""
1337,"Metadata/Chests/BetrayalChests/BetrayalChestAspectRare3",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,15,"","",100,"","",[8362],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","",0,0,"","","","","",[],"",[],""
1338,"Metadata/Chests/BetrayalChests/BetrayalChestAspectRare4",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,15,"","",100,"","",[8362],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","",0,0,"","","","","",[],"",[],""
1339,"Metadata/Chests/BetrayalChests/BetrayalChestLegionSplinters1",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,15,"","",100,"","",[8362],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","",0,0,1,"","","","",[],"",[],""
1340,"Metadata/Chests/BetrayalChests/BetrayalChestLegionSplinters2",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,15,"","",100,"","",[8362],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","",0,0,1,"","","","",[],"",[],""
1341,"Metadata/Chests/BetrayalChests/BetrayalChestLegionSplinters3",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,15,"","",100,"","",[8362],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","",0,0,1,"","","","",[],"",[],""
1342,"Metadata/Chests/BetrayalChests/BetrayalChestLegionSplinters4",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,15,"","",100,"","",[8362],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","",0,0,1,"","","","",[],"",[],""
1343,"Metadata/Chests/BetrayalChests/BetrayalChestLegionIncubators1",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,15,"","",100,"","",[8362],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","",0,0,1,"","","","",[],"",[],""
1344,"Metadata/Chests/BetrayalChests/BetrayalChestLegionIncubators2",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,15,"","",100,"","",[8362],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","",0,0,1,"","","","",[],"",[],""
1345,"Metadata/Chests/BetrayalChests/BetrayalChestLegionIncubators3",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,15,"","",100,"","",[8362],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","",0,0,1,"","","","",[],"",[],""
1346,"Metadata/Chests/BetrayalChests/BetrayalChestLegionIncubators4",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,15,"","",100,"","",[8362],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","",0,0,1,"","","","",[],"",[],""
1347,"Metadata/Chests/BetrayalChests/BetrayalChestLegionScarabs1",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,15,"","",100,"","",[8362],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","",0,0,1,"","","","",[],"",[],""
1348,"Metadata/Chests/BetrayalChests/BetrayalChestLegionScarabs2",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,15,"","",100,"","",[8362],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","",0,0,1,"","","","",[],"",[],""
1349,"Metadata/Chests/BetrayalChests/BetrayalChestLegionScarabs3",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,15,"","",100,"","",[8362],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","",0,0,1,"","","","",[],"",[],""
1350,"Metadata/Chests/BetrayalChests/BetrayalChestLegionScarabs4",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,15,"","",100,"","",[8362],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","",0,0,1,"","","","",[],"",[],""
1351,"Metadata/Chests/BetrayalChests/BetrayalChestVeiledRareMasterMods1",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,15,"","",100,"","",[8362],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","",0,0,"","","","","",[],"",[],""
1352,"Metadata/Chests/BetrayalChests/BetrayalChestVeiledRareMasterMods2",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,15,"","",100,"","",[8362],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","",0,0,"","","","","",[],"",[],""
1353,"Metadata/Chests/BetrayalChests/BetrayalChestVeiledRareMasterMods3",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,15,"","",100,"","",[8362],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","",0,0,"","","","","",[],"",[],""
1354,"Metadata/Chests/BetrayalChests/BetrayalChestVeiledRareMasterMods4",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,15,"","",100,"","",[8362],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","",0,0,"","","","","",[],"",[],""
1355,"Metadata/Chests/BetrayalChests/BetrayalChestWellRolledRares1",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,15,"","",100,"","",[8362],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","",0,0,"","","","","",[],"",[],""
1356,"Metadata/Chests/BetrayalChests/BetrayalChestWellRolledRares2",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,15,"","",100,"","",[8362],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","",0,0,"","","","","",[],"",[],""
1357,"Metadata/Chests/BetrayalChests/BetrayalChestWellRolledRares3",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,15,"","",100,"","",[8362],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","",0,0,"","","","","",[],"",[],""
1358,"Metadata/Chests/BetrayalChests/BetrayalChestWellRolledRares4",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,15,"","",100,"","",[8362],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","",0,0,"","","","","",[],"",[],""
1359,"Metadata/Chests/BetrayalChests/BetrayalChestMapBreachEnchantment1",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,15,"","",100,"","",[8362],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","",0,0,"","","","","",[],"",[],""
1360,"Metadata/Chests/BetrayalChests/BetrayalChestMapBreachEnchantment2",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,15,"","",100,"","",[8362],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","",0,0,"","","","","",[],"",[],""
1361,"Metadata/Chests/BetrayalChests/BetrayalChestMapBreachEnchantment3",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,15,"","",100,"","",[8362],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","",0,0,"","","","","",[],"",[],""
1362,"Metadata/Chests/BetrayalChests/BetrayalChestMapBreachEnchantment4",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,15,"","",100,"","",[8362],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","",0,0,"","","","","",[],"",[],""
1363,"Metadata/Chests/BetrayalChests/HardModeGeneric1",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,125,"","",100,"","",[8425],[],8,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","",0,0,"","","","","",[],1,[],""
1364,"Metadata/Chests/BetrayalChests/HardModeGeneric2",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,150,"","",100,"","",[8426],[],9,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","",0,0,"","","","","",[],1,[],""
1365,"Metadata/Chests/BetrayalChests/HardModeGeneric3",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,175,"","",100,"","",[8427],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","",0,0,"","","","","",[],1,[],""
1366,"Metadata/Chests/BetrayalChests/HardModeGeneric4",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,175,"","",100,"","",[8428],[],11,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","",0,0,"","","","","",[],1,[],""
1367,"Metadata/Chests/BetrayalChests/HardModeBodyArmour1",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,80,"","",100,"","",[8425],[],8,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","",0,0,"","","","","",[],1,[],""
1368,"Metadata/Chests/BetrayalChests/HardModeBodyArmour2",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,100,"","",100,"","",[8426],[],9,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","",0,0,"","","","","",[],1,[],""
1369,"Metadata/Chests/BetrayalChests/HardModeBodyArmour3",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,120,"","",100,"","",[8427],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","",0,0,"","","","","",[],1,[],""
1370,"Metadata/Chests/BetrayalChests/HardModeBodyArmour4",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,120,"","",100,"","",[8428],[],11,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","",0,0,"","","","","",[],1,[],""
1371,"Metadata/Chests/BetrayalChests/HardModeHelmet1",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,80,"","",100,"","",[8425],[],8,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","",0,0,"","","","","",[],1,[],""
1372,"Metadata/Chests/BetrayalChests/HardModeHelmet2",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,100,"","",100,"","",[8426],[],9,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","",0,0,"","","","","",[],1,[],""
1373,"Metadata/Chests/BetrayalChests/HardModeHelmet3",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,120,"","",100,"","",[8427],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","",0,0,"","","","","",[],1,[],""
1374,"Metadata/Chests/BetrayalChests/HardModeHelmet4",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,120,"","",100,"","",[8428],[],11,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","",0,0,"","","","","",[],1,[],""
1375,"Metadata/Chests/BetrayalChests/HardModeGloves1",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,80,"","",100,"","",[8425],[],8,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","",0,0,"","","","","",[],1,[],""
1376,"Metadata/Chests/BetrayalChests/HardModeGloves2",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,100,"","",100,"","",[8426],[],9,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","",0,0,"","","","","",[],1,[],""
1377,"Metadata/Chests/BetrayalChests/HardModeGloves3",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,120,"","",100,"","",[8427],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","",0,0,"","","","","",[],1,[],""
1378,"Metadata/Chests/BetrayalChests/HardModeGloves4",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,120,"","",100,"","",[8428],[],11,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","",0,0,"","","","","",[],1,[],""
1379,"Metadata/Chests/BetrayalChests/HardModeBoots1",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,80,"","",100,"","",[8425],[],8,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","",0,0,"","","","","",[],1,[],""
1380,"Metadata/Chests/BetrayalChests/HardModeBoots2",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,100,"","",100,"","",[8426],[],9,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","",0,0,"","","","","",[],1,[],""
1381,"Metadata/Chests/BetrayalChests/HardModeBoots3",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,120,"","",100,"","",[8427],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","",0,0,"","","","","",[],1,[],""
1382,"Metadata/Chests/BetrayalChests/HardModeBoots4",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,120,"","",100,"","",[8428],[],11,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","",0,0,"","","","","",[],1,[],""
1383,"Metadata/Chests/BetrayalChests/HardModeShield1",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,80,"","",100,"","",[8425],[],8,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","",0,0,"","","","","",[],1,[],""
1384,"Metadata/Chests/BetrayalChests/HardModeShield2",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,100,"","",100,"","",[8426],[],9,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","",0,0,"","","","","",[],1,[],""
1385,"Metadata/Chests/BetrayalChests/HardModeShield3",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,120,"","",100,"","",[8427],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","",0,0,"","","","","",[],1,[],""
1386,"Metadata/Chests/BetrayalChests/HardModeShield4",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,120,"","",100,"","",[8428],[],11,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","",0,0,"","","","","",[],1,[],""
1387,"Metadata/Chests/BetrayalChests/HardModeWeapons1",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,80,"","",100,"","",[8425],[],8,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","",0,0,"","","","","",[],1,[],""
1388,"Metadata/Chests/BetrayalChests/HardModeWeapons2",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,100,"","",100,"","",[8426],[],9,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","",0,0,"","","","","",[],1,[],""
1389,"Metadata/Chests/BetrayalChests/HardModeWeapons3",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,120,"","",100,"","",[8427],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","",0,0,"","","","","",[],1,[],""
1390,"Metadata/Chests/BetrayalChests/HardModeWeapons4",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,120,"","",100,"","",[8428],[],11,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","",0,0,"","","","","",[],1,[],""
1391,"Metadata/Chests/BetrayalChests/HardModeQuiver1",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,80,"","",100,"","",[8425],[],8,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","",0,0,"","","","","",[],1,[],""
1392,"Metadata/Chests/BetrayalChests/HardModeQuiver2",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,100,"","",100,"","",[8426],[],9,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","",0,0,"","","","","",[],1,[],""
1393,"Metadata/Chests/BetrayalChests/HardModeQuiver3",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,120,"","",100,"","",[8427],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","",0,0,"","","","","",[],1,[],""
1394,"Metadata/Chests/BetrayalChests/HardModeQuiver4",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,120,"","",100,"","",[8428],[],11,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","",0,0,"","","","","",[],1,[],""
1395,"Metadata/Chests/BetrayalChests/HardModeSkillGem1",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,15,"","",100,"","",[],[],8,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","",0,0,"","","","","",[],1,[],""
1396,"Metadata/Chests/BetrayalChests/HardModeSkillGem2",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,25,"","",100,"","",[],[],9,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","",0,0,"","","","","",[],1,[],""
1397,"Metadata/Chests/BetrayalChests/HardModeSkillGem3",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,35,"","",100,"","",[],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","",0,0,"","","","","",[],1,[],""
1398,"Metadata/Chests/BetrayalChests/HardModeSkillGem4",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,45,"","",100,"","",[],[],11,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","",0,0,"","","","","",[],1,[],""
1399,"Metadata/Chests/BetrayalChests/HardModeSupportGem1",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,15,"","",100,"","",[],[],8,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","",0,0,"","","","","",[],1,[],""
1400,"Metadata/Chests/BetrayalChests/HardModeSupportGem2",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,25,"","",100,"","",[],[],9,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","",0,0,"","","","","",[],1,[],""
1401,"Metadata/Chests/BetrayalChests/HardModeSupportGem3",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,35,"","",100,"","",[],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","",0,0,"","","","","",[],1,[],""
1402,"Metadata/Chests/BetrayalChests/HardModeSupportGem4",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,45,"","",100,"","",[],[],11,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","",0,0,"","","","","",[],1,[],""
1403,"Metadata/Chests/BetrayalChests/HardModeBelts1",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,15,"","",100,"","",[8425],[],8,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","",0,0,"","","","","",[],1,[],""
1404,"Metadata/Chests/BetrayalChests/HardModeBelts2",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,25,"","",100,"","",[8426],[],9,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","",0,0,"","","","","",[],1,[],""
1405,"Metadata/Chests/BetrayalChests/HardModeBelts3",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,35,"","",100,"","",[8427],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","",0,0,"","","","","",[],1,[],""
1406,"Metadata/Chests/BetrayalChests/HardModeBelts4",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,35,"","",100,"","",[8428],[],11,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","",0,0,"","","","","",[],1,[],""
1407,"Metadata/Chests/BetrayalChests/HardModeRings1",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,15,"","",100,"","",[8425],[],8,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","",0,0,"","","","","",[],1,[],""
1408,"Metadata/Chests/BetrayalChests/HardModeRings2",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,25,"","",100,"","",[8426],[],9,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","",0,0,"","","","","",[],1,[],""
1409,"Metadata/Chests/BetrayalChests/HardModeRings3",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,35,"","",100,"","",[8427],[],10,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","",0,0,"","","","","",[],1,[],""
1410,"Metadata/Chests/BetrayalChests/HardModeRings4",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,35,"","",100,"","",[8428],[],11,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","",0,0,"","","","","",[],1,[],""
1411,"Metadata/Chests/BetrayalChests/HardModeAmulets1",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,15,"","",100,"","",[8425],[],8,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","",0,0,"","","","","",[],1,[],""
1412,"Metadata/Chests/BetrayalChests/HardModeAmulets2",1,4,"Safehouse Stash","[""Metadata/Chests/Chests/Chest24.ao""]","",1,25,"","",100,"","",[8426],[],9,0,"",100,"","",[],"","Metadata/Chests/BetrayalSafehouseChest","","","",0,0,"","","","","",[],1,[],""
