"rownum","Id","DDSFile","AOFile","InventorySoundEffect","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","rid","string","string","string","string","string","string","string","string","string","string","string","string","string","bool","bool","[string]","bool","[rid]","string","i32","rid","rid","rid","rid","[rid]","[rid]","bool"
7085,"AddedEffectForsakenFlameBackAttachment","Art/2DItems/Effects/Wings/ForsakenFlameBackAttachment.dds","Metadata/Items/Currency/CurrencyOrb.ao",63,-1848080532,44,0,0,-1834614784,44,0,0,-1834614784,44,0,0,-1834614784,44,0,0,-1834614784,44,0,0,-1834614784,44,0,0,-1834614784,44,0,0,-1834614784,44,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,589824,851968,0,0,-1834614784,44,0,0,-1834614784,44,0,0,-1834614784,44,15597568,0,0,0,-1834614784,44,0,"","","","","","","","","","","","","","","","",[],"",[],"",0,"","","","",[],[],""
7086,"AddedEffectKaruiElemancerHelmet","Art/2DItems/Effects/Hats/KaruiElemancerHelmet.dds","Metadata/Items/Currency/CurrencyOrb.ao",63,15608097,0,65536,0,-1819541504,44,65536,0,-1808269312,44,65536,0,-1796997120,44,65536,0,-1785331712,44,65536,0,-1773666304,44,65536,0,-1762000896,44,65536,0,-1749942272,44,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,589824,851968,0,0,-1749417984,44,65536,0,-1749417984,44,0,0,-1748893696,44,15597568,0,0,0,-1748893696,44,0,"","","","","","","","","","","","","","","","",[],"",[],"",0,"","","","",[],[],""
7087,"AddedEffectKaruiElemancerGloves_","Art/2DItems/Effects/gloves/KaruiElemancerGloves.dds","Metadata/Items/Currency/CurrencyOrb.ao",63,15644924,0,65536,0,-1733820416,44,65536,0,-1722679296,44,65536,0,-1711538176,44,65536,0,-1700003840,44,65536,0,-1688469504,44,65536,0,-1676935168,44,65536,0,-1665007616,44,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,589824,851968,0,0,-1664483328,44,65536,0,-1664483328,44,0,0,-1663959040,44,15597568,0,0,0,-1663959040,44,0,"","","","","","","","","","","","","","","","",[],"",[],"",0,"","","","",[],[],""
7088,"AddedEffectKaruiElemancerBodyArmour","Art/2DItems/Effects/BodyArmour/KaruiElemancerBody.dds","Metadata/Items/Currency/CurrencyOrb.ao",63,15603748,0,65536,0,-1648099328,44,65536,0,-1636564992,44,65536,0,-1625030656,44,65536,0,-1613103104,44,65536,0,-1601175552,44,65536,0,-1589248000,44,65536,0,-1576927232,44,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,589824,393216,0,0,-1576402944,44,65536,0,-1576402944,44,0,0,-1575878656,44,15597568,0,0,0,-1575878656,44,0,"","","","","","","","","","","","","","","","",[],"",[],"",0,"","","","",[],[],""
7089,"AddedEffectVaalSerpentGodHelmet","Art/2DItems/Effects/Hats/VaalSerpentGodCoreHelmet.dds","Metadata/Items/Currency/CurrencyOrb.ao",63,15608114,0,65536,0,-1562116096,44,65536,0,-1552154624,44,65536,0,-1542193152,44,65536,0,-1531838464,44,65536,0,-1521483776,44,65536,0,-1511129088,44,65536,0,-1500381184,44,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,589824,851968,0,0,-1499856896,44,65536,0,-1499856896,44,0,0,-1499332608,44,15597568,0,0,0,-1499332608,44,0,"","","","","","","","","","","","","","","","",[],"",[],"",0,"","","","",[],[],""
7090,"AddedEffectVaalSerpentGodBoots","Art/2DItems/Effects/shoes/VaalSerpentGodCoreBoots.dds","Metadata/Items/Currency/CurrencyOrb.ao",63,15628341,0,65536,0,-1486094336,44,65536,0,-1476526080,44,65536,0,-1466957824,44,65536,0,-1456996352,44,65536,0,-1447034880,44,65536,0,-1437073408,44,65536,0,-1426718720,44,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,589824,851968,0,0,-1426194432,44,65536,0,-1426194432,44,0,0,-1425670144,44,15597568,0,0,0,-1425670144,44,0,"","","","","","","","","","","","","","","","",[],"",[],"",0,"","","","",[],[],""
7091,"AddedEffectVaalSerpentGodGloves___","Art/2DItems/Effects/gloves/VaalSerpentGodCoreGloves.dds","Metadata/Items/Currency/CurrencyOrb.ao",63,15656971,0,65536,0,-1411645440,44,65536,0,-1401815040,44,65536,0,-1391984640,44,65536,0,-1381761024,44,65536,0,-1371537408,44,65536,0,-1361313792,44,65536,0,-1350696960,44,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,589824,851968,0,0,-1350172672,44,65536,0,-1350172672,44,0,0,-1349648384,44,15597568,0,0,0,-1349648384,44,0,"","","","","","","","","","","","","","","","",[],"",[],"",0,"","","","",[],[],""
7092,"AddedEffectVaalSerpentGodBodyArmour","Art/2DItems/Effects/BodyArmour/VaalSerpentGodCoreBody.dds","Metadata/Items/Currency/CurrencyOrb.ao",63,-1344762576,44,0,0,-1333657600,44,0,0,-1333657600,44,0,0,-1333657600,44,0,0,-1333657600,44,0,0,-1333657600,44,0,0,-1333657600,44,0,0,-1333657600,44,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,589824,393216,0,0,-1333657600,44,0,0,-1333657600,44,0,0,-1333657600,44,15597568,0,0,0,-1333657600,44,0,"","","","","","","","","","","","","","","","",[],"",[],"",0,"","","","",[],[],""
7093,"AddedEffectKalguuranRunesmithHelmet","Art/2DItems/Effects/Hats/KalguuranRunesmithHelmet.dds","Metadata/Items/Currency/CurrencyOrb.ao",63,15615035,0,65536,0,-1319370752,44,65536,0,-1309409280,44,65536,0,-1299447808,44,65536,0,-1289093120,44,65536,0,-1278738432,44,65536,0,-1268383744,44,65536,0,-1257635840,44,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,589824,851968,0,0,-1257111552,44,65536,0,-1257111552,44,0,0,-1256587264,44,15597568,0,0,0,-1256587264,44,0,"","","","","","","","","","","","","","","","",[],"",[],"",0,"","","","",[],[],""
7094,"AddedEffectKalguuranRunesmithBoots","Art/2DItems/Effects/shoes/KalguuranRunesmithBoots.dds","Metadata/Items/Currency/CurrencyOrb.ao",63,15637802,0,65536,0,-1242824704,44,65536,0,-1233256448,44,65536,0,-1223688192,44,65536,0,-1213726720,44,65536,0,-1203765248,44,65536,0,-1193803776,44,65536,0,-1183449088,44,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,589824,851968,0,0,-1182924800,44,65536,0,-1182924800,44,0,0,-1182400512,44,15597568,0,0,0,-1182400512,44,0,"","","","","","","","","","","","","","","","",[],"",[],"",0,"","","","",[],[],""
7095,"AddedEffectKalguuranRunesmithGloves","Art/2DItems/Effects/gloves/KalguuranRunesmithGloves.dds","Metadata/Items/Currency/CurrencyOrb.ao",63,15633088,0,65536,0,-1168244736,44,65536,0,-1158414336,44,65536,0,-1148583936,44,65536,0,-1138360320,44,65536,0,-1128136704,44,65536,0,-1117913088,44,65536,0,-1107296256,44,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,589824,851968,0,0,-1106771968,44,65536,0,-1106771968,44,0,0,-1106247680,44,15597568,0,0,0,-1106247680,44,0,"","","","","","","","","","","","","","","","",[],"",[],"",0,"","","","",[],[],""
7096,"AddedEffectKalguuranRunesmithBodyArmour","Art/2DItems/Effects/BodyArmour/KalguuranRunesmithBody.dds","Metadata/Items/Currency/CurrencyOrb.ao",63,15656985,0,65536,0,-1091174400,44,65536,0,-1080950784,44,65536,0,-1070727168,44,65536,0,-1060110336,44,65536,0,-1049493504,44,65536,0,-1038876672,44,65536,0,-1027866624,44,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,589824,655360,0,0,-1027342336,44,65536,0,-1027342336,44,0,0,-1026818048,44,15597568,0,0,0,-1026818048,44,0,"","","","","","","","","","","","","","","","",[],"",[],"",0,"","","","",[],[],""
7097,"AddedEffectKalguuranRunesmithCloak","Art/2DItems/Effects/Wings/KalguuranRunesmithCloak.dds","Metadata/Items/Currency/CurrencyOrb.ao",63,-1022096717,44,0,0,-1009123328,44,0,0,-1009123328,44,0,0,-1009123328,44,0,0,-1009123328,44,0,0,-1009123328,44,0,0,-1009123328,44,0,0,-1009123328,44,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,589824,851968,0,0,-1009123328,44,0,0,-1009123328,44,0,0,-1009123328,44,15597568,0,0,0,-1009123328,44,0,"","","","","","","","","","","","","","","","",[],"",[],"",0,"","","","",[],[],""
7098,"AddedEffectSandwraithAssassinHelmet","Art/2DItems/Effects/Hats/SandwraithAssassinHelmet.dds","Metadata/Items/Currency/CurrencyOrb.ao",63,15634341,0,65536,0,-993001472,44,65536,0,-981204992,44,65536,0,-969408512,44,65536,0,-957218816,44,65536,0,-945029120,44,65536,0,-932839424,44,65536,0,-920256512,44,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,589824,851968,0,0,-919732224,44,65536,0,-919732224,44,0,0,-919207936,44,15597568,0,0,0,-919207936,44,0,"","","","","","","","","","","","","","","","",[],"",[],"",0,"","","","",[],[],""
7099,"AddedEffectSandwraithAssassinGloves_","Art/2DItems/Effects/gloves/SandwraithAssassinGloves.dds","Metadata/Items/Currency/CurrencyOrb.ao",63,15638381,0,65536,0,-903086080,44,65536,0,-891420672,44,65536,0,-879755264,44,65536,0,-867696640,44,65536,0,-855638016,44,65536,0,-843579392,44,65536,0,-831127552,44,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,589824,851968,0,0,-830603264,44,65536,0,-830603264,44,0,0,-830078976,44,15597568,0,0,0,-830078976,44,0,"","","","","","","","","","","","","","","","",[],"",[],"",0,"","","","",[],[],""
7100,"AddedEffectSandwraithAssassinBodyArmour_","Art/2DItems/Effects/BodyArmour/SandwraithAssassinBody.dds","Metadata/Items/Currency/CurrencyOrb.ao",63,15647385,0,65536,0,-813039616,44,65536,0,-800980992,44,65536,0,-788922368,44,65536,0,-776470528,44,65536,0,-764018688,44,65536,0,-751566848,44,65536,0,-738721792,44,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,589824,655360,0,0,-738197504,44,65536,0,-738197504,44,0,0,-737673216,44,15597568,0,0,0,-737673216,44,0,"","","","","","","","","","","","","","","","",[],"",[],"",0,"","","","",[],[],""
7101,"AddedEffectSandwraithAssassinCloak","Art/2DItems/Effects/Wings/SandwraithAssassinCloak.dds","Metadata/Items/Currency/CurrencyOrb.ao",63,-732911919,44,0,0,-722075648,44,0,0,-722075648,44,0,0,-722075648,44,0,0,-722075648,44,0,0,-722075648,44,0,0,-722075648,44,0,0,-722075648,44,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,589824,851968,0,0,-722075648,44,0,0,-722075648,44,0,0,-722075648,44,15597568,0,0,0,-722075648,44,0,"","","","","","","","","","","","","","","","",[],"",[],"",0,"","","","",[],[],""
7102,"AddedEffectSandwraithAssassinCharacterEffect1___","Art/2DItems/Effects/Character/SandwraithAssassinCharacterEffectT1.dds","Metadata/Items/Currency/CurrencyOrb.ao",63,15638725,0,0,0,-715522048,44,0,0,-715522048,44,0,0,-715522048,44,0,0,-715522048,44,0,0,-715522048,44,0,0,-715522048,44,0,0,-715522048,44,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,589824,851968,0,0,-715522048,44,0,0,-715522048,44,0,0,-715522048,44,-715522048,44,0,0,-706215936,44,0,"","","","","","","","","","","","","","","","",[],"",[],"",0,"","","","",[],[],""
7103,"AddedEffectSandwraithAssassinCharacterEffect2__","Art/2DItems/Effects/Character/SandwraithAssassinCharacterEffectT2.dds","Metadata/Items/Currency/CurrencyOrb.ao",63,15655884,0,0,0,-699793408,44,0,0,-699793408,44,0,0,-699793408,44,0,0,-699793408,44,0,0,-699793408,44,0,0,-699793408,44,0,0,-699793408,44,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,589824,851968,0,0,-699793408,44,0,0,-699793408,44,0,0,-699793408,44,-699793408,44,0,0,-690487296,44,0,"","","","","","","","","","","","","","","","",[],"",[],"",0,"","","","",[],[],""
7104,"AddedEffectSandwraithAssassinCharacterEffect3__","Art/2DItems/Effects/Character/SandwraithAssassinCharacterEffectT3.dds","Metadata/Items/Currency/CurrencyOrb.ao",63,15652824,0,0,0,-684064768,44,0,0,-684064768,44,0,0,-684064768,44,0,0,-684064768,44,0,0,-684064768,44,0,0,-684064768,44,0,0,-684064768,44,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,589824,851968,0,0,-684064768,44,0,0,-684064768,44,0,0,-684064768,44,-684064768,44,0,0,-674758656,44,0,"","","","","","","","","","","","","","","","",[],"",[],"",0,"","","","",[],[],""
7105,"AddedEffectExilesPilferingRing","Art/2DItems/Hideout/HideoutPlaceholder.dds","Metadata/Items/Currency/CurrencyOrb.ao",63,15628605,0,0,0,-670564352,44,0,0,-670564352,44,0,0,-670564352,44,0,0,-670564352,44,0,0,-670564352,44,0,0,-670564352,44,0,0,-670564352,44,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,589824,851968,0,0,-670564352,44,0,0,-670564352,44,0,0,-670564352,44,15597568,0,0,0,-670564352,44,0,"","","","","","","","","","","","","","","","",[],"",[],"",0,"","","","",[],[],""
7106,"AddedEffectExilesPedometerRing__","Art/2DItems/Hideout/HideoutPlaceholder.dds","Metadata/Items/Currency/CurrencyOrb.ao",63,15600295,0,0,0,-666107904,44,0,0,-666107904,44,0,0,-666107904,44,0,0,-666107904,44,0,0,-666107904,44,0,0,-666107904,44,0,0,-666107904,44,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,589824,851968,0,0,-666107904,44,0,0,-666107904,44,0,0,-666107904,44,15597568,0,0,0,-666107904,44,0,"","","","","","","","","","","","","","","","",[],"",[],"",0,"","","","",[],[],""
7107,"AddedEffectNightLotusHelmet","Art/2DItems/Effects/Hats/NightLotusHelmet.dds","Metadata/Items/Currency/CurrencyOrb.ao",63,-662269686,44,0,0,-652214272,44,0,0,-652214272,44,0,0,-652214272,44,0,0,-652214272,44,0,0,-652214272,44,0,0,-652214272,44,0,0,-652214272,44,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,589824,851968,0,0,-652214272,44,0,0,-652214272,44,0,0,-652214272,44,15597568,0,0,0,-652214272,44,0,"","","","","","","","","","","","","","","","",[],"",[],"",0,"","","","",[],[],""
7108,"AddedEffectNightLotusBoots","Art/2DItems/Effects/shoes/NightLotusBoots.dds","Metadata/Items/Currency/CurrencyOrb.ao",63,-648520686,44,0,0,-638844928,44,0,0,-638844928,44,0,0,-638844928,44,0,0,-638844928,44,0,0,-638844928,44,0,0,-638844928,44,0,0,-638844928,44,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,589824,851968,0,0,-638844928,44,0,0,-638844928,44,0,0,-638844928,44,15597568,0,0,0,-638844928,44,0,"","<root>","","","","","","","","","","","","","","",[],"",[],"",0,"","","","",[],[],""
7109,"AddedEffectNightLotusGloves___","Art/2DItems/Effects/gloves/NightLotusGloves.dds","Metadata/Items/Currency/CurrencyOrb.ao",63,-634588226,44,0,0,-624689152,44,0,0,-624689152,44,0,0,-624689152,44,0,0,-624689152,44,0,0,-624689152,44,0,0,-624689152,44,0,0,-624689152,44,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,589824,851968,0,0,-624689152,44,0,0,-624689152,44,0,0,-624689152,44,15597568,0,0,0,-624689152,44,0,"","","","","","","","","","","","","","","","",[],"",[],"",0,"","","","",[],[],""
7110,"AddedEffectNightLotusBodyArmour__","Art/2DItems/Effects/BodyArmour/NightLotusBody.dds","Metadata/Items/Currency/CurrencyOrb.ao",63,-620080570,44,0,0,-609746944,44,0,0,-609746944,44,0,0,-609746944,44,0,0,-609746944,44,0,0,-609746944,44,0,0,-609746944,44,0,0,-609746944,44,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,589824,131072,0,0,-609746944,44,0,0,-609746944,44,0,0,-609746944,44,15597568,0,0,0,-609746944,44,0,"","","","","","","","","","","","","","","","",[],"",[],"",0,"","","","",[],[],""
7111,"AddedEffectSilverReLinkQuaryBackAttachment","Art/2DItems/Effects/Wings/SilverRelinkquaryBackAttachment.dds","Metadata/Items/Currency/CurrencyOrb.ao",63,-603958604,44,0,0,-588513280,44,0,0,-588513280,44,0,0,-588513280,44,0,0,-588513280,44,0,0,-588513280,44,0,0,-588513280,44,0,0,-588513280,44,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,589824,851968,0,0,-588513280,44,0,0,-588513280,44,0,0,-588513280,44,15597568,0,0,0,-588513280,44,0,"","","","","","","","","","","","","","","","",[],"",[],"",0,"","","","",[],[],""
7112,"AddedEffectGoldReLinkQuaryBackAttachment","Art/2DItems/Effects/Wings/GoldRelinkquaryBackAttachment.dds","Metadata/Items/Currency/CurrencyOrb.ao",63,-582967011,44,0,0,-567672832,44,0,0,-567672832,44,0,0,-567672832,44,0,0,-567672832,44,0,0,-567672832,44,0,0,-567672832,44,0,0,-567672832,44,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,589824,851968,0,0,-567672832,44,0,0,-567672832,44,0,0,-567672832,44,15597568,0,0,0,-567672832,44,0,"","","","","","","","","","","","","","","","",[],"",[],"",0,"","","","",[],[],""
7113,"AddedEffectEldritchHungerHelmet__","Art/2DItems/Effects/Hats/EldritchHungerHelmet.dds","Metadata/Items/Currency/CurrencyOrb.ao",63,15608775,0,65536,0,-553385984,44,65536,0,-543162368,44,65536,0,-532938752,44,65536,0,-522321920,44,65536,0,-511705088,44,65536,0,-501088256,44,65536,0,-490078208,44,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,589824,851968,0,0,-489553920,44,65536,0,-489553920,44,0,0,-489029632,44,15597568,0,0,0,-489029632,44,0,"","","","","","","","","","","","","","","","",[],"",[],"",0,"","","","",[],[],""
7114,"AddedEffectEldritchHungerBoots","Art/2DItems/Effects/shoes/EldritchHungerBoots.dds","Metadata/Items/Currency/CurrencyOrb.ao",63,15625311,0,65536,0,-475529216,44,65536,0,-465698816,44,65536,0,-455868416,44,65536,0,-445644800,44,65536,0,-435421184,44,65536,0,-425197568,44,65536,0,-414580736,44,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,589824,851968,0,0,-414056448,44,65536,0,-414056448,44,0,0,-413532160,44,15597568,0,0,0,-413532160,44,0,"","","","","","","","","","","","","","","","",[],"",[],"",0,"","","","",[],[],""
7115,"AddedEffectEldritchHungerGloves","Art/2DItems/Effects/gloves/EldritchHungerGloves.dds","Metadata/Items/Currency/CurrencyOrb.ao",63,15654405,0,65536,0,-399638528,44,65536,0,-389545984,44,65536,0,-379453440,44,65536,0,-368967680,44,65536,0,-358481920,44,65536,0,-347996160,44,65536,0,-337117184,44,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,589824,851968,0,0,-336592896,44,65536,0,-336592896,44,0,0,-336068608,44,15597568,0,0,0,-336068608,44,0,"","","","","","","","","","","","","","","","",[],"",[],"",0,"","","","",[],[],""
7116,"AddedEffectEldritchHungerBodyArmour__","Art/2DItems/Effects/BodyArmour/EldritchHungerBody.dds","Metadata/Items/Currency/CurrencyOrb.ao",63,15647912,0,65536,0,-320995328,44,65536,0,-310509568,44,65536,0,-300023808,44,65536,0,-289144832,44,65536,0,-278265856,44,65536,0,-267386880,44,65536,0,-256114688,44,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,589824,65536,0,0,-255590400,44,65536,0,-255590400,44,0,0,-255066112,44,15597568,0,0,0,-255066112,44,0,"","","","","","","","","","","","","","","","",[],"",[],"",0,"","","","",[],[],""
7117,"AddedEffectEldritchHungerWings1","Art/2DItems/Effects/Wings/EldritchWings1.dds","Metadata/Items/Currency/CurrencyOrb.ao",63,-250718782,44,0,0,-238026752,44,0,0,-238026752,44,0,0,-238026752,44,0,0,-238026752,44,0,0,-238026752,44,0,0,-238026752,44,0,0,-238026752,44,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,589824,851968,0,0,-238026752,44,0,0,-238026752,44,0,0,-238026752,44,15597568,0,0,0,-238026752,44,0,"","","","","","","","","","","","","","","","",[],"",[],"",0,"","","","",[],[],""
7118,"AddedEffectEldritchHungerWings2","Art/2DItems/Effects/Wings/EldritchWings2.dds","Metadata/Items/Currency/CurrencyOrb.ao",63,-233665749,44,0,0,-220856320,44,0,0,-220856320,44,0,0,-220856320,44,0,0,-220856320,44,0,0,-220856320,44,0,0,-220856320,44,0,0,-220856320,44,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,589824,851968,0,0,-220856320,44,0,0,-220856320,44,0,0,-220856320,44,15597568,0,0,0,-220856320,44,0,"","","","","","","","","","","","","","","","",[],"",[],"",0,"","","","",[],[],""
7119,"AddedEffectEldritchHungerWings3___","Art/2DItems/Effects/Wings/EldritchWings3.dds","Metadata/Items/Currency/CurrencyOrb.ao",63,-216099373,44,0,0,-203292672,44,0,0,-203292672,44,0,0,-203292672,44,0,0,-203292672,44,0,0,-203292672,44,0,0,-203292672,44,0,0,-203292672,44,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,589824,851968,0,0,-203292672,44,0,0,-203292672,44,0,0,-203292672,44,15597568,0,0,0,-203292672,44,0,"","","","","","","","","","","","","","","","",[],"",[],"",0,"","","","",[],[],""
7120,"AddedEffectCapturedSunBackAttachment","Art/2DItems/Hideout/HideoutPlaceholder.dds","Metadata/Items/Currency/CurrencyOrb.ao",63,-198265922,44,0,0,-186122240,44,0,0,-186122240,44,0,0,-186122240,44,0,0,-186122240,44,0,0,-186122240,44,0,0,-186122240,44,0,0,-186122240,44,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,589824,851968,0,0,-186122240,44,0,0,-186122240,44,0,0,-186122240,44,15597568,0,0,0,-186122240,44,0,"","","","","","","","","","","","","","","","",[],"",[],"",0,"","","","",[],[],""
7121,"AddedEffectAlternateCrabHelmet","Art/2DItems/Hideout/HideoutPlaceholder.dds","Metadata/Items/Currency/CurrencyOrb.ao",63,15655638,0,65536,0,-169738240,44,65536,0,-157024256,44,65536,0,-144310272,44,65536,0,-131203072,44,65536,0,-118095872,44,65536,0,-104988672,44,65536,0,-91488256,44,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,589824,851968,0,0,-90963968,44,65536,0,-90963968,44,0,0,-90439680,44,15597568,0,0,0,-90439680,44,0,"","","","","","","","","","","","","","","","",[],"",[],"",0,"","","","",[],[],""
7122,"AddedEffectCrabHelmet","Art/2DItems/Hideout/HideoutPlaceholder.dds","Metadata/Items/Currency/CurrencyOrb.ao",63,15649851,0,65536,0,-75366400,44,65536,0,-62783488,44,65536,0,-50200576,44,65536,0,-37224448,44,65536,0,-24248320,44,65536,0,-11272192,44,65536,0,2097152,45,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,589824,851968,0,0,2621440,45,65536,0,2621440,45,0,0,3145728,45,15597568,0,0,0,3145728,45,0,"","","","","","","","","","","","","","","","",[],"",[],"",0,"","","","",[],[],""
