"rownum","NPCKey","i32","DialogueOption","[i32]","[i32]","[i32]","Script","TextAudio","Category","QuestRewardOffersKey","QuestFlag","NPCTextAudioKeys","Script2","bool","bool","[i32]","[i32]","i32","[i32]","i32","bool","rid","i32","bool","DialogueOption2","rid","rid","string","i32","i32","i32","i32","rid","i32"
2117,324,13,"Vaal Ruins Reward",[2116],[2549],[2548],"",2548,6,16,71,[],"","","",[],[],1323,[],1323,"","",4,"","","","","",0,134420,0,52,"",0
2118,324,30,"Envoy Reward",[59],[],[],"","",6,"","",[],"","","",[718],[177],1,[719],718,"","",4,"","","","","",0,134476,0,52,"",0
2119,324,33,"Searing Exarch Reward",[59],[],[],"","",6,"","",[],"","","",[723],[352],1,"[724,351]",723,"","",4,"","","","","",0,134554,0,52,"",0
2120,324,35,"Searing Exarch Reward",[59],[],[],"","",6,"","",[],"","","",[726],"[351,352]",1,[727],726,"","",4,"","","","","",0,134586,0,52,"",0
2121,324,37,"Atlas Miniboss Reward",[59],[],[],"","",6,"","",[],"","","",[729],[323],1,"[730,207]",729,"","",4,"","","","","",0,134664,0,52,"",0
2122,324,38,"Atlas Miniboss Reward",[59],[],[],"","",6,"","",[],"","","",[729],"[207,323]",1,[730],729,"","",4,"","","","","",0,134696,0,52,"",0
2123,391,0,"Introduction",[],[],[2047],"",2047,3,"",2047,[5217],"SetStateTo( npctalkfinished, 1 );","","",[],[],1323,[],1323,"","",4,"","","","","",0,134798,0,52,"",0
2124,391,1,"Exile","[2042,0]",[],[2048],"","",3,"",2048,[5221],"SetStateTo( npctalkfinished, 1 );","","",[],[],1323,[],1323,"","",4,"","","","","",0,134862,0,52,"",0
2125,391,2,"Replacement",[2048],[],[2049],"","",3,"",2049,[5222],"SetStateTo( npctalkfinished, 1 );","","",[],[],1323,[],1323,"","",4,"","","","","",0,134936,0,52,"",0
2126,391,3,"Devices","[2042,0]",[],[2050],"","",3,"",2050,[5223],"SetStateTo( npctalkfinished, 1 );","","",[],[],1323,[],1323,"","",4,"","","","","",0,135018,0,52,"",0
2127,391,4,"Fungi",[2042],[],[2051],"","",3,"",2051,[5224],"SetStateTo( npctalkfinished, 1 );","","",[],[],1323,[],1323,"","",4,"","","","","",0,135080,0,52,"",0
2128,391,5,"The Templar","[2042,0]",[],[2052],"","",3,"",2052,[5225],"SetStateTo( npctalkfinished, 1 );","","",[],[],1323,[],1323,"","",4,"","","","","",0,135170,0,52,"",0
2129,391,6,"Blighted Maps",[2054],[],[2053],"","",3,"",2053,[5226],"SetStateTo( npctalkfinished, 1 );","","",[],[],1323,[],1323,"","",4,"","","","","",0,135248,0,52,"",0
2130,391,7,"Piety and Dominus","[2042,0]",[],[2055],"","",3,"",2055,[5236],"SetStateTo( npctalkfinished, 1 );","","",[],[],1323,[],1323,"","",4,"","","","","",0,135312,0,52,"",0
2131,391,8,"Innocence","[2042,0]",[],[2056],"","",3,"",2056,[5237],"SetStateTo( npctalkfinished, 1 );","","",[],[],1323,[],1323,"","",4,"","","","","",0,135376,0,52,"",0
2132,391,9,"The Blightheart","[2042,0]",[],[2057],"",2057,3,"",2057,[5238],"SetStateTo( npctalkfinished, 1 );","","",[],[],1323,[],1323,"","",4,"","","","","",0,135474,0,52,"",0
2133,391,10,"Anointing Oils","[2042,0]",[],[2058],"","",3,"",2058,[5239],"SetStateTo( npctalkfinished, 1 );","","",[],[],1323,[],1323,"","",4,"","","","","",0,135570,0,52,"",0
2134,391,11,"Invite to Hideout",[],[],[],"","",39,"",71,[],"","","",[],"[372,200]",1323,[],1323,"","",4,"","","","","",0,135578,0,52,"",0
2135,391,12,"Anoint Items",[],[],[],"triggerer.SendOpenScreen( BlightCraftingWindow );","",5,"",71,[],"","","",[],[372],1323,[],1323,"","",1,"","",5,"","",0,135712,0,52,"",0
2136,392,0,"Introduction",[],[],[2047],"",2047,3,"",2047,[5217],"SetStateTo( npctalkfinished, 1 );","","",[],[],1323,[],1323,"","",4,"","","","","",0,135744,0,52,"",0
2137,392,1,"Strange Growths",[],[],[2041],"","",5,"",71,[5218],"SetStateTo( npctalkfinished, 1 );","","",[373],[],1323,[373],373,"","",4,1,"","","","",0,135818,0,52,"",0
2138,392,2,"Strange Growths",[2046],[2043],[2061],"",2061,5,"",2061,[5219],"SetStateTo( npctalkfinished, 1 );","","",[],[],1323,[],1323,"","",4,"","","","","",0,135882,0,52,"",0
2139,392,3,"Strange Growths",[2043],[2046],[2061],"",2061,5,"",2061,[5220],"SetStateTo( npctalkfinished, 1 );","","",[],[],1323,[],1323,"","",4,"","","","","",0,135946,0,52,"",0
2140,392,4,"Exile","[2042,0]",[],[2048],"","",3,"",2048,[5221],"SetStateTo( npctalkfinished, 1 );","","",[],[],1323,[],1323,"","",4,"","","","","",0,136010,0,52,"",0
2141,392,5,"Replacement",[2048],[],[2049],"","",3,"",2049,[5222],"SetStateTo( npctalkfinished, 1 );","","",[],[],1323,[],1323,"","",4,"","","","","",0,136058,0,52,"",0
2142,392,6,"Devices","[2042,0]",[],[2050],"","",3,"",2050,[5223],"SetStateTo( npctalkfinished, 1 );","","",[],[],1323,[],1323,"","",4,"","","","","",0,136122,0,52,"",0
2143,392,7,"Fungi",[2042],[],[2051],"","",3,"",2051,[5224],"SetStateTo( npctalkfinished, 1 );","","",[],[],1323,[],1323,"","",4,"","","","","",0,136170,0,52,"",0
2144,392,8,"The Templar","[2042,0]",[],[2052],"","",3,"",2052,[5225],"SetStateTo( npctalkfinished, 1 );","","",[],[],1323,[],1323,"","",4,"","","","","",0,136234,0,52,"",0
2145,392,9,"Blighted Maps",[2054],[],[2053],"","",3,"",2053,[5226],"SetStateTo( npctalkfinished, 1 );","","",[],[],1323,[],1323,"","",4,"","","","","",0,136282,0,52,"",0
2146,392,10,"Piety and Dominus","[2042,0]",[],[2055],"","",3,"",2055,[5236],"SetStateTo( npctalkfinished, 1 );","","",[],[],1323,[],1323,"","",4,"","","","","",0,136346,0,52,"",0
2147,392,11,"Innocence","[2042,0]",[],[2056],"","",3,"",2056,[5237],"SetStateTo( npctalkfinished, 1 );","","",[],[],1323,[],1323,"","",4,"","","","","",0,136410,0,52,"",0
2148,392,12,"The Blightheart","[2042,0]",[],[2057],"","",3,"",2057,[5238],"SetStateTo( npctalkfinished, 1 );","","",[],[],1323,[],1323,"","",4,"","","","","",0,136474,0,52,"",0
2149,392,13,"Anointing Oils","[2042,0]",[],[2058],"","",3,"",2058,[5239],"SetStateTo( npctalkfinished, 1 );","","",[],[],1323,[],1323,"","",4,"","","","","",0,136538,0,52,"",0
2150,392,14,"Invite to Hideout",[],[],[],"","",39,"",71,[],"","","",[],"[372,200]",1323,[],1323,"","",4,"","","","","",0,136546,0,52,"",0
2151,392,15,"Anoint Items",[],[],[],"triggerer.SendOpenScreen( BlightCraftingWindow );","",5,"",71,[],"","","",[],[372],1323,[],1323,"","",1,"","",5,"","",0,136550,0,52,"",0
2152,393,0,"Introduction",[717],[],[2047],"",2047,3,"",2047,[5217],"SetStateTo( npctalkfinished, 1 );","","",[],[],1323,[],1323,"","",4,"","","","","",0,136598,0,52,"",0
2153,393,1,"Exile","[717,0]",[],[2048],"","",3,"",2048,[5221],"SetStateTo( npctalkfinished, 1 );","","",[],[],1323,[],1323,"","",4,"","","","","",0,136662,0,52,"",0
2154,393,2,"Replacement","[717,0]",[],[2049],"","",3,"",2049,[5222],"SetStateTo( npctalkfinished, 1 );","","",[],[],1323,[],1323,"","",4,"","","","","",0,136726,0,52,"",0
2155,393,3,"Devices","[717,0]",[],[2050],"","",3,"",2050,[5223],"SetStateTo( npctalkfinished, 1 );","","",[],[],1323,[],1323,"","",4,"","","","","",0,136790,0,52,"",0
2156,393,4,"Fungi",[717],[],[2051],"","",3,"",2051,[5224],"SetStateTo( npctalkfinished, 1 );","","",[],[],1323,[],1323,"","",4,"","","","","",0,136838,0,52,"",0
2157,393,5,"The Templar","[717,0]",[],[2052],"","",3,"",2052,[5225],"SetStateTo( npctalkfinished, 1 );","","",[],[],1323,[],1323,"","",4,"","","","","",0,136902,0,52,"",0
2158,393,6,"Blighted Maps","[717,0]",[],[2053],"","",3,"",2053,[5226],"SetStateTo( npctalkfinished, 1 );","","",[],[],1323,[],1323,"","",4,"","","","","",0,136966,0,52,"",0
2159,393,7,"Piety and Dominus","[717,0]",[],[2055],"","",3,"",2055,[5236],"SetStateTo( npctalkfinished, 1 );","","",[],[],1323,[],1323,"","",4,"","","","","",0,137030,0,52,"",0
2160,393,8,"Innocence","[717,0]",[],[2056],"","",3,"",2056,[5237],"SetStateTo( npctalkfinished, 1 );","","",[],[],1323,[],1323,"","",4,"","","","","",0,137094,0,52,"",0
2161,393,9,"The Blightheart","[717,0]",[],[2057],"",2057,3,"",2057,[5238],"SetStateTo( npctalkfinished, 1 );","","",[],[],1323,[],1323,"","",4,"","","","","",0,137158,0,52,"",0
2162,393,10,"Anointing Oils","[717,0]",[],[2058],"","",3,"",2058,[5239],"SetStateTo( npctalkfinished, 1 );","","",[],[],1323,[],1323,"","",4,"","","","","",0,137222,0,52,"",0
2163,393,11,"Anoint Items",[],[],[],"triggerer.SendOpenScreen( BlightCraftingWindow );","",5,"",71,[],"","","",[],[372],1323,[],1323,"","",1,"","",5,"","",0,137226,0,52,"",0
2164,394,0,"Alchemy",[],[],[1998],"","",3,"",1998,[5302],"","","",[],[],1323,[],1323,"","",4,"","","","","",0,137276,0,52,"",0
2165,394,1,"Tane's Master",[],[],[1999],"","",3,"",1999,[5301],"","","",[],[],1323,[],1323,"","",4,"","","","","",0,137338,0,52,"",0
2166,394,2,"Exile",[5],[],[2063],"","",3,"",2063,[5303],"","","",[],[],1323,[],1323,"","",4,"","","","","",0,137386,0,52,"",0
2167,394,3,"Catalysts",[],[],[2064],"","",3,"",2064,[5324],"","","",[],[143],1323,[],1323,"","",4,"","","","","",0,137444,0,52,"",0
2168,394,4,"Vision",[1085],[],[2066],"","",3,"",2066,[5305],"","","",[],[],1323,[],1323,"","",4,"","","","","",0,137508,0,52,"",0
2169,394,5,"Piety",[842],[],[2067],"","",3,"",2067,[5325],"","","",[],[],1323,[],1323,"","",4,"","","","","",0,137556,0,52,"",0
2170,394,6,"Tukohama",[1175],[],[2069],"","",3,"",2069,[5327],"","","",[],[],1323,[],1323,"","",4,"","","","","",0,137604,0,52,"",0
2171,394,7,"Oriath",[59],[],[2074],"","",3,"",2074,[5754],"","","",[],[347],1323,[],1323,"","",4,"","","","","",0,137656,0,52,"",0
2172,395,0,"Invite to Hideout",[],[],[],"","",39,"",71,[],"","","",[],[200],1323,[],1323,"","",4,"","","","","",0,137660,0,52,"",0
2173,395,1,"Sell Items",[],[],[],"","",25,"",71,[],"","","",[],[],1323,[],1323,"","",1,"","",0,"","",0,137660,0,52,"",0
2174,395,2,"Alchemy",[2001],[],[1998],"","",3,"",1998,[5302],"","","",[],[],1323,[],1323,"","",4,"","","","","",0,137708,0,52,"",0
2175,395,3,"Tane's Master",[2001],[],[1999],"","",3,"",1999,[5301],"","","",[],[],1323,[],1323,"","",4,"","","","","",0,137756,0,52,"",0
2176,395,4,"Exile",[5],[],[2063],"","",3,"",2063,[5303],"","","",[],[],1323,[],1323,"","",4,"","","","","",0,137804,0,52,"",0
2177,395,5,"Catalysts",[],[],[2064],"","",3,"",2064,[5324],"","","",[],[143],1323,[],1323,"","",4,"","","","","",0,137840,0,52,"",0
2178,395,6,"Goals",[2001],[],[2065],"","",3,"",2065,[5304],"","","",[],[],1323,[],1323,"","",4,"","","","","",0,137902,0,52,"",0
2179,395,7,"Vision","[2065,0]",[],[2066],"","",3,"",2066,[5305],"","","",[],[],1323,[],1323,"","",4,"","","","","",0,137966,0,52,"",0
2180,395,8,"Piety",[842],[],[2067],"","",3,"",2067,[5325],"","","",[],[],1323,[],1323,"","",4,"","","","","",0,138014,0,52,"",0
2181,395,9,"Tukohama",[1175],[],[2069],"","",3,"",2069,[5327],"","","",[],[],1323,[],1323,"","",4,"","","","","",0,138062,0,52,"",0
2182,395,10,"Greater Samples",[59],[985],[2070],"","",3,"",2070,[5307],"","","",[],[],1323,[],1323,"","",4,"","","","","",0,138160,0,52,"",0
2183,395,11,"Greater Samples",[985],[982],[2072],"",2072,3,"",71,[5308],"","","",[],[],1323,[],1323,"","",4,"","","","","",0,138224,0,52,"",0
2184,395,12,"Greater Samples",[982],[],[2073],"",2073,3,"",2073,[5310],"","","",[],[],1323,[],1323,"","",4,"","","","","",0,138272,0,52,"",0
2185,395,13,"Tane's Laboratory",[59],[],[2071],"",2071,3,"",2071,[5306],"","","",[],[],1323,[],1323,"","",4,"","","","","",0,138358,0,52,"",0
2186,396,0,"Introduction",[],[],[1994],"",1994,3,"",1994,[5293],"","","",[],[],1323,[],1323,"","",4,"","","","","",0,138390,0,52,"",0
2187,396,1,"Pound of Flesh",[],[2000],[1995],"",1995,5,"",71,[5294],"","","",[],[],1323,[],1323,"","",4,"","","","","",0,138470,0,52,"",0
2188,396,2,"Pound of Flesh",[2000],[2001],[2003],"",2003,5,"",71,[5295],"","","",[],[],1323,[],1323,"","",4,"","","","","",0,138534,0,52,"",0
2189,396,3,"Pound of Flesh",[2001],[],[2004],"",2004,5,"",2004,[5296],"","","",[],[],1323,[],1323,"","",4,"","","","","",0,138582,0,52,"",0
2190,396,4,"Creating a Metamorph",[2001],[983],[],"","",3,"",71,[5297],"","","",[],[],1323,[],1323,"","",4,"","","","","",0,138674,0,52,"",0
2191,396,5,"Creating a Metamorph","[2001,0]",[984],[],"","",3,"",71,[5298],"","","",[],[],1323,[],1323,"","",4,"","","","","",0,138738,0,52,"",0
2192,396,6,"Creating a Metamorph","[2001,0]",[],[],"","",3,"",71,[5299],"","","",[],[],1323,[],1323,"","",4,"","","","","",0,138786,0,52,"",0
2193,396,7,"Alchemy",[],[],[1998],"","",3,"",1998,[5302],"","","",[],[],1323,[],1323,"","",4,"","","","","",0,138818,0,52,"",0
2194,396,8,"Tane's Master",[],[],[1999],"","",3,"",1999,[5301],"","","",[],[],1323,[],1323,"","",4,"","","","","",0,138850,0,52,"",0
2195,396,9,"Invite to Hideout",[],[],[],"","",39,"",71,[],"","","",[],[200],1323,[],1323,"","",4,"","","","","",0,138854,0,52,"",0
2196,397,0,"Visit Tane's Laboratory","[717,0]",[],[],"triggerer.OpenMetamorphosisPortal(); triggerer.FinishNPCChat();","",11,"",71,[],"","","",[],[],1323,[],1323,"","",4,"","",5,"","",0,139066,0,52,"",0
2197,397,1,"Sell Items",[],[],[],"","",25,"",71,[],"","","",[],[],1323,[],1323,"","",1,"","",0,"","",0,139066,0,52,"",0
2198,397,2,"Introduction",[717],[],[1994],"",1994,3,"",1994,[5293],"","","",[],[],1323,[],1323,"","",4,"","","","","",0,139114,0,52,"",0
2199,397,3,"Alchemy","[717,0]",[],[1998],"","",3,"",1998,[5302],"","","",[],[],1323,[],1323,"","",4,"","","","","",0,139178,0,52,"",0
2200,397,4,"Tane's Master","[717,0]",[],[1999],"","",3,"",1999,[5301],"","","",[],[],1323,[],1323,"","",4,"","","","","",0,139242,0,52,"",0
2201,397,5,"Exile","[717,0]",[],[2063],"","",3,"",2063,[5303],"","","",[],[],1323,[],1323,"","",4,"","","","","",0,139306,0,52,"",0
2202,397,6,"Catalysts",[717],[],[2064],"","",3,"",2064,[5324],"","","",[],[143],1323,[],1323,"","",4,"","","","","",0,139358,0,52,"",0
2203,397,7,"Goals","[717,0]",[],[2065],"","",3,"",2065,[5304],"","","",[],[],1323,[],1323,"","",4,"","","","","",0,139422,0,52,"",0
2204,397,8,"Vision","[717,0,0]",[],[2066],"","",3,"",2066,[5305],"","","",[],[],1323,[],1323,"","",4,"","","","","",0,139502,0,52,"",0
2205,397,9,"Piety","[717,0]",[],[2067],"","",3,"",2067,[5325],"","","",[],[],1323,[],1323,"","",4,"","","","","",0,139566,0,52,"",0
2206,397,10,"Tukohama","[717,0]",[],[2069],"","",3,"",2069,[5327],"","","",[],[],1323,[],1323,"","",4,"","","","","",0,139630,0,52,"",0
2207,397,11,"Oriath","[717,0]",[],[2074],"","",3,"",2074,[5754],"","","",[],[347],1323,[],1323,"","",4,"","","","","",0,139698,0,52,"",0
2208,406,0,"Invite to Hideout",[],[],[],"","",39,"",71,[12687],"","","",[],"[200,353]",1323,[],1323,"","",4,"","","","","",0,139722,0,52,"",0
2209,406,1,"Purchase Items",[],[],[],"","",24,"",71,[],"","","",[],[348],1323,[],1323,"","",1,"","",1,"","",0,139726,0,52,"",0
2210,406,2,"Atlas Mission",[],[],[],"","",1,"","",[],"","","",[],"[348,602]",1,[],1323,"","",4,"","","","","",0,139734,0,52,"",0
2211,406,3,"Take Voidstones",[],[],[],"","",6,111,"",[],"","","",[],[],1,[],1323,"","",4,"","","","","",0,139768,0,52,"",0
2212,406,4,"Introduction",[],[],[],"","",3,"","",[12656],"","","","[1035,296]",[],1035,[],1035,"","",4,"","","","","",0,139792,0,52,"",0
2213,406,5,"Enter the Atlas",[],[],[],"","",5,"","",[12657],"","","","[1036,296]",[],1,[1037],1036,"","",4,"","","","","",0,139854,0,52,"",0
2214,406,6,"Explore the Atlas",[],[],[],"","",5,"","",[12658],"","","","[1036,1038,353,350,296]",[1037],1,[1038],1038,"","",4,"","","","","",0,139936,0,52,"",0
2215,406,7,"Explore the Atlas",[],[],[],"","",5,"","",[12658],"","","",[],[1038],1,[1115],1323,"","",4,"","","","","",0,139960,0,52,"",0
2216,406,8,"The Envoy",[],[],[],"","",5,"","",[12659],"","","",[984],[1115],1,[425],984,"","",4,"","","","","",0,140010,0,52,"",0
2217,406,9,"The Maven",[],[],[],"","",5,"","",[12660],"","","",[985],[425],1,[219],985,"","",4,"","","","","",0,140060,0,52,"",0
2218,406,10,"Enemy Entities",[],[],[],"","",5,"","",[12661],"","","",[986],"[352,351]",1,"[221,222]",986,"","",4,"","","","","",0,140128,0,52,"",0
2219,406,11,"Flesh Compass",[1870],[],[2321],"",2321,5,"",71,[12662],"","","",[],[],1323,[],1323,"","",4,"","","","","",0,140206,0,52,"",0
2220,406,12,"Luminous Astrolabe",[1869],[],[2322],"",2322,5,"",71,[12663],"","","",[],[],1323,[],1323,"","",4,"","","","","",0,140294,0,52,"",0
2221,406,13,"Writhing Invitation",[953],[],[2325],"",2325,5,"",71,[12664],"","","",[],[],1323,[],1323,"","",4,"","","","","",0,140384,0,52,"",0
2222,406,14,"Polaric Invitation",[955],[],[2323],"",2323,5,"",71,[12665],"","","",[],[],1323,[],1323,"","",4,"","","","","",0,140472,0,52,"",0
2223,406,15,"The Infinite Hunger Defeated",[],[],[],"","",5,"","",[12666],"","","",[988],[207],988,[988],988,"","",4,"","","","","",0,140560,0,52,"",0
2224,406,16,"The Black Star Defeated",[],[],[],"","",5,"","",[12667],"","","",[987],[323],987,[987],987,"","",4,"","","","","",0,140638,0,52,"",0
2225,406,17,"Screaming Invitation",[954],[],[2326],"",2326,5,"",71,[12668],"","","",[],[],1323,[],1323,"","",4,"","","","","",0,140730,0,52,"",0
2226,406,18,"Incandescent Invitation",[956],[],[2324],"",2324,5,"",71,[12669],"","","",[],[],1323,[],1323,"","",4,"","","","","",0,140828,0,52,"",0
2227,406,19,"The Eater of Worlds Defeated",[],[],[],"","",5,"","",[12670],"","","",[989],[221],1,[989],989,"","",4,"","","","","",0,140916,0,52,"",0
2228,406,20,"The Searing Exarch Defeated",[],[],[],"","",5,"","",[12671],"","","",[990],[222],1,[990],990,"","",4,"","","","","",0,141002,0,52,"",0
2229,406,21,"A Moment's Respite",[],[],[],"","",5,"","",[12672],"","","",[991],"[221,222]",1,[],991,"","",4,"","","","","",0,141070,0,52,"",0
2230,406,22,"The Coming Darkness",[],[],[],"","",3,"","",[12673],"","","",[1003],[],1003,[],1323,"","",4,"","","","","",0,141132,0,52,"",0
2231,406,23,"The Citizen Vanguard",[],[],[],"","",3,"","",[12674],"","","",[1004],[],1004,[],1323,"","",4,"","","","","",0,141152,0,52,"",0
2232,406,24,"The Atlas",[],[],[],"","",3,"","",[12675],"","","",[1005],[],1005,[],1323,"","",4,"","","","","",0,141172,0,52,"",0
2233,406,25,"The Map Device",[],[],[],"","",3,"","",[12676],"","","",[992],[],992,[],1323,"","",4,"","","","","",0,141192,0,52,"",0
2234,406,26,"The Envoy",[],[],[],"","",3,"","",[12677],"","","",[996],[1115],996,[],1323,"","",4,"","","","","",0,141216,0,52,"",0
2235,406,27,"The Maven",[],[],[],"","",3,"","",[12678],"","","",[997],[425],997,[],1323,"","",4,"","","","","",0,141240,0,52,"",0
2236,406,28,"Brother",[],[],[],"","",3,"","",[12679],"","","",[998],[997],998,[],1323,"","",4,"","","","","",0,141282,0,52,"",0
2237,406,29,"The Elder",[],[],[],"","",5,"","",[12680],"","","",[994],[220],994,[994],994,"","",4,"","","","","",0,141310,0,52,"",0
2238,406,30,"The Elderslayers",[],[],[],"","",3,"","",[12681],"","","",[995],[998],995,[],1323,"","",4,"","","","","",0,141370,0,52,"",0
2239,406,31,"Sirus",[],[],[],"","",3,"","",[12683],"","","",[999],[995],999,[],1323,"","",4,"","","","","",0,141394,0,52,"",0
2240,406,32,"Oriath",[],[],[],"","",3,"","",[12684],"","","",[1000],[],1000,[],1323,"","",4,"","","","","",0,141414,0,52,"",0
2241,406,33,"Zana Caeserius",[],[],[],"","",3,"","",[12685],"","","",[1001],[995],1001,[],1323,"","",4,"","","","","",0,141438,0,52,"",0
2242,406,34,"Helena",[],[717],[],"","",3,"","",[12686],"","","",[1002],[],1002,[],1323,"","",4,"","","","","",0,141474,0,52,"",0
2243,406,35,"Take Map",[],[],[],"","",6,70,"",[],"","","",[217],[1036],1,[216],217,"","",4,"","","","","",0,141506,0,52,"",0
2244,406,36,"Elder Reward",[],[2007],[],"","",6,113,"",[],"","","",[669],"[220,994]",1,[662],669,"","",4,"","","","","",0,141566,0,52,"",0
2245,406,37,"Maven Reward",[],[2008],[],"","",6,112,"",[],"","","",[670],"[219,15]",1,[663],670,"","",4,"","","","","",0,141626,0,52,"",0
2246,406,38,"Eater of Worlds Reward",[],[2009],[],"","",6,114,"",[],"","","",[671],"[221,989]",1,[664],671,"","",4,"","","","","",0,141706,0,52,"",0
2247,406,39,"Searing Exarch Reward",[],[2010],[],"","",6,115,"",[],"","","",[672],"[222,990]",1,[665],672,"","",4,"","","","","",0,141738,0,52,"",0
2248,406,40,"Niko",[717],[],[],"","",3,"","",[9173],"","","",[1054],[],1054,[],1323,"","",4,"","","","","",0,141774,0,52,"",0
2249,406,41,"Jun",[717],[],[],"","",3,"","",[9175],"","","",[1056],[],1056,[],1323,"","",4,"","","","","",0,141810,0,52,"",0
2250,406,42,"Helena",[717],[],[],"","",3,"","",[9176],"","","",[1057],[],1057,[],1323,"","",4,"","","","","",0,141846,0,52,"",0
2251,406,43,"Einhar",[717],[],[],"","",3,"","",[9177],"","","",[1058],[],1058,[],1323,"","",4,"","","","","",0,141882,0,52,"",0
2252,406,44,"Cassia",[717],[],[],"","",3,"","",[9178],"","","",[1059],[],1059,[],1323,"","",4,"","","","","",0,141934,0,52,"",0
2253,406,45,"The Maven's Defeat",[],[],[],"","",5,"","",[12689],"","","",[15],[219],15,[15],15,"","",4,"","","","","",0,142002,0,52,"",0
2254,406,46,"Sell Items",[],[],[],"","",25,"",71,[],"","","",[],[],1323,[],1323,"","",2,"","",0,"","",0,142002,0,52,"",0
2255,406,47,"Infinite Hunger Reward",[],[2012],[],"","",6,116,"",[],"","","",[673],[988],1,[675],673,"","",4,"","","","","",0,142078,0,52,"",0
2256,406,48,"Black Star Reward",[],[2013],[],"","",6,117,"",[],"","","",[674],[987],1,[676],674,"","",4,"","","","","",0,142144,0,52,"",0
2257,406,49,"Memory of Organised Chaos",[717],[],[],"triggerer.FinishNPCChat(); triggerer.DispatchRulesetEvent( \""open_memory_line MemoryLineAnarchy1\"" );","",5,"","",[13683],"","","",[1244],[1224],1,[],1323,"","",4,1,"","","","",0,142440,0,52,"",0
2258,406,50,"Memory of the Pantheon",[717],[],[],"triggerer.FinishNPCChat(); triggerer.DispatchRulesetEvent( \""open_memory_line MemoryLineDomination2\"" );","",5,"","",[13684],"","","",[1247],[1227],1,[],1323,"","",4,1,"","","","",0,142736,0,52,"",0
2259,406,51,"Memory of Self-Possession",[717],[],[],"triggerer.FinishNPCChat(); triggerer.DispatchRulesetEvent( \""open_memory_line MemoryLineTorment1\"" );","",5,"","",[13688],"","","",[1254],[1234],1,[],1323,"","",4,1,"","","","",0,143032,0,52,"",0
