"rownum","Id","ImplicitStats","ConstantStats","ConstantStatsValues","BaseEffectiveness","IncrementalEffectiveness"
5217,"AtlasCharge","[1848,618,7298,7299,7300,625]","[4101,177,472,634,463]","[50,200,215,-50,150]",0,0
5218,"AtlasTableCharge","[1848,618,7298,7299,7300]","[4101,177,472,634]","[50,200,215,-50]",0,0
5219,"StormCascade","[618,1996,3162]","[2106,357,3192]","[6,1000,750]",4.1818,0.034
5220,"SummonEssenceSpirits","[4092,1827,4967,2498,6887,14024]","[3023,2155]","[-15,3]",1,0
5221,"SummonSpecificBarrels",[],[],[],1,0
5222,"SummonSpecificBarrelsInFront",[],[],[],1,0
5223,"SummonSpecificBarrelsInFrontBurningGround",[],[883],[1],1,0
5224,"SummonSpecificBarrelsInFrontTar",[],[883],[2],1,0
5225,"SummonSpecificBarrelsFromMortar",[],"[3210,2503,5755]","[25,16,-40]",2.7,0.04
5226,"SummonSpecificBarrelsFromMortarBurningGround",[],"[883,3210,2503,5755]","[1,25,16,-40]",2.7,0.04
5227,"SummonSpecificBarrelsFromMortarTar",[],"[883,3210,2503,5755]","[2,25,16,-40]",2.7,0.04
5228,"SummonSpecificBarrelsArchnemesisWealthUrn",[],[883],[3],1,0
5229,"SummonSpecificBarrelsArchnemesisWealthUrnEmpty",[],[883],[4],1,0
5230,"ChimeraComboAttack",[],[634],[25],1,0
5231,"HellfireBarrage","[618,3065]","[173,357,5755]","[50,10000,-75]",3.8889,0.04
5232,"VaultBossDelayedBlast","[618,3065]","[173,357,4968]","[50,15000,100]",2,0.035
5233,"VaultBossDelayedBlastMetamorph",[618],[],[],2,0.035
5234,"VaultBossDelayedBlastStandalone",[618],[],[],2,0.035
5235,"ElderDelayedBlast","[618,3065]","[173,357,5755]","[10,5000,-50]",1.4,0.035
5236,"AbberathFireBombBarrage","[618,3065]","[173,357,2696,5755]","[100,20000,-70,-25]",6.6667,0.04
5237,"ElderHellfireBarrage1","[618,3065]","[173,357,2696,883,5755]","[100,20000,-70,6,-25]",4.2222,0.04
5238,"ElderHellfireBarrage2","[618,3065]","[173,357,2696,883,5755]","[100,20000,-70,7,-25]",4.2222,0.04
5239,"AbberathHellfireBarrageA","[618,3065]","[173,357,883,2696,5755]","[100,20000,1,-70,-25]",4.2222,0.04
5240,"AbberathHellfireBarrageB","[618,3065]","[173,357,883,2696,5755]","[100,20000,2,-70,-25]",4.2222,0.04
5241,"AbberathHellfireBarrageC","[618,3065]","[173,357,883,2696,5755]","[100,20000,3,-70,-25]",4.2222,0.04
5242,"AbberathHellfireBarrageD","[618,3065]","[173,357,883,2696,5755]","[100,20000,4,-70,-25]",4.2222,0.04
5243,"AbberathHellfireBarrageE","[618,3065]","[173,357,883,2696,5755]","[100,20000,5,-70,-25]",4.2222,0.04
5244,"BreachHellfireBarrageBone","[618,3065]","[173,357,5755]","[10,10000,-33]",1.25,0.035
5245,"BreachHellfireBarrageBone2","[618,3065]","[173,357,5755]","[15,10000,-25]",1.25,0.035
5246,"BreachHellfireBarrageBone3","[618,3065]","[173,357,5755]","[20,10000,-20]",1.25,0.035
5247,"BreachHellfireBarrageBone4","[618,3065]","[173,357,5755]","[25,10000,-15]",1.25,0.035
5248,"ChangeStance",[],[357],[6000],1,0
5249,"ChangeStanceChaosBreach",[],[357],[10000],1,0
5250,"ChangeStanceChaosBreachWild",[],[357],[5000],1,0
5251,"ChangeStanceVaultGolem",[],[357],[6000],1,0
5252,"ChieftainEnrage",[],"[357,70,24,177,477]","[6000,100,100,100,-80]",1,0
5253,"BlightChieftainEnrage",[],"[357,70,24,177,477]","[6000,20,20,100,-50]",1,0
5254,"PirateBossBreakChest",[],[],[],1,0
5255,"SupportDamageOverTime",[],[4892],[30],1,0
5256,"ChimeraChargedAttack",[],"[634,5755]","[-40,30]",1,0
5257,"BetrayalSecretPoliceChargedAttack",[],[634],[-40],1,0
5258,"FireStormCascade","[1996,618]","[357,612,1116,2106,3192]","[2000,100,450,10,1500]",1.1111,0
5259,"FrostfireMageFireStormCascade","[1996,618]","[357,612,1116,2106,3192,5755]","[2000,190,450,10,1500,-50]",1.4889,0.03
5260,"ExileRangerFireStormCascade","[1996,618,4581]","[357,612,1116,2106,3192,5755]","[2000,190,450,10,1500,-50]",1.4889,0.03
5261,"FrostfireMageFrostStormCascade","[1996,618]","[357,612,1116,2106,3192,5755]","[2000,190,450,10,1500,-50]",1.2182,0.03
5262,"IguanaFrostStormCascade","[1996,618]","[357,612,1116,2106,3192,5755]","[2000,190,450,10,1500,-50]",1.2182,0.03
5263,"SwordStormCascade","[1996,618]","[357,612,1116,2106,3192,5755]","[2000,190,450,10,1500,-50]",1.34,0.03
5264,"TotemMapBossLightningStormCascade","[1996,618]","[357,612,1116,2106,3192,5755]","[2000,270,450,10,1500,-50]",1.4889,0.03
5265,"SentinelGolemLightningStormCascade","[1996,618]","[357,612,1116,2106,3192,5755]","[4000,270,450,10,1500,-50]",1.4889,0.048
5266,"MachinariumLightningStormCascade",[618],"[357,612,1116,2106,3192,5755]","[1500,500,450,10,500,-50]",2.2,0.05
5267,"WestLightningStormCascade",[618],"[357,612,1116,2106,3192]","[1500,250,450,20,500]",1.1,0.05
5268,"SupportUniqueCosprisMaliceColdSpellsCastOnMeleeCriticalStrike","[4900,8398]",[],[],1,0
5269,"AtlasSplitForm",[],[],[],1,0
5270,"BonePrison",[],[357],[3000],1,0
5271,"StrangleCharmColdSnap",[618],"[455,15088,5755]","[100,75,20]",3.9,0.036
5272,"BlightTowerIcePrison",[],[357],[3000],1,0
5273,"BlightTowerIcePrison_buff1",[],[357],[3000],1,0
5274,"BlightTowerIcePrison_buff2",[],[357],[3000],1,0
5275,"BlightTowerIcePrison_buff3",[],[357],[3000],1,0
5276,"ArchnemesisGlacialCage",[],"[357,510,5755]","[3000,315,50]",1,0
5277,"EssenceWrathMortarProjectile","[618,499]","[2503,3210,783,4808,5755]","[350,125,7,100,-40]",3.585,0.04
5278,"NewBladeVortex","[618,1715]","[357,3321,3890]","[5000,50,15]",1.2,0.02
5279,"HydraForkArrow",[499],"[634,1101]","[200,50]",1,0
5280,"Restore",[],"[4936,4937,4938]","[10,10,10]",1,0
5281,"RestoreEnergyShield",[],[4938],[100],1,0
5282,"ZanaRestoreLife",[],"[4956,4958,357]","[600,600,3000]",1,0
5283,"GemlingRestoreLife",[],"[4956,357]","[1200,5000]",1,0
5284,"MasterTHRestoreLife",[],"[4956,357]","[6000,1000]",1,0
5285,"AxisCasterRestoreLife",[],"[4956,357]","[10800,2000]",1,0
5286,"AxisCasterRestoreLifeUnique",[],"[4956,357]","[600,3000]",1,0
5287,"NecromancerSkeletalHeal",[],"[4956,357]","[1200,2000]",1,0
5288,"ChangeToStance1",[],[],[],1,0
5289,"ChangeToStance2",[],[],[],1,0
5290,"ChangeToStance1HeistMilitary",[],[],[],1,0
5291,"ChangeToStance1HeistMilitaryEscape",[],[],[],1,0
5292,"ChangeToStance4HeistMilitary",[],[],[],1,0
5293,"ChangeToStance4HeistThugMinibossEnrage",[],[],[],1,0
5294,"ChangeToStance1HeistThugMinibossCalmDown",[],[],[],1,0
5295,"ElderGuardianChangeToStance1",[],[],[],1,0
5296,"ElderGuardianChangeToStance2",[],[],[],1,0
5297,"VilentaChangeToStance2",[],[],[],1,0
5298,"DoryaniChangeToStance1",[],[],[],1,0
5299,"DoryaniChangeToStance2",[],[],[],1,0
5300,"DoryaniChangeToStance3",[],[],[],1,0
5301,"DoryaniChangeToStance1LowCooldown",[],[],[],1,0
5302,"DoryaniChangeToStance2LowCooldown",[],[],[],1,0
5303,"DoryaniChangeToStance3LowCooldown",[],[],[],1,0
5304,"DoryaniChangeToStance1NoCooldown",[],[],[],1,0
5305,"DoryaniChangeToStance2NoCooldown",[],[],[],1,0
5306,"DoryaniChangeToStance3NoCooldown",[],[],[],1,0
5307,"ThaneEnrage",[],[],[],1,0
5308,"ThaneCalmDown",[],[],[],1,0
5309,"BlightHoundBurrow",[],[],[],1,0
5310,"BlightHoundUnburrow",[],[],[],1,0
5311,"JamanraEnrage",[],[],[],1,0
5312,"JamanraCalmDown",[],[],[],1,0
5313,"BeastChargeShakeItOff",[],[],[],1,0
5314,"DoomBossChangeToStance1",[],[],[],1,0
5315,"DoomBossChangeToStance3",[],[],[],1,0
5316,"ChangeToStance1Immediate",[],[],[],1,0
5317,"ChangeToStance2Immediate",[],[],[],1,0
5318,"ChangeToStance3Immediate",[],[],[],1,0
5319,"ChangeToStance4Immediate",[],[],[],1,0
5320,"ChangeToStance5Immediate",[],[],[],1,0
5321,"AtlasGrowingMaelstrom",[618],"[357,4832]","[10000,2]",8.1818,0.06
5322,"GarukhanGrowingSandstorm",[618],"[357,4832,2696,5755]","[28000,2,-50,-30]",2.25,0.06
5323,"ElderGrowingSandstorm",[618],"[357,4832,2696,5755]","[12000,2,-50,-30]",2.25,0.06
5324,"DelveGrowingSandstorm",[618],"[357,4832,2696,5755]","[12000,2,-50,-40]",2.25,0.06
5325,"ChimeraTeleport",[],[],[],1,0
5326,"AtlasSpiderWeb",[5012],"[357,4943]","[5000,50]",1,0
5327,"SpiderWebChampion",[5012],"[357,4943,5755]","[5000,50,-50]",1,0
5328,"DelveSpiderWeb",[5012],"[357,4943,5755]","[8000,50,-50]",1,0
5329,"SpiderBarrelWeb",[5012],"[357,4943,5755]","[300000,50,-50]",1,0
5330,"CoverInSpiders",[],"[177,4946,4947,357]","[100,-50,-50,10000]",1,0
5331,"SpiderBarrelCoverInSpiders",[],"[177,4946,4947,357]","[100,-20,-20,4000]",1,0
5332,"ReviveSpecificMonsters",[],[5755],[-70],1,0
5333,"ReviveSpecificMonstersTitanGrove",[],[5755],[-70],1,0
5334,"ReviveSpecificMonstersTolman",[6528],"[357,1904,177,24,5755]","[10000,30,30,30,-94]",1,0
5335,"ReviveSpecificMonstersTolmanMap",[6528],"[357,1904,177,24,5755]","[10000,30,30,30,-94]",1,0
5336,"AtlasLightningGolemBuff",[],"[477,70,216,357]","[-50,100,200,100000]",1,0
5337,"AtlasLightningGolemNova","[1827,618]",[1781],[100],1.8182,0.02
5338,"ZanaDisruptPortal",[],[357],[15000],1,0
5339,"SummonGoldAnimatedArmour","[2461,2498,2462]",[],[],1,0
5340,"StormflayLightningStrike","[788,1777,4550]","[173,2520,175,357]","[2,70,-90,3000]",6.5,0.041
5341,"LightningOrbs","[618,3516]","[173,177,3519,5755]","[4,-98,4000,30]",0.75,0.04
5342,"ZanaExtendShield",[],[],[],1,0
5343,"ZanaRetreat",[],[],[],1,0
5344,"AtlasRandomMaelstrom",[],"[357,1721,4832,5755]","[10000,75000,2,-40]",1,0
5345,"MassSummonBloodRavens","[2461,2498]","[5065,357,477]","[5,4000,-75]",1,0
5346,"HotdogUpheaval","[618,1929]","[357,5755]","[7000,20]",1.3333,0.0475
5347,"SuperHotdogUpheaval","[618,1929]","[357,2696,5755]","[12000,-30,20]",6.6667,0.04
5348,"SuperHotdogUpheaval2","[618,1929]","[357,5242,2696,5755]","[12000,1,-30,20]",6.6667,0.04
5349,"SuperHotdogUpheaval3","[618,1929]","[357,5242,2696,5755]","[12000,2,-30,20]",6.6667,0.04
5350,"SuperHotdogUpheaval4","[618,1929]","[357,5242,2696,5755]","[12000,2,-30,20]",6.6667,0.04
5351,"PlatedSpiderHotdogUpheaval","[618,1929]","[357,5755]","[5000,20]",1.3333,0.042
5352,"AvatarUpheaval","[618,1929,6314,1824]","[357,6311,5755]","[500,4,20]",1,0.042
5353,"CoverInAsh",[],"[357,5755]","[5000,70]",1,0
5354,"EmpoweringHowl",[2972],[357],[7500],1,0
5355,"EmpoweringHowlSpectre",[2972],"[5115,357]","[20,7500]",1,0
5356,"Flamebreath","[4581,618]","[2503,175,357,3596]","[10,40,5000,2]",0.4056,0.055
5357,"FlamebreathBlessedSister","[4581,618]","[2503,175,357,3596]","[10,25,3000,1]",0.7,0.055
5358,"LegionFlamebreathBlessedSister","[4581,618]","[2503,175,357,3596,6828,5755]","[10,25,5000,1,15,50]",0.7,0.055
5359,"FlamebreathParasiteBoss","[4581,618]","[2503,175,357,4590,1103,5755]","[5,-20,4000,4,30,30]",0.2667,0.055
5360,"FlamebreathParasiteBossMap","[4581,618]","[2503,175,357,4590,1103,5755]","[5,-20,4000,4,30,30]",0.2,0.055
5361,"BreachCleave","[618,1117,12557]","[1905,26,2696,1100,1230]","[-40,29,-20,50,4]",1,0
5362,"GABurningMenaceCleave","[618,12557]","[26,2696,1100]","[29,-20,50]",1,0
5363,"BreachCleaveBoss",[618],"[634,1100,5755]","[200,50,35]",1,0
5364,"BreachCleaveBossWild",[618],"[634,1100,5755]","[150,50,35]",1,0
5365,"NewNewBladeVortex","[618,1715]","[357,3321,3890,5117,5118]","[5000,50,15,50,50]",1.2,0.02
5366,"ThrownShield","[499,6540]","[173,6541,14308]","[3,-50,3]",2.6983,0.0173
5367,"ThrownShieldRoyale","[499,6540]","[5354,5355,173,6541,172]","[5,7,3,-50,3]",4.15,0.0178
5368,"BloodwingThrownShieldProjectile","[499,4550]",[5133],[5],1,0
5369,"BloodwingThrownShieldProjectileMap","[499,4550]","[5133,634]","[5,-15]",1,0
5370,"DawnThrownShieldProjectile","[499,4550]","[5133,1921]","[5,-35]",1,0
5371,"GrennThrownShieldProjectile","[499,4550]",[5133],[5],1,0
5372,"ChattersThrowShieldProjectile","[499,4550,4581,7084]",[5133],[5],1,0
5373,"AvariusCleave",[618],[],[],1,0
5374,"AvariusCleaveWickerman",[618],[634],[125],1,0
5375,"AvariusOffsetProjectile","[499,4581]",[6156],[1],4.4444,0.03
5376,"AvariusOffsetProjectileForward","[499,4581]",[6156],[1],4.4444,0.03
5377,"AvariusOffsetProjectileForwardWickerman","[499,4581]",[6156],[1],2,0.03
5378,"AvariusOffsetProjectileRight","[499,4581]",[6156],[1],4.4444,0.03
5379,"AvariusOffsetProjectileRightWickerman","[499,4581]",[6156],[1],2,0.03
5380,"AvariusSuperProjectile","[499,4550]","[5133,2696,660]","[12,-70,1000]",4.5333,0.04
5381,"AvariusSuperProjectileMap","[499,4550]","[5133,2696,660]","[12,-70,1000]",4.5333,0.04
5382,"AvariusSuperProjectileInnocence","[499,4550]","[5133,2696,660]","[15,-70,1000]",5.3333,0.04
5383,"AvariusSuperProjectileInnocenceMap","[499,4550]","[5133,2696,660]","[15,-70,1000]",4.5333,0.04
5384,"AvariusSuperProjectileInnocenceMapStandalone","[499,4550]","[5133,2696,660]","[4,-70,1000]",4.5333,0.04
5385,"BarrelExplosionAtlas",[618],[1211],[100],2.5,0.04
5386,"BarrelFireBeaconAtlas",[618],"[2476,357,2696,5755]","[1,3000,-25,-50]",2.2222,0.0545
5387,"BarrelColdBeaconAtlas",[618],"[2476,357,2696,5755]","[1,3000,-25,-50]",1.8182,0.0545
5388,"BarrelLightningBeaconAtlas",[618],"[2476,357,2696,5755]","[1,3000,-25,-50]",2.5,0.0545
5389,"BarrelPhysicalBeaconAtlas",[618],"[2476,357,2696,5755]","[1,3000,-25,-50]",1,0.0545
5390,"BarrelCausticCloudAtlas",[618],"[357,660,4590,5755]","[4000,-80,2,-30]",0.4667,0.04
5391,"BestiaryScorpionCausticCloud",[618],"[357,660,4590,5755]","[4000,-80,2,-30]",0.4667,0.04
5392,"BarrelSummonWormNormal",[],"[2155,883,4771]","[1,198,-99]",1,0
5393,"BarrelSummonWormMagic",[],"[2155,883,2154,4771]","[1,198,1,-99]",1,0
5394,"BarrelSummonWormRare",[],"[2155,883,2154,4771]","[1,198,2,-99]",1,0
5395,"BarrelSummonParasiteNormal",[],"[2155,883,4771]","[1,199,-99]",1,0
5396,"BarrelSummonParasiteMagic",[],"[2155,883,2154,4771]","[1,199,1,-99]",1,0
5397,"BarrelSummonParasiteRare",[],"[2155,883,2154,4771]","[1,199,2,-99]",1,0
5398,"BarrelSummonChestDaemon",[],"[2155,883,4771]","[6,489,-99]",1,0
5399,"ChestSpawnZombieRare",[2461],"[2155,883,2154,6147]","[1,377,2,150]",1,0
5400,"ChestSpawnZombieRare2",[2461],"[2155,883,2154,6147]","[1,377,2,150]",1,0
5401,"AvariusPentagonProjectile","[4550,499,4581]",[2520],[15],1,0
5402,"AvariusRapidProjectile","[4550,499,4581]",[2520],[15],4.4444,0.03
5403,"AvariusRapidProjectileMap","[4550,499,4581]",[2520],[15],3.1667,0.04
5404,"AvariusWickermanRapidProjectile","[4550,499,4581]",[2520],[15],2,0.03
5405,"AvariusWickermanRapidProjectileMap","[4550,499,4581]",[2520],[15],2,0.03
5406,"AvariusDivineSlam",[618],"[3834,1921,2696]","[50,-15,-50]",1,0
5407,"DelveProtoVaalSlam",[618],"[3834,1921,2696]","[50,-25,-50]",1,0
5408,"AvariusSummonTemplars",[],"[357,5159]","[8000,1]",1,0
5409,"AvariusSummonTemplarsMap",[],"[357,5159]","[4000,1]",1,0
5410,"AvariusSummonTemplars2",[],"[357,5159]","[8000,1]",1,0
5411,"AvariusSummonTemplars2Map",[],"[357,5159]","[4000,1]",1,0
5412,"AvariusSummonTemplars3",[],"[357,5159]","[8000,1]",1,0
5413,"AvariusSummonTemplars3Map",[],"[357,5159]","[4000,1]",1,0
5414,"AvariusRaiseStatues",[],"[5160,660]","[1,100]",1,0
5415,"AvariusRaiseStatuesWickerman",[],"[5160,660]","[1,100]",1,0
5416,"AvariusRaiseStatuesFaster",[],"[5160,660]","[1,100]",1,0
5417,"AvariusRaiseStatuesFastest",[],"[5160,660]","[1,100]",1,0
5418,"BreachConsumeBones",[],[5160],[1],1,0
5419,"BreachBoneMortar","[618,499]","[2503,3210,173,5156,5159,357]","[543,217,12,120,1,10000]",1,0.03
5420,"BreachBoneMortarBoss","[618,499]","[2503,3210,173,5156,5159,357]","[543,217,12,120,1,45000]",1,0.03
5421,"UtulaBossMortarBarrage","[618,499]","[2503,3210,5156,783,6156]","[543,217,120,1,2]",3.8889,0.03
5422,"UtulaBossMortarBarrageMap","[618,499]","[2503,3210,5156,783,6156]","[543,217,120,1,2]",3.8889,0.034
5423,"MaligaroBlackDeathMortarBarrage","[618,499,4581,5829]","[2503,3210,5156,6156,783,1488]","[543,217,120,1,2,30]",4.375,0.03
5424,"SkeletonCannonBoneMortar","[618,499]","[2503,3210,173,5156,357,783]","[543,217,1,30,10000,3]",3.5,0.014
5425,"BlightSkeletonCannonBoneMortar","[618,499]","[2503,3210,173,5156,357,783]","[760,217,10,45,10000,3]",1.75,0.014
5426,"DelveSpiderMortarBarrage","[618,499]","[2503,3210,5156,783,6156,5755]","[543,130,120,4,2,-50]",1.95,0.042
5427,"BetrayalMassSkeletonBoneMortar","[618,499]","[2503,3210,173,5156,357,783]","[543,217,5,360,3000,5]",1,0.04
5428,"BreachBoneGroundSlam","[618,3814]",[108],[25],1,0
5429,"BreachBoneDelayedBlast",[618],[],[],1,0.03
5430,"BellyTotemDelayedBlast",[618],[],[],1.57,0.03
5431,"IntMissionDaemonDelayedBlast",[618],[5755],[15],1.57,0.03
5432,"BreachBonespire",[1929],"[2106,4965,3878,357,5155]","[20,5000,25,5000,3]",1,0.03
5433,"BellyTotemBonespire",[1929],"[2106,4965,3878,357,5755]","[15,5000,25,3000,-33]",0.75,0.03
5434,"IntMissionDaemonBonespire",[1929],"[2106,4965,3878,357,5755]","[10,4000,25,3000,-15]",0.75,0.03
5435,"BreachBonespireBoss",[1929],"[2106,4965,3878,357]","[20,5000,100,5000]",1,0.03
5436,"BreachSweep",[],"[636,2696,1103]","[20,-20,50]",1,0
5437,"BreachBlizzard",[],"[357,5755]","[10000,150]",1,0
5438,"BreachBlizzardBoss",[],"[477,7391,357,5755]","[-25,20,30000,125]",1,0
5439,"BreachBlizzardSpectre",[],"[7391,357,5755]","[15,10000,150]",1,0
5440,"BreachTeamWarp",[],"[357,2155,5334,5333,5329]","[8000,3,25,50,-50]",1,0
5441,"BrineKingTidalRush",[],"[357,2696]","[5000,-80]",1.3636,0.032
5442,"BrineKingTidalRushDisable",[],"[357,2696]","[5000,-80]",1.3636,0.032
5443,"BreachFlameVortexRush","[618,1929]","[357,3596,3192,2696]","[7500,3,15000,-30]",0.9444,0.03
5444,"BreachFlameVortexRushLowLife","[618,1929]","[357,3596,3192,2696]","[180000,3,15000,-30]",0.9444,0.03
5445,"FlameVortexWestTriggered","[618,1929]","[357,3596,3192,2696]","[2900,3,15000,-30]",0.9444,0.03
5446,"BrineKingUpheaval",[618],"[2106,3192,2696]","[5,2400,-50]",3.6364,0.04
5447,"BrineKingUpheavalTriggered",[618],"[2106,3192,2696]","[5,1500,-50]",3.6364,0.04
5448,"MetamorphosisBrineKingUpheaval",[618],[],[],3.6364,0.04
5449,"BrineKingFloodArena",[],[2696],[-50],11.875,0.04
5450,"BrineKingFloodArenaMap",[],[2696],[-50],7.7188,0.04
5451,"BrineKingStormCall",[618],[],[],5,0.035
5452,"ElderArenaReefWaveUpheaval",[618],"[2106,3192,2696]","[5,500,-50]",3.0909,0.045
5453,"BreachIceGolemFromMortar","[2461,2462,2498]","[2155,883,3210,783,2503]","[1,200,15,2,20]",0.7273,0.034
5454,"SummonBreachIceTotem","[2461,2498]","[2155,883]","[2,201]",1,0
5455,"BrutusWallHook",[],[],[],1,0
5456,"BrutusWallHookEmpowered",[],"[634,1102]","[100,60]",1,0
5457,"BrutusLevitationSlam",[618],"[634,1102]","[150,60]",1,0
5458,"BrutusLevitationSlamMetamorph",[618],"[634,1102]","[150,60]",1,0
5459,"BetrayalLeoLevitationSlam",[618],"[1921,5755]","[-25,-70]",1,0
5460,"BreachBoneNova","[1777,1113]","[173,634,2696,5755]","[12,100,-30,133]",1,0
5461,"BreachBoneNovaWild","[1777,1113]",[],[],1,0
5462,"SkeletonCannonBoneNova",[1777],"[173,634,324,5755]","[10,40,30,150]",1,0
5463,"BreachFlickerStrike","[1848,2461,2498]",[],[],0,0
5464,"BreachFlickerStrikeChayula","[1848,2461,2498]",[883],[1],0,0
5465,"BreachFlickerStrikeChayulaLowLife","[1848,2461,2498]",[883],[1],0,0
5466,"BreachMassFlickerStrike",[1848],"[5204,2955]","[5,200]",0,0
5467,"BreachCastOnDeathNova","[1777,499]","[783,173]","[14,9]",0.8,0.04
5468,"BreachMortarInLine","[618,499]","[2503,5235,1103]","[125,20,25]",1.8,0.03
5469,"BreachMassMortarInLine","[618,499,1777,4581]","[2503,173,5235,1103,2696]","[125,1,20,25,-30]",2,0.03
5470,"BreachMassMortarInLine2","[618,499,1777,4581]","[2503,173,5235,1103,2696]","[125,2,20,25,-30]",2,0.03
5471,"BreachMassMortarInLine3","[618,499,1777,4581]","[2503,173,5235,1103,2696]","[125,3,20,25,-30]",2,0.03
5472,"BreachMassMortarInLine4","[618,499,1777,4581]","[2503,173,5235,1103,2696]","[125,4,20,25,-30]",2,0.03
5473,"MaligaroSpiderBossMortarInLine","[618,499]","[2503,5235,1488,2696,783]","[125,20,25,-30,4]",2.5,0.03
5474,"KitavaDemonXMortar","[499,618]","[783,660,3210,6174,5755]","[2,500,10,125,100]",3.5,0.035
5475,"BlightKitavaDemonXMortar","[499,618]","[783,660,3210,2503,5755]","[2,500,10,5,100]",3.5,0.035
5476,"VilentaXMortar","[499,618,4581,6829,1929]","[783,660,3210,2503,5755]","[7,500,10,125,100]",0.7,0.035
5477,"VilentaXMortarMap","[499,618,4581,6829,1929]","[783,660,3210,2503]","[8,500,10,125]",0.95,0.042
5478,"KitavaBossXMortar","[499,618]","[783,660,3210,6174,173,5755]","[2,500,10,150,2,60]",2.75,0.035
5479,"ElderUnstableMortarInLine","[499,618]","[783,660,3210,6174,173]","[6,500,10,150,2]",2.75,0.035
5480,"KitavaDemonXMortarMetamorph","[499,618]","[660,3210,6174,5755]","[500,10,125,100]",3.5,0.035
5481,"KitavaDemonXMortarMetamorphExplode",[618],[],[],2.5,0.035
5482,"KitavaDemonXMortarMetamorphTrigger",[],[],[],1,0
5483,"Envy",[2972],[],[],2.1,0.023
5484,"TriggeredBoneNova","[1777,1827,499,2686]","[173,5224,783]","[8,100,15]",1,0
5485,"TriggeredIcicleNova","[1777,1827,499,1326]","[173,7567,783,1101]","[8,100,38,100]",1,0
5486,"TransitionObject",[],"[2155,2214,5253]","[1,200,1]",1,0
5487,"TransitionObject2",[],"[2155,2214,5253]","[1,200,1]",1,0
5488,"TransitionObject3",[],"[2155,2214,5253]","[1,200,1]",1,0
5489,"TransitionObject4",[],"[2155,2214,5253]","[1,200,1]",1,0
5490,"BreachBallLightning",[618],"[357,660]","[30000,100]",2.5,0.04
5491,"BreachBallLightningElderGuardian","[618,1929]","[357,660,3192]","[10000,50,5000]",2.5,0.04
5492,"BreachBallLightningSentinelGolem","[618,1929]","[357,660,3192]","[10000,50,5000]",1.6,0.04
5493,"BreachLightningOrbs",[618],"[357,660,2696]","[30000,100,-30]",1.375,0.0491
5494,"BreachLightningOrbsRefinery",[618],[357],[5000],0.75,0.044
5495,"BreachLightningOrbsDelve","[618,1929]",[357],[5000],0.75,0.044
5496,"BreachLightningOrbsCommander","[618,1929]",[357],[3000],0.85,0.0491
5497,"BreachRecall",[],[175],[-50],1,0
5498,"BreachSummonMonsterAtMarker",[],[],[],1,0
5499,"MaligaroTeleportSlam","[618,3814,2302]","[1103,5755]","[25,-50]",1,0
5500,"VendigoTeleportSlam",[618],[5755],[-50],1,0
5501,"AbyssBatTeleportSlam","[618,2360]",[5755],[-25],1,0
5502,"MaligaroComboAttack",[618],[],[],1,0
5503,"AbyssVendigoComboAttack",[618],[6823],[30],1,0
5504,"MaligaroSoulComboAttack",[618],[],[],1,0
5505,"MaligaroTelekineticBlades","[4581,4550]",[],[],2,0.03
5506,"MaligaroTelekineticBladesMap","[4581,4550]",[],[],1.6,0.03
5507,"MaligaroTelekineticBladesHidden","[4581,4550]",[],[],2,0.03
5508,"MaligaroTelekineticBladesHiddenMap","[4581,4550]",[],[],1.6,0.03
5509,"MaligaroTelekineticBladesInFront","[4581,4550]",[],[],2,0.03
5510,"MaligaroTelekineticBladesInFrontMap","[4581,4550]",[],[],1.6,0.03
5511,"MaligaroTelekineticBladesBehind","[4581,4550]",[],[],2,0.03
5512,"MaligaroTelekineticBladesBehindMap","[4581,4550]",[],[],1.6,0.03
5513,"MaligaroVanish","[7298,7299]",[],[],1,0
5514,"ProjectileSpellBlackDeath","[4550,499]","[1488,318,783,175,173,5755]","[30,-50,25,200,2,-40]",2.5,0.04
5515,"NovaProjectileSpellBlackDeathCausticGround","[4550,618,499]","[4590,357,1488,318,5755]","[3,4000,30,-30,-40]",3.75,0.05
5516,"NovaProjectileSpellBlackDeathCausticGroundMap","[4550,618,499]","[4590,357,1488,318,5755]","[3,4000,30,-30,-40]",3.75,0.05
5517,"NovaProjectileSpellSpiderCausticGround","[4550,618,499]","[4590,357,1488,318,5755]","[3,4000,30,-45,-60]",2.5,0.04
