"rownum","Id","DGRFile","i32","i32","i32"
1559,"EndGameAtlasHydra_3","Metadata/Terrain/EndGame/MapAtlasHydra/Graphs/atlas_hydra_03.dgr",100,50,54
1560,"EndGameAtlasHydra_4","Metadata/Terrain/EndGame/MapAtlasHydra/Graphs/atlas_hydra_04.dgr",100,50,55
1561,"EndGameAtlasMinotaur","Metadata/Terrain/EndGame/MapAtlasMinotaur/Graphs/atlas_minotaur_01.dgr",100,50,100
1562,"EndGameAtlasMinotaur_2","Metadata/Terrain/EndGame/MapAtlasMinotaur/Graphs/atlas_minotaur_02.dgr",100,50,100
1563,"EndGameAtlasMinotaur_3","Metadata/Terrain/EndGame/MapAtlasMinotaur/Graphs/atlas_minotaur_03.dgr",100,50,100
1564,"EndGameAtlasMinotaur_4","Metadata/Terrain/EndGame/MapAtlasMinotaur/Graphs/atlas_minotaur_04.dgr",100,50,100
1565,"EndGameAtlasChimera","Metadata/Terrain/EndGame/MapAtlasChimera/Graphs/atlas_chimera_01.dgr",100,50,50
1566,"EndGameAtlasChimera_2","Metadata/Terrain/EndGame/MapAtlasChimera/Graphs/atlas_chimera_02.dgr",100,50,50
1567,"EndGameAtlasChimera_3","Metadata/Terrain/EndGame/MapAtlasChimera/Graphs/atlas_chimera_03.dgr",100,50,50
1568,"EndGameAtlasChimera_4","Metadata/Terrain/EndGame/MapAtlasChimera/Graphs/atlas_chimera_04.dgr",100,50,50
1569,"EndGameAtlasShaper","Metadata/Terrain/EndGame/MapAtlasShaper/Graphs/mapatlas_shaper.dgr",100,50,100
1570,"EndGameLighthouse_1","Metadata/Terrain/EndGame/MapLighthouse/Graphs/lighthouse_1_1.tgr",120,50,100
1571,"EndGameLighthouse_2","Metadata/Terrain/EndGame/MapLighthouse/Graphs/lighthouse_2_1.tgr",120,50,100
1572,"EndGameLighthouse_3","Metadata/Terrain/EndGame/MapLighthouse/Graphs/lighthouse_3_1.tgr",120,50,100
1573,"EndGameLighthouse_4","Metadata/Terrain/EndGame/MapLighthouse/Graphs/lighthouse_4_1.tgr",120,50,100
1574,"EndGameRamparts_1","Metadata/Terrain/EndGame/MapRamparts/Graphs/ramparts_1_1.dgr",100,50,50
1575,"EndGameRamparts_2","Metadata/Terrain/EndGame/MapRamparts/Graphs/ramparts_2_1.dgr",100,50,50
1576,"EndGameRamparts_3","Metadata/Terrain/EndGame/MapRamparts/Graphs/ramparts_3_1.dgr",100,50,50
1577,"EndGameRamparts_4","Metadata/Terrain/EndGame/MapRamparts/Graphs/ramparts_4_1.dgr",100,50,50
1578,"EndGameRacecourse_1","Metadata/Terrain/EndGame/MapRacecourse/Graphs/racecourse_1.dgr",120,60,40
1579,"EndGameRacecourse_2","Metadata/Terrain/EndGame/MapRacecourse/Graphs/racecourse_2.dgr",120,60,40
1580,"EndGameRacecourse_3","Metadata/Terrain/EndGame/MapRacecourse/Graphs/racecourse_3.dgr",120,60,40
1581,"EndGameRacecourse_4","Metadata/Terrain/EndGame/MapRacecourse/Graphs/racecourse_4.dgr",120,60,40
1582,"EndGameAcidLakes_1","Metadata/Terrain/EndGame/MapAcidLakes/Graphs/AcidLakes_1.tgr",115,50,100
1583,"EndGameAcidLakes_2","Metadata/Terrain/EndGame/MapAcidLakes/Graphs/AcidLakes_2.tgr",115,50,100
1584,"EndGameAcidLakes_3","Metadata/Terrain/EndGame/MapAcidLakes/Graphs/AcidLakes_3.tgr",115,50,100
1585,"EndGameAcidLakes_4","Metadata/Terrain/EndGame/MapAcidLakes/Graphs/AcidLakes_4.tgr",115,50,100
1586,"EndGameQuay_1","Metadata/Terrain/EndGame/MapQuay/Graphs/quay_1_1.dgr",110,50,45
1587,"EndGameQuay_2","Metadata/Terrain/EndGame/MapQuay/Graphs/quay_1_2.dgr",110,50,45
1588,"EndGameQuay_3","Metadata/Terrain/EndGame/MapQuay/Graphs/quay_1_3.dgr",110,50,45
1589,"EndGameQuay_4","Metadata/Terrain/EndGame/MapQuay/Graphs/quay_1_4.dgr",110,50,45
1590,"EndGameMesa_1","Metadata/Terrain/EndGame/MapMesa/Graphs/mesa_01.tgr",90,50,100
1591,"EndGameMesa_2","Metadata/Terrain/EndGame/MapMesa/Graphs/mesa_02.tgr",90,50,100
1592,"EndGameMesa_3","Metadata/Terrain/EndGame/MapMesa/Graphs/mesa_03.tgr",90,50,100
1593,"EndGameMesa_4","Metadata/Terrain/EndGame/MapMesa/Graphs/mesa_04.tgr",90,50,100
1594,"EndGameBeach_1","Metadata/Terrain/EndGame/MapBeach2/Graphs/map_beach2_1.tgr",95,50,100
1595,"EndGameBeach_2","Metadata/Terrain/EndGame/MapBeach2/Graphs/map_beach2_2.tgr",95,50,100
1596,"EndGameBeach_3","Metadata/Terrain/EndGame/MapBeach2/Graphs/map_beach2_3.tgr",95,50,100
1597,"EndGameBreachBossPhysical","Metadata/Terrain/EndGame/MapBreachBossPhysical/Graphs/breach_boss1.dgr",100,50,100
1598,"EndGameBreachBossChaos","Metadata/Terrain/EndGame/MapBreachBossChaos/Graphs/breach_boss1.dgr",100,50,100
1599,"EndGameBreachBossFire","Metadata/Terrain/EndGame/MapBreachBossFire/Graphs/breach_boss1.dgr",100,50,100
1600,"EndGameBreachBossCold","Metadata/Terrain/EndGame/MapBreachBossCold/Graphs/breach_boss1.dgr",100,50,100
1601,"EndGameBreachBossLightning","Metadata/Terrain/EndGame/MapBreachBossLightning/Graphs/breach_boss1.dgr",100,50,100
1602,"EndGameHarbinger","Metadata/Terrain/EndGame/MapHarbinger/Graphs/map_harbinger_1.tgr",100,50,100
1603,"EndGameLegion_1","Metadata/Terrain/Leagues/Legion/Encounter/Graphs/legion_encounter_1.dgr",100,50,100
1604,"EndGameLegion_2","Metadata/Terrain/Leagues/Legion/Encounter/Graphs/legion_encounter_2.dgr",100,50,100
1605,"EndGameLegion_3","Metadata/Terrain/Leagues/Legion/Encounter/Graphs/legion_encounter_3.dgr",100,50,100
1606,"EndGameLegion_4","Metadata/Terrain/Leagues/Legion/Encounter/Graphs/legion_encounter_4.dgr",100,50,100
1607,"EndGameSummit_1","Metadata/Terrain/EndGame/MapSummit/Graphs/summit1.tgr",105,50,100
1608,"EndGameSummit_2","Metadata/Terrain/EndGame/MapSummit/Graphs/summit2.tgr",105,50,100
1609,"EndGameSummit_3","Metadata/Terrain/EndGame/MapSummit/Graphs/summit3.tgr",105,50,100
1610,"EndGameSummit_4","Metadata/Terrain/EndGame/MapSummit/Graphs/summit4.tgr",105,50,100
1611,"EndGameSchism_1","Metadata/Terrain/EndGame/MapCelestialSchism/Graphs/schism_1.dgr",100,50,50
1612,"EndGameSchism_2","Metadata/Terrain/EndGame/MapCelestialSchism/Graphs/schism_2.dgr",100,50,50
1613,"EndGameSchism_3","Metadata/Terrain/EndGame/MapCelestialSchism/Graphs/schism_3.dgr",100,50,50
1614,"EndGameSchism_4","Metadata/Terrain/EndGame/MapCelestialSchism/Graphs/schism_4.dgr",100,50,50
1615,"EndGameSunkenCity_1","Metadata/Terrain/EndGame/MapSunkenCity/Graphs/sunkencity_01.dgr",100,50,48
1616,"EndGameSunkenCity_2","Metadata/Terrain/EndGame/MapSunkenCity/Graphs/sunkencity_02.dgr",100,50,49
1617,"EndGameSunkenCity_3","Metadata/Terrain/EndGame/MapSunkenCity/Graphs/sunkencity_03.dgr",100,50,48
1618,"EndGameSunkenCity_4","Metadata/Terrain/EndGame/MapSunkenCity/Graphs/sunkencity_04.dgr",100,50,48
1619,"EndGameCarcass_1","Metadata/Terrain/EndGame/MapCarcass/Graphs/carcass_1.dgr",90,45,50
1620,"EndGameCarcass_2","Metadata/Terrain/EndGame/MapCarcass/Graphs/carcass_2.dgr",90,45,50
1621,"EndGameCarcass_3","Metadata/Terrain/EndGame/MapCarcass/Graphs/carcass_3.dgr",90,45,50
1622,"EndGameCarcass_4","Metadata/Terrain/EndGame/MapCarcass/Graphs/carcass_4.dgr",90,45,50
1623,"EndGameCarcass_5","Metadata/Terrain/EndGame/MapCarcass/Graphs/carcass_5.dgr",90,45,50
1624,"EndGameCarcass_6","Metadata/Terrain/EndGame/MapCarcass/Graphs/carcass_6.dgr",90,45,50
1625,"EndGameInfestation_1","Metadata/Terrain/EndGame/MapForest3/Graphs/map_infestation_1.tgr",100,50,100
1626,"EndGameInfestation_2","Metadata/Terrain/EndGame/MapForest3/Graphs/map_infestation_2.tgr",100,50,100
1627,"EndGameInfestation_3","Metadata/Terrain/EndGame/MapForest3/Graphs/map_infestation_3.tgr",100,50,100
1628,"EndGameInfestation_4","Metadata/Terrain/EndGame/MapForest3/Graphs/map_infestation_4.tgr",100,50,100
1629,"EndGameLavaLake_1","Metadata/Terrain/EndGame/MapCopse/Graphs/copse_1.tgr",105,55,100
1630,"EndGameLavaLake_2","Metadata/Terrain/EndGame/MapCopse/Graphs/copse_2.tgr",105,55,100
1631,"EndGameLavaLake_3","Metadata/Terrain/EndGame/MapCopse/Graphs/copse_3.tgr",105,55,100
1632,"EndGameLavaLake_4","Metadata/Terrain/EndGame/MapCopse/Graphs/copse_4.tgr",105,55,100
1633,"EndGameTribunal_1","Metadata/Terrain/EndGame/MapTribunal/Graphs/tribunal_1.dgr",100,50,40
1634,"EndGameTribunal_2","Metadata/Terrain/EndGame/MapTribunal/Graphs/tribunal_2.dgr",100,50,40
1635,"EndGameTribunal_3","Metadata/Terrain/EndGame/MapTribunal/Graphs/tribunal_3.dgr",100,50,40
1636,"EndGameTribunal_4","Metadata/Terrain/EndGame/MapTribunal/Graphs/tribunal_4.dgr",100,50,40
1637,"EndGameAlleyways_1","Metadata/Terrain/EndGame/MapAlleyways/Graphs/alleyways_1.dgr",90,50,100
1638,"EndGameAlleyways_2","Metadata/Terrain/EndGame/MapAlleyways/Graphs/alleyways_2.dgr",90,50,100
1639,"EndGameAlleyways_3","Metadata/Terrain/EndGame/MapAlleyways/Graphs/alleyways_3.dgr",90,50,100
1640,"EndGameAlleyways_4","Metadata/Terrain/EndGame/MapAlleyways/Graphs/alleyways_4.dgr",90,50,100
1641,"EndGameCorrosion_1","Metadata/Terrain/EndGame/MapCorrosion/Graphs/corrosion_1.tgr",110,50,100
1642,"EndGameCorrosion_2","Metadata/Terrain/EndGame/MapCorrosion/Graphs/corrosion_2.tgr",110,50,100
1643,"EndGameCorrosion_3","Metadata/Terrain/EndGame/MapCorrosion/Graphs/corrosion_3.tgr",110,50,100
1644,"EndGameCorrosion_4","Metadata/Terrain/EndGame/MapCorrosion/Graphs/corrosion_4.tgr",110,50,100
1645,"EndGameAntiquary_1","Metadata/Terrain/EndGame/MapAntiquary/Graphs/antiquary_1.dgr",100,50,50
1646,"EndGameAntiquary_2","Metadata/Terrain/EndGame/MapAntiquary/Graphs/antiquary_2.dgr",100,50,50
1647,"EndGameAntiquary_3","Metadata/Terrain/EndGame/MapAntiquary/Graphs/antiquary_3.dgr",100,50,50
1648,"EndGameAntiquary_4","Metadata/Terrain/EndGame/MapAntiquary/Graphs/antiquary_4.dgr",100,50,50
1649,"EndGameFields_1","Metadata/Terrain/EndGame/MapFields/Graphs/fields_1.tgr",100,50,100
1650,"EndGameFields_2","Metadata/Terrain/EndGame/MapFields/Graphs/fields_2.tgr",100,50,100
1651,"EndGameFields_3","Metadata/Terrain/EndGame/MapFields/Graphs/fields_3.tgr",100,50,100
1652,"EndGameFields_4","Metadata/Terrain/EndGame/MapFields/Graphs/fields_4.tgr",100,50,100
1653,"EndGamePen1","Metadata/Terrain/EndGame/MapPen/Graphs/pen_1.dgr",100,50,50
1654,"EndGamePen2","Metadata/Terrain/EndGame/MapPen/Graphs/pen_2.dgr",100,50,50
1655,"EndGamePen3","Metadata/Terrain/EndGame/MapPen/Graphs/pen_3.dgr",100,50,50
1656,"EndGamePen4","Metadata/Terrain/EndGame/MapPen/Graphs/pen_4.dgr",100,50,50
1657,"EndGameBelfry_1","Metadata/Terrain/EndGame/MapBelfry/Graphs/MapBelfry_1.dgr",100,50,50
1658,"EndGameBelfry_2","Metadata/Terrain/EndGame/MapBelfry/Graphs/MapBelfry_2.dgr",100,50,50
1659,"EndGameBelfry_3","Metadata/Terrain/EndGame/MapBelfry/Graphs/MapBelfry_3.dgr",100,50,50
1660,"EndGameBasilica_1","Metadata/Terrain/EndGame/MapBasilica/Graphs/basilica_1.dgr",100,50,50
1661,"EndGameBasilica_2","Metadata/Terrain/EndGame/MapBasilica/Graphs/basilica_2.dgr",100,50,50
1662,"EndGameBasilica_3","Metadata/Terrain/EndGame/MapBasilica/Graphs/basilica_3.dgr",100,50,50
1663,"EndGameBasilica_4","Metadata/Terrain/EndGame/MapBasilica/Graphs/basilica_4.dgr",100,50,50
1664,"EndGameDefiledCathedral_1","Metadata/Terrain/EndGame/MapDefiledCathedral/Graphs/defiled1.dgr",100,50,50
1665,"EndGameDefiledCathedral_2","Metadata/Terrain/EndGame/MapDefiledCathedral/Graphs/defiled2.dgr",100,50,50
1666,"EndGameDefiledCathedral_3","Metadata/Terrain/EndGame/MapDefiledCathedral/Graphs/defiled3.dgr",100,50,50
1667,"EndGameDefiledCathedral_4","Metadata/Terrain/EndGame/MapDefiledCathedral/Graphs/defiled4.dgr",100,50,50
1668,"EndGameDefiledCathedral_5","Metadata/Terrain/EndGame/MapDefiledCathedral/Graphs/defiled5.dgr",100,50,50
1669,"EndGameHaunt_1","Metadata/Terrain/EndGame/MapHaunt/Graphs/haunt_v1.dgr",100,50,50
1670,"EndGameHaunt_2","Metadata/Terrain/EndGame/MapHaunt/Graphs/haunt_v2.dgr",100,50,50
1671,"EndGameHaunt_3","Metadata/Terrain/EndGame/MapHaunt/Graphs/haunt_v3.dgr",100,50,50
1672,"EndGameHaunt_4","Metadata/Terrain/EndGame/MapHaunt/Graphs/haunt_v4.dgr",100,50,50
1673,"EndGameMausoleum_1","Metadata/Terrain/EndGame/MapMausoleum/Graphs/ossuary_v1.dgr",100,50,50
1674,"EndGameMausoleum_2","Metadata/Terrain/EndGame/MapMausoleum/Graphs/ossuary_v2.dgr",100,50,50
1675,"EndGameMausoleum_3","Metadata/Terrain/EndGame/MapMausoleum/Graphs/ossuary_v3.dgr",100,50,50
1676,"EndGameMausoleum_4","Metadata/Terrain/EndGame/MapMausoleum/Graphs/ossuary_v4.dgr",100,50,50
1677,"EndGameMausoleum_5","Metadata/Terrain/EndGame/MapMausoleum/Graphs/ossuary_v5.dgr",100,50,50
1678,"EndGameMausoleum_6","Metadata/Terrain/EndGame/MapMausoleum/Graphs/ossuary_v6.dgr",100,50,50
1679,"EndGameCage_1","Metadata/Terrain/EndGame/MapCage/Graphs/cage_v1.dgr",100,50,55
1680,"EndGameCage_2","Metadata/Terrain/EndGame/MapCage/Graphs/cage_v2.dgr",100,50,55
1681,"EndGameCage_3","Metadata/Terrain/EndGame/MapCage/Graphs/cage_v3.dgr",100,50,55
1682,"EndGameCage_4","Metadata/Terrain/EndGame/MapCage/Graphs/cage_v4.dgr",100,50,55
1683,"EndGamePark_1","Metadata/Terrain/EndGame/MapPark/Graphs/park_01.dgr",120,50,100
1684,"EndGamePark_2","Metadata/Terrain/EndGame/MapPark/Graphs/park_02.dgr",120,50,100
1685,"EndGamePark_3","Metadata/Terrain/EndGame/MapPark/Graphs/park_03.dgr",120,50,100
1686,"EndGamePark_4","Metadata/Terrain/EndGame/MapPark/Graphs/park_04.dgr",120,50,100
1687,"EndGameMoonTemple_1","Metadata/Terrain/EndGame/MapMoonTemple/Graphs/moon_temple_1.dgr",100,50,50
1688,"EndGameMoonTemple_2","Metadata/Terrain/EndGame/MapMoonTemple/Graphs/moon_temple_2.dgr",100,50,50
1689,"EndGameMoonTemple_3","Metadata/Terrain/EndGame/MapMoonTemple/Graphs/moon_temple_3.dgr",100,50,50
1690,"EndGameMoonTemple_4","Metadata/Terrain/EndGame/MapMoonTemple/Graphs/moon_temple_4.dgr",100,50,50
1691,"EndGameBoulevard_1","Metadata/Terrain/EndGame/MapBoulevard/Graphs/boulevard_1.dgr",100,50,100
1692,"EndGameBoulevard_2","Metadata/Terrain/EndGame/MapBoulevard/Graphs/boulevard_2.dgr",100,50,100
1693,"EndGameBoulevard_3","Metadata/Terrain/EndGame/MapBoulevard/Graphs/boulevard_3.dgr",100,50,100
1694,"EndGameBoulevard_4","Metadata/Terrain/EndGame/MapBoulevard/Graphs/boulevard_4.dgr",100,50,100
1695,"EndGameMachinarium_1","Metadata/Terrain/EndGame/MapMachinarium/Graphs/machinarium_1.dgr",100,50,50
1696,"EndGameMachinarium_2","Metadata/Terrain/EndGame/MapMachinarium/Graphs/machinarium_2.dgr",100,50,50
1697,"EndGameMachinarium_3","Metadata/Terrain/EndGame/MapMachinarium/Graphs/machinarium_3.dgr",100,50,50
1698,"EndGameMachinarium_4","Metadata/Terrain/EndGame/MapMachinarium/Graphs/machinarium_4.dgr",100,50,50
1699,"EndGamePillars_1","Metadata/Terrain/EndGame/MapPillarsOfVastiri/Graphs/pillars_01.dgr",100,50,100
1700,"EndGamePillars_2","Metadata/Terrain/EndGame/MapPillarsOfVastiri/Graphs/pillars_02.dgr",100,50,100
1701,"EndGamePillars_3","Metadata/Terrain/EndGame/MapPillarsOfVastiri/Graphs/pillars_03.dgr",100,50,100
1702,"EndGamePillars_4","Metadata/Terrain/EndGame/MapPillarsOfVastiri/Graphs/pillars_04.dgr",100,50,100
1703,"EndGameBaths_1","Metadata/Terrain/EndGame/MapBaths/Graphs/baths_1.dgr",100,50,50
1704,"EndGameBaths_2","Metadata/Terrain/EndGame/MapBaths/Graphs/baths_2.dgr",100,50,50
1705,"EndGameBaths_3","Metadata/Terrain/EndGame/MapBaths/Graphs/baths_3.dgr",100,50,50
1706,"EndGameBaths_4","Metadata/Terrain/EndGame/MapBaths/Graphs/baths_4.dgr",100,50,50
1707,"EndGameBaths_5","Metadata/Terrain/EndGame/MapBaths/Graphs/baths_5.dgr",100,50,50
1708,"EndGameBaths_6","Metadata/Terrain/EndGame/MapBaths/Graphs/baths_6.dgr",100,50,50
1709,"EndGameCitySquare_1","Metadata/Terrain/EndGame/MapCitySquare/Graphs/citysquare_v1.dgr",100,50,100
1710,"EndGameCitySquare_2","Metadata/Terrain/EndGame/MapCitySquare/Graphs/citysquare_v2.dgr",100,50,100
1711,"EndGameCitySquare_3","Metadata/Terrain/EndGame/MapCitySquare/Graphs/citysquare_v3.dgr",100,50,100
1712,"EndGameCitySquare_4","Metadata/Terrain/EndGame/MapCitySquare/Graphs/citysquare_v4.dgr",100,50,100
1713,"EndGameCourthouse_1","Metadata/Terrain/EndGame/MapCourthouse/Graphs/courthouse_v1.dgr",100,50,50
1714,"EndGameCourthouse_2","Metadata/Terrain/EndGame/MapCourthouse/Graphs/courthouse_v2.dgr",100,50,50
1715,"EndGameCourthouse_3","Metadata/Terrain/EndGame/MapCourthouse/Graphs/courthouse_v3.dgr",100,50,50
1716,"EndGameCourthouse_4","Metadata/Terrain/EndGame/MapCourthouse/Graphs/courthouse_v4.dgr",100,50,50
1717,"EndGameDig_1","Metadata/Terrain/EndGame/MapDig/Graphs/dig_1.dgr",100,50,100
1718,"EndGameDig_2","Metadata/Terrain/EndGame/MapDig/Graphs/dig_2.dgr",100,50,100
1719,"EndGameDig_3","Metadata/Terrain/EndGame/MapDig/Graphs/dig_3.dgr",100,50,100
1720,"EndGameDig_4","Metadata/Terrain/EndGame/MapDig/Graphs/dig_4.dgr",100,50,100
1721,"EndGameIceberg_1","Metadata/Terrain/EndGame/MapIceberg/Graphs/iceberg_01.tgr",100,50,100
1722,"EndGameIceberg_2","Metadata/Terrain/EndGame/MapIceberg/Graphs/iceberg_02.tgr",100,50,100
1723,"EndGameIceberg_3","Metadata/Terrain/EndGame/MapIceberg/Graphs/iceberg_03.tgr",100,50,100
1724,"EndGameIceberg_4","Metadata/Terrain/EndGame/MapIceberg/Graphs/iceberg_04.tgr",100,50,100
1725,"EndGameLaboratory_1","Metadata/Terrain/EndGame/MapLaboratory/Graphs/laboratory_1.dgr",100,50,50
1726,"EndGameLaboratory_2","Metadata/Terrain/EndGame/MapLaboratory/Graphs/laboratory_2.dgr",100,50,50
1727,"EndGameLaboratory_3","Metadata/Terrain/EndGame/MapLaboratory/Graphs/laboratory_3.dgr",100,50,50
1728,"EndGameLaboratory_4","Metadata/Terrain/EndGame/MapLaboratory/Graphs/laboratory_4.dgr",100,50,50
1729,"EndGameLookout_1","Metadata/Terrain/EndGame/MapLookout/Graphs/lookout_1.dgr",100,50,50
1730,"EndGameLookout_2","Metadata/Terrain/EndGame/MapLookout/Graphs/lookout_2.dgr",100,50,50
1731,"EndGameLookout_3","Metadata/Terrain/EndGame/MapLookout/Graphs/lookout_3.dgr",100,50,50
1732,"EndGameLookout_4","Metadata/Terrain/EndGame/MapLookout/Graphs/lookout_4.dgr",100,50,50
1733,"EndGameLookout_5","Metadata/Terrain/EndGame/MapLookout/Graphs/lookout_5.dgr",100,50,50
1734,"EndGameLookout_6","Metadata/Terrain/EndGame/MapLookout/Graphs/lookout_6.dgr",100,50,50
1735,"EndGameSanctuary_1","Metadata/Terrain/EndGame/MapSanctuary/Graphs/sanctuary_1.dgr",100,50,50
1736,"EndGameSanctuary_2","Metadata/Terrain/EndGame/MapSanctuary/Graphs/sanctuary_2.dgr",100,50,50
1737,"EndGameSanctuary_3","Metadata/Terrain/EndGame/MapSanctuary/Graphs/sanctuary_3.dgr",100,50,50
1738,"EndGameSanctuary_4","Metadata/Terrain/EndGame/MapSanctuary/Graphs/sanctuary_4.dgr",100,50,50
1739,"EndGameSepulchre_1","Metadata/Terrain/EndGame/MapSepulchre/Graphs/Sepulchre_1.dgr",100,50,50
1740,"EndGameSepulchre_2","Metadata/Terrain/EndGame/MapSepulchre/Graphs/Sepulchre_2.dgr",100,50,50
1741,"EndGameSepulchre_3","Metadata/Terrain/EndGame/MapSepulchre/Graphs/Sepulchre_3.dgr",100,50,50
1742,"EndGameSepulchre_4","Metadata/Terrain/EndGame/MapSepulchre/Graphs/Sepulchre_4.dgr",100,50,50
1743,"EndGameCoralRuin_1","Metadata/Terrain/EndGame/MapWrackandRuin/Graphs/coralruin_1.dgr",100,50,50
1744,"EndGameCoralRuin_2","Metadata/Terrain/EndGame/MapWrackandRuin/Graphs/coralruin_2.dgr",100,50,50
1745,"EndGameCoralRuin_3","Metadata/Terrain/EndGame/MapWrackandRuin/Graphs/coralruin_3.dgr",100,50,50
1746,"EndGameCoralRuin_4","Metadata/Terrain/EndGame/MapWrackandRuin/Graphs/coralruin_4.dgr",100,50,50
1747,"EndGameDrySea_1","Metadata/Terrain/EndGame/MapDrySea/Graphs/drysea_1.tgr",100,50,100
1748,"EndGameDrySea_2","Metadata/Terrain/EndGame/MapDrySea/Graphs/drysea_2.tgr",100,50,100
1749,"EndGameDrySea_3","Metadata/Terrain/EndGame/MapDrySea/Graphs/drysea_3.tgr",100,50,100
1750,"EndGameDrySea_4","Metadata/Terrain/EndGame/MapDrySea/Graphs/drysea_4.tgr",100,50,100
1751,"EndGameSteppes_1","Metadata/Terrain/EndGame/MapSteppes/Graphs/steppes_1.dgr",100,50,100
1752,"EndGameStagnation_1","Metadata/Terrain/EndGame/MapStagnation/Graphs/stagnation_1_1.tgr",100,50,100
1753,"EndGameStagnation_2","Metadata/Terrain/EndGame/MapStagnation/Graphs/stagnation_2_1.tgr",100,50,100
1754,"EndGameStagnation_3","Metadata/Terrain/EndGame/MapStagnation/Graphs/stagnation_3_1.tgr",100,50,100
1755,"EndGameStagnation_4","Metadata/Terrain/EndGame/MapStagnation/Graphs/stagnation_4_1.tgr",100,50,100
1756,"EndGameBrambleFall_1","Metadata/Terrain/EndGame/MapBrambleFall/Graphs/bramblefall_1.tgr",100,50,100
1757,"EndGameBrambleFall_2","Metadata/Terrain/EndGame/MapBrambleFall/Graphs/bramblefall_2.tgr",100,50,100
1758,"EndGameBrambleFall_3","Metadata/Terrain/EndGame/MapBrambleFall/Graphs/bramblefall_3.tgr",100,50,100
1759,"EndGameBrambleFall_4","Metadata/Terrain/EndGame/MapBrambleFall/Graphs/bramblefall_4.tgr",100,50,100
1760,"EndGameBrambleFall_5","Metadata/Terrain/EndGame/MapBrambleFall/Graphs/bramblefall_5.tgr",100,50,100
1761,"EndGameFrozenCabins_1","Metadata/Terrain/EndGame/MapFrozenCabins/Graphs/frozencabins_01.dgr",100,50,100
1762,"EndGameFrozenCabins_2","Metadata/Terrain/EndGame/MapFrozenCabins/Graphs/frozencabins_02.dgr",100,50,100
1763,"EndGameFrozenCabins_3","Metadata/Terrain/EndGame/MapFrozenCabins/Graphs/frozencabins_03.dgr",100,50,100
1764,"EndGameFrozenCabins_4","Metadata/Terrain/EndGame/MapFrozenCabins/Graphs/frozencabins_04.dgr",100,50,100
1765,"EndGameHarbingerPrison_1","Metadata/Terrain/EndGame/MapHarbingerPrison/Graphs/harbinger_tower_v1.dgr",100,50,100
1766,"EndGameHarbingerPrison_2","Metadata/Terrain/EndGame/MapHarbingerPrison/Graphs/harbinger_tower_v1.dgr",100,50,100
1767,"EndGameHarbingerPrison_3","Metadata/Terrain/EndGame/MapHarbingerPrison/Graphs/harbinger_tower_v1.dgr",100,50,100
1768,"EndGameHarbingerPrison_4","Metadata/Terrain/EndGame/MapHarbingerPrison/Graphs/harbinger_tower_v1.dgr",100,50,100
1769,"EndGameBurn_1","Metadata/Terrain/EndGame/MapBurn/Graphs/burn_1.tgr",100,50,100
1770,"EndGameBurn_2","Metadata/Terrain/EndGame/MapBurn/Graphs/burn_2.tgr",100,50,100
1771,"EndGameBurn_3","Metadata/Terrain/EndGame/MapBurn/Graphs/burn_3.tgr",100,50,100
1772,"EndGameBurn_4","Metadata/Terrain/EndGame/MapBurn/Graphs/burn_4.tgr",100,50,100
1773,"EndGameCrimsonTownship_1","Metadata/Terrain/EndGame/MapCrimsonTownship/Graphs/crimsontownship_01.dgr",100,50,100
1774,"EndGameCrimsonTownship_2","Metadata/Terrain/EndGame/MapCrimsonTownship/Graphs/crimsontownship_02.dgr",100,50,100
1775,"EndGameCrimsonTownship_3","Metadata/Terrain/EndGame/MapCrimsonTownship/Graphs/crimsontownship_03.dgr",100,50,100
1776,"EndGameCrimsonTownship_4","Metadata/Terrain/EndGame/MapCrimsonTownship/Graphs/crimsontownship_04.dgr",100,50,100
1777,"EndGameForkingRiver_1","Metadata/Terrain/EndGame/MapForkingRiver/Graphs/forkingriver_1.dgr",100,50,100
1778,"EndGameForkingRiver_2","Metadata/Terrain/EndGame/MapForkingRiver/Graphs/forkingriver_2.dgr",100,50,100
1779,"EndGameForkingRiver_3","Metadata/Terrain/EndGame/MapForkingRiver/Graphs/forkingriver_3.dgr",100,50,100
1780,"EndGameForkingRiver_4","Metadata/Terrain/EndGame/MapForkingRiver/Graphs/forkingriver_4.dgr",100,50,100
