"rownum","NPCKey","i32","DialogueOption","[i32]","[i32]","[i32]","Script","rid","rid","QuestKey","i32","i32","i32","i32","[rid]","string","bool","bool","[i32]","[i32]","i32","[i32]","i32","bool","rid","bool","bool","string","rid","rid","string","i32","i32","i32","i32"
1667,331,19,"Voltaxic Generator",[2034],[],[2035],"",2035,5,"",71,0,0,0,"[2104,2105]","","","",[],"[68,26]",1275,[27],1275,"","","","","","","","",0,110166,0,46
1668,331,20,"Voltaxic Generator",[2034],[],[2035],"",2035,5,"",71,0,0,0,"[2121,2122]","","","",[],"[68,27]",1275,[],1275,"","","","","","","","",0,110238,0,46
1669,333,0,"Talk to Niko",[],[963],[],"triggerer.FinishNPCChat();",71,3,"",71,0,0,0,"[2126,2127,2128]","","","",[],[],1275,[],1275,"","","","","","","","",0,110330,0,46
1670,333,1,"The Crawler",[963],[2029],[2029],"triggerer.FinishNPCChat();",2029,5,"",71,0,0,0,[2034],"","","",[],[],1275,[],1275,"","","","","","","","",0,110420,0,46
1671,333,2,"The Crawler","[963,0]",[],[],"triggerer.FinishNPCChat(); DispatchRulesetEvent( set_delve_owner );",71,5,"",71,0,0,0,[2034],"","","",[],[],1275,[],1275,"","","","","","","","",0,110606,0,46
1672,332,0,"Talk to Niko",[],[963],[],"","",3,"",71,0,0,0,"[2126,2127,2128]","","","",[],[],1275,[],1275,"","","","","","","","",0,110670,0,46
1673,332,1,"View Subterranean Chart",[963],[],[],"triggerer.SendOpenScreen( DelveMapScreen, 1 ); triggerer.FinishNPCChat();","",5,"",-16843010,-16843010,-16843010,-16843010,[],"","","",[],[68],1,[],1275,"","",1,"","Subterranean Chart",4,"","",0,110690,0,37
1674,332,2,"Introduction",[963],[],[],"","",3,"",-16843010,-16843010,-16843010,-16843010,[2030],"","","",[22],[],22,[24],1275,"","","","","","","","",0,110730,0,46
1675,332,3,"The Azurite Mine",[963],[],[],"","",5,"",-16843010,-16843010,-16843010,-16843010,[2033],"","","",[11],[],1,[68],11,"","","","","","","","",0,110770,0,37
1676,332,4,"The Azurite Mine",[963],[2027],[],"","",5,"",-16843010,-16843010,-16843010,-16843010,[2125],"","","",[],[68],1,"[18,21]",1275,"","","","","","","","",0,110830,0,37
1677,332,5,"Flares and Dynamite","[963,0]",[],[],"","",5,"",-16843010,-16843010,-16843010,-16843010,[2035],"","","","[11,17]",[68],1,"[18,21]",17,"","","","","","","","",0,110940,0,37
1678,332,6,"Fractured Walls",[963],[],[],"","",5,"",-16843010,-16843010,-16843010,-16843010,[2036],"","","",[21],"[19,20]",1,[18],21,"","","","","","","","",0,110988,0,37
1679,332,7,"Fractured Walls",[963],[],[],"","",5,"",-16843010,-16843010,-16843010,-16843010,[2038],"","","",[65],[18],1,[65],65,"","","","","","","","",0,111032,0,37
1680,332,8,"The Azurite Mine",[963],[],[],"","",3,"",-16843010,-16843010,-16843010,-16843010,[2037],"","","",[33],[21],33,[24],1275,"","","","","","","","",0,111076,0,46
1681,332,9,"The Azurite Mine",[963],[],[],"","",3,"",-16843010,-16843010,-16843010,-16843010,[2055],"","","",[34],"[21,24]",34,[25],1275,"","","","","","","","",0,111124,0,46
1682,332,10,"The Azurite Mine",[963],[],[],"","",3,"",-16843010,-16843010,-16843010,-16843010,[2073],"","","",[35],"[21,25]",35,[26],1275,"","","","","","","","",0,111172,0,46
1683,332,11,"The Azurite Mine",[963],[],[],"","",3,"",-16843010,-16843010,-16843010,-16843010,[2090],"","","",[36],"[21,26]",36,[27],1275,"","","","","","","","",0,111220,0,46
1684,332,12,"The Azurite Mine",[963],[],[],"","",3,"",-16843010,-16843010,-16843010,-16843010,[2106],"","","",[37],"[21,27]",37,[],1275,"","","","","","","","",0,111264,0,46
1685,332,13,"The Darkness",[963],[],[],"","",3,"",-16843010,-16843010,-16843010,-16843010,[2047],"","","",[38],[],38,[24],1275,"","","","","","","","",0,111304,0,46
1686,332,14,"The Darkness",[963],[],[],"","",3,"",-16843010,-16843010,-16843010,-16843010,[2065],"","","",[39],[24],39,[25],1275,"","","","","","","","",0,111348,0,46
1687,332,15,"The Darkness",[963],[],[],"","",3,"",-16843010,-16843010,-16843010,-16843010,[2082],"","","",[40],[25],40,[26],1275,"","","","","","","","",0,111392,0,46
1688,332,16,"The Darkness",[963],[],[],"","",3,"",-16843010,-16843010,-16843010,-16843010,[2098],"","","",[41],[26],41,[27],1275,"","","","","","","","",0,111436,0,46
1689,332,17,"The Darkness",[963],[],[],"","",3,"",-16843010,-16843010,-16843010,-16843010,[2115],"","","",[42],[27],42,[],1275,"","","","","","","","",0,111476,0,46
1690,332,18,"Voltaxic Generator",[963],[],[],"","",3,"",-16843010,-16843010,-16843010,-16843010,[2050],"","","",[43],[],43,[24],1275,"","","","","","","","",0,111516,0,46
1691,332,19,"Voltaxic Generator",[963],[],[],"","",3,"",-16843010,-16843010,-16843010,-16843010,[2067],"","","",[44],[24],44,[25],1275,"","","","","","","","",0,111560,0,46
1692,332,20,"Voltaxic Generator",[963],[],[],"","",3,"",-16843010,-16843010,-16843010,-16843010,[2084],"","","",[45],[25],45,[26],1275,"","","","","","","","",0,111604,0,46
1693,332,21,"Voltaxic Generator",[963],[],[],"","",3,"",-16843010,-16843010,-16843010,-16843010,[2100],"","","",[46],[26],46,[27],1275,"","","","","","","","",0,111648,0,46
1694,332,22,"Voltaxic Generator",[963],[],[],"","",3,"",-16843010,-16843010,-16843010,-16843010,[2117],"","","",[47],[27],47,[],1275,"","","","","","","","",0,111688,0,46
1695,332,23,"Underground Cities",[963],[],[],"","",3,"",-16843010,-16843010,-16843010,-16843010,[2051],"","","",[48],[53],48,[24],1275,"","","","","","","","",0,111732,0,46
1696,332,24,"Underground Cities",[963],[],[],"","",3,"",-16843010,-16843010,-16843010,-16843010,[2069],"","","",[49],"[53,24]",49,[25],1275,"","","","","","","","",0,111780,0,46
1697,332,25,"Underground Cities",[963],[],[],"","",3,"",-16843010,-16843010,-16843010,-16843010,[2086],"","","",[50],"[53,25]",50,[26],1275,"","","","","","","","",0,111828,0,46
1698,332,26,"Underground Cities",[963],[],[],"","",3,"",-16843010,-16843010,-16843010,-16843010,[2102],"","","",[51],"[53,26]",51,[27],1275,"","","","","","","","",0,111876,0,46
1699,332,27,"Underground Cities",[963],[],[],"","",3,"",-16843010,-16843010,-16843010,-16843010,[2119],"","","",[52],"[53,27]",52,[],1275,"","","","","","","","",0,111920,0,46
1700,332,28,"Prospero",[963],[],[],"","",3,"",-16843010,-16843010,-16843010,-16843010,[2052],"","","",[60],[54],60,[24],1275,"","","","","","","","",0,111964,0,46
1701,332,29,"Prospero",[963],[],[],"","",3,"",-16843010,-16843010,-16843010,-16843010,[2070],"","","",[61],"[54,24]",61,[25],1275,"","","","","","","","",0,112012,0,46
1702,332,30,"Prospero",[963],[],[],"","",3,"",-16843010,-16843010,-16843010,-16843010,[2087],"","","",[62],"[54,25]",62,[26],1275,"","","","","","","","",0,112060,0,46
1703,332,31,"Prospero",[963],[],[],"","",3,"",-16843010,-16843010,-16843010,-16843010,[2103],"","","",[63],"[54,26]",63,[27],1275,"","","","","","","","",0,112108,0,46
1704,332,32,"Prospero",[963],[],[],"","",3,"",-16843010,-16843010,-16843010,-16843010,[2120],"","","",[64],"[54,27]",64,[],1275,"","","","","","","","",0,112152,0,46
1705,332,33,"Oriath",[963],[],[],"","",3,"",-16843010,-16843010,-16843010,-16843010,[2049],"","","",[55],[],55,[24],1275,"","","","","","","","",0,112192,0,46
1706,332,34,"Oriath",[963],[],[],"","",3,"",-16843010,-16843010,-16843010,-16843010,[2068],"","","",[56],[24],56,[25],1275,"","","","","","","","",0,112236,0,46
1707,332,35,"Oriath",[963],[],[],"","",3,"",-16843010,-16843010,-16843010,-16843010,[2085],"","","",[57],[25],57,[26],1275,"","","","","","","","",0,112280,0,46
1708,332,36,"Oriath",[963],[],[],"","",3,"",-16843010,-16843010,-16843010,-16843010,[2101],"","","",[58],[26],58,[27],1275,"","","","","","","","",0,112324,0,46
1709,332,37,"Oriath",[963],[],[],"","",3,"",-16843010,-16843010,-16843010,-16843010,[2118],"","","",[59],[27],59,[],1275,"","","","","","","","",0,112364,0,46
1710,332,38,"Purchase Items",[],[],[],"","",12,"",71,0,0,0,[],"","","",[],[],1275,[],1275,"","","","","",1,"","",0,112364,0,46
1711,332,39,"Sell Items",[],[],[],"","",24,"",71,0,0,0,[],"","","",[],[],1275,[],1275,"","","","","",0,"","",0,112364,0,46
1712,332,40,"Light Radius","[963,0]",[],[2024],"",2024,5,"",2024,0,0,0,[2123],"","","",[],[68],1275,[24],1275,"","","","","","","","",0,112464,0,46
1713,332,41,"Light Radius","[963,0]",[],[2024],"",2024,5,"",2024,0,0,0,[2129],"","","",[],"[68,24]",1275,[25],1275,"","","","","","","","",0,112540,0,46
1714,332,42,"Light Radius","[963,0]",[],[2024],"",2024,5,"",2024,0,0,0,[2131],"","","",[],"[68,25]",1275,[26],1275,"","","","","","","","",0,112616,0,46
1715,332,43,"Light Radius","[963,0]",[],[2024],"",2024,5,"",2024,0,0,0,[2133],"","","",[],"[68,26]",1275,[27],1275,"","","","","","","","",0,112692,0,46
1716,332,44,"Light Radius","[963,0]",[],[2024],"",2024,5,"",2024,0,0,0,[2135],"","","",[],"[68,27]",1275,[],1275,"","","","","","","","",0,112764,0,46
1717,332,45,"Darkness Resistance","[963,0]",[],[2025],"",2025,5,"",2025,0,0,0,[2124],"","","",[],[68],1275,[24],1275,"","","","","","","","",0,112878,0,46
1718,332,46,"Darkness Resistance","[963,0]",[],[2025],"",2025,5,"",2025,0,0,0,[2130],"","","",[],"[68,24]",1275,[25],1275,"","","","","","","","",0,112954,0,46
1719,332,47,"Darkness Resistance","[963,0]",[],[2025],"",2025,5,"",2025,0,0,0,[2132],"","","",[],"[68,25]",1275,[26],1275,"","","","","","","","",0,113030,0,46
1720,332,48,"Darkness Resistance","[963,0]",[],[2025],"",2025,5,"",2025,0,0,0,[2134],"","","",[],"[68,26]",1275,[27],1275,"","","","","","","","",0,113106,0,46
1721,332,49,"Darkness Resistance","[963,0]",[],[2025],"",2025,5,"",2025,0,0,0,[2136],"","","",[],"[68,27]",1275,[],1275,"","","","","","","","",0,113178,0,46
1722,332,50,"Invite to Hideout",[963],[],[],"","",37,"",-16843010,-16843010,-16843010,-16843010,[2041],"","","",[],"[68,200]",1,[],1275,"","","","","","","","",0,113218,0,37
1723,334,0,"View Subterranean Chart",[717],[],[],"triggerer.SendOpenScreen( DelveMapScreen, 1 ); triggerer.FinishNPCChat();","",5,"",-16843010,-16843010,-16843010,-16843010,[],"","","",[],[68],1,[],1275,"","",1,"","Subterranean Chart",4,"","",0,113238,0,46
1724,334,1,"Visit Mine Encampment",[717],[],[],"triggerer.BeginDelve(); triggerer.FinishNPCChat();","",5,"",-16843010,-16843010,-16843010,-16843010,[],"","","",[],[68],1,[],1275,"","","","","",5,"","",0,113258,0,46
1725,334,2,"Fractured Walls",[717],[],[],"","",5,"",-16843010,-16843010,-16843010,-16843010,[2038],"","","",[65],"[68,18]",1,[65],65,"","","","","","","","",0,113306,0,46
1726,334,3,"The Azurite Mine",[717],[],[],"","",3,"",-16843010,-16843010,-16843010,-16843010,[2037],"","","",[33],[68],33,[24],1275,"","","","","","","","",0,113350,0,46
1727,334,4,"The Azurite Mine",[717],[],[],"","",3,"",-16843010,-16843010,-16843010,-16843010,[2055],"","","",[34],"[68,24]",34,[25],1275,"","","","","","","","",0,113398,0,46
1728,334,5,"The Azurite Mine",[717],[],[],"","",3,"",-16843010,-16843010,-16843010,-16843010,[2073],"","","",[35],"[68,25]",35,[26],1275,"","","","","","","","",0,113446,0,46
1729,334,6,"The Azurite Mine",[717],[],[],"","",3,"",-16843010,-16843010,-16843010,-16843010,[2090],"","","",[36],"[68,26]",36,[27],1275,"","","","","","","","",0,113494,0,46
1730,334,7,"The Azurite Mine",[717],[],[],"","",3,"",-16843010,-16843010,-16843010,-16843010,[2106],"","","",[37],"[68,27]",37,[],1275,"","","","","","","","",0,113538,0,46
1731,334,8,"The Darkness",[717],[],[],"","",3,"",-16843010,-16843010,-16843010,-16843010,[2047],"","","",[38],[68],38,[24],1275,"","","","","","","","",0,113582,0,46
1732,334,9,"The Darkness",[717],[],[],"","",3,"",-16843010,-16843010,-16843010,-16843010,[2065],"","","",[39],"[68,24]",39,[25],1275,"","","","","","","","",0,113630,0,46
1733,334,10,"The Darkness",[717],[],[],"","",3,"",-16843010,-16843010,-16843010,-16843010,[2082],"","","",[40],"[68,25]",40,[26],1275,"","","","","","","","",0,113678,0,46
1734,334,11,"The Darkness",[717],[],[],"","",3,"",-16843010,-16843010,-16843010,-16843010,[2098],"","","",[41],"[68,26]",41,[27],1275,"","","","","","","","",0,113726,0,46
1735,334,12,"The Darkness",[717],[],[],"","",3,"",-16843010,-16843010,-16843010,-16843010,[2115],"","","",[42],"[68,27]",42,[],1275,"","","","","","","","",0,113770,0,46
1736,334,13,"Underground Cities",[717],[],[],"","",3,"",-16843010,-16843010,-16843010,-16843010,[2051],"","","",[48],"[68,53]",48,[24],1275,"","","","","","","","",0,113818,0,46
1737,334,14,"Underground Cities",[717],[],[],"","",3,"",-16843010,-16843010,-16843010,-16843010,[2069],"","","",[49],"[68,53,24]",49,[25],1275,"","","","","","","","",0,113870,0,46
1738,334,15,"Underground Cities",[717],[],[],"","",3,"",-16843010,-16843010,-16843010,-16843010,[2086],"","","",[50],"[68,53,25]",50,[26],1275,"","","","","","","","",0,113922,0,46
1739,334,16,"Underground Cities",[717],[],[],"","",3,"",-16843010,-16843010,-16843010,-16843010,[2102],"","","",[51],"[68,53,26]",51,[27],1275,"","","","","","","","",0,113974,0,46
1740,334,17,"Underground Cities",[717],[],[],"","",3,"",-16843010,-16843010,-16843010,-16843010,[2119],"","","",[52],"[68,53,27]",52,[],1275,"","","","","","","","",0,114022,0,46
1741,334,18,"Prospero",[717],[],[],"","",3,"",-16843010,-16843010,-16843010,-16843010,[2052],"","","",[60],"[68,54]",60,[24],1275,"","","","","","","","",0,114070,0,46
1742,334,19,"Prospero",[717],[],[],"","",3,"",-16843010,-16843010,-16843010,-16843010,[2070],"","","",[61],"[68,54,24]",61,[25],1275,"","","","","","","","",0,114122,0,46
1743,334,20,"Prospero",[717],[],[],"","",3,"",-16843010,-16843010,-16843010,-16843010,[2087],"","","",[62],"[68,54,25]",62,[26],1275,"","","","","","","","",0,114174,0,46
1744,334,21,"Prospero",[717],[],[],"","",3,"",-16843010,-16843010,-16843010,-16843010,[2103],"","","",[63],"[68,54,26]",63,[27],1275,"","","","","","","","",0,114226,0,46
1745,334,22,"Prospero",[717],[],[],"","",3,"",-16843010,-16843010,-16843010,-16843010,[2120],"","","",[64],"[68,54,27]",64,[],1275,"","","","","","","","",0,114274,0,46
1746,334,23,"Oriath",[717],[],[],"","",3,"",-16843010,-16843010,-16843010,-16843010,[2049],"","","",[55],[68],55,[24],1275,"","","","","","","","",0,114318,0,46
1747,334,24,"Oriath",[717],[],[],"","",3,"",-16843010,-16843010,-16843010,-16843010,[2068],"","","",[56],"[68,24]",56,[25],1275,"","","","","","","","",0,114366,0,46
1748,334,25,"Oriath",[717],[],[],"","",3,"",-16843010,-16843010,-16843010,-16843010,[2085],"","","",[57],"[68,25]",57,[26],1275,"","","","","","","","",0,114414,0,46
1749,334,26,"Oriath",[717],[],[],"","",3,"",-16843010,-16843010,-16843010,-16843010,[2101],"","","",[58],"[68,26]",58,[27],1275,"","","","","","","","",0,114462,0,46
1750,334,27,"Oriath",[717],[],[],"","",3,"",-16843010,-16843010,-16843010,-16843010,[2118],"","","",[59],"[68,27]",59,[],1275,"","","","","","","","",0,114506,0,46
1751,334,28,"Einhar",[717],[],[],"","",3,"",-16843010,-16843010,-16843010,-16843010,[2247],"","","",[506],"[68,69]",506,[24],1275,"","","","","","","","",0,114554,0,46
1752,334,29,"Einhar",[717],[],[],"","",3,"",-16843010,-16843010,-16843010,-16843010,[2248],"","","",[507],"[68,24,69]",507,[25],1275,"","","","","","","","",0,114606,0,46
1753,334,30,"Einhar",[717],[],[],"","",3,"",-16843010,-16843010,-16843010,-16843010,[2249],"","","",[508],"[68,25,69]",508,[26],1275,"","","","","","","","",0,114658,0,46
1754,334,31,"Einhar",[717],[],[],"","",3,"",-16843010,-16843010,-16843010,-16843010,[2250],"","","",[509],"[68,26,69]",509,[27],1275,"","","","","","","","",0,114710,0,46
1755,334,32,"Einhar",[717],[],[],"","",3,"",-16843010,-16843010,-16843010,-16843010,[2251],"","","",[510],"[68,27,69]",510,[],1275,"","","","","","","","",0,114758,0,46
1756,334,33,"Alva",[717],[],[],"","",3,"",-16843010,-16843010,-16843010,-16843010,[2237],"","","",[511],"[68,606]",511,[24],1275,"","","","","","","","",0,114806,0,46
1757,334,34,"Alva",[717],[],[],"","",3,"",-16843010,-16843010,-16843010,-16843010,[2238],"","","",[512],"[68,24,606]",512,[25],1275,"","","","","","","","",0,114858,0,46
1758,334,35,"Alva",[717],[],[],"","",3,"",-16843010,-16843010,-16843010,-16843010,[2239],"","","",[513],"[68,25,606]",513,[26],1275,"","","","","","","","",0,114910,0,46
1759,334,36,"Alva",[717],[],[],"","",3,"",-16843010,-16843010,-16843010,-16843010,[2240],"","","",[514],"[68,26,606]",514,[27],1275,"","","","","","","","",0,114962,0,46
1760,334,37,"Alva",[717],[],[],"","",3,"",-16843010,-16843010,-16843010,-16843010,[2241],"","","",[515],"[68,27,606]",515,[],1275,"","","","","","","","",0,115010,0,46
1761,334,38,"Jun",[717],[],[],"","",3,"",-16843010,-16843010,-16843010,-16843010,[2242],"","","",[516],"[68,592]",516,[24],1275,"","","","","","","","",0,115058,0,46
1762,334,39,"Jun",[717],[],[],"","",3,"",-16843010,-16843010,-16843010,-16843010,[2243],"","","",[517],"[68,24,592]",517,[25],1275,"","","","","","","","",0,115110,0,46
1763,334,40,"Jun",[717],[],[],"","",3,"",-16843010,-16843010,-16843010,-16843010,[2244],"","","",[518],"[68,25,592]",518,[26],1275,"","","","","","","","",0,115162,0,46
1764,334,41,"Jun",[717],[],[],"","",3,"",-16843010,-16843010,-16843010,-16843010,[2245],"","","",[519],"[68,26,592]",519,[27],1275,"","","","","","","","",0,115214,0,46
1765,334,42,"Jun",[717],[],[],"","",3,"",-16843010,-16843010,-16843010,-16843010,[2246],"","","",[520],"[68,27,592]",520,[],1275,"","","","","","","","",0,115262,0,46
1766,334,43,"Zana",[717],[],[],"","",3,"",-16843010,-16843010,-16843010,-16843010,[2252],"","","",[521],"[68,1]",521,[24],1275,"","","","","","","","",0,115310,0,46
1767,334,44,"Zana",[717],[],[],"","",3,"",-16843010,-16843010,-16843010,-16843010,[2253],"","","",[522],"[68,24,1]",522,[25],1275,"","","","","","","","",0,115362,0,46
1768,334,45,"Zana",[717],[],[],"","",3,"",-16843010,-16843010,-16843010,-16843010,[2254],"","","",[523],"[68,25,1]",523,[26],1275,"","","","","","","","",0,115414,0,46
1769,334,46,"Zana",[717],[],[],"","",3,"",-16843010,-16843010,-16843010,-16843010,[2255],"","","",[524],"[68,26,1]",524,[27],1275,"","","","","","","","",0,115466,0,46
1770,334,47,"Zana",[717],[],[],"","",3,"",-16843010,-16843010,-16843010,-16843010,[2256],"","","",[525],"[68,27,1]",525,[],1275,"","","","","","","","",0,115514,0,46
1771,334,48,"Helena",[717],[],[],"","",3,"",-16843010,-16843010,-16843010,-16843010,[2262],"","","",[526],[68],526,[24],1275,"","","","","","","","",0,115558,0,46
1772,334,49,"Helena",[717],[],[],"","",3,"",-16843010,-16843010,-16843010,-16843010,[2263],"","","",[527],"[68,24]",527,[25],1275,"","","","","","","","",0,115606,0,46
1773,334,50,"Helena",[717],[],[],"","",3,"",-16843010,-16843010,-16843010,-16843010,[2264],"","","",[528],"[68,25]",528,[26],1275,"","","","","","","","",0,115654,0,46
1774,334,51,"Helena",[717],[],[],"","",3,"",-16843010,-16843010,-16843010,-16843010,[2265],"","","",[529],"[68,26]",529,[27],1275,"","","","","","","","",0,115702,0,46
1775,334,52,"Helena",[717],[],[],"","",3,"",-16843010,-16843010,-16843010,-16843010,[2266],"","","",[530],"[68,27]",530,[],1275,"","","","","","","","",0,115746,0,46
1776,334,53,"Talk to Niko",[717],[],[],"","",3,"",-16843010,-16843010,-16843010,-16843010,"[2126,2127,2128]","","","",[],[],1,[68],1275,"","","","","","","","",0,115814,0,46
1777,334,54,"Talk to Niko",[],[717],[],"","",3,"",71,0,0,0,"[2126,2127,2128]","","","",[],[],1275,[],1275,"","","","","","","","",0,115878,0,46
1778,334,55,"Sell Items",[],[],[],"","",24,"",71,0,0,0,[],"","","",[],[],1275,[],1275,"","","","","",0,"","",0,115878,0,46
1779,334,56,"Atlas Mission",[717],[],[],"","",1,"",-16843010,-16843010,-16843010,-16843010,[],"","","",[],[600],1,[],1275,"","","","","","","","",0,115898,0,46
1780,334,57,"Memory of Demonic Onslaught",[717],[],[],"triggerer.FinishNPCChat(); triggerer.DispatchRulesetEvent( \""open_memory_line MemoryLineBreach1\"" );","",5,"",-16843010,-16843010,-16843010,-16843010,[13650],"","","",[1252],[1232],1,[27],1275,"","","",1,"","","","",0,116200,0,46
1781,334,58,"Memory of Demonic Onslaught",[717],[],[],"triggerer.FinishNPCChat(); triggerer.DispatchRulesetEvent( \""open_memory_line MemoryLineBreach1\"" );","",5,"",-16843010,-16843010,-16843010,-16843010,[13651],"","","",[1252],"[1232,27]",1,[],1275,"","","",1,"","","","",0,116244,0,46
1782,334,59,"Memory of Grasping Hands",[717],[],[],"triggerer.FinishNPCChat(); triggerer.DispatchRulesetEvent( \""open_memory_line MemoryLineBreach2\"" );","",5,"",-16843010,-16843010,-16843010,-16843010,[13665],"","","",[1253],[1233],1,[27],1275,"","","",1,"","","","",0,116540,0,46
1783,334,60,"Memory of Grasping Hands",[717],[],[],"triggerer.FinishNPCChat(); triggerer.DispatchRulesetEvent( \""open_memory_line MemoryLineBreach2\"" );","",5,"",-16843010,-16843010,-16843010,-16843010,[13666],"","","",[1253],"[1233,27]",1,[],1275,"","","",1,"","","","",0,116584,0,46
