"rownum","Depth","MonsterLevel","i32","SulphiteCost","MonsterLevel2","MoreMonsterLife","MoreMonsterDamage","DarknessResistance","LightRadius","i32","i32","i32","i32","i32","i32"
3725,3726,83,520,1100,83,422,39522,-3150,-3150,0,0,80,0,0,83
3726,3727,83,520,1100,83,422,39535,-3150,-3150,0,0,80,0,0,83
3727,3728,83,520,1100,83,422,39548,-3150,-3150,0,0,80,0,0,83
3728,3729,83,520,1100,83,422,39561,-3150,-3150,0,0,80,0,0,83
3729,3730,83,520,1100,83,422,39574,-3150,-3150,0,0,80,0,0,83
3730,3731,83,520,1100,83,422,39587,-3150,-3150,0,0,80,0,0,83
3731,3732,83,520,1100,83,422,39600,-3150,-3150,0,0,80,0,0,83
3732,3733,83,520,1100,83,422,39613,-3150,-3150,0,0,80,0,0,83
3733,3734,83,520,1100,83,422,39626,-3150,-3150,0,0,80,0,0,83
3734,3735,83,520,1100,83,423,39639,-3150,-3150,0,0,80,0,0,83
3735,3736,83,520,1100,83,423,39652,-3150,-3150,0,0,80,0,0,83
3736,3737,83,520,1100,83,423,39665,-3150,-3150,0,0,80,0,0,83
3737,3738,83,520,1100,83,423,39678,-3150,-3150,0,0,80,0,0,83
3738,3739,83,520,1100,83,423,39691,-3150,-3150,0,0,80,0,0,83
3739,3740,83,520,1100,83,423,39704,-3150,-3150,0,0,80,0,0,83
3740,3741,83,520,1100,83,423,39717,-3150,-3150,0,0,80,0,0,83
3741,3742,83,520,1100,83,423,39730,-3150,-3150,0,0,80,0,0,83
3742,3743,83,520,1100,83,423,39743,-3150,-3150,0,0,80,0,0,83
3743,3744,83,520,1100,83,424,39756,-3150,-3150,0,0,80,0,0,83
3744,3745,83,520,1100,83,424,39769,-3150,-3150,0,0,80,0,0,83
3745,3746,83,520,1100,83,424,39782,-3150,-3150,0,0,80,0,0,83
3746,3747,83,520,1100,83,424,39795,-3150,-3150,0,0,80,0,0,83
3747,3748,83,520,1100,83,424,39808,-3150,-3150,0,0,80,0,0,83
3748,3749,83,520,1100,83,424,39821,-3150,-3150,0,0,80,0,0,83
3749,3750,83,520,1100,83,424,39834,-3150,-3150,0,0,80,0,0,83
3750,3751,83,520,1100,83,424,39847,-3150,-3150,0,0,80,0,0,83
3751,3752,83,520,1100,83,425,39860,-3150,-3150,0,0,80,0,0,83
3752,3753,83,520,1100,83,425,39873,-3150,-3150,0,0,80,0,0,83
3753,3754,83,520,1100,83,425,39886,-3150,-3150,0,0,80,0,0,83
3754,3755,83,520,1100,83,425,39899,-3150,-3150,0,0,80,0,0,83
3755,3756,83,520,1100,83,425,39912,-3150,-3150,0,0,80,0,0,83
3756,3757,83,520,1100,83,425,39925,-3150,-3150,0,0,80,0,0,83
3757,3758,83,520,1100,83,425,39938,-3150,-3150,0,0,80,0,0,83
3758,3759,83,520,1100,83,425,39951,-3150,-3150,0,0,80,0,0,83
3759,3760,83,520,1100,83,425,39964,-3150,-3150,0,0,80,0,0,83
3760,3761,83,520,1100,83,426,39977,-3150,-3150,0,0,80,0,0,83
3761,3762,83,520,1100,83,426,39990,-3150,-3150,0,0,80,0,0,83
3762,3763,83,520,1100,83,426,40003,-3150,-3150,0,0,80,0,0,83
3763,3764,83,520,1100,83,426,40016,-3150,-3150,0,0,80,0,0,83
3764,3765,83,520,1100,83,426,40029,-3150,-3150,0,0,80,0,0,83
3765,3766,83,520,1100,83,426,40042,-3150,-3150,0,0,80,0,0,83
3766,3767,83,520,1100,83,426,40055,-3150,-3150,0,0,80,0,0,83
3767,3768,83,520,1100,83,426,40068,-3150,-3150,0,0,80,0,0,83
3768,3769,83,520,1100,83,427,40081,-3150,-3150,0,0,80,0,0,83
3769,3770,83,520,1100,83,427,40094,-3150,-3150,0,0,80,0,0,83
3770,3771,83,520,1100,83,427,40107,-3150,-3150,0,0,80,0,0,83
3771,3772,83,520,1100,83,427,40120,-3150,-3150,0,0,80,0,0,83
3772,3773,83,520,1100,83,427,40133,-3150,-3150,0,0,80,0,0,83
3773,3774,83,520,1100,83,427,40146,-3150,-3150,0,0,80,0,0,83
3774,3775,83,520,1100,83,427,40159,-3150,-3150,0,0,80,0,0,83
3775,3776,83,520,1100,83,427,40172,-3150,-3150,0,0,80,0,0,83
3776,3777,83,520,1100,83,427,40185,-3150,-3150,0,0,80,0,0,83
3777,3778,83,520,1100,83,428,40198,-3150,-3150,0,0,80,0,0,83
3778,3779,83,520,1100,83,428,40211,-3150,-3150,0,0,80,0,0,83
3779,3780,83,520,1100,83,428,40224,-3150,-3150,0,0,80,0,0,83
3780,3781,83,520,1100,83,428,40237,-3150,-3150,0,0,80,0,0,83
3781,3782,83,520,1100,83,428,40250,-3150,-3150,0,0,80,0,0,83
3782,3783,83,520,1100,83,428,40263,-3150,-3150,0,0,80,0,0,83
3783,3784,83,520,1100,83,428,40276,-3150,-3150,0,0,80,0,0,83
3784,3785,83,520,1100,83,428,40289,-3150,-3150,0,0,80,0,0,83
3785,3786,83,520,1100,83,428,40302,-3150,-3150,0,0,80,0,0,83
3786,3787,83,520,1100,83,429,40315,-3150,-3150,0,0,80,0,0,83
3787,3788,83,520,1100,83,429,40328,-3150,-3150,0,0,80,0,0,83
3788,3789,83,520,1100,83,429,40341,-3150,-3150,0,0,80,0,0,83
3789,3790,83,520,1100,83,429,40354,-3150,-3150,0,0,80,0,0,83
3790,3791,83,520,1100,83,429,40367,-3150,-3150,0,0,80,0,0,83
3791,3792,83,520,1100,83,429,40380,-3150,-3150,0,0,80,0,0,83
3792,3793,83,520,1100,83,429,40393,-3150,-3150,0,0,80,0,0,83
3793,3794,83,520,1100,83,429,40406,-3150,-3150,0,0,80,0,0,83
3794,3795,83,520,1100,83,430,40419,-3150,-3150,0,0,80,0,0,83
3795,3796,83,520,1100,83,430,40432,-3150,-3150,0,0,80,0,0,83
3796,3797,83,520,1100,83,430,40445,-3150,-3150,0,0,80,0,0,83
3797,3798,83,520,1100,83,430,40458,-3150,-3150,0,0,80,0,0,83
3798,3799,83,520,1100,83,430,40471,-3150,-3150,0,0,80,0,0,83
3799,3800,83,520,1100,83,430,40484,-3150,-3150,0,0,80,0,0,83
3800,3801,83,520,1100,83,430,40497,-3150,-3150,0,0,80,0,0,83
3801,3802,83,520,1100,83,430,40510,-3150,-3150,0,0,80,0,0,83
3802,3803,83,520,1100,83,430,40523,-3150,-3150,0,0,80,0,0,83
3803,3804,83,520,1100,83,431,40536,-3150,-3150,0,0,80,0,0,83
3804,3805,83,520,1100,83,431,40549,-3150,-3150,0,0,80,0,0,83
3805,3806,83,520,1100,83,431,40562,-3150,-3150,0,0,80,0,0,83
3806,3807,83,520,1100,83,431,40575,-3150,-3150,0,0,80,0,0,83
3807,3808,83,520,1100,83,431,40588,-3150,-3150,0,0,80,0,0,83
3808,3809,83,520,1100,83,431,40601,-3150,-3150,0,0,80,0,0,83
3809,3810,83,520,1100,83,431,40614,-3150,-3150,0,0,80,0,0,83
3810,3811,83,520,1100,83,431,40627,-3150,-3150,0,0,80,0,0,83
3811,3812,83,520,1100,83,432,40640,-3150,-3150,0,0,80,0,0,83
3812,3813,83,520,1100,83,432,40653,-3150,-3150,0,0,80,0,0,83
3813,3814,83,520,1100,83,432,40666,-3150,-3150,0,0,80,0,0,83
3814,3815,83,520,1100,83,432,40679,-3150,-3150,0,0,80,0,0,83
3815,3816,83,520,1100,83,432,40692,-3150,-3150,0,0,80,0,0,83
3816,3817,83,520,1100,83,432,40705,-3150,-3150,0,0,80,0,0,83
3817,3818,83,520,1100,83,432,40718,-3150,-3150,0,0,80,0,0,83
3818,3819,83,520,1100,83,432,40731,-3150,-3150,0,0,80,0,0,83
3819,3820,83,520,1100,83,432,40744,-3150,-3150,0,0,80,0,0,83
3820,3821,83,520,1100,83,433,40757,-3150,-3150,0,0,80,0,0,83
3821,3822,83,520,1100,83,433,40770,-3150,-3150,0,0,80,0,0,83
3822,3823,83,520,1100,83,433,40783,-3150,-3150,0,0,80,0,0,83
3823,3824,83,520,1100,83,433,40796,-3150,-3150,0,0,80,0,0,83
3824,3825,83,520,1100,83,433,40809,-3150,-3150,0,0,80,0,0,83
3825,3826,83,520,1100,83,433,40822,-3150,-3150,0,0,80,0,0,83
3826,3827,83,520,1100,83,433,40835,-3150,-3150,0,0,80,0,0,83
3827,3828,83,520,1100,83,433,40848,-3150,-3150,0,0,80,0,0,83
3828,3829,83,520,1100,83,434,40861,-3150,-3150,0,0,80,0,0,83
3829,3830,83,520,1100,83,434,40874,-3150,-3150,0,0,80,0,0,83
3830,3831,83,520,1100,83,434,40887,-3150,-3150,0,0,80,0,0,83
3831,3832,83,520,1100,83,434,40900,-3150,-3150,0,0,80,0,0,83
3832,3833,83,520,1100,83,434,40913,-3150,-3150,0,0,80,0,0,83
3833,3834,83,520,1100,83,434,40926,-3150,-3150,0,0,80,0,0,83
3834,3835,83,520,1100,83,434,40939,-3150,-3150,0,0,80,0,0,83
3835,3836,83,520,1100,83,434,40952,-3150,-3150,0,0,80,0,0,83
3836,3837,83,520,1100,83,435,40965,-3150,-3150,0,0,80,0,0,83
3837,3838,83,520,1100,83,435,40978,-3150,-3150,0,0,80,0,0,83
3838,3839,83,520,1100,83,435,40991,-3150,-3150,0,0,80,0,0,83
3839,3840,83,520,1100,83,435,41004,-3150,-3150,0,0,80,0,0,83
3840,3841,83,520,1100,83,435,41017,-3150,-3150,0,0,80,0,0,83
3841,3842,83,520,1100,83,435,41030,-3150,-3150,0,0,80,0,0,83
3842,3843,83,520,1100,83,435,41043,-3150,-3150,0,0,80,0,0,83
3843,3844,83,520,1100,83,435,41056,-3150,-3150,0,0,80,0,0,83
3844,3845,83,520,1100,83,435,41069,-3150,-3150,0,0,80,0,0,83
3845,3846,83,520,1100,83,436,41082,-3150,-3150,0,0,80,0,0,83
3846,3847,83,520,1100,83,436,41095,-3150,-3150,0,0,80,0,0,83
3847,3848,83,520,1100,83,436,41108,-3150,-3150,0,0,80,0,0,83
3848,3849,83,520,1100,83,436,41121,-3150,-3150,0,0,80,0,0,83
3849,3850,83,520,1100,83,436,41134,-3150,-3150,0,0,80,0,0,83
3850,3851,83,520,1100,83,436,41147,-3150,-3150,0,0,80,0,0,83
3851,3852,83,520,1100,83,436,41160,-3150,-3150,0,0,80,0,0,83
3852,3853,83,520,1100,83,436,41173,-3150,-3150,0,0,80,0,0,83
3853,3854,83,520,1100,83,437,41186,-3150,-3150,0,0,80,0,0,83
3854,3855,83,520,1100,83,437,41199,-3150,-3150,0,0,80,0,0,83
3855,3856,83,520,1100,83,437,41212,-3150,-3150,0,0,80,0,0,83
3856,3857,83,520,1100,83,437,41225,-3150,-3150,0,0,80,0,0,83
3857,3858,83,520,1100,83,437,41238,-3150,-3150,0,0,80,0,0,83
3858,3859,83,520,1100,83,437,41251,-3150,-3150,0,0,80,0,0,83
3859,3860,83,520,1100,83,437,41264,-3150,-3150,0,0,80,0,0,83
3860,3861,83,520,1100,83,437,41277,-3150,-3150,0,0,80,0,0,83
3861,3862,83,520,1100,83,437,41290,-3150,-3150,0,0,80,0,0,83
3862,3863,83,520,1100,83,438,41303,-3150,-3150,0,0,80,0,0,83
3863,3864,83,520,1100,83,438,41316,-3150,-3150,0,0,80,0,0,83
3864,3865,83,520,1100,83,438,41329,-3150,-3150,0,0,80,0,0,83
3865,3866,83,520,1100,83,438,41342,-3150,-3150,0,0,80,0,0,83
3866,3867,83,520,1100,83,438,41355,-3150,-3150,0,0,80,0,0,83
3867,3868,83,520,1100,83,438,41368,-3150,-3150,0,0,80,0,0,83
3868,3869,83,520,1100,83,438,41381,-3150,-3150,0,0,80,0,0,83
3869,3870,83,520,1100,83,438,41394,-3150,-3150,0,0,80,0,0,83
3870,3871,83,520,1100,83,439,41407,-3150,-3150,0,0,80,0,0,83
3871,3872,83,520,1100,83,439,41420,-3150,-3150,0,0,80,0,0,83
3872,3873,83,520,1100,83,439,41433,-3150,-3150,0,0,80,0,0,83
3873,3874,83,520,1100,83,439,41446,-3150,-3150,0,0,80,0,0,83
3874,3875,83,520,1100,83,439,41459,-3150,-3150,0,0,80,0,0,83
3875,3876,83,520,1100,83,439,41472,-3150,-3150,0,0,80,0,0,83
3876,3877,83,520,1100,83,439,41485,-3150,-3150,0,0,80,0,0,83
3877,3878,83,520,1100,83,439,41498,-3150,-3150,0,0,80,0,0,83
3878,3879,83,520,1100,83,440,41511,-3150,-3150,0,0,80,0,0,83
3879,3880,83,520,1100,83,440,41524,-3150,-3150,0,0,80,0,0,83
3880,3881,83,520,1100,83,440,41537,-3150,-3150,0,0,80,0,0,83
3881,3882,83,520,1100,83,440,41550,-3150,-3150,0,0,80,0,0,83
3882,3883,83,520,1100,83,440,41563,-3150,-3150,0,0,80,0,0,83
3883,3884,83,520,1100,83,440,41576,-3150,-3150,0,0,80,0,0,83
3884,3885,83,520,1100,83,440,41589,-3150,-3150,0,0,80,0,0,83
3885,3886,83,520,1100,83,440,41602,-3150,-3150,0,0,80,0,0,83
3886,3887,83,520,1100,83,440,41615,-3150,-3150,0,0,80,0,0,83
3887,3888,83,520,1100,83,441,41628,-3150,-3150,0,0,80,0,0,83
3888,3889,83,520,1100,83,441,41641,-3150,-3150,0,0,80,0,0,83
3889,3890,83,520,1100,83,441,41654,-3150,-3150,0,0,80,0,0,83
3890,3891,83,520,1100,83,441,41667,-3150,-3150,0,0,80,0,0,83
3891,3892,83,520,1100,83,441,41680,-3150,-3150,0,0,80,0,0,83
3892,3893,83,520,1100,83,441,41693,-3150,-3150,0,0,80,0,0,83
3893,3894,83,520,1100,83,441,41706,-3150,-3150,0,0,80,0,0,83
3894,3895,83,520,1100,83,441,41719,-3150,-3150,0,0,80,0,0,83
3895,3896,83,520,1100,83,442,41732,-3150,-3150,0,0,80,0,0,83
3896,3897,83,520,1100,83,442,41745,-3150,-3150,0,0,80,0,0,83
3897,3898,83,520,1100,83,442,41758,-3150,-3150,0,0,80,0,0,83
3898,3899,83,520,1100,83,442,41771,-3150,-3150,0,0,80,0,0,83
3899,3900,83,520,1100,83,442,41784,-3150,-3150,0,0,80,0,0,83
3900,3901,83,520,1100,83,442,41797,-3150,-3150,0,0,80,0,0,83
3901,3902,83,520,1100,83,442,41810,-3150,-3150,0,0,80,0,0,83
3902,3903,83,520,1100,83,442,41823,-3150,-3150,0,0,80,0,0,83
3903,3904,83,520,1100,83,443,41836,-3150,-3150,0,0,80,0,0,83
3904,3905,83,520,1100,83,443,41849,-3150,-3150,0,0,80,0,0,83
3905,3906,83,520,1100,83,443,41862,-3150,-3150,0,0,80,0,0,83
3906,3907,83,520,1100,83,443,41875,-3150,-3150,0,0,80,0,0,83
3907,3908,83,520,1100,83,443,41888,-3150,-3150,0,0,80,0,0,83
3908,3909,83,520,1100,83,443,41901,-3150,-3150,0,0,80,0,0,83
3909,3910,83,520,1100,83,443,41914,-3150,-3150,0,0,80,0,0,83
3910,3911,83,520,1100,83,443,41927,-3150,-3150,0,0,80,0,0,83
3911,3912,83,520,1100,83,444,41940,-3150,-3150,0,0,80,0,0,83
3912,3913,83,520,1100,83,444,41953,-3150,-3150,0,0,80,0,0,83
3913,3914,83,520,1100,83,444,41966,-3150,-3150,0,0,80,0,0,83
3914,3915,83,520,1100,83,444,41979,-3150,-3150,0,0,80,0,0,83
3915,3916,83,520,1100,83,444,41992,-3150,-3150,0,0,80,0,0,83
3916,3917,83,520,1100,83,444,42005,-3150,-3150,0,0,80,0,0,83
3917,3918,83,520,1100,83,444,42018,-3150,-3150,0,0,80,0,0,83
3918,3919,83,520,1100,83,444,42031,-3150,-3150,0,0,80,0,0,83
3919,3920,83,520,1100,83,444,42044,-3150,-3150,0,0,80,0,0,83
3920,3921,83,520,1100,83,445,42057,-3150,-3150,0,0,80,0,0,83
3921,3922,83,520,1100,83,445,42070,-3150,-3150,0,0,80,0,0,83
3922,3923,83,520,1100,83,445,42083,-3150,-3150,0,0,80,0,0,83
3923,3924,83,520,1100,83,445,42096,-3150,-3150,0,0,80,0,0,83
3924,3925,83,520,1100,83,445,42109,-3150,-3150,0,0,80,0,0,83
3925,3926,83,520,1100,83,445,42122,-3150,-3150,0,0,80,0,0,83
3926,3927,83,520,1100,83,445,42135,-3150,-3150,0,0,80,0,0,83
3927,3928,83,520,1100,83,445,42148,-3150,-3150,0,0,80,0,0,83
3928,3929,83,520,1100,83,446,42161,-3150,-3150,0,0,80,0,0,83
3929,3930,83,520,1100,83,446,42174,-3150,-3150,0,0,80,0,0,83
3930,3931,83,520,1100,83,446,42187,-3150,-3150,0,0,80,0,0,83
3931,3932,83,520,1100,83,446,42200,-3150,-3150,0,0,80,0,0,83
3932,3933,83,520,1100,83,446,42213,-3150,-3150,0,0,80,0,0,83
3933,3934,83,520,1100,83,446,42226,-3150,-3150,0,0,80,0,0,83
3934,3935,83,520,1100,83,446,42239,-3150,-3150,0,0,80,0,0,83
3935,3936,83,520,1100,83,446,42252,-3150,-3150,0,0,80,0,0,83
3936,3937,83,520,1100,83,447,42265,-3150,-3150,0,0,80,0,0,83
3937,3938,83,520,1100,83,447,42278,-3150,-3150,0,0,80,0,0,83
3938,3939,83,520,1100,83,447,42291,-3150,-3150,0,0,80,0,0,83
3939,3940,83,520,1100,83,447,42304,-3150,-3150,0,0,80,0,0,83
3940,3941,83,520,1100,83,447,42317,-3150,-3150,0,0,80,0,0,83
3941,3942,83,520,1100,83,447,42330,-3150,-3150,0,0,80,0,0,83
3942,3943,83,520,1100,83,447,42343,-3150,-3150,0,0,80,0,0,83
3943,3944,83,520,1100,83,447,42356,-3150,-3150,0,0,80,0,0,83
3944,3945,83,520,1100,83,448,42369,-3150,-3150,0,0,80,0,0,83
3945,3946,83,520,1100,83,448,42382,-3150,-3150,0,0,80,0,0,83
3946,3947,83,520,1100,83,448,42395,-3150,-3150,0,0,80,0,0,83
3947,3948,83,520,1100,83,448,42408,-3150,-3150,0,0,80,0,0,83
3948,3949,83,520,1100,83,448,42421,-3150,-3150,0,0,80,0,0,83
3949,3950,83,520,1100,83,448,42434,-3150,-3150,0,0,80,0,0,83
3950,3951,83,520,1100,83,448,42447,-3150,-3150,0,0,80,0,0,83
3951,3952,83,520,1100,83,448,42460,-3150,-3150,0,0,80,0,0,83
3952,3953,83,520,1100,83,449,42473,-3150,-3150,0,0,80,0,0,83
3953,3954,83,520,1100,83,449,42486,-3150,-3150,0,0,80,0,0,83
3954,3955,83,520,1100,83,449,42499,-3150,-3150,0,0,80,0,0,83
3955,3956,83,520,1100,83,449,42512,-3150,-3150,0,0,80,0,0,83
3956,3957,83,520,1100,83,449,42525,-3150,-3150,0,0,80,0,0,83
3957,3958,83,520,1100,83,449,42538,-3150,-3150,0,0,80,0,0,83
3958,3959,83,520,1100,83,449,42551,-3150,-3150,0,0,80,0,0,83
3959,3960,83,520,1100,83,449,42564,-3150,-3150,0,0,80,0,0,83
3960,3961,83,520,1100,83,449,42577,-3150,-3150,0,0,80,0,0,83
3961,3962,83,520,1100,83,450,42590,-3150,-3150,0,0,80,0,0,83
3962,3963,83,520,1100,83,450,42603,-3150,-3150,0,0,80,0,0,83
3963,3964,83,520,1100,83,450,42616,-3150,-3150,0,0,80,0,0,83
3964,3965,83,520,1100,83,450,42629,-3150,-3150,0,0,80,0,0,83
3965,3966,83,520,1100,83,450,42642,-3150,-3150,0,0,80,0,0,83
3966,3967,83,520,1100,83,450,42655,-3150,-3150,0,0,80,0,0,83
3967,3968,83,520,1100,83,450,42668,-3150,-3150,0,0,80,0,0,83
3968,3969,83,520,1100,83,450,42681,-3150,-3150,0,0,80,0,0,83
3969,3970,83,520,1100,83,451,42694,-3150,-3150,0,0,80,0,0,83
3970,3971,83,520,1100,83,451,42707,-3150,-3150,0,0,80,0,0,83
3971,3972,83,520,1100,83,451,42720,-3150,-3150,0,0,80,0,0,83
3972,3973,83,520,1100,83,451,42733,-3150,-3150,0,0,80,0,0,83
3973,3974,83,520,1100,83,451,42746,-3150,-3150,0,0,80,0,0,83
3974,3975,83,520,1100,83,451,42759,-3150,-3150,0,0,80,0,0,83
3975,3976,83,520,1100,83,451,42772,-3150,-3150,0,0,80,0,0,83
3976,3977,83,520,1100,83,451,42785,-3150,-3150,0,0,80,0,0,83
3977,3978,83,520,1100,83,452,42798,-3150,-3150,0,0,80,0,0,83
3978,3979,83,520,1100,83,452,42811,-3150,-3150,0,0,80,0,0,83
3979,3980,83,520,1100,83,452,42824,-3150,-3150,0,0,80,0,0,83
3980,3981,83,520,1100,83,452,42837,-3150,-3150,0,0,80,0,0,83
3981,3982,83,520,1100,83,452,42850,-3150,-3150,0,0,80,0,0,83
3982,3983,83,520,1100,83,452,42863,-3150,-3150,0,0,80,0,0,83
3983,3984,83,520,1100,83,452,42876,-3150,-3150,0,0,80,0,0,83
3984,3985,83,520,1100,83,452,42889,-3150,-3150,0,0,80,0,0,83
3985,3986,83,520,1100,83,453,42902,-3150,-3150,0,0,80,0,0,83
3986,3987,83,520,1100,83,453,42915,-3150,-3150,0,0,80,0,0,83
3987,3988,83,520,1100,83,453,42928,-3150,-3150,0,0,80,0,0,83
3988,3989,83,520,1100,83,453,42941,-3150,-3150,0,0,80,0,0,83
3989,3990,83,520,1100,83,453,42954,-3150,-3150,0,0,80,0,0,83
3990,3991,83,520,1100,83,453,42967,-3150,-3150,0,0,80,0,0,83
3991,3992,83,520,1100,83,453,42980,-3150,-3150,0,0,80,0,0,83
3992,3993,83,520,1100,83,453,42993,-3150,-3150,0,0,80,0,0,83
3993,3994,83,520,1100,83,454,43006,-3150,-3150,0,0,80,0,0,83
3994,3995,83,520,1100,83,454,43019,-3150,-3150,0,0,80,0,0,83
3995,3996,83,520,1100,83,454,43032,-3150,-3150,0,0,80,0,0,83
3996,3997,83,520,1100,83,454,43045,-3150,-3150,0,0,80,0,0,83
3997,3998,83,520,1100,83,454,43058,-3150,-3150,0,0,80,0,0,83
3998,3999,83,520,1100,83,454,43071,-3150,-3150,0,0,80,0,0,83
3999,4000,83,520,1100,83,454,43084,-3150,-3150,0,0,80,0,0,83
4000,4001,83,520,1100,83,454,43097,-3150,-3150,0,0,80,0,0,83
4001,4002,83,520,1100,83,455,43110,-3150,-3150,0,0,80,0,0,83
4002,4003,83,520,1100,83,455,43123,-3150,-3150,0,0,80,0,0,83
4003,4004,83,520,1100,83,455,43136,-3150,-3150,0,0,80,0,0,83
4004,4005,83,520,1100,83,455,43149,-3150,-3150,0,0,80,0,0,83
4005,4006,83,520,1100,83,455,43162,-3150,-3150,0,0,80,0,0,83
4006,4007,83,520,1100,83,455,43175,-3150,-3150,0,0,80,0,0,83
4007,4008,83,520,1100,83,455,43188,-3150,-3150,0,0,80,0,0,83
4008,4009,83,520,1100,83,455,43201,-3150,-3150,0,0,80,0,0,83
4009,4010,83,520,1100,83,456,43214,-3150,-3150,0,0,80,0,0,83
4010,4011,83,520,1100,83,456,43227,-3150,-3150,0,0,80,0,0,83
4011,4012,83,520,1100,83,456,43240,-3150,-3150,0,0,80,0,0,83
4012,4013,83,520,1100,83,456,43253,-3150,-3150,0,0,80,0,0,83
4013,4014,83,520,1100,83,456,43266,-3150,-3150,0,0,80,0,0,83
4014,4015,83,520,1100,83,456,43279,-3150,-3150,0,0,80,0,0,83
4015,4016,83,520,1100,83,456,43292,-3150,-3150,0,0,80,0,0,83
4016,4017,83,520,1100,83,456,43305,-3150,-3150,0,0,80,0,0,83
4017,4018,83,520,1100,83,457,43318,-3150,-3150,0,0,80,0,0,83
4018,4019,83,520,1100,83,457,43331,-3150,-3150,0,0,80,0,0,83
4019,4020,83,520,1100,83,457,43344,-3150,-3150,0,0,80,0,0,83
4020,4021,83,520,1100,83,457,43357,-3150,-3150,0,0,80,0,0,83
4021,4022,83,520,1100,83,457,43370,-3150,-3150,0,0,80,0,0,83
4022,4023,83,520,1100,83,457,43383,-3150,-3150,0,0,80,0,0,83
4023,4024,83,520,1100,83,457,43396,-3150,-3150,0,0,80,0,0,83
4024,4025,83,520,1100,83,457,43409,-3150,-3150,0,0,80,0,0,83
4025,4026,83,520,1100,83,458,43422,-3150,-3150,0,0,80,0,0,83
4026,4027,83,520,1100,83,458,43435,-3150,-3150,0,0,80,0,0,83
4027,4028,83,520,1100,83,458,43448,-3150,-3150,0,0,80,0,0,83
4028,4029,83,520,1100,83,458,43461,-3150,-3150,0,0,80,0,0,83
4029,4030,83,520,1100,83,458,43474,-3150,-3150,0,0,80,0,0,83
4030,4031,83,520,1100,83,458,43487,-3150,-3150,0,0,80,0,0,83
4031,4032,83,520,1100,83,458,43500,-3150,-3150,0,0,80,0,0,83
4032,4033,83,520,1100,83,458,43513,-3150,-3150,0,0,80,0,0,83
4033,4034,83,520,1100,83,459,43526,-3150,-3150,0,0,80,0,0,83
4034,4035,83,520,1100,83,459,43539,-3150,-3150,0,0,80,0,0,83
4035,4036,83,520,1100,83,459,43552,-3150,-3150,0,0,80,0,0,83
4036,4037,83,520,1100,83,459,43565,-3150,-3150,0,0,80,0,0,83
4037,4038,83,520,1100,83,459,43578,-3150,-3150,0,0,80,0,0,83
4038,4039,83,520,1100,83,459,43591,-3150,-3150,0,0,80,0,0,83
4039,4040,83,520,1100,83,459,43604,-3150,-3150,0,0,80,0,0,83
4040,4041,83,520,1100,83,459,43617,-3150,-3150,0,0,80,0,0,83
4041,4042,83,520,1100,83,460,43630,-3150,-3150,0,0,80,0,0,83
4042,4043,83,520,1100,83,460,43643,-3150,-3150,0,0,80,0,0,83
4043,4044,83,520,1100,83,460,43656,-3150,-3150,0,0,80,0,0,83
4044,4045,83,520,1100,83,460,43669,-3150,-3150,0,0,80,0,0,83
4045,4046,83,520,1100,83,460,43682,-3150,-3150,0,0,80,0,0,83
4046,4047,83,520,1100,83,460,43695,-3150,-3150,0,0,80,0,0,83
4047,4048,83,520,1100,83,460,43708,-3150,-3150,0,0,80,0,0,83
4048,4049,83,520,1100,83,460,43721,-3150,-3150,0,0,80,0,0,83
4049,4050,83,520,1100,83,461,43734,-3150,-3150,0,0,80,0,0,83
4050,4051,83,520,1100,83,461,43747,-3150,-3150,0,0,80,0,0,83
4051,4052,83,520,1100,83,461,43760,-3150,-3150,0,0,80,0,0,83
4052,4053,83,520,1100,83,461,43773,-3150,-3150,0,0,80,0,0,83
4053,4054,83,520,1100,83,461,43786,-3150,-3150,0,0,80,0,0,83
4054,4055,83,520,1100,83,461,43799,-3150,-3150,0,0,80,0,0,83
4055,4056,83,520,1100,83,461,43812,-3150,-3150,0,0,80,0,0,83
4056,4057,83,520,1100,83,461,43825,-3150,-3150,0,0,80,0,0,83
4057,4058,83,520,1100,83,462,43838,-3150,-3150,0,0,80,0,0,83
4058,4059,83,520,1100,83,462,43851,-3150,-3150,0,0,80,0,0,83
4059,4060,83,520,1100,83,462,43864,-3150,-3150,0,0,80,0,0,83
4060,4061,83,520,1100,83,462,43877,-3150,-3150,0,0,80,0,0,83
4061,4062,83,520,1100,83,462,43890,-3150,-3150,0,0,80,0,0,83
4062,4063,83,520,1100,83,462,43903,-3150,-3150,0,0,80,0,0,83
4063,4064,83,520,1100,83,462,43916,-3150,-3150,0,0,80,0,0,83
4064,4065,83,520,1100,83,462,43929,-3150,-3150,0,0,80,0,0,83
4065,4066,83,520,1100,83,463,43942,-3150,-3150,0,0,80,0,0,83
4066,4067,83,520,1100,83,463,43955,-3150,-3150,0,0,80,0,0,83
4067,4068,83,520,1100,83,463,43968,-3150,-3150,0,0,80,0,0,83
4068,4069,83,520,1100,83,463,43981,-3150,-3150,0,0,80,0,0,83
4069,4070,83,520,1100,83,463,43994,-3150,-3150,0,0,80,0,0,83
4070,4071,83,520,1100,83,463,44007,-3150,-3150,0,0,80,0,0,83
4071,4072,83,520,1100,83,463,44020,-3150,-3150,0,0,80,0,0,83
