"rownum","Id","Description","Invisible","Removable","Name","StatsKeys","bool","i32","bool","Maximum_StatsKey","Current_StatsKey","bool","i32","BuffVisualsKey","bool","bool","i32","bool","bool","bool","bool","BuffLimit","bool","Id2","IsRecovery","bool","bool","rid","bool","i32","bool","bool","i32","[i32]","bool","bool","[rid]","bool","[rid]","[rid]","[rid]","[rid]","bool","bool","bool","bool","bool","rid","[i32]"
1236,"double_damage_on_spell_cast","",1,"","",[8815],1,2,"","","",1,22,0,1,"",16,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[8815],[],"","","","","","",[]
1237,"attack_and_cast_speed_on_attack","",1,"","",[1904],1,2,"","","",1,22,0,1,"",16,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[1904],[],"","","","","","",[]
1238,"ground_consecration_enemy","You are on an enemy's Consecrated Ground.","","","Consecrated Ground","[9047,477]",1,3,"","","","",22,203,"","",2,"",1,1,"",0,"","RefreshWhenRemoved","","","","","",4,"","",0,[],"","",[],"",[],[],"[9047,477]",[3819],"","","","","","",[]
1239,"soulrend","You are taking Chaos Damage over time.","","","Soulrend",[453],1,3,"","","",1,22,981,1,"",2,"",1,1,"",0,"","SoulrendDebuff","","","","","",4,"","",0,[],"","",[],"",[],[],[453],[],"","","","","","",[]
1240,"dark_ritual","You are taking Chaos Damage over time.","","","Bane","[453,12921]",1,3,"","","",1,22,984,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[453,12921]",[],"","","","","","",[]
1241,"storm_barrier_support_damage","You deal more Damage of types matching your Channelled Skill's Gem's tags","","","Infusion","[9859,8854,8853,8852,8855,11415,451]",1,2,"","","",1,22,985,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[9859,8854,8853,8852,8855,11415,451]",[],"","","","","","",[]
1242,"reduced_fire_resistance_from_skill","You have lowered Fire Resistance.","","","Fire Exposure",[144],1,13,"","","","",22,996,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[144],[],"","","","","","",[]
1243,"reduced_cold_resistance_from_skill","You have lowered Cold Resistance.","","","Cold Exposure",[146],1,13,"","","","",22,997,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[146],[],"","","","","","",[]
1244,"reduced_lightning_resistance_from_skill","You have lowered Lightning Resistance.","","","Lightning Exposure",[148],1,13,"","","","",22,998,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[148],[],"","","","","","",[]
1245,"synthesis_camera_lens_debuff","You are slowed and taking Cold Damage over time","","","Void Lens","[1978,346]",1,3,"","","","",22,1019,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[1978,346]",[],"","","","","","",[]
1246,"player_aura_spell_damage","Grants more spell damage, and increased spell critical strike chance. Create consecrated ground when you hit Rare or Unique enemies","",1,"Zealotry Aura","[8872,8873,556,7486,451,95,1034,24,1904,451]",1,3,"","","","",22,987,1,"",1,"",1,1,"",0,"","","",1,"","","",4,"",1,0,[],"","",[],"",[],[],"[8872,8873,556,7486,451,95,1034,24,1904,451]",[],"","","","","","",[]
1247,"divine_tempest_stage","You're gathering energy from all around you, preparing to unleash it.","","","Divine Ire",[],1,4,1,"",8878,1,22,988,1,"",6,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[]
1248,"player_aura_damage_over_time","Grants more Damage over Time, and increased skill duration","",1,"Malevolence Aura","[8880,8879,215,7570,1034,24,1904,451]",1,3,"","","","",22,990,1,"",1,"",1,1,"",0,"","","",1,"","","",4,"",1,0,[],"","",[],"",[],[],"[8880,8879,215,7570,1034,24,1904,451]",[],"","","","","","",[]
1249,"rapid_fire_charge","","","","[UNUSED] Not Currently Used",[],1,1,1,"","","",22,41,1,"",6,"",1,1,"",0,"","RapidFireCharge","","","","","",1,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[]
1250,"soulrend_cold","You are taking Cold Damage over time","","","Soulchill",[1978],1,3,"","","",1,22,992,1,"",2,"",1,1,"",0,"","SoulrendDebuff","","","","","",4,"","",0,[],"","",[],"",[],[],[1978],[],"","","","","","",[]
1251,"ghost_dance_stacks","You have Ghost Shrouds.","","","Ghost Shroud",[],1,4,1,14797,8929,"",22,1002,1,"",16,"",1,1,"",0,"","GhostDanceStacks","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[]
1252,"ghost_dance","",1,"","",[],1,3,"","","","",22,0,1,"",16,"",1,1,"",0,"","GhostDance","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[]
1253,"spell_boost_charge","This spell has built up Intensity from consecutive casts. Removed by moving.","","","Intensity",[],1,1,1,"","","",22,1014,1,"",6,"",1,1,"",0,"","SpellBoostCharge","","","","","",1,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[]
1254,"anticipation","",1,"","",[],1,1,1,"","","",22,0,1,"",16,"",1,1,"",0,"","Anticipation","","","","","",1,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[]
1255,"synthesis_fragment_entry_hide_player","",1,"","",[],1,2,"","","","",22,1006,1,"",16,"",1,1,"",0,"","SynthesisEntryHidePlayer","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[]
1256,"synthesis_fragment_entry_scan_player","",1,"","",[],1,2,"","","","",22,1007,1,"",16,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[]
1257,"synthesis_turret_charge_projectile_target","You have been marked. Filimites in the arena will fire projectiles at you as you move or charge up a larger projectile while you are stationary.","","","Mark of the Synthete",[],1,2,"","","","",22,1018,1,"",2,"",1,1,"",0,"","SynthesisTurretChargeProjectileTarget","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[]
1258,"cat_aspect_inactive","",1,"","",[],1,2,"","","","",22,0,1,"",16,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[]
1259,"bird_aspect_inactive","",1,"","",[],1,2,"","","","",22,0,1,"",16,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[]
1260,"unique_flask_bottled_purity","",1,"","Bottled Purity","[9096,8810,14567]",1,3,"","","","",22,0,1,"",4,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[9096,8810,14567]",[],"","","","","","",[]
1261,"synthesis_decay_effect","You are slowed while in the decayed area of the Memory. You will be removed from the Memory if you travel too far into the decayed area.","","","Decaying Memory",[7301],1,3,"","","","",22,1011,1,"",2,"",1,1,"",0,"","SynthesisDecayDebuff","","","","","",4,"","",0,[],"","",[],"",[],[],[7301],[],"","","","","","",[]
1262,"dominance_aura_strength","",1,"","",[2004],1,3,"","","","",22,1022,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[2004],[],"","","","","","",[]
1263,"high_templar_unique_aura_cannot_crit","You cannot deal Critical Strikes","","","Garb of the Ephemeral",[693],1,3,"","","","",22,1027,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[693],[],"","","","","","",[]
1264,"high_templar_unique_aura_cannot_be_slowed","Your Action Speed cannot be modified to below base value","","","Garb of the Ephemeral",[3385],1,3,"","","","",22,1027,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[3385],[],"","","","","","",[]
1265,"divinity","You are larger, deal more Elemental Damage, take less Elemental Damage and are immune to Curses.","","","Divinity","[717,9125,9126,9129,745]",1,3,"","","","",22,1015,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[717,9125,9126,9129,745]",[],"","","","","","",[]
1266,"player_aura_accuracy_and_crits","You have additional Accuracy and increased Critical Strike Chance","",1,"Precision Aura","[9596,83,554,13207,1034,24,1904,451]",1,3,"","","","",22,1016,1,"",1,"",1,1,"",0,"","","",1,"","","",4,"",1,0,[],"","",[],"",[],[],"[9596,83,554,13207,1034,24,1904,451]",[],"","","","","","",[]
1267,"support_aura_duration_reserve_buff","",1,"","",[],1,3,"","","","",22,0,1,"",16,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[]
1268,"dominance_aura_dexterity","",1,"","",[95],1,3,"","","","",22,1022,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[95],[],"","","","","","",[]
1269,"dominance_aura_intelligence","",1,"","",[216],1,3,"","","","",22,1022,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[216],[],"","","","","","",[]
1270,"synthesis_boss_slow","You have reduced Action Speed","","","Void Snare",[346],1,3,"","","","",22,1020,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[346],[],"","","","","","",[]
1271,"storm_burst_orb_count","You have Storm Burst orbs that will explode when you stop channelling","","","Storm Burst",[],1,4,1,"",9278,"",22,1025,1,"",16,"",1,1,"",0,"","StormBurstDisplayBuff","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[]
1272,"synthesis_laser_slow","You have reduced Action Speed","","","Void Snare",[346],1,3,"","","","",22,1026,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[346],[],"","","","","","",[]
1273,"synthesis_reduced_aggro","",1,"","",[6198],"",3,"","","","",22,0,1,"",16,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[6198],[],"","","","","","",[]
1274,"instant_movement_skill_delay","",1,"","",[],1,2,"","","","",22,0,1,"",16,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[]
1275,"quick_guard","A percentage of all Damage from Hits is taken from this buff before your Life or Energy Shield. ","",1,"Steelskin","[1034,7641]",1,3,1,"",9847,"",22,1030,1,"",1,"",1,1,"",0,"","QuickGuardBuff","","","","","",4,"","",0,[],"","",[],"",[9353],[2639],"[1034,7641,9353]",[9532],"","","","","","",[]
1276,"interpolate_stat","",1,"","",[],"",1,"","","","",22,0,1,"",16,"",1,1,"",0,"","InterpolateStat","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[]
1277,"quick_block","","",1,"[UNUSED] Quick Block",[],1,3,"","","","",22,1038,1,"",16,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[]
1278,"cyclone_channelled_stage","You have stages from channelling Cyclone. These charges will be lost while not channelling.","","","Cyclone",[],1,3,1,"",9296,"",22,1039,1,"",6,"",1,1,"",0,"","DecayingStageBuff","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[]
1279,"bladestorm_sandstorm","You are in a Sand Bladestorm, granting you increased movement speed.","","","Sand Bladestorm","[9318,177]","",3,"","","","",22,1040,1,"",16,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[9318,177]",[],"","","","","","",[]
1280,"bladestorm_bloodstorm","You are in a Blood Bladestorm","","","Blood Bladestorm",[9317],"",3,"","","","",22,1041,1,"",16,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[9317],[],"","","","","","",[]
1281,"blood_stance","You are in Blood Stance, deal more area damage with melee attacks, and have less area of effect with melee attacks.","",1,"Blood Stance","[9320,9388,9387,4945,12935]",1,2,"","","","",10,1043,1,"",1,"",1,1,"",0,"","","","","","","",4,"",1,0,[],"","",[],"",[],[],"[9320,9388,9387,4945,12935]",[],"","","","","","",[]
1282,"sand_stance","You are in Sand Stance, deal less area damage with melee attacks, and have more area of effect with melee attacks.","",1,"Sand Stance","[9321,9388,9387,175,9216]",1,2,"","","","",10,1042,1,"",1,"",1,1,"",0,"","","","","","","",4,"",1,0,[],"","",[],"",[],[],"[9321,9388,9387,175,9216]",[],"","","","","","",[]
1283,"berserk","You deal more damage, have more attack speed, more movement speed and take less damage.","","","Berserk","[9327,9330,9331,9328,9855,9570,717,2605,646]",1,2,"","","",1,22,1049,1,"",1,"",1,1,"",0,"","BerserkBuff","","","","","",4,"","",0,[],"","",[],"",[],[],"[9327,9330,9331,9328,9855,9570,717,2605,646]",[],"","","","","","",[]
1284,"frozen_in_time","","","","","[9337,477]","",2,"","","","",22,1046,1,"",16,1,1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],"[9329,978,1303]","[9337,477]",[],"","","","","","",[]
1285,"shrine_resonating","You have a chance to gain a Power, Frenzy or Endurance Charge on Hit and on Kill, and gain extra bonuses from Charges.","",1,"Charged Shrine","[7481,3945,555,364,500,6456,446,142,9549,5704]",1,3,"","","","",22,1047,1,"",7,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[7481,3945,555,364,500,6456,446,142,9549,5704]",[],"","","","","","",[]
1286,"shrine_gloom","You gain a portion of Non-Chaos Damage as extra Chaos Damage and Enemies you Kill have a chance to Explode, dealing a portion of their Maximum Life as Chaos Damage. ","",1,"Gloom Shrine","[7123,4473,5704]",1,3,"","","","",22,1048,1,"",7,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[7123,4473,5704]",[],"","","","","","",[]
1287,"support_slashing_movement_skill_buff","Your next Travel skill will be faster. Doesn't apply to skills supported by Close Combat Support.","","","Combat Rush",[9345],1,2,"","","","",22,1085,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[9345],[],"","","","","","",[]
1288,"tormented_spirit_tether","",1,"","",[],1,1,"","","","",22,0,1,"",16,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[]
1289,"magnetic_charge_aura","",1,"","",[9398],1,3,"","","","",22,0,1,"",16,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[9398],[],"","","","","","",[]
1290,"legion_banner_aura","You are dealing increased Damage, have increased Attack and Cast speed and take reduced Damage.","","","Eternal Empire Aura","[24,717,1904,477]",1,3,"","","","",22,1053,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[24,717,1904,477]",[],"","","","","","",[]
1291,"remove_when_aura_removed","",1,"","",[],1,1,"","","","",22,0,1,"",16,"",1,1,"",0,"","RemoveWhenAuraRemoved","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[]
1292,"blood_armour","You are in Blood Stance, nearby enemies are maimed and take increased physical damage.","",1,"Flesh","[9320,1074,13036]",1,2,"","","","",11,1056,1,"",1,"",1,1,"",0,"","BloodSandArmour","","","","","",4,"",1,0,[],"","",[],"",[],[],"[9320,1074,13036]",[],"","","","","","",[]
1293,"sand_armour","You are in Sand Stance, nearby enemies are blinded and you take less damage from enemies which are not nearby.","",1,"Stone","[9321,9529,1074,13036]",1,2,"","","","",11,1055,1,"",1,"",1,1,"",0,"","BloodSandArmour","","","","","",4,"",1,0,[],"","",[],"",[],[],"[9321,9529,1074,13036]",[],"","","","","","",[]
1294,"sand_armour_debuff","",1,"","",[9528],1,3,"","","","",22,0,1,"",16,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[9528],[],"","","","","","",[]
1295,"legion_reward_display","",1,"","","[9740,2443,9863]",1,3,"","","","",22,0,1,"",16,"",1,1,"",0,"","LegionRewardDisplay","","","","","",4,"","",0,[],"","",[],"",[],[],"[9740,2443,9863]",[],"","","","","","",[]
1296,"life_recoup","",1,"","",[561],1,1,"","","","",22,0,1,1,16,"",1,"","",0,1,"","","","","","",4,"","",0,[],"","",[],"",[],[],[561],[],"","","","","","",[]
1297,"negative_life_recoup","",1,"","",[1077],1,1,"","","","",22,0,1,1,16,"",1,"","",0,1,"","","","","","",4,"","",0,[],"","",[],"",[],[],[1077],[],"","","","","","",[]
1298,"player_physical_damage_aura","You will take more physical damage from all sources. This effect will become more powerful as you stay in this aura longer.","","","Pride","[9756,1034,5226]",1,3,"","","","",22,1062,1,"",2,"",1,1,"",0,"","PhysicalDamageAura","",1,"","","",4,"",1,0,[],"","",[],"",[],[],"[9756,1034,5226]",[],"","","","","","",[]
1299,"flask_draining_lasso","You are being slowed by Aukuna's Lasso and are losing flask charges! Run away to break the tether.","","","Aukuna's Lasso","[9579,9578]",1,3,"","","","",22,1079,1,"",2,"",1,1,"",0,"","FlaskDrainingDebuff","","","","","",4,"","",0,[],"","",[],"",[],[],"[9579,9578]",[],"","","","","","",[]
1300,"attached_retract_arrow","You have been punctured by Lioneye's Arrows. It will cause Bleeding and Maim when he retracts them out of you.","","","Lioneye's Arrows",[],1,4,1,"",9582,"",22,1068,1,"",2,"",1,1,"",0,"","AttachedRetractArrow","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[]
1301,"soulrend_physical","You are taking Physical Damage over time","","","Soulrend",[354],1,3,"","","",1,22,994,1,"",2,"",1,1,"",0,"","SoulrendDebuff","","","","","",4,"","",0,[],"","",[],"",[],[],[354],[],"","","","","","",[]
1302,"generic_monster_enrage_invisible","",1,"","Enrage","[177,70,24,477,216]",1,3,"","","","",22,0,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[177,70,24,477,216]",[],"","","","","","",[]
1303,"elemental_ailments_go_to_owner","",1,"","",[9614],1,3,"","","","",22,0,1,"",16,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[9614],[],"","","","","","",[]
1304,"necromancer_skeleton_buff","",1,"","","[177,70]",1,3,"","","","",22,1071,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[177,70]",[],"","","","","","",[]
1305,"champion_planted_banner_regen_aura","",1,"","",[451],1,3,"","","","",22,0,1,"",16,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[451],[],"","","","","","",[]
1306,"number_of_endurance_charges_lost_recently","",1,"","",[],"",3,"","","",1,22,0,1,"",16,"","","","",0,1,"ActionRecentlyCounterBuff","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[]
1307,"berserker_warcry","",1,"","","[24,70]",1,3,"","","",1,22,0,1,"",16,"",1,1,"",0,1,"","","","","","",4,"","",0,[],"","",[],"",[],[],"[24,70]",[],"","","","","","",[]
1308,"bane_of_legends_movement_speed","",1,"","",[177],1,3,"","","",1,22,0,1,"",16,"",1,1,"",0,1,"","","","","","",4,"","",0,[],"","",[],"",[],[],[177],[],"","","","","","",[]
1309,"bane_of_legends_attack_speed","",1,"","",[70],1,3,"","","",1,22,0,1,"",16,"",1,1,"",0,1,"","","","","","",4,"","",0,[],"","",[],"",[],[],[70],[],"","","","","","",[]
1310,"slayer_crit_multi_aura","Your critical strike multiplier is lower while near a Slayer.","","","Overwhelm",[95],"",3,"","","","",22,1076,1,"",16,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[95],[],"","","","","","",[]
1311,"flicker_strike_speed_boost","You have increased Movement Speed","",1,"Flicker Strike",[177],1,2,"","","","",22,1077,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[177],[],"","","","","","",[]
1312,"fidelitas_lightning_charged","",1,"","","[659,56]","",3,"","","","",22,1078,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[659,56]",[],"","","","","","",[]
1313,"screech_snipe_debuff","You are affected by Aukuna's Hunt. Aukuna will fire additional projectiles at you. Keep moving!","","","Aukuna's Hunt",[],1,4,1,"","","",22,1080,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[]
1314,"prevent_incubator_completion","",1,"","",[9772],"",3,"","","","",22,0,1,"",16,"","","","",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[9772],[],"","","","","","",[]
1315,"asenath_curse_explodey_aura","",1,"","",[9645],"",3,"","","","",22,0,1,"",16,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[9645],[],"","","","","","",[]
1316,"korea_pc_bang","You are currently receiving some Stash Tabs and Cosmetic Microtransactions because you are playing from a PC Bang.\n\nOnce the league's Mystery Box has been released, you will receive a free Mystery Box every six hours. There is a maximum of 10 free boxes.","","","PC Bang Entitlements",[],"",3,"","","","",22,1081,1,"",16,"",1,"","",0,1,"KoreaPCBang","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[]
