"rownum","Id","WorldAreasKeys","i32","i32","BossMonsterSpawnChance","BossMonsterCount","BossMonster_MonsterVarietiesKeys","bool","i32","[string]","TagsKeys","MinLevel","MaxLevel","WorldAreas2","i32","PackFormation","i32","bool","[rid]","bool","bool"
1497,"einhar-scorpion1",[0],5,8,0,0,[],"",0,[],[],0,100,[],0,"",0,"",[],1,""
1498,"einhar-scorpion2",[0],5,8,0,0,[],"",0,[],[],0,100,[],0,"",0,"",[],1,""
1499,"einhar-scorpion3",[0],5,8,0,0,[],"",0,[],[],0,100,[],0,"",0,"",[],1,""
1500,"betrayal-safehouse-fortress1",[414],5,8,50,1,"[6950,6953,6951]","",1,[],[],0,100,[],0,"",0,"",[],1,""
1501,"betrayal-safehouse-fortress2",[414],5,8,50,1,"[6950,6953,6951]","",1,[],[],0,100,[],0,"",0,"",[],1,""
1502,"betrayal-safehouse-fortress3",[414],5,8,50,1,"[6950,6953,6951]","",1,[],[],0,100,[],0,"",0,"",[],1,""
1503,"betrayal-safehouse-fortress4",[414],5,8,50,1,"[6950,6953,6951]","",1,[],[],0,100,[],0,"",0,"",[],1,""
1504,"betrayal-safehouse-fortress5",[414],5,8,50,1,"[6950,6953,6951]","",1,[],[],0,100,[],0,"",0,"",[],1,""
1505,"betrayal-safehouse-cart1",[416],5,8,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,""
1506,"betrayal-safehouse-cart2",[416],5,8,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,""
1507,"betrayal-safehouse-cart3",[416],5,8,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,""
1508,"betrayal-safehouse-cart4",[416],5,8,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,""
1509,"betrayal-safehouse-raid1",[417],5,8,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,""
1510,"betrayal-safehouse-raid2",[417],5,8,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,""
1511,"betrayal-safehouse-raid3",[417],5,8,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,""
1512,"betrayal-safehouse-raid4",[417],5,8,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,""
1513,"betrayal-safehouse-assassin1",[415],5,8,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,""
1514,"betrayal-safehouse-assassin2",[415],5,8,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,""
1515,"betrayal-safehouse-assassin3",[415],5,8,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,""
1516,"betrayal-safehouse-assassin4",[415],5,8,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,""
1517,"betrayal-safehouse-assassin5",[415],5,8,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,""
1518,"betrayal-catarina-gauntlet1",[418],5,8,50,1,"[6950,6953,6951]","",1,[],[],0,100,[],0,"",0,"",[],1,""
1519,"betrayal-catarina-gauntlet2",[418],5,8,50,1,"[6950,6953,6951]","",1,[],[],0,100,[],0,"",0,"",[],1,""
1520,"betrayal-catarina-gauntlet3",[418],5,8,50,1,"[6950,6953,6951]","",1,[],[],0,100,[],0,"",0,"",[],1,""
1521,"betrayal-catarina-gauntlet4",[418],5,8,50,1,"[6950,6953,6951]","",1,[],[],0,100,[],0,"",0,"",[],1,""
1522,"betrayal-catarina-gauntlet5",[418],5,8,50,1,"[6950,6953,6951]","",1,[],[],0,100,[],0,"",0,"",[],1,""
1523,"synthesis-signature-pack-AcidCave",[0],4,9,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,""
1524,"synthesis-signature-pack-Antiquary",[0],3,6,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,""
1525,"synthesis-signature-pack-ArachnidTomb",[0],3,5,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,""
1526,"synthesis-signature-pack-Archives",[0],4,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,""
1527,"synthesis-signature-pack-AshenWood",[0],3,6,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,""
1528,"synthesis-signature-pack-Bazaar",[0],4,8,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,""
1529,"synthesis-signature-pack-Beach",[0],3,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,""
1530,"synthesis-signature-pack-Belly",[0],3,5,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,""
1531,"synthesis-signature-pack-Causeway",[0],3,6,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,""
1532,"synthesis-signature-pack-Cave",[0],4,8,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,""
1533,"synthesis-signature-pack-Chambers",[0],3,5,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,""
1534,"synthesis-signature-pack-ControlBlocks",[0],4,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,""
1535,"synthesis-signature-pack-Crypt",[0],3,6,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,""
1536,"synthesis-signature-pack-Dungeon",[0],3,6,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,""
1537,"synthesis-signature-pack-Fissure",[0],5,9,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,""
1538,"synthesis-signature-pack-Garden",[0],3,6,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,""
1539,"synthesis-signature-pack-Haunt",[0],4,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,""
1540,"synthesis-signature-pack-Park",[0],4,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,""
1541,"synthesis-signature-pack-Quarry",[0],4,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,""
1542,"synthesis-signature-pack-Oasis",[0],3,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,""
1543,"synthesis-signature-pack-SpiderForest",[0],3,6,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,""
1544,"synthesis-signature-pack-Baths",[0],3,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,""
1545,"synthesis-signature-pack-Baths2",[0],4,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,""
1546,"synthesis-signature-pack-CaveMine",[0],4,8,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,""
1547,"synthesis-signature-pack-Forest",[0],3,6,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,""
1548,"synthesis-signature-pack-Forest2",[0],3,6,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,""
1549,"synthesis-signature-pack-Forest3",[0],3,6,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,""
1550,"synthesis-signature-pack-Graveyard",[0],4,8,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,""
1551,"synthesis-signature-pack-Graveyard2",[0],4,8,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,""
1552,"synthesis-signature-pack-Graveyard3",[0],4,8,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,""
1553,"synthesis-signature-pack-Mushroom",[0],3,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,""
1554,"synthesis-signature-pack-Pier",[0],4,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,""
1555,"synthesis-signature-pack-Pier2",[0],3,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,""
1556,"synthesis-signature-pack-Prison",[0],3,5,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,""
1557,"synthesis-signature-pack-Prison2",[0],3,5,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,""
1558,"synthesis-signature-pack-Sanctuary",[0],3,5,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,""
1559,"synthesis-signature-pack-Sanctuary2",[0],3,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,""
1560,"synthesis-signature-pack-Sanctuary3",[0],3,6,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,""
1561,"synthesis-signature-pack-Scepter",[0],3,5,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,""
1562,"synthesis-signature-pack-Scepter2",[0],3,5,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,""
1563,"synthesis-signature-pack-Scepter3",[0],3,5,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,""
1564,"synthesis-signature-pack-Sewers",[0],4,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,""
1565,"synthesis-signature-pack-Sewers2",[0],3,5,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,""
1566,"synthesis-signature-pack-Sewers3",[0],3,5,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,""
1567,"synthesis-signature-pack-Solaris",[0],5,9,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,""
1568,"synthesis-signature-pack-Solaris2",[0],5,10,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,""
1569,"synthesis-signature-pack-Solaris3",[0],5,10,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,""
1570,"synthesis-signature-pack-SwampBog",[0],3,5,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,""
1571,"synthesis-synthesised-pack-ribbons1","[431,432,433,434,435,436,437,438,439,440,441,442,419,420,421,422,423,424,425,426,427,428,429,430,445,451,444,450]",3,5,0,0,[],"",1,[],[],1,4,[435],0,"",0,"",[],1,""
1572,"synthesis-synthesised-pack-ribbons2","[431,432,433,434,435,436,437,438,439,440,441,442,419,420,421,422,423,424,425,426,427,428,429,430,445,451,444,450]",4,6,0,0,[],"",1,[],[],5,10,[435],0,"",0,"",[],1,""
1573,"synthesis-synthesised-pack-ribbons3","[431,432,433,434,435,436,437,438,439,440,441,442,419,420,421,422,423,424,425,426,427,428,429,430,445,451,444,450]",4,7,50,1,[7044],"",1,[],[],11,24,[435],75,"",0,"",[],1,""
1574,"synthesis-synthesised-pack-ribbons4","[431,432,433,434,435,436,437,438,439,440,441,442,419,420,421,422,423,424,425,426,427,428,429,430,445,451,444,450]",5,8,50,1,[7044],"",1,[],[],25,40,[435],75,"",0,"",[],1,""
1575,"synthesis-synthesised-pack-ribbons5","[431,432,433,434,435,436,437,438,439,440,441,442,419,420,421,422,423,424,425,426,427,428,429,430,445,451,444,450]",5,9,50,1,[7044],"",1,[],[],41,67,[435],75,"",0,"",[],1,""
1576,"synthesis-synthesised-pack-ribbons6","[431,432,433,434,435,436,437,438,439,440,441,442,419,420,421,422,423,424,425,426,427,428,429,430,445,451,444,450]",6,10,50,1,[7044],"",1,[],[],68,79,[435],75,"",0,"",[],1,""
1577,"synthesis-synthesised-pack-ribbons7","[431,432,433,434,435,436,437,438,439,440,441,442,419,420,421,422,423,424,425,426,427,428,429,430,445,451,444,450]",7,11,50,1,[7044],"",1,[],[],80,100,[435],75,"",0,"",[],1,""
1578,"synthesis-synthesised-pack1-walkers1","[431,432,433,434,435,436,437,438,439,440,441,442,419,420,421,422,423,424,425,426,427,428,429,430,446,452,444,450]",3,4,0,0,[],"",1,[],[],1,4,[414],0,"",0,"",[],1,""
1579,"synthesis-synthesised-pack1-walkers2","[431,432,433,434,435,436,437,438,439,440,441,442,419,420,421,422,423,424,425,426,427,428,429,430,446,452,444,450]",3,5,0,0,[],"",1,[],[],5,10,[414],0,"",0,"",[],1,""
1580,"synthesis-synthesised-pack1-walkers3","[431,432,433,434,435,436,437,438,439,440,441,442,419,420,421,422,423,424,425,426,427,428,429,430,446,452,444,450]",4,7,50,1,[7077],"",1,[],[],11,24,[414],75,"",0,"",[],1,""
1581,"synthesis-synthesised-pack1-walkers4","[431,432,433,434,435,436,437,438,439,440,441,442,419,420,421,422,423,424,425,426,427,428,429,430,446,452,444,450]",4,8,50,1,[7077],"",1,[],[],25,40,[414],75,"",0,"",[],1,""
1582,"synthesis-synthesised-pack1-walkers5","[431,432,433,434,435,436,437,438,439,440,441,442,419,420,421,422,423,424,425,426,427,428,429,430,446,452,444,450]",5,9,50,1,[7077],"",1,[],[],41,67,[414],75,"",0,"",[],1,""
1583,"synthesis-synthesised-pack1-walkers6","[431,432,433,434,435,436,437,438,439,440,441,442,419,420,421,422,423,424,425,426,427,428,429,430,446,452,444,450]",5,10,50,1,[7077],"",1,[],[],68,79,[414],75,"",0,"",[],1,""
1584,"synthesis-synthesised-pack1-walkers7","[431,432,433,434,435,436,437,438,439,440,441,442,419,420,421,422,423,424,425,426,427,428,429,430,446,452,444,450]",6,11,50,1,[7077],"",1,[],[],80,100,[414],75,"",0,"",[],1,""
1585,"synthesis-synthesised-pack2-walkers1","[431,432,433,434,435,436,437,438,439,440,441,442,419,420,421,422,423,424,425,426,427,428,429,430,447,453,444,450]",3,4,0,0,[],"",1,[],[],1,4,[414],0,"",0,"",[],1,""
1586,"synthesis-synthesised-pack2-walkers2","[431,432,433,434,435,436,437,438,439,440,441,442,419,420,421,422,423,424,425,426,427,428,429,430,447,453,444,450]",3,5,0,0,[],"",1,[],[],5,10,[414],0,"",0,"",[],1,""
1587,"synthesis-synthesised-pack2-walkers3","[431,432,433,434,435,436,437,438,439,440,441,442,419,420,421,422,423,424,425,426,427,428,429,430,447,453,444,450]",4,7,50,1,[7081],"",1,[],[],11,24,[414],75,"",0,"",[],1,""
1588,"synthesis-synthesised-pack2-walkers4","[431,432,433,434,435,436,437,438,439,440,441,442,419,420,421,422,423,424,425,426,427,428,429,430,447,453,444,450]",4,8,50,1,[7081],"",1,[],[],25,40,[414],75,"",0,"",[],1,""
1589,"synthesis-synthesised-pack2-walkers5","[431,432,433,434,435,436,437,438,439,440,441,442,419,420,421,422,423,424,425,426,427,428,429,430,447,453,444,450]",5,9,50,1,[7081],"",1,[],[],41,67,[414],75,"",0,"",[],1,""
1590,"synthesis-synthesised-pack2-walkers6","[431,432,433,434,435,436,437,438,439,440,441,442,419,420,421,422,423,424,425,426,427,428,429,430,447,453,444,450]",5,10,50,1,[7081],"",1,[],[],68,79,[414],75,"",0,"",[],1,""
1591,"synthesis-synthesised-pack2-walkers7","[431,432,433,434,435,436,437,438,439,440,441,442,419,420,421,422,423,424,425,426,427,428,429,430,447,453,444,450]",6,11,50,1,[7081],"",1,[],[],80,100,[414],75,"",0,"",[],1,""
1592,"synthesis-synthesised-pack3-walkers5","[431,432,433,434,435,436,437,438,439,440,441,442,419,420,421,422,423,424,425,426,427,428,429,430,445,451,444,450]",5,9,50,1,[7079],"",1,[],[],41,67,[414],75,"",0,"",[],1,""
1593,"synthesis-synthesised-pack3-walkers6","[431,432,433,434,435,436,437,438,439,440,441,442,419,420,421,422,423,424,425,426,427,428,429,430,445,451,444,450]",5,10,50,1,[7079],"",1,[],[],68,79,[414],75,"",0,"",[],1,""
1594,"synthesis-synthesised-pack3-walkers7","[431,432,433,434,435,436,437,438,439,440,441,442,419,420,421,422,423,424,425,426,427,428,429,430,445,451,444,450]",6,11,50,1,[7079],"",1,[],[],80,100,[414],75,"",0,"",[],1,""
1595,"synthesis-synthesised-pack4-walkers6","[431,432,433,434,435,436,437,438,439,440,441,442,419,420,421,422,423,424,425,426,427,428,429,430,448,454,444,450]",5,10,50,1,[7083],"",1,[],[],68,79,[414],75,"",0,"",[],1,""
1596,"synthesis-synthesised-pack4-walkers7","[431,432,433,434,435,436,437,438,439,440,441,442,419,420,421,422,423,424,425,426,427,428,429,430,448,454,444,450]",6,11,50,1,[7083],"",1,[],[],80,100,[414],75,"",0,"",[],1,""
1597,"synthesis-synthesised-pack-hounds1","[431,432,433,434,435,436,437,438,439,440,441,442,419,420,421,422,423,424,425,426,427,428,429,430,447,453,444,450]",3,4,0,0,[],"",1,[],[],1,4,[435],0,"",0,"",[],1,""
1598,"synthesis-synthesised-pack-hounds2","[431,432,433,434,435,436,437,438,439,440,441,442,419,420,421,422,423,424,425,426,427,428,429,430,447,453,444,450]",3,6,0,0,[],"",1,[],[],5,10,[435],0,"",0,"",[],1,""
1599,"synthesis-synthesised-pack-hounds3","[431,432,433,434,435,436,437,438,439,440,441,442,419,420,421,422,423,424,425,426,427,428,429,430,447,453,444,450]",4,7,50,1,[7074],"",1,[],[],11,24,[435],75,"",0,"",[],1,""
1600,"synthesis-synthesised-pack-hounds4","[431,432,433,434,435,436,437,438,439,440,441,442,419,420,421,422,423,424,425,426,427,428,429,430,447,453,444,450]",4,8,50,1,[7074],"",1,[],[],25,40,[435],75,"",0,"",[],1,""
1601,"synthesis-synthesised-pack-hounds5","[431,432,433,434,435,436,437,438,439,440,441,442,419,420,421,422,423,424,425,426,427,428,429,430,447,453,444,450]",5,9,50,1,[7074],"",1,[],[],41,67,[435],75,"",0,"",[],1,""
1602,"synthesis-synthesised-pack-hounds6","[431,432,433,434,435,436,437,438,439,440,441,442,419,420,421,422,423,424,425,426,427,428,429,430,447,453,444,450]",5,10,50,1,[7074],"",1,[],[],68,79,[435],75,"",0,"",[],1,""
1603,"synthesis-synthesised-pack-hounds7","[431,432,433,434,435,436,437,438,439,440,441,442,419,420,421,422,423,424,425,426,427,428,429,430,447,453,444,450]",6,11,50,1,[7074],"",1,[],[],80,100,[435],75,"",0,"",[],1,""
1604,"synthesis-synthesised-pack-spikers1","[431,432,433,434,435,436,437,438,439,440,441,442,419,420,421,422,423,424,425,426,427,428,429,430,448,454,444,450]",3,4,0,0,[],"",1,[],[],1,4,[435],0,"",0,"",[],1,""
1605,"synthesis-synthesised-pack-spikers2","[431,432,433,434,435,436,437,438,439,440,441,442,419,420,421,422,423,424,425,426,427,428,429,430,448,454,444,450]",3,6,0,0,[],"",1,[],[],5,10,[435],0,"",0,"",[],1,""
1606,"synthesis-synthesised-pack-spikers3","[431,432,433,434,435,436,437,438,439,440,441,442,419,420,421,422,423,424,425,426,427,428,429,430,448,454,444,450]",4,7,50,1,[7162],"",1,[],[],11,24,[435],75,"",0,"",[],1,""
1607,"synthesis-synthesised-pack-spikers4","[431,432,433,434,435,436,437,438,439,440,441,442,419,420,421,422,423,424,425,426,427,428,429,430,448,454,444,450]",4,8,50,1,[7162],"",1,[],[],25,40,[435],75,"",0,"",[],1,""
1608,"synthesis-synthesised-pack-spikers5","[431,432,433,434,435,436,437,438,439,440,441,442,419,420,421,422,423,424,425,426,427,428,429,430,448,454,444,450]",5,9,50,1,[7162],"",1,[],[],41,67,[435],75,"",0,"",[],1,""
1609,"synthesis-synthesised-pack-spikers6","[431,432,433,434,435,436,437,438,439,440,441,442,419,420,421,422,423,424,425,426,427,428,429,430,448,454,444,450]",5,10,50,1,[7162],"",1,[],[],68,79,[435],75,"",0,"",[],1,""
1610,"synthesis-synthesised-pack-spikers7","[431,432,433,434,435,436,437,438,439,440,441,442,419,420,421,422,423,424,425,426,427,428,429,430,448,454,444,450]",6,11,50,1,[7162],"",1,[],[],80,100,[435],75,"",0,"",[],1,""
1611,"synthesis-synthesised-pack-wheels1","[431,432,433,434,435,436,437,438,439,440,441,442,419,420,421,422,423,424,425,426,427,428,429,430,446,452,444,450]",3,4,0,0,[],"",1,[],[],1,4,[435],0,"",0,"",[],1,""
1612,"synthesis-synthesised-pack-wheels2","[431,432,433,434,435,436,437,438,439,440,441,442,419,420,421,422,423,424,425,426,427,428,429,430,446,452,444,450]",3,6,0,0,[],"",1,[],[],5,10,[435],0,"",0,"",[],1,""
1613,"synthesis-synthesised-pack-wheels3","[431,432,433,434,435,436,437,438,439,440,441,442,419,420,421,422,423,424,425,426,427,428,429,430,446,452,444,450]",4,7,50,1,[7107],"",1,[],[],11,24,[435],75,"",0,"",[],1,""
1614,"synthesis-synthesised-pack-wheels4","[431,432,433,434,435,436,437,438,439,440,441,442,419,420,421,422,423,424,425,426,427,428,429,430,446,452,444,450]",4,8,50,1,[7107],"",1,[],[],25,40,[435],75,"",0,"",[],1,""
1615,"synthesis-synthesised-pack-wheels5","[431,432,433,434,435,436,437,438,439,440,441,442,419,420,421,422,423,424,425,426,427,428,429,430,446,452,444,450]",5,9,50,1,[7107],"",1,[],[],41,67,[435],75,"",0,"",[],1,""
1616,"synthesis-synthesised-pack-wheels6","[431,432,433,434,435,436,437,438,439,440,441,442,419,420,421,422,423,424,425,426,427,428,429,430,446,452,444,450]",5,10,50,1,[7107],"",1,[],[],68,79,[435],75,"",0,"",[],1,""
1617,"synthesis-synthesised-pack-wheels7","[431,432,433,434,435,436,437,438,439,440,441,442,419,420,421,422,423,424,425,426,427,428,429,430,446,452,444,450]",6,11,50,1,[7107],"",1,[],[],80,100,[435],75,"",0,"",[],1,""
1618,"synthesis-signature-pack-Colosseum1",[0],3,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,""
1619,"synthesis-signature-pack-Colosseum2",[0],3,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,""
1620,"synthesis-signature-pack-Colosseum3",[0],3,4,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,""
1621,"synthesis-signature-pack-Colosseum4",[0],3,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,""
1622,"synthesis-signature-pack-Colosseum5",[0],3,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,""
1623,"synthesis-signature-pack-DriedLake",[0],4,5,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,""
1624,"synthesis-signature-pack-ForestCave1",[0],2,3,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,""
1625,"synthesis-signature-pack-Glacier1",[0],4,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,""
1626,"synthesis-signature-pack-Glacier2",[0],4,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,""
1627,"synthesis-signature-pack-Glacier3",[0],4,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,""
1628,"synthesis-signature-pack-Glacier4",[0],4,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,""
1629,"synthesis-signature-pack-Library1",[0],4,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,""
1630,"synthesis-signature-pack-Library2",[0],3,4,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,""
1631,"synthesis-signature-pack-MoonTemple1",[0],3,5,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,""
1632,"synthesis-signature-pack-MoonTemple2",[0],4,6,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,""
1633,"synthesis-signature-pack-MoonTemple3",[0],4,5,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,""
1634,"synthesis-signature-pack-MoonTemple4",[0],3,4,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,""
1635,"synthesis-signature-pack-MoonTemple5",[0],4,6,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,""
1636,"synthesis-signature-pack-Mesa1",[0],3,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,""
1637,"synthesis-signature-pack-Mesa2",[0],3,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,""
1638,"synthesis-signature-pack-Mineshaft",[0],4,6,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,""
1639,"synthesis-signature-pack-Ossuary",[0],4,6,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,""
1640,"synthesis-signature-pack-Plateau1",[0],3,6,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,""
1641,"synthesis-signature-pack-Plateau2",[0],3,6,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,""
1642,"synthesis-signature-pack-Plateau3",[0],3,6,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,""
1643,"synthesis-signature-pack-Plateau4",[0],6,10,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,""
1644,"synthesis-signature-pack-Plateau5",[0],3,5,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,""
1645,"synthesis-signature-pack-Lunaris1",[0],3,8,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,""
1646,"synthesis-signature-pack-Lunaris2",[0],3,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,""
1647,"synthesis-signature-pack-Lunaris3",[0],3,8,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,""
1648,"synthesis-signature-pack-Lunaris4",[0],3,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,""
1649,"synthesis-signature-pack-PoolsAndStreams1",[0],3,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,""
1650,"synthesis-signature-pack-PoolsAndStreams2",[0],3,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,""
1651,"synthesis-signature-pack-PoolsAndStreams3",[0],3,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,""
1652,"synthesis-signature-pack-Reef",[0],4,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,""
1653,"synthesis-signature-pack-Ridge1",[0],4,8,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,""
1654,"synthesis-signature-pack-Ridge2",[0],4,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,""
1655,"synthesis-signature-pack-RuinedTemple",[0],3,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,""
1656,"synthesis-signature-pack-Slums1",[0],6,11,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,""
1657,"synthesis-signature-pack-Slums2",[0],6,11,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,""
1658,"synthesis-signature-pack-Slums3",[0],5,8,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,""
1659,"synthesis-signature-pack-SpiderThicket1",[0],4,6,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,""
1660,"synthesis-signature-pack-SpiderThicket2",[0],4,6,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,""
1661,"synthesis-signature-pack-SpiderThicket3",[0],6,11,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,""
1662,"synthesis-signature-pack-Thicket1",[0],6,11,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,""
1663,"synthesis-signature-pack-Thicket2",[0],6,11,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,""
1664,"synthesis-signature-pack-Thicket3",[0],6,11,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,""
1665,"synthesis-signature-pack-Canals1",[0],4,8,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,""
1666,"synthesis-signature-pack-Canals2",[0],2,5,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,""
1667,"synthesis-signature-pack-Canals3",[0],3,5,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,""
1668,"synthesis-signature-pack-DarkForest1",[0],3,6,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,""
1669,"synthesis-signature-pack-DarkForest2",[0],3,6,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,""
1670,"synthesis-signature-pack-DarkForest3",[0],3,6,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,""
1671,"synthesis-signature-pack-Cells1",[0],3,5,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,""
1672,"synthesis-signature-pack-Cells2",[0],3,6,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,""
1673,"synthesis-signature-pack-Fields1",[0],4,6,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,""
1674,"synthesis-signature-pack-Fields2",[0],3,6,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,""
