"rownum","Id","DisplayedName","Description","ActionType","Icon_DDSFile","ActiveSkillTargetTypes","ActiveSkillTypes","WeaponRestriction_ItemClassesKeys","WebsiteDescription","WebsiteImage","bool","string","bool","SkillTotemId","IsManuallyCasted","Input_StatKeys","Output_StatKeys","MinionActiveSkillTypes","bool","bool","[rid]","i32","AlternateSkillTargetingBehavioursKey","bool","AIFile","[rid]","bool","bool","bool","TransfigureBase"
840,"lightning_golem_wrath","","",492,"","[2,4]","[1,7,4,38,30,8,71]",[],"","",1,"","",22,1,[],[],[],1,1,[],8,"","","",[],"","",1,""
841,"lightning_golem_arc","","",493,"",[2],"[8,30,2,56,10,1,31]",[],"","",1,"","",22,1,[],[],[],1,1,[],8,"","","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1,""
842,"summon_lightning_golem","Summon Lightning Golem","Summons a Lightning Golem that grants you increased Attack and Cast speed. The Lightning Golem fires a projectile spell, creates orbs of Lightning that zap nearby enemies, and casts a temporary aura that grants added Lightning Damage to spells and attacks used by the Golem and its nearby allies.",494,"Art/2DArt/SkillIcons/LightningGolem.dds",[1],"[31,30,15,5,17,21,1,14,13,50,76,89]",[],"","",1,"","",22,1,[5118],[3334],"[6,7,38,2,56,8,1,4]",1,1,[],8,"","","",[],"","",1,""
843,"summon_lightning_golem_alt_x","Summon Lightning Golem of Hordes","Summons a Lightning Golem. The Lightning Golem fires a projectile spell, creates orbs of Lightning that zap nearby enemies, and casts a temporary aura that grants added Lightning Damage to spells and attacks used by the Golem and its nearby allies.",494,"Art/2DArt/SkillIcons/LightningGolem.dds",[1],"[31,30,15,5,17,21,1,14,13,50,76,89]",[],"","",1,"","",22,1,[5118],[3334],"[6,7,38,2,56,8,1,4]",1,1,[],8,"","","",[],"","",1,842
844,"summon_lightning_golem_alt_y","[DNT] SummonLightningGolemAltY","Summons a Lightning Golem that grants you increased Attack and Cast speed. The Lightning Golem fires a projectile spell, creates orbs of Lightning that zap nearby enemies, and casts a temporary aura that grants added Lightning Damage to spells and attacks used by the Golem and its nearby allies.",494,"Art/2DArt/SkillIcons/LightningGolem.dds",[1],"[31,30,15,5,17,21,1,14,13,50,76,89]",[],"","",1,"","",22,1,[5118],[3334],"[6,7,38,2,56,8,1,4]",1,1,[],8,"","","",[],"","",1,842
845,"chronos_statues_cast","WIP","",495,"Art/2DArt/SkillIcons/FireElementalSummon.dds",[4],[],[],"","",1,"","",22,1,[],[],[],1,1,[],8,"","","",[],"","",1,""
846,"izaro_temporal_chains","Temporal Chains","",79,"Art/2DArt/SkillIcons/temporalchains.dds",[4],"[1,7,8,13,14,15,21,31,68,71,96]",[],"This useful curse warps a small area of space and actually causes time to pass slower within its confines. Any beings who pass through the affected zone will become snared in the warp, slowing their actions to a crawl.","http://s3.amazonaws.com/pathofexile/image/skills/dexterity/temporal_chains.jpg",1,"TemporalChains",1,22,1,[],[],[],1,1,[],8,"","","",[],"","",1,""
847,"izaro_vulnerability","Vulnerability","",86,"Art/2DArt/SkillIcons/vulnerability.dds",[4],"[1,7,8,13,14,15,21,31,68,71,96]",[],"Though they generally feared sorcery, even the Marauders came to learn the value of the powerful Vulnerability Curse. Before charging into battle, a caster on the front lines would speak the curse, throwing it far and wide on their assembled enemies. The Marauders would come on with a roar, a tidal wave of rage and steel crashing against their foes. The Vulnerability curse could hardly be seen, but its effects were dire. Blows from the Marauders hit far harder, sundering helm and shield like tin. Those not killed immediately would be stunned inert, unable to defend themselves from the onslaught. Even masters of magic were vulnerable, for the curse corrupted the force of their protective shields.","http://s3.amazonaws.com/pathofexile/image/skills/intelligence/vulnerability.jpg",1,"Vulnerability",1,22,1,[],[],[],1,1,[],8,"","","",[],"","",1,""
848,"izaro_elemental_weakness","Elemental Weakness","",80,"Art/2DArt/SkillIcons/elementalweakness.dds",[4],"[1,7,8,13,14,15,21,31,68,71,96]",[],"A favorite of Witches and other masters of magic, the Elemental Weakness curse strips away resistances to cold, fire and lightning. Once afflicted by the curse, an enemy will suffer grievous harm from any elemental attack, even if they have natural resistances.","http://s3.amazonaws.com/pathofexile/image/skills/intelligence/elemental_weakness.jpg",1,"ElementalWeakness",1,22,1,[],[],[],1,1,[],8,"","","",[],"","",1,""
849,"izaro_reave","","",496,"Art/2DArt/SkillIcons/ShockwaveSlam.dds","[1,2]","[0,7,23,19]",[],"","",1,"","",22,1,[],[],[],1,1,[],8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1,""
850,"enrage","","",497,"",[4],[1],[],"","",1,"Enrage","",22,1,[],[],[],1,1,[],8,"","","",[],"","",1,""
851,"perandus_revive","","",498,"","[15,8]","[1,39]",[],"","",1,"","",22,1,[],[],[],1,1,[],8,"","","",[],"","",1,""
852,"perandus_buff","","",498,"","[3,8]",[1],[],"","",1,"","",22,1,[],[],[],1,1,[],8,"","","",[],"","",1,""
853,"izaro_warp","Izaro Warp","",499,"Art/2DArt/SkillIcons/ShockwaveSlam.dds","[3,4]","[1,7,71]",[],"","",1,"","",22,1,[],[],[],1,1,[],8,"","","",[],"","",1,""
854,"monster_throw_equipped_weapon","","",500,"","[1,2]","[0,2,56,6,40]",[],"","",1,"","",22,1,[],[],[],1,1,[],8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1,""
855,"delete_target","","",501,"",[4],[],[],"","",1,"","",22,1,[],[],[],1,1,[],8,"","","",[],"","",1,""
856,"ancestor_totem_slash","Ancestral Blademaster","",502,"Art/2DArt/SkillIcons/SlashAncestorTotem.dds","[1,2]","[0,25,19,7]","[6,7,9,10,11,12,32,14,15,16,17,36,57,56]","","",1,"","",13,1,"[4554,4555,4698]","[24,433,1832]",[],1,1,[],8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1,""
857,"ancestor_totem_slam","Ancestral Warchief","Summons an Ancestor Totem which attacks enemies with a powerful slam while you're near it. Being near it grants you more melee damage. Requires a Melee Weapon or Unarmed.",503,"Art/2DArt/SkillIcons/SlamAncestorTotem.dds","[1,2,20]","[0,25,19,7,91,23]","[6,7,9,10,11,12,32,14,15,16,17,36,57,56]","","",1,"","",15,1,"[4553,4556]","[24,433]",[],1,1,[],8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1,""
858,"ancestor_totem_slam_alt_x","[DNT] AncestralWarchiefAltX","Summons an Ancestor Totem which attacks enemies with a powerful slam while you're near it. Being near it grants you more melee damage. Requires a Melee Weapon or Unarmed.",503,"Art/2DArt/SkillIcons/SlamAncestorTotem.dds","[1,2,20]","[0,25,19,7,91,23]","[6,7,9,10,11,12,32,14,15,16,17,36,57,56]","","",1,"","",15,1,"[4553,4556]","[24,433]",[],1,1,[],8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1,857
859,"ancestor_totem_slam_alt_y","[DNT] AncestralWarchiefAltY","Summons an Ancestor Totem which attacks enemies with a powerful slam while you're near it. Being near it grants you more melee damage. Requires a Melee Weapon or Unarmed.",503,"Art/2DArt/SkillIcons/SlamAncestorTotem.dds","[1,2,20]","[0,25,19,7,91,23]","[6,7,9,10,11,12,32,14,15,16,17,36,57,56]","","",1,"","",15,1,"[4553,4556]","[24,433]",[],1,1,[],8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1,857
860,"vaal_ancestral_warchief","Vaal Ancestral Warchief","Summons an Ancestor Totem which attacks enemies with a powerful cascading slam while you're near it. If the enemies are far away, it will leap toward them as it slams. Being near it grants you more melee damage. Requires a Melee Weapon or Unarmed.",504,"Art/2DArt/SkillIcons/SlamAncestorTotem.dds","[1,2,20]","[0,25,19,7,37]","[6,7,9,10,11,12,32,14,15,16,17,36,57,56]","","",1,"","",16,1,"[4553,4556]","[24,433]",[],1,1,[],8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1,""
861,"double_slash","Lacerate","Slashes twice, releasing waves of force that damage enemies they hit. Enemies in the middle of the slashes can be hit by both. The slashes will have a chance to inflict bleeding in Blood Stance, or have a wider angle in Sand Stance. Can be used with Axes and Swords. You are in Blood Stance by default.",505,"Art/2DArt/SkillIcons/BloodLacerate.dds","[1,2]","[0,7,23,19,27]","[9,15,11,16,10]","","",1,"DoubleSlash","",22,1,"[4551,4558,4560,7964,7965,17861]","[24,553,433,7877,7878,17860]",[],1,1,[],8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1,""
862,"double_slash_alt_x","Lacerate of Butchering","Slashes twice, releasing wide waves of force that damage enemies they hit. Enemies in the middle of the slashes can be hit by both. Requires a Two Handed Axe or Two Handed Sword.",505,"Art/2DArt/SkillIcons/SandLacerate.dds","[1,2]","[0,7,23,19]","[15,16]","","",1,"DoubleSlash","",22,1,"[4551,4558,4560,7964,7965,17861]","[24,553,433,7877,7878,17860]",[],1,1,[],8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1,861
863,"double_slash_alt_y","Lacerate of Haemorrhage","Slashes twice, releasing waves of force that damage enemies they hit. Enemies in the middle of the slashes can be hit by both. Requires a One Handed Axe or One Handed Sword.",505,"Art/2DArt/SkillIcons/BloodLacerate.dds","[1,2]","[0,7,23,19,27]","[9,11,10]","","",1,"DoubleSlash","",22,1,"[4551,4558,4560,7964,7965,17861]","[24,553,433,7877,7878,17860]",[],1,1,[],8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1,861
864,"walking_double_slash","","",506,"Art/2DArt/SkillIcons/DoubleSlash.dds","[1,2]","[0,7,23,19]","[9,15,11,16,10]","","",1,"DoubleSlash","",22,1,"[4551,4558,4560]","[24,553,433]",[],1,1,[],8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1,""
865,"elemental_projectiles","Elemental Projectiles","Fires a burst of three piercing projectiles in an arc in front of you.",507,"Art/2DArt/SkillIcons/IllusionaryWolf.dds","[1,2]","[1,6,13,15,10,14,7,71]",[],"","",1,"ElementalProjectiles","",22,1,[],[],[],1,1,[],8,"","","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1,""
866,"monster_aura_slow","Slow Aura","",508,"Art/2DArt/SkillIcons/ShockwaveSlam.dds",[4],"[38,7,11]",[],"","",1,"","",22,1,[],[],[],1,1,[],8,"","","",[],"","",1,""
867,"monster_aura_physical_degeneration","Physical Degeneration Aura","",509,"Art/2DArt/SkillIcons/ShockwaveSlam.dds",[4],"[38,6,7,11]",[],"","",1,"","",22,1,[],[],[],1,1,[],8,"","","","[16,10,11,17]","","",1,""
868,"dark_pact","Dark Pact","This spell removes some life from one of your Skeleton minions near you or the targeted location to deal chaos damage in an area around it. This effect will chain to your other nearby skeletons. If you have no skeletons near you or the targeted location, it will sacrifice your own life to deal damage instead.",510,"Art/2DArt/SkillIcons/SkeletalChains.dds","[1,3,22]","[1,6,15,14,7,13,31,21,18,41,5,69,71,83]",[],"","",1,"SkeletalChains","",22,1,"[6345,6346,6461,18006]","[216,433,24,17918]",[],1,1,[],8,3,"","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1,""
869,"dark_pact_alt_x","[DNT] DarkPactAltX","This spell removes some life from one of your Skeleton minions near you or the targeted location to deal chaos damage in an area around it. This effect will chain to your other nearby skeletons. If you have no skeletons near you or the targeted location, it will sacrifice your own life to deal damage instead.",510,"Art/2DArt/SkillIcons/SkeletalChains.dds","[1,3,22]","[1,6,15,14,7,13,31,21,18,41,5,69,71,83]",[],"","",1,"SkeletalChains","",22,1,"[6345,6346,6461,18006]","[216,433,24,17918]",[],1,1,[],8,3,"","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1,868
870,"dark_pact_alt_y","[DNT] DarkPactAltY","This spell removes some life from one of your Skeleton minions near you or the targeted location to deal chaos damage in an area around it. This effect will chain to your other nearby skeletons. If you have no skeletons near you or the targeted location, it will sacrifice your own life to deal damage instead.",510,"Art/2DArt/SkillIcons/SkeletalChains.dds","[1,3,22]","[1,6,15,14,7,13,31,21,18,41,5,69,71,83]",[],"","",1,"SkeletalChains","",22,1,"[6345,6346,6461,18006]","[216,433,24,17918]",[],1,1,[],8,3,"","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1,868
871,"monster_aura_increased_damage_taken","Increased Damage Taken Aura","Enemies affected by this aura will take increased damage from all sources",511,"Art/2DArt/SkillIcons/IllusionaryWolf.dds",[4],"[38,7,1,71,11]",[],"","",1,"","",22,1,[],[],[],1,1,[],8,"","","",[],"","",1,""
872,"monster_summon_daemons_at_locators","","Spawns daemons in specific locations to restrict player movement skills",512,"Art/2DArt/SkillIcons/IllusionaryWolf.dds",[4],[],[],"","",1,"","",22,1,[],[],[],1,1,[],8,"","","",[],"","",1,""
873,"monster_aura_take_damage_on_movement_skill_use","Damage On Movement Skill Use Aura","Enemies affected by this aura will be dealt damage on using a movement skill",513,"Art/2DArt/SkillIcons/IllusionaryWolf.dds",[4],"[38,7,1,6,71,11]",[],"","",1,"","",22,1,[],[],[],1,1,[],8,"","","",[],"","",1,""
874,"monster_flask_charge_nova","Flask Charge Nova","Enemies hit by this nova will lose half of their current stored flask charges",514,"Art/2DArt/SkillIcons/IllusionaryWolf.dds",[4],"[7,6,0]",[],"","",1,"","",22,1,[],[],[],1,1,[],8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1,""
875,"monster_bleed_nova","Bleed Nova","Enemies hit by this nova will bleed",515,"Art/2DArt/SkillIcons/IllusionaryWolf.dds","[2,10]","[7,6,1,71]",[],"","",1,"","",22,1,[],[],[],1,1,[],8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1,""
876,"kill","Kill","Kills a target",516,"Art/2DArt/SkillIcons/IllusionaryWolf.dds",[4],[1],[],"","",1,"","",22,1,[],[],[],1,1,[],8,"","","",[],"","",1,""
877,"wand_teleport","Wand Teleport","Fires a projectile and teleports you in the opposite direction",517,"Art/2DArt/SkillIcons/IllusionaryWolf.dds","[2,1]","[1,2,56,6,33,89]",[],"","",1,"","",22,1,[],[],[],1,1,[],8,0,"","",[],"","",1,""
878,"goddess_warp","Goddess Warp","",518,"Art/2DArt/SkillIcons/ShockwaveSlam.dds","[2,4]","[1,7,6,71]",[],"","",1,"","",22,1,[],[],[],1,1,[],8,"","","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1,""
879,"goddess_beam","Goddess Beam","",519,"Art/2DArt/SkillIcons/ShockwaveSlam.dds",[2],"[1,7,6,71]",[],"","",1,"","",22,1,[],[],[],1,1,[],8,"","","","[16,10,11,17]","","",1,""
880,"monster_throw_random_weapon","","",520,"","[2,1]","[0,2,56,6,40]",[],"","",1,"","",22,1,[],[],[],1,1,[],8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1,""
881,"inca_boss_freezing_pulse","Inca Boss Freezing Pulse","",521,"Art/2DArt/SkillIcons/FreezingPulse.dds","[1,2]","[1,2,6,13,14,15,21,31,29,81]",[],"Sometimes a spellcaster just needs crowd control. When beset by a hostile throng, masters of ice magic frequently employ the deadly Freezing Pulse. The spell pierces easily through the thickest hide and the toughest armour, spinning and freezing in an icy whirl until it impacts a distant target. The Pulse is at peak strength when it's cast, so it has the greatest effect on enemies that are right up next to the caster. Of course, these are also the enemies presenting the most threat, and they are left frozen solid or slain outright.","http://s3.amazonaws.com/pathofexile/image/skills/intelligence/freezing_pulse.jpg",1,"FreezingPulse","",22,1,"[4209,3980,4217]","[216,24,175]",[],1,1,[],8,"","","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1,""
882,"whirling_charge","","",522,"","[1,2]",[0],[],"","",1,"","",22,1,[],[],[],1,1,[],8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1,""
883,"strongbox_corpse_explode","","",523,"",[4],"[1,6,7,31,71]",[],"","",1,"","",22,1,[],[],[],1,1,[],8,"","","","[4,18,29,10,11,16,17,19,26]","","",1,""
884,"phoenix_firebomb","","",524,"",[4],[1],[],"","",1,"","",22,1,[],[],[],1,1,[],8,"","","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1,""
885,"repeated_pulse","","",525,"",[4],"[1,7,8,29,28,30,71]",[],"","",1,"","",22,1,[],[],[],1,1,[],8,"","","",[],"","",1,""
886,"taunt_target","","",526,"",[2],"[1,8,4]",[],"","",1,"","",22,1,[],[],[],1,1,[],8,"","","",[],"","",1,""
887,"curse_nova","Elemental Warding","Fires projectiles in all directions, converting all their physical damage to a random element, and grants a buff which makes you unaffected by curses for a duration. Removes curses on you when used.",527,"Art/2DArt/SkillIcons/CurseNova.dds",[4],"[1,6,31,36,49,2,56,28,29,30,8,4,27]",[],"","",1,"","",22,1,[],[],[],1,1,[],8,"","","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1,""
888,"vulnerable","","",528,"",[4],"[8,1]",[],"","",1,"","",22,1,[],[],[],1,1,[],8,"","","",[],"","",1,""
889,"super_goat_emerge","","",529,"",[4],"[6,7,0]",[],"","",1,"","",22,1,[],[],[],1,1,[],8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1,""
890,"fire_orbs","","",530,"","[4,2,1]","[6,7,28,1,31,71]",[],"","",1,"","",22,1,[],[],[],1,1,[],8,"","","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1,""
891,"hydra_turret_projectile","","",531,"","[1,2]","[1,2,6]",[],"","",1,"","",22,1,[],[],[],1,1,[],8,"","","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1,""
892,"atlas_aoe_projectile","","",532,"","[1,2]","[6,7,1,2,29,34,71]",[],"","",1,"","",22,1,[],[],[],1,1,[],8,"","","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1,""
893,"ground_effect_slam","","",533,"","[1,2]","[0,7]",[],"","",1,"","",22,1,[],[],[],1,1,[],8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1,""
894,"hydra_barrage","","",534,"","[1,2]","[0,2,40,57]",[],"","",1,"","",22,1,[],[],[],1,1,[],8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1,""
895,"minotaur_arc_trap","","",535,"",[3],[31],[],"","",1,"","",22,1,[],[],[],1,1,[],8,"","","","[4,18,29,10,11,16,17,19,26]","","",1,""
896,"ice_warp","","",536,"",[2],"[1,33,29]",[],"","",1,"","",22,"",[],[],[],1,"",[],8,"","","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1,""
897,"atlas_riftwalk","Atlas Riftwalk","",537,"",[4],"[1,33]",[],"","",1,"","",22,"",[],[],[],1,"",[],8,0,"","",[],"","",1,""
898,"hydra_teleport_shot","","",538,"",[10],"[0,40,33]",[],"","",1,"","",22,1,[],[],[],1,1,[],8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1,""
899,"fire_beam","Scorching Ray","Unleash a beam of fire that burns enemies it touches. Remaining in the beam raises the burning, adding a portion of the beam's damage in stages. Inflicts Fire Exposure at maximum stages. Enemies who leave the beam continue to burn for a duration. Increasing cast speed also increases the rate at which the beam turns.",539,"Art/2DArt/SkillIcons/FireBeam.dds","[18,19,23]","[1,14,34,28,24,8,47,48]",[],"","",1,"","",22,1,"[4074,5070]","[24,216]",[],1,1,[18099],8,3,"","","[16,10,11,17,12,13]","","",1,""
900,"fire_beam_alt_x","Scorching Ray of Immolation","Unleash a beam of fire that burns enemies it touches. Remaining in the beam raises the burning, adding a portion of the beam's damage in stages. Enemies who leave the beam continue to burn for a duration. Increasing cast speed also increases the rate at which the beam turns.",539,"Art/2DArt/SkillIcons/FireBeam.dds","[18,19,23]","[1,14,34,28,24,8,47,48]",[],"","",1,"","",22,1,"[4074,5070]","[24,216]",[],1,1,[18099],8,3,"","","[16,10,11,17,12,13]","","",1,899
901,"fire_beam_alt_y","[DNT] FireBeamAltY","Unleash a beam of fire that burns enemies it touches. Remaining in the beam raises the burning, adding a portion of the beam's damage in stages. Inflicts Fire Exposure at maximum stages. Enemies who leave the beam continue to burn for a duration. Increasing cast speed also increases the rate at which the beam turns.",539,"Art/2DArt/SkillIcons/FireBeam.dds","[18,19,23]","[1,14,34,28,24,8,47,48]",[],"","",1,"","",22,1,"[4074,5070]","[24,216]",[],1,1,[18099],8,3,"","","[16,10,11,17,12,13]","","",1,899
902,"marker_warp","","",540,"",[4],[1],[],"","",1,"","",22,1,[],[],[],1,1,[],8,"","","",[],"","",1,""
903,"marker_warp_triggered","","",540,"",[4],"[1,31]",[],"","",1,"","",22,1,[],[],[],1,1,[],8,"","","",[],"","",1,""
904,"minotaur_slam","","",541,"","[2,1]","[0,7]",[],"","",1,"","",22,1,[],[],[],1,1,[],8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1,""
